Date,EUROPE ex UK IMI VALUE
1998-02-02,311.3274252616501
1998-02-03,312.727165468604
1998-02-04,313.91906005251906
1998-02-05,319.84705924554163
1998-02-06,320.57923746384824
1998-02-09,317.2755742698289
1998-02-10,318.3916109148193
1998-02-11,318.51215379812487
1998-02-12,317.7846619043298
1998-02-13,315.3173070053007
1998-02-16,317.5094532354771
1998-02-17,320.0661758864562
1998-02-18,321.7356399768257
1998-02-19,320.3017170209007
1998-02-20,321.6155458869165
1998-02-23,327.11537230381145
1998-02-24,326.4447797939063
1998-02-25,329.33347614513224
1998-02-26,331.6020871561722
1998-02-27,332.65723554387705
1998-03-02,337.3056592848642
1998-03-03,337.4449875323509
1998-03-04,333.36751563558374
1998-03-05,330.3093735866681
1998-03-06,336.0191593710653
1998-03-09,339.7597265972926
1998-03-10,340.51792670750075
1998-03-11,341.2287860702532
1998-03-12,343.0219306292295
1998-03-13,349.0106094149444
1998-03-16,351.07592071488176
1998-03-17,355.169654201226
1998-03-18,351.5817584092287
1998-03-19,352.9409341619203
1998-03-20,355.45215276759194
1998-03-23,358.4049074217235
1998-03-24,362.08750903513805
1998-03-25,368.01640154425985
1998-03-26,365.738548344492
1998-03-27,367.7131325916927
1998-03-30,363.67282018321896
1998-03-31,364.95295169996507
1998-04-01,368.8673984430537
1998-04-02,372.2608544931971
1998-04-03,375.406232632715
1998-04-06,380.61706858926664
1998-04-07,378.5650180953185
1998-04-08,377.0193022919649
1998-04-09,379.72551509070803
1998-04-10,380.39994314784394
1998-04-13,379.4981436751424
1998-04-14,385.7446455308123
1998-04-15,388.2013168971558
1998-04-16,383.15651381349966
1998-04-17,383.1208233401714
1998-04-20,388.94977524552894
1998-04-21,390.7810335674187
1998-04-22,389.42754852899947
1998-04-23,383.2710768762877
1998-04-24,379.5187383970904
1998-04-27,368.7441774872539
1998-04-28,373.20623746713903
1998-04-29,373.3872524818954
1998-04-30,379.2694792312002
1998-05-01,384.96869298377203
1998-05-04,393.35226183747955
1998-05-05,391.18720042396535
1998-05-06,392.3530856303507
1998-05-07,389.0732713863608
1998-05-08,391.09085737554847
1998-05-11,395.95367259571873
1998-05-12,393.9088687636914
1998-05-13,394.9161933043529
1998-05-14,393.51348847618965
1998-05-15,393.2578304357078
1998-05-18,387.69147641397694
1998-05-19,393.2273076081619
1998-05-20,400.1888655194575
1998-05-21,403.5626641419812
1998-05-22,405.03098960382977
1998-05-25,406.61564434928016
1998-05-26,406.8816262023669
1998-05-27,397.0494569138795
1998-05-28,397.2333700536349
1998-05-29,397.89827325311825
1998-06-01,397.4581453805169
1998-06-02,398.9240803796525
1998-06-03,403.0731344543189
1998-06-04,403.16842969266776
1998-06-05,405.4702519409203
1998-06-08,407.37002835620103
1998-06-09,404.8688817124007
1998-06-10,401.2682359276469
1998-06-11,397.495417237273
1998-06-12,390.7011985189955
1998-06-15,382.07208223385163
1998-06-16,387.01714471957956
1998-06-17,395.4833164889817
1998-06-18,394.0020786717187
1998-06-19,394.57685562012597
1998-06-22,389.61956579237545
1998-06-23,390.5134346383262
1998-06-24,392.31247699658394
1998-06-25,398.8352041644383
1998-06-26,395.71772613449014
1998-06-29,396.8736828118394
1998-06-30,398.3194832124659
1998-07-01,400.62795560635766
1998-07-02,400.5996849096525
1998-07-03,403.6758111673923
1998-07-06,406.78265283672863
1998-07-07,407.08524840268217
1998-07-08,408.0361500149439
1998-07-09,405.8909624961068
1998-07-10,406.26920221863276
1998-07-13,411.47724264963995
1998-07-14,415.5789220617781
1998-07-15,416.8657863430932
1998-07-16,417.3370798496973
1998-07-17,421.85923655231034
1998-07-20,426.36240742170025
1998-07-21,421.13417298939055
1998-07-22,416.0904967232476
1998-07-23,413.4147552988384
1998-07-24,414.84922381264244
1998-07-27,409.16736681157744
1998-07-28,410.4716436803105
1998-07-29,409.11370839411086
1998-07-30,412.06549823492435
1998-07-31,408.9746523144711
1998-08-03,401.64125569238354
1998-08-04,401.9831977730643
1998-08-05,396.6928745424409
1998-08-06,391.4634028774152
1998-08-07,395.21348000451536
1998-08-10,387.71976206536385
1998-08-11,375.9734664450846
1998-08-12,381.90183835632524
1998-08-13,378.3293547848716
1998-08-14,379.102943047711
1998-08-17,378.6513446693518
1998-08-18,386.77132000337633
1998-08-19,387.42719172099225
1998-08-20,382.47053217428544
1998-08-21,369.4237762327037
1998-08-24,369.15662957698623
1998-08-25,374.76572168687505
1998-08-26,364.0873021224257
1998-08-27,350.5072406733722
1998-08-28,351.8907119869879
1998-08-31,350.37517239627704
1998-09-01,348.0955971379938
1998-09-02,356.8268555163605
1998-09-03,353.2210381619816
1998-09-04,353.105196558291
1998-09-07,359.49212492750314
1998-09-08,366.4020751049935
1998-09-09,361.0484842156505
1998-09-10,352.56698938186327
1998-09-11,351.9994296277944
1998-09-14,359.1584115057109
1998-09-15,359.0741522166794
1998-09-16,362.34649739984974
1998-09-17,352.875285125965
1998-09-18,346.6358534999336
1998-09-21,336.2806064546396
1998-09-22,341.191593531398
1998-09-23,347.35676239333765
1998-09-24,344.69091877543855
1998-09-25,341.26178708823454
1998-09-28,341.7947812307225
1998-09-29,339.0704934255014
1998-09-30,331.80265912416587
1998-10-01,322.866016613367
1998-10-02,318.2368442615649
1998-10-05,316.75196261449133
1998-10-06,327.27510254878655
1998-10-07,330.01657885199955
1998-10-08,321.3405254015853
1998-10-09,322.5592267004688
1998-10-12,332.0176219557833
1998-10-13,336.58145743400524
1998-10-14,340.64096475142685
1998-10-15,346.6957563482892
1998-10-16,350.84519191997225
1998-10-19,349.3837613975546
1998-10-20,355.4547003471612
1998-10-21,350.35840944373507
1998-10-22,349.68303772067935
1998-10-23,348.76609970196074
1998-10-26,350.0281133036676
1998-10-27,354.74594996491754
1998-10-28,348.9621609152543
1998-10-29,350.72294961815317
1998-10-30,354.8212220545175
1998-11-02,362.42992203784655
1998-11-03,359.94377104841584
1998-11-04,364.6822229662484
1998-11-05,362.5489970301562
1998-11-06,362.2099755101873
1998-11-09,355.2370836155052
1998-11-10,351.253679183762
1998-11-11,353.93897855023437
1998-11-12,349.53080122212856
1998-11-13,350.40652328824643
1998-11-16,360.8929006419094
1998-11-17,357.7017722506669
1998-11-18,358.0869451846483
1998-11-19,359.7047322660199
1998-11-20,365.36666172202825
1998-11-23,368.28361173744685
1998-11-24,365.60738730710364
1998-11-25,365.5821086115281
1998-11-26,371.49138841773754
1998-11-27,373.38011482560154
1998-11-30,370.2799838133249
1998-12-01,361.1854829931554
1998-12-02,358.72147639172044
1998-12-03,361.28496351880875
1998-12-04,361.56537597250883
1998-12-07,362.15302208537463
1998-12-08,363.36872264794806
1998-12-09,365.0042782941647
1998-12-10,364.849006682942
1998-12-11,361.7663030218138
1998-12-14,361.0149105344567
1998-12-15,362.01558578316013
1998-12-16,364.2979253769266
1998-12-17,367.54049145633104
1998-12-18,365.0349017799147
1998-12-21,370.8029764952867
1998-12-22,371.3041542468857
1998-12-23,377.79300634978813
1998-12-24,376.97966853211784
1998-12-25,376.97966853211784
1998-12-28,380.17370446407955
1998-12-29,381.1998807445999
1998-12-30,381.63676041424907
1998-12-31,382.79338672710026
1999-01-01,382.78900192367024
1999-01-04,400.56083734880406
1999-01-05,404.0504659621243
1999-01-06,409.0221161812588
1999-01-07,401.5266297333638
1999-01-08,398.46265348850494
1999-01-11,392.38955427383996
1999-01-12,388.2153438331887
1999-01-13,378.6239661778215
1999-01-14,380.03854128054746
1999-01-15,379.58620161983845
1999-01-18,387.16826008818026
1999-01-19,387.7971220532091
1999-01-20,389.9203390105854
1999-01-21,387.64580992884487
1999-01-22,378.1702812640318
1999-01-25,377.2650193550136
1999-01-26,377.85795111953195
1999-01-27,378.0814398606993
1999-01-28,380.3623984487156
1999-01-29,381.2997063380545
1999-02-01,384.18000307465775
1999-02-02,382.2573214586059
1999-02-03,379.1755063749513
1999-02-04,378.3862253372014
1999-02-05,379.8420513508495
1999-02-08,377.64199888200477
1999-02-09,371.45298739952665
1999-02-10,369.5720215632965
1999-02-11,372.8300249158241
1999-02-12,374.3796890126236
1999-02-15,373.4604255996291
1999-02-16,371.41575059640394
1999-02-17,368.9266316252236
1999-02-18,369.5516647521618
1999-02-19,367.80005904039035
1999-02-22,369.27559567044045
1999-02-23,371.6146471661487
1999-02-24,370.977542883612
1999-02-25,370.66953482266837
1999-02-26,368.3246579783571
1999-03-01,362.4443189067696
1999-03-02,363.1550341623147
1999-03-03,359.85811369075833
1999-03-04,360.15673362594515
1999-03-05,367.50082043577106
1999-03-08,366.9350013377243
1999-03-09,367.0993685159832
1999-03-10,369.2378790777237
1999-03-11,369.54919682022575
1999-03-12,375.5447045063914
1999-03-15,376.762958593987
1999-03-16,377.42676749932707
1999-03-17,380.05388733024364
1999-03-18,378.27193839055775
1999-03-19,380.83051065875225
1999-03-22,378.44498010816716
1999-03-23,372.0416757972756
1999-03-24,368.11237589096305
1999-03-25,372.10109909834716
1999-03-26,364.8194432519059
1999-03-29,368.3163131495924
1999-03-30,368.7176751817742
1999-03-31,372.499192945023
1999-04-01,373.4444102761446
1999-04-02,372.88396541432576
1999-04-05,370.5538246604988
1999-04-06,376.604567139778
1999-04-07,379.9669812647321
1999-04-08,381.85505857876166
1999-04-09,381.7349772436292
1999-04-12,383.28833584463905
1999-04-13,383.3047595096732
1999-04-14,384.09596161597136
1999-04-15,380.27045829468796
1999-04-16,381.2088996776631
1999-04-19,382.24248048725127
1999-04-20,377.0926289512241
1999-04-21,377.4659480609037
1999-04-22,378.31824362165065
1999-04-23,379.9827244878833
1999-04-26,380.0781925043665
1999-04-27,388.4162158795039
1999-04-28,386.69673433303706
1999-04-29,386.02522043572225
1999-04-30,387.3122081726012
1999-05-03,389.4110963809537
1999-05-04,391.70141849774546
1999-05-05,388.8293662745033
1999-05-06,392.7401694126973
1999-05-07,392.5108910673434
1999-05-10,393.9864865301287
1999-05-11,391.9180672116508
1999-05-12,387.4154395760853
1999-05-13,386.7344809346357
1999-05-14,385.5564999278862
1999-05-17,378.4430111300202
1999-05-18,380.58147177732695
1999-05-19,384.1143603859703
1999-05-20,385.80316766633973
1999-05-21,383.1126327569864
1999-05-24,383.94875037166906
1999-05-25,381.40787000623266
1999-05-26,376.32951334021357
1999-05-27,371.3328596836784
1999-05-28,372.05993700340787
1999-05-31,373.6706744018103
1999-06-01,373.80423578428156
1999-06-02,370.96704327348914
1999-06-03,373.7823602576376
1999-06-04,374.37683039768973
1999-06-07,377.0621007225562
1999-06-08,381.2573814120196
1999-06-09,382.34970739153664
1999-06-10,382.1507370687845
1999-06-11,384.785548585215
1999-06-14,381.13895111742534
1999-06-15,382.13302588116983
1999-06-16,380.4324980266611
1999-06-17,381.95335507564374
1999-06-18,385.7572748056612
1999-06-21,386.0204420070511
1999-06-22,383.50516449446394
1999-06-23,381.4723605613593
1999-06-24,380.4955922453835
1999-06-25,383.5926808174041
1999-06-28,380.89756625358774
1999-06-29,380.7304711417839
1999-06-30,380.03801477021096
1999-07-01,381.85268749800815
1999-07-02,382.17261641416906
1999-07-05,388.16164548360683
1999-07-06,388.63239423335557
1999-07-07,386.57717718609166
1999-07-08,385.60055710781546
1999-07-09,388.47172580340253
1999-07-12,387.6168430065809
1999-07-13,384.3922584846283
1999-07-14,387.4248671238752
1999-07-15,391.19525757355143
1999-07-16,388.9154711761879
1999-07-19,387.44030739628005
1999-07-20,390.4475862192222
1999-07-21,389.3799432547437
1999-07-22,386.30275569677394
1999-07-23,382.41694690031755
1999-07-26,384.43268122979333
1999-07-27,384.7337092663764
1999-07-28,385.996004599055
1999-07-29,382.2402318419192
1999-07-30,386.7456363943102
1999-08-02,384.27264370193967
1999-08-03,382.8556825498404
1999-08-04,387.1516896534983
1999-08-05,383.38996279258015
1999-08-06,383.6734657644402
1999-08-09,384.437554377538
1999-08-10,381.2904022973624
1999-08-11,380.1345075557603
1999-08-12,385.9419866232985
1999-08-13,389.15066772422983
1999-08-16,389.79209057321845
1999-08-17,388.4286385234212
1999-08-18,389.12102420113985
1999-08-19,389.9163573862654
1999-08-20,394.10949343261365
1999-08-23,394.896926756737
1999-08-24,393.6134296523961
1999-08-25,395.43563688189937
1999-08-26,393.8937185424232
1999-08-27,395.36105887626195
1999-08-30,394.6437811057435
1999-08-31,393.0973955250694
1999-09-01,397.2985203657467
1999-09-02,396.36590947666315
1999-09-03,399.0212205696272
1999-09-06,401.10311039508406
1999-09-07,401.15131317914245
1999-09-08,400.863145954536
1999-09-09,401.91819587883754
1999-09-10,400.6179811557545
1999-09-13,395.5764922038978
1999-09-14,395.4005176625364
1999-09-15,393.33493921548154
1999-09-16,391.21757669470236
1999-09-17,391.66334041346755
1999-09-20,393.3802882272186
1999-09-21,391.004289134554
1999-09-22,389.82065741445757
1999-09-23,387.94504408314407
1999-09-24,384.73389341020703
1999-09-27,386.9721895113949
1999-09-28,385.53509090264026
1999-09-29,388.247487339478
1999-09-30,390.7513560142529
1999-10-01,391.1257606679212
1999-10-04,395.87125630483087
1999-10-05,397.1930261810763
1999-10-06,399.28756806823674
1999-10-07,402.4084129284877
1999-10-08,397.4601864242682
1999-10-11,397.7606496693825
1999-10-12,398.32038897171367
1999-10-13,396.94637468056914
1999-10-14,396.27352936002376
1999-10-15,394.3201936201237
1999-10-18,388.7557625582636
1999-10-19,393.31511109023614
1999-10-20,393.076444137393
1999-10-21,393.2971415017379
1999-10-22,394.0374231518256
1999-10-25,391.9245388667403
1999-10-26,391.1151714206886
1999-10-27,387.85613256637214
1999-10-28,392.9694073745686
1999-10-29,396.7685577972331
1999-11-01,396.17470378756406
1999-11-02,396.7122036127837
1999-11-03,397.8534610264386
1999-11-04,399.1052361748451
1999-11-05,398.03031932984857
1999-11-08,396.83431074272266
1999-11-09,399.15620196544177
1999-11-10,402.15363310709836
1999-11-11,403.76377013992146
1999-11-12,400.32735328665143
1999-11-15,402.2370246420761
1999-11-16,404.2152805182027
1999-11-17,407.93679899349206
1999-11-18,408.40627234968605
1999-11-19,407.43316001728607
1999-11-22,404.07162816580586
1999-11-23,401.96041581187967
1999-11-24,397.4783737888579
1999-11-25,403.0993345321372
1999-11-26,400.1584984700086
1999-11-29,396.612725056764
1999-11-30,395.02507834472163
1999-12-01,397.69762350995524
1999-12-02,396.80481888048746
1999-12-03,401.20761487855964
1999-12-06,407.6189142660894
1999-12-07,406.8350701440947
1999-12-08,405.2664974691317
1999-12-09,404.64823074689787
1999-12-10,404.09447453730337
1999-12-13,404.4386147893417
1999-12-14,403.76276482263785
1999-12-15,403.78035489270775
1999-12-16,413.03687115430927
1999-12-17,408.7602925036688
1999-12-20,409.00792121837196
1999-12-21,407.7709297744765
1999-12-22,411.3151960502246
1999-12-23,420.64789543392465
1999-12-24,422.43456479627747
1999-12-27,422.31934613343714
1999-12-28,421.00172234494346
1999-12-29,421.98005829588476
1999-12-30,425.4042574822566
1999-12-31,425.3921002459821
2000-01-03,428.01668335714044
2000-01-04,421.86177737966904
2000-01-05,417.63196168777404
2000-01-06,419.308291469122
2000-01-07,425.3716406807159
2000-01-10,427.37052446309735
2000-01-11,425.7397243845305
2000-01-12,423.6021779300758
2000-01-13,424.192469190366
2000-01-14,422.7728790016086
2000-01-17,421.73372768949025
2000-01-18,416.36608300030514
2000-01-19,415.67381554742303
2000-01-20,414.6728372555543
2000-01-21,411.4357174287194
2000-01-24,407.6266048408987
2000-01-25,403.21902455072603
2000-01-26,402.4507103256929
2000-01-27,400.50055587870463
2000-01-28,395.37218569494735
2000-01-31,387.65492603062415
2000-02-01,390.28863246936766
2000-02-02,394.7381916352329
2000-02-03,406.0617192275053
2000-02-04,406.77738174174965
2000-02-07,403.7532637988535
2000-02-08,414.3189896030696
2000-02-09,413.65067231851424
2000-02-10,411.1483816921215
2000-02-11,411.9703907959869
2000-02-14,408.77894342848134
2000-02-15,405.5483233372927
2000-02-16,408.9264489729675
2000-02-17,414.36026193564845
2000-02-18,412.6060198580224
2000-02-21,409.96116912624734
2000-02-22,417.1842221222019
2000-02-23,419.37970793722656
2000-02-24,415.1451853987759
2000-02-25,411.065119971312
2000-02-28,403.01603995631507
2000-02-29,404.25619249565926
2000-03-01,408.3056898722258
2000-03-02,413.5527950079102
2000-03-03,412.98228911620623
2000-03-06,414.2736111453756
2000-03-07,410.3293674212131
2000-03-08,408.2011862531118
2000-03-09,411.33899817008114
2000-03-10,409.70726120689017
2000-03-13,403.8039754893313
2000-03-14,403.36891048493027
2000-03-15,401.3789069079343
2000-03-16,415.1498820679666
2000-03-17,415.470815460067
2000-03-20,416.33601747108844
2000-03-21,417.65018705839964
2000-03-22,413.5981124833359
2000-03-23,414.48778084945377
2000-03-24,421.11657282573657
2000-03-27,420.2983051281046
2000-03-28,421.35137436845105
2000-03-29,414.85269010201415
2000-03-30,410.7163812445396
2000-03-31,412.57234269307867
2000-04-03,409.2475078450032
2000-04-04,413.48501156140446
2000-04-05,412.00849930284807
2000-04-06,412.64010606436494
2000-04-07,413.3954205544726
2000-04-10,414.3031932501203
2000-04-11,413.7366642214932
2000-04-12,412.4676374772879
2000-04-13,412.97004274859177
2000-04-14,406.5031199474083
2000-04-17,399.92887232051373
2000-04-18,399.7429582884058
2000-04-19,396.1638253367135
2000-04-20,397.74154377174403
2000-04-21,397.85012134200224
2000-04-24,397.9391844990298
2000-04-25,396.5071821155201
2000-04-26,397.59877264329907
2000-04-27,387.9369026248352
2000-04-28,391.753069044213
2000-05-01,391.6385406726397
2000-05-02,396.2935738969999
2000-05-03,387.0052296984533
2000-05-04,387.2171502466196
2000-05-05,389.54158465770644
2000-05-08,389.3653492281032
2000-05-09,390.9402228533574
2000-05-10,392.7676336463785
2000-05-11,393.03392993437126
2000-05-12,396.74072334367975
2000-05-15,399.7435947519871
2000-05-16,400.35821110584584
2000-05-17,390.89865925853053
2000-05-18,393.278020357283
2000-05-19,386.3361963606135
2000-05-22,387.8681299963899
2000-05-23,391.9494141466902
2000-05-24,387.8120733782589
2000-05-25,391.36149040421714
2000-05-26,396.6492760256249
2000-05-29,399.62026712355623
2000-05-30,402.4716511546571
2000-05-31,402.11907212897717
2000-06-01,406.3598067393805
2000-06-02,416.7492234552475
2000-06-05,415.6376308298744
2000-06-06,420.2103462876611
2000-06-07,419.4506618065447
2000-06-08,417.1177840807444
2000-06-09,417.0903198911248
2000-06-12,418.2986750809216
2000-06-13,422.972306232702
2000-06-14,424.96556672147443
