Date,KOKUSAI INDEX (WORLD ex JP) IMI VALUE
1997-07-17,381.88515542924847
1997-07-18,377.7727762075572
1997-07-21,376.0407817327046
1997-07-22,381.6687508932059
1997-07-23,383.8164203209956
1997-07-24,383.2637010625047
1997-07-25,383.0106760330972
1997-07-28,382.8311898414322
1997-07-29,384.9527635976817
1997-07-30,388.3702626797863
1997-07-31,389.4874396517759
1997-08-01,386.3191797466207
1997-08-04,385.3166826309922
1997-08-05,385.2258247615328
1997-08-06,388.0390056976981
1997-08-07,387.6904759836947
1997-08-08,383.1152571617205
1997-08-11,385.0744981687315
1997-08-12,383.4884741088188
1997-08-13,381.7265326817922
1997-08-14,381.06099728760347
1997-08-15,377.0354034648428
1997-08-18,377.1718963164236
1997-08-19,380.6353429966802
1997-08-20,383.6394209285194
1997-08-21,381.4169394684247
1997-08-22,380.2059421672456
1997-08-25,380.3845736961398
1997-08-26,379.4033301765767
1997-08-27,379.57953834864657
1997-08-28,376.8722254476514
1997-08-29,374.6355876289604
1997-09-01,374.622111555976
1997-09-02,380.51480404000307
1997-09-03,382.6055253564666
1997-09-04,383.0510308386304
1997-09-05,384.0777047017404
1997-09-08,385.3874175978879
1997-09-09,386.5908334092524
1997-09-10,383.4322154777027
1997-09-11,380.2474025199026
1997-09-12,384.37324280833144
1997-09-15,385.43442838233904
1997-09-16,391.2044803930942
1997-09-17,392.3325289839876
1997-09-18,394.9163726496507
1997-09-19,394.8984535684982
1997-09-22,395.68309537791686
1997-09-23,394.5404489826242
1997-09-24,395.5839481877037
1997-09-25,395.09988358267367
1997-09-26,397.7678256730725
1997-09-29,399.91770814869733
1997-09-30,399.8931527815684
1997-10-01,403.0560242600337
1997-10-02,404.75542164763965
1997-10-03,407.1616051254856
1997-10-06,408.96317867821057
1997-10-07,411.0340734313979
1997-10-08,408.6779675379331
1997-10-09,406.0554134013257
1997-10-10,404.2755105008294
1997-10-13,406.48010922426835
1997-10-14,406.80771717762735
1997-10-15,405.4576300932771
1997-10-16,403.8070058432934
1997-10-17,399.48208227057506
1997-10-20,401.18534545947637
1997-10-21,405.08767479949927
1997-10-22,403.19531457448363
1997-10-23,394.9792514303233
1997-10-24,394.01533696674903
1997-10-27,377.4265379967192
1997-10-28,379.19647073881873
1997-10-29,385.77007633417384
1997-10-30,381.09291472120896
1997-10-31,384.8322829952782
1997-11-03,392.11077562429995
1997-11-04,392.64693021423614
1997-11-05,393.2039715519785
1997-11-06,391.9867146323154
1997-11-07,387.00732287769046
1997-11-10,386.77047720422354
1997-11-11,387.42716384390013
1997-11-12,381.45300997477983
1997-11-13,382.72431675384075
1997-11-14,384.4664772851248
1997-11-17,391.3062424326899
1997-11-18,391.33063721243593
1997-11-19,391.22331139252
1997-11-20,396.0122046943744
1997-11-21,397.8983190836039
1997-11-24,393.2984169941279
1997-11-25,392.3999528293214
1997-11-26,392.80308326838417
1997-11-27,392.783683956505
1997-11-28,394.1231955697592
1997-12-01,400.3011753882777
1997-12-02,401.2393272809226
1997-12-03,403.4233049470865
1997-12-04,404.3679665115857
1997-12-05,406.3976631487943
1997-12-08,407.2628567213349
1997-12-09,405.91955019311087
1997-12-10,404.36039831941747
1997-12-11,398.89182935700416
1997-12-12,399.56008755171996
1997-12-15,401.3733555883599
1997-12-16,402.81845000796835
1997-12-17,404.9716517805978
1997-12-18,403.07872659406104
1997-12-19,398.2311288232154
1997-12-22,398.91313036019
1997-12-23,398.01002261394194
1997-12-24,396.74456116347665
1997-12-25,396.7444342267466
1997-12-26,397.0851861013788
1997-12-29,402.2600503857705
1997-12-30,406.1292154964243
1997-12-31,406.2134575753119
1998-01-01,406.2133152467827
1998-01-02,407.1295590566385
1998-01-05,407.6160814018108
1998-01-06,403.7684439185097
1998-01-07,401.9861942794574
1998-01-08,398.3963142984249
1998-01-09,389.9960862922879
1998-01-12,388.0437811048961
1998-01-13,393.6666721507409
1998-01-14,396.86543766983056
1998-01-15,394.91058841209014
1998-01-16,399.59970801059825
1998-01-19,400.28275146981554
1998-01-20,402.3078909721791
1998-01-21,401.04698927933924
1998-01-22,399.8212811420702
1998-01-23,399.07281838725885
1998-01-26,399.5610004390009
1998-01-27,402.8589750903045
1998-01-28,404.79975922086334
1998-01-29,406.4451356573768
1998-01-30,405.8815398969105
1998-02-02,413.05843722473406
1998-02-03,415.1944563377431
1998-02-04,415.6196960211054
1998-02-05,417.6777404561635
1998-02-06,420.33549023836224
1998-02-09,419.031728298041
1998-02-10,420.3465726338876
1998-02-11,420.9187778014454
1998-02-12,421.2337933616567
1998-02-13,419.484410780174
1998-02-16,420.13089444365784
1998-02-17,422.746690143189
1998-02-18,425.73945919557303
1998-02-19,423.91609738184866
1998-02-20,425.65520843361344
1998-02-23,427.14867159384374
1998-02-24,425.94767919727576
1998-02-25,430.02789041559953
1998-02-26,433.12777279858113
1998-02-27,434.5988846092617
1998-03-02,437.20004400526915
1998-03-03,438.8962431934161
1998-03-04,435.75754857897476
1998-03-05,431.72189165501703
1998-03-06,438.0052620439768
1998-03-09,438.9967676143392
1998-03-10,442.2706870572623
1998-03-11,444.59593958886444
1998-03-12,445.2740137779261
1998-03-13,447.48062168702927
1998-03-16,450.58955789384925
1998-03-17,453.47380380844487
1998-03-18,454.1962471299853
1998-03-19,456.9337567165686
1998-03-20,460.0888015292975
1998-03-23,460.5564385889952
1998-03-24,463.99077403374025
1998-03-25,464.58937228548956
1998-03-26,463.09187099787124
1998-03-27,462.8643955430989
1998-03-30,459.8656262711836
1998-03-31,461.62824547299584
1998-04-01,463.6943730926036
1998-04-02,466.6580125206789
1998-04-03,467.8158499750082
1998-04-06,471.1204440291919
1998-04-07,468.3211323898627
1998-04-08,465.62026087084985
1998-04-09,469.6972125623523
1998-04-10,469.89781643855923
1998-04-13,470.0654591331927
1998-04-14,474.4009219784853
1998-04-15,475.9072173630574
1998-04-16,472.42345006473397
1998-04-17,473.9428265438014
1998-04-20,474.5598141991427
1998-04-21,474.8875325382714
1998-04-22,474.9490299536352
1998-04-23,469.76308515111475
1998-04-24,465.0800628719261
1998-04-27,455.1453198011886
1998-04-28,457.11048180258643
1998-04-29,459.334096442664
1998-04-30,465.335123593009
1998-05-01,470.72195810679455
1998-05-04,473.4020768882263
1998-05-05,470.12948281201983
1998-05-06,468.4588648630923
1998-05-07,464.2678689802263
1998-05-08,466.7732047690876
1998-05-11,468.28918941337014
1998-05-12,468.7719478725393
1998-05-13,468.7055229095418
1998-05-14,467.4904971978266
1998-05-15,465.9565846121401
1998-05-18,461.8621340390306
1998-05-19,464.74621995877465
1998-05-20,469.63946793694674
1998-05-21,470.8046852024883
1998-05-22,470.67569104198475
1998-05-25,470.9002149447862
1998-05-26,467.6445492130984
1998-05-27,461.10899208265874
1998-05-28,462.81519792791505
1998-05-29,462.85184146892465
1998-06-01,462.88942749498204
1998-06-02,463.4131822005946
1998-06-03,463.1393396458557
1998-06-04,464.1401836440322
1998-06-05,468.6470487215088
1998-06-08,470.0110809622801
1998-06-09,468.52590983455525
1998-06-10,464.56714628125457
1998-06-11,458.26684279663397
1998-06-12,455.4994032710402
1998-06-15,447.2095577920306
1998-06-16,450.6921116216166
1998-06-17,459.4525640192501
1998-06-18,458.7720050899103
1998-06-19,456.9427301813576
1998-06-22,455.07408693286357
1998-06-23,457.73935848006397
1998-06-24,460.13608176165246
1998-06-25,462.19351319935583
1998-06-26,461.8376769234171
1998-06-29,462.9864799446777
1998-06-30,463.61772131174
1998-07-01,468.27849284997274
1998-07-02,469.1058942111868
1998-07-03,469.7384283525613
1998-07-06,472.300461412007
1998-07-07,471.86729727763003
1998-07-08,474.0424863617434
1998-07-09,470.52014234199765
1998-07-10,470.54413606638775
1998-07-13,471.49750096254417
1998-07-14,476.34676256077336
1998-07-15,476.1937656848839
1998-07-16,477.6823921181272
1998-07-17,479.5930080874438
1998-07-20,480.34724938698076
1998-07-21,475.00452127712447
1998-07-22,472.3849618698254
1998-07-23,465.9388829831491
1998-07-24,465.30189808347626
1998-07-27,463.20624306688035
1998-07-28,459.6078059955236
1998-07-29,458.573302836321
1998-07-30,462.48834435955257
1998-07-31,456.74034634575844
1998-08-03,451.42294206073063
1998-08-04,442.2870474653268
1998-08-05,440.67863414507116
1998-08-06,439.7674675830311
1998-08-07,442.4570302085223
1998-08-10,437.2954879878217
1998-08-11,428.17020956555365
1998-08-12,433.9754149801557
1998-08-13,429.92803088140374
1998-08-14,428.41715236384687
1998-08-17,431.32577948820057
1998-08-18,438.6293431056328
1998-08-19,438.27669143683676
1998-08-20,435.1590867699162
1998-08-21,426.4088378619561
1998-08-24,428.0519081265817
1998-08-25,430.1997627450928
1998-08-26,422.75467424660474
1998-08-27,407.60823005846237
1998-08-28,405.3036514524258
1998-08-31,393.60560428371207
1998-09-01,397.6848425197368
1998-09-02,400.87360358952736
1998-09-03,396.7833947476451
1998-09-04,396.1805237261877
1998-09-07,400.1049639467972
1998-09-08,411.05366238158615
1998-09-09,406.1230883624222
1998-09-10,397.46923736666633
1998-09-11,403.19184684081654
1998-09-14,411.25326274106544
1998-09-15,414.0029092585993
1998-09-16,417.32699381364677
1998-09-17,407.91117947812677
1998-09-18,406.4486330474703
1998-09-21,402.1480869478213
1998-09-22,406.04478557624157
1998-09-23,416.0988669311386
1998-09-24,410.4482680465583
1998-09-25,408.67741773913986
1998-09-28,410.67681159113897
1998-09-29,411.0112959972281
1998-09-30,402.23229448640643
1998-10-01,393.42496814393826
1998-10-02,396.03831398156547
1998-10-05,391.5028029584097
1998-10-06,394.8784886082996
1998-10-07,393.2157416285795
1998-10-08,387.6657547198893
1998-10-09,393.325407240084
1998-10-12,398.60861124195355
1998-10-13,399.7351632573744
1998-10-14,403.4046983746711
1998-10-15,413.6100768456983
1998-10-16,418.6046660903359
1998-10-19,419.09792616881543
1998-10-20,425.70515632989225
1998-10-21,422.6330201611324
1998-10-22,422.8476631856329
1998-10-23,420.2851382907594
1998-10-26,421.3852629742074
1998-10-27,421.91531076318665
1998-10-28,420.36164105236315
1998-10-29,425.1882259215862
1998-10-30,431.1653616159396
1998-11-02,437.07750030371733
1998-11-03,436.4832567921209
1998-11-04,441.1245264542833
1998-11-05,443.1495433879607
1998-11-06,443.90462277178653
1998-11-09,438.0867077485781
1998-11-10,434.6688956978639
1998-11-11,434.4652126507831
1998-11-12,432.32051976259515
1998-11-13,435.4944809708687
1998-11-16,440.81569665343466
1998-11-17,440.7230425897886
1998-11-18,440.53914455995556
1998-11-19,443.1968730605397
1998-11-20,448.06789906683895
1998-11-23,454.6280145702084
1998-11-24,453.24869691098394
1998-11-25,453.6845190522316
1998-11-26,456.3109169858784
1998-11-27,457.0750721536256
1998-11-30,449.5493692553995
1998-12-01,445.19873263077864
1998-12-02,443.6401656022711
1998-12-03,441.2606751050724
1998-12-04,445.71956357788935
1998-12-07,446.85323705028947
1998-12-08,445.5719163804263
1998-12-09,446.30000118305827
1998-12-10,442.98924036592757
1998-12-11,440.12330127243905
1998-12-14,435.6143260715776
1998-12-15,438.40951128609015
1998-12-16,439.5502007860043
1998-12-17,445.14191776690564
1998-12-18,445.66707947476493
1998-12-21,450.75593161737385
1998-12-22,449.20549804211134
1998-12-23,455.2068889242524
1998-12-24,454.9658216742637
1998-12-25,454.96779476694235
1998-12-28,455.5965790218176
1998-12-29,460.01927396439754
1998-12-30,458.336498688859
1998-12-31,459.4855363357142
1999-01-01,459.484350820207
1999-01-04,463.770224112475
1999-01-05,467.1481928544519
1999-01-06,476.62312690409544
1999-01-07,474.45295326720765
1999-01-08,476.17263689762706
1999-01-11,471.2795874175667
1999-01-12,464.94151080409847
1999-01-13,458.5642496576052
1999-01-14,453.5013812355593
1999-01-15,459.569277082142
1999-01-18,463.17430319984993
1999-01-19,463.40551816783614
1999-01-20,464.12008384430845
1999-01-21,459.2207883982041
1999-01-22,453.89809901494243
1999-01-25,454.0191935471077
1999-01-26,455.34379976974765
1999-01-27,451.44755923710704
1999-01-28,454.8394847745618
1999-01-29,457.43793914883827
1999-02-01,458.2308916515957
1999-02-02,456.2019137002684
1999-02-03,456.9991498516749
1999-02-04,454.0120126071882
1999-02-05,453.35655498316004
1999-02-08,452.46159172131627
1999-02-09,446.9179271202134
1999-02-10,445.42930326120603
1999-02-11,450.63409439459485
1999-02-12,447.9768170136523
1999-02-15,448.2425400401049
1999-02-16,449.80359208401416
1999-02-17,446.8068164823361
1999-02-18,449.14441529609917
1999-02-19,448.38358072464905
1999-02-22,454.5778547473696
1999-02-23,453.9795179029919
1999-02-24,451.92110449994755
1999-02-25,450.04912366548416
1999-02-26,449.0494197051973
1999-03-01,447.0239898356803
1999-03-02,446.89172502684545
1999-03-03,445.7003718344623
1999-03-04,449.36045560989646
1999-03-05,457.9411469214671
1999-03-08,457.53031440186993
1999-03-09,457.33231680711947
1999-03-10,461.4924144551351
1999-03-11,464.8078969649554
1999-03-12,466.41239107067315
1999-03-15,466.9193980211947
1999-03-16,465.81756229676296
1999-03-17,465.3372874633147
1999-03-18,468.06248410446193
1999-03-19,466.19519218382237
1999-03-22,465.2057293713379
1999-03-23,456.7802540510524
1999-03-24,456.5673726457368
1999-03-25,461.0859611313207
1999-03-26,458.0425794260774
1999-03-29,463.01051366465197
1999-03-30,459.51382228758655
1999-03-31,459.0023474932133
1999-04-01,459.5833402592326
1999-04-02,459.3860115880447
1999-04-05,462.318881877932
1999-04-06,463.22784656074253
1999-04-07,468.1642608988099
1999-04-08,472.8388043956126
1999-04-09,474.2089266522942
1999-04-12,478.57117122787406
1999-04-13,479.2361557383515
1999-04-14,479.28883144222857
1999-04-15,480.98950051442046
1999-04-16,485.2016421928561
1999-04-19,487.5441960522194
1999-04-20,484.65820308662586
1999-04-21,487.7167469883559
1999-04-22,490.37222507704627
1999-04-23,490.73326850147805
1999-04-26,489.63720048674054
1999-04-27,496.17842130016624
1999-04-28,497.9207148170319
1999-04-29,498.70756683656555
1999-04-30,497.2726278809384
1999-05-03,503.47412325179045
1999-05-04,501.674185229205
1999-05-05,501.62537082282796
1999-05-06,501.71325151477805
1999-05-07,503.2357391553098
1999-05-10,502.53256539395227
1999-05-11,503.64419743157157
1999-05-12,502.15375307797103
1999-05-13,505.0132320868749
1999-05-14,497.12977867678813
1999-05-17,492.5754082987326
1999-05-18,491.8311589423057
1999-05-19,495.3218171800114
1999-05-20,496.29481418675925
1999-05-21,495.1784206975356
1999-05-24,491.1001673817917
1999-05-25,485.6506334656342
1999-05-26,487.14342156135956
1999-05-27,479.98306162168586
1999-05-28,483.8626768592727
1999-05-31,484.38581336294675
1999-06-01,484.0412198687309
1999-06-02,483.5828526758357
1999-06-03,485.63774852010937
1999-06-04,489.18647360683633
1999-06-07,493.23815317449174
1999-06-08,492.04528222916747
1999-06-09,491.49992973676615
1999-06-10,489.4741787151488
1999-06-11,489.9203326213172
1999-06-14,489.4589716146923
1999-06-15,490.48617954501566
1999-06-16,493.96358483478303
1999-06-17,495.78393841283594
1999-06-18,497.92132120078156
1999-06-21,497.8408647212259
1999-06-22,494.7642182870128
1999-06-23,491.98584206088225
1999-06-24,487.05567318263815
1999-06-25,488.7275203728386
1999-06-28,490.1265666219736
1999-06-29,492.2909280573045
1999-06-30,495.475882655733
1999-07-01,499.09071810420124
1999-07-02,500.92365265263686
1999-07-05,503.7060872972433
1999-07-06,503.6346481928774
1999-07-07,501.9896730880157
1999-07-08,500.5420377231011
1999-07-09,502.3771253103131
1999-07-12,501.6469119940908
1999-07-13,498.23077368388994
1999-07-14,499.60603852899357
1999-07-15,504.13957939899245
1999-07-16,504.2315794389306
1999-07-19,501.3019979367936
1999-07-20,498.15116822370135
1999-07-21,497.33552093837557
1999-07-22,495.1038126662238
1999-07-23,491.38205644630335
1999-07-26,490.8633415693153
1999-07-27,493.57256380427947
1999-07-28,493.773296178861
1999-07-29,488.34491242875276
1999-07-30,488.5705299081329
1999-08-02,488.1718707487609
1999-08-03,486.4189190428519
1999-08-04,485.28403058768544
1999-08-05,484.36089132989673
1999-08-06,481.2503348064426
1999-08-09,481.12950135299826
1999-08-10,475.45345825116857
1999-08-11,478.12266649329115
1999-08-12,480.46177545204364
1999-08-13,486.5082377139957
1999-08-16,486.9741727738336
1999-08-17,488.66259415728456
1999-08-18,487.60839606177666
1999-08-19,485.9179606624319
1999-08-20,489.0910525464917
1999-08-23,493.6025182436804
1999-08-24,491.93942682848086
1999-08-25,493.1140866717359
1999-08-26,489.31028636898805
1999-08-27,486.5011111277474
1999-08-30,480.4197481386524
1999-08-31,478.72793808293255
1999-09-01,482.53138522569924
1999-09-02,478.4575434199655
1999-09-03,486.76108245669957
1999-09-06,487.68846696450527
1999-09-07,485.65513549801454
1999-09-08,484.3586905270503
1999-09-09,485.7750457625468
1999-09-10,484.44454762034405
1999-09-13,481.5762930835527
1999-09-14,478.11482894968674
1999-09-15,474.4539040856248
1999-09-16,472.38791705554206
1999-09-17,475.04858539571075
1999-09-20,473.537398587343
1999-09-21,467.0987182069879
1999-09-22,466.20904200922365
1999-09-23,462.03430539275
1999-09-24,460.4344458582386
1999-09-27,463.2333140529359
1999-09-28,461.58281580802844
1999-09-29,461.3842931096793
1999-09-30,465.2686297794074
1999-10-01,464.1637827865934
1999-10-04,469.8582503485319
1999-10-05,468.71540661667655
1999-10-06,473.78089863406746
1999-10-07,473.48966448149633
1999-10-08,473.7743493624623
1999-10-11,473.26258855820635
1999-10-12,468.4198266967526
1999-10-13,463.62347839122083
1999-10-14,462.91950040051455
1999-10-15,454.3252342590344
1999-10-18,453.86392309041764
1999-10-19,457.58776942371827
1999-10-20,460.8720652536041
1999-10-21,459.7308408401113
1999-10-22,465.93185291416523
1999-10-25,463.04564661591473
1999-10-26,460.9618654605324
1999-10-27,463.6226963032771
1999-10-28,475.1366693759293
1999-10-29,479.58111517693357
1999-11-01,478.0705830420261
1999-11-02,477.43471378815684
1999-11-03,477.8714431440866
1999-11-04,479.3183112663411
1999-11-05,479.5214941525155
1999-11-08,480.0485595388498
1999-11-09,479.1840707358727
1999-11-10,480.46433739110853
1999-11-11,481.208530675622
1999-11-12,484.5763498158887
1999-11-15,486.4994050288447
1999-11-16,492.06029502351754
1999-11-17,491.38838064812734
1999-11-18,491.76636273506614
1999-11-19,489.6579929432496
1999-11-22,486.5301812106507
1999-11-23,482.86564386466176
1999-11-24,481.9037229769515
1999-11-25,484.4255088261042
1999-11-26,483.1992661048619
1999-11-29,479.7740136613806
1999-11-30,478.2301204322256
1999-12-01,480.15331592777073
1999-12-02,480.39725212984183
1999-12-03,486.8300252621429
1999-12-06,485.855314798041
1999-12-07,482.61716349798724
1999-12-08,480.61961773197646
1999-12-09,480.98737251931067
1999-12-10,481.97204236223877
1999-12-13,480.1415128493761
1999-12-14,477.94517905102765
1999-12-15,477.55192920380586
1999-12-16,480.0319273890058
1999-12-17,479.36006051327547
1999-12-20,478.109119690624
1999-12-21,479.3602973007776
1999-12-22,480.54483642420985
1999-12-23,487.8229783711355
1999-12-24,488.9267081457417
1999-12-27,486.34117854784705
1999-12-28,487.86470838856764
1999-12-29,489.4840743179938
1999-12-30,491.86962818072806
1999-12-31,493.6331246706215
2000-01-03,488.808298327204
2000-01-04,476.92280630923744
2000-01-05,476.9356760808521
2000-01-06,481.2259231659493
2000-01-07,489.15208466821196
2000-01-10,490.1803312553669
2000-01-11,486.8567442897614
2000-01-12,486.3023110586611
2000-01-13,489.6829509188649
2000-01-14,490.58595849792033
2000-01-17,489.93384529870843
2000-01-18,485.2889983887167
2000-01-19,484.1906627446424
2000-01-20,480.66148750534165
2000-01-21,479.19160243097616
2000-01-24,472.3591552934969
2000-01-25,469.2426831606507
2000-01-26,471.4335635247719
2000-01-27,471.160247556978
2000-01-28,462.3194376498367
2000-01-31,464.40079649626847
2000-02-01,465.6892422728824
2000-02-02,465.6087175640036
2000-02-03,469.7551226626433
2000-02-04,466.23355140022056
2000-02-07,464.35042594635354
2000-02-08,468.46695919144025
2000-02-09,462.68132474773375
2000-02-10,459.771435126065
2000-02-11,455.589119208925
2000-02-14,453.9431178867923
2000-02-15,456.71711007857414
2000-02-16,458.32761652841367
2000-02-17,459.34250239042143
2000-02-18,451.1180838204308
2000-02-21,449.95350559612814
2000-02-22,452.31189696457886
2000-02-23,451.23113310240706
2000-02-24,446.1710219464049
2000-02-25,442.8717790005953
2000-02-28,444.28906359936565
2000-02-29,449.055724850446
2000-03-01,454.36804954950804
2000-03-02,456.6780462539767
2000-03-03,459.88217720836724
2000-03-06,457.34920490929835
2000-03-07,450.483608926849
2000-03-08,450.3037163308823
2000-03-09,455.53507467858526
2000-03-10,453.81527512358053
2000-03-13,450.07977785662814
2000-03-14,446.5519506618195
2000-03-15,454.3975734188205
2000-03-16,474.1739628431406
2000-03-17,472.29768433692914
2000-03-20,469.88093598452025
2000-03-21,476.482907085604
2000-03-22,475.86303667045956
2000-03-23,480.5126482613578
2000-03-24,483.5617646002627
2000-03-27,480.9557935981038
2000-03-28,479.8280373236212
2000-03-29,479.51995003072074
2000-03-30,477.479549201389
2000-03-31,480.7621713506457
2000-04-03,484.3772532988035
2000-04-04,483.0433176400568
2000-04-05,480.7797661163888
2000-04-06,483.75247675191474
2000-04-07,482.842284647317
2000-04-10,483.5052227485383
2000-04-11,485.0679695110915
2000-04-12,483.9395317541031
2000-04-13,481.1191251687426
2000-04-14,463.17537361523176
2000-04-17,461.8208893646477
2000-04-18,467.781909303635
2000-04-19,467.29557564220147
2000-04-20,471.2895736524096
2000-04-21,471.3174235590068
2000-04-24,473.07233416181356
2000-04-25,480.80213019605657
2000-04-26,478.0066628759
2000-04-27,472.72460127592853
2000-04-28,471.46331569905027
2000-05-01,473.93853985912745
2000-05-02,473.3832032554388
2000-05-03,464.9976885552814
2000-05-04,464.3219431915466
2000-05-05,467.9469746524182
2000-05-08,469.33999049557275
2000-05-09,468.2187632492778
2000-05-10,465.0136492709283
2000-05-11,470.00824785998407
2000-05-12,473.8394727118523
2000-05-15,480.3559872479217
2000-05-16,481.87930457385926
2000-05-17,474.76208917353904
2000-05-18,475.3990295398358
2000-05-19,468.98105345539716
2000-05-22,468.4642551117163
2000-05-23,467.76457136690215
2000-05-24,469.1933559838521
2000-05-25,465.9172975607678
2000-05-26,467.0727103468612
2000-05-29,468.3674669803766
2000-05-30,475.00235246799747
2000-05-31,475.6397307886916
2000-06-01,481.4844644385474
2000-06-02,488.7479365283231
2000-06-05,486.67497184019777
2000-06-06,487.9832067943256
2000-06-07,488.78244366516986
2000-06-08,485.84173888971975
2000-06-09,484.12085400445534
2000-06-12,483.97653036761585
