Date,EAFE ex ISRAEL IMI VALUE
2010-09-29,1183.6750459434509
2010-09-30,1176.87080179681
2010-10-01,1182.8689001249531
2010-10-04,1171.7999748431212
2010-10-05,1196.7888084322387
2010-10-06,1211.049110915541
2010-10-07,1218.5561959340896
2010-10-08,1216.965611151059
2010-10-11,1217.517032712068
2010-10-12,1203.7856012671994
2010-10-13,1223.8308177571105
2010-10-14,1237.5577325541603
2010-10-15,1229.1718102669367
2010-10-18,1232.0700747695912
2010-10-19,1216.3960336196346
2010-10-20,1228.611521229537
2010-10-21,1231.2107493700253
2010-10-22,1226.07204853523
2010-10-25,1234.07586447454
2010-10-26,1222.8182027856394
2010-10-27,1207.060335130219
2010-10-28,1220.7770195915741
2010-10-29,1222.4406838950958
2010-11-01,1221.7957469755888
2010-11-02,1234.8477205809922
2010-11-03,1228.690379860265
2010-11-04,1261.6956252009493
2010-11-05,1254.6407093995256
2010-11-08,1248.85996657434
2010-11-09,1254.914081698148
2010-11-10,1231.671824727137
2010-11-11,1230.3105732714912
2010-11-12,1226.0712608997203
2010-11-15,1224.6603431494684
2010-11-16,1200.4414285836501
2010-11-17,1204.5748362247982
2010-11-18,1223.6854184229805
2010-11-19,1223.4282436633077
2010-11-22,1214.2129620817511
2010-11-23,1188.9102156240715
2010-11-24,1188.9852741786642
2010-11-25,1190.2531106388994
2010-11-26,1172.1497983690754
2010-11-29,1153.6665575143377
2010-11-30,1145.2161866588706
2010-12-01,1166.0802942820435
2010-12-02,1191.2899592910442
2010-12-03,1207.7423640069526
2010-12-06,1203.3171134102463
2010-12-07,1213.1271286038523
2010-12-08,1207.331120262084
2010-12-09,1215.3380548638556
2010-12-10,1217.4045413829174
2010-12-13,1235.0651658902
2010-12-14,1240.8588185748263
2010-12-15,1231.9172103447063
2010-12-16,1223.9944032903306
2010-12-17,1217.0249525132047
2010-12-20,1218.9068298495956
2010-12-21,1232.4053622151546
2010-12-22,1231.7568048079622
2010-12-23,1233.362111272329
2010-12-24,1234.0530414514947
2010-12-27,1229.7831742548883
2010-12-28,1233.5547215912127
2010-12-29,1240.7371070913218
2010-12-30,1237.9457675132148
2010-12-31,1245.7880214212075
2011-01-03,1247.836547845417
2011-01-04,1255.7172951010855
2011-01-05,1241.4425811729432
2011-01-06,1242.4342264999332
2011-01-07,1237.9246359010706
2011-01-10,1227.5084249393672
2011-01-11,1233.0830500425575
2011-01-12,1258.315049535052
2011-01-13,1282.0620322356617
2011-01-14,1281.36625083569
2011-01-17,1277.115020031161
2011-01-18,1294.1460323061794
2011-01-19,1297.5646488692596
2011-01-20,1277.3375843874182
2011-01-21,1292.7525948458674
2011-01-24,1304.941294613642
2011-01-25,1301.939024360266
2011-01-26,1306.363794317237
2011-01-27,1311.4083908833568
2011-01-28,1297.1511827749791
2011-01-31,1298.7616453741743
2011-02-01,1322.6481632469074
2011-02-02,1329.866132971199
2011-02-03,1317.581465337396
2011-02-04,1318.2555556713667
2011-02-07,1326.2514245670639
2011-02-08,1337.8147229813048
2011-02-09,1335.1231092921248
2011-02-10,1323.0786530046896
2011-02-11,1318.3093945101566
2011-02-14,1319.5240270696213
2011-02-15,1325.5052272297983
2011-02-16,1334.459161368458
2011-02-17,1346.3119538363396
2011-02-18,1352.198669462375
2011-02-21,1341.1941844600335
2011-02-22,1327.798643677135
2011-02-23,1321.9785681365418
2011-02-24,1316.1943663593695
2011-02-25,1327.3224804232773
2011-02-28,1341.6988883782465
2011-03-01,1340.491324957263
2011-03-02,1330.675127773062
2011-03-03,1334.3893906823396
2011-03-04,1338.2025330336646
2011-03-07,1332.5265238436923
2011-03-08,1325.6347462146703
2011-03-09,1326.5216652771107
2011-03-10,1301.7904996552656
2011-03-11,1294.8070463759502
2011-03-14,1271.836855349281
2011-03-15,1222.1186573870757
2011-03-16,1224.1672024679458
2011-03-17,1246.974559113471
2011-03-18,1256.0450902168595
2011-03-21,1277.5082673385277
2011-03-22,1294.367852239255
2011-03-23,1290.0417168519782
2011-03-24,1302.6003473511466
2011-03-25,1302.300520304663
2011-03-28,1298.2723725685196
2011-03-29,1292.2475526548305
2011-03-30,1302.2390716362747
2011-03-31,1301.5480018051562
2011-04-01,1306.9610877372313
2011-04-04,1314.082337594827
2011-04-05,1307.5399376897635
2011-04-06,1316.4117856575115
2011-04-07,1314.5363924237488
2011-04-08,1333.3524113928797
2011-04-11,1333.1107411026994
2011-04-12,1317.4856329671538
2011-04-13,1326.2361941933395
2011-04-14,1320.2698101204605
2011-04-15,1315.6681668478006
2011-04-18,1286.7115325214181
2011-04-19,1290.5908883983932
2011-04-20,1324.2838417077312
2011-04-21,1337.344622827133
2011-04-22,1337.5378943677604
2011-04-25,1334.1376724798522
2011-04-26,1342.174484717378
2011-04-27,1347.0948683724491
2011-04-28,1373.1866773905235
2011-04-29,1377.1128497905615
2011-05-02,1386.2875819823373
2011-05-03,1376.8976113152805
2011-05-04,1365.346223115418
2011-05-05,1347.1479068397825
2011-05-06,1347.5056225150493
2011-05-09,1327.091816874694
2011-05-10,1343.0750280861482
2011-05-11,1342.5707912801747
2011-05-12,1325.1511600909557
2011-05-13,1318.1892796762513
2011-05-16,1311.7577776918413
2011-05-17,1296.7794925488215
2011-05-18,1309.6726703802642
2011-05-19,1313.873315838394
2011-05-20,1305.286598076981
2011-05-23,1274.7276100332685
2011-05-24,1279.3271482867617
2011-05-25,1283.0472481684483
2011-05-26,1290.8789880096215
2011-05-27,1308.6227458652013
2011-05-30,1307.1515178034977
2011-05-31,1327.3272262847452
2011-06-01,1322.5970976575945
2011-06-02,1303.4979397771365
2011-06-03,1307.0388068111392
2011-06-06,1300.5537544509607
2011-06-07,1307.0920609081581
2011-06-08,1294.2221955174034
2011-06-09,1294.8937302923487
2011-06-10,1275.2209152238506
2011-06-13,1276.0556802186577
2011-06-14,1296.1312153533095
2011-06-15,1274.0991041623624
2011-06-16,1253.702174179328
2011-06-17,1267.750681825878
2011-06-20,1261.3191781040196
2011-06-21,1283.1769449523642
2011-06-22,1287.989346886827
2011-06-23,1252.7259748640172
2011-06-24,1253.993134076829
2011-06-27,1253.4105802842762
2011-06-28,1265.9678409752617
2011-06-29,1289.922968006847
2011-06-30,1313.719976119644
2011-07-01,1321.1252873611736
2011-07-04,1328.317266745987
2011-07-05,1323.1160664791612
2011-07-06,1311.0476358446092
2011-07-07,1315.587061235272
2011-07-08,1304.6665797730325
2011-07-11,1268.9440051883773
2011-07-12,1258.679243428056
2011-07-13,1278.8412091733003
2011-07-14,1268.0762032997895
2011-07-15,1262.9852869119618
2011-07-18,1240.5597712783915
2011-07-19,1258.4217759283558
2011-07-20,1277.2923378453986
2011-07-21,1304.190395626842
2011-07-22,1313.1589090578289
2011-07-25,1300.5633719181537
2011-07-26,1311.1038627167286
2011-07-27,1291.7150709571429
2011-07-28,1283.8258126488795
2011-07-29,1282.1552219884568
2011-08-01,1266.5972415097938
2011-08-02,1244.981757943614
2011-08-03,1224.9355237031657
2011-08-04,1179.834440524148
2011-08-05,1154.2172739182763
2011-08-08,1117.6774881891379
2011-08-09,1119.7155076988336
2011-08-10,1097.140968137327
2011-08-11,1116.585269711594
2011-08-12,1141.439698432376
2011-08-15,1164.3517609757769
2011-08-16,1159.1595333483142
2011-08-17,1166.9178606029639
2011-08-18,1119.6886221414702
2011-08-19,1104.2518146817279
2011-08-22,1103.997332228011
2011-08-23,1116.599184963457
2011-08-24,1124.0111783358946
2011-08-25,1114.1264413991619
2011-08-26,1111.2162133685072
2011-08-29,1133.9528017911489
2011-08-30,1139.1242119726107
2011-08-31,1161.7261994147943
2011-09-01,1158.8216094522406
2011-09-02,1131.9025372464114
2011-09-05,1087.4004790221884
2011-09-06,1070.3682384930921
2011-09-07,1098.8166659745991
2011-09-08,1105.281633655955
2011-09-09,1067.7277091347642
2011-09-12,1034.6777656664806
2011-09-13,1049.408049209886
2011-09-14,1053.6307919469593
2011-09-15,1086.4383147856581
2011-09-16,1095.7170012607676
2011-09-19,1068.9069905673061
2011-09-20,1080.4356040452965
2011-09-21,1068.7658574061165
2011-09-22,1018.1354576263554
2011-09-23,1024.4434103894491
2011-09-26,1028.4568119248877
2011-09-27,1078.2906588347273
2011-09-28,1075.6947713790016
2011-09-29,1084.8261436138941
2011-09-30,1064.2031415011668
2011-10-03,1040.5114117086446
2011-10-04,1014.8959686690237
2011-10-05,1035.1106229590166
2011-10-06,1067.1764899449608
2011-10-07,1082.856316203451
2011-10-10,1106.809162470609
2011-10-11,1109.5418887964283
2011-10-12,1130.6237092934075
2011-10-13,1120.6104465797785
2011-10-14,1131.138358715077
2011-10-17,1128.243927364409
2011-10-18,1111.6576110459832
2011-10-19,1127.4228049997232
2011-10-20,1105.4726821581878
2011-10-21,1136.2191863933706
2011-10-24,1151.531045228623
2011-10-25,1144.5596107791662
2011-10-26,1138.6210708694327
2011-10-27,1198.582596359516
2011-10-28,1200.0626458227973
2011-10-31,1158.379521503697
2011-11-01,1105.0886155393462
2011-11-02,1113.4189960844972
2011-11-03,1123.902457788539
2011-11-04,1122.7558312272445
2011-11-07,1119.1992371653341
2011-11-08,1124.5526311490537
2011-11-09,1104.0067595607854
2011-11-10,1093.485084805198
2011-11-11,1122.5792926384268
2011-11-14,1113.3398601387044
2011-11-15,1097.8946901471945
2011-11-16,1095.9848150203636
2011-11-17,1087.0058356193733
2011-11-18,1077.7898915124497
2011-11-21,1048.6585391729063
2011-11-22,1042.3027633472466
2011-11-23,1020.9635367744401
2011-11-24,1014.076111352209
2011-11-25,1013.3103645455614
2011-11-28,1048.2464548773062
2011-11-29,1060.7011317373247
2011-11-30,1096.0298232217674
2011-12-01,1098.56595246478
2011-12-02,1108.8322610615123
2011-12-05,1122.3265910231062
2011-12-06,1108.6603551964427
2011-12-07,1112.6713809357027
2011-12-08,1093.1546386472785
2011-12-09,1100.9357860793448
2011-12-12,1080.1162724240808
2011-12-13,1072.8805334270908
2011-12-14,1047.7997748887549
2011-12-15,1052.622789418358
2011-12-16,1053.9310392942425
2011-12-19,1045.154940714014
2011-12-20,1066.9079817481888
2011-12-21,1065.3313037192374
2011-12-22,1073.65448113217
2011-12-23,1079.9007479124173
2011-12-26,1080.8430512306772
2011-12-27,1082.170032990327
2011-12-28,1065.7885640716702
2011-12-29,1072.205367651995
2011-12-30,1087.783501494219
2012-01-02,1096.1624919206424
2012-01-03,1113.849332213674
2012-01-04,1107.841965246656
2012-01-05,1086.5924153864737
2012-01-06,1079.3876740346448
2012-01-09,1075.7309165095814
2012-01-10,1095.6011412585947
2012-01-11,1089.6048660603644
2012-01-12,1093.5143189256248
2012-01-13,1087.7591576122445
2012-01-16,1089.4430566474543
2012-01-17,1105.5066416963018
2012-01-18,1110.0038849290092
2012-01-19,1128.9795976271118
2012-01-20,1135.807069753852
2012-01-23,1150.1039887494574
2012-01-24,1140.3019117073704
2012-01-25,1140.075931991559
2012-01-26,1162.8863019096812
2012-01-27,1155.4360821736389
2012-01-30,1143.272766478332
2012-01-31,1148.8856546086758
2012-02-01,1171.78489504254
2012-02-02,1175.4367115054438
2012-02-03,1182.4690269078455
2012-02-06,1183.0719104777306
2012-02-07,1192.2081897883718
2012-02-08,1197.290758525112
2012-02-09,1201.4606449830324
2012-02-10,1179.614372163713
2012-02-13,1190.4440586079645
2012-02-14,1179.759096053958
2012-02-15,1188.388983608921
2012-02-16,1182.4212616735747
2012-02-17,1199.4679968289067
2012-02-20,1217.3615896301405
2012-02-21,1211.94721149325
2012-02-22,1202.6846258464923
2012-02-23,1205.6515230768332
2012-02-24,1219.3143003849116
2012-02-27,1213.216148324903
2012-02-28,1216.8594349387197
2012-02-29,1213.657658041864
2012-03-01,1216.433813274165
2012-03-02,1211.25929580512
2012-03-05,1205.2086830510214
2012-03-06,1174.0422563741404
2012-03-07,1174.126066065752
2012-03-08,1198.706876894662
2012-03-09,1194.8862701030314
2012-03-12,1190.8212709063562
2012-03-13,1205.129294569163
2012-03-14,1205.5439562325862
2012-03-15,1213.6541764079577
2012-03-16,1225.1825550220822
2012-03-19,1230.8583586623558
2012-03-20,1218.6953161220217
2012-03-21,1210.1054092216327
2012-03-22,1205.6734691278148
2012-03-23,1207.8320001526833
2012-03-26,1216.7031220288645
2012-03-27,1219.6288090630512
2012-03-28,1209.2038824395754
2012-03-29,1195.188545048278
2012-03-30,1201.8748232912285
2012-04-02,1211.7832788389212
2012-04-03,1201.7923663745423
2012-04-04,1166.862634311017
2012-04-05,1163.4721188434726
2012-04-06,1161.3546130952163
2012-04-09,1160.4690944406716
2012-04-10,1141.8346601819412
2012-04-11,1145.6717048531016
2012-04-12,1158.0666632549
2012-04-13,1144.1463288514865
2012-04-16,1139.7471583461129
2012-04-17,1159.4534629503225
2012-04-18,1156.969868542629
2012-04-19,1148.8665227269694
2012-04-20,1156.6799812021468
2012-04-23,1135.0038652392773
2012-04-24,1147.1169547042055
2012-04-25,1155.1173306365258
2012-04-26,1161.0302291069504
2012-04-27,1170.1150933708313
2012-04-30,1166.4077032634036
2012-05-01,1162.8720551939543
2012-05-02,1154.5708508837135
2012-05-03,1152.3450600647234
2012-05-04,1139.409770707983
2012-05-07,1132.3981781246423
2012-05-08,1121.517988770551
2012-05-09,1109.8647892463148
2012-05-10,1118.536900703189
2012-05-11,1115.392979368941
2012-05-14,1094.3444980045028
2012-05-15,1080.3125679177072
2012-05-16,1066.9136118920494
2012-05-17,1062.1721113931294
2012-05-18,1046.8637218865533
2012-05-21,1052.427948291002
2012-05-22,1069.2088153133532
2012-05-23,1039.8769764927583
2012-05-24,1046.7347817920495
2012-05-25,1043.3917951416772
2012-05-28,1044.8273410497795
2012-05-29,1051.3388065789845
2012-05-30,1032.5592380087992
2012-05-31,1029.1150624550908
2012-06-01,1016.2087791259685
2012-06-04,1015.0907441727842
2012-06-05,1020.0407650516711
2012-06-06,1042.152119449284
2012-06-07,1056.4656848710467
2012-06-08,1043.5043359041802
2012-06-11,1050.9378366926517
2012-06-12,1049.3555222510058
2012-06-13,1055.1884195095683
2012-06-14,1055.563027103942
2012-06-15,1071.3718515453652
2012-06-18,1072.9103597680664
2012-06-19,1090.2965474413852
2012-06-20,1101.6936450171959
2012-06-21,1089.9058160070747
2012-06-22,1079.2485553510076
2012-06-25,1063.265288392748
2012-06-26,1059.4529808435807
2012-06-27,1072.5185915600034
2012-06-28,1072.7202208088224
2012-06-29,1113.5722670642062
2012-07-02,1120.473305470736
2012-07-03,1129.9030216919941
2012-07-04,1125.3234300945883
2012-07-05,1114.8908632770672
2012-07-06,1101.4089259604593
2012-07-09,1094.1537443750929
2012-07-10,1095.4376881427652
2012-07-11,1097.9234692696457
2012-07-12,1082.2364627597763
2012-07-13,1095.4134414511623
2012-07-16,1098.724914368828
2012-07-17,1094.9625935905094
2012-07-18,1104.7703281884071
2012-07-19,1116.9335475132873
2012-07-20,1092.2114974930846
2012-07-23,1064.6210303381101
2012-07-24,1056.8043250775052
2012-07-25,1055.4527739397608
2012-07-26,1086.9585424869401
2012-07-27,1107.1016399275052
2012-07-30,1118.464051917319
2012-07-31,1118.614591898912
2012-08-01,1117.0413316992053
2012-08-02,1098.9992282242888
2012-08-03,1125.8162743484452
2012-08-06,1141.4999416108396
2012-08-07,1153.2478112439942
2012-08-08,1153.8582939711412
2012-08-09,1153.9181407955664
2012-08-10,1151.8537246394812
2012-08-13,1150.617564459364
2012-08-14,1153.1451751358861
2012-08-15,1149.1693067987724
2012-08-16,1162.074120317631
2012-08-17,1166.8679908173888
2012-08-20,1165.7176247391008
2012-08-21,1179.3746488873205
2012-08-22,1168.7721684364517
2012-08-23,1174.1423578185663
2012-08-24,1164.8476748602664
2012-08-27,1167.5260699131704
2012-08-28,1162.763503022455
2012-08-29,1159.2313543067323
2012-08-30,1147.428315839287
2012-08-31,1155.9238470867542
2012-09-03,1158.8154355938664
2012-09-04,1148.052075270648
2012-09-05,1145.6910273700619
2012-09-06,1166.9207584165745
2012-09-07,1194.5694184744925
2012-09-10,1193.7015567655249
2012-09-11,1202.9992814502507
2012-09-12,1214.4611808960701
2012-09-13,1215.0019362397338
2012-09-14,1247.6683535975128
2012-09-17,1241.825660270374
2012-09-18,1229.746695620836
2012-09-19,1237.758880067643
2012-09-20,1223.037087463644
2012-09-21,1232.830468805176
2012-09-24,1224.3605932264393
2012-09-25,1231.9670354788502
2012-09-26,1202.2490039777988
2012-09-27,1210.2116991106736
2012-09-28,1196.201389290391
2012-10-01,1207.4050275249567
2012-10-02,1206.7552043241799
2012-10-03,1201.069020317333
2012-10-04,1210.4464285785996
2012-10-05,1224.3077481964935
2012-10-08,1210.667563900436
2012-10-09,1199.706849125365
2012-10-10,1192.3095787832601
2012-10-11,1200.1350146036852
2012-10-12,1199.0724631537737
2012-10-15,1201.8268508693525
2012-10-16,1224.532032905446
2012-10-17,1242.5579312950908
2012-10-18,1247.0906688651412
2012-10-19,1233.9511768135894
2012-10-22,1231.6320887166582
2012-10-23,1209.3901177770524
2012-10-24,1210.2138150686567
2012-10-25,1212.2849712623413
2012-10-26,1208.3676533378475
2012-10-29,1199.3038926425554
2012-10-30,1211.9053316021652
2012-10-31,1211.233418696529
2012-11-01,1219.6738204554026
2012-11-02,1218.0005102439827
2012-11-05,1207.4266842758918
2012-11-06,1213.714097958591
2012-11-07,1202.303532014854
2012-11-08,1194.4454651954266
2012-11-09,1189.461149851219
2012-11-12,1185.7257111480842
2012-11-13,1186.4360805847919
2012-11-14,1178.7711888681797
2012-11-15,1176.9763585063572
2012-11-16,1164.9383239766748
2012-11-19,1194.7441106071822
2012-11-20,1193.263067740113
2012-11-21,1197.0699222735104
2012-11-22,1209.6908648157164
2012-11-23,1220.9260203159126
2012-11-26,1218.3947044910549
2012-11-27,1218.3439030409957
2012-11-28,1215.1559895160162
2012-11-29,1232.776139453907
2012-11-30,1233.7637679652591
2012-12-03,1239.4645066853614
2012-12-04,1242.403037972903
2012-12-05,1244.4308176237328
2012-12-06,1247.2564931866154
2012-12-07,1245.956500020992
2012-12-10,1244.8749856073537
2012-12-11,1254.0882869996467
2012-12-12,1260.6174873078144
2012-12-13,1263.0362643532842
2012-12-14,1265.1245428032219
2012-12-17,1270.5183475384138
2012-12-18,1280.9481260819373
2012-12-19,1296.2944990221547
2012-12-20,1294.9912910530554
2012-12-21,1287.9174369203488
2012-12-24,1285.6392635859079
2012-12-25,1287.0007932061983
2012-12-26,1288.7361486359962
2012-12-27,1291.5628348592588
2012-12-28,1287.49238071262
2012-12-31,1286.2947865553726
2013-01-01,1286.2947865553726
2013-01-02,1310.4247708297282
2013-01-03,1307.2793510041065
2013-01-04,1312.6981929942447
2013-01-07,1313.8478879904387
2013-01-08,1308.0434961236979
2013-01-09,1315.6201662646854
2013-01-10,1331.5028407281281
2013-01-11,1339.2101525852001
2013-01-14,1337.6385687404018
2013-01-15,1338.271649467174
2013-01-16,1328.6942887164241
2013-01-17,1335.1728692369693
2013-01-18,1335.3743197235897
2013-01-21,1339.6793108439201
2013-01-22,1338.8326936028593
2013-01-23,1333.9354840709614
2013-01-24,1342.318173060917
2013-01-25,1353.8775813575648
2013-01-28,1353.7495898072982
2013-01-29,1363.8146094390129
2013-01-30,1367.045699697196
2013-01-31,1363.268471612707
2013-02-01,1367.3048458413962
2013-02-04,1346.0733349728516
2013-02-05,1341.4373613514958
2013-02-06,1346.4727559485098
2013-02-07,1336.789560578174
2013-02-08,1346.5082015232006
2013-02-11,1340.7670586848317
2013-02-12,1355.9394645453674
2013-02-13,1354.2315847582906
2013-02-14,1345.706045395782
2013-02-15,1336.6456517378383
2013-02-18,1343.2688053431634
2013-02-19,1354.752214072874
2013-02-20,1352.5467920308056
2013-02-21,1322.6660940122529
2013-02-22,1330.1049802980328
2013-02-25,1339.6385600144226
2013-02-26,1314.8355250609704
2013-02-27,1324.29420965672
2013-02-28,1336.406761963743
2013-03-01,1324.0117483034855
2013-03-04,1323.3740641350012
2013-03-05,1342.6203763767317
2013-03-06,1346.1712933169395
2013-03-07,1346.9300419899428
2013-03-08,1350.5281256965077
2013-03-11,1358.832643617911
2013-03-12,1358.3263076771436
2013-03-13,1348.6339278908836
2013-03-14,1362.3648197608513
2013-03-15,1371.9966023938032
2013-03-18,1352.5887244771932
2013-03-19,1347.482918205658
2013-03-20,1354.646859074244
2013-03-21,1355.7621086788831
2013-03-22,1356.5703637628749
2013-03-25,1347.777047668704
2013-03-26,1345.7376478103986
2013-03-27,1339.163988097407
2013-03-28,1341.0183008083725
2013-03-29,1339.91641684476
2013-04-01,1332.253994558821
2013-04-02,1340.8461889788423
2013-04-03,1336.272552216917
2013-04-04,1324.9013313026167
2013-04-05,1328.020388394655
2013-04-08,1331.9891843704502
2013-04-09,1343.955681004984
2013-04-10,1368.4859109970798
2013-04-11,1384.6032518901457
2013-04-12,1378.57104924212
2013-04-15,1367.7533885765718
2013-04-16,1359.3963643248096
2013-04-17,1347.3869050283424
2013-04-18,1341.5075589178048
2013-04-19,1344.280023015928
2013-04-22,1350.1198257574442
2013-04-23,1369.8496730080503
2013-04-24,1386.1764836742054
2013-04-25,1397.88286051216
2013-04-26,1397.9988743742692
2013-04-29,1409.7006478902097
2013-04-30,1421.0186886882798
2013-05-01,1418.3369169307346
2013-05-02,1408.7351161866923
2013-05-03,1419.86417895287
2013-05-06,1414.1271788241609
2013-05-07,1428.925594860778
2013-05-08,1445.5345120919146
2013-05-09,1434.5589083505592
2013-05-10,1424.7442202531304
2013-05-13,1428.3304880702842
2013-05-14,1429.106195355938
2013-05-15,1432.5392389068968
2013-05-16,1434.5868215474763
2013-05-17,1430.652303040195
2013-05-20,1446.8159900718113
2013-05-21,1447.3644843325535
2013-05-22,1445.4931331112941
2013-05-23,1405.6239385580304
2013-05-24,1403.4464609476827
2013-05-27,1397.1657564338036
2013-05-28,1403.9434880944525
2013-05-29,1401.7984202444738
2013-05-30,1398.774900934439
2013-05-31,1381.9263622668873
2013-06-03,1376.297646835375
2013-06-04,1387.1621451770645
2013-06-05,1362.5517864409687
2013-06-06,1354.058892724914
2013-06-07,1363.9951134203789
2013-06-10,1368.451286879812
2013-06-11,1366.8574066356532
2013-06-12,1367.5909546052064
2013-06-13,1357.3142725429102
2013-06-14,1368.0447848782917
2013-06-17,1384.7753386274644
2013-06-18,1384.474287865932
2013-06-19,1390.5474940650402
2013-06-20,1326.826802465014
2013-06-21,1316.5654511507316
2013-06-24,1296.3699209872088
2013-06-25,1302.8846384001629
2013-06-26,1314.4546399974577
2013-06-27,1324.6490944662037
2013-06-28,1327.2742849866847
2013-07-01,1340.1280131041767
2013-07-02,1342.0189211944476
2013-07-03,1330.142283817514
2013-07-04,1347.0648729183072
2013-07-05,1332.2182190826945
2013-07-08,1342.5793617591362
2013-07-09,1353.0913033934587
2013-07-10,1362.041370816314
2013-07-11,1385.9309960866024
2013-07-12,1384.481499906013
2013-07-15,1388.0803049352685
2013-07-16,1395.6829738870565
2013-07-17,1396.9385627519364
2013-07-18,1406.8990868043163
2013-07-19,1409.1481667120747
2013-07-22,1421.619536696701
2013-07-23,1425.8119047555886
2013-07-24,1431.3923703981584
2013-07-25,1423.5259363164505
2013-07-26,1419.7992985340245
2013-07-29,1408.049168100716
2013-07-30,1410.3877175118762
2013-07-31,1405.6905577581276
2013-08-01,1418.148578845883
2013-08-02,1433.6271644743883
2013-08-05,1429.284566834842
2013-08-06,1433.2320800358004
2013-08-07,1425.061756565524
2013-08-08,1438.3593440504544
2013-08-09,1443.4022798714375
2013-08-12,1439.538532989105
2013-08-13,1441.4045936243215
2013-08-14,1450.9585965736578
2013-08-15,1436.287234129227
2013-08-16,1444.9279351395423
2013-08-19,1438.2390856586558
2013-08-20,1427.4841964238178
2013-08-21,1415.6642254169656
2013-08-22,1419.1909603491224
2013-08-23,1435.2241909785155
2013-08-26,1431.5845168897665
2013-08-27,1417.1978235128283
2013-08-28,1405.168625116471
2013-08-29,1402.9310057658538
2013-08-30,1389.5398498037569
2013-09-02,1408.5429341106926
2013-09-03,1412.3787802153681
2013-09-04,1421.727300870665
2013-09-05,1424.2730994128735
2013-09-06,1434.8366390302974
2013-09-09,1448.0483567445929
2013-09-10,1466.297256897871
2013-09-11,1475.3605006722676
2013-09-12,1477.6190516820172
2013-09-13,1473.7033475959383
2013-09-16,1490.652150768935
2013-09-17,1483.5372320998995
2013-09-18,1491.2722386250841
2013-09-19,1518.1116066948518
2013-09-20,1510.4356480479305
2013-09-23,1507.7897327781423
2013-09-24,1508.7647217595963
2013-09-25,1510.5849677921665
2013-09-26,1512.703666849219
2013-09-27,1515.6986365591047
2013-09-30,1500.5737115485547
2013-10-01,1509.4588193191598
2013-10-02,1508.671486012011
2013-10-03,1507.1601794886874
2013-10-04,1507.5341343673842
2013-10-07,1498.0492391120729
2013-10-08,1494.524361614203
2013-10-09,1490.2369768216747
2013-10-10,1508.4126994562305
2013-10-11,1522.0186524093683
2013-10-14,1527.4961640535432
