Date,WORLD ex UK IMI VALUE
1994-05-31,272.2677738786232
1994-06-30,273.9073462819114
1994-07-29,277.0724291245233
1994-08-31,282.34132536960755
1994-09-30,274.66389162109715
1994-10-31,280.1525525967791
1994-11-30,266.95451732228486
1994-12-30,269.9812187212636
1995-01-31,266.12470800722775
1995-02-28,268.36990848896573
1995-03-31,280.7297026990409
1995-04-28,289.75609579403095
1995-05-31,290.7397764181005
1995-06-30,289.5903891420367
1995-07-31,302.735470645269
1995-08-31,298.1614844914553
1995-09-29,305.27296654057216
1995-10-31,299.15946718352217
1995-11-30,310.15493708672784
1995-12-29,320.9030196829916
1996-01-31,326.9379948543214
1996-02-29,328.66870495655814
1996-03-29,333.7260127172412
1996-04-30,342.3550422817481
1996-05-31,341.46993001157074
1996-06-28,343.560828317781
1996-07-31,332.041368512892
1996-08-30,333.9301556874473
1996-09-30,344.4354427535183
1996-10-31,346.62737862232626
1996-11-29,364.4490344772566
1996-12-31,359.55278789777554
1997-01-01,359.55358078661465
1997-01-02,357.8967920164499
1997-01-03,359.27489092307746
1997-01-06,360.37060672468436
1997-01-07,360.3254861117042
1997-01-08,358.76258512035866
1997-01-09,358.31906718478655
1997-01-10,356.3088943788852
1997-01-13,358.8237746956457
1997-01-14,361.2794127349744
1997-01-15,361.8692043001562
1997-01-16,363.13590616964933
1997-01-17,363.38746637334236
1997-01-20,361.54157550830183
1997-01-21,361.6458341652209
1997-01-22,362.8027140218465
1997-01-23,360.75456968540874
1997-01-24,358.6203741943899
1997-01-27,355.95079633837014
1997-01-28,355.3140338790266
1997-01-29,357.13700447623694
1997-01-30,358.9152139400993
1997-01-31,361.26763137977923
1997-02-03,361.0437455919248
1997-02-04,362.23485789415685
1997-02-05,359.56134169776703
1997-02-06,359.5409284041325
1997-02-07,359.8296595404975
1997-02-10,361.6971352077059
1997-02-11,361.9378456749173
1997-02-12,364.41340269097117
1997-02-13,366.8351724845588
1997-02-14,367.31492721399377
1997-02-17,367.082250689126
1997-02-18,368.65708043021147
1997-02-19,367.5198371885324
1997-02-20,367.4751951381662
1997-02-21,368.06245519474595
1997-02-24,370.6266258862512
1997-02-25,372.33433049976367
1997-02-26,369.6387243944678
1997-02-27,368.1682473797128
1997-02-28,366.03387901394944
1997-03-03,366.12335691881424
1997-03-04,365.5404913074862
1997-03-05,367.07222190173366
1997-03-06,366.92565058723966
1997-03-07,368.9539158029334
1997-03-10,372.15300971148196
1997-03-11,372.11644695178023
1997-03-12,369.0967342138134
1997-03-13,363.63633834536654
1997-03-14,364.4915714222429
1997-03-17,364.06389824341034
1997-03-18,363.3964852477753
1997-03-19,362.76125563283966
1997-03-20,359.88356637200684
1997-03-21,362.170989440452
1997-03-24,362.942596498325
1997-03-25,363.8568852538787
1997-03-26,364.52618598472327
1997-03-27,361.14890511714253
1997-03-28,360.950991724721
1997-03-31,357.6771177780972
1997-04-01,355.5442693142517
1997-04-02,353.99716024105714
1997-04-03,352.5248336066325
1997-04-04,352.0613165965348
1997-04-07,351.9847075309138
1997-04-08,353.21957303095235
1997-04-09,351.44777790019026
1997-04-10,350.3428541439698
1997-04-11,346.2157001916421
1997-04-14,345.59664172689776
1997-04-15,349.3112583857913
1997-04-16,352.16978523525336
1997-04-17,352.62511779963666
1997-04-18,354.7906533963617
1997-04-21,354.8477329233985
1997-04-22,356.5484086151293
1997-04-23,357.23292171561155
1997-04-24,356.64018045379885
1997-04-25,354.54686026709805
1997-04-28,355.76251790653595
1997-04-29,360.83296212150606
1997-04-30,363.7374029954819
1997-05-01,365.19282141342507
1997-05-02,369.0143719177773
1997-05-05,373.21366843435453
1997-05-06,376.92625808913573
1997-05-07,374.3390670355209
1997-05-08,376.39480783253714
1997-05-09,378.8520750414617
1997-05-12,384.5143450768462
1997-05-13,384.1193938837953
1997-05-14,386.2382690309195
1997-05-15,387.54902462169673
1997-05-16,387.5615019672024
1997-05-19,387.26104049173415
1997-05-20,390.4234540835871
1997-05-21,389.6516316088673
1997-05-22,388.17283108887455
1997-05-23,391.9546676917737
1997-05-26,391.7745803748858
1997-05-27,390.305113919521
1997-05-28,391.0396864245434
1997-05-29,389.92763751561733
1997-05-30,389.6018402201189
1997-06-02,390.5840814704924
1997-06-03,392.5776251012852
1997-06-04,392.2237725309275
1997-06-05,393.82142583698186
1997-06-06,396.8882905142885
1997-06-09,399.427826942126
1997-06-10,400.585466267935
1997-06-11,402.45134326416166
1997-06-12,404.77980430966113
1997-06-13,406.6605542323602
1997-06-16,408.82493356141333
1997-06-17,407.7659499863676
1997-06-18,407.76660632496294
1997-06-19,409.51801994867907
1997-06-20,409.06115256962454
1997-06-23,405.00618088857453
1997-06-24,408.50319421440764
1997-06-25,409.7053180324674
1997-06-26,409.0799119749863
1997-06-27,407.91711102272836
1997-06-30,407.39857072840556
1997-07-01,409.05326551462815
1997-07-02,412.03988589288747
1997-07-03,416.16366366168603
1997-07-04,415.4262368509097
1997-07-07,415.58213728439296
1997-07-08,415.95077207558944
1997-07-09,413.00691604392676
1997-07-10,414.2169433302254
1997-07-11,414.1378978010773
1997-07-14,413.8906033183326
1997-07-15,412.65201931533807
1997-07-16,415.85175529514987
1997-07-17,414.93881575306784
1997-07-18,411.11817419982464
1997-07-21,409.5844646719978
1997-07-22,414.7721600033612
1997-07-23,416.164201925564
1997-07-24,416.22404761016895
1997-07-25,416.02231242113515
1997-07-28,416.65128571397884
1997-07-29,418.2879740207856
1997-07-30,420.4000531069873
1997-07-31,421.57403641209874
1997-08-01,417.6073771126359
1997-08-04,415.86497905452643
1997-08-05,414.389993949008
1997-08-06,418.06405407076915
1997-08-07,417.09093382404455
1997-08-08,414.7973632071031
1997-08-11,414.1831669515413
1997-08-12,413.00952763730464
1997-08-13,411.93328717449793
1997-08-14,410.24536629390917
1997-08-15,407.13072278986783
1997-08-18,406.5233160957075
1997-08-19,409.0904502434894
1997-08-20,412.7982477795981
1997-08-21,410.76130919117895
1997-08-22,408.2697056136628
1997-08-25,407.77506992370775
1997-08-26,407.20731484356924
1997-08-27,405.9687479700699
1997-08-28,403.62084427222464
1997-08-29,399.9553926957029
1997-09-01,398.29955412819186
1997-09-02,404.4074797995783
1997-09-03,408.2158890620059
1997-09-04,408.3483731933456
1997-09-05,409.04066060945183
1997-09-08,410.21326635081334
1997-09-09,412.66174678619154
1997-09-10,409.71069064579314
1997-09-11,405.32103119683575
1997-09-12,407.349516090564
1997-09-15,408.42632776255266
1997-09-16,413.46352317128566
1997-09-17,413.4758709098352
1997-09-18,414.48128680010086
1997-09-19,414.9741271107079
1997-09-22,415.86103061575614
1997-09-23,415.25358489388844
1997-09-24,417.57291495839996
1997-09-25,416.0467901013368
1997-09-26,416.39984333160965
1997-09-29,417.69718866410153
1997-09-30,417.78743039570725
1997-10-01,420.1618876147434
1997-10-02,420.65592474846267
1997-10-03,422.66779266601407
1997-10-06,425.69367719648045
1997-10-07,426.5150205050715
1997-10-08,425.01228935704535
1997-10-09,421.8773327753061
1997-10-10,420.7370287102669
1997-10-13,420.9668630827227
1997-10-14,420.96677403824975
1997-10-15,420.2707837729777
1997-10-16,420.29287990508095
1997-10-17,415.69030965634903
1997-10-20,416.2663283883059
1997-10-21,420.35251162618084
1997-10-22,420.4293513976161
1997-10-23,411.9532112664309
1997-10-24,411.0572461322284
1997-10-27,393.78614801614725
1997-10-28,395.5169127514305
1997-10-29,402.7212186864925
1997-10-30,397.4867368180737
1997-10-31,400.72688556009405
1997-11-03,406.9786619567564
1997-11-04,407.081289622612
1997-11-05,407.0791438561013
1997-11-06,405.2058225925175
1997-11-07,398.66309522974774
1997-11-10,397.5410786187112
1997-11-11,397.7240800233642
1997-11-12,390.7246902411551
1997-11-13,392.16996232003527
1997-11-14,392.2814983207119
1997-11-17,402.1436787440857
1997-11-18,403.1387511390981
1997-11-19,399.96456500892117
1997-11-20,404.8421034179845
1997-11-21,408.0465980032808
1997-11-24,403.4234794398047
1997-11-25,399.97543118801696
1997-11-26,400.37411926922493
1997-11-27,401.71952673764457
1997-11-28,403.23745375660286
1997-12-01,409.3660582207923
1997-12-02,409.9979561979291
1997-12-03,411.1471613719307
1997-12-04,409.86929241885235
1997-12-05,411.7150640800322
1997-12-08,411.2089405242775
1997-12-09,411.4553453107514
1997-12-10,410.25837740013606
1997-12-11,403.7936139494856
1997-12-12,403.55956730960446
1997-12-15,405.02789620626316
1997-12-16,406.2118219723413
1997-12-17,410.6516246704879
1997-12-18,407.3728843107701
1997-12-19,400.8507526600358
1997-12-22,399.15525603558814
1997-12-23,398.17170328608285
1997-12-24,397.05440676967737
1997-12-25,397.1558844181529
1997-12-26,397.68848111467366
1997-12-29,402.3709444778023
1997-12-30,408.03790842032834
1997-12-31,408.2131374275433
1998-01-01,408.2129941171709
1998-01-02,408.07528907549477
