Date,WORLD IMI VALUE
1997-12-29,400.529021291297
1997-12-30,405.30924151708473
1997-12-31,405.28023484792743
1998-01-01,405.2801089858884
1998-01-02,405.28952267898427
1998-01-05,404.99958338781124
1998-01-06,401.33307830177625
1998-01-07,400.23732118509423
1998-01-08,396.77435829609936
1998-01-09,389.1853875448384
1998-01-12,386.0297073689747
1998-01-13,391.5778969242061
1998-01-14,395.4418181004674
1998-01-15,394.073842510552
1998-01-16,400.8538403407999
1998-01-19,402.9831604229455
1998-01-20,404.970490977998
1998-01-21,405.2080115389259
1998-01-22,404.1174186501395
1998-01-23,404.67727396472213
1998-01-26,407.4861665318891
1998-01-27,411.222036220769
1998-01-28,413.5877644680327
1998-01-29,414.387226687243
1998-01-30,412.21201817925294
1998-02-02,418.09211927262726
1998-02-03,421.0718728222327
1998-02-04,422.1009097984197
1998-02-05,424.59086310095216
1998-02-06,427.17604052045306
1998-02-09,426.753993649092
1998-02-10,428.96479287919436
1998-02-11,429.3823546716457
1998-02-12,429.74782558289013
1998-02-13,426.4643027723627
1998-02-16,426.01453841681877
1998-02-17,427.9732984792276
1998-02-18,430.24041319973276
1998-02-19,428.69853382682453
1998-02-20,429.8976297533833
1998-02-23,430.6946571840417
1998-02-24,428.6761001244636
1998-02-25,432.1170511290682
1998-02-26,435.55186782374875
1998-02-27,438.77354263351805
1998-03-02,442.7731460611941
1998-03-03,444.01438601432415
1998-03-04,440.5637308733162
1998-03-05,435.7778898337794
1998-03-06,441.8745987448421
1998-03-09,442.4271713971512
1998-03-10,445.3238346038905
1998-03-11,446.2871575684493
1998-03-12,446.24745132647354
1998-03-13,449.91314615353593
1998-03-16,451.6124561804102
1998-03-17,454.5169575570391
1998-03-18,454.16093421549306
1998-03-19,456.30992574288945
1998-03-20,459.32447323914585
1998-03-23,459.4676990072474
1998-03-24,462.01933598001807
1998-03-25,463.01100112935694
1998-03-26,462.96520198953834
1998-03-27,461.97668012766644
1998-03-30,457.8539990100075
1998-03-31,459.0246432006993
1998-04-01,459.68976453726646
1998-04-02,460.2632566672068
1998-04-03,460.7803891393825
1998-04-06,464.4081169319679
1998-04-07,462.95012955488374
1998-04-08,462.305693069332
1998-04-09,467.34307630372774
1998-04-10,467.2991649853034
1998-04-13,467.265802407806
1998-04-14,471.0942410082342
1998-04-15,472.4766214356124
1998-04-16,467.3233210902494
1998-04-17,468.594479506013
1998-04-20,468.93202529314084
1998-04-21,469.7779715178888
1998-04-22,469.88205026199006
1998-04-23,465.6426550810672
1998-04-24,461.9381339730975
1998-04-27,451.69124376415596
1998-04-28,452.78528604085074
1998-04-29,454.865493998206
1998-04-30,460.9475665456429
1998-05-01,465.09870289087377
1998-05-04,467.41587215804265
1998-05-05,465.06008069093843
1998-05-06,462.57187513364977
1998-05-07,458.3764506635863
1998-05-08,460.78244232981916
1998-05-11,462.69221299753485
1998-05-12,462.69369243959784
1998-05-13,462.65696210476005
1998-05-14,461.5989351806788
1998-05-15,460.15999117987144
1998-05-18,455.9727574916431
1998-05-19,458.9833624405218
1998-05-20,463.64201332268897
1998-05-21,465.19013754622085
1998-05-22,464.967621762763
1998-05-25,464.49905247474334
1998-05-26,461.5311053728692
1998-05-27,455.3785228701248
1998-05-28,456.66865990530994
1998-05-29,456.6056405871929
1998-06-01,455.49405269127254
1998-06-02,456.95028151362135
1998-06-03,456.63239541077945
1998-06-04,457.59517513489124
1998-06-05,460.97534127564643
1998-06-08,461.72538749474046
1998-06-09,460.7449227830206
1998-06-10,456.53733777025246
1998-06-11,449.7820309408819
1998-06-12,446.8359207054897
1998-06-15,438.48767532450387
1998-06-16,441.87581088221333
1998-06-17,451.5420544762207
1998-06-18,452.92829227442354
1998-06-19,452.0687624603707
1998-06-22,448.9739839539963
1998-06-23,450.5186711818058
1998-06-24,452.3503256747127
1998-06-25,454.0855341847807
1998-06-26,453.35893907884736
1998-06-29,455.1823606122472
1998-06-30,457.75885681889844
1998-07-01,463.54914082932953
1998-07-02,463.519084276299
1998-07-03,464.4717362253971
1998-07-06,466.1839058279607
1998-07-07,466.60714649367304
1998-07-08,468.1471134632855
1998-07-09,464.22502291701477
1998-07-10,463.5423363628322
1998-07-13,464.89181369402246
1998-07-14,470.05136725369067
1998-07-15,469.9408586129108
1998-07-16,471.5459360305453
1998-07-17,473.126475982638
1998-07-20,474.01914880498674
1998-07-21,468.8385294274114
1998-07-22,465.47179291059774
1998-07-23,459.3815009661537
1998-07-24,459.2507115233218
1998-07-27,456.00590986889057
1998-07-28,453.1955336153416
1998-07-29,451.9720913491783
1998-07-30,455.7104997944291
1998-07-31,450.5744435860827
1998-08-03,444.9103931632822
1998-08-04,436.74380556956663
1998-08-05,435.6311542550914
1998-08-06,434.4673706727067
1998-08-07,436.2813890226423
1998-08-10,430.77104727921454
1998-08-11,421.7974096633476
1998-08-12,427.14045690979816
1998-08-13,423.9473262366775
1998-08-14,421.99112685362
1998-08-17,423.8786454308939
1998-08-18,431.0159569750848
1998-08-19,431.5095283852819
1998-08-20,429.1758734455774
1998-08-21,420.35157744892837
1998-08-24,421.5718467822219
1998-08-25,423.3285816503312
1998-08-26,416.15004117397024
1998-08-27,402.3088832881543
1998-08-28,399.076150708864
1998-08-31,390.20039789914233
1998-09-01,395.4828295120691
1998-09-02,398.1591515933924
1998-09-03,395.21103558264855
1998-09-04,393.97330140098967
1998-09-07,399.78069540317847
1998-09-08,409.310435293509
1998-09-09,402.8709915103634
1998-09-10,395.9411521182811
1998-09-11,400.466454989883
1998-09-14,407.6258282530111
1998-09-15,410.15536140452303
1998-09-16,412.40639859639657
1998-09-17,404.14060463194176
1998-09-18,402.94922066827473
1998-09-21,398.05628032057535
1998-09-22,401.16671275836893
1998-09-23,409.7170631403675
1998-09-24,405.8016782473498
1998-09-25,403.459075671003
1998-09-28,405.26294916361894
1998-09-29,406.12441428457856
1998-09-30,397.0058059388156
1998-10-01,388.30233697721883
1998-10-02,391.1959403532842
1998-10-05,386.67216152592545
1998-10-06,390.4986541368225
1998-10-07,393.68399126713143
1998-10-08,388.8388951055742
1998-10-09,394.26368189948033
1998-10-12,399.87420989184614
1998-10-13,399.0911782232972
1998-10-14,401.69782203888735
1998-10-15,411.1789370522233
1998-10-16,417.01340482539797
1998-10-19,418.72244454967984
1998-10-20,424.169118484913
1998-10-21,423.00456743376924
1998-10-22,423.6261303033971
1998-10-23,420.8274188847573
1998-10-26,420.83433367824165
1998-10-27,420.9164309616124
1998-10-28,419.1346524458629
1998-10-29,424.3298860425109
1998-10-30,429.70873153671073
1998-11-02,436.9553855986117
1998-11-03,436.2524654764247
1998-11-04,441.58757290566706
1998-11-05,442.95452884607903
1998-11-06,442.36588367194514
1998-11-09,435.78764389169464
1998-11-10,432.0174999447179
1998-11-11,433.049135415114
1998-11-12,429.7344983616162
1998-11-13,433.5950168417961
1998-11-16,439.6652007660681
1998-11-17,439.14579236976266
1998-11-18,439.11794570772236
1998-11-19,442.17738367897994
1998-11-20,446.9885136046104
1998-11-23,452.4529167100247
1998-11-24,452.5050194401537
1998-11-25,452.2345054430913
1998-11-26,454.8218883071531
1998-11-27,455.07717725018335
1998-11-30,447.78049405517896
1998-12-01,444.29310093694124
1998-12-02,443.86325636807277
1998-12-03,441.61259630222037
1998-12-04,445.3458771154459
1998-12-07,446.04571293387215
1998-12-08,445.16393729145176
1998-12-09,446.9002811929069
1998-12-10,444.1787759653123
1998-12-11,440.92333059899227
1998-12-14,436.8607977657697
1998-12-15,438.41231650992177
1998-12-16,439.8033882655874
1998-12-17,444.65075650978406
1998-12-18,445.67910956702315
1998-12-21,449.97745381011305
1998-12-22,447.4335358066316
1998-12-23,453.1832272069708
1998-12-24,452.49795988215436
1998-12-25,452.9323907317804
1998-12-28,453.46500935729523
1998-12-29,457.8857730336007
1998-12-30,456.57721980226387
1998-12-31,458.4318876496209
1999-01-01,458.43083390043097
1999-01-04,461.31645438407105
1999-01-05,464.15138085105406
1999-01-06,472.68413559164713
1999-01-07,471.77908682782163
1999-01-08,472.6556866782998
1999-01-11,469.3594857270081
1999-01-12,462.4788551176628
1999-01-13,456.13550757457654
1999-01-14,452.28273510687546
1999-01-15,457.4540964978803
1999-01-18,460.55142660103263
1999-01-19,460.9761872693822
1999-01-20,462.2730493851913
1999-01-21,458.6135963135312
1999-01-22,453.1830301000358
1999-01-25,453.52393207871495
1999-01-26,455.0674686907193
1999-01-27,451.21226517114195
1999-01-28,453.7134257464374
1999-01-29,456.5563256378023
1999-02-01,457.51464174711253
1999-02-02,456.60426049278954
1999-02-03,456.69671766300024
1999-02-04,453.80579818731417
1999-02-05,452.61403123033654
1999-02-08,451.75909284856397
1999-02-09,446.18529614256425
1999-02-10,444.7743405030376
1999-02-11,449.4937918676648
1999-02-12,447.42332845001
1999-02-15,447.4648459710919
1999-02-16,448.0474803649026
1999-02-17,444.768172845028
1999-02-18,446.4996016074164
1999-02-19,445.45797877532976
1999-02-22,451.5388269916031
1999-02-23,451.0077711045207
1999-02-24,448.95253252486606
1999-02-25,448.1700968250306
1999-02-26,447.67101912286955
1999-03-01,445.20540290693583
1999-03-02,444.0733437053787
1999-03-03,442.9780154152364
1999-03-04,445.5548682141694
1999-03-05,455.1861217561381
1999-03-08,454.9098143210021
1999-03-09,455.5059399167246
1999-03-10,460.87206019942187
1999-03-11,464.1646675025711
1999-03-12,466.02364533221623
1999-03-15,467.6711094996272
1999-03-16,468.0263177620647
1999-03-17,468.15946972471295
1999-03-18,469.78598426442557
1999-03-19,469.9301596923548
1999-03-22,468.6718688964144
1999-03-23,460.947635568169
1999-03-24,459.673768976164
1999-03-25,464.539744102247
1999-03-26,461.3810766416236
1999-03-29,465.99524365072733
1999-03-30,462.43121181456206
1999-03-31,463.06673191484674
1999-04-01,464.3472077261198
1999-04-02,463.76428145748446
1999-04-05,465.9663811008301
1999-04-06,467.9086666786036
1999-04-07,472.40483100671116
1999-04-08,477.6209606162097
1999-04-09,478.67393480376165
1999-04-12,481.9633710785294
1999-04-13,483.0131357660061
1999-04-14,484.21703168004524
1999-04-15,485.5887651684142
1999-04-16,490.13925563605966
1999-04-19,491.95066197396915
1999-04-20,489.1085960109865
1999-04-21,490.32576903473506
1999-04-22,492.6743795964415
1999-04-23,493.9258032755077
1999-04-26,493.5176583003949
1999-04-27,499.05452510281833
1999-04-28,500.98125934392317
1999-04-29,501.696755846011
1999-04-30,499.94247169791106
1999-05-03,505.08776361227075
1999-05-04,503.10434012471455
1999-05-05,503.0041699992241
1999-05-06,505.10408351852556
1999-05-07,506.2181260257842
1999-05-10,505.82767012805533
1999-05-11,505.8292261121484
1999-05-12,504.71947116194093
1999-05-13,506.49134177791547
1999-05-14,499.04722201402666
1999-05-17,493.42129947762646
1999-05-18,492.6203778830108
1999-05-19,494.3260992850635
1999-05-20,495.2577738999085
1999-05-21,494.64023693651933
1999-05-24,491.2832677819655
1999-05-25,486.61109567176203
1999-05-26,488.13004504887954
1999-05-27,481.75308120916964
1999-05-28,485.28392072636115
1999-05-31,485.5816805007633
1999-06-01,486.6962298553988
1999-06-02,486.7760581687841
1999-06-03,487.7186587743464
1999-06-04,490.665588264428
1999-06-07,495.12258067516694
1999-06-08,495.00494561400245
1999-06-09,495.268259652927
1999-06-10,494.5585321306084
1999-06-11,495.8145466827139
1999-06-14,494.35496454052463
1999-06-15,495.3365437694023
1999-06-16,498.3791449795664
1999-06-17,500.8209050938773
1999-06-18,502.016562262451
1999-06-21,501.9425328409998
1999-06-22,499.6607694581913
1999-06-23,496.4207007171503
1999-06-24,492.01361831026986
1999-06-25,493.4406769540554
1999-06-28,495.19686727755123
1999-06-29,497.5375001349093
1999-06-30,499.9544246361663
1999-07-01,504.0703798813196
1999-07-02,505.92193292103155
1999-07-05,508.7245560390566
1999-07-06,508.5549839079209
1999-07-07,507.1470642305493
1999-07-08,505.4271833449441
1999-07-09,507.1203552603562
1999-07-12,507.00788956771214
1999-07-13,504.453000238469
1999-07-14,506.6054729908314
1999-07-15,511.03415789130975
1999-07-16,510.71340424502773
1999-07-19,509.60302143254
1999-07-20,506.7350571914107
1999-07-21,506.166501817126
1999-07-22,503.02296321808933
1999-07-23,499.3845725222521
1999-07-26,498.8550000806872
1999-07-27,501.13700834672727
1999-07-28,501.75335785258386
1999-07-29,498.10966115538366
1999-07-30,499.21305186521147
1999-08-02,498.4719059737562
1999-08-03,497.0992347195752
1999-08-04,495.81635810648777
1999-08-05,494.31849152560073
1999-08-06,490.5372988235202
1999-08-09,489.99668361822324
1999-08-10,485.3515731412626
1999-08-11,487.2059680473098
1999-08-12,489.8009810825396
1999-08-13,494.92216459037803
1999-08-16,496.9422089659771
1999-08-17,498.69100758127513
1999-08-18,498.9884014075256
1999-08-19,498.0539491585647
1999-08-20,502.3950891347491
1999-08-23,507.9000873662231
1999-08-24,505.7379559526659
1999-08-25,506.39310972058786
1999-08-26,502.02227594330435
1999-08-27,499.1631585627356
1999-08-30,494.88486389864937
1999-08-31,492.09687123256117
1999-09-01,497.61060897017853
1999-09-02,494.43410619519705
1999-09-03,501.02551879562833
1999-09-06,502.50003966008023
1999-09-07,499.5994824819937
1999-09-08,497.957148182128
1999-09-09,501.1068101529249
1999-09-10,499.7312291924936
1999-09-13,499.527098045727
1999-09-14,496.5188878661271
1999-09-15,494.01843544285174
1999-09-16,490.93387809314464
1999-09-17,492.1155843749585
1999-09-20,491.21011780316576
1999-09-21,487.52642242720975
1999-09-22,484.90353826498284
1999-09-23,481.0814747949867
1999-09-24,477.82174680376363
1999-09-27,478.76478967853285
1999-09-28,478.92234810464095
1999-09-29,478.0057269868603
1999-09-30,483.86362917354677
1999-10-01,483.70150297920196
1999-10-04,487.7982516501878
1999-10-05,486.1160803730179
1999-10-06,490.2962249176136
1999-10-07,490.4341394337851
1999-10-08,491.0213618289669
1999-10-11,491.02383272457223
1999-10-12,487.1713498473837
1999-10-13,481.45666063453194
1999-10-14,481.690692715517
1999-10-15,474.08609280690536
1999-10-18,472.20116087260305
1999-10-19,475.63773574865934
1999-10-20,479.50242030501045
1999-10-21,478.2799187768945
1999-10-22,483.9077336296773
1999-10-25,482.2722869241346
1999-10-26,480.7164789645956
1999-10-27,482.72573070628096
1999-10-28,492.20460688221647
1999-10-29,498.09561030816946
1999-11-01,496.06284386707716
1999-11-02,496.1659104787594
1999-11-03,495.9094525937505
1999-11-04,498.2810845113529
1999-11-05,496.8740753693323
1999-11-08,496.58008231342836
1999-11-09,496.1528695314273
1999-11-10,498.26409929116664
1999-11-11,497.528953615672
1999-11-12,500.0324193437472
1999-11-15,500.32832003503165
1999-11-16,504.69738088079265
1999-11-17,506.14100242949286
1999-11-18,507.5479369427404
1999-11-19,506.09331239322086
1999-11-22,504.09340121711574
1999-11-23,501.296032238637
1999-11-24,499.4778351303038
1999-11-25,500.62661028464765
1999-11-26,501.21118963645046
1999-11-29,498.28328919498335
1999-11-30,495.7009123679917
1999-12-01,497.87869110832185
1999-12-02,498.29745954510514
1999-12-03,503.609082705042
1999-12-06,501.8967443599135
1999-12-07,499.79542140542316
1999-12-08,496.8478970234469
1999-12-09,497.0751618279184
1999-12-10,498.6101071246135
1999-12-13,496.06027798874794
1999-12-14,493.5008052393478
1999-12-15,493.2022811579966
1999-12-16,495.50081952706495
1999-12-17,495.26275341370655
1999-12-20,494.32443193471744
1999-12-21,495.4782439552643
1999-12-22,497.69661074572315
1999-12-23,503.84470182371757
1999-12-24,504.2306472000343
1999-12-27,501.4361181713881
1999-12-28,503.344676894274
1999-12-29,504.40988858735307
1999-12-30,506.63760065500503
1999-12-31,508.17736234782654
2000-01-03,504.67063551955806
2000-01-04,493.0000623987404
2000-01-05,491.67200429449764
2000-01-06,493.6450398985796
2000-01-07,501.1934184779595
2000-01-10,502.1579289948111
2000-01-11,500.665570333009
2000-01-12,499.25702154880963
2000-01-13,502.7114252931262
2000-01-14,504.16370185055877
2000-01-17,505.62105731001367
2000-01-18,500.6641651302775
2000-01-19,498.7072470655085
2000-01-20,496.14020284136694
2000-01-21,495.0905698234469
2000-01-24,488.94533464055405
2000-01-25,484.9620513624861
2000-01-26,487.48645203896825
2000-01-27,488.0973094264618
2000-01-28,480.37625581163053
2000-01-31,481.7670235907931
2000-02-01,481.6285109912295
2000-02-02,482.0405218344374
2000-02-03,486.1202667052138
2000-02-04,483.92744169025326
2000-02-07,481.901417518876
2000-02-08,484.239646169321
2000-02-09,479.8063990303784
2000-02-10,476.7083654282496
2000-02-11,472.7841748535548
2000-02-14,470.3820007986059
2000-02-15,471.0830075275717
2000-02-16,472.16092636203905
2000-02-17,473.33697121872956
2000-02-18,465.69848052237666
2000-02-21,462.51128193259484
2000-02-22,464.2985784998661
2000-02-23,464.30713208787455
2000-02-24,460.47667311023093
2000-02-25,458.39100159425305
2000-02-28,460.50203064587095
2000-02-29,464.1354445817018
2000-03-01,470.77518161610834
2000-03-02,472.2771720553297
2000-03-03,474.6185689332943
2000-03-06,472.03560357883293
2000-03-07,467.16082115215227
2000-03-08,466.74920259271096
2000-03-09,472.0952860312377
2000-03-10,471.49782693021785
2000-03-13,467.25852577391856
2000-03-14,464.11486370403026
2000-03-15,470.0107813164169
2000-03-16,488.85226042320255
2000-03-17,488.00256893707285
2000-03-20,485.55365540944365
2000-03-21,490.93064071759756
2000-03-22,489.954937225565
2000-03-23,493.73034120933005
2000-03-24,497.16910012430486
2000-03-27,496.4912961518791
2000-03-28,497.08520954889156
2000-03-29,498.8115555959865
2000-03-30,495.7722499371061
2000-03-31,501.2993501602168
2000-04-03,504.41899740438026
2000-04-04,502.8531579169986
2000-04-05,501.05258015632353
2000-04-06,502.4641947896276
2000-04-07,501.6784755176791
2000-04-10,502.22344409490677
2000-04-11,503.01830304876916
2000-04-12,503.7940507647079
2000-04-13,500.81205739763925
2000-04-14,485.58815099772124
2000-04-17,481.2223000335272
2000-04-18,488.1247873399051
2000-04-19,487.9631949060591
2000-04-20,491.18000766669496
2000-04-21,490.3077896681055
2000-04-24,493.5215412635885
2000-04-25,500.4490283051288
2000-04-26,496.9157599576377
2000-04-27,491.6527404668643
2000-04-28,489.01520279688657
2000-05-01,492.5051365949627
2000-05-02,492.35368689528536
2000-05-03,484.89923571689104
2000-05-04,485.04787312490225
2000-05-05,487.80805009668126
2000-05-08,488.78908081810664
2000-05-09,487.09550676404507
2000-05-10,484.38502297099865
2000-05-11,487.7066378981379
2000-05-12,492.27646708666595
2000-05-15,497.4680806462434
2000-05-16,498.70229373920023
2000-05-17,492.2637756156012
2000-05-18,492.75938307714955
2000-05-19,488.2733958858146
2000-05-22,486.1100058831782
2000-05-23,486.1032772437699
2000-05-24,487.0113741101217
2000-05-25,484.2383964025758
2000-05-26,484.8658137023966
2000-05-29,486.22310802446987
2000-05-30,492.39779919495726
2000-05-31,491.9075375804652
2000-06-01,497.3068863046622
2000-06-02,504.21158264663444
2000-06-05,503.7877134265631
2000-06-06,505.84045191125716
2000-06-07,506.6098199769002
2000-06-08,503.7797456909819
2000-06-09,501.98779071304756
2000-06-12,502.0936146835457
2000-06-13,504.95560425667014
2000-06-14,506.1642860879079
2000-06-15,502.2580166846324
2000-06-16,499.15067911476683
