Date,WORLD ex ISRAEL IMI VALUE
2011-09-13,1067.2860547517882
2011-09-14,1076.066418240674
2011-09-15,1101.5630699794747
2011-09-16,1107.4096444151796
2011-09-19,1086.989181824388
2011-09-20,1090.6874205078254
2011-09-21,1065.2659466366592
2011-09-22,1023.2004507459322
2011-09-23,1029.804685930646
2011-09-26,1045.5898609735382
2011-09-27,1075.215602801573
2011-09-28,1060.7990364921664
2011-09-29,1073.8389744946705
2011-09-30,1051.17392285726
2011-10-03,1020.8640846476472
2011-10-04,1022.2386219612245
2011-10-05,1041.2810772100836
2011-10-06,1066.7092945257673
2011-10-07,1067.141908444228
2011-10-10,1096.8548089743076
2011-10-11,1098.2059620270848
2011-10-12,1116.3144914880831
2011-10-13,1106.8359977677376
2011-10-14,1121.4467520230637
2011-10-17,1107.1053653374977
2011-10-18,1114.706592326455
2011-10-19,1115.9267108430154
2011-10-20,1109.6463427694985
2011-10-21,1134.9387527550393
2011-10-24,1150.3118357462783
2011-10-25,1133.5756074159342
2011-10-26,1140.0395087102984
2011-10-27,1190.199224849391
2011-10-28,1189.4778299639022
2011-10-31,1154.064571268722
2011-11-01,1110.1257479603262
2011-11-02,1125.029120228582
2011-11-03,1141.2845408646276
2011-11-04,1135.7573955695368
2011-11-07,1138.2150033097441
2011-11-08,1148.4046120287892
2011-11-09,1114.7682672732567
2011-11-10,1116.0305730712364
2011-11-11,1141.131141993309
2011-11-14,1129.5455115713216
2011-11-15,1124.8258952092579
2011-11-16,1113.7572487939676
2011-11-17,1100.4769014610265
2011-11-18,1097.416650665817
2011-11-21,1072.5398673499772
2011-11-22,1065.878946160349
2011-11-23,1042.0341223347918
2011-11-24,1038.5936673335584
2011-11-25,1037.3362177162912
2011-11-28,1069.263633573052
2011-11-29,1077.4445382906251
2011-11-30,1122.4073118975473
2011-12-01,1120.075357401795
2011-12-02,1126.097339408753
2011-12-05,1139.4427829228855
2011-12-06,1134.7912679197598
2011-12-07,1139.766486753031
2011-12-08,1114.775356612112
2011-12-09,1129.284124911638
2011-12-12,1109.6546976905947
2011-12-13,1101.1835675505683
2011-12-14,1083.9577220883211
2011-12-15,1089.876166791377
2011-12-16,1093.4592318080413
2011-12-19,1080.9150879723509
2011-12-20,1109.1835654373656
2011-12-21,1113.2509712468348
2011-12-22,1124.8153178791392
2011-12-23,1132.8831040264242
2011-12-26,1133.284103010291
2011-12-27,1133.3546098616246
2011-12-28,1117.3744815826967
2011-12-29,1127.931086932077
2011-12-30,1132.5036448262147
2012-01-02,1136.0699006084085
2012-01-03,1155.1137087981667
2012-01-04,1151.9337806272201
2012-01-05,1144.8216473897608
2012-01-06,1139.5142592228365
2012-01-09,1140.4987965807882
2012-01-10,1155.8763509946498
2012-01-11,1154.3457871493754
2012-01-12,1157.3677738465003
2012-01-13,1150.8779739486972
2012-01-16,1152.2006305338218
2012-01-17,1159.7637463595984
2012-01-18,1169.5175560346495
2012-01-19,1180.6671121473682
2012-01-20,1185.6383852593297
2012-01-23,1192.699354764155
2012-01-24,1186.7725690319935
2012-01-25,1189.8439067035297
2012-01-26,1195.8080603264286
2012-01-27,1191.2390731651724
2012-01-30,1182.8070883448627
2012-01-31,1184.3142932934252
2012-02-01,1202.3994814521268
2012-02-02,1204.2878224823216
2012-02-03,1217.9996122722468
2012-02-06,1217.6329546970403
2012-02-07,1222.6021431713325
2012-02-08,1226.703502708217
2012-02-09,1228.0764985443423
2012-02-10,1212.2146853278712
2012-02-13,1221.6146766865065
2012-02-14,1214.8393950524246
2012-02-15,1215.8818796391665
2012-02-16,1222.459354417374
2012-02-17,1232.445972602251
2012-02-20,1240.3778359493854
2012-02-21,1238.3870020580775
2012-02-22,1230.5505707116
2012-02-23,1235.5463494701614
2012-02-24,1241.517061420116
2012-02-27,1240.0658039917053
2012-02-28,1243.33926419829
2012-02-29,1238.7919938182476
2012-03-01,1244.4882165838103
2012-03-02,1238.844346291148
2012-03-05,1234.0710343846533
2012-03-06,1207.776962434604
2012-03-07,1213.0837855127957
2012-03-08,1230.4188625315505
2012-03-09,1232.305423593564
2012-03-12,1230.4558743154012
2012-03-13,1250.9558059778028
2012-03-14,1247.9601538757565
2012-03-15,1256.8497726838975
2012-03-16,1262.7564808586278
2012-03-19,1267.2562345962062
2012-03-20,1258.9284686305405
2012-03-21,1253.5155682886486
2012-03-22,1244.7712794846298
2012-03-23,1249.4520628781015
2012-03-26,1263.0965108572664
2012-03-27,1261.1702587199804
2012-03-28,1252.880464292047
2012-03-29,1245.1175864593365
2012-03-30,1251.0248404725075
2012-04-02,1260.538092013592
2012-04-03,1251.8015869028627
2012-04-04,1229.0680051084619
2012-04-05,1225.210612748067
2012-04-06,1224.306891229305
2012-04-09,1214.5953748028671
2012-04-10,1193.7377233343393
2012-04-11,1201.7859272338399
2012-04-12,1217.6619073501372
2012-04-13,1201.7390424374692
2012-04-16,1203.0832859746854
2012-04-17,1221.6997970369107
2012-04-18,1216.971885693731
2012-04-19,1211.0640273023034
2012-04-20,1216.3740200169782
2012-04-23,1201.0406155246276
2012-04-24,1211.8729119863176
2012-04-25,1222.0815231523181
2012-04-26,1229.461901587043
2012-04-27,1234.5567480967907
2012-04-30,1230.2511174354693
2012-05-01,1234.0770990071528
2012-05-02,1226.915960510146
2012-05-03,1219.704509636486
2012-05-04,1203.4569386862988
2012-05-07,1201.0300125963201
2012-05-08,1193.1443105448423
2012-05-09,1182.9031165012086
2012-05-10,1190.8722827211934
2012-05-11,1186.8329267760366
2012-05-14,1169.0500591293028
2012-05-15,1158.1299512404607
2012-05-16,1148.8328291649284
2012-05-17,1137.144584958277
2012-05-18,1125.610587222244
2012-05-21,1134.7108358665535
2012-05-22,1143.758884090188
2012-05-23,1130.9076382967926
2012-05-24,1136.3672683695213
2012-05-25,1133.645602042467
2012-05-28,1134.5200425200508
2012-05-29,1144.6157803477806
2012-05-30,1124.971729579088
2012-05-31,1123.795650616686
2012-06-01,1102.1212515698521
2012-06-04,1099.6055286321105
2012-06-05,1107.320261741682
2012-06-06,1132.67415486411
2012-06-07,1139.6311024427714
2012-06-08,1138.3536926377608
2012-06-11,1133.0643297854858
2012-06-12,1140.2168154464598
2012-06-13,1139.6200308258863
2012-06-14,1147.3650610256707
2012-06-15,1160.6483553795047
2012-06-18,1160.4140822322088
2012-06-19,1176.0350555045784
2012-06-20,1179.8715785831348
2012-06-21,1159.5457892876132
2012-06-22,1159.002755936948
2012-06-25,1141.1793419586306
2012-06-26,1142.8297379974645
2012-06-27,1156.1414676931247
2012-06-28,1156.7881658499487
2012-06-29,1190.5297451845695
2012-07-02,1195.4667852557561
2012-07-03,1204.8117788043953
2012-07-04,1203.3211280537416
2012-07-05,1193.7968366667096
2012-07-06,1181.949300818282
2012-07-09,1177.0819713617127
2012-07-10,1172.0570246928178
2012-07-11,1174.9636656836822
2012-07-12,1164.48745948975
2012-07-13,1182.2617164948051
2012-07-16,1182.2925897433242
2012-07-17,1186.4227631362207
2012-07-18,1194.4957840311251
2012-07-19,1198.8053050414073
2012-07-20,1182.0620316607476
2012-07-23,1163.7106617391162
2012-07-24,1153.538248349845
2012-07-25,1153.4069358365246
2012-07-26,1177.9904405627065
2012-07-27,1199.5489073174745
2012-07-30,1204.127169672043
2012-07-31,1201.0805594001963
2012-08-01,1198.1993786746073
2012-08-02,1183.566959484014
2012-08-03,1208.6365674541462
2012-08-06,1216.5675117888368
2012-08-07,1225.6593269890936
2012-08-08,1227.1150271850033
2012-08-09,1228.2331171257697
2012-08-10,1229.317443746937
2012-08-13,1226.7208073971542
2012-08-14,1227.706429491675
2012-08-15,1227.1935234364682
2012-08-16,1237.4307673183025
2012-08-17,1240.3653798330608
2012-08-20,1239.7547362989005
2012-08-21,1244.3102238198908
2012-08-22,1237.9030350636676
2012-08-23,1234.4901136665887
2012-08-24,1234.732297364127
2012-08-27,1235.2722660199913
2012-08-28,1233.567293604907
2012-08-29,1232.791382468162
2012-08-30,1222.424702004182
2012-08-31,1229.4075374349113
2012-09-03,1230.625415537903
2012-09-04,1225.876356502046
2012-09-05,1224.7556766626715
2012-09-06,1248.8237575594621
2012-09-07,1264.998314883546
2012-09-10,1261.4641071403844
2012-09-11,1268.3273123235147
2012-09-12,1274.5212121900988
2012-09-13,1286.569988415674
2012-09-14,1304.539581818722
2012-09-17,1297.2445172011865
2012-09-18,1290.353208315604
2012-09-19,1294.1502577392537
2012-09-20,1287.9754686069111
2012-09-21,1292.4522359839013
2012-09-24,1287.9134029899806
2012-09-25,1284.0963885464334
2012-09-26,1267.409959711417
2012-09-27,1276.7596248801087
2012-09-28,1267.8653404720033
2012-10-01,1275.3147588401137
2012-10-02,1276.2048576368875
2012-10-03,1274.8248949677306
2012-10-04,1285.8473978993438
2012-10-05,1293.1086223446166
2012-10-08,1285.789244059136
2012-10-09,1275.0699285458495
2012-10-10,1266.7366460976737
2012-10-11,1271.5054918840676
2012-10-12,1266.4011324809073
2012-10-15,1273.2368296093741
2012-10-16,1289.5988699363327
2012-10-17,1304.094190866272
2012-10-18,1307.4957437922778
2012-10-19,1290.8239252430312
2012-10-22,1288.4100043091728
2012-10-23,1267.9658655217952
2012-10-24,1266.6516051114593
2012-10-25,1271.0085078628297
2012-10-26,1267.1520672327495
2012-10-29,1263.0644821012165
2012-10-30,1268.9474603117967
2012-10-31,1269.9257025235888
2012-11-01,1281.6547097393186
2012-11-02,1274.1217386416185
2012-11-05,1270.0697827802683
2012-11-06,1279.1680932870909
2012-11-07,1255.4696492849341
2012-11-08,1244.4369275067274
2012-11-09,1242.4437029922149
2012-11-12,1240.475465249129
2012-11-13,1236.8674730050982
2012-11-14,1222.730944622601
2012-11-15,1220.00958289397
2012-11-16,1218.9273881447673
2012-11-19,1244.3326591430714
2012-11-20,1244.3272117854492
2012-11-21,1248.0617752058192
2012-11-22,1253.779949377248
2012-11-23,1267.4137628943322
2012-11-26,1264.484802201769
2012-11-27,1260.4970798222043
2012-11-28,1264.7513465926736
2012-11-29,1275.5421885734345
2012-11-30,1276.8544889751079
2012-12-03,1275.8775244323008
2012-12-04,1276.5306127631752
2012-12-05,1282.3724766551609
2012-12-06,1285.5030408204793
2012-12-07,1288.156079443803
2012-12-10,1288.9284849648532
2012-12-11,1297.3992635044049
2012-12-12,1301.6857206036532
2012-12-13,1298.284649372748
2012-12-14,1297.5347599642705
2012-12-17,1307.8485328396164
2012-12-18,1321.0607897331179
2012-12-19,1323.3507665728177
2012-12-20,1327.7863005041029
2012-12-21,1317.226184581324
2012-12-24,1314.256721437833
2012-12-25,1314.8381131927542
2012-12-26,1313.6639066952666
2012-12-27,1313.2262602423114
2012-12-28,1303.6989324541123
2012-12-31,1314.2487026109413
2013-01-01,1314.2487026109413
2013-01-02,1343.5624365770464
2013-01-03,1341.3021820918802
2013-01-04,1349.259089650012
2013-01-07,1346.5285657637794
2013-01-08,1341.375744274308
2013-01-09,1346.6511017850587
2013-01-10,1359.2847770374024
2013-01-11,1362.372903973746
2013-01-14,1362.3447856499909
2013-01-15,1365.164950798571
2013-01-16,1360.0729362645134
2013-01-17,1367.5015093285213
2013-01-18,1369.6796343953051
2013-01-21,1371.886700850705
2013-01-22,1376.5172950793656
2013-01-23,1373.4703383202484
2013-01-24,1379.7633994092541
2013-01-25,1388.9247784099343
2013-01-28,1387.9377776752658
2013-01-29,1397.6004240334487
2013-01-30,1395.6182720244776
2013-01-31,1392.4214093760397
2013-02-01,1401.8855705944763
2013-02-04,1384.5521816914602
2013-02-05,1389.565745900371
2013-02-06,1393.5037218752295
2013-02-07,1386.611371267202
2013-02-08,1394.1272539064898
2013-02-11,1391.939789334469
2013-02-12,1402.3292298888211
2013-02-13,1402.7660092601423
2013-02-14,1399.5069311539694
2013-02-15,1393.757957250568
2013-02-18,1396.3162533298962
2013-02-19,1408.6640259171188
2013-02-20,1397.4642833204714
2013-02-21,1379.0369944993165
2013-02-22,1388.9093101539943
2013-02-25,1377.5325226835776
2013-02-26,1371.3552940121456
2013-02-27,1385.8670963977577
2013-02-28,1390.8514102259853
2013-03-01,1386.552534846333
2013-03-04,1389.4469198944316
2013-03-05,1404.6359246695158
2013-03-06,1408.5698057582104
2013-03-07,1410.855931163263
2013-03-08,1416.3064142806722
2013-03-11,1422.459077444243
2013-03-12,1421.2449523321043
2013-03-13,1417.39662539837
2013-03-14,1428.8598394565554
2013-03-15,1433.310108020274
2013-03-18,1420.0124766107567
2013-03-19,1415.7090151840719
2013-03-20,1424.155526585713
2013-03-21,1418.1755402918895
2013-03-22,1423.0792362019238
2013-03-25,1416.397541030893
2013-03-26,1422.0526775301928
2013-03-27,1418.3541084778324
2013-03-28,1422.1957144741584
2013-03-29,1421.7246044613635
2013-04-01,1415.6330690305706
2013-04-02,1421.6040088852187
2013-04-03,1409.6217123404313
2013-04-04,1408.4239585007806
2013-04-05,1407.0983101281395
2013-04-08,1413.7257420342628
2013-04-09,1422.978269384353
2013-04-10,1443.3366339166018
2013-04-11,1452.1695010838498
2013-04-12,1445.9878996096013
2013-04-15,1420.5800256569612
2013-04-16,1427.747214562409
2013-04-17,1410.6515962818366
2013-04-18,1406.0344209330947
2013-04-19,1415.905614351661
2013-04-22,1421.4710033985905
2013-04-23,1439.1940913597282
2013-04-24,1448.4098864201071
2013-04-25,1456.3498396557413
2013-04-26,1454.6997556003548
2013-04-29,1466.1125488683904
2013-04-30,1473.7152964779314
2013-05-01,1461.7391270608198
2013-05-02,1465.1527656533506
2013-05-03,1478.1278912193122
2013-05-06,1477.6707049855631
2013-05-07,1489.6867232677344
2013-05-08,1500.403460624875
2013-05-09,1491.4687913020302
2013-05-10,1489.6766604924417
2013-05-13,1491.2515328309128
2013-05-14,1500.890739087042
2013-05-15,1507.2695247158358
2013-05-16,1505.0338865617168
2013-05-17,1511.9812454692171
2013-05-20,1519.2750355155167
2013-05-21,1521.6309563275893
2013-05-22,1513.3708213219966
2013-05-23,1493.9032431021021
2013-05-24,1492.3097594070678
2013-05-27,1489.642300182595
2013-05-28,1497.9264750338273
2013-05-29,1491.5529521635535
2013-05-30,1494.1979414441214
2013-05-31,1474.0359795554366
2013-06-03,1477.4060786892317
2013-06-04,1477.9085575127544
2013-06-05,1455.8254529946175
2013-06-06,1459.6101888588332
2013-06-07,1473.1430504388775
2013-06-10,1475.9736522827052
2013-06-11,1465.6369855621497
2013-06-12,1459.5380327799303
2013-06-13,1468.5989757331167
2013-06-14,1467.4722706973196
2013-06-17,1481.274709646936
2013-06-18,1487.2531569835392
2013-06-19,1477.3314714905823
2013-06-20,1427.1304622818632
2013-06-21,1425.6733643042885
2013-06-24,1405.9107372409906
2013-06-25,1418.3172480645626
2013-06-26,1430.8282810086598
2013-06-27,1442.3357474292907
2013-06-28,1440.0852030598057
2013-07-01,1449.3696267630837
2013-07-02,1449.2988521208279
2013-07-03,1443.7040896044919
2013-07-04,1451.2627351851079
2013-07-05,1452.5870072419232
2013-07-08,1462.4122238976072
2013-07-09,1474.3569393475652
2013-07-10,1478.168167580405
2013-07-11,1500.8198018517405
2013-07-12,1502.259836534698
2013-07-15,1506.3954671775211
2013-07-16,1506.2685410302443
2013-07-17,1509.1642683518128
2013-07-18,1519.4380758932457
2013-07-19,1521.8323723222786
2013-07-22,1530.59557093525
2013-07-23,1532.9585880798923
2013-07-24,1529.7083669877431
2013-07-25,1528.0623626152742
2013-07-26,1526.5593540661116
2013-07-29,1518.9251564956032
2013-07-30,1519.0385302984223
2013-07-31,1516.504684453633
2013-08-01,1531.5544091296315
2013-08-02,1538.5647405749507
2013-08-05,1534.3088454895255
2013-08-06,1530.3323527513344
2013-08-07,1523.5975138751373
2013-08-08,1534.1782701306574
2013-08-09,1534.8926734749634
2013-08-12,1532.3754242336108
2013-08-13,1533.5927575817686
2013-08-14,1534.4289752547606
2013-08-15,1515.8575010126367
2013-08-16,1515.962121897253
2013-08-19,1505.6840641321853
2013-08-20,1505.4174069429787
2013-08-21,1493.373825903317
2013-08-22,1501.9959840257052
2013-08-23,1514.7547772948233
2013-08-26,1508.3683603547684
2013-08-27,1488.299094956828
2013-08-28,1485.0995771687517
2013-08-29,1485.7483563458827
2013-08-30,1476.546287295075
2013-09-02,1484.8599268018077
2013-09-03,1487.4265844883032
2013-09-04,1497.8852036902424
2013-09-05,1500.1199902185424
2013-09-06,1505.751598715694
2013-09-09,1519.7227496834969
2013-09-10,1534.1944340573475
2013-09-11,1541.316620461906
2013-09-12,1538.024246390035
2013-09-13,1539.5673720077612
2013-09-16,1553.2253614009837
2013-09-17,1554.1034170096264
2013-09-18,1567.352961142136
2013-09-19,1576.7248758601086
2013-09-20,1565.5427465037492
2013-09-23,1560.5695900242902
2013-09-24,1559.0426720151752
2013-09-25,1559.519861677631
2013-09-26,1561.3536420187338
2013-09-27,1559.337681389186
2013-09-30,1548.314168441723
2013-10-01,1558.556627940691
2013-10-02,1557.5678099929678
2013-10-03,1549.3127096324822
2013-10-04,1555.1893766991082
2013-10-07,1544.3998462621503
2013-10-08,1533.4503799323888
2013-10-09,1532.3829858512654
2013-10-10,1559.1279890638991
2013-10-11,1571.0148081474863
2013-10-14,1576.4576652653402
2013-10-15,1572.1444176163832
