Date,WORLD ex AUSTRALIA IMI VALUE
1997-05-22,386.74577059604763
1997-05-23,390.32080150804734
1997-05-26,390.32376223910916
1997-05-27,388.87640194008833
1997-05-28,389.6578308943699
1997-05-29,388.5542928342973
1997-05-30,387.84604629729773
1997-06-02,388.26098530082874
1997-06-03,390.0939919461161
1997-06-04,389.59045807306876
1997-06-05,391.14465679975353
1997-06-06,394.2710578313944
1997-06-09,397.0497400687641
1997-06-10,398.4173798774068
1997-06-11,400.07348046234114
1997-06-12,402.4090637014774
1997-06-13,404.4302421869103
1997-06-16,406.1998627519213
1997-06-17,404.70818440407794
1997-06-18,404.5546465254557
1997-06-19,406.2322337747899
1997-06-20,405.5205013850357
1997-06-23,401.96607500956014
1997-06-24,405.30319936620435
1997-06-25,406.54815087979534
1997-06-26,406.2797592184106
1997-06-27,405.0714852486585
1997-06-30,404.30396479669696
1997-07-01,406.50405628562856
1997-07-02,409.13936918287857
1997-07-03,414.470245919203
1997-07-04,413.691011417594
1997-07-07,413.832791861286
1997-07-08,413.85945655520106
1997-07-09,411.06508641227305
1997-07-10,412.2110841125551
1997-07-11,412.52439712710145
1997-07-14,412.63106065387956
1997-07-15,411.6027106150186
1997-07-16,415.0807212608174
1997-07-17,414.2484549860031
1997-07-18,410.30729044940784
1997-07-21,408.5591022630233
1997-07-22,413.41425157596046
1997-07-23,414.98566987613015
1997-07-24,414.7218950154149
1997-07-25,414.181391921932
1997-07-28,413.8935442827857
1997-07-29,415.2971196396504
1997-07-30,417.5185860536131
1997-07-31,418.6484138079486
1997-08-01,414.796207795955
1997-08-04,413.1624312300178
1997-08-05,412.17893971655053
1997-08-06,415.268338996433
1997-08-07,414.62316358042955
1997-08-08,412.1705812229382
1997-08-11,412.3412660379757
1997-08-12,411.4727195455146
1997-08-13,410.09882942527753
1997-08-14,408.6375727578053
1997-08-15,405.5755044344785
1997-08-18,404.955330825082
1997-08-19,407.6534253190916
1997-08-20,410.9297626566321
1997-08-21,408.9934660291796
1997-08-22,406.858178232743
1997-08-25,406.3484232705005
1997-08-26,406.00813083859435
1997-08-27,404.984982800599
1997-08-28,402.5435237036173
1997-08-29,399.1716942518613
1997-09-01,397.7856592387532
1997-09-02,403.4514984018102
1997-09-03,406.7476675334442
1997-09-04,407.0737422802432
1997-09-05,407.716395516412
1997-09-08,408.59578347108834
1997-09-09,410.7728824172479
1997-09-10,407.79512545672895
1997-09-11,403.53901715764346
1997-09-12,405.82930308318913
1997-09-15,407.01872944230263
1997-09-16,411.7685754180176
1997-09-17,412.15130048237535
1997-09-18,413.63732764031676
1997-09-19,413.664161734043
1997-09-22,414.61388826583743
1997-09-23,413.86852419828244
1997-09-24,416.34466546937523
1997-09-25,415.2090385629141
1997-09-26,416.4496284881332
1997-09-29,418.06983430436316
1997-09-30,418.24815519016096
1997-10-01,420.83278864694284
1997-10-02,421.3427864133277
1997-10-03,423.3241915749059
1997-10-06,425.76165348224305
1997-10-07,426.9233512523133
1997-10-08,425.09309434896574
1997-10-09,422.0431081291488
1997-10-10,421.02647418590936
1997-10-13,421.94177399425826
1997-10-14,421.8656357716464
1997-10-15,421.24452463779744
1997-10-16,421.45040666707206
1997-10-17,417.2162384201307
1997-10-20,417.77759996633154
1997-10-21,421.66903519284176
1997-10-22,421.14955463224277
1997-10-23,412.1648904361193
1997-10-24,411.52717711871037
1997-10-27,395.9541975030584
1997-10-28,397.10344426187135
1997-10-29,403.94121794976337
1997-10-30,398.66913043922534
1997-10-31,401.96570209681204
1997-11-03,408.15498853044693
1997-11-04,408.2353583084145
1997-11-05,407.9512947984937
1997-11-06,406.44993348416733
1997-11-07,400.0490626083986
1997-11-10,399.04762268310526
1997-11-11,399.65865189806703
1997-11-12,392.8987035125378
1997-11-13,393.9665333660003
1997-11-14,394.2862913110287
1997-11-17,403.9414468986083
1997-11-18,404.80604911283245
1997-11-19,401.7226777369529
1997-11-20,406.79419568770925
1997-11-21,409.8505038419603
1997-11-24,405.31828070893926
1997-11-25,401.6351281863369
1997-11-26,401.73199266929515
1997-11-27,402.9868217064519
1997-11-28,404.43470761686797
1997-12-01,410.42186496197485
1997-12-02,411.2737929662046
1997-12-03,412.373797555741
1997-12-04,411.84312961813873
1997-12-05,413.43357409793566
1997-12-08,413.032223808367
1997-12-09,413.11263247094314
1997-12-10,411.85361524184594
1997-12-11,405.5423762718321
1997-12-12,405.457032178887
1997-12-15,406.67355149706367
1997-12-16,408.23433333598405
1997-12-17,412.5101922075363
1997-12-18,409.5785652679364
1997-12-19,402.9541978819286
1997-12-22,401.3718031329671
1997-12-23,400.55052307972653
1997-12-24,399.4077825631165
1997-12-25,399.4991451103057
1997-12-26,399.99442842010603
1997-12-29,404.8438713184256
1997-12-30,409.71579976803594
1997-12-31,409.6648763841133
1998-01-01,409.66474721792184
1998-01-02,409.71106372141816
1998-01-05,409.404393624467
1998-01-06,405.62928363970934
1998-01-07,404.52375269367514
1998-01-08,400.9779360188221
1998-01-09,393.205783296898
1998-01-12,390.1447293123612
1998-01-13,395.73369387489566
1998-01-14,399.5957165012709
1998-01-15,398.24678842196874
1998-01-16,405.0165194158575
1998-01-19,407.0611837781985
1998-01-20,409.1614701969
1998-01-21,409.4862801133007
1998-01-22,408.4486365231719
1998-01-23,408.964977173751
1998-01-26,411.7676426668607
1998-01-27,415.6315623067272
1998-01-28,417.98164674504835
1998-01-29,418.76210625811285
1998-01-30,416.4166085783873
1998-02-02,422.4259261521876
1998-02-03,425.5492372143715
1998-02-04,426.64325907192483
1998-02-05,429.2033076102052
1998-02-06,431.9213794800243
1998-02-09,431.416761374004
1998-02-10,433.65107624402805
1998-02-11,434.0951044518807
1998-02-12,434.4852593232622
1998-02-13,431.2256005332584
1998-02-16,430.90570551159914
1998-02-17,432.7790384313851
1998-02-18,435.10556523353375
1998-02-19,433.46981581819665
1998-02-20,434.76019053181545
1998-02-23,435.61839408261085
1998-02-24,433.53917410233595
1998-02-25,437.0453065162248
1998-02-26,440.4487510876103
1998-02-27,443.6608394544139
1998-03-02,447.7568749585102
1998-03-03,449.0494669211452
1998-03-04,445.50920800062426
1998-03-05,440.7867858340032
1998-03-06,446.9884970066036
1998-03-09,447.5467799905447
1998-03-10,450.4711750469914
1998-03-11,451.4423098973835
1998-03-12,451.36850698438127
1998-03-13,455.040880097325
1998-03-16,456.8340950215595
1998-03-17,459.71393258558703
1998-03-18,459.3954234179344
1998-03-19,461.60904437001466
1998-03-20,464.6782010878274
1998-03-23,464.79952977031553
1998-03-24,467.34195547552594
1998-03-25,468.39014078378426
1998-03-26,468.32120513921126
1998-03-27,467.34834737010567
1998-03-30,463.2717593083698
1998-03-31,464.45641674531777
1998-04-01,465.1421180015345
1998-04-02,465.77395379722367
1998-04-03,466.23255656241366
1998-04-06,469.8626756536412
1998-04-07,468.3773870333315
1998-04-08,467.66900293961527
1998-04-09,472.8605775448907
1998-04-10,472.81551587216836
1998-04-13,472.7997030177922
1998-04-14,476.7338887455445
1998-04-15,478.04931370499764
1998-04-16,472.7607680048324
1998-04-17,474.0559320219541
1998-04-20,474.46702431280164
1998-04-21,475.3107928750231
1998-04-22,475.40161571241225
1998-04-23,470.9853485686984
1998-04-24,467.27878119559205
1998-04-27,456.88627449869887
1998-04-28,458.1321912118949
1998-04-29,460.3020704493328
1998-04-30,466.47026706561206
1998-05-01,470.627447417625
1998-05-04,473.0826594817686
1998-05-05,470.7242988392334
1998-05-06,468.2215722268633
1998-05-07,463.93527390298834
1998-05-08,466.38426004732366
1998-05-11,468.33513989402087
1998-05-12,468.35416315635524
1998-05-13,468.3915882123579
1998-05-14,467.35308611744864
1998-05-15,465.86658137283064
1998-05-18,461.6987247410271
1998-05-19,464.7150436072122
1998-05-20,469.52348465549204
1998-05-21,471.02751864709273
1998-05-22,470.80426374212277
1998-05-25,470.38989498927043
1998-05-26,467.37782174676346
1998-05-27,461.17055962000444
1998-05-28,462.42927694598285
1998-05-29,462.30776679695674
1998-06-01,461.3203553254806
1998-06-02,462.8566962456773
1998-06-03,462.5849194666372
1998-06-04,463.5546908694536
1998-06-05,467.1831702727216
1998-06-08,467.9761716738883
1998-06-09,467.0390384462096
1998-06-10,462.8902148866427
1998-06-11,456.00807511533014
1998-06-12,452.9461442500936
1998-06-15,444.4701628035623
1998-06-16,447.95095085429716
1998-06-17,457.68469373370493
1998-06-18,458.9914722606743
1998-06-19,458.0026466748578
1998-06-22,454.95341613471845
1998-06-23,456.54367258083306
1998-06-24,458.42466232409987
1998-06-25,460.24928884371997
1998-06-26,459.48729217530956
1998-06-29,461.29947191928346
1998-06-30,463.78110813060056
1998-07-01,469.6447438739658
1998-07-02,469.57825536929073
1998-07-03,470.4958855717108
1998-07-06,472.27249003999157
1998-07-07,472.59712810082493
1998-07-08,474.2090969299999
1998-07-09,470.1990889104961
1998-07-10,469.5575296017419
1998-07-13,471.0041838521359
1998-07-14,476.1337655793643
1998-07-15,475.98269899297605
1998-07-16,477.4838653939938
1998-07-17,479.1306883743948
1998-07-20,480.0945996458148
1998-07-21,474.803051531636
1998-07-22,471.446099958955
1998-07-23,465.24672075910297
1998-07-24,465.06402410982076
1998-07-27,461.9067534222899
1998-07-28,458.97533201924375
1998-07-29,457.7847992587186
1998-07-30,461.5759143447426
1998-07-31,456.37741349783846
1998-08-03,450.683831155219
1998-08-04,442.24989302496544
1998-08-05,441.1505812355858
1998-08-06,440.0655632181512
1998-08-07,441.9754507837044
1998-08-10,436.37278844783697
1998-08-11,427.30151698142487
1998-08-12,432.76311636848726
1998-08-13,429.5047743203969
1998-08-14,427.46245709034395
1998-08-17,429.4782258926504
1998-08-18,436.7620055912536
1998-08-19,437.0922613653007
1998-08-20,434.7050725443288
1998-08-21,425.79781058253303
1998-08-24,427.12922732638754
1998-08-25,428.8888780808692
1998-08-26,421.60089192143636
1998-08-27,407.6471671727332
1998-08-28,404.3329865996962
1998-08-31,395.2313939169287
1998-09-01,400.5925178803212
1998-09-02,403.2044748377884
1998-09-03,400.23538481355155
1998-09-04,398.90967136752846
1998-09-07,404.69026896878427
1998-09-08,414.4920599466055
1998-09-09,407.93909280760863
1998-09-10,400.77044725778205
1998-09-11,405.51614259540514
1998-09-14,412.8426942551178
1998-09-15,415.32452649087145
1998-09-16,417.65933752109584
1998-09-17,409.19933575257875
1998-09-18,408.0244726897722
1998-09-21,403.0720887275662
1998-09-22,406.27656620722377
1998-09-23,415.01135477168503
1998-09-24,410.86261316113945
1998-09-25,408.4947764596151
1998-09-28,410.3496824099539
1998-09-29,411.0930674053081
1998-09-30,401.819309819742
1998-10-01,392.88088265344413
1998-10-02,395.91168192551265
1998-10-05,391.29735544931657
1998-10-06,395.3207170794848
1998-10-07,398.19097928418887
1998-10-08,393.3262907927038
1998-10-09,398.910762277363
1998-10-12,404.5686745320287
1998-10-13,403.76191622536163
1998-10-14,406.4794537177728
1998-10-15,416.20072694192834
1998-10-16,422.08029351706705
1998-10-19,423.81262911902814
1998-10-20,429.4465952745079
1998-10-21,428.2425257531073
1998-10-22,428.8461495166093
1998-10-23,426.0199693325497
1998-10-26,426.0167153743898
1998-10-27,426.1070899451473
1998-10-28,424.16321916380974
1998-10-29,429.4184610551187
1998-10-30,434.89104725345913
1998-11-02,442.2339112905704
1998-11-03,441.51902679698617
1998-11-04,446.9497471900376
1998-11-05,448.33646307422373
1998-11-06,447.66323699086
1998-11-09,440.9354849769133
1998-11-10,437.1716867564959
1998-11-11,438.0811976250742
1998-11-12,434.69285266793213
1998-11-13,438.5983474949692
1998-11-16,444.82323280983354
1998-11-17,444.3565615334752
1998-11-18,444.2306141228939
1998-11-19,447.32774700895
1998-11-20,452.2391159390102
1998-11-23,457.78257804353586
1998-11-24,457.7748618224293
1998-11-25,457.5335295443357
1998-11-26,460.1469437380193
1998-11-27,460.4494020092697
1998-11-30,453.051792733116
1998-12-01,449.55087029473657
1998-12-02,449.0027027538551
1998-12-03,446.8936717436374
1998-12-04,450.77098430838186
1998-12-07,451.39809687360605
1998-12-08,450.512508575682
1998-12-09,452.3250589090612
1998-12-10,449.4668775442656
1998-12-11,446.2042793577592
1998-12-14,442.1395720276477
1998-12-15,443.64595422467085
1998-12-16,445.0892354080885
1998-12-17,449.9423621525787
1998-12-18,450.9932529899724
1998-12-21,455.4374181358731
1998-12-22,452.8419241541887
1998-12-23,458.80649618087057
1998-12-24,458.10187175208097
1998-12-25,458.54817621350645
1998-12-28,459.13249303026794
1998-12-29,463.59982108230025
1998-12-30,462.1940757493675
1998-12-31,464.02103342888273
1999-01-01,464.0199508159598
1999-01-04,466.9047330703099
1999-01-05,469.79512063265486
1999-01-06,478.37874184430535
1999-01-07,477.2953063726977
1999-01-08,478.27469714744683
1999-01-11,474.78814812683873
1999-01-12,467.68065780871933
1999-01-13,461.3313231895826
1999-01-14,457.42715698118434
1999-01-15,462.7291534191287
1999-01-18,465.85516967382716
1999-01-19,466.1655496702069
1999-01-20,467.4503146050669
1999-01-21,463.7513710478604
1999-01-22,458.2693076257276
1999-01-25,458.7061503221305
1999-01-26,460.30791778864614
1999-01-27,456.3307893434342
1999-01-28,458.8777447135006
1999-01-29,461.7666519188934
1999-02-01,462.64744254791015
1999-02-02,461.67260896682563
1999-02-03,461.7024949388738
1999-02-04,458.66470941018235
1999-02-05,457.3877064687753
1999-02-08,456.5431541823189
1999-02-09,450.87259363656693
1999-02-10,449.5364051742595
1999-02-11,454.3279129152921
1999-02-12,452.18394037757844
1999-02-15,452.24586281272553
1999-02-16,452.99380281959304
1999-02-17,449.6302502521277
1999-02-18,451.3947061107315
1999-02-19,450.19503385989856
1999-02-22,456.4300976728845
1999-02-23,455.8675595992966
1999-02-24,453.79140227677976
1999-02-25,453.1104600732958
1999-02-26,452.71112929325733
1999-03-01,450.16984136272015
1999-03-02,449.0303753767489
1999-03-03,447.86807313627475
1999-03-04,450.53577828810245
1999-03-05,460.33510825736295
1999-03-08,459.942075976879
1999-03-09,460.50088148692925
1999-03-10,465.993739738776
1999-03-11,469.34715355979665
1999-03-12,471.2153045312463
1999-03-15,472.8702254843465
1999-03-16,473.33172320596503
1999-03-17,473.46157805361275
1999-03-18,475.07944412781967
1999-03-19,475.1828734929805
1999-03-22,473.82317638768325
1999-03-23,465.78690820990414
1999-03-24,464.50757777811884
1999-03-25,469.50976585909785
1999-03-26,466.2451775426265
1999-03-29,471.05039437563994
1999-03-30,467.4046886408043
1999-03-31,468.10447924343583
1999-04-01,469.3318662478288
1999-04-02,468.77133585567975
1999-04-05,471.0523297182793
1999-04-06,473.02319460195673
1999-04-07,477.69486954343887
1999-04-08,483.06389275517176
1999-04-09,484.07524544789743
1999-04-12,487.41292160998194
1999-04-13,488.3621853141262
1999-04-14,489.49780368409233
1999-04-15,490.8741211022967
1999-04-16,495.3500488898757
1999-04-19,497.1241264228476
1999-04-20,494.3382733796516
1999-04-21,495.6488917861957
1999-04-22,497.87072104657193
1999-04-23,499.14922003193453
1999-04-26,498.7742785640666
1999-04-27,504.40752815559983
1999-04-28,506.40210843255807
1999-04-29,507.04839662239186
1999-04-30,505.20583324552916
1999-05-03,510.5375838040588
1999-05-04,508.45636712514613
1999-05-05,508.48404592968495
1999-05-06,510.5443239328035
1999-05-07,511.8624152973834
1999-05-10,511.4549005310467
1999-05-11,511.46222863631766
1999-05-12,510.3398272748207
1999-05-13,512.1032260563882
1999-05-14,504.4200367123656
1999-05-17,498.8244551303998
1999-05-18,497.87939240282566
1999-05-19,499.77238077939813
1999-05-20,500.8335050785132
1999-05-21,500.1941886926475
1999-05-24,496.7752419796246
1999-05-25,492.1160176295338
1999-05-26,493.7832710150125
1999-05-27,487.27336994179257
1999-05-28,490.8781340585342
1999-05-31,491.19909479140364
1999-06-01,492.37520371414814
1999-06-02,492.4576922878017
1999-06-03,493.3587216891793
1999-06-04,496.3284639813019
1999-06-07,500.8238902138571
1999-06-08,500.6727695111654
1999-06-09,500.89243626213016
1999-06-10,500.158654941159
1999-06-11,501.4852768284551
1999-06-14,500.0054535670803
1999-06-15,501.1195531779498
1999-06-16,504.24915906973035
1999-06-17,506.6494090634006
1999-06-18,507.89081733070435
1999-06-21,507.86023687581223
1999-06-22,505.47147658496004
1999-06-23,502.142603863365
1999-06-24,497.6676651923722
1999-06-25,499.09238307927177
1999-06-28,500.84421935954697
1999-06-29,503.273544669374
1999-06-30,505.7577640562375
1999-07-01,509.8300863010154
1999-07-02,511.6465486373265
1999-07-05,514.4485472406524
1999-07-06,514.3103747185058
1999-07-07,512.9332105457287
1999-07-08,511.09900934656645
1999-07-09,512.918581345636
1999-07-12,512.8063139741281
1999-07-13,510.18408905658123
1999-07-14,512.4127158262376
1999-07-15,516.8974618395914
1999-07-16,516.6318232265768
1999-07-19,515.5226074391628
1999-07-20,512.5040631774089
1999-07-21,511.9724537765376
1999-07-22,508.79187071188954
1999-07-23,505.06854037132786
1999-07-26,504.59256402422557
1999-07-27,506.967152491074
1999-07-28,507.5705649456841
1999-07-29,503.8215448979353
1999-07-30,505.0015825539956
1999-08-02,504.3285160597089
1999-08-03,502.75733651713296
1999-08-04,501.4632891763904
1999-08-05,499.8950609516946
1999-08-06,496.0446631728591
1999-08-09,495.564466181616
1999-08-10,490.8434445308019
1999-08-11,492.84503971008775
1999-08-12,495.474432226561
1999-08-13,500.66164631938636
1999-08-16,502.6006479449977
1999-08-17,504.5145154633277
1999-08-18,504.7519643589026
1999-08-19,503.9239562214876
1999-08-20,508.3727710338375
1999-08-23,513.9464935248191
1999-08-24,511.7197977315322
1999-08-25,512.4664698685784
1999-08-26,507.9474318209423
1999-08-27,505.07314976917735
1999-08-30,500.75237078502084
1999-08-31,497.91988733467235
1999-09-01,503.4488109305475
1999-09-02,500.1417179733278
1999-09-03,506.98252217199723
1999-09-06,508.4265145694675
1999-09-07,505.4118417110518
1999-09-08,503.70861252051185
1999-09-09,506.8935203754885
1999-09-10,505.51895049852124
1999-09-13,505.2887395303348
1999-09-14,502.21481262330235
1999-09-15,499.81524172426487
1999-09-16,496.7518432628613
1999-09-17,497.93304566692274
1999-09-20,497.09639833447363
1999-09-21,493.2740590757114
1999-09-22,490.51059216947175
1999-09-23,486.5395935030559
1999-09-24,483.2348266762011
1999-09-27,484.1377656987922
1999-09-28,484.2489969180551
1999-09-29,483.37434424904325
1999-09-30,489.44333778441626
1999-10-01,489.15135303986045
1999-10-04,493.35693980744304
1999-10-05,491.53925421804985
1999-10-06,495.9173283998366
1999-10-07,496.0210875805635
1999-10-08,496.70159473027496
1999-10-11,496.6786359944342
1999-10-12,492.6923461527856
1999-10-13,486.896553948229
1999-10-14,487.1924120200653
1999-10-15,479.49440850547074
1999-10-18,477.7381021000265
1999-10-19,481.2654651191033
1999-10-20,485.1378108564974
1999-10-21,483.8975235118432
1999-10-22,489.6484638580274
1999-10-25,487.94861746425704
1999-10-26,486.404931021487
1999-10-27,488.5433688807204
1999-10-28,498.1808781676602
1999-10-29,504.2540657227699
1999-11-01,502.1141432298026
1999-11-02,502.1789291888217
1999-11-03,501.82051515302953
1999-11-04,504.3334242917461
1999-11-05,502.9140151201825
1999-11-08,502.6319176967173
1999-11-09,502.1820798125263
1999-11-10,504.25907381545204
1999-11-11,503.374719602871
1999-11-12,505.9167933560116
1999-11-15,506.2207886880562
1999-11-16,510.79568934047137
1999-11-17,512.2350755888517
1999-11-18,513.6475754491336
1999-11-19,512.126771659139
1999-11-22,510.10936390743535
1999-11-23,507.2602597464534
1999-11-24,505.4907330889764
1999-11-25,506.63608362038565
1999-11-26,507.24039394090795
1999-11-29,504.23604085371676
1999-11-30,501.6666233189256
1999-12-01,503.8756310699265
1999-12-02,504.26771189707216
1999-12-03,509.71677785807447
1999-12-06,507.9486726451919
1999-12-07,505.78516025137185
1999-12-08,502.72306249433905
1999-12-09,502.8921971761616
1999-12-10,504.54644950656353
1999-12-13,501.9649712176983
1999-12-14,499.3109457170053
1999-12-15,498.9766082493585
1999-12-16,501.23791498450487
1999-12-17,500.97105545299235
1999-12-20,499.9853968083764
1999-12-21,501.20325371535597
1999-12-22,503.41954961693443
1999-12-23,509.7701786435377
1999-12-24,510.1250796536616
1999-12-27,507.2660362467966
1999-12-28,509.2152420906834
1999-12-29,510.2340643536477
1999-12-30,512.4410258569451
1999-12-31,514.0195340506747
2000-01-03,510.36466172042975
2000-01-04,498.51381490940395
2000-01-05,497.2808654612146
2000-01-06,499.3630107986091
2000-01-07,507.0299490017212
2000-01-10,507.89970808826536
2000-01-11,506.3750573118219
2000-01-12,504.9713983905103
2000-01-13,508.4574932106526
2000-01-14,509.88320457553846
2000-01-17,511.37256720873603
2000-01-18,506.27460809807593
2000-01-19,504.356145983999
2000-01-20,501.64942637472643
2000-01-21,500.6712788971804
2000-01-24,494.4386607943917
2000-01-25,490.4119920908787
2000-01-26,493.039058476055
2000-01-27,493.6460134761143
2000-01-28,485.81915553899546
2000-01-31,487.3231775208786
2000-02-01,487.2575935705833
2000-02-02,487.6316687618851
2000-02-03,491.8468818781234
2000-02-04,489.65982982449293
2000-02-07,487.5192290340744
2000-02-08,489.9418807465202
2000-02-09,485.3649083690024
2000-02-10,482.235218558152
2000-02-11,478.2887618504644
2000-02-14,475.8908792681348
2000-02-15,476.56161273098576
2000-02-16,477.6981329982253
2000-02-17,478.9148255619808
2000-02-18,471.13997221152226
2000-02-21,467.876320045703
2000-02-22,469.7400689737609
2000-02-23,469.80600197594185
2000-02-24,465.97069526984984
2000-02-25,463.73114374861115
2000-02-28,465.99619135761867
2000-02-29,469.6769316148926
2000-03-01,476.4781375390665
2000-03-02,477.98635423317063
2000-03-03,480.44260833889024
2000-03-06,477.90492813464806
2000-03-07,472.84952622191025
2000-03-08,472.41429851114214
2000-03-09,477.8677187036864
2000-03-10,477.2314991593426
2000-03-13,472.8268081760168
2000-03-14,469.60358450761794
2000-03-15,475.6186911635101
2000-03-16,494.9038417693909
2000-03-17,494.054211265844
2000-03-20,491.5606489764379
2000-03-21,497.0571272592751
2000-03-22,496.06017099461997
2000-03-23,499.9736127709789
2000-03-24,503.4791446374829
2000-03-27,502.7505825288738
2000-03-28,503.32305255666165
2000-03-29,505.12972805104783
2000-03-30,502.06659442780824
2000-03-31,507.83326887172376
2000-04-03,510.9136753455549
2000-04-04,509.2701855462633
2000-04-05,507.32394594174156
2000-04-06,508.8420028060698
2000-04-07,508.09100032162314
2000-04-10,508.6484656346743
2000-04-11,509.4910321940369
2000-04-12,510.2357062072614
2000-04-13,507.209106506759
2000-04-14,491.5771394494457
2000-04-17,487.35074093523434
2000-04-18,494.26073906286405
2000-04-19,493.9971154212291
2000-04-20,497.3232900861133
2000-04-21,496.4291257766209
2000-04-24,499.7122338068394
2000-04-25,506.803044310521
2000-04-26,503.1813437451746
2000-04-27,497.83579922994045
2000-04-28,495.1689120413324
2000-05-01,498.8416699841784
2000-05-02,498.5497602615491
2000-05-03,490.87846066828837
2000-05-04,491.0785011578147
2000-05-05,493.76706050491924
2000-05-08,494.8342610481729
2000-05-09,493.15488689236645
2000-05-10,490.4426439550523
2000-05-11,493.91699882806205
2000-05-12,498.5697717083908
2000-05-15,503.940537218175
2000-05-16,505.1080590655021
2000-05-17,498.6106010114926
2000-05-18,499.13826796608976
2000-05-19,494.5035805770291
2000-05-22,492.2728946334225
2000-05-23,492.19862042990934
2000-05-24,493.18480597547307
2000-05-25,490.37163917999817
2000-05-26,491.05115479434846
2000-05-29,492.3547081135326
2000-05-30,498.61173346141
2000-05-31,498.1664035082419
2000-06-01,503.6618283834822
2000-06-02,510.6254440443464
2000-06-05,510.1513014626443
2000-06-06,512.135236963504
2000-06-07,512.9659049056306
2000-06-08,510.0629409325265
2000-06-09,508.28980967621226
2000-06-12,508.33858179628106
2000-06-13,511.21694259795555
2000-06-14,512.3916402837234
2000-06-15,508.4045004038005
