Date,EASEA INDEX (EAFE ex JAPAN) IMI VALUE
2022-01-04,1160.6702718203685
2022-01-05,1166.9550988260025
2022-01-06,1155.4966807949893
2022-01-07,1164.101218210641
2022-01-10,1158.6992965318868
2022-01-11,1167.420275172599
2022-01-12,1184.3839482785388
2022-01-13,1195.9199882521234
2022-01-14,1189.1349195472633
2022-01-17,1192.2032473178174
2022-01-18,1182.1491954212213
2022-01-19,1181.9316801292116
2022-01-20,1184.9562597570161
2022-01-21,1162.72453011384
2022-01-24,1122.6493849682852
2022-01-25,1129.496825738427
2022-01-26,1149.2762408857936
2022-01-27,1144.6831654219918
2022-01-28,1135.5227537099224
2022-01-31,1139.1274236008574
2022-02-01,1156.8577531856563
2022-02-02,1165.1698104092136
2022-02-03,1168.6165492746222
2022-02-04,1159.5281884377423
2022-02-07,1168.390949614743
2022-02-08,1173.56472714166
2022-02-09,1190.1171641605033
2022-02-10,1197.1581250666493
2022-02-11,1190.1884981725686
2022-02-14,1161.4725483754328
2022-02-15,1175.1348928775226
2022-02-16,1179.7280971765722
2022-02-17,1173.3293897535798
2022-02-18,1164.4762419180458
2022-02-21,1153.8858606126832
2022-02-22,1148.6930535246647
2022-02-23,1146.6109986124152
2022-02-24,1084.9342150851617
2022-02-25,1127.874374716394
2022-02-28,1119.8023005059242
2022-03-01,1088.518962520107
2022-03-02,1092.0402986371307
2022-03-03,1075.9501290472115
2022-03-04,1031.3210712511132
2022-03-07,1016.596479556062
2022-03-08,1019.5991339979406
2022-03-09,1068.3502568600486
2022-03-10,1058.0131737693785
2022-03-11,1061.560008153103
2022-03-14,1071.9542719883239
2022-03-15,1066.9439035219534
2022-03-16,1091.788655532942
2022-03-17,1109.6440654079722
2022-03-18,1109.2209943070382
2022-03-21,1114.5122515033736
2022-03-22,1123.8115554310364
