Date,AC ASIA ex JAPAN+CHINA A ONSHORE
2005-06-17,1071.3931053885658
2005-06-20,1072.95546822765
2005-06-21,1069.8453863739771
2005-06-22,1082.2230388366877
2005-06-23,1085.2199444254018
2005-06-24,1080.8026928391587
2005-06-27,1076.1123355922582
2005-06-28,1074.4704929519369
2005-06-29,1069.8550991263892
2005-06-30,1068.4744501672442
2005-07-01,1070.71631176777
2005-07-04,1068.3719602936274
2005-07-05,1060.541264113017
2005-07-06,1063.7717857984205
2005-07-07,1058.906070110564
2005-07-08,1055.2628570436143
2005-07-11,1073.7387963944143
2005-07-12,1083.697230127271
2005-07-13,1088.042901799843
2005-07-14,1097.4977532531336
2005-07-15,1093.3745890756513
2005-07-18,1097.369173851805
2005-07-19,1101.5876617224274
2005-07-20,1106.055237526338
2005-07-21,1113.476878664492
2005-07-22,1124.4668519495845
2005-07-25,1127.833172109326
2005-07-26,1124.643348509436
2005-07-27,1125.1375443000345
2005-07-28,1132.4689851442213
2005-07-29,1135.0385403531102
2005-08-01,1139.858113734395
2005-08-02,1151.3500224548316
2005-08-03,1158.5356442388977
2005-08-04,1157.2119962059598
2005-08-05,1151.3463377670548
2005-08-08,1146.732020689391
2005-08-09,1148.0815488820247
2005-08-10,1154.9713841121975
2005-08-11,1161.5175938442442
2005-08-12,1162.0536233959501
2005-08-15,1156.2783621098542
2005-08-16,1150.8196170601177
2005-08-17,1149.9792233894013
2005-08-18,1132.3823905479453
2005-08-19,1125.8701940180492
2005-08-22,1138.2594686658688
2005-08-23,1130.7410184663945
2005-08-24,1119.1986471832952
2005-08-25,1119.8904790676218
2005-08-26,1120.6250358619695
2005-08-29,1102.3564455126243
2005-08-30,1104.9173444829364
2005-08-31,1107.782082297872
2005-09-01,1124.2875554256034
2005-09-02,1133.8633935072435
2005-09-05,1134.9528753587206
2005-09-06,1135.3446420604664
2005-09-07,1142.479665998683
2005-09-08,1144.40506885009
2005-09-09,1145.8614700206365
2005-09-12,1153.3379070446542
2005-09-13,1152.9319724883344
2005-09-14,1155.4687426038515
2005-09-15,1152.7541956939217
2005-09-16,1147.9428026237738
2005-09-19,1148.4383053872905
2005-09-20,1160.0582927135765
2005-09-21,1157.1696357264887
2005-09-22,1147.1478109600039
2005-09-23,1135.796542613392
2005-09-26,1146.3166627497076
2005-09-27,1144.5719195842028
2005-09-28,1148.7119355609252
2005-09-29,1159.792828005295
2005-09-30,1163.2335760223239
2005-10-03,1162.1892974915631
2005-10-04,1170.5816849755877
2005-10-05,1164.0860177421077
2005-10-06,1144.9028296364345
2005-10-07,1144.502172068155
2005-10-10,1151.5727273465077
2005-10-11,1153.9307136910058
2005-10-12,1135.9759823015934
2005-10-13,1123.6459415542797
2005-10-14,1117.3555800578902
2005-10-17,1108.629524968975
2005-10-18,1109.6804982338138
2005-10-19,1084.9647732381686
2005-10-20,1089.2324394387183
2005-10-21,1094.9838926440527
2005-10-24,1088.9164297616594
2005-10-25,1089.3868601597007
2005-10-26,1090.3469589187457
2005-10-27,1082.6973994839816
2005-10-28,1070.6474208290326
2005-10-31,1088.1489772805228
2005-11-01,1102.5685263991109
2005-11-02,1115.8830671220232
2005-11-03,1117.5253957048935
2005-11-04,1119.0140388868315
2005-11-07,1111.3793071371545
2005-11-08,1113.6517116739624
2005-11-09,1123.1336095486693
2005-11-10,1124.8501873452133
2005-11-11,1139.7194527257902
2005-11-14,1138.1798749617026
2005-11-15,1134.210354014782
2005-11-16,1137.7444186344005
2005-11-17,1140.4624429593994
2005-11-18,1151.411378243849
2005-11-21,1148.8719297917605
2005-11-22,1136.1520935975257
2005-11-23,1157.701813301843
2005-11-24,1161.2874289900567
2005-11-25,1160.1282675540008
2005-11-28,1165.5559580711727
2005-11-29,1157.6676984985943
2005-11-30,1162.941683444363
2005-12-01,1166.3081236887797
2005-12-02,1173.5210650093434
2005-12-05,1177.965719337894
2005-12-06,1179.9621542763687
2005-12-07,1188.6620095191906
2005-12-08,1182.2026714409901
2005-12-09,1184.8351924056603
2005-12-12,1190.65835047139
2005-12-13,1194.55748017638
2005-12-14,1197.1228423617085
2005-12-15,1200.050284350142
2005-12-16,1199.7181757608541
2005-12-19,1213.0513060297658
2005-12-20,1212.3385896284776
2005-12-21,1218.7072297302261
2005-12-22,1217.2268096908945
2005-12-23,1226.0694797017718
2005-12-26,1227.3325762207605
2005-12-27,1233.0218976131312
2005-12-28,1228.9839279923012
2005-12-29,1237.6268647558227
2005-12-30,1234.8020582773577
2006-01-02,1232.762253929638
2006-01-03,1248.3669960213367
2006-01-04,1271.2721459650058
2006-01-05,1282.6559898963753
2006-01-06,1289.9699472146103
2006-01-09,1304.7531675598702
2006-01-10,1296.5819255761676
2006-01-11,1295.1871467040723
2006-01-12,1303.5791427120212
2006-01-13,1300.508306953723
2006-01-16,1302.5744277042443
2006-01-17,1288.9409404878368
2006-01-18,1269.7095711256275
2006-01-19,1284.9167288291503
2006-01-20,1279.5761459566206
2006-01-23,1270.630899766555
2006-01-24,1285.1218908750336
2006-01-25,1301.2998873212844
2006-01-26,1302.118955549577
2006-01-27,1317.3919217673454
2006-01-30,1316.6176304943185
2006-01-31,1325.583165479396
2006-02-01,1323.9238582339233
2006-02-02,1315.9556809932096
2006-02-03,1301.6945067845368
2006-02-06,1322.8912606902259
2006-02-07,1319.7475042382944
2006-02-08,1300.0711333147353
2006-02-09,1304.1866278918092
2006-02-10,1311.354445280354
2006-02-13,1301.514694941128
2006-02-14,1308.9187193944458
2006-02-15,1300.2735830459635
2006-02-16,1303.9239887873343
2006-02-17,1308.7767723500076
2006-02-20,1320.4523895701634
2006-02-21,1318.5323201852755
2006-02-22,1310.7343402168806
2006-02-23,1320.692633406799
2006-02-24,1325.4630912158536
2006-02-27,1333.0211845258516
2006-02-28,1329.8184736797352
2006-03-01,1334.7671558760412
2006-03-02,1338.072461595595
2006-03-03,1324.0072328377653
2006-03-06,1329.0088637128697
2006-03-07,1305.858627473889
2006-03-08,1291.658915451012
2006-03-09,1293.5813358404878
2006-03-10,1299.060815012388
2006-03-13,1310.9761921856834
2006-03-14,1306.9164175048334
2006-03-15,1318.793132776576
2006-03-16,1322.3000590079137
2006-03-17,1328.4888964846564
2006-03-20,1336.2809249044528
2006-03-21,1330.110018306954
2006-03-22,1312.362918962123
2006-03-23,1315.8907789725406
2006-03-24,1319.3947084297113
2006-03-27,1331.9801649307608
2006-03-28,1334.6888755844832
2006-03-29,1335.9847397143737
2006-03-30,1343.6606477536413
2006-03-31,1353.9474529144509
2006-04-03,1372.9655850379722
2006-04-04,1382.7543310504045
2006-04-05,1390.1055878737154
2006-04-06,1407.295543001192
2006-04-07,1407.9292980989965
2006-04-10,1405.3429865652643
2006-04-11,1399.6557334133063
2006-04-12,1387.151849039055
2006-04-13,1392.2659253645688
2006-04-14,1405.955821112257
2006-04-17,1413.4480894130768
2006-04-18,1425.1881796520404
2006-04-19,1443.9106383633118
2006-04-20,1450.5934087175522
2006-04-21,1457.1837762048256
2006-04-24,1450.2795701259492
2006-04-25,1437.2508556776436
2006-04-26,1455.0598606198207
2006-04-27,1455.1060187871542
2006-04-28,1449.1849926259993
2006-05-01,1452.4614040300478
2006-05-02,1469.4196343018968
2006-05-03,1480.3449769979854
2006-05-04,1484.6218551833242
2006-05-05,1487.7590534865783
2006-05-08,1518.7444246122018
2006-05-09,1511.649838289107
2006-05-10,1511.0354786125845
2006-05-11,1508.6219745783408
2006-05-12,1497.140907252016
2006-05-15,1456.1010831380875
2006-05-16,1437.5537564736635
2006-05-17,1462.7986318568555
2006-05-18,1418.1506432399458
2006-05-19,1418.2628213032947
2006-05-22,1375.4762503819807
2006-05-23,1376.843007404649
2006-05-24,1369.8681629373598
2006-05-25,1353.2107737215292
2006-05-26,1374.2619107930275
2006-05-29,1380.9001246629998
2006-05-30,1372.2389296211861
2006-05-31,1364.146225154203
2006-06-01,1353.3040699196208
2006-06-02,1373.2454190554545
2006-06-05,1365.753350979897
2006-06-06,1360.1673121316446
2006-06-07,1324.893622209216
2006-06-08,1276.681532924806
2006-06-09,1290.494396011874
2006-06-12,1284.7388969291644
2006-06-13,1249.5191538590182
2006-06-14,1252.4926269669593
2006-06-15,1265.5412538499304
2006-06-16,1309.4624737205213
2006-06-19,1300.8227621233282
2006-06-20,1279.619235917548
2006-06-21,1282.2197484053147
2006-06-22,1302.9235225532962
2006-06-23,1298.896812374592
2006-06-26,1302.6363424189735
2006-06-27,1310.6246933406085
2006-06-28,1305.7975423900748
2006-06-29,1323.2561394468855
2006-06-30,1363.0793085758426
2006-07-03,1371.2268716528229
2006-07-04,1374.2340572867092
2006-07-05,1361.313481955821
2006-07-06,1360.6264160555327
2006-07-07,1362.9702857318166
2006-07-10,1373.953854838398
2006-07-11,1366.9959019175344
2006-07-12,1369.512136299158
2006-07-13,1349.4476993486705
2006-07-14,1324.9122406186448
2006-07-17,1306.1629394294043
2006-07-18,1302.1322581334302
2006-07-19,1296.100473127802
2006-07-20,1333.7955694773398
2006-07-21,1331.617828692561
2006-07-24,1325.4439723408266
2006-07-25,1340.138249047627
2006-07-26,1343.3293055580414
2006-07-27,1361.1362450260826
2006-07-28,1358.712076730666
2006-07-31,1357.2500188146291
2006-08-01,1350.3148103411397
2006-08-02,1354.7150988767225
2006-08-03,1355.6584338172504
2006-08-04,1353.2337969501582
2006-08-07,1350.7813138265176
2006-08-08,1365.7913951701041
2006-08-09,1378.6077717811036
2006-08-10,1377.4999057736766
2006-08-11,1374.6497557534176
2006-08-14,1375.2611494277317
2006-08-15,1376.4640135018976
2006-08-16,1394.872701047964
2006-08-17,1402.7423547573035
2006-08-18,1404.075046493755
2006-08-21,1388.603090513812
2006-08-22,1399.1844443471737
2006-08-23,1391.930244372665
2006-08-24,1381.760764820664
2006-08-25,1382.8056160499534
2006-08-28,1378.9342359351424
2006-08-29,1393.5636106023435
2006-08-30,1399.7752961854972
2006-08-31,1404.4772092037645
2006-09-01,1411.2981969475711
2006-09-04,1430.3134287404366
2006-09-05,1429.8179459184862
2006-09-06,1425.7109151696623
2006-09-07,1416.8285348158488
2006-09-08,1418.4170704326104
2006-09-11,1402.2332232553538
2006-09-12,1401.5536183346198
2006-09-13,1411.7952057576017
2006-09-14,1418.962125520436
2006-09-15,1426.8529973403718
2006-09-18,1446.3544347606987
2006-09-19,1447.7680062822028
2006-09-20,1448.1268304449238
2006-09-21,1457.5175219033722
2006-09-22,1446.922172156345
2006-09-25,1447.1684406387221
2006-09-26,1440.1000417602825
2006-09-27,1454.9619818511185
2006-09-28,1457.3014504636928
2006-09-29,1455.7685415578694
2006-10-02,1460.4111691099201
2006-10-03,1461.2411586727437
2006-10-04,1448.54661646771
2006-10-05,1463.3854957236952
2006-10-06,1463.7091159678203
2006-10-09,1449.941264534228
2006-10-10,1457.48421443101
2006-10-11,1456.3460488129367
2006-10-12,1460.9217184382173
2006-10-13,1478.2801696645795
2006-10-16,1485.3159587360685
2006-10-17,1479.643486930424
2006-10-18,1480.295379369417
2006-10-19,1478.4811528559117
2006-10-20,1485.8948925278485
2006-10-23,1478.8180143106786
2006-10-24,1487.0527089738507
2006-10-25,1491.0259485222743
2006-10-26,1501.9399910942545
2006-10-27,1501.6415613582485
2006-10-30,1496.6970938754105
2006-10-31,1502.3492529770326
2006-11-01,1513.25329309164
2006-11-02,1524.2447905066356
2006-11-03,1530.8714310009539
2006-11-06,1530.871809516932
2006-11-07,1543.6961740535287
2006-11-08,1538.2373322816568
2006-11-09,1552.5550745089151
2006-11-10,1553.7824962038055
2006-11-13,1550.247661141763
2006-11-14,1561.367618484947
2006-11-15,1570.7671733202749
2006-11-16,1577.956693370706
2006-11-17,1579.6544435859762
2006-11-20,1576.7118341069163
2006-11-21,1586.104498690252
2006-11-22,1607.1357557578722
2006-11-23,1611.0840903697779
2006-11-24,1611.411475463739
2006-11-27,1619.8522305075765
2006-11-28,1591.9049629800534
2006-11-29,1610.0138002510696
2006-11-30,1630.364778882578
2006-12-01,1634.5295577795193
2006-12-04,1639.771693507955
2006-12-05,1654.1455370020005
2006-12-06,1660.1071593834504
2006-12-07,1655.7224327299002
2006-12-08,1632.3668478443026
2006-12-11,1635.335989128399
2006-12-12,1624.0334106134708
2006-12-13,1623.3438380030148
2006-12-14,1647.3643234727615
2006-12-15,1661.071127949386
2006-12-18,1675.8222174833404
2006-12-19,1649.5595975810372
2006-12-20,1672.5273719046306
2006-12-21,1668.141221092762
2006-12-22,1672.4555910632441
2006-12-25,1675.6538117382308
2006-12-26,1678.6665915076185
2006-12-27,1700.4999661098036
2006-12-28,1710.6641347362868
2006-12-29,1722.7750739047644
2007-01-01,1722.7750739047644
2007-01-02,1744.9804185898763
2007-01-03,1742.0179516694784
2007-01-04,1721.8915831235902
2007-01-05,1715.3456816434625
2007-01-08,1702.414582091328
2007-01-09,1706.4384355825396
2007-01-10,1685.2202790973151
2007-01-11,1683.1356511177376
2007-01-12,1703.9485939247588
2007-01-15,1737.0046547413494
2007-01-16,1746.3412799053344
2007-01-17,1740.8684419374026
2007-01-18,1749.8664762387803
2007-01-19,1750.0969723518233
2007-01-22,1771.7381672618415
2007-01-23,1770.0437561712276
2007-01-24,1786.9882385316864
2007-01-25,1770.6488029134991
2007-01-26,1755.1477051757636
2007-01-29,1757.2007454214179
2007-01-30,1761.448071313331
2007-01-31,1735.308702246065
2007-02-01,1752.738891125666
2007-02-02,1765.353318144868
2007-02-05,1766.420716508781
2007-02-06,1780.8585484546234
2007-02-07,1790.6291570127153
2007-02-08,1795.0933504408483
2007-02-09,1794.7749580385082
2007-02-12,1785.8217052619877
2007-02-13,1770.5603787757898
2007-02-14,1791.5354397742672
2007-02-15,1820.4814444562317
2007-02-16,1825.342454578356
2007-02-19,1824.2730676449416
2007-02-20,1823.7149017759523
2007-02-21,1827.147636459271
2007-02-22,1830.550080781182
2007-02-23,1827.5154193922203
2007-02-26,1827.5092490798647
2007-02-27,1782.903493634474
2007-02-28,1748.9513449709996
2007-03-01,1727.0458045870027
2007-03-02,1723.8519465230488
2007-03-05,1658.0005884134127
2007-03-06,1692.9500755172112
2007-03-07,1703.4667042518886
2007-03-08,1735.305734242695
2007-03-09,1736.9269447187166
2007-03-12,1756.168477903418
2007-03-13,1757.106374299617
2007-03-14,1714.2345869990625
2007-03-15,1736.2666168442904
2007-03-16,1731.1625354073976
2007-03-19,1751.4414628910145
2007-03-20,1759.1238733459754
2007-03-21,1776.0693180978108
2007-03-22,1796.607477653129
2007-03-23,1796.1787023116556
2007-03-26,1803.7955989551376
2007-03-27,1805.6435910075236
2007-03-28,1791.9969868099636
2007-03-29,1801.2211580859055
2007-03-30,1805.7563382563544
2007-04-02,1809.2701148828285
2007-04-03,1829.1414134529225
2007-04-04,1854.8904120286413
2007-04-05,1860.4659674468148
2007-04-06,1862.6998648299366
2007-04-09,1880.511470512997
2007-04-10,1889.8148526597925
2007-04-11,1904.1139974063894
2007-04-12,1905.5538102634548
2007-04-13,1905.1220258727778
2007-04-16,1931.6868061343732
2007-04-17,1932.730177014544
2007-04-18,1935.5936584994229
2007-04-19,1888.964499456774
2007-04-20,1925.2093839258764
2007-04-23,1947.5573014341894
2007-04-24,1955.56823640077
2007-04-25,1952.0115796905052
2007-04-26,1965.403691849548
2007-04-27,1950.2375975697548
2007-04-30,1948.715777395165
2007-05-01,1948.185950162022
2007-05-02,1957.4153430733636
2007-05-03,1977.4935656342313
2007-05-04,1995.7636551886324
2007-05-07,2007.3010416133695
2007-05-08,2011.0748911516066
2007-05-09,2017.685341021747
2007-05-10,2023.557712843205
2007-05-11,2009.41846630468
2007-05-14,2040.4447373427283
2007-05-15,2014.8651784594008
2007-05-16,2035.3008791717994
2007-05-17,2050.788662042309
2007-05-18,2043.2859480391817
2007-05-21,2061.2914041987506
2007-05-22,2075.83370406772
2007-05-23,2083.1768529542824
2007-05-24,2076.4418839130512
2007-05-25,2069.0198487649845
2007-05-28,2083.6303118271826
2007-05-29,2095.6269772727455
2007-05-30,2054.019180299414
2007-05-31,2081.172604403753
2007-06-01,2085.9634582288854
2007-06-04,2071.315260923839
2007-06-05,2086.891628502469
2007-06-06,2087.387937536054
2007-06-07,2097.801991868181
2007-06-08,2074.1072774986956
2007-06-11,2090.5627731164122
2007-06-12,2110.732578736024
2007-06-13,2108.734431841156
2007-06-14,2135.1188288901694
2007-06-15,2150.3127185452254
2007-06-18,2189.82970941301
2007-06-19,2195.428503739462
2007-06-20,2196.553754559609
2007-06-21,2215.400891377764
2007-06-22,2193.7835871748152
2007-06-25,2168.9952765425073
2007-06-26,2163.873861435398
2007-06-27,2163.0599295988914
2007-06-28,2160.646725573569
2007-06-29,2151.8306172091925
2007-07-02,2166.955852813807
2007-07-03,2206.0392444056743
2007-07-04,2211.0184896781757
2007-07-05,2197.604590783159
2007-07-06,2229.349809563619
2007-07-09,2271.7012817389746
2007-07-10,2273.586781169002
2007-07-11,2258.3442859428383
2007-07-12,2274.5977755806402
2007-07-13,2310.5319370934058
2007-07-16,2282.8340639730354
2007-07-17,2296.5893812695203
2007-07-18,2277.470013594138
2007-07-19,2289.9680501440653
2007-07-20,2337.5766457777636
2007-07-23,2365.7203265062653
2007-07-24,2381.5957629920504
2007-07-25,2384.4853571346684
2007-07-26,2364.7758734223275
2007-07-27,2293.6395482281
2007-07-30,2311.2557580414446
2007-07-31,2351.5203108240958
2007-08-01,2255.5899161394686
2007-08-02,2271.88862972321
2007-08-03,2302.883423507588
2007-08-06,2269.45235710023
2007-08-07,2265.7621956237494
2007-08-08,2312.6643352344827
2007-08-09,2324.9602101525074
2007-08-10,2254.8581824957355
2007-08-13,2267.6683965138745
2007-08-14,2267.300697472521
2007-08-15,2225.317724742706
2007-08-16,2121.290875465841
2007-08-17,2080.138171986417
2007-08-20,2202.2408334709735
2007-08-21,2207.7120687628567
2007-08-22,2248.533658018026
2007-08-23,2299.8172000637305
2007-08-24,2305.3754629621276
2007-08-27,2347.7875012564837
2007-08-28,2347.1312142020774
2007-08-29,2318.643567435455
2007-08-30,2352.611242568478
2007-08-31,2400.9324917220083
2007-09-03,2417.936655040017
2007-09-04,2407.88197204248
2007-09-05,2415.617906096958
2007-09-06,2436.2139057228
2007-09-07,2426.583150082094
2007-09-10,2419.598315085072
2007-09-11,2399.503327866462
2007-09-12,2413.7813582681374
2007-09-13,2440.916679716692
2007-09-14,2469.799100389192
2007-09-17,2461.6384127847823
2007-09-18,2453.5691979600783
2007-09-19,2518.514847798071
2007-09-20,2542.9993548892235
2007-09-21,2555.0325449223515
2007-09-24,2592.2972410490684
2007-09-25,2581.171836487928
2007-09-26,2580.821079047381
2007-09-27,2630.017335545504
2007-09-28,2658.291434298199
2007-10-01,2672.5301518244473
2007-10-02,2731.280146682082
2007-10-03,2715.379061400062
2007-10-04,2686.0073318541963
2007-10-05,2713.3469452786608
2007-10-08,2726.287307151652
2007-10-09,2747.107086573925
2007-10-10,2775.3720345728116
2007-10-11,2818.899382001608
2007-10-12,2784.8013490446433
2007-10-15,2823.522492362188
2007-10-16,2809.2779816376174
2007-10-17,2796.7029542552546
2007-10-18,2781.205211330237
2007-10-19,2764.5777948822542
2007-10-22,2685.153975411109
2007-10-23,2748.4472759145597
2007-10-24,2746.7041712410496
2007-10-25,2759.043946245236
2007-10-26,2805.6750057965533
2007-10-29,2881.626649453545
2007-10-30,2882.991619169141
2007-10-31,2891.1045182604216
2007-11-01,2878.9968304662775
2007-11-02,2808.9860002823793
2007-11-05,2745.8308899594244
2007-11-06,2764.2995297128073
2007-11-07,2780.449992653407
2007-11-08,2691.953529174838
2007-11-09,2685.606797948657
2007-11-12,2602.968422352682
2007-11-13,2597.3126539321925
2007-11-14,2695.9701683004064
2007-11-15,2663.9776767579515
2007-11-16,2607.5724399793494
2007-11-19,2589.6508431718685
2007-11-20,2595.817119765219
2007-11-21,2516.686669409591
2007-11-22,2470.613539107185
2007-11-23,2488.061491516735
2007-11-26,2552.0299268862354
2007-11-27,2523.3403677537863
2007-11-28,2510.5657987314457
2007-11-29,2588.304148965585
2007-11-30,2601.0580005398133
2007-12-03,2609.870269252345
2007-12-04,2629.4977751753704
2007-12-05,2669.1897488596246
2007-12-06,2683.086576356297
2007-12-07,2675.9044906329905
2007-12-10,2662.154644860156
2007-12-11,2695.4803195460054
2007-12-12,2659.307862507823
2007-12-13,2597.7011199368308
2007-12-14,2584.8191510370116
2007-12-17,2497.088508590354
2007-12-18,2495.429042893053
2007-12-19,2526.1964401393793
2007-12-20,2526.08668874138
2007-12-21,2569.4940570691224
2007-12-24,2628.350052669654
2007-12-25,2632.157812272159
2007-12-26,2641.9264623610534
2007-12-27,2657.709771218616
2007-12-28,2644.5888640246303
2007-12-31,2665.2668435019636
2008-01-01,2665.5263133685553
2008-01-02,2648.673758220422
2008-01-03,2627.16612704128
2008-01-04,2662.4118453273813
2008-01-07,2635.2409486544743
2008-01-08,2632.4206997096107
2008-01-09,2668.95584678472
2008-01-10,2651.176728135159
2008-01-11,2641.152395247251
2008-01-14,2634.35040989151
2008-01-15,2610.48399956029
2008-01-16,2513.8886136717015
2008-01-17,2514.442683226863
2008-01-18,2513.2995956217574
2008-01-21,2391.025785192766
2008-01-22,2231.562870056411
2008-01-23,2335.853470628548
2008-01-24,2344.203526353612
2008-01-25,2439.476784814802
2008-01-28,2339.2644366440472
2008-01-29,2360.8971638776047
2008-01-30,2318.415922171658
2008-01-31,2316.6630906320484
2008-02-01,2345.7601742881106
2008-02-04,2444.2432476110694
2008-02-05,2439.8602967970296
2008-02-06,2389.1978538829917
2008-02-07,2381.2154788518014
2008-02-08,2379.372398669958
2008-02-11,2324.406285736536
2008-02-12,2333.6067691905337
2008-02-13,2332.652643504603
2008-02-14,2410.263151859617
2008-02-15,2417.369157981797
2008-02-18,2418.7835735569015
2008-02-19,2454.56882133804
2008-02-20,2405.3203974404055
2008-02-21,2418.766691941794
2008-02-22,2383.0359457756686
2008-02-25,2378.8047880410622
2008-02-26,2392.2930479184924
2008-02-27,2444.3235818778294
2008-02-28,2453.03412081323
2008-02-29,2435.942697103716
2008-03-03,2386.50350466476
2008-03-04,2361.4171750272976
2008-03-05,2352.327646738218
2008-03-06,2381.925956876647
2008-03-07,2324.3622763045655
2008-03-10,2267.9714074883696
2008-03-11,2286.3505839008903
2008-03-12,2292.820244316675
2008-03-13,2207.678501826443
2008-03-14,2190.186933850088
2008-03-17,2089.8438957360336
2008-03-18,2084.238482913977
2008-03-19,2134.3818573679205
2008-03-20,2129.0717943376985
2008-03-21,2146.515876928853
2008-03-24,2158.6711555385145
2008-03-25,2235.5212914659173
2008-03-26,2240.7626705928888
2008-03-27,2216.3110114781866
2008-03-28,2262.8032924403774
2008-03-31,2224.043789359237
2008-04-01,2202.2174502160883
2008-04-02,2242.1895357905832
2008-04-03,2268.450286022459
2008-04-04,2264.303382846939
2008-04-07,2310.2243873283273
2008-04-08,2294.921414400782
2008-04-09,2258.4487688525073
2008-04-10,2285.773810966052
2008-04-11,2314.032523712434
2008-04-14,2244.924133641203
2008-04-15,2254.8714470376153
2008-04-16,2257.7132063598924
2008-04-17,2267.7159732608784
2008-04-18,2246.9207231002774
2008-04-21,2277.031033561132
2008-04-22,2284.069787551783
2008-04-23,2315.3036162892677
2008-04-24,2362.9043783177776
2008-04-25,2366.3827233343986
