Date,EM IMI MINIMUM VOLATILITY (USD)
2001-10-31,830.4062782627506
2001-11-01,826.6427152538066
2001-11-02,829.2861059085203
2001-11-05,843.9766010194148
2001-11-06,845.4063643457318
2001-11-07,843.2278985437933
2001-11-08,856.0471413756352
2001-11-09,854.3484380530764
2001-11-12,854.600214922699
2001-11-13,872.790386643365
2001-11-14,879.1728579536366
2001-11-15,885.3209935252529
2001-11-16,882.7662913233736
2001-11-19,892.5591052334232
2001-11-20,883.5619579529535
2001-11-21,891.8637857727249
2001-11-22,889.7485124628421
2001-11-23,897.8930501140214
2001-11-26,905.8264822719107
2001-11-27,903.2011273502368
2001-11-28,891.259323636428
2001-11-29,889.2882042218992
2001-11-30,882.2144367445011
2001-12-03,891.6687516925201
2001-12-04,895.6770517320306
2001-12-05,904.1853136915691
2001-12-06,906.9131673203146
2001-12-07,909.1996750069777
2001-12-10,911.9980637637393
2001-12-11,910.2598304944078
2001-12-12,909.6599517946615
2001-12-13,898.4919987458812
2001-12-14,891.5140048128925
2001-12-17,893.449870153936
2001-12-18,890.4065889912536
2001-12-19,887.8205351965642
2001-12-20,887.8575504184971
2001-12-21,896.7604457856139
2001-12-24,912.8256319664156
2001-12-25,918.726550428139
2001-12-26,919.9830099708504
2001-12-27,912.3511896617866
2001-12-28,918.0148311757486
2001-12-31,917.7009089873977
2002-01-01,918.4621021921361
2002-01-02,908.9680249150802
2002-01-03,916.3536791676114
2002-01-04,930.7178218536924
2002-01-07,934.1027193593793
2002-01-08,929.7088573379189
2002-01-09,932.8485734383522
2002-01-10,921.9154039786717
2002-01-11,921.4950342824893
2002-01-14,917.8207916917593
2002-01-15,915.0966366497788
2002-01-16,917.9427039820581
2002-01-17,921.1338414552944
2002-01-18,921.4258533557285
2002-01-21,928.3382656603846
2002-01-22,928.9698824438775
2002-01-23,931.6381082894837
2002-01-24,941.8087186480765
2002-01-25,961.3847636802619
2002-01-28,964.1980934902496
2002-01-29,960.270506986797
2002-01-30,954.9963673418916
2002-01-31,961.864787732236
2002-02-01,960.2894783145812
2002-02-04,953.1743632246954
2002-02-05,949.0096851932692
2002-02-06,956.9859746561169
2002-02-07,949.8710831581607
2002-02-08,948.9822195653193
2002-02-11,936.9152070776662
2002-02-12,943.0318731382266
2002-02-13,951.9483844763853
2002-02-14,963.8298447157698
2002-02-15,961.2473184825517
2002-02-18,961.037076704318
2002-02-19,949.1132028117804
2002-02-20,947.3680311104531
2002-02-21,947.4965681362602
2002-02-22,941.0819915484592
2002-02-25,946.5177139777159
2002-02-26,954.4188560739879
2002-02-27,970.5570658570367
2002-02-28,965.3527838661997
2002-03-01,969.2302219214553
2002-03-04,979.1320298273947
2002-03-05,980.986175071352
2002-03-06,977.7484985016006
2002-03-07,971.4782042452356
2002-03-08,973.7806832420359
2002-03-11,981.148418297484
2002-03-12,981.6709010420668
2002-03-13,980.9619367377915
2002-03-14,977.3036222225602
2002-03-15,975.0637871218427
2002-03-18,982.3675176868156
2002-03-19,981.7763607814788
2002-03-20,982.8668952006321
2002-03-21,987.369167078853
2002-03-22,999.2212534325228
2002-03-25,995.2197202865867
2002-03-26,997.0627405775475
2002-03-27,1004.6184429671532
2002-03-28,1007.09489790834
2002-03-29,1004.8715704419765
2002-04-01,990.8182512592728
2002-04-02,997.327170008776
2002-04-03,1001.0489377545993
2002-04-04,997.0267498816021
2002-04-05,1007.0983631539723
2002-04-08,1011.5893276581205
2002-04-09,1003.4371198856355
2002-04-10,1000.5491393237936
2002-04-11,999.8237854332954
2002-04-12,1005.2925729751859
2002-04-15,1006.2685264374963
2002-04-16,1006.7877093327613
2002-04-17,1010.5947633427527
2002-04-18,1009.5484249453483
2002-04-19,1012.9156360746576
2002-04-22,1014.1893147953529
2002-04-23,1010.4664646789543
2002-04-24,1003.498522886515
2002-04-25,989.6765356174748
2002-04-26,993.006151845111
2002-04-29,984.1734150460379
2002-04-30,982.0371087256113
2002-05-01,977.8295751433864
2002-05-02,982.4661895722375
2002-05-03,976.7277344202449
2002-05-06,968.9735522813786
2002-05-07,974.5276172833649
2002-05-08,981.7774844131137
2002-05-09,978.3439589490016
2002-05-10,974.9995628259575
2002-05-13,976.989959239333
2002-05-14,988.2818827999
2002-05-15,988.0953110074192
2002-05-16,986.5630990507739
2002-05-17,978.6360969105914
2002-05-20,968.6789514874085
2002-05-21,962.3448277674572
2002-05-22,958.2353371907024
2002-05-23,959.5837228386127
2002-05-24,968.9167698767243
2002-05-27,971.6002286408442
2002-05-28,958.1146102188411
2002-05-29,954.4155404590311
2002-05-30,945.6929106260261
2002-05-31,940.88803384991
2002-06-03,943.2182727229791
2002-06-04,938.4205633928309
2002-06-05,940.7176266474925
2002-06-06,933.3148898757496
2002-06-07,926.0789178820282
2002-06-10,929.0462494189743
2002-06-11,926.3701770751467
2002-06-12,921.8748099114513
2002-06-13,923.1350095389743
2002-06-14,913.1024914300341
2002-06-17,914.9266186336387
2002-06-18,912.3428192826111
2002-06-19,892.805139282116
2002-06-20,883.6406622259083
2002-06-21,879.2159262790498
2002-06-24,865.5166185078227
2002-06-25,868.549881499033
2002-06-26,834.2946024128695
2002-06-27,844.4486500443315
2002-06-28,853.2533772409545
2002-07-01,852.3280082336751
2002-07-02,851.1505556422221
2002-07-03,855.6739739124704
2002-07-04,864.0008548328678
2002-07-05,875.4297599155858
2002-07-08,867.4148644611683
2002-07-09,869.4838132421532
2002-07-10,872.0670312632811
2002-07-11,857.8148132421736
2002-07-12,869.6026816829764
2002-07-15,853.9374939111103
2002-07-16,844.3027470376674
2002-07-17,848.7488585556355
2002-07-18,850.3748678452841
2002-07-19,838.4891259128399
2002-07-22,827.4462704923037
2002-07-23,838.6506949570274
2002-07-24,819.8615805348887
2002-07-25,818.046616742785
2002-07-26,815.3207131187235
2002-07-29,828.725465898465
2002-07-30,831.9489108965198
2002-07-31,835.5000935815002
2002-08-01,832.0331912537383
2002-08-02,830.1124131102455
2002-08-05,809.8158955464488
2002-08-06,822.5663179739836
2002-08-07,825.645570085508
2002-08-08,829.8946112689968
2002-08-09,832.6874360871824
2002-08-12,827.794783094103
2002-08-13,828.918393125051
2002-08-14,828.5879670477597
2002-08-15,836.8995090062172
2002-08-16,837.5358251808015
2002-08-19,844.7221054357739
2002-08-20,846.6244800852038
2002-08-21,842.8032447953864
2002-08-22,853.0737911937246
2002-08-23,853.0564423574515
2002-08-26,852.4097298303085
2002-08-27,849.9974521560305
2002-08-28,843.1937174156949
2002-08-29,837.871962449519
2002-08-30,844.5574762501438
2002-09-02,838.5963322193608
2002-09-03,820.8480076083741
2002-09-04,819.2209009819852
2002-09-05,819.6052585088987
2002-09-06,822.623385077358
2002-09-09,827.1752585389643
2002-09-10,840.5997686221522
2002-09-11,846.069303716058
2002-09-12,844.1460073276033
2002-09-13,834.6985296828223
2002-09-16,830.1965455466177
2002-09-17,841.6259566821785
2002-09-18,822.9881003053293
2002-09-19,819.0384088131684
2002-09-20,813.0696522952694
2002-09-23,800.718409761924
2002-09-24,796.6879718393789
2002-09-25,793.0506519410608
2002-09-26,800.2368443046893
2002-09-27,801.5871650064805
2002-09-30,785.018727806463
2002-10-01,791.5174096391058
2002-10-02,791.7354012482274
2002-10-03,786.863534922664
2002-10-04,787.7095393908845
2002-10-07,774.7388554840059
2002-10-08,776.5595441304306
2002-10-09,765.3191705370333
2002-10-10,760.3512749295202
2002-10-11,761.2247782941871
2002-10-14,764.6376288608938
2002-10-15,778.5354569473994
2002-10-16,782.0111350244921
2002-10-17,796.1837512205617
2002-10-18,805.7080043593094
2002-10-21,805.1638106869163
2002-10-22,798.4435313887328
2002-10-23,810.7584566199886
2002-10-24,812.5904644722244
2002-10-25,809.9313141819221
2002-10-28,807.4155234803213
2002-10-29,801.9328703246929
2002-10-30,803.1275423115715
2002-10-31,803.3592154073566
2002-11-01,797.675203441842
2002-11-04,805.8246920536516
2002-11-05,800.2653607876878
2002-11-06,811.152547467687
2002-11-07,806.5790880559233
2002-11-08,804.9675130836624
2002-11-11,801.9262450960385
2002-11-12,800.7325210232859
2002-11-13,801.0212380998822
2002-11-14,807.7107881295761
2002-11-15,813.5392226958285
2002-11-18,814.7416381528011
2002-11-19,809.4108971824165
2002-11-20,813.7251041714816
2002-11-21,821.752573098316
2002-11-22,825.3873909281235
2002-11-25,834.1400963106383
2002-11-26,832.3653302403236
2002-11-27,835.1457360666159
2002-11-28,832.5125694376351
2002-11-29,836.4764265963164
2002-12-02,841.7328862430275
2002-12-03,840.3959194367472
2002-12-04,832.1544806643868
2002-12-05,833.1365258115047
2002-12-06,826.909107372976
2002-12-09,832.252504875474
2002-12-10,828.6767668876789
2002-12-11,828.5143237077391
2002-12-12,828.34525077483
2002-12-13,826.3473129448574
2002-12-16,829.0892067892632
2002-12-17,824.5873336825179
2002-12-18,823.9329702482923
2002-12-19,824.5216798408799
2002-12-20,825.8647163049276
2002-12-23,822.9180306400153
2002-12-24,816.4038887402344
2002-12-25,815.0476229813252
2002-12-26,816.926541631777
2002-12-27,809.888099396081
2002-12-30,798.9134524598559
2002-12-31,796.8489831987819
2003-01-01,796.4681840283126
2003-01-02,805.9844882838303
2003-01-03,811.446226958185
2003-01-06,810.9311748980894
2003-01-07,811.1412975190693
2003-01-08,813.8371800980833
2003-01-09,807.5010853915916
2003-01-10,806.5286087332388
2003-01-13,811.686674846612
2003-01-14,810.5501268108376
2003-01-15,813.5767666847715
2003-01-16,812.1324437841084
2003-01-17,801.19063352445
2003-01-20,796.5749971825113
2003-01-21,790.8540695548304
2003-01-22,784.6895962333209
2003-01-23,784.1513281379117
2003-01-24,774.5873326474743
2003-01-27,767.1846781212213
2003-01-28,767.7046038344002
2003-01-29,764.9713893203403
2003-01-30,774.0234289660423
2003-01-31,777.768673286012
2003-02-03,778.1937855781729
2003-02-04,769.5563851488907
2003-02-05,772.366105831282
2003-02-06,765.7758483917271
2003-02-07,760.2830124495149
2003-02-10,758.6497136324477
2003-02-11,763.1187418660032
2003-02-12,763.1497178402853
2003-02-13,749.9895543147745
2003-02-14,751.4720787708796
2003-02-17,768.5463260731075
2003-02-18,773.1553721318127
2003-02-19,765.8588078852654
2003-02-20,763.3139317659434
2003-02-21,765.4941027456158
2003-02-24,770.5994348987101
2003-02-25,765.2329416939104
2003-02-26,761.1866699726673
2003-02-27,765.8098521847489
2003-02-28,762.9105302541578
2003-03-03,761.7462127851624
2003-03-04,751.5891681281399
2003-03-05,741.1610875558741
2003-03-06,737.4004799962171
2003-03-07,729.3658162010528
2003-03-10,723.4987452315191
2003-03-11,719.0704094053674
2003-03-12,720.5227894176852
2003-03-13,732.7180545624421
2003-03-14,744.4936829793745
2003-03-17,740.927071683444
2003-03-18,755.1041472044914
2003-03-19,761.0112310658021
2003-03-20,767.0643953203748
2003-03-21,775.7236395340492
2003-03-24,764.0530813685796
2003-03-25,760.6635577178406
2003-03-26,764.8800492598936
2003-03-27,761.3159547518771
2003-03-28,760.4915330692477
2003-03-31,745.2805746608352
2003-04-01,750.3635979198326
2003-04-02,761.9389491898772
2003-04-03,768.7591491246155
2003-04-04,777.3995312184892
2003-04-07,793.7123272611707
2003-04-08,788.6893671685693
2003-04-09,786.8149799624115
2003-04-10,782.7786853673615
2003-04-11,788.4100224467597
2003-04-14,790.224791045359
2003-04-15,799.3109289438252
2003-04-16,798.8891847104849
2003-04-17,796.7588062305518
2003-04-18,801.9715510553877
2003-04-21,804.1222300080908
2003-04-22,790.1601888175857
2003-04-23,791.566043077945
2003-04-24,783.8334632673159
2003-04-25,775.7336396670303
2003-04-28,778.90345969431
2003-04-29,789.4965056843658
2003-04-30,782.918554343235
2003-05-01,776.9331492157976
2003-05-02,781.4432298504389
2003-05-05,784.7538527458244
2003-05-06,782.3973693725147
2003-05-07,786.7324284783448
2003-05-08,777.4863961527626
2003-05-09,777.4700917843339
2003-05-12,778.7729481666348
2003-05-13,779.4826636424209
2003-05-14,780.0149390637636
2003-05-15,782.1642135237319
2003-05-16,776.6114964885395
2003-05-19,761.637138553166
2003-05-20,763.3159956671524
2003-05-21,762.9493447403588
2003-05-22,767.978045649055
2003-05-23,771.2603514093754
2003-05-26,777.8296014712532
2003-05-27,773.3118474194385
2003-05-28,788.098916916961
2003-05-29,787.9978064845442
2003-05-30,793.0645039483331
2003-06-02,800.2700015140193
2003-06-03,800.6704318578315
2003-06-04,802.2784667869449
2003-06-05,796.671846673984
2003-06-06,808.4405019472758
2003-06-09,808.3806939733099
2003-06-10,811.0140695448604
2003-06-11,809.9992940336514
2003-06-12,819.4063432920924
2003-06-13,818.9049930370506
2003-06-16,818.6426116812943
2003-06-17,829.868775819444
2003-06-18,833.526032445166
2003-06-19,836.4929337732705
2003-06-20,840.2009381999914
2003-06-23,842.0165421387986
2003-06-24,839.667636047427
2003-06-25,844.7630150355915
2003-06-26,854.1226035817551
2003-06-27,858.8394818585376
2003-06-30,856.1728820335795
2003-07-01,855.7032019971389
2003-07-02,869.8534131819918
2003-07-03,873.6699782034242
2003-07-04,877.59254248118
2003-07-07,896.6218147113216
2003-07-08,896.1184354257881
2003-07-09,895.6013862971402
2003-07-10,890.6987279868848
2003-07-11,894.5981334909944
2003-07-14,903.3463266321666
2003-07-15,901.8554468150835
2003-07-16,900.5532646961057
2003-07-17,896.0028923815005
2003-07-18,891.0612180992666
2003-07-21,881.2584523297734
2003-07-22,880.8647895178219
2003-07-23,875.7414031412105
2003-07-24,878.1278830183077
2003-07-25,880.0466661305671
2003-07-28,893.5475967662405
2003-07-29,893.7380459577289
2003-07-30,897.9805838948167
2003-07-31,909.6064138655818
2003-08-01,912.9875349358182
2003-08-04,902.848838799123
2003-08-05,898.5083383171967
2003-08-06,894.1492159373946
2003-08-07,895.5538979402107
2003-08-08,901.473918132452
2003-08-11,906.781822679412
2003-08-12,913.4663505905427
2003-08-13,920.6564001989594
2003-08-14,928.9581430201598
2003-08-15,929.7375841361468
2003-08-18,943.553429565397
2003-08-19,950.4788762324091
2003-08-20,950.4380620702136
2003-08-21,969.2287379650362
2003-08-22,980.4469412727042
2003-08-25,972.5923361447918
2003-08-26,973.6519745790005
2003-08-27,979.3082429311165
2003-08-28,982.0040476785641
2003-08-29,986.1639109847399
2003-09-01,992.1574542259988
2003-09-02,1001.7287281597121
2003-09-03,1009.4012954846296
2003-09-04,1002.7610031068415
2003-09-05,993.6113474267148
2003-09-08,988.3068397187227
2003-09-09,978.6115858085305
2003-09-10,974.0547589734406
2003-09-11,977.7132963478501
2003-09-12,966.0257953386274
2003-09-15,964.062504732416
2003-09-16,978.6383933473429
2003-09-17,974.1169149895223
2003-09-18,969.740076978011
2003-09-19,963.1957082671092
2003-09-22,948.76913902832
2003-09-23,954.6943097907692
2003-09-24,964.0404160084948
2003-09-25,953.8175806498358
2003-09-26,955.0447415816786
2003-09-29,948.6681491686891
2003-09-30,944.288557262617
2003-10-01,946.1338015901641
2003-10-02,956.0671871460253
2003-10-03,965.2393585942965
2003-10-06,966.093015769009
2003-10-07,963.0247379010123
2003-10-08,965.6718107759202
2003-10-09,982.2975007358677
2003-10-10,983.6941761114394
2003-10-13,997.3336067626457
2003-10-14,994.0352738673417
2003-10-15,997.9134739172054
2003-10-16,1000.4483501093711
2003-10-17,1003.5322272810969
2003-10-20,1002.6201919016922
2003-10-21,999.1451031997035
2003-10-22,992.1602889507968
2003-10-23,982.2243883280818
2003-10-24,981.459118682106
2003-10-27,986.0657272073987
2003-10-28,1003.4699430040556
2003-10-29,1006.2793755199684
2003-10-30,1009.6315718506099
2003-10-31,1014.647165420285
2003-11-03,1037.8984728426244
2003-11-04,1037.4668968778733
2003-11-05,1038.3849836121187
2003-11-06,1037.5383762860001
2003-11-07,1035.3718703917407
2003-11-10,1031.4642849535016
2003-11-11,1023.1461173428194
2003-11-12,1017.9732471384183
2003-11-13,1020.1217771824633
2003-11-14,1017.5729428969738
2003-11-17,1007.7883497236344
2003-11-18,1001.2868171327838
2003-11-19,987.5721607134079
2003-11-20,983.3954439490425
2003-11-21,983.1798609276474
2003-11-24,993.0654374361935
2003-11-25,997.4148154624985
2003-11-26,993.0401679272566
2003-11-27,993.6174452580645
2003-11-28,999.8802832832812
2003-12-01,1018.3426777091245
2003-12-02,1008.9037624491407
2003-12-03,1011.5360430701421
2003-12-04,1014.0547464062948
2003-12-05,1006.5760107441992
2003-12-08,998.4165565467599
2003-12-09,1011.6618014244738
2003-12-10,1006.9849537439271
2003-12-11,1018.6139759411712
2003-12-12,1015.3717540803106
2003-12-15,1017.1278658247563
2003-12-16,1009.5210539796998
2003-12-17,998.7852319284456
2003-12-18,1002.9162498219098
2003-12-19,1005.37277227813
2003-12-22,1004.0511767407645
2003-12-23,1005.8324022619738
2003-12-24,1008.5822126307451
2003-12-25,1009.513509711755
2003-12-26,1012.1225815307282
2003-12-29,1015.126305323139
2003-12-30,1022.7618158572576
2003-12-31,1017.0228984666181
2004-01-01,1018.8271388819619
2004-01-02,1035.7044863557926
2004-01-05,1046.2320678998597
2004-01-06,1033.6345188713906
2004-01-07,1033.466511227531
2004-01-08,1032.8092778440641
2004-01-09,1028.969469711001
2004-01-12,1028.5632528543267
2004-01-13,1029.292834337936
2004-01-14,1034.497007145793
2004-01-15,1033.7916537073406
2004-01-16,1048.415096043606
2004-01-19,1057.7886050589861
2004-01-20,1046.6272167203292
2004-01-21,1036.343897404813
2004-01-22,1026.8456027912962
2004-01-23,1030.608983264201
2004-01-26,1039.7872072499358
2004-01-27,1040.4447667607305
2004-01-28,1038.744942280404
2004-01-29,1045.4523697918632
2004-01-30,1042.0910804045393
2004-02-02,1040.7043718950254
2004-02-03,1036.404224746414
2004-02-04,1039.224563412726
2004-02-05,1032.2312004813707
2004-02-06,1028.4214068418657
2004-02-09,1044.4303446738202
2004-02-10,1044.2147339671815
2004-02-11,1051.2674674054515
2004-02-12,1050.0175188480932
2004-02-13,1057.9751286415546
2004-02-16,1061.4084786604576
2004-02-17,1064.4985613157946
2004-02-18,1065.1514364630757
2004-02-19,1071.8015279890642
2004-02-20,1074.5170419430563
2004-02-23,1075.1646689770603
2004-02-24,1064.0039039607423
2004-02-25,1074.3259577109122
2004-02-26,1084.5694141089848
2004-02-27,1089.3875137704263
2004-03-01,1099.939574250684
2004-03-02,1116.8650747050845
2004-03-03,1121.4630207007294
2004-03-04,1120.8404364332048
2004-03-05,1105.8585351188997
2004-03-08,1112.2988706751905
2004-03-09,1110.2907222433287
2004-03-10,1115.7850067002144
2004-03-11,1103.0614564085433
2004-03-12,1101.6610068626546
2004-03-15,1099.827140110375
2004-03-16,1089.2736690050015
2004-03-17,1107.083874866664
2004-03-18,1098.636299574687
2004-03-19,1105.1155442795082
2004-03-22,1086.5990424723752
2004-03-23,1090.722491524056
2004-03-24,1097.3555335337117
2004-03-25,1095.9826898697395
2004-03-26,1107.8840509321597
2004-03-29,1115.8437499114252
2004-03-30,1118.0608171883357
2004-03-31,1120.458282111098
2004-04-01,1119.050178055812
2004-04-02,1139.9665883037303
2004-04-05,1160.0422969451422
2004-04-06,1156.4888145212658
2004-04-07,1151.8354381153933
2004-04-08,1159.3473241044817
2004-04-09,1155.3836936173886
2004-04-12,1162.661995143627
2004-04-13,1174.2618679024677
2004-04-14,1158.1785043453274
2004-04-15,1153.8531821304814
2004-04-16,1147.7727691145935
2004-04-19,1147.4181826918802
2004-04-20,1158.846547248553
2004-04-21,1151.3359841092906
2004-04-22,1145.0264544891036
2004-04-23,1158.3631994581474
2004-04-26,1150.4674959038834
2004-04-27,1141.7537417842748
2004-04-28,1137.7080472458986
2004-04-29,1110.8020321052838
2004-04-30,1092.4210301520516
2004-05-03,1090.5156842124732
2004-05-04,1091.8860907109352
2004-05-05,1086.4266072311304
2004-05-06,1083.2463470779514
2004-05-07,1089.3710726915072
2004-05-10,1054.160552806362
2004-05-11,1059.7177482365087
2004-05-12,1062.2340713450535
2004-05-13,1057.2934757537223
2004-05-14,1043.1682709646875
2004-05-17,1005.4524474461962
2004-05-18,1022.3299981456273
2004-05-19,1046.4702173628978
2004-05-20,1044.8341746681094
2004-05-21,1048.034145075269
2004-05-24,1058.5736719325398
2004-05-25,1048.8046626825458
2004-05-26,1055.1335307490322
2004-05-27,1055.1111410764884
2004-05-28,1061.615072920061
2004-05-31,1059.2096390587703
2004-06-01,1063.284620767999
2004-06-02,1059.0664122714832
2004-06-03,1048.7450359270908
2004-06-04,1051.3257911141918
2004-06-07,1064.0384274582966
2004-06-08,1067.0445656499896
2004-06-09,1075.3361090049893
2004-06-10,1072.0626984572416
2004-06-11,1069.8404698384377
2004-06-14,1050.7181715860524
2004-06-15,1055.7222608070317
2004-06-16,1065.0176582245329
2004-06-17,1064.9053031718026
2004-06-18,1055.5705646071247
2004-06-21,1061.58900513794
2004-06-22,1059.3863511592167
2004-06-23,1063.4566160445522
2004-06-24,1069.642856763667
2004-06-25,1076.5101601680412
2004-06-28,1071.4381112289905
2004-06-29,1076.3728379443207
2004-06-30,1077.4484435304357
2004-07-01,1083.518712861067
2004-07-02,1070.7747926089005
2004-07-05,1072.4401888843638
2004-07-06,1071.997021545415
2004-07-07,1073.2601361339712
2004-07-08,1063.8193794793035
2004-07-09,1067.3984954578202
2004-07-12,1066.656398068895
2004-07-13,1071.5050881446266
2004-07-14,1061.6476624267293
2004-07-15,1059.274267916753
2004-07-16,1060.8925248051873
2004-07-19,1068.5208178114685
2004-07-20,1065.23739884577
2004-07-21,1082.5924382897088
2004-07-22,1071.7698023024273
2004-07-23,1077.7736580756255
2004-07-26,1073.4779142839716
2004-07-27,1080.5319988553706
2004-07-28,1082.227914960961
2004-07-29,1078.8574703726488
2004-07-30,1086.5070025570226
2004-08-02,1078.5536236192067
2004-08-03,1076.3477080947168
2004-08-04,1075.6899925189875
2004-08-05,1082.1782171179768
2004-08-06,1063.0135686170772
2004-08-09,1066.1119688673134
2004-08-10,1060.9359545226032
2004-08-11,1060.8742181639216
2004-08-12,1057.480011559248
2004-08-13,1046.6277696084126
2004-08-16,1045.5893659667267
2004-08-17,1052.4214900399056
2004-08-18,1059.1980981556023
2004-08-19,1059.8907366275657
2004-08-20,1064.7311383020965
2004-08-23,1074.787458480166
2004-08-24,1083.2821444478784
2004-08-25,1087.8418754161046
2004-08-26,1096.5241285718832
2004-08-27,1101.4028891590688
2004-08-30,1103.0422594986223
2004-08-31,1097.2383314599551
2004-09-01,1104.9889273378274
2004-09-02,1112.7858483038983
2004-09-03,1119.8677388852786
2004-09-06,1123.094785774911
2004-09-07,1124.369954573049
2004-09-08,1119.9289397101074
2004-09-09,1118.4657444236332
2004-09-10,1114.1748310704636
2004-09-13,1125.6799097082692
2004-09-14,1128.0398406242223
2004-09-15,1139.3169762250611
2004-09-16,1148.1104464898078
2004-09-17,1148.8556550151163
2004-09-20,1158.1651770838196
2004-09-21,1154.1951974297867
2004-09-22,1149.5487989370974
2004-09-23,1144.835750655032
2004-09-24,1146.747596147925
2004-09-27,1140.8676596922858
2004-09-28,1141.4887456679335
2004-09-29,1143.125413354407
2004-09-30,1139.1612111371803
2004-10-01,1150.1637446591124
2004-10-04,1178.287186374821
2004-10-05,1171.6459127120145
2004-10-06,1172.1594446183417
2004-10-07,1176.1372651733288
2004-10-08,1167.7525652792272
2004-10-11,1168.0026701075183
2004-10-12,1163.19548475539
2004-10-13,1160.8496177109723
2004-10-14,1142.5223715696293
2004-10-15,1138.8730711793198
2004-10-18,1140.2296390665238
2004-10-19,1150.2180342668482
2004-10-20,1134.032978992925
2004-10-21,1138.7890960021323
2004-10-22,1139.8033005694033
2004-10-25,1119.506712157517
2004-10-26,1121.6302585827818
2004-10-27,1127.972146100985
2004-10-28,1138.665513020774
2004-10-29,1144.3864262366267
2004-11-01,1146.5423210677002
2004-11-02,1159.8557569867032
2004-11-03,1162.4834178906767
2004-11-04,1158.9733780050146
2004-11-05,1163.7587436543943
2004-11-08,1158.0629404923366
2004-11-09,1165.23023209647
2004-11-10,1173.5584727143714
2004-11-11,1176.0989778651142
2004-11-12,1182.544417622383
2004-11-15,1191.3900209390517
2004-11-16,1188.8268249016967
2004-11-17,1198.7543883494968
2004-11-18,1202.3794971507502
2004-11-19,1195.095535632549
2004-11-22,1188.9210031438054
2004-11-23,1195.8376471379975
2004-11-24,1199.7671148927727
2004-11-25,1197.0972573958973
2004-11-26,1198.205261631029
2004-11-29,1204.3791015533172
2004-11-30,1209.3487544484155
2004-12-01,1213.009491684164
2004-12-02,1220.1747925925627
2004-12-03,1210.0694794791566
2004-12-06,1208.7591237543586
