Date,MEXICO IMI EQUAL WEIGHTED
1999-08-06,1125.1303392594161
1999-08-09,1134.695635480158
1999-08-10,1126.6633099315536
1999-08-11,1146.0183033130515
1999-08-12,1157.7005679181536
1999-08-13,1167.9267107826909
1999-08-16,1162.9767319377427
1999-08-17,1166.2602605819393
1999-08-18,1149.1655593470264
1999-08-19,1144.6389949695695
1999-08-20,1140.2974964871926
1999-08-23,1181.2910017239246
1999-08-24,1181.5934161608095
1999-08-25,1186.001032295783
1999-08-26,1182.3231059253308
1999-08-27,1176.119963652042
1999-08-30,1167.5087315590372
1999-08-31,1169.5066947728462
1999-09-01,1164.527421990418
1999-09-02,1159.8802777436792
1999-09-03,1162.5929749127952
1999-09-06,1165.8723212236855
1999-09-07,1142.2266977195134
1999-09-08,1134.8061735176639
1999-09-09,1125.7800764651033
1999-09-10,1144.7250169940262
1999-09-13,1144.3322462903259
1999-09-14,1136.6245025686649
1999-09-15,1134.2968031189705
1999-09-16,1128.8550807159477
1999-09-17,1133.3187852822286
1999-09-20,1138.8434151024462
1999-09-21,1124.815081975306
1999-09-22,1126.8492554011914
1999-09-23,1122.7549719340227
1999-09-24,1124.93891447544
1999-09-27,1134.7583324958516
1999-09-28,1132.9634829433492
1999-09-29,1132.9013440673384
1999-09-30,1134.6148170453673
1999-10-01,1120.231124082613
1999-10-04,1113.0711736422766
1999-10-05,1113.2724776851385
1999-10-06,1122.7743696019074
1999-10-07,1124.9537939364732
1999-10-08,1137.3306926208052
1999-10-11,1142.8091027553094
1999-10-12,1127.571516635045
1999-10-13,1104.2857968833814
1999-10-14,1096.3196971647985
1999-10-15,1064.8948882965267
1999-10-18,1066.2414861763539
1999-10-19,1083.755572547703
1999-10-20,1085.4382323372026
1999-10-21,1083.5672165203232
1999-10-22,1088.277052500335
1999-10-25,1084.7927199410387
1999-10-26,1081.9710280894262
1999-10-27,1079.5070555313116
1999-10-28,1096.1788851757972
1999-10-29,1117.632385021911
1999-11-01,1118.4854384106002
1999-11-02,1121.2844218339726
1999-11-03,1158.6722633135862
1999-11-04,1163.8599719840336
1999-11-05,1171.8619378623382
1999-11-08,1183.60028573657
1999-11-09,1179.0995698845022
1999-11-10,1192.3416575050255
1999-11-11,1200.1042918665987
1999-11-12,1207.7656309661938
1999-11-15,1219.282202348733
1999-11-16,1228.0338864552557
1999-11-17,1245.4034156967084
1999-11-18,1263.4655164190056
1999-11-19,1276.0312681823377
1999-11-22,1261.1833300790188
1999-11-23,1262.635820902
1999-11-24,1282.0652280326215
1999-11-25,1300.1836078795682
1999-11-26,1301.148726556866
1999-11-29,1293.2357611386549
1999-11-30,1280.0862202136927
1999-12-01,1274.45039016836
1999-12-02,1277.311545522788
1999-12-03,1302.2248564601775
1999-12-06,1299.7457609835817
1999-12-07,1294.3181012278321
1999-12-08,1312.711077625652
1999-12-09,1324.3405422355422
1999-12-10,1330.7285659678248
1999-12-13,1318.3428081978734
1999-12-14,1311.5062920008884
1999-12-15,1346.6949763226385
1999-12-16,1359.2132471072453
1999-12-17,1370.6102896091777
1999-12-20,1369.7788542437895
1999-12-21,1377.1340150630497
1999-12-22,1372.5286977167418
1999-12-23,1380.1167697136966
1999-12-24,1370.9289248851408
1999-12-27,1363.8534130654193
1999-12-28,1375.8566701864795
1999-12-29,1378.4092978708002
1999-12-30,1387.4938489470192
1999-12-31,1387.4938489470192
2000-01-03,1388.295359501203
2000-01-04,1309.93727940338
2000-01-05,1324.7690143940335
2000-01-06,1310.8135299146036
2000-01-07,1363.4699264117123
2000-01-10,1386.225840843109
2000-01-11,1360.5951165268436
2000-01-12,1354.43541671405
2000-01-13,1370.607400363045
2000-01-14,1397.7751892207996
2000-01-17,1408.3659269342616
2000-01-18,1393.2711178256077
2000-01-19,1384.4335681176544
2000-01-20,1361.3127312561169
2000-01-21,1338.6511140119615
2000-01-24,1325.255620853876
2000-01-25,1323.3455338454698
2000-01-26,1322.9387152544896
2000-01-27,1313.1252366147796
2000-01-28,1288.5032992384765
2000-01-31,1290.3535861102748
2000-02-01,1298.8884637720103
2000-02-02,1309.1602454552653
2000-02-03,1330.6662675095042
2000-02-04,1339.8822312281811
2000-02-07,1358.3083771925878
2000-02-08,1362.1345761739108
2000-02-09,1353.463107451149
2000-02-10,1373.8976909245196
2000-02-11,1375.2686487265687
2000-02-14,1378.4798710267842
2000-02-15,1382.7059193226867
2000-02-16,1381.4333417795349
2000-02-17,1377.0927629886562
2000-02-18,1353.8828045163643
2000-02-21,1350.5356464549445
2000-02-22,1336.9546498055834
2000-02-23,1359.0260670039925
2000-02-24,1354.6742153870393
2000-02-25,1343.4373579120227
2000-02-28,1337.8656764908062
2000-02-29,1346.2891495757872
2000-03-01,1365.0216563278939
2000-03-02,1399.5910424902854
2000-03-03,1408.1675865316076
2000-03-06,1391.8865887835632
2000-03-07,1399.7835725476652
2000-03-08,1428.4484595649312
2000-03-09,1439.3502696210394
2000-03-10,1427.7898977741079
2000-03-13,1407.8583524778542
2000-03-14,1387.5347769473385
2000-03-15,1399.7908165495282
2000-03-16,1403.801761020659
2000-03-17,1406.0711109101917
2000-03-20,1394.6963850928566
2000-03-21,1399.965446530434
2000-03-22,1396.1380488523048
2000-03-23,1408.8079402274454
2000-03-24,1417.0333929317783
2000-03-27,1424.4766772986002
2000-03-28,1409.3237568950235
2000-03-29,1417.8619926812212
2000-03-30,1402.3855379122049
2000-03-31,1413.1066249306703
2000-04-03,1405.0513040359983
2000-04-04,1372.9509220363868
2000-04-05,1371.3409386734675
2000-04-06,1388.155861057638
2000-04-07,1403.6550309972208
2000-04-10,1376.6720527393393
2000-04-11,1359.3665074314074
2000-04-12,1334.5598332949808
2000-04-13,1326.4888304856236
2000-04-14,1278.412560989616
2000-04-17,1272.0512849178597
2000-04-18,1307.1557725356693
2000-04-19,1286.756020475503
2000-04-20,1290.9426541022606
2000-04-21,1290.9426541022606
2000-04-24,1299.0136918920477
2000-04-25,1324.4542846516815
2000-04-26,1317.2380349236923
2000-04-27,1313.285201282762
2000-04-28,1305.89939918789
2000-05-01,1316.0605679880537
2000-05-02,1307.7743139367913
2000-05-03,1290.2771581863524
2000-05-04,1305.6462092650545
2000-05-05,1298.9818198886328
2000-05-08,1281.8556964352308
2000-05-09,1273.9742908761525
2000-05-10,1251.0643011550344
2000-05-11,1246.962540628692
2000-05-12,1258.5424756969462
2000-05-15,1268.3839730153568
2000-05-16,1271.4614334048067
2000-05-17,1247.4281821965499
2000-05-18,1236.2408958305045
2000-05-19,1212.1295426501947
2000-05-22,1192.9496405634106
2000-05-23,1188.6759552260025
2000-05-24,1210.7458818393638
2000-05-25,1192.9567043883658
2000-05-26,1190.9348788555333
2000-05-29,1197.228028714004
2000-05-30,1218.4790565358971
2000-05-31,1214.9810920174382
2000-06-01,1224.977542437124
2000-06-02,1251.7043393652773
2000-06-05,1238.7267353453174
2000-06-06,1193.157251528896
2000-06-07,1188.903124408892
2000-06-08,1185.954835781038
2000-06-09,1187.1001400540836
2000-06-12,1206.0211972528639
2000-06-13,1214.8532392954528
2000-06-14,1224.9301680791061
2000-06-15,1202.3183038277157
2000-06-16,1197.1605355090398
2000-06-19,1200.4065326428802
2000-06-20,1198.1300258937079
2000-06-21,1212.5213912633856
2000-06-22,1188.1253014235672
2000-06-23,1186.9462344530314
2000-06-26,1185.2474179896135
2000-06-27,1198.0727839648948
2000-06-28,1207.1814300284145
2000-06-29,1212.2418140885811
2000-06-30,1253.0572956093224
2000-07-03,1316.8876429161778
2000-07-04,1341.1171128414874
2000-07-05,1319.1198894022116
2000-07-06,1314.3725071695108
2000-07-07,1327.5183295821696
2000-07-10,1335.634051397863
2000-07-11,1332.5337610181546
2000-07-12,1344.2335435443986
2000-07-13,1346.310990005747
2000-07-14,1362.055917116472
2000-07-17,1359.7534739489363
2000-07-18,1359.074111013193
2000-07-19,1328.484119663942
2000-07-20,1343.522044092762
2000-07-21,1340.091280248313
2000-07-24,1336.415913403705
2000-07-25,1345.5508064231512
2000-07-26,1332.7156473495443
2000-07-27,1315.6005026968076
2000-07-28,1296.4570526049324
2000-07-31,1303.4334876146538
2000-08-01,1312.9861180492605
2000-08-02,1308.1733438826213
2000-08-03,1298.0417294802178
2000-08-04,1305.7023532444564
2000-08-07,1306.7987719267269
2000-08-08,1307.1772454375125
2000-08-09,1298.7513413969211
2000-08-10,1292.1371865590772
2000-08-11,1305.0392807142043
2000-08-14,1308.3892075867134
2000-08-15,1308.2650006166486
2000-08-16,1312.6043868345973
2000-08-17,1318.915749097756
2000-08-18,1323.2108851484375
2000-08-21,1306.0780388260378
2000-08-22,1306.5259771802034
2000-08-23,1298.117552041816
2000-08-24,1296.8741453502994
2000-08-25,1284.1012339775725
2000-08-28,1292.8348288501873
2000-08-29,1294.4162048442583
2000-08-30,1320.4579508483635
2000-08-31,1331.1915980049796
2000-09-01,1331.4384490952152
2000-09-04,1331.5072979966094
2000-09-05,1337.3406489018905
2000-09-06,1334.2027557953775
2000-09-07,1333.9324074079614
2000-09-08,1327.5245341812804
2000-09-11,1331.9745283499524
2000-09-12,1329.0756735372424
2000-09-13,1329.6070070583248
2000-09-14,1328.8015275010277
2000-09-15,1325.813627026343
2000-09-18,1299.922452674343
2000-09-19,1291.1984399230103
2000-09-20,1288.9324892134127
2000-09-21,1287.0738666431753
2000-09-22,1274.6262904859386
2000-09-25,1280.5541160826415
2000-09-26,1277.57630154123
2000-09-27,1274.935292648379
2000-09-28,1279.0128462894309
2000-09-29,1274.5975837678864
2000-10-02,1268.4282256322292
2000-10-03,1267.2124647943324
2000-10-04,1268.904354094529
2000-10-05,1267.3102149631736
2000-10-06,1248.2025287265524
2000-10-09,1241.8350268443905
2000-10-10,1238.7073141422277
2000-10-11,1216.7745642305595
2000-10-12,1196.32277312919
2000-10-13,1186.171005506677
2000-10-16,1190.2778670312532
2000-10-17,1180.111864016359
2000-10-18,1177.0549504704748
2000-10-19,1200.0979135361652
2000-10-20,1194.0971787574733
2000-10-23,1190.7455742765026
2000-10-24,1193.7996550976475
2000-10-25,1169.7972469083504
2000-10-26,1176.228870951174
2000-10-27,1183.6393229443695
2000-10-30,1189.5546026106178
2000-10-31,1200.5177335291758
2000-11-01,1208.7835467984462
2000-11-02,1208.472271066621
2000-11-03,1204.6668934178426
2000-11-06,1194.868810849808
2000-11-07,1195.725226439885
2000-11-08,1192.7565127016067
2000-11-09,1180.677886074405
2000-11-10,1177.6682604769571
2000-11-13,1164.6801169026985
2000-11-14,1184.1256182119405
2000-11-15,1191.660486647818
2000-11-16,1183.7658113394323
2000-11-17,1193.4386313789762
2000-11-20,1197.9319593547755
2000-11-21,1192.83865644578
2000-11-22,1180.47827597588
2000-11-23,1183.3955889819424
2000-11-24,1190.8033605384808
2000-11-27,1182.1857340092006
2000-11-28,1167.5873035543823
2000-11-29,1161.5340017241624
2000-11-30,1144.8490142312085
2000-12-01,1143.4017462879012
2000-12-04,1135.617522638523
2000-12-05,1156.080178378027
2000-12-06,1151.4096679073502
2000-12-07,1144.5442226927935
2000-12-08,1144.439670994614
2000-12-11,1136.4719440176234
2000-12-12,1131.8091824745172
2000-12-13,1122.9004240739278
2000-12-14,1126.185724381959
2000-12-15,1109.6104602671162
2000-12-18,1104.5187501104522
2000-12-19,1101.2459960460187
2000-12-20,1071.952861754186
2000-12-21,1064.2203080784864
2000-12-22,1078.2132607507021
2000-12-25,1078.2132607507021
2000-12-26,1091.7906695406234
2000-12-27,1098.0091721083854
2000-12-28,1101.436069092063
2000-12-29,1112.0794906998374
2001-01-01,1112.0794906998374
2001-01-02,1090.4782648942291
2001-01-03,1092.7121299851165
2001-01-04,1114.3713365471795
2001-01-05,1093.9140597451167
2001-01-08,1097.235452558214
2001-01-09,1086.7706442051958
2001-01-10,1069.7603129361971
2001-01-11,1078.9089789955915
2001-01-12,1076.2755787389165
2001-01-15,1074.938646141637
2001-01-16,1064.3529543658922
2001-01-17,1077.9083767537184
2001-01-18,1088.0909295252957
2001-01-19,1103.7879389132843
2001-01-22,1103.12379266099
2001-01-23,1117.8459718878923
2001-01-24,1120.6989508851857
2001-01-25,1122.6430020195437
2001-01-26,1129.9455514412632
2001-01-29,1136.399853878923
2001-01-30,1143.8899299390525
2001-01-31,1150.3002678631883
2001-02-01,1142.597013247386
2001-02-02,1134.9499054492358
2001-02-05,1132.9167354154195
2001-02-06,1137.3528375948215
2001-02-07,1132.9938923590453
2001-02-08,1131.4128949494445
2001-02-09,1131.4388568193558
2001-02-12,1144.7341312098074
2001-02-13,1140.8182790761632
2001-02-14,1142.5752115021817
2001-02-15,1153.5745280019728
2001-02-16,1144.9462733848065
2001-02-19,1147.992519202776
2001-02-20,1141.4326067928746
2001-02-21,1114.5843449941742
2001-02-22,1111.799615722747
2001-02-23,1105.9452796308133
2001-02-26,1116.101145573383
2001-02-27,1113.8952349041956
2001-02-28,1109.0666678401692
2001-03-01,1116.3792096550835
2001-03-02,1128.5930843816639
2001-03-05,1132.5554307573989
2001-03-06,1138.9805133330387
2001-03-07,1151.4031102050544
2001-03-08,1157.5553005739569
2001-03-09,1149.3079153163399
2001-03-12,1122.5667172825074
2001-03-13,1123.788557905884
2001-03-14,1109.0364790967924
2001-03-15,1109.8100266165864
2001-03-16,1112.0864586820187
2001-03-19,1124.1741249226422
2001-03-20,1120.2147522410903
2001-03-21,1122.2484748773234
2001-03-22,1100.5144441274779
2001-03-23,1096.062542128943
2001-03-26,1110.1624996613511
2001-03-27,1117.8331874256917
2001-03-28,1106.6010158814759
2001-03-29,1113.5106577049946
2001-03-30,1127.4351187679629
2001-04-02,1130.3388610630582
2001-04-03,1122.0774980835938
2001-04-04,1120.66528036412
2001-04-05,1137.0592063201932
2001-04-06,1130.7680057391556
2001-04-09,1133.2322056746036
2001-04-10,1153.6772835507538
2001-04-11,1160.629359815285
2001-04-12,1157.1550866765126
2001-04-13,1157.1550866765126
2001-04-16,1151.929091810493
2001-04-17,1160.5717197067847
2001-04-18,1189.6330721598765
2001-04-19,1150.455118596047
2001-04-20,1142.5897034461007
2001-04-23,1127.3352613339343
2001-04-24,1137.7952266673403
2001-04-25,1138.7928305059527
2001-04-26,1150.1634204347638
2001-04-27,1141.6126365061043
2001-04-30,1150.0368194655305
2001-05-01,1149.3152091444763
2001-05-02,1151.8328374952766
2001-05-03,1150.6737893022955
2001-05-04,1151.9461500330765
2001-05-07,1148.1217099173446
2001-05-08,1143.1655997331886
2001-05-09,1150.6187097910565
2001-05-10,1152.1295101162616
2001-05-11,1151.389718551371
2001-05-14,1148.45796039844
2001-05-15,1144.8374006180877
2001-05-16,1142.18713032836
2001-05-17,1189.2912719405213
2001-05-18,1200.0437908613728
2001-05-21,1211.9852206780693
2001-05-22,1232.7702988072037
2001-05-23,1235.9780278133817
2001-05-24,1228.2622724078587
2001-05-25,1223.8840611935052
2001-05-28,1232.8817986521221
2001-05-29,1224.3275397427517
2001-05-30,1214.8122623403403
2001-05-31,1215.8048423647422
2001-06-01,1222.3529831283017
2001-06-04,1228.8259154366272
2001-06-05,1220.8575318272037
2001-06-06,1231.1268496005846
2001-06-07,1235.3786423574932
2001-06-08,1240.7546950283333
2001-06-11,1242.232121571505
2001-06-12,1236.76906376068
2001-06-13,1234.4739033020526
2001-06-14,1235.0720428563895
2001-06-15,1220.795498018407
2001-06-18,1212.1331529045071
2001-06-19,1198.1699857095748
2001-06-20,1201.796021482039
2001-06-21,1215.6798314429466
2001-06-22,1211.8548940279059
2001-06-25,1211.1829729252968
2001-06-26,1208.8732278797218
2001-06-27,1212.968407923955
2001-06-28,1207.1101288977325
2001-06-29,1213.7586211520793
2001-07-02,1230.8495584058328
2001-07-03,1234.153377505545
2001-07-04,1231.6445152290214
2001-07-05,1217.4393379813494
2001-07-06,1192.6823224428504
2001-07-09,1198.777644697683
2001-07-10,1199.3296785717268
2001-07-11,1166.233132551077
2001-07-12,1152.09601746191
2001-07-13,1146.0324291820423
2001-07-16,1153.7776311752116
2001-07-17,1166.8833331096816
2001-07-18,1173.5875129191759
2001-07-19,1167.189761078279
2001-07-20,1165.788154227255
2001-07-23,1174.6098645928416
2001-07-24,1171.4086278183306
2001-07-25,1165.1413753975878
2001-07-26,1174.3862697099808
2001-07-27,1172.9786828272988
2001-07-30,1182.462176129554
2001-07-31,1179.3944549370692
2001-08-01,1177.0639609173663
2001-08-02,1188.726118120854
2001-08-03,1189.932628390813
2001-08-06,1187.1239015408482
2001-08-07,1188.8115594316116
2001-08-08,1193.7166943823097
2001-08-09,1192.7211868863803
2001-08-10,1189.5819272748236
2001-08-13,1199.204393415828
2001-08-14,1190.4420599236082
2001-08-15,1185.3734171781362
2001-08-16,1185.2761787462434
2001-08-17,1164.3976223611498
2001-08-20,1164.3503734134079
2001-08-21,1162.4706826489664
2001-08-22,1172.2753783063465
2001-08-23,1167.9975242650164
2001-08-24,1175.1721302012268
2001-08-27,1178.176301940547
2001-08-28,1168.2810241111479
2001-08-29,1167.006064411604
2001-08-30,1163.7341908699343
2001-08-31,1159.7086361577428
2001-09-03,1156.9023374186083
2001-09-04,1155.7101693245718
2001-09-05,1146.7749024836778
2001-09-06,1129.4187185895503
2001-09-07,1122.3512955479202
2001-09-10,1117.9855031627285
2001-09-11,1079.8139331569707
2001-09-12,1083.1859687169633
2001-09-13,1081.6096945814802
2001-09-14,1079.8139332300825
2001-09-17,1049.1558076993779
2001-09-18,1047.1750888851884
2001-09-19,1039.9090125371
2001-09-20,1007.9112147351359
2001-09-21,997.0162780768279
2001-09-24,1014.8628951647775
2001-09-25,996.3552761851521
2001-09-26,989.1126319052555
2001-09-27,975.6842472585147
2001-09-28,978.3533653785314
2001-10-01,978.0933292814824
2001-10-02,977.3711398376503
2001-10-03,981.1475798783586
2001-10-04,987.8168861242793
2001-10-05,982.3769322523947
2001-10-08,986.2550473866296
2001-10-09,989.7327744835819
2001-10-10,1008.9651327608808
2001-10-11,1024.139829638623
2001-10-12,1015.5211784552341
2001-10-15,1017.7556071434029
2001-10-16,1030.9686517577668
2001-10-17,1027.2940071682758
2001-10-18,1028.3461286783195
2001-10-19,1039.9240683645078
2001-10-22,1037.9346753822008
2001-10-23,1029.6580424385525
2001-10-24,1041.7473063583493
2001-10-25,1041.200427565342
2001-10-26,1030.3526336469452
2001-10-29,1029.9162406585062
2001-10-30,1014.5850533557744
2001-10-31,1013.3611408093174
2001-11-01,1007.24544909308
2001-11-02,1009.0089465696332
2001-11-05,1016.2384271383088
2001-11-06,1018.7983530746974
2001-11-07,1014.5163327942539
2001-11-08,1017.9618140671889
2001-11-09,1013.3330457819521
2001-11-12,1000.6751460444588
2001-11-13,1012.4555568135497
2001-11-14,1025.7633997426403
2001-11-15,1033.184637434002
2001-11-16,1022.4239940291487
2001-11-19,1025.1104885954537
2001-11-20,1029.1161218041216
2001-11-21,1036.881028629616
2001-11-22,1038.3352564390725
2001-11-23,1047.9929526254352
2001-11-26,1052.7250320537562
2001-11-27,1065.432834008401
2001-11-28,1050.9488852825493
2001-11-29,1054.0390300159913
2001-11-30,1058.5863973377595
2001-12-03,1064.4327708793235
2001-12-04,1069.305218030419
2001-12-05,1085.7047779983977
2001-12-06,1084.2667719767549
2001-12-07,1090.716732592188
2001-12-10,1095.7204803717434
2001-12-11,1100.4167485423634
2001-12-12,1106.5026156872912
2001-12-13,1111.6545962821813
2001-12-14,1122.5909907757116
2001-12-17,1129.528493995346
2001-12-18,1133.232366911558
2001-12-19,1138.511612038856
2001-12-20,1130.2601826052103
2001-12-21,1148.8684757337373
2001-12-24,1152.2468057489154
2001-12-25,1152.2468057489154
2001-12-26,1158.0539102778966
2001-12-27,1160.5087847715988
2001-12-28,1174.977087897729
2001-12-31,1170.1056836370378
2002-01-01,1170.1056836370378
2002-01-02,1177.728154162067
2002-01-03,1190.1609718330058
2002-01-04,1184.9161790977137
2002-01-07,1177.6994690967558
2002-01-08,1184.4661424252838
2002-01-09,1170.2157061495664
2002-01-10,1163.9959432537648
2002-01-11,1158.1154489352207
2002-01-14,1158.3390272715028
2002-01-15,1179.5853777905725
2002-01-16,1175.9810500132671
2002-01-17,1190.2826282904798
2002-01-18,1193.1561811693796
2002-01-21,1192.9046341040332
2002-01-22,1189.6382410848678
2002-01-23,1204.5345763108587
2002-01-24,1211.2052870865446
2002-01-25,1227.0146232083464
2002-01-28,1235.4508885544255
2002-01-29,1219.7050771667273
2002-01-30,1212.7683163428953
2002-01-31,1232.723817939018
2002-02-01,1229.861718171519
2002-02-04,1224.1846011934438
2002-02-05,1225.5056977380254
2002-02-06,1223.470911247546
2002-02-07,1216.6735494654708
2002-02-08,1207.781664831536
2002-02-11,1207.861402678688
2002-02-12,1210.413419004508
2002-02-13,1220.3253378323773
2002-02-14,1221.1786683050884
2002-02-15,1219.8047013272392
2002-02-18,1220.9794099004998
2002-02-19,1211.1276053068555
2002-02-20,1212.388717302495
2002-02-21,1211.854797926534
2002-02-22,1208.770991487072
2002-02-25,1217.7074447250343
2002-02-26,1231.1469297134972
2002-02-27,1241.8341037649793
2002-02-28,1230.4794203692209
2002-03-01,1244.2972002610825
2002-03-04,1260.0278944402453
2002-03-05,1257.3475821341046
2002-03-06,1281.1909209736034
2002-03-07,1282.9133769492414
2002-03-08,1292.440264300456
2002-03-11,1291.2827326400304
2002-03-12,1300.1168939311028
2002-03-13,1292.950634367246
2002-03-14,1290.958562087194
2002-03-15,1296.9987094357243
2002-03-18,1312.832293260826
2002-03-19,1324.3189995329308
2002-03-20,1324.9417964887348
2002-03-21,1326.201241336502
2002-03-22,1342.0663076086353
2002-03-25,1339.3802365297647
2002-03-26,1346.6992959936363
2002-03-27,1346.8771590927006
2002-03-28,1347.2427937771763
2002-03-29,1347.2427937771763
2002-04-01,1354.8354088896244
2002-04-02,1356.8457450670946
2002-04-03,1343.5000565782684
2002-04-04,1352.4070590128704
2002-04-05,1376.6782842838506
2002-04-08,1376.9821635095982
2002-04-09,1377.0640295977348
2002-04-10,1400.623522486798
2002-04-11,1382.1893611573812
2002-04-12,1391.7911912368932
2002-04-15,1378.8688499287052
2002-04-16,1389.7520020494403
2002-04-17,1395.719903367527
2002-04-18,1379.632736066843
2002-04-19,1389.3478696912714
2002-04-22,1378.7869446247169
2002-04-23,1375.3271076477868
2002-04-24,1381.1064654399709
2002-04-25,1372.150915069331
2002-04-26,1383.7646138043935
2002-04-29,1373.4514778219595
2002-04-30,1382.865725870384
2002-05-01,1373.380465145099
2002-05-02,1389.1850471822331
2002-05-03,1381.588214011348
2002-05-06,1409.5979326131956
2002-05-07,1406.127694466443
2002-05-08,1430.0628597361397
2002-05-09,1411.7042147020534
2002-05-10,1402.3520097128396
2002-05-13,1402.5844109564573
2002-05-14,1404.0226101685023
2002-05-15,1420.571830760344
2002-05-16,1426.3051946643482
2002-05-17,1425.7312290540506
2002-05-20,1421.7264096978347
2002-05-21,1410.3595897522503
2002-05-22,1408.3380909373968
2002-05-23,1413.1042738114284
