Date,TAIWAN IMI EQUAL WEIGHTED
1999-08-09,844.1709962203103
1999-08-10,860.2832613617861
1999-08-11,856.0600460692573
1999-08-12,867.0428635822793
1999-08-13,888.7091731180583
1999-08-16,921.8918538649001
1999-08-17,931.6631016068615
1999-08-18,942.390609974892
1999-08-19,933.4105464979044
1999-08-20,948.8860660821496
1999-08-23,970.5396193027477
1999-08-24,947.6320268696509
1999-08-25,953.5134151197451
1999-08-26,951.7554548904864
1999-08-27,950.7404444726981
1999-08-30,953.1849437603116
1999-08-31,959.8901858641532
1999-09-01,959.1524229219754
1999-09-02,953.8736926285623
1999-09-03,939.4416242254365
1999-09-06,937.5444327793273
1999-09-07,923.8696867131359
1999-09-08,922.6897698528921
1999-09-09,924.6931994949127
1999-09-10,949.4146683058639
1999-09-13,962.431141857018
1999-09-14,955.5449519665175
1999-09-15,940.6501486439132
1999-09-16,940.4164970110709
1999-09-17,934.0520962080222
1999-09-20,936.9196980932953
1999-09-21,934.0615287466567
1999-09-22,934.0321538951323
1999-09-23,933.9742561033672
1999-09-24,933.9742561033672
1999-09-27,916.122781957519
1999-09-28,899.4780346202729
1999-09-29,898.4943838548573
1999-09-30,899.358594721041
1999-10-01,913.6670498229472
1999-10-04,938.1569541774633
1999-10-05,925.3478142088386
1999-10-06,910.875472288725
1999-10-07,911.8633144420228
1999-10-08,908.368242282198
1999-10-11,907.0702180515221
1999-10-12,921.8188579774062
1999-10-13,920.3254925062621
1999-10-14,920.3356086453605
1999-10-15,916.8641639363129
1999-10-18,906.8159015323146
1999-10-19,898.9179267353253
1999-10-20,893.2129394267093
1999-10-21,893.3496664971348
1999-10-22,886.4232815697761
1999-10-25,889.6736197642291
1999-10-26,886.643746869139
1999-10-27,876.8331776530599
1999-10-28,867.5038891893776
1999-10-29,856.3307426978814
1999-11-01,860.4225474674738
1999-11-02,850.6543470239515
1999-11-03,833.2919633073823
1999-11-04,812.8369002840147
1999-11-05,803.741063932743
1999-11-08,785.1859959652691
1999-11-09,781.1111352818176
1999-11-10,784.6211890443492
1999-11-11,796.1178481646414
1999-11-12,796.230699759884
1999-11-15,795.0755953753626
1999-11-16,795.4208331982877
1999-11-17,800.1102407594012
1999-11-18,805.0198472914831
1999-11-19,809.8092798983707
1999-11-22,834.5433930494524
1999-11-23,835.2971350991588
1999-11-24,823.242985083365
1999-11-25,817.3851369215998
1999-11-26,793.8683403916124
1999-11-29,814.4182997620356
1999-11-30,817.0234126659072
1999-12-01,814.9632828174106
1999-12-02,825.2085178613562
1999-12-03,835.7122973104666
1999-12-06,834.0313723963432
1999-12-07,828.142005103885
1999-12-08,823.0997410676674
1999-12-09,818.9938729126612
1999-12-10,818.4767733734358
1999-12-13,827.75554929839
1999-12-14,825.0611821221328
1999-12-15,823.5064807721179
1999-12-16,813.8633527745736
1999-12-17,810.1747828090629
1999-12-20,815.5636600169613
1999-12-21,825.2577955138504
1999-12-22,825.510691257275
1999-12-23,829.0679611521311
1999-12-24,835.2332610329382
1999-12-27,840.5883762680561
1999-12-28,844.6105089125746
1999-12-29,845.0800649169573
1999-12-30,848.5304715615956
1999-12-31,848.2911738110566
2000-01-03,847.2641869178221
2000-01-04,884.5015335518698
2000-01-05,895.4403381241173
2000-01-06,919.1515884411131
2000-01-07,929.6316910691687
2000-01-10,949.0030955703032
2000-01-11,938.854041206437
2000-01-12,952.1094477982159
2000-01-13,958.0800756397323
2000-01-14,952.0877549351361
2000-01-17,993.8560464690171
2000-01-18,1001.7717658797658
2000-01-19,1003.2509171406401
2000-01-20,987.7682382216967
2000-01-21,996.2931480703079
2000-01-24,1019.9647430794146
2000-01-25,1029.1928364170146
2000-01-26,1048.4612446820029
2000-01-27,1068.146655468066
2000-01-28,1077.508548713893
2000-01-31,1081.2839967395555
2000-02-01,1104.8005747379934
2000-02-02,1101.2292918951223
2000-02-03,1101.1040891950083
2000-02-04,1101.4551160238382
2000-02-07,1102.171393127414
2000-02-08,1104.8657495317345
2000-02-09,1133.849613371422
2000-02-10,1168.6293759927148
2000-02-11,1186.2686235121398
2000-02-14,1181.8471744116578
2000-02-15,1159.3187427161317
2000-02-16,1192.0448862493274
2000-02-17,1224.4200076443183
2000-02-18,1219.1103488963788
2000-02-21,1255.5779503736637
2000-02-22,1202.9903389888004
2000-02-23,1171.42849765952
2000-02-24,1144.2179441263304
2000-02-25,1098.2120937793877
2000-02-28,1098.4575732369392
2000-02-29,1084.0730302667214
2000-03-01,1126.2910073998746
2000-03-02,1116.8052647607597
2000-03-03,1121.083522052581
2000-03-06,1098.7302269940988
2000-03-07,1093.222911720149
2000-03-08,1099.3036864928927
2000-03-09,1119.7062568872
2000-03-10,1099.1801639886548
2000-03-13,1030.647839959976
2000-03-14,1010.5742269412233
2000-03-15,985.1731402889368
2000-03-16,973.6203694375772
2000-03-17,982.6459237542904
2000-03-20,960.3578035802433
2000-03-21,1018.0969821790136
2000-03-22,1037.319431628701
2000-03-23,1090.8812543859876
2000-03-24,1084.0387329787309
2000-03-27,1102.2010218070895
2000-03-28,1114.425495209449
2000-03-29,1120.0939971895286
2000-03-30,1123.2837452282145
2000-03-31,1118.7976687374999
2000-04-03,1121.4018170992094
2000-04-04,1121.9545040470143
2000-04-05,1149.580164729564
2000-04-06,1152.9499240606308
2000-04-07,1148.4991639307627
2000-04-10,1173.8112111782089
2000-04-11,1179.4154921410889
2000-04-12,1171.6472766312695
2000-04-13,1143.6137768622054
2000-04-14,1121.302719709471
2000-04-17,1067.4262735910054
2000-04-18,1098.378772056526
2000-04-19,1084.2900978980229
2000-04-20,1076.978182940506
2000-04-21,1082.8498921204634
2000-04-24,1047.8412670479386
2000-04-25,1037.3930500281392
2000-04-26,988.0639196930192
2000-04-27,970.8574709211723
2000-04-28,999.3932505306595
2000-05-01,994.4387792660877
2000-05-02,968.843935268505
2000-05-03,937.0697610030619
2000-05-04,943.4381681653837
2000-05-05,973.8212308166802
2000-05-08,966.3829650966169
2000-05-09,972.6008497785003
2000-05-10,966.9065320545952
2000-05-11,947.8695277960087
2000-05-12,971.2900136565778
2000-05-15,963.7890939777399
2000-05-16,976.5803362097789
2000-05-17,1008.0713138481331
2000-05-18,1000.3300999746749
2000-05-19,1006.9896236318328
2000-05-22,980.609846117479
2000-05-23,966.8902309703159
2000-05-24,945.6646676418607
2000-05-25,940.1495500026031
2000-05-26,950.8953645688116
2000-05-29,957.5926817742346
2000-05-30,967.2899785716437
2000-05-31,979.4586518661908
2000-06-01,969.0767728302882
2000-06-02,969.7925200848808
2000-06-05,977.4208721355755
2000-06-06,977.4208721355755
2000-06-07,985.4152307966018
2000-06-08,985.7993966661388
2000-06-09,979.3053730596556
2000-06-12,966.1837467428124
2000-06-13,957.2336220586984
2000-06-14,959.3914914355274
2000-06-15,954.3253926332351
2000-06-16,955.1676757271327
2000-06-19,943.0210391064554
2000-06-20,938.7269635453212
2000-06-21,924.9773194062868
2000-06-22,939.9002255630572
2000-06-23,938.539001663578
2000-06-26,921.199794449572
2000-06-27,905.4620531509617
2000-06-28,886.9502567738972
2000-06-29,865.3834079858888
2000-06-30,878.0645747494601
2000-07-03,882.1168297394372
2000-07-04,852.5069330551657
2000-07-05,876.9639826270533
2000-07-06,866.2392004863017
2000-07-07,856.5592358444303
2000-07-10,845.3881375303715
2000-07-11,835.628930605548
2000-07-12,815.7621744163745
2000-07-13,834.1799322391616
2000-07-14,863.7555811423368
2000-07-17,880.4430683593837
2000-07-18,853.7149748141343
2000-07-19,853.0359820763713
2000-07-20,840.3995573812748
2000-07-21,844.2807766898085
2000-07-24,832.3317228625727
2000-07-25,809.3251825580451
2000-07-26,804.3529734909162
2000-07-27,796.7910984200914
2000-07-28,818.830193890651
2000-07-31,830.053825884318
2000-08-01,812.2398755292065
2000-08-02,809.9202949647951
2000-08-03,804.4707674903209
2000-08-04,810.0465534831136
2000-08-07,792.7628914480259
2000-08-08,795.7955148138433
2000-08-09,816.6282397922862
2000-08-10,808.8213614719016
2000-08-11,805.9737318821216
2000-08-14,797.8530283884687
2000-08-15,794.0162414857896
2000-08-16,799.5396253253742
2000-08-17,806.2342101657514
2000-08-18,811.6425288135937
2000-08-21,821.4927961962438
2000-08-22,802.5441727305417
2000-08-23,803.4488118946498
2000-08-24,793.1230642801186
2000-08-25,781.1414906199883
2000-08-28,761.9447893725506
2000-08-29,754.8474011702314
2000-08-30,727.2993193160687
2000-08-31,726.1524587723771
2000-09-01,704.2206189677431
2000-09-04,749.6398389430973
2000-09-05,744.6394722922001
2000-09-06,730.3789571430237
2000-09-07,721.3272539418609
2000-09-08,721.678538045054
2000-09-11,713.698136492141
2000-09-12,713.9279169610695
2000-09-13,714.3406024662767
2000-09-14,694.5911245051911
2000-09-15,684.3445569580447
2000-09-18,635.6888827724435
2000-09-19,613.7891867042147
2000-09-20,626.1135481252948
2000-09-21,643.0647890287296
2000-09-22,627.3191927364861
2000-09-25,634.8393548778048
2000-09-26,631.3510564447697
2000-09-27,634.3797489550738
2000-09-28,626.9113338175623
2000-09-29,615.7782516408745
2000-10-02,583.3443343986951
2000-10-03,592.4457080023636
2000-10-04,578.6620076024429
2000-10-05,580.6546746007527
2000-10-06,610.7108011304636
2000-10-09,602.8856311212712
2000-10-10,602.8856311212712
2000-10-11,588.103712493055
2000-10-12,567.2250405043825
2000-10-13,564.2609333901084
2000-10-16,546.3458332626356
2000-10-17,545.7639203951961
2000-10-18,523.3439832203688
2000-10-19,493.002602199772
2000-10-20,525.5362624275216
2000-10-23,527.8743925988337
2000-10-24,543.1058547663218
2000-10-25,546.1933665695384
2000-10-26,541.1461925484507
2000-10-27,528.2086513509571
2000-10-30,513.3171453039057
2000-10-31,501.11046931831135
2000-11-01,490.2128461458332
2000-11-02,499.6265701601784
2000-11-03,508.3613796642736
2000-11-06,491.8127424996117
2000-11-07,497.0845373525377
2000-11-08,517.5198372252659
2000-11-09,519.2542470847171
2000-11-10,526.7943807642129
2000-11-13,502.32842331764806
2000-11-14,498.354533992988
2000-11-15,494.98898919203015
2000-11-16,473.84992191463726
2000-11-17,461.3717161336356
2000-11-20,420.30734616460643
2000-11-21,431.1655397425501
2000-11-22,430.4793824548781
2000-11-23,428.0755036494534
2000-11-24,447.368834830467
2000-11-27,454.7304166061977
2000-11-28,451.96385665386
2000-11-29,451.2138515173247
2000-11-30,445.6324971132126
2000-12-01,447.5409518865352
2000-12-04,443.1871711961704
2000-12-05,442.3903674115225
2000-12-06,441.04988867065555
2000-12-07,436.73126843317755
2000-12-08,439.1932545060134
2000-12-11,444.13944360489114
2000-12-12,453.1818924074817
2000-12-13,458.1095279216284
2000-12-14,458.5110509926255
2000-12-15,451.6109308295167
2000-12-18,433.67553514880467
2000-12-19,432.10645777365255
2000-12-20,423.36580399611904
2000-12-21,413.97064296250176
2000-12-22,415.09429366971045
2000-12-25,415.0942936697104
2000-12-26,409.74575875249906
2000-12-27,401.8654459703767
2000-12-28,411.24083621998955
2000-12-29,410.12006991967024
2001-01-01,410.88772385905315
2001-01-02,430.9716773460088
2001-01-03,434.79683655533665
2001-01-04,457.2054091151813
2001-01-05,466.7838146336886
2001-01-08,468.6239206795611
2001-01-09,486.972257932269
2001-01-10,497.43823985708747
2001-01-11,494.4335021548523
2001-01-12,485.6754398820856
2001-01-15,486.0738005755648
2001-01-16,510.30897706363226
2001-01-17,520.3499434693769
2001-01-18,528.9698838380493
2001-01-19,529.5461744894611
2001-01-22,529.8713986101361
2001-01-23,529.7087366305173
2001-01-24,529.8105241335661
2001-01-25,530.2273991255083
2001-01-26,530.2273991255083
2001-01-29,525.7700088163856
2001-01-30,535.8513475864963
2001-01-31,546.488710861197
2001-02-01,550.2297963995555
2001-02-02,576.3115285215819
2001-02-05,585.0913491783242
2001-02-06,572.4725515558616
2001-02-07,552.3363727996118
2001-02-08,561.1037092829896
2001-02-09,571.097796530276
2001-02-12,578.0178445309699
2001-02-13,591.8679489636307
2001-02-14,583.1928794085417
2001-02-15,603.0362448011408
2001-02-16,600.845334923828
2001-02-19,595.5248984528567
2001-02-20,604.0973891980923
2001-02-21,599.9026480926743
2001-02-22,577.7488466849312
2001-02-23,581.539001647654
2001-02-26,585.0977327507297
2001-02-27,582.0871000623227
2001-02-28,582.0871000623227
2001-03-01,566.8862917924345
2001-03-02,564.2495211057825
2001-03-05,576.0645232558118
2001-03-06,578.6353102817319
2001-03-07,587.687233936219
2001-03-08,585.8149106003017
2001-03-09,587.0020151972461
2001-03-12,580.7274509927813
2001-03-13,579.0959122315967
2001-03-14,587.8425293258665
2001-03-15,596.9597115151864
2001-03-16,599.6352365488972
2001-03-19,580.4373334436985
2001-03-20,580.7987046887438
2001-03-21,582.7157940714665
2001-03-22,596.115999859711
2001-03-23,603.5864119455927
2001-03-26,620.7702159306783
2001-03-27,621.4198252607014
2001-03-28,618.1227127167941
2001-03-29,621.7873522028545
2001-03-30,618.3204288439845
2001-04-02,594.9964154653378
2001-04-03,573.5216689666788
2001-04-04,571.8229502146676
2001-04-05,573.6922403208271
2001-04-06,587.2824848560975
2001-04-09,576.4267468526176
2001-04-10,568.2519861669957
2001-04-11,572.0118586062523
2001-04-12,581.2859566656967
2001-04-13,580.6626071140186
2001-04-16,571.4679977816971
2001-04-17,571.3642767995449
2001-04-18,577.2743519638884
2001-04-19,584.2832710015012
2001-04-20,583.4832971626174
2001-04-23,586.0053537744249
2001-04-24,589.0802230397946
2001-04-25,583.6378133156217
2001-04-26,580.5935088362695
2001-04-27,568.7266098018723
2001-04-30,551.7229434680493
2001-05-01,552.1171511047634
2001-05-02,531.1684049999316
2001-05-03,544.793218748472
2001-05-04,525.4879955422348
2001-05-07,515.1117658698308
2001-05-08,501.3043462862306
2001-05-09,506.792595582681
2001-05-10,494.58582517044323
2001-05-11,506.4965298773762
2001-05-14,502.10226466062034
2001-05-15,503.0075462102094
2001-05-16,498.3749565527321
2001-05-17,503.99065292954526
2001-05-18,496.18783640123087
2001-05-21,469.8263016296473
2001-05-22,464.351679829308
2001-05-23,485.23439862690606
2001-05-24,490.2253953925351
2001-05-25,485.3365366585554
2001-05-28,473.99315964130574
2001-05-29,466.81688735236014
2001-05-30,467.1664320199271
2001-05-31,469.00819896008153
2001-06-01,463.3760123723096
2001-06-04,455.27641814614003
2001-06-05,464.22585585419785
2001-06-06,479.9156236183935
2001-06-07,474.49066927472956
2001-06-08,481.00012034261454
2001-06-11,484.16463623973965
2001-06-12,486.145113685582
2001-06-13,479.73668176356506
2001-06-14,470.1171621671912
2001-06-15,471.3114557037527
2001-06-18,464.63758869326193
2001-06-19,462.57111864088245
2001-06-20,461.9441205351409
2001-06-21,458.0535232145544
2001-06-22,454.2907854899457
2001-06-25,454.554524697777
2001-06-26,440.22270646148496
2001-06-27,439.05056440983276
2001-06-28,436.4232331012263
2001-06-29,446.1978231475863
2001-07-02,440.841936327269
2001-07-03,434.3908051846856
2001-07-04,421.8016012902795
2001-07-05,415.3665835836093
2001-07-06,420.3257241920552
2001-07-09,417.8121270982721
2001-07-10,410.4936227835213
2001-07-11,398.6043137486767
2001-07-12,407.85679077753707
2001-07-13,395.1833013130992
2001-07-16,383.96325525897436
2001-07-17,384.5733787321345
2001-07-18,372.26903557703173
2001-07-19,370.62735799178165
2001-07-20,374.092044395534
2001-07-23,368.0793766064599
2001-07-24,355.42388244569486
2001-07-25,360.4098656992643
2001-07-26,376.6824478503734
2001-07-27,377.93059502099567
2001-07-30,378.11911091489725
2001-07-31,375.12382622766387
2001-08-01,371.42690185519933
2001-08-02,381.3679290218857
2001-08-03,389.417163882156
2001-08-06,386.10721390262984
2001-08-07,381.1877990417815
2001-08-08,390.1635613692269
2001-08-09,386.6802414700161
2001-08-10,386.3449966574366
2001-08-13,391.60589864165325
2001-08-14,395.67817138515346
2001-08-15,403.0537034368928
2001-08-16,414.6330925402931
2001-08-17,411.86567600422984
2001-08-20,403.1368370599926
2001-08-21,404.62106012821494
2001-08-22,401.5908765448131
2001-08-23,399.47423028050025
2001-08-24,387.84611008010626
2001-08-27,389.4089509868682
2001-08-28,390.4350121692489
2001-08-29,402.6150034817955
2001-08-30,403.65480966664734
2001-08-31,400.30877783955873
2001-09-03,395.9704489586326
2001-09-04,396.55917366820796
2001-09-05,390.4052433885521
2001-09-06,379.1779688215144
2001-09-07,372.63296299012444
2001-09-10,369.5612096205706
2001-09-11,358.733050627941
2001-09-12,360.94012610339377
2001-09-13,340.64382770860794
2001-09-14,327.50155690410276
2001-09-17,326.2451321385911
2001-09-18,326.2451321385911
2001-09-19,327.9271607043343
2001-09-20,324.71299040365096
2001-09-21,317.3961450661888
2001-09-24,319.2585742171259
2001-09-25,319.3276855763938
2001-09-26,330.20233777612117
2001-09-27,326.9020841890227
2001-09-28,331.01930140626246
2001-10-01,330.63606632503945
2001-10-02,316.6240978554119
2001-10-03,311.60592416534854
2001-10-04,312.99089908640144
2001-10-05,315.67803722239336
2001-10-08,307.4986864245008
2001-10-09,312.74057465260034
2001-10-10,312.74057465260034
2001-10-11,325.5102925941568
2001-10-12,323.96216693781156
2001-10-15,316.38138988051156
2001-10-16,321.5741385332579
2001-10-17,322.1641320095032
2001-10-18,322.03146975555603
2001-10-19,326.14495703259337
2001-10-22,332.80464496227165
2001-10-23,329.84480988524854
2001-10-24,333.7328348946564
2001-10-25,335.0374876455014
2001-10-26,338.1277992532123
2001-10-29,336.52223535218684
2001-10-30,328.45847596404485
2001-10-31,327.3884228470547
2001-11-01,329.774841429516
2001-11-02,335.0332015664923
2001-11-05,341.3703969923203
2001-11-06,342.35330792055873
2001-11-07,347.9214093355988
2001-11-08,346.52148196006016
2001-11-09,346.09331890286325
2001-11-12,354.8359098440067
2001-11-13,352.61473245932524
2001-11-14,358.75758572796315
2001-11-15,364.15583200366433
2001-11-16,366.0750828839179
2001-11-19,374.6893216419318
2001-11-20,369.69785388403517
2001-11-21,373.69204730991925
2001-11-22,368.5272261172846
2001-11-23,371.9554802210166
2001-11-26,380.2535360784584
2001-11-27,376.94819514265146
2001-11-28,370.1921920780235
2001-11-29,370.4376408193591
2001-11-30,371.15231762070067
2001-12-03,385.81100550969484
2001-12-04,394.7295841726356
2001-12-05,401.1625418326795
2001-12-06,421.7218749133261
2001-12-07,433.0914070134992
2001-12-10,445.8590629522129
2001-12-11,441.9066613647865
2001-12-12,464.03646471812533
2001-12-13,458.2533683621043
2001-12-14,464.8104725935844
2001-12-17,469.32223754379737
2001-12-18,448.16582108730086
2001-12-19,432.0591564577314
2001-12-20,438.57950275873856
2001-12-21,425.7975679566592
2001-12-24,432.2789524403029
2001-12-25,449.9886865941265
2001-12-26,454.1545423203087
2001-12-27,445.04122404266747
2001-12-28,449.5632763642837
2001-12-31,464.7089539775221
2002-01-01,464.70895397752196
2002-01-02,472.1162096383212
2002-01-03,469.31288939197
2002-01-04,474.7889230960398
2002-01-07,491.4189387634305
2002-01-08,490.2416466496996
2002-01-09,498.62160359355977
2002-01-10,503.6707737837814
2002-01-11,491.8562883085461
2002-01-14,480.3203163039697
2002-01-15,479.49838689133736
2002-01-16,472.0709312666091
2002-01-17,472.58957634809593
2002-01-18,474.7508731048319
2002-01-21,493.70643305197086
2002-01-22,495.0614556082318
2002-01-23,493.7869936922228
2002-01-24,494.57694587853183
2002-01-25,507.9954170577383
2002-01-28,519.0731161727613
2002-01-29,504.6529150633573
2002-01-30,506.1524017779657
2002-01-31,510.108540524759
2002-02-01,512.237758493012
2002-02-04,506.3785538506259
2002-02-05,503.93692478420496
2002-02-06,512.1248638890072
2002-02-07,511.32067066948065
2002-02-08,510.6645705788016
2002-02-11,510.37351069246404
2002-02-12,511.2476874164597
2002-02-13,511.2476874164598
2002-02-14,511.24768741645994
2002-02-15,509.8649534576106
2002-02-18,514.7586478305385
2002-02-19,511.96939821200993
2002-02-20,500.07588543277
2002-02-21,495.009148898953
2002-02-22,487.23665153517305
2002-02-25,478.37364704841684
2002-02-26,475.6246485814005
2002-02-27,492.7125044242931
2002-02-28,492.76930748365436
2002-03-01,494.3600396006117
2002-03-04,510.30460300060184
2002-03-05,510.81277213451307
2002-03-06,523.904843447737
2002-03-07,529.335698152751
2002-03-08,533.9874987909211
2002-03-11,548.5937633750963
2002-03-12,543.7114019490659
2002-03-13,548.5981523290939
2002-03-14,546.1227421238115
2002-03-15,538.1673725755774
2002-03-18,538.35594166055
2002-03-19,534.5774431051326
2002-03-20,544.53443076915
2002-03-21,551.7350155030811
2002-03-22,564.5531315365021
2002-03-25,576.9510359015588
2002-03-26,586.1921248815232
2002-03-27,579.1799365197812
2002-03-28,575.4862927439078
2002-03-29,570.8646443807506
2002-04-01,581.1764307575512
2002-04-02,588.1774332548227
2002-04-03,601.6288847594171
2002-04-04,598.0589320694907
2002-04-05,598.1444056913392
2002-04-08,602.0434969888079
2002-04-09,581.0460691823796
2002-04-10,577.3834742799908
2002-04-11,579.3937941759717
2002-04-12,587.1949765966436
2002-04-15,594.2200357954059
2002-04-16,600.8878072325018
2002-04-17,607.2416420061846
2002-04-18,607.9366718780932
2002-04-19,617.152451425824
2002-04-22,627.2981913636823
2002-04-23,623.5477384030692
2002-04-24,633.0851763882786
2002-04-25,633.6796485229124
2002-04-26,622.5490904095265
2002-04-29,614.7168457708514
2002-04-30,595.3150289773613
2002-05-01,595.3150289773612
2002-05-02,573.1735239743122
2002-05-03,579.9987283050065
2002-05-06,556.7292936718909
2002-05-07,554.7892362191894
2002-05-08,562.1164931865826
2002-05-09,563.6837843007472
2002-05-10,568.3487686336658
2002-05-13,560.982168213316
2002-05-14,555.759318428487
2002-05-15,570.1299823514219
2002-05-16,560.9820673912645
2002-05-17,559.3003510813221
2002-05-20,533.6893967537227
2002-05-21,511.96082511611013
2002-05-22,519.6964522783318
2002-05-23,526.6871536980058
2002-05-24,545.5141379280677
2002-05-27,549.9613475368792
2002-05-28,549.1959828517975
2002-05-29,544.9684118975804
2002-05-30,561.0306112256008
2002-05-31,557.1132659859279
2002-06-03,543.0288025428166
2002-06-04,542.5230141741414
2002-06-05,550.8606656675818
2002-06-06,553.1297610834122
2002-06-07,538.527085989129
2002-06-10,548.3208945576044
2002-06-11,539.1910255376278
2002-06-12,541.4126369289395
2002-06-13,557.3828086425297
2002-06-14,558.2273159034743
2002-06-17,557.4482366505945
2002-06-18,554.1624463144534
2002-06-19,535.3382887854125
2002-06-20,544.1453503618292
2002-06-21,546.8609806197029
2002-06-24,538.3563287887908
2002-06-25,520.5051827071873
2002-06-26,498.3564965189904
2002-06-27,492.12506054596696
2002-06-28,507.63864115389623
2002-07-01,484.93496224785116
2002-07-02,485.6563676365045
2002-07-03,496.2954588914954
2002-07-04,508.0956900593791
2002-07-05,520.7976606456864
2002-07-08,530.8165944131725
2002-07-09,530.2696734427474
2002-07-10,518.3412620994532
2002-07-11,514.0233512507198
2002-07-12,535.1762432663404
2002-07-15,538.9052560005871
2002-07-16,532.4250125219922
2002-07-17,530.5714570633243
2002-07-18,532.6179933840231
