Date,KOREA IMI EQUAL WEIGHTED
1999-08-04,1758.905739859671
1999-08-05,1660.7311340122883
1999-08-06,1672.9512471687574
1999-08-09,1694.0235272812274
1999-08-10,1691.0455114455908
1999-08-11,1654.4767905750464
1999-08-12,1673.9808015907197
1999-08-13,1624.0562617355033
1999-08-16,1614.5621232196038
1999-08-17,1533.4200240107607
1999-08-18,1515.076192419447
1999-08-19,1555.6171582244858
1999-08-20,1564.6002728646463
1999-08-23,1622.1650126718448
1999-08-24,1635.0048297355054
1999-08-25,1666.526492947803
1999-08-26,1650.7877405208262
1999-08-27,1633.5829970864536
1999-08-30,1622.240187753914
1999-08-31,1615.4543744965658
1999-09-01,1554.2396662029334
1999-09-02,1514.2059582385245
1999-09-03,1520.3573389076791
1999-09-06,1531.4219080969042
1999-09-07,1555.2481500114523
1999-09-08,1529.6737415607452
1999-09-09,1547.4826948826758
1999-09-10,1581.3490137708602
1999-09-13,1581.6045167708248
1999-09-14,1577.5151960724975
1999-09-15,1567.0202057221247
1999-09-16,1529.9688794237031
1999-09-17,1520.4123004788144
1999-09-20,1535.021825455008
1999-09-21,1554.432349006475
1999-09-22,1536.980917756621
1999-09-23,1536.3447501582125
1999-09-24,1532.538776375821
1999-09-27,1484.918311356491
1999-09-28,1466.8308176034075
1999-09-29,1429.4343223320311
1999-09-30,1379.0441608746012
1999-10-01,1344.7466447179463
1999-10-04,1328.1711746863016
1999-10-05,1262.3913043007933
1999-10-06,1323.8012124294266
1999-10-07,1375.1025759859556
1999-10-08,1376.764907099348
1999-10-11,1380.457809183674
1999-10-12,1413.69024762534
1999-10-13,1419.8763603349696
1999-10-14,1441.0171078946908
1999-10-15,1439.5886600746962
1999-10-18,1385.8965737089982
1999-10-19,1368.545983387651
1999-10-20,1421.7727868693778
1999-10-21,1402.6081092254808
1999-10-22,1401.8262078959176
1999-10-25,1360.0224030246325
1999-10-26,1349.7802575249743
1999-10-27,1344.5718651168886
1999-10-28,1376.553051162622
1999-10-29,1395.8873119004015
1999-11-01,1463.7217438282007
1999-11-02,1489.5683562813656
1999-11-03,1482.2696523509478
1999-11-04,1517.0125243092823
1999-11-05,1529.3046050207017
1999-11-08,1537.8133004441047
1999-11-09,1571.7068757390914
1999-11-10,1574.222075190644
1999-11-11,1610.747602298678
1999-11-12,1622.4741236355865
1999-11-15,1629.729172992761
1999-11-16,1649.4142629780147
1999-11-17,1589.8950364558668
1999-11-18,1575.1512780209523
1999-11-19,1589.946070028448
1999-11-22,1580.9632289758556
1999-11-23,1575.607762453119
1999-11-24,1554.059423629392
1999-11-25,1539.7997921251133
1999-11-26,1461.5691239631328
1999-11-29,1454.6188662398094
1999-11-30,1494.8028264112315
1999-12-01,1476.820448044581
1999-12-02,1482.870741417415
1999-12-03,1482.4580497098782
1999-12-06,1481.7785156555697
1999-12-07,1435.2754471646833
1999-12-08,1454.758707259842
1999-12-09,1464.52847592717
1999-12-10,1552.4651807376
1999-12-13,1596.7321900245784
1999-12-14,1625.393963002041
1999-12-15,1562.654614290147
1999-12-16,1547.6672301540525
1999-12-17,1511.1478958303649
1999-12-20,1487.2687086510628
1999-12-21,1417.2961786353083
1999-12-22,1408.900673341201
1999-12-23,1389.4911711687957
1999-12-24,1389.4999077556133
1999-12-27,1361.8998340584048
1999-12-28,1355.0728143331419
1999-12-29,1355.9627483180361
1999-12-30,1366.9751576440663
1999-12-31,1367.2846141415882
2000-01-03,1373.7911396318011
2000-01-04,1452.7442954190135
2000-01-05,1415.138962716549
2000-01-06,1336.7117241080473
2000-01-07,1368.2159190249788
2000-01-10,1406.6004841454449
2000-01-11,1383.3586882270442
2000-01-12,1362.0634741299855
2000-01-13,1362.325797724778
2000-01-14,1353.6175429397856
2000-01-17,1371.034236013533
2000-01-18,1340.3347863677413
2000-01-19,1255.3949377273505
2000-01-20,1247.6055416389233
2000-01-21,1247.8243705193368
2000-01-24,1265.5705111498398
2000-01-25,1230.078301099839
2000-01-26,1238.7469196205668
2000-01-27,1302.9374186777015
2000-01-28,1317.3734520629057
2000-01-31,1326.2678155171557
2000-02-01,1332.7347207928583
2000-02-02,1370.949564875496
2000-02-03,1383.0596345624615
2000-02-04,1383.6718787566017
2000-02-07,1394.024731003006
2000-02-08,1362.7581176508131
2000-02-09,1361.1269465661746
2000-02-10,1322.8219231368944
2000-02-11,1325.430622988445
2000-02-14,1267.794361743329
2000-02-15,1230.5782207892726
2000-02-16,1242.0764726847594
2000-02-17,1262.1042644344886
2000-02-18,1262.9474940950458
2000-02-21,1200.185596381115
2000-02-22,1196.2928509225123
2000-02-23,1262.0470354512324
2000-02-24,1238.3857892271421
2000-02-25,1259.9417158561193
2000-02-28,1255.7609602594052
2000-02-29,1259.877677538989
2000-03-01,1263.345691890728
2000-03-02,1317.9174928987995
2000-03-03,1298.381276769408
2000-03-06,1371.607964885856
2000-03-07,1371.8113489168982
2000-03-08,1367.7277616259646
2000-03-09,1364.7043632051034
2000-03-10,1390.9558346332296
2000-03-13,1412.0078229203777
2000-03-14,1389.2248357110855
2000-03-15,1366.0124232666512
2000-03-16,1340.0165183305787
2000-03-17,1340.411762090904
2000-03-20,1326.1965590700577
2000-03-21,1300.16354440309
2000-03-22,1340.9594369084743
2000-03-23,1321.7333456121792
2000-03-24,1341.061241879762
2000-03-27,1353.0285915893633
2000-03-28,1346.923857855936
2000-03-29,1317.5302140513934
2000-03-30,1297.6729152404785
2000-03-31,1284.8877210267917
2000-04-03,1219.1260396967637
2000-04-04,1189.1618183542653
2000-04-05,1187.562049091905
2000-04-06,1159.9321004879187
2000-04-07,1184.7949875403149
2000-04-10,1238.3054121056398
2000-04-11,1193.361883855304
2000-04-12,1195.347563509363
2000-04-13,1197.238081571851
2000-04-14,1179.1056006132726
2000-04-17,1051.2977040204682
2000-04-18,1091.1475045500836
2000-04-19,1102.4314888350686
2000-04-20,1109.0872208065837
2000-04-21,1128.6406158587147
2000-04-24,1109.0325898434987
2000-04-25,1096.4402229692855
2000-04-26,1054.2869934621626
2000-04-27,1023.9090780758728
2000-04-28,1050.4060627283525
2000-05-01,1050.1694847862968
2000-05-02,1058.649039337059
2000-05-03,1067.0849084865483
2000-05-04,1069.9944583070355
2000-05-05,1069.621075123161
2000-05-08,1080.9604714133254
2000-05-09,1077.0911813486598
2000-05-10,1075.2819239436362
2000-05-11,1071.9956690749539
2000-05-12,1047.8759925003192
2000-05-15,997.7831506798343
2000-05-16,993.6727213143923
2000-05-17,925.2795989075571
2000-05-18,875.2225676320105
2000-05-19,872.9277514044176
2000-05-22,812.7236431649239
2000-05-23,807.5963772956881
2000-05-24,843.853439020742
2000-05-25,917.6493205934358
2000-05-26,835.6906704673828
2000-05-29,860.5356783433504
2000-05-30,900.4086441562107
2000-05-31,945.2601669668883
2000-06-01,933.3540222558054
2000-06-02,966.0688566754137
2000-06-05,1054.8514232935033
2000-06-06,1055.7962073716874
2000-06-07,1108.7015285751304
2000-06-08,1082.1708686536651
2000-06-09,1078.0093584929061
2000-06-12,1103.7174755714298
2000-06-13,1039.7879806520677
2000-06-14,1029.4337332703954
2000-06-15,957.7455865031093
2000-06-16,950.2176146370305
2000-06-19,931.9476136103078
2000-06-20,973.2722640009533
2000-06-21,976.4145267343688
2000-06-22,983.1947292438437
2000-06-23,983.339129375033
2000-06-26,1010.6710850272843
2000-06-27,1039.6163302344733
2000-06-28,1049.180578107271
2000-06-29,1043.4532211471287
2000-06-30,1057.0959107242163
2000-07-03,1097.2254379267677
2000-07-04,1078.9063268963018
2000-07-05,1088.26638463148
2000-07-06,1115.2336071769585
2000-07-07,1136.808007946662
2000-07-10,1157.4615513980211
2000-07-11,1133.5056184750954
2000-07-12,1128.1514402446196
2000-07-13,1126.5268171370037
2000-07-14,1099.4651610801902
2000-07-17,1099.4157624567868
2000-07-18,1057.676185543957
2000-07-19,1044.9585061678422
2000-07-20,1028.7091817430332
2000-07-21,1036.5993812473994
2000-07-24,968.9500952646124
2000-07-25,977.873961461611
2000-07-26,981.4994706724603
2000-07-27,973.7284983469406
2000-07-28,949.0484589906458
2000-07-31,958.9539234878782
2000-08-01,986.816532893027
2000-08-02,991.5575737846283
2000-08-03,989.4373621154913
2000-08-04,977.2635925498408
2000-08-07,939.8736527105091
2000-08-08,930.5354366897163
2000-08-09,963.6821874050988
2000-08-10,980.6076990197494
2000-08-11,986.320310426179
2000-08-14,1015.8649352796868
2000-08-15,1016.183488097272
2000-08-16,1028.3405573355055
2000-08-17,1015.9778883401698
2000-08-18,1007.7617541082321
2000-08-21,992.363076447487
2000-08-22,1007.6855557519026
2000-08-23,995.5298216231467
2000-08-24,991.8781814386649
2000-08-25,996.3406631082845
2000-08-28,1008.3804508884745
2000-08-29,1012.5697147538613
2000-08-30,1007.5350579978815
2000-08-31,979.314458657872
2000-09-01,992.0449110339259
2000-09-04,991.7610304578108
2000-09-05,993.839915699555
2000-09-06,989.272052680827
2000-09-07,964.1999862609385
2000-09-08,969.5915985493787
2000-09-11,969.5915985493787
2000-09-12,969.5915985493787
2000-09-13,969.1546487528256
2000-09-14,966.1574797817603
2000-09-15,945.2538438505424
2000-09-18,849.6155132027801
2000-09-19,845.1566603962311
2000-09-20,881.1469344434537
2000-09-21,854.60348383856
2000-09-22,805.2341171128633
2000-09-25,853.2486415895739
2000-09-26,860.7271188938431
2000-09-27,882.3715478482832
2000-09-28,878.2005401768855
2000-09-29,889.4550496858511
2000-10-02,872.9856723691227
2000-10-03,872.6266438404768
2000-10-04,879.7596428212165
2000-10-05,890.2216930056844
2000-10-06,886.1950101047374
2000-10-09,876.6096485044313
2000-10-10,873.7582148112923
2000-10-11,842.4892454848406
2000-10-12,823.5930387372916
2000-10-13,796.079945551371
2000-10-16,831.8839048730954
2000-10-17,781.6894922288753
2000-10-18,779.3514694313055
2000-10-19,773.772756997096
2000-10-20,799.6160843166164
2000-10-23,768.8995127783866
2000-10-24,781.2779545230752
2000-10-25,775.7288154099573
2000-10-26,759.4725416467421
2000-10-27,754.3465557006331
2000-10-30,735.0242631952335
2000-10-31,735.3773940404589
2000-11-01,770.0711780505832
2000-11-02,786.6902225717571
2000-11-03,789.3842818079602
2000-11-06,792.279372667473
2000-11-07,780.6863038534915
2000-11-08,774.7924293577254
2000-11-09,780.8747690290694
2000-11-10,785.4218559901256
2000-11-13,755.420075343798
2000-11-14,773.1349969529348
2000-11-15,782.012083504731
2000-11-16,778.6981446397978
2000-11-17,773.8918473356407
2000-11-20,755.9949805434618
2000-11-21,736.6259486701987
2000-11-22,724.0626782125427
2000-11-23,694.0015522991858
2000-11-24,709.2610706816297
2000-11-27,724.4153026800395
2000-11-28,708.2693351777592
2000-11-29,679.339937279811
2000-11-30,668.201400417826
2000-12-01,670.5138296801421
2000-12-04,651.7744627182846
2000-12-05,669.2043584854727
2000-12-06,670.0535372194745
2000-12-07,668.7577497259489
2000-12-08,684.5923625060278
2000-12-11,705.3093589394292
2000-12-12,689.7292166997398
2000-12-13,698.6097060248446
2000-12-14,693.5772326386638
2000-12-15,678.4529921968868
2000-12-18,676.6889073667152
2000-12-19,658.3662088444323
2000-12-20,628.5184255935227
2000-12-21,613.1534075468248
2000-12-22,595.0629096706947
2000-12-25,595.345781778944
2000-12-26,598.1946282115292
2000-12-27,595.2238563193386
2000-12-28,598.0752280861377
2000-12-29,592.0945404601672
2001-01-01,591.7966664974068
2001-01-02,615.7080274224315
2001-01-03,625.9324695435324
2001-01-04,670.6784222832371
2001-01-05,699.6386767076352
2001-01-08,717.5457396877326
2001-01-09,740.5307124245617
2001-01-10,685.9092865033698
2001-01-11,706.8178533561459
2001-01-12,725.6047682327134
2001-01-15,741.3220687877031
2001-01-16,756.0045279652544
2001-01-17,743.4083728070793
2001-01-18,734.7469463019772
2001-01-19,754.6989321186427
2001-01-22,790.8646673602345
2001-01-23,790.8646673602348
2001-01-24,790.058548442587
2001-01-25,789.3777302653158
2001-01-26,760.3318925713019
2001-01-29,781.2915273520988
2001-01-30,775.4174430961137
2001-01-31,802.9688114523622
2001-02-01,789.9514963415154
2001-02-02,791.3902164089214
2001-02-05,742.0473939958612
2001-02-06,757.6767325635058
2001-02-07,739.8586801972444
2001-02-08,753.2173960467618
2001-02-09,766.4522173934749
2001-02-12,772.7301378391213
2001-02-13,787.0899922466875
2001-02-14,802.0397843811718
2001-02-15,807.6738459120786
2001-02-16,809.080054081157
2001-02-19,808.2621822533579
2001-02-20,838.0554422087406
2001-02-21,828.4579251600768
2001-02-22,811.7526406720531
2001-02-23,809.1880795736682
2001-02-26,816.4734099959137
2001-02-27,800.3907852487214
2001-02-28,797.2807653360704
2001-03-01,792.9181663822069
2001-03-02,751.7460076012153
2001-03-05,745.7021550467512
2001-03-06,751.9497742623475
2001-03-07,748.0716051144716
2001-03-08,764.3762108207868
2001-03-09,757.6693744623991
2001-03-12,724.9099872505165
2001-03-13,695.0585616939433
2001-03-14,718.517493180867
2001-03-15,706.8151988946848
2001-03-16,702.235172890681
2001-03-19,700.5356989505298
2001-03-20,702.0598686994518
2001-03-21,694.3805839740686
2001-03-22,681.4904453826638
2001-03-23,693.622681079897
2001-03-26,705.8887643409383
2001-03-27,694.2483853177279
2001-03-28,692.6659552572136
2001-03-29,675.9089846795998
2001-03-30,668.8108144738239
2001-04-02,652.9576256079376
2001-04-03,643.207333832758
2001-04-04,620.2651888528512
2001-04-05,620.2651888528512
2001-04-06,643.0009751514453
2001-04-09,637.3300728928851
2001-04-10,636.4379553684661
2001-04-11,650.9395577898488
2001-04-12,659.0848343867127
2001-04-13,663.02572335913
2001-04-16,654.5656346669331
2001-04-17,660.1416021006085
2001-04-18,692.0376226230062
2001-04-19,715.8183680875524
2001-04-20,705.9228038683459
2001-04-23,713.845911430098
2001-04-24,710.2100224171896
2001-04-25,716.930282693509
2001-04-26,708.5771237102388
2001-04-27,699.2183471634793
2001-04-30,727.0378534075876
2001-05-01,727.0378534075876
2001-05-02,742.8879050033312
2001-05-03,744.5173697338876
2001-05-04,754.8397502232742
2001-05-07,770.0758264407569
2001-05-08,767.7789539562482
2001-05-09,754.6987528169254
2001-05-10,763.4028288546285
2001-05-11,775.3666143253247
2001-05-14,786.0649197356228
2001-05-15,781.46405898743
2001-05-16,766.7569792031102
2001-05-17,792.4604282141546
2001-05-18,795.1583959431407
2001-05-21,822.1459179042246
2001-05-22,823.0442301507422
2001-05-23,843.0865994961575
2001-05-24,853.7757495989075
2001-05-25,861.538981190419
2001-05-28,848.7268985277723
2001-05-29,863.3577997474056
2001-05-30,866.605600879214
2001-05-31,862.289821127439
2001-06-01,855.5204909130838
2001-06-04,860.6563679998608
2001-06-05,842.1362586204788
2001-06-06,842.791362672303
2001-06-07,841.5085535252908
2001-06-08,867.8124402461535
2001-06-11,858.4746596222129
2001-06-12,864.4224125069223
2001-06-13,872.8272433175864
2001-06-14,881.5378919583887
2001-06-15,888.2054289006352
2001-06-18,885.9294200537317
2001-06-19,871.5530681988807
2001-06-20,854.4418632274759
2001-06-21,852.4263212752342
2001-06-22,856.7883287947298
2001-06-25,858.0478881937506
2001-06-26,837.5322340783213
2001-06-27,838.1496520392056
2001-06-28,832.257249080391
2001-06-29,849.2261508692487
2001-07-02,850.1339973703673
2001-07-03,849.4755348297294
2001-07-04,848.8783759493202
2001-07-05,843.0937093536827
2001-07-06,822.9458164495709
2001-07-09,787.4048837847926
2001-07-10,787.5193556318359
2001-07-11,764.6346687207644
2001-07-12,792.5409489435507
2001-07-13,766.0257853649196
2001-07-16,763.4873828896121
2001-07-17,762.3253016371171
2001-07-18,744.9756545829894
2001-07-19,744.0954386598081
2001-07-20,729.1090267474567
2001-07-23,699.6560705303882
2001-07-24,705.7852055877238
2001-07-25,697.72108816176
2001-07-26,716.8546121088029
2001-07-27,733.205238449027
2001-07-30,719.7981605022735
2001-07-31,734.3275076734825
2001-08-01,760.8637581921419
2001-08-02,769.5960388399237
2001-08-03,774.207171595543
2001-08-06,779.8831001474865
2001-08-07,783.9563747272163
2001-08-08,783.3951298217762
2001-08-09,765.0855340762166
2001-08-10,773.5060351159597
2001-08-13,777.0601243511943
2001-08-14,794.2733627687346
2001-08-15,794.2733627687346
2001-08-16,808.1411879698219
2001-08-17,802.5438747193892
2001-08-20,783.9419704208183
2001-08-21,791.1365934534309
2001-08-22,800.8408416900487
2001-08-23,788.2300774362058
2001-08-24,786.7350346326737
2001-08-27,795.170429472418
2001-08-28,792.356798527896
2001-08-29,762.9424630682157
2001-08-30,760.2864795745666
2001-08-31,729.9151955294998
2001-09-03,724.1865163975576
2001-09-04,744.240847391472
2001-09-05,736.6286716685912
2001-09-06,745.5355050298961
2001-09-07,749.6923426919433
2001-09-10,746.4877872980522
2001-09-11,736.1739422923038
2001-09-12,650.9175142995871
2001-09-13,665.4355037491415
2001-09-14,621.5507606172706
2001-09-17,577.4212687755842
2001-09-18,616.2698468368912
2001-09-19,624.6476632495154
2001-09-20,614.8579063432011
2001-09-21,611.8349570047658
2001-09-24,621.2547738541617
2001-09-25,607.3853739212246
2001-09-26,612.5725354393674
2001-09-27,620.1314694316435
2001-09-28,634.9717711335409
2001-10-01,634.9717711335409
2001-10-02,631.7155056405486
2001-10-03,630.6374928322881
2001-10-04,661.0470582542579
2001-10-05,656.866399725801
2001-10-08,650.8750902458236
2001-10-09,671.0776622039855
2001-10-10,669.0955039491234
2001-10-11,687.8924672085811
2001-10-12,692.0398276298962
2001-10-15,701.0172229562314
2001-10-16,710.8514541356983
2001-10-17,716.9060523563725
2001-10-18,708.9546071180703
2001-10-19,711.4917713973955
2001-10-22,720.1634359416413
2001-10-23,719.015347522779
2001-10-24,729.0123403032616
2001-10-25,729.1230701909865
2001-10-26,731.1570468668352
2001-10-29,733.4928286037763
2001-10-30,709.3864353885026
2001-10-31,718.3628096707639
2001-11-01,726.8297717597577
2001-11-02,731.2425082309537
2001-11-05,747.876676243456
2001-11-06,755.546975350388
2001-11-07,749.9613970660869
2001-11-08,762.4059213184534
2001-11-09,769.5126742385047
2001-11-12,787.5421570306956
2001-11-13,785.5259002700006
2001-11-14,804.50321876084
2001-11-15,798.1119871029287
2001-11-16,804.7634363211411
2001-11-19,818.3113754356516
2001-11-20,812.9063688538959
2001-11-21,815.0043472036336
2001-11-22,828.5732670707388
2001-11-23,850.9837362149943
2001-11-26,894.3537445742407
2001-11-27,892.6653781418402
2001-11-28,836.5564530534742
2001-11-29,854.3524502553016
2001-11-30,871.205677333166
2001-12-03,887.5575701370399
2001-12-04,883.390943530457
2001-12-05,906.0880020768467
2001-12-06,907.1680845613804
2001-12-07,930.0703666087683
2001-12-10,914.6593300070266
2001-12-11,910.5523369482298
2001-12-12,927.6754418329479
2001-12-13,927.8514019456521
2001-12-14,910.7950622379083
2001-12-17,878.4263745827466
2001-12-18,851.3729757627666
2001-12-19,841.8001743443655
2001-12-20,857.6652591555581
2001-12-21,832.5362434645668
2001-12-24,833.5273278636887
2001-12-25,833.5675440369985
2001-12-26,837.6558922452622
2001-12-27,845.5475031434498
2001-12-28,878.9952632890232
2001-12-31,885.2857508983999
2002-01-01,885.3746460987777
2002-01-02,906.6428540602145
2002-01-03,913.1331489147108
2002-01-04,929.8223992692738
2002-01-07,947.1339713087035
2002-01-08,935.3642719894942
2002-01-09,959.0389837101677
2002-01-10,956.0914152023249
2002-01-11,944.228278054808
2002-01-14,954.4735159811697
2002-01-15,928.8770289915049
2002-01-16,922.3004221762079
2002-01-17,924.8233680660263
2002-01-18,915.5478613019577
2002-01-21,929.1331742751539
2002-01-22,931.151875308042
2002-01-23,956.4383495489109
2002-01-24,973.2698718067235
2002-01-25,995.1716392302725
2002-01-28,1032.9718029146006
2002-01-29,1034.8353005804515
2002-01-30,1001.4156814702965
2002-01-31,1012.5465851932771
2002-02-01,988.0285626597212
2002-02-04,963.7971266249684
2002-02-05,973.5086365314522
2002-02-06,978.563197320163
2002-02-07,954.6814323154177
2002-02-08,966.4740517884592
2002-02-11,963.0093334895944
2002-02-12,962.889913561222
2002-02-13,962.8660295755475
2002-02-14,1015.9870206083974
2002-02-15,1021.1712800997503
2002-02-18,1036.3494595839888
2002-02-19,1029.4676056111916
2002-02-20,1028.2149983798354
2002-02-21,1042.5299033121998
2002-02-22,1040.5928760967297
2002-02-25,1034.9344386147404
2002-02-26,1048.6276286697848
2002-02-27,1066.7935065159636
2002-02-28,1073.2825616694777
2002-03-01,1073.2420283199672
2002-03-04,1105.4064973376842
2002-03-05,1112.1635943913418
2002-03-06,1119.947320773152
2002-03-07,1108.8838603798965
2002-03-08,1106.6995394138287
2002-03-11,1123.5682580145738
2002-03-12,1139.5362673720197
2002-03-13,1150.205919635787
2002-03-14,1160.9726296341444
2002-03-15,1188.3037039529786
2002-03-18,1216.514597466787
2002-03-19,1231.3123590337032
2002-03-20,1227.166507875044
2002-03-21,1222.5437151414685
2002-03-22,1241.1562882615185
2002-03-25,1221.6546541009477
2002-03-26,1211.5409971585796
2002-03-27,1227.3143985677484
2002-03-28,1213.650059411364
2002-03-29,1209.931080437617
2002-04-01,1163.1753111611338
2002-04-02,1183.6746417767702
2002-04-03,1190.729640953707
2002-04-04,1201.5511084114787
2002-04-05,1200.5126807447932
2002-04-08,1196.9598004283262
2002-04-09,1172.0776705580367
2002-04-10,1128.4704463024832
2002-04-11,1138.618708374912
2002-04-12,1135.5652782380075
2002-04-15,1155.5609742671757
2002-04-16,1176.2593299099753
2002-04-17,1203.525012130044
2002-04-18,1212.2004440256783
2002-04-19,1193.0762430524835
2002-04-22,1172.2348683374032
2002-04-23,1153.1402797661829
2002-04-24,1128.7855515698152
2002-04-25,1076.8355032484046
2002-04-26,1093.175922613752
2002-04-29,1055.4695268879145
2002-04-30,1050.5580558901524
2002-05-01,1050.5580558901524
2002-05-02,1091.2303415336023
2002-05-03,1093.1413073619385
2002-05-06,1077.0547361730412
2002-05-07,1072.3409607338433
2002-05-08,1091.522538442261
2002-05-09,1096.6401454800302
2002-05-10,1082.06406172281
2002-05-13,1082.9775544539466
2002-05-14,1089.870875844463
2002-05-15,1111.8704452041652
2002-05-16,1113.485233540699
2002-05-17,1154.4327661903365
2002-05-20,1152.0406038324968
2002-05-21,1115.3739904300123
2002-05-22,1141.210981587758
2002-05-23,1118.7195844563512
2002-05-24,1129.4264038992933
2002-05-27,1120.5395256359584
2002-05-28,1117.5041114284784
2002-05-29,1091.125085891192
2002-05-30,1065.0646191314756
2002-05-31,1049.4202696249392
2002-06-03,1046.3347036989342
2002-06-04,1053.9483409907969
2002-06-05,1060.5643851579553
2002-06-06,1060.5643851579553
2002-06-07,1039.024884116259
2002-06-10,1062.7747753866004
2002-06-11,1075.2550614060024
2002-06-12,1082.627579925501
2002-06-13,1082.627579925501
2002-06-14,1074.8938315158227
2002-06-17,1067.0617337584174
2002-06-18,1058.0592398528977
2002-06-19,1004.1045002679815
2002-06-20,1010.5274434776562
2002-06-21,1019.4618689287053
2002-06-24,1000.0901047073894
2002-06-25,971.2232203641399
