Date,THAILAND IMI EQUAL WEIGHTED
1999-09-07,1120.4906850013833
1999-09-08,1095.260749344732
1999-09-09,1123.4643372580394
1999-09-10,1136.5105744437758
1999-09-13,1162.3750689313204
1999-09-14,1153.3555816633868
1999-09-15,1150.3818652384757
1999-09-16,1110.3065776339497
1999-09-17,1120.1350730917907
1999-09-20,1110.753467148428
1999-09-21,1089.7916688224238
1999-09-22,1053.7025773182545
1999-09-23,1004.3588182106616
1999-09-24,977.0774132988649
1999-09-27,979.4307605009042
1999-09-28,973.4005888487466
1999-09-29,995.2885394254411
1999-09-30,1001.7984218950718
1999-10-01,1042.555782803056
1999-10-04,1026.297321637153
1999-10-05,1071.6512863303067
1999-10-06,1057.554523583159
1999-10-07,1046.3051831701573
1999-10-08,1025.72547339728
1999-10-11,1037.1516889310024
1999-10-12,1065.6051076447595
1999-10-13,1046.8329708037725
1999-10-14,1058.7180670277307
1999-10-15,1042.7360684751618
1999-10-18,1003.072692812589
1999-10-19,993.1939562586892
1999-10-20,1001.1129677673416
1999-10-21,1002.4827816944425
1999-10-22,1020.4716778955656
1999-10-25,1027.0291363064105
1999-10-26,1040.8944181168833
1999-10-27,1032.121144454203
1999-10-28,1062.1654806927916
1999-10-29,1078.4567237384504
1999-11-01,1075.76677015849
1999-11-02,1087.7252134816279
1999-11-03,1086.3903590084708
1999-11-04,1118.4791121587532
1999-11-05,1119.7846616086758
1999-11-08,1102.774069202849
1999-11-09,1126.0122370546192
1999-11-10,1122.8525404123664
1999-11-11,1133.6452338572763
1999-11-12,1144.1351797164878
1999-11-15,1140.4192825017622
1999-11-16,1129.7940910617579
1999-11-17,1099.5357406354096
1999-11-18,1093.8976414229699
1999-11-19,1097.8445242789862
1999-11-22,1082.9112912374815
1999-11-23,1082.0644364954678
1999-11-24,1060.1509235337192
1999-11-25,1073.092893909283
1999-11-26,1082.207536666697
1999-11-29,1084.3523769155022
1999-11-30,1098.9773163028103
1999-12-01,1097.4532535650953
1999-12-02,1082.4528891324458
1999-12-03,1078.125110846074
1999-12-06,1079.5099857476107
1999-12-07,1080.2974400878338
1999-12-08,1075.9718290491735
1999-12-09,1083.2057215772932
1999-12-10,1083.7668953742505
1999-12-13,1110.5132967256027
1999-12-14,1112.8660645294062
1999-12-15,1112.4638266699187
1999-12-16,1130.3638575840575
1999-12-17,1119.5403379995435
1999-12-20,1141.3798358019576
1999-12-21,1139.8508775688322
1999-12-22,1178.2456206718302
1999-12-23,1193.9150489789724
1999-12-24,1193.5292981470363
1999-12-27,1191.0631820786637
1999-12-28,1194.7735823560336
1999-12-29,1217.659298385344
1999-12-30,1222.758344468578
1999-12-31,1222.758344468578
2000-01-03,1242.7683200813303
2000-01-04,1270.8045132535858
2000-01-05,1197.575057005812
2000-01-06,1139.769718188092
2000-01-07,1161.240305399366
2000-01-10,1171.0082409521938
2000-01-11,1144.1669081225311
2000-01-12,1154.9304819560634
2000-01-13,1157.1213402053233
2000-01-14,1181.457924099205
2000-01-17,1203.889015250282
2000-01-18,1228.3475825272303
2000-01-19,1228.9704281320082
2000-01-20,1252.0204239530588
2000-01-21,1232.3211116928624
2000-01-24,1227.07298309672
2000-01-25,1215.1509422366491
2000-01-26,1194.2156828228087
2000-01-27,1208.5212071797112
2000-01-28,1205.7903402238305
2000-01-31,1207.352491032324
2000-02-01,1199.9372793973441
2000-02-02,1182.5466995056427
2000-02-03,1171.7466447346048
2000-02-04,1188.4253257735184
2000-02-07,1187.136036010361
2000-02-08,1179.2273221465805
2000-02-09,1159.8333523250656
2000-02-10,1159.1732875615542
2000-02-11,1171.810353299266
2000-02-14,1152.3076212644592
2000-02-15,1109.7072492084808
2000-02-16,1079.0008838509982
2000-02-17,1033.5747111961189
2000-02-18,1033.9117173787092
2000-02-21,1032.5568337233844
2000-02-22,966.8070637268838
2000-02-23,987.8660651773288
2000-02-24,994.032058520785
2000-02-25,1032.6703081534909
2000-02-28,983.2296484971421
2000-02-29,948.8049106053968
2000-03-01,944.5218297553606
2000-03-02,1009.0461187096317
2000-03-03,990.342141049273
2000-03-06,965.0364982387329
2000-03-07,971.0466203293397
2000-03-08,989.2291490769202
2000-03-09,1006.9652864504867
2000-03-10,1033.2906663572144
2000-03-13,1004.6820802309617
2000-03-14,1023.5738650536904
2000-03-15,986.4439185920661
2000-03-16,1000.8430907957372
2000-03-17,1015.7106553880852
2000-03-20,1018.2140558801165
2000-03-21,1012.2634003549559
2000-03-22,1012.0892375795328
2000-03-23,1027.5954710555632
2000-03-24,1043.277929074354
2000-03-27,1059.7647890224098
2000-03-28,1072.1558560437695
2000-03-29,1067.8477034259345
2000-03-30,1036.1168265206525
2000-03-31,1038.5451444306723
2000-04-03,1036.3415396630714
2000-04-04,1021.8258796188763
2000-04-05,1011.9279027459261
2000-04-06,1011.9279027459261
2000-04-07,1029.0089538936707
2000-04-10,1031.0169952906192
2000-04-11,1035.9212025296533
2000-04-12,1079.282787778924
2000-04-13,1084.9895044360496
2000-04-14,1082.6995912226241
2000-04-17,1024.1302628101575
2000-04-18,1009.484151157942
2000-04-19,1021.8877580176737
2000-04-20,1025.8083313429045
2000-04-21,1045.5594696525236
2000-04-24,1044.0714371894896
2000-04-25,1036.4414646383227
2000-04-26,1032.4738365416472
2000-04-27,1031.9508209539292
2000-04-28,1029.0813144384042
2000-05-01,1028.541185156452
2000-05-02,1012.6552207887266
2000-05-03,984.4635035542647
2000-05-04,985.2677925787757
2000-05-05,984.3723271739389
2000-05-08,959.2738092326863
2000-05-09,933.9485800322435
2000-05-10,902.7739377735089
2000-05-11,881.4320940654618
2000-05-12,897.3110379705577
2000-05-15,878.9106683195693
2000-05-16,895.7247969541344
2000-05-17,897.2042052072667
2000-05-18,883.2509539744439
2000-05-19,886.195410651551
2000-05-22,858.4352163986212
2000-05-23,838.5529485034621
2000-05-24,820.4645949005112
2000-05-25,793.4384961270483
2000-05-26,799.4236622473035
2000-05-29,796.0085628880581
2000-05-30,792.8476665099794
2000-05-31,823.1640402014934
2000-06-01,832.6639268346852
2000-06-02,870.3603567890241
2000-06-05,902.6385861162029
2000-06-06,886.8250003113233
2000-06-07,875.676283834968
2000-06-08,886.337795885619
2000-06-09,871.6132014638355
2000-06-12,868.7517166203814
2000-06-13,855.2342491852842
2000-06-14,875.7633547680321
2000-06-15,876.9850293906695
2000-06-16,872.9917627853918
2000-06-19,861.3874511545598
2000-06-20,854.6924115704619
2000-06-21,853.3527050585325
2000-06-22,839.9252979231599
2000-06-23,834.6383823894907
2000-06-26,829.3359793459803
2000-06-27,834.5090880231567
2000-06-28,836.4670692525235
2000-06-29,807.3210401796727
2000-06-30,814.8426726634858
2000-07-03,793.8300623716804
2000-07-04,787.408634941942
2000-07-05,799.5352151220401
2000-07-06,792.1983489423516
2000-07-07,797.597331299076
2000-07-10,800.3492281517844
2000-07-11,792.0004948320819
2000-07-12,787.233459992576
2000-07-13,787.3700502385198
2000-07-14,775.5005225862581
2000-07-17,770.1130980403166
2000-07-18,766.2082228752836
2000-07-19,766.7151461702795
2000-07-20,754.9588632167522
2000-07-21,747.070827804177
2000-07-24,712.3820455928259
2000-07-25,713.4624309999455
2000-07-26,702.930992088153
2000-07-27,712.172102444201
2000-07-28,699.6938862533851
2000-07-31,684.6117974677824
2000-08-01,705.5900083188639
2000-08-02,732.0570234597744
2000-08-03,759.7443620011555
2000-08-04,772.1466563851362
2000-08-07,749.8770277910422
2000-08-08,780.6241046677221
2000-08-09,770.4671685942179
2000-08-10,760.1088377510218
2000-08-11,778.844023280659
2000-08-14,778.6527316133918
2000-08-15,783.782741456605
2000-08-16,796.0503996068645
2000-08-17,784.9554459242981
2000-08-18,769.786694087625
2000-08-21,758.0230748682638
2000-08-22,766.4846207391505
2000-08-23,750.1380083928742
2000-08-24,740.51530997997
2000-08-25,744.1214483003016
2000-08-28,740.178441837926
2000-08-29,751.4769331150985
2000-08-30,751.2743498924724
2000-08-31,751.2891137339858
2000-09-01,756.3011957920144
2000-09-04,751.885919211501
2000-09-05,746.8712500339075
2000-09-06,733.2512019026964
2000-09-07,714.4628583803086
2000-09-08,710.0473578812578
2000-09-11,698.9651532006098
2000-09-12,692.1500661898357
2000-09-13,698.237729375614
2000-09-14,683.3871575253354
2000-09-15,699.5200628816483
2000-09-18,677.5519242702327
2000-09-19,682.4861376628304
2000-09-20,668.8427250970964
2000-09-21,670.1917116200054
2000-09-22,651.4648164967967
2000-09-25,665.0390131304453
2000-09-26,682.0718782155787
2000-09-27,693.1736109950311
2000-09-28,674.3756198933014
2000-09-29,674.6101024387868
2000-10-02,670.9493667751916
2000-10-03,657.9925160505906
2000-10-04,653.1714482248799
2000-10-05,653.1025391193067
2000-10-06,652.650175870428
2000-10-09,639.0194739495962
2000-10-10,625.2144058623978
2000-10-11,613.2256134384057
2000-10-12,612.8033309766068
2000-10-13,602.745667461587
2000-10-16,615.2067834778401
2000-10-17,617.6570955797835
2000-10-18,629.2544573627268
2000-10-19,652.2908038516899
2000-10-20,643.700291623068
2000-10-23,640.2560846892927
2000-10-24,641.9985517415511
2000-10-25,636.4264526480897
2000-10-26,646.8314769709407
2000-10-27,644.1139946777361
2000-10-30,634.4037300705792
2000-10-31,633.1956766577628
2000-11-01,649.3395813225337
2000-11-02,646.6799350710327
2000-11-03,665.0503632230054
2000-11-06,678.7013512201513
2000-11-07,676.0240846843923
2000-11-08,696.5621933636049
2000-11-09,684.1595349853621
2000-11-10,686.2876497950984
2000-11-13,668.4080468977539
2000-11-14,671.5649357341382
2000-11-15,672.4275224899167
2000-11-16,671.9731342126969
2000-11-17,679.286237164832
2000-11-20,667.4246704545094
2000-11-21,670.1547870193732
2000-11-22,669.1814463418011
2000-11-23,666.1056033075141
2000-11-24,670.3972824677933
2000-11-27,674.9176527581739
2000-11-28,662.9579186380939
2000-11-29,657.4212879064708
2000-11-30,647.8584806907108
2000-12-01,642.9175824996579
2000-12-04,645.3008532759933
2000-12-05,644.1208745728603
2000-12-06,646.5022849257856
2000-12-07,648.6641044672198
2000-12-08,644.9734284367347
2000-12-11,648.312952574308
2000-12-12,642.7298507656706
2000-12-13,644.9947918574354
2000-12-14,640.6633340977664
2000-12-15,644.4697020890378
2000-12-18,642.5032127396063
2000-12-19,645.4202518341742
2000-12-20,644.7025055636368
2000-12-21,642.7684325036523
2000-12-22,642.041545196966
2000-12-25,639.8563688724153
2000-12-26,634.0939675171207
2000-12-27,630.8800733437123
2000-12-28,628.5194169883737
2000-12-29,630.9502706362241
2001-01-01,630.9502706362241
2001-01-02,625.4569763076579
2001-01-03,624.5131820825812
2001-01-04,639.7135493429638
2001-01-05,659.8908715691775
2001-01-08,682.6957571130513
2001-01-09,688.9681023656166
2001-01-10,680.37394559201
2001-01-11,679.2232524334189
2001-01-12,722.8277719301248
2001-01-15,740.6104660650496
2001-01-16,723.1743118682172
2001-01-17,734.7195836176246
2001-01-18,734.123551269453
2001-01-19,744.3146157438865
2001-01-22,752.0496673853523
2001-01-23,770.3148157416593
2001-01-24,774.8246047922813
2001-01-25,810.9658963512852
2001-01-26,794.0589460420166
2001-01-29,798.1204642375973
2001-01-30,778.4682528419822
2001-01-31,803.5555606116975
2001-02-01,802.6861590052961
2001-02-02,809.3910722798496
2001-02-05,792.2266091455449
2001-02-06,773.6180849639298
2001-02-07,782.3066188913583
2001-02-08,783.1328051821376
2001-02-09,773.652221387816
2001-02-12,759.6023217116273
2001-02-13,771.3442975269344
2001-02-14,767.1792571050261
2001-02-15,764.554071393111
2001-02-16,762.5327788142037
2001-02-19,747.1754965517181
2001-02-20,752.1861696112755
2001-02-21,745.9109862912144
2001-02-22,741.582732496988
2001-02-23,781.2615380964668
2001-02-26,780.3988979112852
2001-02-27,800.6307842330364
2001-02-28,797.6516830163001
2001-03-01,772.7660473780702
2001-03-02,742.0097879897496
2001-03-05,723.904540470386
2001-03-06,726.8343466966638
2001-03-07,737.5980594923435
2001-03-08,733.7831522288175
2001-03-09,741.9532267614684
2001-03-12,737.4244853235759
2001-03-13,733.2005401512561
2001-03-14,722.0319260334733
2001-03-15,711.8391095492549
2001-03-16,701.479879548098
2001-03-19,697.0467381549158
2001-03-20,696.8276841881925
2001-03-21,689.3526950417366
2001-03-22,680.2180325668947
2001-03-23,685.1976220569661
2001-03-26,689.0049347048608
2001-03-27,684.6497948842706
2001-03-28,679.9458811439661
2001-03-29,682.3185682398505
2001-03-30,676.9527624457994
2001-04-02,668.2468129565377
2001-04-03,662.7753502103772
2001-04-04,649.9072754002636
2001-04-05,654.3597047465329
2001-04-06,651.6269133650217
2001-04-09,640.1903083126741
2001-04-10,644.1976061611751
2001-04-11,653.9138389288948
2001-04-12,671.931325705821
2001-04-13,671.931325705821
2001-04-16,669.6473486118648
2001-04-17,659.0848280721711
2001-04-18,683.0181188727947
2001-04-19,685.5828769459517
2001-04-20,661.4944235853856
2001-04-23,665.2342569345777
2001-04-24,674.6163958298577
2001-04-25,671.526568341238
2001-04-26,668.4432015272762
2001-04-27,666.0474774944072
2001-04-30,676.3969495880812
2001-05-01,676.471115920273
2001-05-02,674.8363457619575
2001-05-03,677.8733703948153
2001-05-04,679.602623946591
2001-05-07,679.9749273452692
2001-05-08,679.5282121844158
2001-05-09,688.9193767351987
2001-05-10,694.5028930308956
2001-05-11,693.0216499150492
2001-05-14,689.4402656138403
2001-05-15,691.3860279232356
2001-05-16,681.0490018659968
2001-05-17,689.4818099514371
2001-05-18,692.3584547351079
2001-05-21,686.7258627004386
2001-05-22,699.3201477485427
2001-05-23,718.6855699340626
2001-05-24,726.9855022192777
2001-05-25,722.3544707002336
2001-05-28,729.3062258487662
2001-05-29,721.6565935639446
2001-05-30,721.850179081609
2001-05-31,723.0252194972257
2001-06-01,727.3737952137885
2001-06-04,731.2713287097661
2001-06-05,722.6400294284299
2001-06-06,714.19360356951
2001-06-07,712.619844597072
2001-06-08,726.907337176788
2001-06-11,730.0049311151788
2001-06-12,731.3186191927582
2001-06-13,759.3031358647747
2001-06-14,751.2571389727735
2001-06-15,759.4111464667913
2001-06-18,743.3153212114175
2001-06-19,747.4977066975696
2001-06-20,744.0202735253981
2001-06-21,737.270507006194
2001-06-22,738.3109651871471
2001-06-25,744.2333110477305
2001-06-26,745.7584776354771
2001-06-27,753.0201891859388
2001-06-28,751.3472540317507
2001-06-29,753.1274993216088
2001-07-02,750.5567625124198
2001-07-03,754.7076652445464
2001-07-04,755.6488060112508
2001-07-05,747.6575902781598
2001-07-06,749.8830069838713
2001-07-09,747.7390864924351
2001-07-10,740.584618022761
2001-07-11,712.8020094789899
2001-07-12,712.665939798841
2001-07-13,709.6211568387546
2001-07-16,697.751102354134
2001-07-17,712.2234678675079
2001-07-18,713.4392862862039
2001-07-19,715.4094607237453
2001-07-20,706.6546783597043
2001-07-23,700.9685603948177
2001-07-24,701.7333812606596
2001-07-25,704.291638390627
2001-07-26,697.8198205072648
2001-07-27,689.5992881380441
2001-07-30,687.4756364635323
2001-07-31,681.9060596644762
2001-08-01,684.4633781981488
2001-08-02,697.8812929110843
2001-08-03,721.3316382702938
2001-08-06,717.9949091126422
2001-08-07,719.1262824046248
2001-08-08,730.5206962323581
2001-08-09,722.2949261019463
2001-08-10,722.161363580869
2001-08-13,724.2411371135568
2001-08-14,727.3860179532425
2001-08-15,730.9708163596121
2001-08-16,736.505124381283
2001-08-17,746.1051854394431
2001-08-20,740.8247433325236
2001-08-21,739.3549146466157
2001-08-22,745.5294054762751
2001-08-23,753.6037782456485
2001-08-24,774.3883625749385
2001-08-27,791.625011567341
2001-08-28,786.3165486216063
2001-08-29,800.1015937658408
2001-08-30,781.5107562059345
2001-08-31,796.1179519880085
2001-09-03,801.2713400612746
2001-09-04,793.1275718214276
2001-09-05,786.6382814873585
2001-09-06,792.9159889759565
2001-09-07,794.5802461117346
2001-09-10,768.6764242499671
2001-09-11,764.9766520225745
2001-09-12,771.264603334099
2001-09-13,711.1956675796164
2001-09-14,658.5361331709088
2001-09-17,613.1446167650338
2001-09-18,622.5222475232264
2001-09-19,657.3284550547711
2001-09-20,639.0411828437072
2001-09-21,623.4880511051413
2001-09-24,631.646508062073
2001-09-25,626.9309575259139
2001-09-26,625.6464663200452
2001-09-27,622.4192097753605
2001-09-28,629.8415571087952
2001-10-01,621.7730896350307
2001-10-02,632.0740144571847
2001-10-03,627.1515075122442
2001-10-04,640.8532140854087
2001-10-05,639.6237153447018
2001-10-08,631.2748920674728
2001-10-09,648.293192933895
2001-10-10,651.7180519129836
2001-10-11,654.1593778681168
2001-10-12,649.5664080689485
2001-10-15,648.2741204398325
2001-10-16,655.4007853344157
2001-10-17,661.1715576785624
2001-10-18,661.0197999696793
2001-10-19,655.0390449638677
2001-10-22,653.3313831643572
2001-10-23,652.1652405795032
2001-10-24,655.0302607893335
2001-10-25,650.2359678818157
2001-10-26,650.19133134491
2001-10-29,642.9440212311755
2001-10-30,633.735725170522
2001-10-31,643.6967675576383
2001-11-01,639.7564454052026
2001-11-02,639.3894428754442
2001-11-05,635.6268837435849
2001-11-06,631.9646874379258
2001-11-07,617.757584479134
2001-11-08,626.1579904808913
2001-11-09,625.3333015764334
2001-11-12,631.6943211798547
2001-11-13,630.2203896509521
2001-11-14,621.8082432523892
2001-11-15,622.5386923340451
2001-11-16,634.7717666619471
2001-11-19,640.5318588574544
2001-11-20,656.8112327365109
2001-11-21,674.0710286627838
2001-11-22,682.9748805631584
2001-11-23,697.8183677137237
2001-11-26,693.0244098607344
2001-11-27,699.6926846039
2001-11-28,696.2028210043942
2001-11-29,708.8325930456327
2001-11-30,721.0241588966097
2001-12-03,723.2388503239708
2001-12-04,724.1354694477412
2001-12-05,725.4535772419576
2001-12-06,735.9177326242273
2001-12-07,733.0476228629977
2001-12-10,732.3789363199074
2001-12-11,719.1151426653504
2001-12-12,727.5589467494824
2001-12-13,719.2061031739822
2001-12-14,716.3592207724738
2001-12-17,715.5220257269684
2001-12-18,715.1236201747313
2001-12-19,722.2152732003449
2001-12-20,727.2000751333884
2001-12-21,723.9547854915849
2001-12-24,739.0681830721405
2001-12-25,740.5365297057613
2001-12-26,746.568644530402
2001-12-27,730.8096514482728
2001-12-28,744.0097845692403
2001-12-31,743.0005015695989
2002-01-01,743.0005015695989
2002-01-02,748.8099149934377
2002-01-03,767.6641249411892
2002-01-04,777.6092789022574
2002-01-07,781.8386052642054
2002-01-08,780.168939522712
2002-01-09,785.701387060075
2002-01-10,787.0122736961367
2002-01-11,796.6941399606346
2002-01-14,809.9945415883033
2002-01-15,808.7475628209459
2002-01-16,796.4155737682704
2002-01-17,797.6640611100615
2002-01-18,789.1044367521487
2002-01-21,783.97320438961
2002-01-22,781.3372480797354
2002-01-23,808.4822384275627
2002-01-24,829.2725120759164
2002-01-25,840.7393836198663
2002-01-28,841.6082555577672
2002-01-29,849.0660852395808
2002-01-30,855.9961634577228
2002-01-31,854.0610060708972
2002-02-01,844.7280587961361
2002-02-04,842.9988070618908
2002-02-05,867.5759190171854
2002-02-06,880.6596949943226
2002-02-07,879.490641397033
2002-02-08,886.4929694732238
2002-02-11,895.2819299610497
2002-02-12,885.4497041569415
2002-02-13,904.2053554382285
2002-02-14,914.930945373598
2002-02-15,934.8789283285985
2002-02-18,953.4974451396262
2002-02-19,942.5926096566599
2002-02-20,954.146563680129
2002-02-21,914.7302277173026
2002-02-22,892.9425977674921
2002-02-25,903.4661625122055
2002-02-26,903.2600328835242
2002-02-27,942.4202009009798
2002-02-28,947.5358841028461
2002-03-01,969.795038087463
2002-03-04,994.018083712311
2002-03-05,978.9939301878387
2002-03-06,997.2402658940316
2002-03-07,998.3588539377005
2002-03-08,993.9604577463123
2002-03-11,989.5508863724407
2002-03-12,984.9167067280817
2002-03-13,967.2248828998623
2002-03-14,981.5948231865046
2002-03-15,967.8959266935924
2002-03-18,960.1954897365846
2002-03-19,959.7229110454927
2002-03-20,983.0811172082018
2002-03-21,988.3393836557549
2002-03-22,1002.6291546333989
2002-03-25,991.4053763990856
2002-03-26,984.997306979674
2002-03-27,968.9502891864572
2002-03-28,971.4344178919248
2002-03-29,960.2336206041413
2002-04-01,961.7289805220366
2002-04-02,943.917939143984
2002-04-03,929.0446722457284
2002-04-04,928.6950932334142
2002-04-05,948.9546894269874
2002-04-08,949.4998150528069
2002-04-09,954.307699706357
2002-04-10,960.3705154495481
2002-04-11,975.2519010067807
2002-04-12,972.7212538122691
2002-04-15,974.5114010472585
2002-04-16,974.9599678601686
2002-04-17,1010.1505098538408
2002-04-18,1012.1177487432483
2002-04-19,1009.8962093506615
2002-04-22,1007.955296654628
2002-04-23,994.6503482244293
2002-04-24,994.3178359463619
2002-04-25,978.6572426123726
2002-04-26,983.4610801442607
2002-04-29,969.0367351538888
2002-04-30,973.1579041368899
2002-05-01,972.8205487275517
2002-05-02,969.3561757950196
2002-05-03,982.0565286350959
2002-05-06,984.9143348527509
2002-05-07,985.0566745934394
2002-05-08,1001.9578016781315
2002-05-09,1000.2169003100863
2002-05-10,1001.7311873784447
2002-05-13,1007.4618842977665
2002-05-14,1015.790464249873
2002-05-15,1001.738227374363
2002-05-16,1005.7893646881474
2002-05-17,1022.951109250625
2002-05-20,1029.83919415494
2002-05-21,1034.945162140604
2002-05-22,1039.9495988999972
2002-05-23,1049.7840561827222
2002-05-24,1053.0918304075249
2002-05-27,1055.0611465934198
2002-05-28,1095.7944056991794
2002-05-29,1109.7698221809835
2002-05-30,1112.4098468570342
2002-05-31,1118.2896438061061
2002-06-03,1116.0325934631928
2002-06-04,1101.915046417318
2002-06-05,1123.1199406926694
2002-06-06,1138.3434627648153
2002-06-07,1137.4669842784888
