Date,CHILE IMI EQUAL WEIGHTED
1999-11-18,1204.6513698887916
1999-11-19,1203.3793689551378
1999-11-22,1205.2232896570922
1999-11-23,1205.3334060152301
1999-11-24,1200.680622117489
1999-11-25,1201.4458083940633
1999-11-26,1203.428650822596
1999-11-29,1212.1516026318172
1999-11-30,1214.2730894409303
1999-12-01,1219.8766801591019
1999-12-02,1220.503074871154
1999-12-03,1232.278746867136
1999-12-06,1237.5102549322448
1999-12-07,1235.6420706281885
1999-12-08,1236.6513485334428
1999-12-09,1235.686318388515
1999-12-10,1234.0673329833392
1999-12-13,1242.7910283053877
1999-12-14,1242.0486854808287
1999-12-15,1240.6549545717764
1999-12-16,1248.013138966949
1999-12-17,1257.2807549093943
1999-12-20,1264.2490871911966
1999-12-21,1267.481908351907
1999-12-22,1270.0157103628255
1999-12-23,1282.388363342187
1999-12-24,1286.6621971169366
1999-12-27,1289.3566319280783
1999-12-28,1289.3202069085949
1999-12-29,1299.2324338479625
1999-12-30,1302.240554105257
1999-12-31,1301.9646342248238
2000-01-03,1318.7782513606448
2000-01-04,1316.0940445224142
2000-01-05,1323.8579794470702
2000-01-06,1333.8607314764672
2000-01-07,1350.973146287692
2000-01-10,1379.5099050936076
2000-01-11,1379.1286220939335
2000-01-12,1396.3409291775768
2000-01-13,1430.5572247972905
2000-01-14,1446.8187634169103
2000-01-17,1477.1483566386828
2000-01-18,1470.0009285301167
2000-01-19,1467.1928331803895
2000-01-20,1468.736253087148
2000-01-21,1478.5287440000604
2000-01-24,1476.9650973336177
2000-01-25,1462.1372561651804
2000-01-26,1462.9924446874393
2000-01-27,1443.1043631371517
2000-01-28,1439.9048622156108
2000-01-31,1431.9507462228073
2000-02-01,1426.7597119568861
2000-02-02,1435.3983380491957
2000-02-03,1452.702101375085
2000-02-04,1460.0533611756105
2000-02-07,1470.0666099493733
2000-02-08,1481.0100527071972
2000-02-09,1486.2847347629624
2000-02-10,1479.2970201658843
2000-02-11,1490.9069349599686
2000-02-14,1486.6267948295679
2000-02-15,1479.6436708415476
2000-02-16,1471.8965271153538
2000-02-17,1471.6950908652634
2000-02-18,1458.9760414041027
2000-02-21,1452.156619347838
2000-02-22,1442.209101634484
2000-02-23,1441.6125755877613
2000-02-24,1437.8880877204374
2000-02-25,1428.559240965774
2000-02-28,1436.0540631733174
2000-02-29,1434.8773360924145
2000-03-01,1444.9325993771868
2000-03-02,1451.0839271444788
2000-03-03,1453.4718645503551
2000-03-06,1449.1437615144478
2000-03-07,1429.7818051183435
2000-03-08,1428.6553051731978
2000-03-09,1431.2642618382445
2000-03-10,1429.1222252830114
2000-03-13,1421.0171963387997
2000-03-14,1420.1079366625354
2000-03-15,1423.9940586079963
2000-03-16,1431.3429867434984
2000-03-17,1434.1459942288539
2000-03-20,1438.8007043839843
2000-03-21,1437.0457663788784
2000-03-22,1433.9353791053609
2000-03-23,1433.4770139303087
2000-03-24,1438.4129801427982
2000-03-27,1441.184752143048
2000-03-28,1436.321426227662
2000-03-29,1429.9612655266087
2000-03-30,1431.8325021692146
2000-03-31,1429.3643015694838
2000-04-03,1424.7771198381568
2000-04-04,1411.1726602183853
2000-04-05,1410.3301971723397
2000-04-06,1418.0249932992185
2000-04-07,1426.1412944337017
2000-04-10,1424.2021168559452
2000-04-11,1416.3397584714162
2000-04-12,1410.2013193040561
2000-04-13,1405.3957555192153
2000-04-14,1384.8224983530645
2000-04-17,1365.5909704586197
2000-04-18,1380.6118016034618
2000-04-19,1383.1367406059862
2000-04-20,1384.0062825658188
2000-04-21,1384.4642014590706
2000-04-24,1374.601847497451
2000-04-25,1376.351734906322
2000-04-26,1371.3343543986693
2000-04-27,1374.728088121544
2000-04-28,1370.391123519557
2000-05-01,1371.9232958698647
2000-05-02,1373.8689156927094
2000-05-03,1356.730479514212
2000-05-04,1352.0566771920003
2000-05-05,1352.925673098712
2000-05-08,1337.4484678646475
2000-05-09,1336.9654185450772
2000-05-10,1323.7604528348425
2000-05-11,1333.512079848682
2000-05-12,1363.8881022133312
2000-05-15,1392.8298330622192
2000-05-16,1397.6509053404782
2000-05-17,1388.4478418575584
2000-05-18,1383.239902433576
2000-05-19,1372.0094014424067
2000-05-22,1359.0651752204367
2000-05-23,1355.0025793082214
2000-05-24,1345.7029491882672
2000-05-25,1339.1643532341177
2000-05-26,1334.037708931982
2000-05-29,1329.5604900227072
2000-05-30,1331.7061370260994
2000-05-31,1336.985341039248
2000-06-01,1345.4779547059943
2000-06-02,1353.2001590095597
2000-06-05,1342.5517660187872
2000-06-06,1335.705475122647
2000-06-07,1327.7775095368695
2000-06-08,1319.4749228978637
2000-06-09,1317.1764091197417
2000-06-12,1307.5757126304932
2000-06-13,1303.0370118953658
2000-06-14,1308.5106040165108
2000-06-15,1300.7272994326204
2000-06-16,1305.682252960324
2000-06-19,1305.682252960324
2000-06-20,1299.2055646611577
2000-06-21,1292.2378020830683
2000-06-22,1286.6182984879956
2000-06-23,1282.423851572701
2000-06-26,1282.423851572701
2000-06-27,1287.4999384455068
2000-06-28,1286.7039750634679
2000-06-29,1283.3969828945785
2000-06-30,1283.810577035663
2000-07-03,1291.4762894621324
2000-07-04,1292.9723814582824
2000-07-05,1291.6727292055527
2000-07-06,1291.0666070292518
2000-07-07,1288.9682019244124
2000-07-10,1299.2071564344255
2000-07-11,1294.3793740533297
2000-07-12,1289.6686966530458
2000-07-13,1277.6697180288727
2000-07-14,1271.5378425312483
2000-07-17,1276.11603451067
2000-07-18,1263.8516592848546
2000-07-19,1258.0434342902336
2000-07-20,1260.1790845969597
2000-07-21,1259.3214492524237
2000-07-24,1249.6917708945057
2000-07-25,1245.0494329359096
2000-07-26,1233.7943544219597
2000-07-27,1232.4033132014438
2000-07-28,1227.803551985197
2000-07-31,1220.798932663747
2000-08-01,1230.6812474678009
2000-08-02,1245.10500497071
2000-08-03,1252.4569615734245
2000-08-04,1247.4137139880388
2000-08-07,1244.4323974876984
2000-08-08,1249.7857135985976
2000-08-09,1255.7296754922984
2000-08-10,1260.529373542612
2000-08-11,1265.4159221821312
2000-08-14,1278.4876064466098
2000-08-15,1281.493966518713
2000-08-16,1276.2620383390783
2000-08-17,1277.2150248026173
2000-08-18,1279.9461103237852
2000-08-21,1267.5659501659638
2000-08-22,1278.1947174899492
2000-08-23,1276.9337844340444
2000-08-24,1272.1321738578474
2000-08-25,1264.400325241074
2000-08-28,1269.1034688544112
2000-08-29,1247.6875523270435
2000-08-30,1231.2472673174414
2000-08-31,1232.1358625302007
2000-09-01,1237.3503319591273
2000-09-04,1235.438671299743
2000-09-05,1225.0090445674339
2000-09-06,1219.6483508485921
2000-09-07,1216.3907279711166
2000-09-08,1222.0858229812636
2000-09-11,1223.1039314667653
2000-09-12,1222.3370762761338
2000-09-13,1220.3141146110302
2000-09-14,1225.8116027971555
2000-09-15,1225.6235806406025
2000-09-18,1223.0147144822545
2000-09-19,1223.0147144822545
2000-09-20,1209.5896358415173
2000-09-21,1204.7508910533834
2000-09-22,1203.936173296177
2000-09-25,1215.6973634173933
2000-09-26,1203.6245382867664
2000-09-27,1197.8529040758917
2000-09-28,1201.812234854808
2000-09-29,1206.0562633260315
2000-10-02,1204.2559388973173
2000-10-03,1204.3515004067413
2000-10-04,1200.5654990267587
2000-10-05,1206.8456218858942
2000-10-06,1199.173337057517
2000-10-09,1195.9735505137364
2000-10-10,1192.8148573003973
2000-10-11,1181.45873924312
2000-10-12,1170.6058795627912
2000-10-13,1165.0012201721315
2000-10-16,1168.129048334294
2000-10-17,1156.8793160470134
2000-10-18,1146.091816964754
2000-10-19,1150.5077464970057
2000-10-20,1149.5914713586808
2000-10-23,1153.1894153134958
2000-10-24,1154.1736520502695
2000-10-25,1146.4195143724216
2000-10-26,1142.6207510950312
2000-10-27,1150.0269454524498
2000-10-30,1159.915890185619
2000-10-31,1165.6811094984364
2000-11-01,1165.8854894597757
2000-11-02,1166.0041750032112
2000-11-03,1167.838833116633
2000-11-06,1179.7109670495274
2000-11-07,1187.0943876459182
2000-11-08,1187.6745458574894
2000-11-09,1181.5118409513354
2000-11-10,1182.8202392021692
2000-11-13,1182.2465302620153
2000-11-14,1184.1954116567806
2000-11-15,1183.9408394182979
2000-11-16,1185.301456351164
2000-11-17,1179.1462814994773
2000-11-20,1181.446097836427
2000-11-21,1189.3633199880564
2000-11-22,1185.1260432398083
2000-11-23,1184.3713589874653
2000-11-24,1188.6097582999673
2000-11-27,1187.2831713550686
2000-11-28,1179.7115981561458
2000-11-29,1181.4373599931153
2000-11-30,1183.3344230977248
2000-12-01,1185.12579749191
2000-12-04,1193.923457018484
2000-12-05,1204.3851520107323
2000-12-06,1206.4650972257618
2000-12-07,1201.642015661361
2000-12-08,1202.4532014168376
2000-12-11,1203.0095123888032
2000-12-12,1206.9134197944695
2000-12-13,1207.949653600971
2000-12-14,1213.6685709881285
2000-12-15,1216.1420793512948
2000-12-18,1218.045002948598
2000-12-19,1222.2657943579904
2000-12-20,1215.5811767867203
2000-12-21,1211.8109590274844
2000-12-22,1211.7740240553296
2000-12-25,1211.6559259765172
2000-12-26,1207.1655435668918
2000-12-27,1211.004214613137
2000-12-28,1220.4049390308178
2000-12-29,1217.3005764762934
2001-01-01,1217.5156129094826
2001-01-02,1216.2179645207386
2001-01-03,1224.3360479584348
2001-01-04,1238.0954715742391
2001-01-05,1243.863506951759
2001-01-08,1242.3565526057964
2001-01-09,1248.502283618242
2001-01-10,1251.284880560212
2001-01-11,1254.624897793988
2001-01-12,1261.5740854513267
2001-01-15,1262.200805787602
2001-01-16,1264.9504187861528
2001-01-17,1270.5007744142035
2001-01-18,1282.001362906688
2001-01-19,1290.143440736164
2001-01-22,1294.2371029829671
2001-01-23,1299.5250069737174
2001-01-24,1294.2709344939078
2001-01-25,1292.9999553920177
2001-01-26,1291.654348473249
2001-01-29,1295.0919501376272
2001-01-30,1298.225624062365
2001-01-31,1304.48106687464
2001-02-01,1303.2873589769654
2001-02-02,1300.2031266580182
2001-02-05,1296.8156473710435
2001-02-06,1296.4284944061035
2001-02-07,1289.6920601167342
2001-02-08,1292.0365704055955
2001-02-09,1293.7611309111116
2001-02-12,1292.9354188097648
2001-02-13,1297.2659312862659
2001-02-14,1288.3718586945124
2001-02-15,1283.726552140677
2001-02-16,1280.1160796075148
2001-02-19,1278.6134784809296
2001-02-20,1281.3973384639469
2001-02-21,1271.558535951706
2001-02-22,1261.9362460264306
2001-02-23,1254.6970333934773
2001-02-26,1265.908124054192
2001-02-27,1262.771696905834
2001-02-28,1249.2928448674832
2001-03-01,1249.6308493091929
2001-03-02,1237.80571241525
2001-03-05,1224.590200231844
2001-03-06,1226.4803897338352
2001-03-07,1236.5483572976887
2001-03-08,1235.2610597612131
2001-03-09,1232.6255223684007
2001-03-12,1224.5837232343683
2001-03-13,1236.4009744548164
2001-03-14,1241.1391100336225
2001-03-15,1246.00554614775
2001-03-16,1234.1739454779802
2001-03-19,1234.8334837110883
2001-03-20,1242.82527362555
2001-03-21,1238.8814965278486
2001-03-22,1221.6697498222463
2001-03-23,1208.9078817128304
2001-03-26,1218.3170544341424
2001-03-27,1211.9718298984967
2001-03-28,1212.7649268665516
2001-03-29,1208.1168804406454
2001-03-30,1208.4795347952258
2001-04-02,1205.5185167309592
2001-04-03,1197.9312081086991
2001-04-04,1195.6889059413227
2001-04-05,1196.7351766016084
2001-04-06,1194.2216050773284
2001-04-09,1196.2275704419844
2001-04-10,1191.3235566337198
2001-04-11,1196.0587640566073
2001-04-12,1190.964269458335
2001-04-13,1192.3077376282836
2001-04-16,1184.8230603583092
2001-04-17,1184.5928441530211
2001-04-18,1198.5927421821477
2001-04-19,1212.7438525204316
2001-04-20,1201.1075531097474
2001-04-23,1199.9165389329694
2001-04-24,1197.8814990440121
2001-04-25,1187.6717654903161
2001-04-26,1197.952891311323
2001-04-27,1209.15907426683
2001-04-30,1213.5429465563755
2001-05-01,1208.4715027470859
2001-05-02,1209.3580048425645
2001-05-03,1215.0617906696448
2001-05-04,1228.7134116595412
2001-05-07,1234.8819506136433
2001-05-08,1236.973514295348
2001-05-09,1231.7248579251802
2001-05-10,1247.0792867893376
2001-05-11,1253.997112187279
2001-05-14,1251.9731442525974
2001-05-15,1254.4964253479843
2001-05-16,1250.6531365856092
2001-05-17,1254.345598389777
2001-05-18,1261.6496030349035
2001-05-21,1261.1698487174533
2001-05-22,1265.3038049860927
2001-05-23,1268.2957914346255
2001-05-24,1275.6353190036955
2001-05-25,1288.4944621856073
2001-05-28,1297.3587717998237
2001-05-29,1306.7754826951668
2001-05-30,1307.8941729634298
2001-05-31,1320.4519148773607
2001-06-01,1322.7955632310984
2001-06-04,1331.528501647797
2001-06-05,1332.672994977793
2001-06-06,1333.4232328858945
2001-06-07,1332.7016794998358
2001-06-08,1334.0073575297588
2001-06-11,1333.382707818933
2001-06-12,1326.8834326122173
2001-06-13,1329.6355522119889
2001-06-14,1334.4943041214676
2001-06-15,1333.86699292042
2001-06-18,1317.164858756405
2001-06-19,1305.0444238579676
2001-06-20,1297.8590965574451
2001-06-21,1297.666958257946
2001-06-22,1303.0070368414256
2001-06-25,1300.692270041262
2001-06-26,1298.7323059801035
2001-06-27,1288.4237274374293
2001-06-28,1286.8710386761209
2001-06-29,1286.1887035387144
2001-07-02,1280.5866730070281
2001-07-03,1278.7703158522354
2001-07-04,1262.1118523369046
2001-07-05,1247.9341872249788
2001-07-06,1252.2068210772256
2001-07-09,1262.790906111829
2001-07-10,1254.4863473725986
2001-07-11,1211.1264267656366
2001-07-12,1196.793715667627
2001-07-13,1197.5724681537822
2001-07-16,1199.2706022340199
2001-07-17,1220.3639624253906
2001-07-18,1232.4580770560738
2001-07-19,1206.9503103041882
2001-07-20,1220.8191852008797
2001-07-23,1228.8521839601904
2001-07-24,1233.267211440853
2001-07-25,1231.2575739173535
2001-07-26,1229.9652766566153
2001-07-27,1223.5131827965042
2001-07-30,1235.6960278850556
2001-07-31,1230.0563935414996
2001-08-01,1211.1533568274988
2001-08-02,1213.359801644733
2001-08-03,1222.3981519254928
2001-08-06,1220.1814472912617
2001-08-07,1216.3109128452945
2001-08-08,1209.5370567167158
2001-08-09,1217.3726776327217
2001-08-10,1224.523099168976
2001-08-13,1224.1459021976561
2001-08-14,1221.863441847114
2001-08-15,1218.1387327717378
2001-08-16,1228.5817983454958
2001-08-17,1251.7317151239001
2001-08-20,1256.340353292497
2001-08-21,1265.01911295554
2001-08-22,1276.5090897595528
2001-08-23,1281.1498747105836
2001-08-24,1287.4370438299925
2001-08-27,1287.9875566800044
2001-08-28,1290.050191760929
2001-08-29,1316.096129836753
2001-08-30,1311.1853832393324
2001-08-31,1313.8484800261547
2001-09-03,1312.1234234364988
2001-09-04,1309.159931053245
2001-09-05,1308.2783310894602
2001-09-06,1303.3085585780027
2001-09-07,1301.9066606790366
2001-09-10,1294.5252902790407
2001-09-11,1230.71600504429
2001-09-12,1249.6947232824937
2001-09-13,1231.9220625420278
2001-09-14,1201.532497570834
2001-09-17,1186.8829352834662
2001-09-18,1195.8346721774599
2001-09-19,1195.6615133775501
2001-09-20,1171.5336701298188
2001-09-21,1158.9885430653792
2001-09-24,1170.0845039065102
2001-09-25,1160.0560273503195
2001-09-26,1149.0234245570152
2001-09-27,1142.9362382609181
2001-09-28,1148.9719490479285
2001-10-01,1148.577975618067
2001-10-02,1143.6297811125382
2001-10-03,1136.9242265836629
2001-10-04,1126.7458516636002
2001-10-05,1110.5122387851727
2001-10-08,1085.9677753325739
2001-10-09,1085.2263769393624
2001-10-10,1095.223198930088
2001-10-11,1117.9899697815983
2001-10-12,1116.2711049529773
2001-10-15,1105.8474800811746
2001-10-16,1119.5745255019046
2001-10-17,1128.563446669379
2001-10-18,1125.6885618203437
2001-10-19,1119.9098691737745
2001-10-22,1130.2161567411458
2001-10-23,1139.9462406619111
2001-10-24,1137.9229298589073
2001-10-25,1133.432202073037
2001-10-26,1141.2112963471077
2001-10-29,1135.7737791193797
2001-10-30,1134.0338191727458
2001-10-31,1142.8465244456054
2001-11-01,1140.364338341926
2001-11-02,1136.55260116291
2001-11-05,1143.5531568841466
2001-11-06,1162.842916053532
2001-11-07,1179.1621765673056
2001-11-08,1192.535559924812
2001-11-09,1193.7917953785195
2001-11-12,1186.4041970444732
2001-11-13,1216.0414984527445
2001-11-14,1225.8497931990216
2001-11-15,1237.49659130134
2001-11-16,1260.505481999373
2001-11-19,1273.2701260004792
2001-11-20,1259.6237633646415
2001-11-21,1267.206350294959
2001-11-22,1271.5358971916353
2001-11-23,1277.4094497648023
2001-11-26,1283.9163570547462
2001-11-27,1283.0524279819347
2001-11-28,1264.8857137781238
2001-11-29,1253.4680477697277
2001-11-30,1251.397007662512
2001-12-03,1256.3276395839323
2001-12-04,1281.983557687034
2001-12-05,1277.6461382334003
2001-12-06,1276.8037089424045
2001-12-07,1281.3270458543093
2001-12-10,1294.7019728975802
2001-12-11,1291.5014706799268
2001-12-12,1283.3081924711353
2001-12-13,1280.7628225818178
2001-12-14,1281.2468482127254
2001-12-17,1289.7910339839182
2001-12-18,1291.6083536634508
2001-12-19,1299.230415240317
2001-12-20,1284.475632981044
2001-12-21,1288.2176440146795
2001-12-24,1294.2297085846214
2001-12-25,1294.5803023605065
2001-12-26,1297.0359864559132
2001-12-27,1306.7808870109761
2001-12-28,1294.5366434003938
2001-12-31,1293.987323070423
2002-01-01,1291.7866958247992
2002-01-02,1307.0679010827105
2002-01-03,1323.582498806893
2002-01-04,1319.555449731043
2002-01-07,1308.5636901469777
2002-01-08,1292.5845253556054
2002-01-09,1267.010414213686
2002-01-10,1248.2666100664344
2002-01-11,1246.0488887054319
2002-01-14,1257.583520987794
2002-01-15,1268.0856000936164
2002-01-16,1251.7145353735343
2002-01-17,1254.577387506759
2002-01-18,1243.8202684962087
2002-01-21,1247.9557742081997
2002-01-22,1252.4501013975992
2002-01-23,1241.1863888662751
2002-01-24,1251.8847554719787
2002-01-25,1245.0918939718583
2002-01-28,1238.2255086761963
2002-01-29,1232.7148019186905
2002-01-30,1234.4730452357235
2002-01-31,1234.2425234996049
2002-02-01,1234.7110513438165
2002-02-04,1215.3679311306498
2002-02-05,1207.5683240652577
2002-02-06,1204.5877256853685
2002-02-07,1207.2197328092423
2002-02-08,1215.2917438352204
2002-02-11,1216.188089773647
2002-02-12,1230.9504193704508
2002-02-13,1242.4141601508913
2002-02-14,1241.5461929654164
2002-02-15,1238.0884176252152
2002-02-18,1245.6819423534962
2002-02-19,1244.8198669752314
2002-02-20,1235.4369085283315
2002-02-21,1236.1798885092412
2002-02-22,1232.5961635433584
2002-02-25,1236.802232746928
2002-02-26,1235.8305907626682
2002-02-27,1238.596903862466
2002-02-28,1245.674067422454
2002-03-01,1257.7257089070201
2002-03-04,1273.8505618353759
2002-03-05,1278.352645006729
2002-03-06,1280.4435777585054
2002-03-07,1292.5448784480313
2002-03-08,1303.2500213884946
2002-03-11,1298.9856672120309
2002-03-12,1292.9505866364218
2002-03-13,1302.4687726639393
2002-03-14,1308.0688083095308
2002-03-15,1308.380884891687
2002-03-18,1318.8646671561874
2002-03-19,1314.2445879092757
2002-03-20,1308.616260538714
2002-03-21,1307.7193322669066
2002-03-22,1294.1748618946656
2002-03-25,1287.0480804004187
2002-03-26,1297.592392403856
2002-03-27,1297.1659648740324
2002-03-28,1315.949267716698
2002-03-29,1315.2895566197021
2002-04-01,1305.5135679992188
2002-04-02,1305.936231719953
2002-04-03,1298.2835974411817
2002-04-04,1286.5303926268664
2002-04-05,1301.4153620703437
2002-04-08,1311.612356684674
2002-04-09,1316.7098192074536
2002-04-10,1327.2440072336055
2002-04-11,1318.0949952881795
2002-04-12,1315.9125937967372
2002-04-15,1312.9778422371478
2002-04-16,1319.9175640447334
2002-04-17,1320.978341650111
2002-04-18,1310.8449195705568
2002-04-19,1314.291974037947
2002-04-22,1304.400241721585
2002-04-23,1301.8838620958823
2002-04-24,1301.1341883828884
2002-04-25,1285.677667853291
2002-04-26,1300.8676427595847
2002-04-29,1301.874420339154
2002-04-30,1313.8241706769004
2002-05-01,1314.362062591558
2002-05-02,1302.9006014384684
2002-05-03,1296.132866873165
2002-05-06,1296.7964297581516
2002-05-07,1305.9154992008341
2002-05-08,1320.3679659159084
2002-05-09,1314.0152896183158
2002-05-10,1307.5482177981924
2002-05-13,1320.9089345830982
2002-05-14,1322.4861691459107
2002-05-15,1326.89932013149
2002-05-16,1336.7621662049964
2002-05-17,1329.8800822034257
2002-05-20,1329.9458279030723
2002-05-21,1331.9561212191365
2002-05-22,1322.2729404176712
2002-05-23,1322.7714912319482
