Date,BRAZIL IMI EQUAL WEIGHTED
1999-08-10,945.5014300728501
1999-08-11,969.5124630995064
1999-08-12,966.1343874188397
1999-08-13,976.5477299627053
1999-08-16,970.9249355491536
1999-08-17,955.873123078663
1999-08-18,928.7117553995043
1999-08-19,921.4013725631627
1999-08-20,958.700274015707
1999-08-23,970.4407156465757
1999-08-24,954.007443095761
1999-08-25,979.3940983810026
1999-08-26,967.0916002279466
1999-08-27,961.1479573759152
1999-08-30,965.3613896659538
1999-08-31,970.384967930171
1999-09-01,992.8378140721762
1999-09-02,1009.8214536705532
1999-09-03,1015.9400601263162
1999-09-06,1028.52115424997
1999-09-07,1028.4389959133348
1999-09-08,1033.411213765817
1999-09-09,1047.1281351909367
1999-09-10,1063.7842135326107
1999-09-13,1059.1600737775539
1999-09-14,1062.4086935116622
1999-09-15,1051.4544948362104
1999-09-16,1047.339979643483
1999-09-17,1064.8958715341698
1999-09-20,1082.8947598736402
1999-09-21,1070.3155365343796
1999-09-22,1065.5083564418694
1999-09-23,1065.4392652576068
1999-09-24,1068.8551931141158
1999-09-27,1069.131614758963
1999-09-28,1060.7442279218521
1999-09-29,1067.4782868099282
1999-09-30,1046.794365376686
1999-10-01,1041.9093513258426
1999-10-04,1044.3868695672975
1999-10-05,1030.3287950297981
1999-10-06,1053.9925801505292
1999-10-07,1061.778891157965
1999-10-08,1057.6971581822138
1999-10-11,1066.4324007941077
1999-10-12,1066.4324007941077
1999-10-13,1053.9289302224204
1999-10-14,1053.6437141582114
1999-10-15,1040.7152331122786
1999-10-18,1021.9397516445977
1999-10-19,1029.0285285522907
1999-10-20,1047.282717338529
1999-10-21,1046.6020418800201
1999-10-22,1071.085343557988
1999-10-25,1061.1166913196046
1999-10-26,1063.5062537741017
1999-10-27,1070.3666913215884
1999-10-28,1088.2603378106535
1999-10-29,1114.4883888228062
1999-11-01,1126.2704730276423
1999-11-02,1126.2704730276423
1999-11-03,1152.235084025551
1999-11-04,1183.17737140855
1999-11-05,1213.6618764011018
1999-11-08,1221.600023280012
1999-11-09,1211.1474688670482
1999-11-10,1237.6277086450652
1999-11-11,1232.093335569886
1999-11-12,1230.080120478727
1999-11-15,1230.080120478727
1999-11-16,1244.4676443815579
1999-11-17,1236.7584943926984
1999-11-18,1257.043715865869
1999-11-19,1283.9223588814978
1999-11-22,1278.931710389721
1999-11-23,1304.7979219038803
1999-11-24,1293.4381403906334
1999-11-25,1307.7907782325246
1999-11-26,1337.7949135192328
1999-11-29,1334.1856931865343
1999-11-30,1329.330758645237
1999-12-01,1344.7349810047567
1999-12-02,1387.905444004528
1999-12-03,1406.524040808834
1999-12-06,1403.3400164208335
1999-12-07,1416.9799361812793
1999-12-08,1428.7854455928443
1999-12-09,1434.883258496751
1999-12-10,1460.1015046814482
1999-12-13,1477.3076268175955
1999-12-14,1474.8114111644193
1999-12-15,1476.1940690268168
1999-12-16,1508.295741719289
1999-12-17,1559.4708629726013
1999-12-20,1589.7915695527427
1999-12-21,1613.3119855953364
1999-12-22,1626.2103247846287
1999-12-23,1622.6132582133348
1999-12-24,1623.9460399425159
1999-12-27,1629.7633128919495
1999-12-28,1670.715749145584
1999-12-29,1717.2798825409234
1999-12-30,1744.5271792921692
1999-12-31,1744.5271792921692
2000-01-03,1720.9690881831768
2000-01-04,1623.3378484117202
2000-01-05,1650.409541115755
2000-01-06,1641.985780609363
2000-01-07,1664.482063614579
2000-01-10,1736.0081699449047
2000-01-11,1711.601916124576
2000-01-12,1713.040344053412
2000-01-13,1744.003544744318
2000-01-14,1772.1877601137544
2000-01-17,1802.854435179055
2000-01-18,1803.4776320803792
2000-01-19,1802.0991316170084
2000-01-20,1795.823832025685
2000-01-21,1815.2758400983166
2000-01-24,1814.0870127656299
2000-01-25,1809.4918022069778
2000-01-26,1819.4015103763752
2000-01-27,1833.7933440210081
2000-01-28,1794.6902429262675
2000-01-31,1789.6302463996785
2000-02-01,1795.015210841365
2000-02-02,1811.8380678912497
2000-02-03,1841.9728046438695
2000-02-04,1902.7346851613925
2000-02-07,1899.0622608808617
2000-02-08,1930.8370407183777
2000-02-09,1911.1585339482972
2000-02-10,1938.521443251437
2000-02-11,1936.3173762855383
2000-02-14,1908.443251215324
2000-02-15,1875.3150898665594
2000-02-16,1896.717168878511
2000-02-17,1897.2396944508776
2000-02-18,1871.6614660254083
2000-02-21,1893.583663867462
2000-02-22,1852.5273382658777
2000-02-23,1864.1673723677359
2000-02-24,1848.842954477212
2000-02-25,1860.3570277346514
2000-02-28,1827.5237450040568
2000-02-29,1841.7439094507508
2000-03-01,1863.1071261375648
2000-03-02,1865.1887051592082
2000-03-03,1916.8458543039321
2000-03-06,1918.0723332262985
2000-03-07,1918.6219241527242
2000-03-08,1906.9256032271835
2000-03-09,1914.209354373298
2000-03-10,1897.104220688191
2000-03-13,1852.1147182985078
2000-03-14,1845.058504324004
2000-03-15,1843.5652087411147
2000-03-16,1861.79943041559
2000-03-17,1865.466397029154
2000-03-20,1869.4230622757402
2000-03-21,1906.8429870785387
2000-03-22,1936.9174663357967
2000-03-23,1961.9202286836942
2000-03-24,1953.6458689514902
2000-03-27,1942.060406700353
2000-03-28,1921.5615873687766
2000-03-29,1903.1720406756872
2000-03-30,1879.3647202520376
2000-03-31,1923.6246443988252
2000-04-03,1883.9821146588129
2000-04-04,1851.1153774359195
2000-04-05,1846.6377739020634
2000-04-06,1872.2255175411663
2000-04-07,1895.7464449092674
2000-04-10,1862.16643120467
2000-04-11,1844.1501440030715
2000-04-12,1822.0671936823837
2000-04-13,1733.6430612764782
2000-04-14,1652.3536176805721
2000-04-17,1641.086608710309
2000-04-18,1704.4913920156225
2000-04-19,1664.91289927386
2000-04-20,1690.4010652591112
2000-04-21,1689.8414381958557
2000-04-24,1665.6043248725073
2000-04-25,1695.4279045057463
2000-04-26,1683.0080271549389
2000-04-27,1693.2525658598458
2000-04-28,1725.6116807047129
2000-05-01,1725.6116807047129
2000-05-02,1711.4424880321694
2000-05-03,1670.0026551422316
2000-05-04,1676.2161578831556
2000-05-05,1702.048603521363
2000-05-08,1676.19177439971
2000-05-09,1643.8161968719503
2000-05-10,1630.6512159678282
2000-05-11,1623.829770547772
2000-05-12,1599.834472500187
2000-05-15,1645.5073931720972
2000-05-16,1661.1968991691942
2000-05-17,1628.1789298165306
2000-05-18,1610.9630973730061
2000-05-19,1584.0402317285932
2000-05-22,1537.0556892306497
2000-05-23,1503.4648680888245
2000-05-24,1538.97156399421
2000-05-25,1529.4941724673342
2000-05-26,1560.297680371654
2000-05-29,1586.7072837168225
2000-05-30,1622.3624478763004
2000-05-31,1637.8015323321179
2000-06-01,1701.772221813536
2000-06-02,1757.884448650224
2000-06-05,1757.9077162475617
2000-06-06,1752.1315006156065
2000-06-07,1778.5934909031362
2000-06-08,1770.0442801156682
2000-06-09,1770.9821448852695
2000-06-12,1757.82749480936
2000-06-13,1762.7097289065982
2000-06-14,1767.2735344673831
2000-06-15,1787.8909324983788
2000-06-16,1796.6026777470493
2000-06-19,1817.6981406473128
2000-06-20,1825.3840190223189
2000-06-21,1855.4782201655617
2000-06-22,1855.5043441380644
2000-06-23,1821.9821200728472
2000-06-26,1813.7685024318582
2000-06-27,1814.7778416716776
2000-06-28,1826.845561516408
2000-06-29,1827.1436134223716
2000-06-30,1857.6072997878334
2000-07-03,1867.2116608891236
2000-07-04,1887.8805105963952
2000-07-05,1898.9706015698127
2000-07-06,1938.7197244876486
2000-07-07,1985.4381739175344
2000-07-10,1990.7357476768098
2000-07-11,1942.0422756264406
2000-07-12,1965.9428302825193
2000-07-13,1914.7832664032726
2000-07-14,1946.152327339616
2000-07-17,1987.9239133140213
2000-07-18,1990.6619654953424
2000-07-19,1958.30423088238
2000-07-20,1979.436709049903
2000-07-21,1999.5549361230214
2000-07-24,2016.7357828708746
2000-07-25,1995.7278686924392
2000-07-26,2001.025780614805
2000-07-27,2005.0834236253563
2000-07-28,1964.5709281077727
2000-07-31,1990.5227270326768
2000-08-01,1958.0766581412067
2000-08-02,1954.4174560870551
2000-08-03,1973.8299325899945
2000-08-04,2000.2010594134185
2000-08-07,2008.5630430861042
2000-08-08,2002.8786114327775
2000-08-09,1993.3054926879927
2000-08-10,2003.8261341007571
2000-08-11,2036.8886293582204
2000-08-14,2050.930354998639
2000-08-15,2050.2799952362298
2000-08-16,2024.4673927025183
2000-08-17,2060.944823089969
2000-08-18,2030.8983056858833
2000-08-21,2016.9231684697513
2000-08-22,2028.8377029500925
2000-08-23,2038.4295115165837
2000-08-24,2024.8731349450945
2000-08-25,2048.2870865693408
2000-08-28,2033.7156578258741
2000-08-29,2031.3477916802447
2000-08-30,2041.5230612685232
2000-08-31,2047.5908920769195
2000-09-01,2066.89494649824
2000-09-04,2076.3597025653307
2000-09-05,2062.5314691137582
2000-09-06,2073.4685207434336
2000-09-07,2074.579147603733
2000-09-08,2067.103077646493
2000-09-11,2062.099337205347
2000-09-12,2029.1971761670795
2000-09-13,2026.576218656913
2000-09-14,2016.9076220473703
2000-09-15,1996.389327952621
2000-09-18,1934.1296421901209
2000-09-19,1951.59386930273
2000-09-20,1943.946293192735
2000-09-21,1951.9004506612926
2000-09-22,1959.4424340409914
2000-09-25,1980.9567444043143
2000-09-26,1963.1349686735482
2000-09-27,1943.9317579512938
2000-09-28,1959.4808361896878
2000-09-29,1957.5305115963126
2000-10-02,1928.8918466081764
2000-10-03,1931.2912739801664
2000-10-04,1935.8858027004308
2000-10-05,1972.7842454283996
2000-10-06,1949.0731732459512
2000-10-09,1939.9030965098195
2000-10-10,1933.7615047400277
2000-10-11,1916.3268538988766
2000-10-12,1914.8103754256333
2000-10-13,1877.0353655792594
2000-10-16,1871.9796590181631
2000-10-17,1839.0907330086761
2000-10-18,1791.2888216005529
2000-10-19,1826.0611800785448
2000-10-20,1797.0772523557348
2000-10-23,1760.9341093936455
2000-10-24,1734.215363883004
2000-10-25,1695.0714559902735
2000-10-26,1713.0497822444731
2000-10-27,1769.8315985820507
2000-10-30,1793.4063677230004
2000-10-31,1812.8158900972453
2000-11-01,1803.3660696688853
2000-11-02,1795.8424922100894
2000-11-03,1768.5251142714123
2000-11-06,1768.8190176088408
2000-11-07,1767.3524478558793
2000-11-08,1744.8592851190067
2000-11-09,1726.1648544930147
2000-11-10,1730.113824565657
2000-11-13,1706.3016853457068
2000-11-14,1717.8925865393212
2000-11-15,1709.9918555715897
2000-11-16,1712.9506151200762
2000-11-17,1682.1897345357468
2000-11-20,1729.7344554105637
2000-11-21,1758.995237179713
2000-11-22,1741.6469679825102
2000-11-23,1715.9312936625581
2000-11-24,1711.894388499499
2000-11-27,1695.4845072141616
2000-11-28,1671.8696633278207
2000-11-29,1682.676344455235
2000-11-30,1637.9043286298233
2000-12-01,1633.8217973284163
2000-12-04,1642.7876600377654
2000-12-05,1702.5239751334918
2000-12-06,1700.929535807057
2000-12-07,1719.1905064082362
2000-12-08,1765.7640259296895
2000-12-11,1774.0804898119752
2000-12-12,1752.1728890913619
2000-12-13,1783.7690745733096
2000-12-14,1771.9842634486045
2000-12-15,1759.6935975497265
2000-12-18,1776.1500355920396
2000-12-19,1785.1327794454985
2000-12-20,1754.3659824142128
2000-12-21,1745.877976403535
2000-12-22,1754.684056657968
2000-12-25,1754.0272945717381
2000-12-26,1766.4674773408196
2000-12-27,1795.5240692108719
2000-12-28,1804.8181061021442
2000-12-29,1809.871140741617
2001-01-01,1809.571756162995
2001-01-02,1827.2437799692339
2001-01-03,1898.753872136352
2001-01-04,1921.4292830217887
2001-01-05,1900.625264556223
2001-01-08,1904.1613382644503
2001-01-09,1940.2767135846084
2001-01-10,1949.563055580574
2001-01-11,1954.451046157655
2001-01-12,1953.7604464727178
2001-01-15,1967.7046400547454
2001-01-16,1949.1047642115818
2001-01-17,1969.6182766531554
2001-01-18,2003.1296301014543
2001-01-19,2012.1509486349914
2001-01-22,2005.3616992903492
2001-01-23,2040.9505584132116
2001-01-24,2038.0174805647994
2001-01-25,2023.5803160651296
2001-01-26,2048.5870605362193
2001-01-29,2041.1897135493336
2001-01-30,2045.4698683616264
2001-01-31,2046.3106120637271
2001-02-01,2000.4137518638797
2001-02-02,1982.2791991890515
2001-02-05,1972.863305121073
2001-02-06,1994.6450181602252
2001-02-07,1968.3338175785905
2001-02-08,2016.6387234220228
2001-02-09,2007.1439077252337
2001-02-12,2007.2248306328834
2001-02-13,2012.7459451017976
2001-02-14,2009.3707259536568
2001-02-15,2008.9770468217473
2001-02-16,1946.3162377846256
2001-02-19,1930.4251060063293
2001-02-20,1909.1122768946911
2001-02-21,1878.9178193049413
2001-02-22,1883.0724523596898
2001-02-23,1893.2532683398103
2001-02-26,1908.1968359226807
2001-02-27,1904.4703618227418
2001-02-28,1879.3954264177548
2001-03-01,1909.4788940163191
2001-03-02,1940.737680529593
2001-03-05,1946.4118788866376
2001-03-06,1935.3079769825042
2001-03-07,1916.3728167715033
2001-03-08,1912.0969893512477
2001-03-09,1887.7201076538943
2001-03-12,1839.6668812266182
2001-03-13,1848.658568362627
2001-03-14,1803.4576661800913
2001-03-15,1784.895528366212
2001-03-16,1759.4627930282818
2001-03-19,1705.8702927801985
2001-03-20,1781.074275978754
2001-03-21,1770.104275227584
2001-03-22,1679.7778852765773
2001-03-23,1682.9947989252717
2001-03-26,1728.8655364776369
2001-03-27,1747.2159397893242
2001-03-28,1736.2584579299705
2001-03-29,1702.4364779800462
2001-03-30,1695.194845045718
2001-04-02,1670.2012716938098
2001-04-03,1641.1390159509122
2001-04-04,1655.2446366949866
2001-04-05,1679.6915840394922
2001-04-06,1695.8993283962745
2001-04-09,1697.014271774252
2001-04-10,1745.2771481019863
2001-04-11,1731.9584767118188
2001-04-12,1731.1686318467032
2001-04-13,1731.0514176626366
2001-04-16,1675.2183045186785
2001-04-17,1666.1375424594248
2001-04-18,1703.0556141752525
2001-04-19,1668.2105498941874
2001-04-20,1595.8942921462453
2001-04-23,1573.0374501198712
2001-04-24,1578.114366120737
2001-04-25,1552.1143798770315
2001-04-26,1611.2378064682814
2001-04-27,1658.267717084076
2001-04-30,1687.8745719122785
2001-05-01,1673.499023000482
2001-05-02,1652.9600170276892
2001-05-03,1656.7775794578072
2001-05-04,1672.3679811662023
2001-05-07,1672.4831875708944
2001-05-08,1639.5533340764034
2001-05-09,1623.7521881149717
2001-05-10,1624.326247952661
2001-05-11,1589.6256036310754
2001-05-14,1554.2944891302277
2001-05-15,1524.980861057085
2001-05-16,1561.1216254684255
2001-05-17,1572.8151699145749
2001-05-18,1579.7856483130622
2001-05-21,1561.7427287715623
2001-05-22,1565.0848772691274
2001-05-23,1528.499383739248
2001-05-24,1513.7529052019217
2001-05-25,1490.7494052677923
2001-05-28,1513.1881618390687
2001-05-29,1512.530140863785
2001-05-30,1502.8856866754431
2001-05-31,1510.8037539750574
2001-06-01,1498.7832765196722
2001-06-04,1529.7745964819426
2001-06-05,1541.75948161633
2001-06-06,1540.8427667246822
2001-06-07,1553.9717934234707
2001-06-08,1576.8902381911855
2001-06-11,1564.808619672152
2001-06-12,1551.447156754079
2001-06-13,1554.3772178946697
2001-06-14,1545.3833707934164
2001-06-15,1534.3345744990272
2001-06-18,1468.0952139866959
2001-06-19,1461.3370724779627
2001-06-20,1463.5786380043871
2001-06-21,1518.4504581961364
2001-06-22,1585.8531149486253
2001-06-25,1594.96187657585
2001-06-26,1591.2621262826947
2001-06-27,1572.521605082957
2001-06-28,1605.00843793906
2001-06-29,1607.080359007688
2001-07-02,1594.395798381255
2001-07-03,1588.9639838699254
2001-07-04,1537.5348154296812
2001-07-05,1517.2266516624084
2001-07-06,1460.388685012862
2001-07-09,1490.711989985328
2001-07-10,1430.571083238254
2001-07-11,1411.6204592877978
2001-07-12,1414.0183127474268
2001-07-13,1412.0646662542763
2001-07-16,1382.7416142727948
2001-07-17,1430.8698512248468
2001-07-18,1455.8938169001547
2001-07-19,1431.1232258861014
2001-07-20,1468.061024011346
2001-07-23,1508.417744699391
2001-07-24,1484.526546979555
2001-07-25,1452.691773130755
2001-07-26,1445.9513311114338
2001-07-27,1450.2131012228458
2001-07-30,1473.4293452888194
2001-07-31,1484.9681308528095
2001-08-01,1445.226068884496
2001-08-02,1450.8883676286678
2001-08-03,1447.212834723276
2001-08-06,1474.9319790718584
2001-08-07,1493.0151796224727
2001-08-08,1476.754784326472
2001-08-09,1483.5765461689803
2001-08-10,1477.7902211372684
2001-08-13,1467.4330887087256
2001-08-14,1449.2262460091983
2001-08-15,1461.5427134523645
2001-08-16,1456.2159648217967
2001-08-17,1417.6125403586793
2001-08-20,1411.1060022853328
2001-08-21,1392.0207824944564
2001-08-22,1398.4794168821707
2001-08-23,1385.407825835661
2001-08-24,1380.037888449663
2001-08-27,1375.117949101561
2001-08-28,1374.9481811746625
2001-08-29,1389.235127363038
2001-08-30,1382.8245060582583
2001-08-31,1381.9637907454621
2001-09-03,1370.1050274845134
2001-09-04,1368.4000458893117
2001-09-05,1355.8035727015629
2001-09-06,1321.548736707252
2001-09-07,1326.9866182494454
2001-09-10,1292.597592981708
2001-09-11,1206.6616535937474
2001-09-12,1198.9710081992607
2001-09-13,1123.2987416033793
2001-09-14,1094.5527524705628
2001-09-17,1132.7640322985735
2001-09-18,1128.5067347988438
2001-09-19,1115.640575181088
2001-09-20,1087.0002569424635
2001-09-21,1049.6822117023655
2001-09-24,1074.292707602339
2001-09-25,1085.0552126879443
2001-09-26,1060.4246726715423
2001-09-27,1081.3401790513806
2001-09-28,1108.5004582110757
2001-10-01,1091.1752715846292
2001-10-02,1082.0428306080537
2001-10-03,1058.5388742844036
2001-10-04,1055.578074832537
2001-10-05,1053.7738706963028
2001-10-08,1031.482675843846
2001-10-09,1041.7400265051563
2001-10-10,1061.0167788068059
2001-10-11,1077.2816878831857
2001-10-12,1076.9842508103318
2001-10-15,1110.812267263438
2001-10-16,1118.849326487205
2001-10-17,1141.864187839158
2001-10-18,1124.0243346152247
2001-10-19,1140.5774084820869
2001-10-22,1188.980700936239
2001-10-23,1185.4882092150558
2001-10-24,1171.5411596174724
2001-10-25,1187.4753481578848
2001-10-26,1195.5710348922853
2001-10-29,1171.0098391278418
2001-10-30,1157.2019973654487
2001-10-31,1188.8541098127434
2001-11-01,1184.9559740288878
2001-11-02,1195.9076367200582
2001-11-05,1262.2186001335024
2001-11-06,1291.2031901165042
2001-11-07,1308.1730688409627
2001-11-08,1326.0723755505082
2001-11-09,1340.2423088891526
2001-11-12,1318.1961417423906
2001-11-13,1355.4143224851687
2001-11-14,1358.106013374402
2001-11-15,1353.584091243046
2001-11-16,1361.3832600125054
2001-11-19,1387.143478679222
2001-11-20,1356.9045409012515
2001-11-21,1373.5588763686906
2001-11-22,1395.0526108134677
2001-11-23,1438.7449868444626
2001-11-26,1478.505155912512
2001-11-27,1481.3574475272624
2001-11-28,1425.1319479086806
2001-11-29,1405.2392047894048
2001-11-30,1396.6446031020666
2001-12-03,1451.4520213139976
2001-12-04,1464.7171256861116
2001-12-05,1478.4144431480195
2001-12-06,1483.948827494961
2001-12-07,1503.7620077050776
2001-12-10,1541.813979789152
2001-12-11,1550.021448376011
2001-12-12,1555.9199699794806
2001-12-13,1527.8381454091843
2001-12-14,1514.278811753389
2001-12-17,1524.1403375374296
2001-12-18,1555.5733992703972
2001-12-19,1579.2529066529473
2001-12-20,1551.4562230842173
2001-12-21,1550.4706431734273
2001-12-24,1556.9506498716917
2001-12-25,1556.3762083911183
2001-12-26,1579.965843084161
2001-12-27,1604.0346748263828
2001-12-28,1608.2027092182325
2001-12-31,1616.594746196483
2002-01-01,1617.5202870335277
2002-01-02,1639.4569603268833
2002-01-03,1683.4915412171745
2002-01-04,1668.163453846557
2002-01-07,1649.9754994825562
2002-01-08,1635.9819665244834
2002-01-09,1617.5058585548618
2002-01-10,1585.6792711912026
2002-01-11,1580.803375048595
2002-01-14,1560.0400191030515
2002-01-15,1586.9622148002898
2002-01-16,1574.904108678428
2002-01-17,1610.8012726794336
2002-01-18,1603.6961157675582
2002-01-21,1591.9633152556203
2002-01-22,1588.543691269943
2002-01-23,1598.4155427933
2002-01-24,1588.7981632868984
2002-01-25,1580.4936227651715
2002-01-28,1550.7572852284102
2002-01-29,1522.6271963266142
2002-01-30,1520.6135422169507
2002-01-31,1548.8048115289166
2002-02-01,1548.6685892558412
2002-02-04,1527.1203594351473
2002-02-05,1538.4772297592392
2002-02-06,1535.9820182359274
2002-02-07,1514.8130822154574
2002-02-08,1509.9545090898953
2002-02-11,1510.54356565995
2002-02-12,1510.5281932899725
2002-02-13,1540.6381107431243
2002-02-14,1558.2341988170374
2002-02-15,1557.6761982359976
2002-02-18,1563.0422186141775
2002-02-19,1560.9014777763814
2002-02-20,1574.7511689079897
2002-02-21,1591.2845465598589
2002-02-22,1593.4723640383966
2002-02-25,1638.211207028707
2002-02-26,1635.338430310339
2002-02-27,1667.2431263563037
2002-02-28,1669.7472641834127
2002-03-01,1697.2190406430452
2002-03-04,1706.6393519430212
2002-03-05,1691.412633857944
2002-03-06,1682.8928352964501
2002-03-07,1661.3650980270172
2002-03-08,1697.4381855634135
2002-03-11,1679.5341405773913
2002-03-12,1714.914954913436
2002-03-13,1724.9282797547055
2002-03-14,1715.7520942220801
2002-03-15,1732.5770475709733
2002-03-18,1727.683750222816
2002-03-19,1725.7192788396976
2002-03-20,1730.2114390697955
2002-03-21,1698.1570278417666
2002-03-22,1662.9718884061656
2002-03-25,1655.2486555096004
2002-03-26,1691.2264986966786
2002-03-27,1691.3999343038097
2002-03-28,1688.665079024188
2002-03-29,1689.0511150932823
2002-04-01,1691.0349001219247
2002-04-02,1693.9561747578905
2002-04-03,1700.6458081313065
2002-04-04,1692.217164697881
2002-04-05,1704.5575202608554
2002-04-08,1698.9677470481488
2002-04-09,1705.6930872937935
2002-04-10,1727.9066767561146
2002-04-11,1735.4374834624255
2002-04-12,1745.329302793988
2002-04-15,1713.9563611014682
2002-04-16,1738.3673072273475
2002-04-17,1745.7737618233318
2002-04-18,1722.3931583511533
2002-04-19,1728.5262882540123
2002-04-22,1708.619035004372
2002-04-23,1699.425347257478
2002-04-24,1706.850918084737
2002-04-25,1687.3403407071871
2002-04-26,1682.5219861110552
2002-04-29,1672.065821518231
2002-04-30,1672.7826459275045
2002-05-01,1674.428463927615
2002-05-02,1627.6008725160716
2002-05-03,1599.5633609070692
2002-05-06,1574.3094873335378
2002-05-07,1585.1832414288883
2002-05-08,1587.2138787949766
2002-05-09,1535.2495855047755
2002-05-10,1528.1119681339476
2002-05-13,1516.6934079362236
2002-05-14,1522.1153777243896
2002-05-15,1528.776562405284
2002-05-16,1557.2392390528307
2002-05-17,1557.7792567952383
2002-05-20,1549.1105096979284
2002-05-21,1549.7476271490314
2002-05-22,1522.040417902914
2002-05-23,1509.8787823922496
2002-05-24,1508.3794715596432
2002-05-27,1514.2582083791183
2002-05-28,1518.947146587248
2002-05-29,1535.3501420886882
