Date,AC ASIA EX JAPAN SMALL CAP MIN VOL (USD)
2001-11-09,904.8560086182355
2001-11-12,911.6476895574258
2001-11-13,908.9071908034332
2001-11-14,915.3067694333688
2001-11-15,924.8068949582679
2001-11-16,926.5382115201021
2001-11-19,934.3161634900596
2001-11-20,932.0164632550429
2001-11-21,934.8924639779407
2001-11-22,937.0135543849168
2001-11-23,943.4208993564484
2001-11-26,953.2433288014961
2001-11-27,951.8020094210812
2001-11-28,940.1913754858625
2001-11-29,943.6880695556789
2001-11-30,948.2446830408975
2001-12-03,959.0190257984647
2001-12-04,964.9502589569971
2001-12-05,972.0372442603498
2001-12-06,981.2450096236938
2001-12-07,989.4518354023724
2001-12-10,997.9081818739196
2001-12-11,992.0287411378223
2001-12-12,1001.3793416194958
2001-12-13,990.6983635877613
2001-12-14,994.900230350736
2001-12-17,1000.2733470781367
2001-12-18,988.8044852741166
2001-12-19,979.8389504564343
2001-12-20,982.7547034410231
2001-12-21,972.0851575872063
2001-12-24,972.1934801982227
2001-12-25,979.5437724045031
2001-12-26,980.7179119776779
2001-12-27,977.6807507180586
2001-12-28,982.6562965476078
2001-12-31,993.3554821950048
2002-01-01,993.3976472196017
2002-01-02,997.2319641116486
2002-01-03,1000.2115344629793
2002-01-04,1006.7261891634505
2002-01-07,1019.9342961413829
2002-01-08,1013.1392592239099
2002-01-09,1012.9613191405045
2002-01-10,1013.7985622303999
2002-01-11,1006.8463038734831
2002-01-14,1002.9929965431943
2002-01-15,997.3789492624394
2002-01-16,993.8895681939425
2002-01-17,996.1387974307736
2002-01-18,1000.5188948358084
2002-01-21,1007.6663833944314
2002-01-22,1001.84824692324
2002-01-23,1007.6781634910382
2002-01-24,1010.9057899172519
2002-01-25,1023.0364315450412
2002-01-28,1028.8975563054248
2002-01-29,1027.4818462130356
2002-01-30,1022.7148341220482
2002-01-31,1030.7878742062842
2002-02-01,1032.4377853235248
2002-02-04,1030.9647987402298
2002-02-05,1028.9963918574751
2002-02-06,1039.3338294508821
2002-02-07,1034.6824348760524
2002-02-08,1040.5190839745076
2002-02-11,1044.3960259012772
2002-02-12,1045.4935028891114
2002-02-13,1045.1125094057932
2002-02-14,1054.237036454901
2002-02-15,1057.3991116586571
2002-02-18,1059.9003783310716
2002-02-19,1054.2439332203453
2002-02-20,1054.8297815491217
2002-02-21,1053.9654699220275
2002-02-22,1049.7533358300432
2002-02-25,1044.3309716514282
2002-02-26,1046.8570662132122
2002-02-27,1056.5819395146086
2002-02-28,1051.6740383875845
2002-03-01,1054.7090377535212
2002-03-04,1068.0810256498771
2002-03-05,1070.841435721305
2002-03-06,1078.1819287783735
2002-03-07,1083.2341328021482
2002-03-08,1086.4449106748305
2002-03-11,1096.1652651017378
2002-03-12,1094.1328620472555
2002-03-13,1098.8649541115608
2002-03-14,1102.1551799359113
2002-03-15,1103.164188875378
2002-03-18,1109.8771058978505
2002-03-19,1111.8307650103966
2002-03-20,1115.3128936932778
2002-03-21,1118.756436807669
2002-03-22,1125.1937417168065
2002-03-25,1129.3410866286652
2002-03-26,1128.6420835073575
2002-03-27,1136.4762592780962
2002-03-28,1135.1265065093971
2002-03-29,1130.537333201103
2002-04-01,1130.144327162229
2002-04-02,1134.7353492934178
2002-04-03,1145.7817427424739
2002-04-04,1149.7336431328702
2002-04-05,1155.2839789096467
2002-04-08,1159.1633084512528
2002-04-09,1146.3634503930207
2002-04-10,1140.6881774041499
2002-04-11,1145.5147679455074
2002-04-12,1147.233011576893
2002-04-15,1153.6247694918134
2002-04-16,1159.6777006841578
2002-04-17,1170.0494879025728
2002-04-18,1172.6155813482032
2002-04-19,1177.3767501416808
2002-04-22,1182.5193948189028
2002-04-23,1179.5127708661291
2002-04-24,1181.3558694179512
2002-04-25,1171.924086766532
2002-04-26,1173.2920532102628
2002-04-29,1166.2475909091577
2002-04-30,1158.266199527801
2002-05-01,1158.405834826809
2002-05-02,1164.0212742012013
2002-05-03,1173.019795749873
2002-05-06,1167.9465532898246
2002-05-07,1166.2691275033105
2002-05-08,1170.8644503382943
2002-05-09,1171.2786862949447
2002-05-10,1169.5954191925248
2002-05-13,1167.5788874165844
2002-05-14,1163.100390891756
2002-05-15,1169.8343709623957
2002-05-16,1167.1658820016478
2002-05-17,1172.4450678923724
2002-05-20,1156.1336167376435
2002-05-21,1139.8386243306088
2002-05-22,1146.1216090832509
2002-05-23,1140.8429042083376
2002-05-24,1157.7132287679556
2002-05-27,1161.2676459672814
2002-05-28,1154.5083401891868
2002-05-29,1152.6859928212582
2002-05-30,1155.9946650854695
2002-05-31,1151.7902560712312
2002-06-03,1140.1936202668285
2002-06-04,1142.8897498333702
2002-06-05,1150.1466147695103
2002-06-06,1154.5360727210166
2002-06-07,1142.0330332895235
2002-06-10,1153.025017127318
2002-06-11,1154.2788214151426
2002-06-12,1159.1995220390902
2002-06-13,1171.261105295114
2002-06-14,1166.7699878339795
2002-06-17,1162.6504646958954
2002-06-18,1156.2943182447357
2002-06-19,1127.2458905015403
2002-06-20,1133.5013398260344
2002-06-21,1136.7058192230597
2002-06-24,1132.536113164342
2002-06-25,1114.8843008824026
2002-06-26,1077.9364042410095
2002-06-27,1080.7617110561116
2002-06-28,1107.4008239338395
2002-07-01,1094.1787330551326
2002-07-02,1098.4959077317792
2002-07-03,1112.3232537669328
2002-07-04,1126.6210110764328
2002-07-05,1138.7198175307121
2002-07-08,1143.853321831939
2002-07-09,1154.2410572569029
2002-07-10,1149.992966289345
2002-07-11,1132.892935941825
2002-07-12,1151.8911127713038
2002-07-15,1149.3473366345827
2002-07-16,1138.5387566799209
2002-07-17,1135.8464287933402
2002-07-18,1133.1853011753303
2002-07-19,1124.9495221915374
2002-07-22,1095.0332222435004
2002-07-23,1111.082700774737
2002-07-24,1093.1460028984488
2002-07-25,1097.2666818765917
2002-07-26,1068.8162701982048
2002-07-29,1069.4762068674886
2002-07-30,1096.5650721436689
2002-07-31,1090.358549962873
2002-08-01,1089.5434784746412
2002-08-02,1088.7226739893663
2002-08-05,1055.786343613261
2002-08-06,1039.5889391774172
2002-08-07,1058.678950888089
2002-08-08,1055.268854428574
2002-08-09,1068.3495377094957
2002-08-12,1068.2952568119088
2002-08-13,1073.7594366461192
2002-08-14,1086.228729206806
2002-08-15,1086.9427163181715
2002-08-16,1091.9557040632756
2002-08-19,1087.101603135021
2002-08-20,1096.296792388421
2002-08-21,1100.2839009706518
2002-08-22,1106.9087858231405
2002-08-23,1101.6067652942436
2002-08-26,1096.1800777839744
2002-08-27,1093.7525015088065
2002-08-28,1088.6818592332556
2002-08-29,1088.9894450409317
2002-08-30,1091.276333786726
2002-09-02,1085.9350883964419
2002-09-03,1077.1432425234746
2002-09-04,1069.439928955349
2002-09-05,1066.5145949555308
2002-09-06,1057.00214065317
2002-09-09,1050.2789828503294
2002-09-10,1068.02335196714
2002-09-11,1072.021340854939
2002-09-12,1078.900303851346
2002-09-13,1066.892953940298
2002-09-16,1044.8150355475755
2002-09-17,1064.0251945116913
2002-09-18,1046.8977809065639
2002-09-19,1051.1298668958175
2002-09-20,1042.5299162584442
2002-09-23,1023.5352516278385
2002-09-24,1012.1189559208059
2002-09-25,995.5888075897487
2002-09-26,998.9918434452168
2002-09-27,1003.1748472672746
2002-09-30,990.5634982530307
2002-10-01,994.1111709116068
2002-10-02,993.4801918745072
2002-10-03,987.069211097456
2002-10-04,986.3441368111062
2002-10-07,962.6775297221541
2002-10-08,964.8517658017873
2002-10-09,956.0740851133479
2002-10-10,936.8145000147261
2002-10-11,932.0478098393851
2002-10-14,941.7292623331497
2002-10-15,962.1167836607932
2002-10-16,976.2813708254891
2002-10-17,988.9936301957391
2002-10-18,1007.0324098520468
2002-10-21,1003.8537797383021
2002-10-22,996.1467229592566
2002-10-23,1022.8357185125938
2002-10-24,1022.1093860660626
2002-10-25,1018.9361851222785
2002-10-28,1026.7253035674098
2002-10-29,1021.6965585658897
2002-10-30,1013.7609641562414
2002-10-31,1020.1805511362855
2002-11-01,1009.2960859637601
2002-11-04,1023.4827431231477
2002-11-05,1023.948461723241
2002-11-06,1036.2341008970145
2002-11-07,1038.4537867385939
2002-11-08,1042.458265643655
2002-11-11,1031.0242017343849
2002-11-12,1025.4403951993304
2002-11-13,1025.331527621792
2002-11-14,1023.8712640941479
2002-11-15,1039.036576133647
2002-11-18,1034.5072230011842
2002-11-19,1030.9458625352693
2002-11-20,1026.3319476987706
2002-11-21,1022.2833691353262
2002-11-22,1032.266564230259
2002-11-25,1037.5488245798922
2002-11-26,1035.9007857774754
2002-11-27,1033.9073865968858
2002-11-28,1036.0969765839934
2002-11-29,1044.2043255537105
2002-12-02,1045.5370897308105
2002-12-03,1050.3984842418815
2002-12-04,1043.0861637647954
2002-12-05,1045.4054665379147
2002-12-06,1046.287423613437
2002-12-09,1051.9711427362668
2002-12-10,1048.4861292504613
2002-12-11,1044.3214760038143
2002-12-12,1051.28637469021
2002-12-13,1049.7943505317216
2002-12-16,1049.3759092011971
2002-12-17,1053.499669669516
2002-12-18,1051.8073366944113
2002-12-19,1054.7894527781943
2002-12-20,1056.9697017285898
2002-12-23,1054.1453956667558
2002-12-24,1049.709554017746
2002-12-25,1044.671355139829
2002-12-26,1044.3219086142908
2002-12-27,1042.1997566672637
2002-12-30,1030.40682427432
2002-12-31,1033.8434308269757
2003-01-01,1033.5174597528826
2003-01-02,1036.4559086427705
2003-01-03,1046.7654633862358
2003-01-06,1054.5448499556057
2003-01-07,1049.8655466083296
2003-01-08,1058.4216069264655
2003-01-09,1059.8219376023503
2003-01-10,1059.6742909427705
2003-01-13,1071.990374390795
2003-01-14,1081.394579424851
2003-01-15,1085.3477730222917
2003-01-16,1088.0148255699437
2003-01-17,1081.896103293377
2003-01-20,1083.2632205255782
2003-01-21,1079.3996198446123
2003-01-22,1077.07092419153
2003-01-23,1078.4884921850344
2003-01-24,1076.1710271059646
2003-01-27,1062.1648385993099
2003-01-28,1069.4204737073073
2003-01-29,1068.129575039868
2003-01-30,1069.9399533105118
2003-01-31,1070.864206435215
2003-02-03,1071.3788696483564
2003-02-04,1074.6735672365262
2003-02-05,1075.680428320009
2003-02-06,1067.455512282001
2003-02-07,1058.4050704951621
2003-02-10,1045.712296473601
2003-02-11,1043.5376705349358
2003-02-12,1048.5532037787634
2003-02-13,1040.0856762984467
2003-02-14,1037.5518224765951
2003-02-17,1055.486167576655
2003-02-18,1053.3369567881705
2003-02-19,1053.3715727251943
2003-02-20,1053.5870160857892
2003-02-21,1051.1119765035937
2003-02-24,1055.0445865266352
2003-02-25,1044.759488826129
2003-02-26,1043.632489543344
2003-02-27,1042.3165977602969
2003-02-28,1043.2044519647488
2003-03-03,1050.9404838763746
2003-03-04,1045.5824807469576
2003-03-05,1033.6164548596864
2003-03-06,1022.8498336890785
2003-03-07,1011.9836184697016
2003-03-10,999.3573535630252
2003-03-11,994.8555057103914
2003-03-12,999.965204913868
2003-03-13,1000.9760723473235
2003-03-14,1010.6380756063629
2003-03-17,995.6916347778696
2003-03-18,1008.9095550438257
2003-03-19,1009.8620246938015
2003-03-20,1024.9626611452047
2003-03-21,1029.1513185920453
2003-03-24,1025.2964336592136
2003-03-25,1020.2235349323865
2003-03-26,1021.4524454292231
2003-03-27,1023.6064594584044
2003-03-28,1023.8745723112361
2003-03-31,1007.6460282976182
2003-04-01,1007.7306642974004
2003-04-02,1012.7226111917876
2003-04-03,1017.2768351886898
2003-04-04,1030.3713739962782
2003-04-07,1043.449958964861
2003-04-08,1042.6083011763587
2003-04-09,1035.2444180691152
2003-04-10,1039.294253127837
2003-04-11,1041.8495811557332
2003-04-14,1043.4136329020046
2003-04-15,1050.8730170729796
2003-04-16,1058.5091849539783
2003-04-17,1058.6881883124895
2003-04-18,1067.6049193857732
2003-04-21,1064.481912008707
2003-04-22,1050.5195251028515
2003-04-23,1040.3596416601827
2003-04-24,1025.7819925348417
2003-04-25,1007.813571206046
2003-04-28,1012.7972365130602
2003-04-29,1028.3242478209254
2003-04-30,1027.0077971383212
2003-05-01,1027.3340477534011
2003-05-02,1027.8064482099724
2003-05-05,1034.6762938351505
2003-05-06,1039.5610291597054
2003-05-07,1045.3206346275315
2003-05-08,1040.5036604390864
2003-05-09,1045.6552737225766
2003-05-12,1053.4719784985346
2003-05-13,1053.2158673238187
2003-05-14,1055.383546311758
2003-05-15,1062.410943385717
2003-05-16,1061.0871281686289
2003-05-19,1061.0330323866642
2003-05-20,1063.4985077951878
2003-05-21,1071.436476892461
2003-05-22,1080.8666949204444
2003-05-23,1099.7424513303886
2003-05-26,1114.8997766133957
2003-05-27,1111.1791226635714
2003-05-28,1115.0342361222824
2003-05-29,1113.6315900458603
2003-05-30,1117.6301739206037
2003-06-02,1125.0975055296137
2003-06-03,1120.696933023232
2003-06-04,1124.4109164028648
2003-06-05,1126.8273189317797
2003-06-06,1125.7760332493267
2003-06-09,1136.4644411642248
2003-06-10,1136.2805368248223
2003-06-11,1138.9825586032314
2003-06-12,1144.0672063711406
2003-06-13,1150.201759711457
2003-06-16,1149.8422143464034
2003-06-17,1160.3127922717733
2003-06-18,1161.451802617949
2003-06-19,1162.9885452310655
2003-06-20,1160.47585098268
2003-06-23,1154.2154074913433
2003-06-24,1147.736005774058
2003-06-25,1157.2371655680618
2003-06-26,1155.7008018098006
2003-06-27,1161.4476117032743
2003-06-30,1162.7057820021723
2003-07-01,1172.0425132398193
2003-07-02,1182.9652621435555
2003-07-03,1187.2199590062849
2003-07-04,1191.2449215856627
2003-07-07,1200.995327406747
2003-07-08,1200.210911926831
2003-07-09,1203.186518827013
2003-07-10,1203.834682286889
2003-07-11,1204.6862064539187
2003-07-14,1216.0537493277313
2003-07-15,1212.7436292320829
2003-07-16,1220.4880298204146
2003-07-17,1211.4509144395433
2003-07-18,1205.0401233580953
2003-07-21,1202.7768587711037
2003-07-22,1198.9782169710284
2003-07-23,1200.8699895915886
2003-07-24,1211.2550143975411
2003-07-25,1214.8171307074604
2003-07-28,1229.0613381570545
2003-07-29,1228.0376787083585
2003-07-30,1226.7742323166112
2003-07-31,1230.6002038242716
2003-08-01,1234.9377529610342
2003-08-04,1240.019642054161
2003-08-05,1231.4851837757458
2003-08-06,1224.8917853374383
2003-08-07,1229.4867918186799
2003-08-08,1230.7845319729827
2003-08-11,1235.862388845635
2003-08-12,1241.0891563769806
2003-08-13,1246.9983855787896
2003-08-14,1248.2069696342207
2003-08-15,1253.0627698641408
2003-08-18,1262.6312511927667
2003-08-19,1258.8116229585544
2003-08-20,1260.3433305232388
2003-08-21,1272.1380657191128
2003-08-22,1277.632244137622
2003-08-25,1273.3040279578975
2003-08-26,1271.5567002808323
2003-08-27,1274.6845121095246
2003-08-28,1272.5665890731086
2003-08-29,1284.2149664283118
2003-09-01,1297.7377488210527
2003-09-02,1298.4409466442473
2003-09-03,1300.0530070422265
2003-09-04,1297.3425814915522
2003-09-05,1295.702827494114
2003-09-08,1296.6018770198314
2003-09-09,1290.5705526544996
2003-09-10,1281.6715100915537
2003-09-11,1290.1664881402749
2003-09-12,1288.8072358633406
2003-09-15,1287.4024966079908
2003-09-16,1296.5238151092535
2003-09-17,1300.8414177336367
2003-09-18,1296.4180517885893
2003-09-19,1299.7349569560988
2003-09-22,1288.4262362343259
2003-09-23,1296.0574745342437
2003-09-24,1311.3787595472934
2003-09-25,1306.3872516210993
2003-09-26,1308.4573820988453
2003-09-29,1310.9873099923702
2003-09-30,1312.884596763065
2003-10-01,1315.5575711686517
2003-10-02,1329.7603271915298
2003-10-03,1336.8648390011658
2003-10-06,1345.239831164889
2003-10-07,1345.6511772154884
2003-10-08,1348.410961015173
2003-10-09,1362.5875620662719
2003-10-10,1371.3884342454373
2003-10-13,1374.999821464739
2003-10-14,1363.0853835126657
2003-10-15,1368.1578830148533
2003-10-16,1381.2980036023484
2003-10-17,1379.5489025701208
2003-10-20,1381.1729683312421
2003-10-21,1379.5513503044954
2003-10-22,1380.138909915571
2003-10-23,1356.3315037248703
2003-10-24,1359.853294987395
2003-10-27,1364.8734501366152
2003-10-28,1379.2268694705308
2003-10-29,1380.6275515292432
2003-10-30,1383.59502419229
2003-10-31,1391.4706791055933
2003-11-03,1406.327380428464
2003-11-04,1414.581696757283
2003-11-05,1421.352835090005
2003-11-06,1408.7220316113173
2003-11-07,1414.1949224870257
2003-11-10,1412.3174619533715
2003-11-11,1408.4205274645026
2003-11-12,1409.0056692827045
2003-11-13,1418.7646998633659
2003-11-14,1419.453242890531
2003-11-17,1410.3266249283793
2003-11-18,1411.768270015204
2003-11-19,1395.2073757617554
2003-11-20,1387.406347820534
2003-11-21,1385.4699464916914
2003-11-24,1382.2707224336782
2003-11-25,1388.4212874591215
2003-11-26,1396.2693696327872
2003-11-27,1395.6116634819061
2003-11-28,1410.4052288277358
2003-12-01,1431.7394750306767
2003-12-02,1435.4254679333364
2003-12-03,1441.159141878331
2003-12-04,1447.8673999094556
2003-12-05,1446.671771451631
2003-12-08,1447.090499001279
2003-12-09,1454.4950974306107
2003-12-10,1454.3069020628493
2003-12-11,1452.7233580835768
2003-12-12,1463.635305426509
2003-12-15,1469.311938888071
2003-12-16,1461.161495721651
2003-12-17,1454.9158693738455
2003-12-18,1457.380562786787
2003-12-19,1460.4827663973813
2003-12-22,1462.9145455728149
2003-12-23,1465.8893818584258
2003-12-24,1470.2026613374437
2003-12-25,1468.2126145595591
2003-12-26,1471.0693351635314
2003-12-29,1479.2747455235815
2003-12-30,1487.2392726459452
2003-12-31,1493.9223448169705
2004-01-01,1496.621667950705
2004-01-02,1506.6274502760969
2004-01-05,1519.7153227401152
2004-01-06,1518.487652510936
2004-01-07,1522.1932091731612
2004-01-08,1528.6969278158665
2004-01-09,1535.8038424320273
2004-01-12,1530.6956928450952
2004-01-13,1530.4748500318472
2004-01-14,1538.5380955725855
2004-01-15,1532.541395878949
2004-01-16,1533.4023690784923
2004-01-19,1534.7918148479241
2004-01-20,1539.235512644262
2004-01-21,1537.9423090734224
2004-01-22,1535.2348079698945
2004-01-23,1540.343536005312
2004-01-26,1539.76152155704
2004-01-27,1550.6659108196798
2004-01-28,1542.728163182161
2004-01-29,1537.392957418836
2004-01-30,1542.3534146980621
2004-02-02,1542.895196984133
2004-02-03,1538.6786841954836
2004-02-04,1552.1659341732918
2004-02-05,1554.5265217138476
2004-02-06,1565.0636295835068
2004-02-09,1581.747128314973
2004-02-10,1586.5881576130162
2004-02-11,1585.9814185621194
2004-02-12,1587.4831455579879
2004-02-13,1600.818946184678
2004-02-16,1609.1944321455321
2004-02-17,1611.830601778904
2004-02-18,1613.7986507284754
2004-02-19,1609.961424437527
2004-02-20,1605.8447756725127
2004-02-23,1598.242602790053
2004-02-24,1597.3497918921319
2004-02-25,1590.4376984818007
2004-02-26,1595.7526929531791
2004-02-27,1603.413373854028
2004-03-01,1611.8074395524798
2004-03-02,1616.071793849563
2004-03-03,1605.9832605444046
2004-03-04,1610.1379150361201
2004-03-05,1611.296395929652
2004-03-08,1611.2665801504343
2004-03-09,1614.8969981178427
2004-03-10,1606.890887999617
2004-03-11,1600.045692666589
2004-03-12,1588.029757132466
2004-03-15,1589.0461847236081
2004-03-16,1582.197387878821
2004-03-17,1593.2871806715036
2004-03-18,1601.1135184494747
2004-03-19,1602.5775313060358
2004-03-22,1569.2367414903904
2004-03-23,1561.0779486469887
2004-03-24,1566.7096286363485
2004-03-25,1558.9992740690104
2004-03-26,1565.6801940364328
2004-03-29,1581.1229780597796
2004-03-30,1588.1086311567472
2004-03-31,1603.2908797853277
2004-04-01,1615.4699881083445
2004-04-02,1622.7830208878074
2004-04-05,1630.0535425346047
2004-04-06,1632.9323424764946
2004-04-07,1635.3689954660065
2004-04-08,1638.7515339792242
2004-04-09,1633.68253025865
2004-04-12,1642.2294157804008
2004-04-13,1645.5523790447496
2004-04-14,1630.1490304178694
2004-04-15,1621.029953232977
2004-04-16,1622.448855922728
2004-04-19,1623.3352153848068
2004-04-20,1625.6981696315017
2004-04-21,1619.4137562608953
2004-04-22,1617.9613860071788
2004-04-23,1626.2532369777357
2004-04-26,1617.5119521845152
2004-04-27,1605.1611749281367
2004-04-28,1594.6290009201664
2004-04-29,1558.2078784154803
2004-04-30,1545.9666595718
2004-05-03,1535.293470000909
2004-05-04,1554.9306591491281
2004-05-05,1547.8995404418845
2004-05-06,1546.2356380088395
2004-05-07,1541.4887357514108
2004-05-10,1482.478539704477
2004-05-11,1479.1842158429572
2004-05-12,1501.2532140557742
2004-05-13,1482.5261759144923
2004-05-14,1446.4593672462256
2004-05-17,1383.431188976827
2004-05-18,1401.4783021405062
2004-05-19,1449.1877164858233
2004-05-20,1440.3238331325613
2004-05-21,1460.1639549926635
2004-05-24,1467.8769620393718
2004-05-25,1462.5833926551027
2004-05-26,1467.4158963692325
2004-05-27,1485.0408699520729
2004-05-28,1486.121171108307
2004-05-31,1480.6203749684228
2004-06-01,1484.3376183865312
2004-06-02,1481.7546803194803
2004-06-03,1461.332476190143
2004-06-04,1463.8519474752495
2004-06-07,1484.0346402415669
2004-06-08,1485.7409435421334
2004-06-09,1485.7911210181146
2004-06-10,1476.378197931049
2004-06-11,1461.9029795827146
2004-06-14,1436.2105626589807
2004-06-15,1440.5061118132346
2004-06-16,1439.8800289530527
2004-06-17,1436.2632389330827
2004-06-18,1422.3228106527815
2004-06-21,1418.0682858835546
2004-06-22,1417.3173030713742
2004-06-23,1419.0897648625782
2004-06-24,1436.5163926060568
2004-06-25,1446.826566216679
2004-06-28,1445.9714277978737
2004-06-29,1454.3916260769595
2004-06-30,1460.644347926318
2004-07-01,1470.1246900142685
2004-07-02,1464.880961047743
2004-07-05,1464.429886558902
2004-07-06,1469.3559418386053
2004-07-07,1473.507485171313
2004-07-08,1467.5689071268619
2004-07-09,1468.5981103132665
2004-07-12,1465.6300482020415
2004-07-13,1460.7100760718122
2004-07-14,1448.3022450171784
2004-07-15,1441.6349118659566
2004-07-16,1450.7291401146413
2004-07-19,1455.2118914476173
2004-07-20,1442.3804554089522
2004-07-21,1448.5022802992644
2004-07-22,1437.9737522893438
2004-07-23,1436.7612958863822
2004-07-26,1433.566996626106
2004-07-27,1431.73985953387
2004-07-28,1433.389785791665
2004-07-29,1432.4305668638278
2004-07-30,1442.0946780024176
2004-08-02,1432.917696187084
2004-08-03,1430.8202108266994
2004-08-04,1426.094050123615
2004-08-05,1436.2518876978522
2004-08-06,1431.4111955375313
2004-08-09,1433.4840974972733
2004-08-10,1432.377392571637
2004-08-11,1425.9417112740791
2004-08-12,1423.5405663615334
2004-08-13,1425.3476052494766
2004-08-16,1418.6751210951397
2004-08-17,1421.9180904281914
2004-08-18,1424.1519275651008
2004-08-19,1434.7509465099656
2004-08-20,1435.4634226046364
2004-08-23,1438.9776409663875
2004-08-24,1442.3232570212676
2004-08-25,1444.1805568325378
2004-08-26,1455.7737496382986
2004-08-27,1456.7272038350197
2004-08-30,1458.8583083243623
2004-08-31,1467.4806953632626
2004-09-01,1481.2406844961683
2004-09-02,1489.971295860652
2004-09-03,1485.909690623656
2004-09-06,1488.1974709834137
2004-09-07,1494.3851236301962
2004-09-08,1498.2343153503216
2004-09-09,1493.4539589569047
2004-09-10,1495.2732462634738
2004-09-13,1502.8158534982022
2004-09-14,1507.7519352813943
2004-09-15,1515.054773782108
2004-09-16,1523.5825810649035
2004-09-17,1523.065406359172
2004-09-20,1531.6788134682204
2004-09-21,1533.6083102155806
2004-09-22,1529.4525004143131
2004-09-23,1530.07066617744
2004-09-24,1529.230197255409
2004-09-27,1526.3341025031812
2004-09-28,1522.3352833278252
2004-09-29,1523.1763386008533
2004-09-30,1530.6878425296188
2004-10-01,1541.838660982256
2004-10-04,1556.4766610194913
2004-10-05,1556.347276705448
2004-10-06,1550.20350863573
2004-10-07,1553.6468092290563
2004-10-08,1566.062413793753
2004-10-11,1565.0155167454657
2004-10-12,1548.1542966066988
2004-10-13,1543.9681894078547
2004-10-14,1531.500194729225
2004-10-15,1532.4313156648725
2004-10-18,1535.9566366592856
2004-10-19,1541.8174355194283
2004-10-20,1533.5396436270994
2004-10-21,1533.5918172043296
2004-10-22,1534.7435961866047
2004-10-25,1522.7198171952602
2004-10-26,1524.3768752332367
2004-10-27,1534.320959819588
2004-10-28,1548.7194117019176
2004-10-29,1546.8058316834608
