Date,ACWI SMALL CAP MINIMUM VOLATILITY (USD)
2001-12-26,978.6741869324296
2001-12-27,982.2584680214965
2001-12-28,984.1211994460309
2001-12-31,986.8415900825818
2002-01-01,986.7799151704755
2002-01-02,986.5505060670586
2002-01-03,989.5111355624598
2002-01-04,992.5628348314989
2002-01-07,989.7489117315705
2002-01-08,986.9590956914125
2002-01-09,985.5646396177488
2002-01-10,984.2176158617862
2002-01-11,980.4110351608613
2002-01-14,980.3137541780239
2002-01-15,980.4136305900945
2002-01-16,974.8809378097264
2002-01-17,977.1172181723499
2002-01-18,977.8585971862846
2002-01-21,982.9469884936252
2002-01-22,979.5545463934039
2002-01-23,981.6922019369254
2002-01-24,979.7150239757533
2002-01-25,977.1507898187041
2002-01-28,980.510636771012
2002-01-29,976.5697949301776
2002-01-30,980.241090939646
2002-01-31,981.2553133212527
2002-02-01,980.6577026321127
2002-02-04,979.3811891783371
2002-02-05,978.3787390559031
2002-02-06,977.8728066770615
2002-02-07,977.2282074048745
2002-02-08,981.744411403169
2002-02-11,986.6581319354361
2002-02-12,991.69858858497
2002-02-13,994.9138003686619
2002-02-14,994.7310491132571
2002-02-15,996.752164836283
2002-02-18,996.1901277991409
2002-02-19,989.4145560271486
2002-02-20,990.5523134322704
2002-02-21,988.6124699424115
2002-02-22,995.1038508768561
2002-02-25,993.9238497822838
2002-02-26,994.8041662196943
2002-02-27,999.8349222378412
2002-02-28,999.1780210501163
2002-03-01,1005.8417040500984
2002-03-04,1018.1220681275081
2002-03-05,1018.2603408495122
2002-03-06,1026.0979736772101
2002-03-07,1034.926212944196
2002-03-08,1035.42165929734
2002-03-11,1039.715467077826
2002-03-12,1035.4993130088649
2002-03-13,1032.1121838215877
2002-03-14,1038.2128298277885
2002-03-15,1041.3196818843976
2002-03-18,1041.2426230454678
2002-03-19,1043.6496092739408
2002-03-20,1044.860096575076
2002-03-21,1049.5994078345527
2002-03-22,1047.9324515036371
2002-03-25,1046.4248519570697
2002-03-26,1050.6835203139458
2002-03-27,1056.23140502497
2002-03-28,1055.032870678064
2002-03-29,1052.4573219377296
2002-04-01,1053.6381994432877
2002-04-02,1055.4929503871617
2002-04-03,1056.1159051445748
2002-04-04,1060.081389851326
2002-04-05,1063.0109109150283
2002-04-08,1067.761441235875
2002-04-09,1067.2501988139388
2002-04-10,1078.2249447849247
2002-04-11,1074.0316158541814
2002-04-12,1080.1256939714626
2002-04-15,1078.9538536957637
2002-04-16,1084.9656269357474
2002-04-17,1085.6962784078275
2002-04-18,1089.0650030815552
2002-04-19,1090.360914624294
2002-04-22,1089.7753349299514
2002-04-23,1087.2576764531882
2002-04-24,1088.241194996817
2002-04-25,1093.2102642794036
2002-04-26,1089.8858754195028
2002-04-29,1091.3032565229953
2002-04-30,1095.3445718330058
2002-05-01,1102.820566024861
2002-05-02,1104.60343254604
2002-05-03,1110.0959315811024
2002-05-06,1104.2763994032107
2002-05-07,1099.0199568022667
2002-05-08,1099.7205446807766
2002-05-09,1095.4477237781946
2002-05-10,1093.2770035003648
2002-05-13,1095.300109989546
2002-05-14,1094.540890239644
2002-05-15,1101.3864234564987
2002-05-16,1099.2588317883828
2002-05-17,1106.8235936859064
2002-05-20,1102.985292339744
2002-05-21,1102.881610418631
2002-05-22,1107.4150604231008
2002-05-23,1111.4184383377815
2002-05-24,1112.8824115058724
2002-05-27,1114.1802952115518
2002-05-28,1117.3371038558596
2002-05-29,1118.073281114025
2002-05-30,1121.3474304655672
2002-05-31,1120.0599873926558
2002-06-03,1114.5271578572326
2002-06-04,1111.6788091709388
2002-06-05,1108.9566153776434
2002-06-06,1103.7572116812853
2002-06-07,1104.1646364844742
2002-06-10,1104.778320836003
2002-06-11,1100.2499620221124
2002-06-12,1099.6180911729027
2002-06-13,1093.6679513359563
2002-06-14,1090.0006586002835
2002-06-17,1095.4175005047234
2002-06-18,1097.63148493505
2002-06-19,1091.0958939983548
2002-06-20,1094.6010395849082
2002-06-21,1097.749854556164
2002-06-24,1093.6130332486148
2002-06-25,1086.693647132851
2002-06-26,1086.7152478481155
2002-06-27,1088.6865036794177
2002-06-28,1096.9068875813603
2002-07-01,1089.1038762187638
2002-07-02,1076.1475014890364
2002-07-03,1070.8766971536093
2002-07-04,1070.0779205096924
2002-07-05,1081.0472108861925
2002-07-08,1080.769276452714
2002-07-09,1079.8479246936238
2002-07-10,1066.0883650702094
2002-07-11,1051.910972737757
2002-07-12,1049.2463599019993
2002-07-15,1043.081067052772
2002-07-16,1033.8938829123008
2002-07-17,1032.9450122087896
2002-07-18,1024.440815930023
2002-07-19,1007.6936889423337
2002-07-22,989.6700540590299
2002-07-23,968.741973562665
2002-07-24,981.2210510976156
2002-07-25,994.3605756015388
2002-07-26,993.6898152856237
2002-07-29,1017.774329386482
2002-07-30,1026.3394540338995
2002-07-31,1025.9229985906334
2002-08-01,1019.0337576809659
2002-08-02,1008.6144048634972
2002-08-05,996.6210647669299
2002-08-06,995.2737409283166
2002-08-07,1006.653878979591
2002-08-08,1010.8842457861633
2002-08-09,1015.7387321943382
2002-08-12,1017.3252478923093
2002-08-13,1007.2580204976468
2002-08-14,1024.145401643001
2002-08-15,1026.3314176623346
2002-08-16,1032.6133629286358
2002-08-19,1031.339659101666
2002-08-20,1029.6714671985867
2002-08-21,1037.4809146451591
2002-08-22,1039.788250774031
2002-08-23,1032.4294739481213
2002-08-26,1042.933929229789
2002-08-27,1039.8889915214609
2002-08-28,1032.4884037368863
2002-08-29,1034.3155757309255
2002-08-30,1034.7758011312037
2002-09-02,1032.8281858000403
2002-09-03,1021.1756236681475
2002-09-04,1024.0692645932402
2002-09-05,1018.5773918438341
2002-09-06,1026.144865513775
2002-09-09,1029.2518692582626
2002-09-10,1029.0183699441895
2002-09-11,1028.9101766217127
2002-09-12,1024.1739044474075
2002-09-13,1026.3150261357382
2002-09-16,1020.9315508820526
2002-09-17,1016.7049788079804
2002-09-18,1015.6095331230933
2002-09-19,1008.3991826256719
2002-09-20,1006.94524343108
2002-09-23,997.449564945512
2002-09-24,989.4641365154139
2002-09-25,994.984563261067
2002-09-26,1006.0868485701253
2002-09-27,999.6306166581647
2002-09-30,998.819294310967
2002-10-01,997.6724752204802
2002-10-02,987.7201173698454
2002-10-03,986.6476346403388
2002-10-04,973.2649512114685
2002-10-07,955.2362514185778
2002-10-08,953.1839872465442
2002-10-09,935.072333572615
2002-10-10,945.5921593593489
2002-10-11,957.8217842535242
2002-10-14,958.5050582714425
2002-10-15,977.214353878135
2002-10-16,969.884659266
2002-10-17,980.3824609674052
2002-10-18,982.4217148734316
2002-10-21,989.9133154004161
2002-10-22,980.0014386932985
2002-10-23,987.5149187676732
2002-10-24,984.4853600845137
2002-10-25,993.6902911258522
2002-10-28,989.981541745816
2002-10-29,989.3252739981359
2002-10-30,991.578124332411
2002-10-31,991.9620224599234
2002-11-01,999.2121916295492
2002-11-04,1001.281117770803
2002-11-05,1003.6019136029494
2002-11-06,1008.1354702547495
2002-11-07,1004.460802796139
2002-11-08,999.1777362408711
2002-11-11,986.4898919820386
2002-11-12,990.4097630009945
2002-11-13,988.9411400268659
2002-11-14,993.9209017314467
2002-11-15,998.8088550839999
2002-11-18,992.4251788303527
2002-11-19,986.6126464963961
2002-11-20,989.8685655664516
2002-11-21,993.6974821994412
2002-11-22,998.4826686448116
2002-11-25,998.6629899823225
2002-11-26,992.9676723525638
2002-11-27,1001.9222699447752
2002-11-28,1004.8324605863675
2002-11-29,1003.1071825047694
2002-12-02,1002.8916041948407
2002-12-03,1000.6843414104075
2002-12-04,1000.0693166373952
2002-12-05,998.1331289406653
2002-12-06,1002.0577161777773
2002-12-09,998.7141614154514
2002-12-10,1002.860731774983
2002-12-11,1003.8229023744384
2002-12-12,1006.2956426686061
2002-12-13,1004.6978029139523
2002-12-16,1007.3604613050115
2002-12-17,1004.4691831549088
2002-12-18,996.7917021309748
2002-12-19,997.3837986340742
2002-12-20,1000.7589602911795
2002-12-23,1004.1187908880681
2002-12-24,1003.8613837914879
2002-12-25,1003.7140190769708
2002-12-26,1008.725889245823
2002-12-27,1008.3447739661424
2002-12-30,1011.2820357412002
2002-12-31,1014.0233270875782
2003-01-01,1013.899762575459
2003-01-02,1019.0330877766894
2003-01-03,1021.9755484574398
2003-01-06,1035.3363290231684
2003-01-07,1024.7629456769953
2003-01-08,1019.0727605946223
2003-01-09,1026.1229667040302
2003-01-10,1025.3454124565915
2003-01-13,1023.3602891119525
2003-01-14,1029.397876525889
2003-01-15,1027.7578335061276
2003-01-16,1027.9950191103574
2003-01-17,1024.989466211204
2003-01-20,1024.0128188218882
2003-01-21,1019.5746519501118
2003-01-22,1015.2761916376344
2003-01-23,1022.6179525534068
2003-01-24,1016.7105513961249
2003-01-27,1004.5725606627944
2003-01-28,1006.6493800867411
2003-01-29,1006.3760211085138
2003-01-30,998.9258796026488
2003-01-31,1003.2599860051533
2003-02-03,1003.0756107799127
2003-02-04,1007.1957476328457
2003-02-05,1005.928129065893
2003-02-06,1001.1616932750131
2003-02-07,994.9957284686615
2003-02-10,995.3963022882431
2003-02-11,989.2248739788942
2003-02-12,985.0902990919144
2003-02-13,985.559754329908
2003-02-14,983.649351051487
2003-02-17,984.8517004072191
2003-02-18,991.8470515652886
2003-02-19,992.1636572692406
2003-02-20,992.556087985319
2003-02-21,997.3229300371215
2003-02-24,993.0972510675466
2003-02-25,991.815390951323
2003-02-26,990.3252609851511
2003-02-27,993.1995963465631
2003-02-28,995.9568827252925
2003-03-03,999.3879397058191
2003-03-04,996.9623186034681
2003-03-05,997.4629516754128
2003-03-06,992.479056918598
2003-03-07,990.568406710818
2003-03-10,980.9839173215313
2003-03-11,975.815866280472
2003-03-12,972.0751419810366
2003-03-13,977.116901647853
2003-03-14,977.9789502043031
2003-03-17,984.3415437016805
2003-03-18,988.2492472720032
2003-03-19,990.3134358796186
2003-03-20,995.7382723143628
2003-03-21,1001.5394420436783
2003-03-24,997.9169963821416
2003-03-25,1004.5078566038173
2003-03-26,1005.0416956598813
2003-03-27,1006.7905740773081
2003-03-28,1007.6802134213766
2003-03-31,1003.705417013802
2003-04-01,1009.768466877057
2003-04-02,1014.8466365882479
2003-04-03,1010.1619192123583
2003-04-04,1010.0435430737449
2003-04-07,1015.0550062815173
2003-04-08,1014.1102419270982
2003-04-09,1014.5832647365648
2003-04-10,1019.8261936065985
2003-04-11,1017.8474397604708
2003-04-14,1024.6817528443269
2003-04-15,1028.7358982011924
2003-04-16,1029.3172201364414
2003-04-17,1035.2500609024162
2003-04-18,1036.4278647630367
2003-04-21,1036.7041764478572
2003-04-22,1044.4848562656216
2003-04-23,1047.41853218553
2003-04-24,1044.41307502755
2003-04-25,1038.5462190237743
2003-04-28,1043.0519607598674
2003-04-29,1045.484778098659
2003-04-30,1052.8266416596648
2003-05-01,1058.664489252923
2003-05-02,1062.9522554613254
2003-05-05,1069.3040389430862
2003-05-06,1076.5941336042124
2003-05-07,1077.4773856692248
2003-05-08,1075.5072376045343
2003-05-09,1083.0679911684579
2003-05-12,1088.6074235251876
2003-05-13,1090.6618419788103
2003-05-14,1092.0072769429214
2003-05-15,1093.7468102642704
2003-05-16,1096.7426495301825
2003-05-19,1090.333689981711
2003-05-20,1093.6507985074643
2003-05-21,1095.6592872951028
2003-05-22,1101.9893497590654
2003-05-23,1110.933241685686
2003-05-26,1114.6305721295919
2003-05-27,1117.0170339004537
2003-05-28,1112.511976137255
2003-05-29,1113.3869397756118
2003-05-30,1120.8891359880927
2003-06-02,1126.2835847017877
2003-06-03,1126.5483452708354
2003-06-04,1132.5087912690308
2003-06-05,1140.711118191352
2003-06-06,1137.5387203217829
2003-06-09,1135.5710682387612
2003-06-10,1139.8689952063608
2003-06-11,1148.8766126802723
2003-06-12,1150.5984420104135
2003-06-13,1148.392049474948
2003-06-16,1159.4276715623553
2003-06-17,1159.743982032556
2003-06-18,1155.5979710086044
2003-06-19,1151.7336514810288
2003-06-20,1152.8187536455598
2003-06-23,1143.674070982875
2003-06-24,1141.309504282683
2003-06-25,1146.8799408328966
2003-06-26,1144.752080469904
2003-06-27,1147.5983436724346
2003-06-30,1148.2009988272307
2003-07-01,1156.7676914865553
2003-07-02,1167.5110108242382
2003-07-03,1169.327383327137
2003-07-04,1169.3525460726025
2003-07-07,1173.89294316266
2003-07-08,1172.9160626656405
2003-07-09,1173.9482241140358
2003-07-10,1167.8562776134643
2003-07-11,1171.5637578913263
2003-07-14,1179.233250972225
2003-07-15,1175.5501146664922
2003-07-16,1171.763583800756
2003-07-17,1158.2248407205473
2003-07-18,1160.9774165823778
2003-07-21,1159.685063974081
2003-07-22,1161.6015176204305
2003-07-23,1166.9724313596378
2003-07-24,1170.6054999633873
2003-07-25,1175.6710287771862
2003-07-28,1179.0000192252048
2003-07-29,1181.4651760313784
2003-07-30,1178.8117044489952
2003-07-31,1174.9750019695928
2003-08-01,1173.1579226876613
2003-08-04,1170.2605486887712
2003-08-05,1163.7763285074043
2003-08-06,1162.1527415418266
2003-08-07,1168.1715970601765
2003-08-08,1168.4650244451964
2003-08-11,1174.6835410446229
2003-08-12,1179.261159824053
2003-08-13,1181.1577980659983
2003-08-14,1184.415323429937
2003-08-15,1185.8378422047049
2003-08-18,1190.2587854495903
2003-08-19,1193.585884319954
2003-08-20,1198.439266052276
2003-08-21,1200.869487853772
2003-08-22,1192.5840768351331
2003-08-25,1190.6634477099487
2003-08-26,1191.474109697787
2003-08-27,1193.4394663565781
2003-08-28,1196.512267985839
2003-08-29,1204.4630109132818
2003-09-01,1207.8859272551385
2003-09-02,1216.2342772865104
2003-09-03,1220.4120904594326
2003-09-04,1222.186199649142
2003-09-05,1221.4718611990704
2003-09-08,1229.4657727615281
2003-09-09,1229.0297103351625
2003-09-10,1219.8393035856936
2003-09-11,1222.7361392071414
2003-09-12,1227.9912058207974
2003-09-15,1227.278791219817
2003-09-16,1232.3036807364706
2003-09-17,1235.0163178490404
2003-09-18,1241.1549373729144
2003-09-19,1250.198884194577
2003-09-22,1251.0051508192394
2003-09-23,1254.8515889273658
2003-09-24,1249.3743232818415
2003-09-25,1242.3454501804624
2003-09-26,1234.5173335051302
2003-09-29,1242.0197634787787
2003-09-30,1245.4357413496264
2003-10-01,1259.9189085733615
2003-10-02,1267.8541319446142
2003-10-03,1274.1888938304157
2003-10-06,1278.6133227500425
2003-10-07,1285.9857330079678
2003-10-08,1283.7014762483052
2003-10-09,1288.678165026594
2003-10-10,1292.1513047655922
2003-10-13,1293.9826201779429
2003-10-14,1294.7950936286268
2003-10-15,1290.309830853831
2003-10-16,1298.2177162059959
2003-10-17,1291.6950698166413
2003-10-20,1293.0665433448385
2003-10-21,1294.8563101030552
2003-10-22,1290.2379448069184
2003-10-23,1280.4009792278707
2003-10-24,1282.9971773711854
2003-10-27,1289.8476221490623
2003-10-28,1293.8680557999242
2003-10-29,1302.145961662772
2003-10-30,1302.7031678782369
2003-10-31,1299.451026780228
2003-11-03,1302.8157461622156
2003-11-04,1307.5215437497513
2003-11-05,1307.5439049782212
2003-11-06,1306.4022297904157
2003-11-07,1312.0955079508676
2003-11-10,1312.4299103294163
2003-11-11,1305.1434477055384
2003-11-12,1315.2185214398623
2003-11-13,1323.1641994224228
2003-11-14,1323.7132583533637
2003-11-17,1311.2599080425864
2003-11-18,1311.8990718850994
2003-11-19,1310.1568817566883
2003-11-20,1308.0136224490861
2003-11-21,1310.7515867271209
2003-11-24,1316.357275816127
2003-11-25,1323.842679310063
2003-11-26,1333.7919048728481
2003-11-27,1333.031665231201
2003-11-28,1337.9518197404755
2003-12-01,1350.5396006383485
2003-12-02,1355.8791553759138
2003-12-03,1354.7608080216362
2003-12-04,1354.7749564635217
2003-12-05,1354.8239312671028
2003-12-08,1360.9401538179138
2003-12-09,1359.0764757930554
2003-12-10,1352.1569980026993
2003-12-11,1356.8915346096192
2003-12-12,1365.4940735393748
2003-12-15,1365.171067518029
2003-12-16,1365.133739105166
2003-12-17,1365.066429253801
2003-12-18,1368.3558494130452
2003-12-19,1367.8140850103446
2003-12-22,1374.1464069214633
2003-12-23,1378.3545013553985
2003-12-24,1382.3250710500693
2003-12-25,1382.706630609841
2003-12-26,1385.2343641712978
2003-12-29,1395.6617586151401
2003-12-30,1402.6420352149162
2003-12-31,1399.4136514545828
2004-01-01,1399.5443064501392
2004-01-02,1403.1504449485383
2004-01-05,1417.1006448826415
2004-01-06,1417.1987238974534
2004-01-07,1415.8925332157914
2004-01-08,1419.967375207074
2004-01-09,1423.8180896602712
2004-01-12,1424.3331181106341
2004-01-13,1425.639204091729
2004-01-14,1426.2771404724467
2004-01-15,1420.2001884160868
2004-01-16,1416.1768261920188
2004-01-19,1414.6476475950185
2004-01-20,1428.9698872566648
2004-01-21,1433.9401400224701
2004-01-22,1437.9537585195578
2004-01-23,1441.9863854010712
2004-01-26,1444.4056768942396
2004-01-27,1448.4120849516821
2004-01-28,1441.9678471329814
2004-01-29,1430.3861892213424
2004-01-30,1436.3129808992373
2004-02-02,1442.7315665759459
2004-02-03,1446.838705484254
2004-02-04,1433.6829369738366
2004-02-05,1437.8796113451551
2004-02-06,1452.5142790300386
2004-02-09,1457.8685464036164
2004-02-10,1466.2933962332877
2004-02-11,1471.273138317664
2004-02-12,1478.1755341053165
2004-02-13,1477.074707260945
2004-02-16,1479.512603431661
2004-02-17,1487.6716317129383
2004-02-18,1485.5872848537751
2004-02-19,1476.6800527992
2004-02-20,1465.5050013161226
2004-02-23,1462.6016996283308
2004-02-24,1466.3110709469247
2004-02-25,1468.1416423386036
2004-02-26,1467.1132613188695
2004-02-27,1476.0480725365965
2004-03-01,1492.730350964392
2004-03-02,1488.5544276931732
2004-03-03,1482.8119614352786
2004-03-04,1489.4264926542692
2004-03-05,1501.2154668515327
2004-03-08,1496.113866315857
2004-03-09,1500.878348923274
2004-03-10,1483.1514938780053
2004-03-11,1471.192215950309
2004-03-12,1477.063702513746
2004-03-15,1471.238186436645
2004-03-16,1479.6681839874097
2004-03-17,1491.966311906015
2004-03-18,1501.2830944510708
2004-03-19,1498.9969406402488
2004-03-22,1489.5465989450258
2004-03-23,1488.9831641060778
2004-03-24,1484.7114244240297
2004-03-25,1495.1741894906327
2004-03-26,1496.9910904928402
2004-03-29,1510.2231333660097
2004-03-30,1519.7455988582306
2004-03-31,1535.0900101534373
2004-04-01,1546.7210703960236
2004-04-02,1542.4484076716833
2004-04-05,1530.6272875768914
2004-04-06,1518.4009506511884
2004-04-07,1529.9251193822402
2004-04-08,1521.962247454521
2004-04-09,1519.8214960193661
2004-04-12,1512.2700913378244
2004-04-13,1496.9050741280785
2004-04-14,1481.126414948097
2004-04-15,1485.7103354003716
2004-04-16,1502.2187944952984
2004-04-19,1502.604812755313
2004-04-20,1488.3703456583883
2004-04-21,1485.8757161572232
2004-04-22,1494.7740268295283
2004-04-23,1494.4278527241909
2004-04-26,1499.0432985260697
2004-04-27,1499.649356228991
2004-04-28,1487.209358055457
2004-04-29,1476.195780945684
2004-04-30,1468.511653352168
2004-05-03,1472.4288289515623
2004-05-04,1483.4520069748307
2004-05-05,1485.0324512128218
2004-05-06,1475.0527320537744
2004-05-07,1442.959620994967
2004-05-10,1401.9606008924518
2004-05-11,1410.4093824933004
2004-05-12,1421.1734698404975
2004-05-13,1409.2957708117176
2004-05-14,1410.5828195229133
2004-05-17,1398.4351586429123
2004-05-18,1406.2974944874827
2004-05-19,1418.3854316789939
2004-05-20,1419.8495565023727
2004-05-21,1432.3946066984659
2004-05-24,1438.113071321415
2004-05-25,1454.353981244879
2004-05-26,1465.0711919446946
2004-05-27,1475.7569512757523
2004-05-28,1482.8629360371876
2004-05-31,1482.0633201979554
2004-06-01,1486.01242337872
2004-06-02,1489.598866320995
2004-06-03,1474.7532474327386
2004-06-04,1479.5936184357918
2004-06-07,1499.2813167305417
2004-06-08,1497.738546007684
2004-06-09,1490.2616386932436
2004-06-10,1494.038552680444
2004-06-11,1488.6562171026467
2004-06-14,1478.8693266236137
2004-06-15,1489.068091685453
2004-06-16,1495.3509803744244
2004-06-17,1499.5940958861172
2004-06-18,1504.0528660264338
2004-06-21,1509.10102762086
2004-06-22,1508.0117041657045
2004-06-23,1514.7018935842461
2004-06-24,1522.276255465067
2004-06-25,1522.0561138045523
2004-06-28,1524.644461976634
2004-06-29,1518.9934771450332
2004-06-30,1528.477034583909
2004-07-01,1529.2579820434858
2004-07-02,1535.3325677220053
2004-07-05,1529.9725527644548
2004-07-06,1526.1297502890036
2004-07-07,1534.712579755154
2004-07-08,1527.3622810294887
2004-07-09,1530.8578733324496
2004-07-12,1536.2385208320247
2004-07-13,1530.3412599700364
2004-07-14,1528.0900996680225
2004-07-15,1527.964061650683
2004-07-16,1532.7954396869582
2004-07-19,1535.3518644391258
2004-07-20,1534.883546251284
2004-07-21,1517.4076320699296
2004-07-22,1509.2421098916036
2004-07-23,1496.6185355536797
2004-07-26,1487.5114172605824
2004-07-27,1485.5778269844568
2004-07-28,1485.20678959704
2004-07-29,1490.5611206619096
2004-07-30,1499.506240216663
2004-08-02,1508.1813180395486
2004-08-03,1506.5102973553635
2004-08-04,1501.5683175418758
2004-08-05,1490.1395311748777
2004-08-06,1488.774177012341
2004-08-09,1484.0059919588928
2004-08-10,1493.8064260514775
2004-08-11,1491.649154803501
2004-08-12,1485.6312240266184
2004-08-13,1486.3776585678165
2004-08-16,1493.0602793199405
2004-08-17,1495.0886958982148
2004-08-18,1505.2795905088753
2004-08-19,1507.6655649982135
2004-08-20,1520.717400652406
2004-08-23,1515.6239377150268
2004-08-24,1514.9976038404548
2004-08-25,1518.8903270896903
2004-08-26,1520.9279398109695
2004-08-27,1527.2247988287315
2004-08-30,1524.3210044275029
2004-08-31,1533.2976166850128
2004-09-01,1542.404535663632
2004-09-02,1549.2529533857653
2004-09-03,1540.8030287135941
2004-09-06,1545.5749904900445
2004-09-07,1552.2620651609911
2004-09-08,1552.5768464796795
2004-09-09,1548.7453965801483
2004-09-10,1555.9023068482845
2004-09-13,1555.1708166213746
2004-09-14,1555.7277911857138
2004-09-15,1547.2389272185287
2004-09-16,1557.2459886713511
2004-09-17,1555.0129207923303
2004-09-20,1551.1594815755634
2004-09-21,1559.8510983113306
2004-09-22,1551.7508380617248
2004-09-23,1554.2850803447222
2004-09-24,1554.5837434179782
2004-09-27,1549.6673314832556
2004-09-28,1555.7130413522452
2004-09-29,1561.5645947461917
2004-09-30,1571.3310267119105
2004-10-01,1581.8368434993824
2004-10-04,1583.610120514933
2004-10-05,1585.6631955462915
2004-10-06,1591.4592188071656
2004-10-07,1582.16536971206
2004-10-08,1587.9297260576318
2004-10-11,1588.0038920169334
2004-10-12,1583.853272441831
2004-10-13,1574.3296030399108
2004-10-14,1575.6507680333398
2004-10-15,1583.648021748335
2004-10-18,1584.7548894495574
2004-10-19,1585.7865287171437
2004-10-20,1588.9531789702241
2004-10-21,1598.179150013112
2004-10-22,1592.79102562415
2004-10-25,1597.1508484687997
2004-10-26,1604.1583699458895
2004-10-27,1617.633472815541
2004-10-28,1620.8544868685703
2004-10-29,1620.5753346556514
2004-11-01,1625.5947072006215
2004-11-02,1624.6197741944695
2004-11-03,1645.1806161106579
2004-11-04,1660.290863360677
2004-11-05,1661.9416308017717
2004-11-08,1659.1860847828866
