Date,ACFM EUROPE + CIS (E+C) SMALL CAP
2011-03-02,1165.3590661544595
2011-03-03,1173.400867663841
2011-03-04,1179.2573674153507
2011-03-07,1183.079016871993
2011-03-08,1175.2815049673763
2011-03-09,1180.1820109374764
2011-03-10,1152.7395553197653
2011-03-11,1141.7520485635152
2011-03-14,1145.4107704878388
2011-03-15,1117.298562942667
2011-03-16,1107.0381938075768
2011-03-17,1132.3565308662064
2011-03-18,1152.1222162111792
2011-03-21,1177.0390252875018
2011-03-22,1176.491456080339
2011-03-23,1169.888078525826
2011-03-24,1185.6165815283002
2011-03-25,1184.468593472597
2011-03-28,1183.0956424154185
2011-03-29,1178.471915936981
2011-03-30,1187.7355066336704
2011-03-31,1187.9440937656045
2011-04-01,1196.0724318573368
2011-04-04,1210.722221881364
2011-04-05,1211.118012699916
2011-04-06,1224.515645373899
2011-04-07,1214.2726381057066
2011-04-08,1228.2832701233585
2011-04-11,1225.8632805617106
2011-04-12,1207.9622963682204
2011-04-13,1219.0230703901038
2011-04-14,1216.2732600102447
2011-04-15,1215.2191130196632
2011-04-18,1180.670281224791
2011-04-19,1199.1280069192462
2011-04-20,1230.0259181880451
2011-04-21,1244.4414504859678
2011-04-22,1244.711360423381
2011-04-25,1241.8090790178157
2011-04-26,1248.83259167383
2011-04-27,1252.4347876976765
2011-04-28,1273.4291703763872
2011-04-29,1279.4531260209003
2011-05-02,1285.9130711753337
2011-05-03,1272.4490610160187
2011-05-04,1261.3491686657612
2011-05-05,1238.8258866240196
2011-05-06,1242.6901073089168
2011-05-09,1227.1392703295946
2011-05-10,1244.8779521283086
2011-05-11,1242.9976277487851
2011-05-12,1224.6678924727883
2011-05-13,1223.639114753596
2011-05-16,1222.1588901923024
2011-05-17,1207.1530783425867
2011-05-18,1212.8866085703448
2011-05-19,1219.7696717143608
2011-05-20,1215.5954679971062
2011-05-23,1185.8954442809006
2011-05-24,1196.0145038199892
2011-05-25,1196.2331248160135
2011-05-26,1200.1616274669163
2011-05-27,1221.1802015606993
2011-05-30,1223.4650502087695
2011-05-31,1238.5972277410572
2011-06-01,1239.8537604512533
2011-06-02,1231.8317466270037
2011-06-03,1236.3232928712255
2011-06-06,1234.1163970427838
2011-06-07,1238.2075716738914
2011-06-08,1214.4104412579118
2011-06-09,1215.8966156691833
2011-06-10,1192.1549559548487
2011-06-13,1193.0954172960442
2011-06-14,1207.6200738447235
2011-06-15,1182.4586686382443
2011-06-16,1157.3019349075043
2011-06-17,1168.8433579780415
2011-06-20,1155.8877453609218
2011-06-21,1174.2658985592539
2011-06-22,1172.7189119134437
2011-06-23,1135.4914007415491
2011-06-24,1137.069818149165
2011-06-27,1141.2491171101808
2011-06-28,1152.3910346332648
2011-06-29,1177.3569961090336
2011-06-30,1198.2407067639401
2011-07-01,1207.4825255480703
2011-07-04,1217.9165624620434
2011-07-05,1215.9166094548632
2011-07-06,1200.4053577942595
2011-07-07,1209.8660456748169
2011-07-08,1195.211997324721
2011-07-11,1152.768831410483
2011-07-12,1144.3446361478989
2011-07-13,1166.1971934363087
2011-07-14,1154.7908101059984
2011-07-15,1147.8029780387928
2011-07-18,1116.6823791099775
2011-07-19,1137.8047007586624
2011-07-20,1149.5805708313253
2011-07-21,1170.7399564279885
2011-07-22,1179.5496468497497
2011-07-25,1175.1067064626704
2011-07-26,1181.0765765725566
2011-07-27,1160.9507683376135
2011-07-28,1149.6078499899663
2011-07-29,1149.7616848384018
2011-08-01,1127.2841852905844
2011-08-02,1095.9946421560992
2011-08-03,1075.5168983211097
2011-08-04,1019.2360094995221
2011-08-05,999.6667279845935
2011-08-08,944.0846931138743
2011-08-09,966.2758095600415
2011-08-10,948.8941872371076
2011-08-11,973.9987456926456
2011-08-12,1004.6600993565861
2011-08-15,1030.1313444051325
2011-08-16,1016.6250887853732
2011-08-17,1022.8312943699613
2011-08-18,962.8629278673848
2011-08-19,958.1250527601804
2011-08-22,960.5888567582953
2011-08-23,965.4234818895844
2011-08-24,978.4676013722026
2011-08-25,972.0308255575234
2011-08-26,967.5273310866947
2011-08-29,993.8561601765072
2011-08-30,999.6022176421666
2011-08-31,1028.0242082007603
2011-09-01,1022.3036274229008
2011-09-02,1000.4318806767992
2011-09-05,957.2442030411795
2011-09-06,941.3603965111034
2011-09-07,968.1155199066409
2011-09-08,974.7053570931338
2011-09-09,938.3786091328154
2011-09-12,907.3825840023515
2011-09-13,912.9303181137403
2011-09-14,922.409372350696
2011-09-15,950.148422540357
2011-09-16,959.0703079564881
2011-09-19,928.0184331279853
2011-09-20,942.1185710961356
2011-09-21,932.2742499603905
2011-09-22,878.0841341123282
2011-09-23,874.6173033431506
2011-09-26,876.4144669742124
2011-09-27,919.3090742723124
2011-09-28,910.7867396364576
2011-09-29,915.0751522899099
2011-09-30,890.4038265550452
2011-10-03,871.5046956345809
2011-10-04,839.7112359586837
2011-10-05,859.1622365329036
2011-10-06,887.0756057443276
2011-10-07,900.6661334526286
2011-10-10,926.4039464386325
2011-10-11,924.644357069973
2011-10-12,952.9363005926656
2011-10-13,940.7523370712884
2011-10-14,961.1123846453797
2011-10-17,946.4400264439527
2011-10-18,938.1095371492711
2011-10-19,949.1077143109356
2011-10-20,929.0775030370728
2011-10-21,961.0097603901102
2011-10-24,977.8447430960462
2011-10-25,974.7633490599691
2011-10-26,970.1947782510656
2011-10-27,1017.778824649529
2011-10-28,1019.3146904225147
2011-10-31,987.2609749705797
2011-11-01,935.3009416001887
2011-11-02,949.3757705398432
2011-11-03,965.605568570048
2011-11-04,964.5198986856578
2011-11-07,957.2643371939705
2011-11-08,967.7536731493686
2011-11-09,939.2703102382663
2011-11-10,930.1127430472253
2011-11-11,962.3398112990785
2011-11-14,947.2131823883175
2011-11-15,931.2830006041312
2011-11-16,929.276371757265
2011-11-17,914.5277277485632
2011-11-18,906.9791170747936
2011-11-21,872.3834866253344
2011-11-22,866.525871303706
2011-11-23,844.5521505993065
2011-11-24,846.4649869507566
2011-11-25,844.6818774513689
2011-11-28,876.6705962073684
2011-11-29,884.9791387285362
2011-11-30,923.5038952677005
2011-12-01,910.8274392775063
2011-12-02,918.5784300699158
2011-12-05,932.4189574919563
2011-12-06,919.9193448128811
2011-12-07,920.8628544137148
2011-12-08,897.0835071533024
2011-12-09,904.2836651011365
2011-12-12,875.7355185464363
2011-12-13,871.8014699379246
2011-12-14,844.1803227099377
2011-12-15,854.371274483782
2011-12-16,856.2452332215186
2011-12-19,852.6380342056993
2011-12-20,877.2976181366072
2011-12-21,872.5396887524851
2011-12-22,880.8398295456598
2011-12-23,885.9671883619668
2011-12-26,885.9555215043578
2011-12-27,887.98890236578
2011-12-28,876.6648691484576
2011-12-29,877.7062047168852
2011-12-30,890.8334046230503
2012-01-02,899.2139075053378
2012-01-03,921.3114947804522
2012-01-04,907.092197258706
2012-01-05,891.46705836636
2012-01-06,890.2693697245902
2012-01-09,890.4824593903564
2012-01-10,903.8237957390367
2012-01-11,900.2551844516385
2012-01-12,914.3097706433365
2012-01-13,907.606161464414
2012-01-16,913.3596118032547
2012-01-17,925.5471652332359
2012-01-18,937.0293077201436
2012-01-19,956.560555170051
2012-01-20,959.7211357027154
2012-01-23,974.7801755748975
2012-01-24,961.2170198740776
2012-01-25,963.6550327626618
2012-01-26,989.7691806885477
2012-01-27,985.6227686298365
2012-01-30,970.3423221571685
2012-01-31,981.5123320709915
2012-02-01,1010.8090296321084
2012-02-02,1016.6189641127762
2012-02-03,1027.1359206854258
2012-02-06,1027.4595632158032
2012-02-07,1033.6139338739524
2012-02-08,1035.1734156018106
2012-02-09,1041.6030471108004
2012-02-10,1028.4483794674506
2012-02-13,1037.8598373379364
2012-02-14,1027.3070294654428
2012-02-15,1028.6617629241518
2012-02-16,1022.3786912151735
2012-02-17,1042.6445459715349
2012-02-20,1062.652302289008
2012-02-21,1056.000327216073
2012-02-22,1047.3308831261638
2012-02-23,1047.8681592202252
2012-02-24,1065.965367864241
2012-02-27,1057.4039170400358
2012-02-28,1061.7502121424818
2012-02-29,1062.765538022142
2012-03-01,1066.7044873690825
2012-03-02,1059.3689897591398
2012-03-05,1051.5531255207297
2012-03-06,1010.7193315354018
2012-03-07,1020.7915696785032
2012-03-08,1049.9429489437377
2012-03-09,1043.983704069305
2012-03-12,1041.2239706352466
2012-03-13,1058.7194064061434
2012-03-14,1053.963697043574
2012-03-15,1057.640524385613
2012-03-16,1072.1243597501407
2012-03-19,1076.270985511778
2012-03-20,1061.9902080088357
2012-03-21,1059.486974415316
2012-03-22,1045.5704727269258
2012-03-23,1054.8036881258456
2012-03-26,1075.80717920651
2012-03-27,1073.312376693719
2012-03-28,1058.7417677402839
2012-03-29,1045.080207663841
2012-03-30,1058.980368422512
2012-04-02,1068.0412553778096
2012-04-03,1067.4822711493755
2012-04-04,1029.2775775545263
2012-04-05,1026.381373356195
2012-04-06,1026.253392008377
2012-04-09,1026.5129556233321
2012-04-10,1002.9009403240017
2012-04-11,1014.8699538946555
2012-04-12,1035.8856565606397
2012-04-13,1020.6005441377937
2012-04-16,1014.322589771205
2012-04-17,1038.1642993859452
2012-04-18,1038.30588818301
2012-04-19,1036.776323322864
2012-04-20,1042.710012067618
2012-04-23,1012.9536101680884
2012-04-24,1028.379110532361
2012-04-25,1039.9122462298608
2012-04-26,1043.7053459756664
2012-04-27,1057.2129787490016
2012-04-30,1054.9746472179168
2012-05-01,1056.6515595630954
2012-05-02,1050.6516086555198
2012-05-03,1050.3376836216057
2012-05-04,1023.3128196413004
2012-05-07,1023.6200107463858
2012-05-08,998.1650310483268
2012-05-09,984.3074847447996
2012-05-10,1000.6221170496846
2012-05-11,1003.0586440401486
2012-05-14,976.3866487144701
2012-05-15,961.9516621675141
2012-05-16,954.8811551817645
2012-05-17,943.4580899758927
2012-05-18,928.9026606993974
2012-05-21,937.9684936000357
2012-05-22,956.4362115889878
2012-05-23,927.4545894009675
2012-05-24,931.3733727893891
2012-05-25,925.8081889407285
2012-05-28,933.0170644511668
2012-05-29,943.7289014476746
2012-05-30,918.8828668072329
2012-05-31,914.5387053130162
2012-06-01,892.0397445324124
2012-06-04,893.4598241298859
2012-06-05,893.2319213368467
2012-06-06,917.0280309230018
2012-06-07,937.04090364621
2012-06-08,924.9248425989593
2012-06-11,925.3626631897207
2012-06-12,915.3470236738814
2012-06-13,915.4986910397124
2012-06-14,916.7279013634317
2012-06-15,934.4068347673409
2012-06-18,933.4796523478695
2012-06-19,952.233618503003
2012-06-20,965.0498796813516
2012-06-21,956.0744840817058
2012-06-22,941.7858484270195
2012-06-25,920.2800254352974
2012-06-26,916.1194595925897
2012-06-27,923.0910406246343
2012-06-28,914.9029170975749
2012-06-29,960.0804838536013
2012-07-02,967.6955952419469
2012-07-03,979.0517870474766
2012-07-04,972.942075890565
2012-07-05,962.5634591813649
2012-07-06,947.9392133303544
2012-07-09,942.3816005071295
2012-07-10,947.2278443099779
2012-07-11,942.4027322832862
2012-07-12,927.296522808846
2012-07-13,944.8150381029777
2012-07-16,950.3721592938195
2012-07-17,948.6343609763665
2012-07-18,957.1481589932096
2012-07-19,972.7662594690393
2012-07-20,958.0363570466257
2012-07-23,926.3512322190527
2012-07-24,924.5577535185771
2012-07-25,926.1165897414241
2012-07-26,955.6273744769334
2012-07-27,966.6389634152218
2012-07-30,968.2960518556575
2012-07-31,965.4423609017435
2012-08-01,964.1353344407715
2012-08-02,943.4803734006073
2012-08-03,973.3688276088513
2012-08-06,988.2209623328647
2012-08-07,993.3756220609807
2012-08-08,989.1279633645481
2012-08-09,989.6213663893682
2012-08-10,990.7159043149767
2012-08-13,988.1401883029495
2012-08-14,990.5375009310702
2012-08-15,988.9401560934404
2012-08-16,998.089566095007
2012-08-17,1003.358598554198
2012-08-20,1001.8278567265945
2012-08-21,1017.4139542431469
2012-08-22,1007.1350527288888
2012-08-23,1010.1361288167681
2012-08-24,1002.9716306953392
2012-08-27,1005.0796976276475
2012-08-28,1001.5736041349955
2012-08-29,1001.3532276207221
2012-08-30,994.0046160912452
2012-08-31,1009.8522192441047
2012-09-03,1015.8968678493869
2012-09-04,1009.0149612421538
2012-09-05,1014.0000825523156
2012-09-06,1034.2562331430101
2012-09-07,1056.5806397652004
2012-09-10,1058.0196292212515
2012-09-11,1061.796401087738
2012-09-12,1071.6561823976722
2012-09-13,1070.5537473263942
2012-09-14,1105.8887231878603
2012-09-17,1102.8098083070636
2012-09-18,1089.994630614155
2012-09-19,1092.9709128569132
2012-09-20,1083.0638028903443
2012-09-21,1091.1013152781347
2012-09-24,1080.321968739252
2012-09-25,1088.073525893025
2012-09-26,1060.0095605532058
2012-09-27,1066.1236773228486
2012-09-28,1063.883143506232
2012-10-01,1077.033775799623
2012-10-02,1080.7823299419204
2012-10-03,1074.4024119940027
2012-10-04,1087.102251623874
2012-10-05,1102.3309403919047
2012-10-08,1085.5976104037204
2012-10-09,1076.6129377278573
2012-10-10,1067.8346707378792
2012-10-11,1075.489042418681
2012-10-12,1075.4740046650998
2012-10-15,1075.737531727264
2012-10-16,1092.7839043013867
2012-10-17,1106.3940771414925
2012-10-18,1107.4431082825374
2012-10-19,1097.2630718540631
2012-10-22,1098.4390009406268
2012-10-23,1075.6998040762846
2012-10-24,1080.5889157155152
2012-10-25,1087.6473072633623
2012-10-26,1083.7021710277993
2012-10-29,1076.6272560392463
2012-10-30,1085.85731036453
2012-10-31,1083.4777395492458
2012-11-01,1093.7797945218722
2012-11-02,1090.8007800801508
2012-11-05,1080.5913861771055
2012-11-06,1085.962479849479
2012-11-07,1073.9355179491274
2012-11-08,1066.8886452408403
2012-11-09,1059.5141811515048
2012-11-12,1053.800704979148
2012-11-13,1051.0786464472067
2012-11-14,1046.4580526881002
2012-11-15,1040.7213205696494
2012-11-16,1026.6295071368777
2012-11-19,1051.3125476104174
2012-11-20,1054.4840189720878
2012-11-21,1058.149911413542
2012-11-22,1071.4181272468907
2012-11-23,1081.1743182142961
2012-11-26,1078.3175025751393
2012-11-27,1079.0264650365616
2012-11-28,1075.590742992375
2012-11-29,1092.2932438000867
2012-11-30,1094.0622173308004
2012-12-03,1101.1856260538627
2012-12-04,1102.8377931533237
2012-12-05,1106.6709701877683
2012-12-06,1109.5545474414153
2012-12-07,1106.1076799809969
2012-12-10,1105.619501624337
2012-12-11,1115.1666479234275
2012-12-12,1121.3171836506006
2012-12-13,1122.584558374302
2012-12-14,1125.9166155842754
2012-12-17,1130.6101184003594
2012-12-18,1142.8884151037385
2012-12-19,1156.3312202339384
2012-12-20,1156.8285309845023
2012-12-21,1146.2137864285767
2012-12-24,1146.2003581459337
2012-12-25,1146.3244084345404
2012-12-26,1147.9981327423466
2012-12-27,1150.8932534640892
2012-12-28,1147.7998531480616
2012-12-31,1150.3650121769222
2013-01-01,1150.3650121769222
2013-01-02,1177.7169333570705
2013-01-03,1172.5512643276343
2013-01-04,1171.4585275633935
2013-01-07,1179.7920418091903
2013-01-08,1174.3905191757121
2013-01-09,1180.0399648382506
2013-01-10,1194.6093625813112
2013-01-11,1203.4293808770583
2013-01-14,1199.500260665624
2013-01-15,1195.6722826591456
2013-01-16,1191.1832083935017
2013-01-17,1203.9294418669042
2013-01-18,1202.6285126817256
2013-01-21,1207.431794282419
2013-01-22,1206.2672938328658
2013-01-23,1208.3086503643556
2013-01-24,1216.584059661233
2013-01-25,1227.121337422728
2013-01-28,1223.6716746676755
2013-01-29,1220.8921640231988
2013-01-30,1220.8594975217293
2013-01-31,1218.538317281803
2013-02-01,1240.5801436646725
2013-02-04,1217.9209015675335
2013-02-05,1218.6558999068677
2013-02-06,1224.8699461528681
2013-02-07,1217.370592265169
2013-02-08,1230.0143504523187
2013-02-11,1223.3748617020742
2013-02-12,1236.8170631696398
2013-02-13,1244.6122237843008
2013-02-14,1233.24769114996
2013-02-15,1237.094726669324
2013-02-18,1231.5324831121459
2013-02-19,1245.9234067796717
2013-02-20,1245.3182601538726
2013-02-21,1215.933716680942
2013-02-22,1221.6797203177455
2013-02-25,1221.1222708968885
2013-02-26,1200.1545685753363
2013-02-27,1211.8072759592299
2013-02-28,1217.764668814898
2013-03-01,1205.605933996436
2013-03-04,1202.4106468710538
2013-03-05,1223.3961962508552
2013-03-06,1220.9057580069318
2013-03-07,1226.9973064980843
2013-03-08,1223.2601586105673
2013-03-11,1223.0946492303133
2013-03-12,1225.7827728226805
2013-03-13,1219.931507303337
2013-03-14,1233.8218121166879
2013-03-15,1243.0129420327914
2013-03-18,1234.1614879397796
2013-03-19,1221.5752608413839
2013-03-20,1228.512871422745
2013-03-21,1223.5482888588117
2013-03-22,1225.5221171702406
2013-03-25,1216.2888497246313
2013-03-26,1215.2975326091805
2013-03-27,1200.400114199746
2013-03-28,1210.9601605679597
2013-03-29,1211.0763805918077
2013-04-01,1212.791479468555
2013-04-02,1218.3918355681649
2013-04-03,1213.0954419818227
2013-04-04,1200.0878869571488
2013-04-05,1192.492066741342
2013-04-08,1192.945240308799
2013-04-09,1201.1110611983447
2013-04-10,1224.8671130731386
2013-04-11,1242.2781794692512
2013-04-12,1233.1011998028098
2013-04-15,1215.8994862987433
2013-04-16,1210.4365326041352
2013-04-17,1187.7019526334495
2013-04-18,1189.6544125620594
2013-04-19,1194.9211904823308
2013-04-22,1192.3457088188004
2013-04-23,1211.8376758648537
2013-04-24,1218.2443212894857
2013-04-25,1235.4515752705715
2013-04-26,1235.417871588185
2013-04-29,1244.149373033269
2013-04-30,1250.7723368427846
2013-05-01,1254.565674783189
2013-05-02,1245.8429321656422
2013-05-03,1262.2861958847816
2013-05-06,1259.455820651391
2013-05-07,1263.0928095148495
2013-05-08,1283.3752972706448
2013-05-09,1281.3874797978149
2013-05-10,1272.9749928924703
2013-05-13,1273.4633588175525
2013-05-14,1275.040296334997
2013-05-15,1276.7053890316197
2013-05-16,1287.6343170986836
2013-05-17,1283.2505954601256
2013-05-20,1290.1722627111985
2013-05-21,1292.9689543850736
2013-05-22,1291.3975688641272
2013-05-23,1266.233695739325
2013-05-24,1267.7548132853112
2013-05-27,1272.7279977690414
2013-05-28,1282.5141624186335
2013-05-29,1275.0376587159808
2013-05-30,1286.406170834855
2013-05-31,1273.595764498479
2013-06-03,1269.2626177325938
2013-06-04,1275.7135027787951
2013-06-05,1261.3686301897108
2013-06-06,1258.3907478212202
2013-06-07,1271.793186942257
2013-06-10,1269.7523625564227
2013-06-11,1257.7895284394942
2013-06-12,1263.0507468651524
2013-06-13,1255.9828043586517
2013-06-14,1271.3803510253972
2013-06-17,1279.4625746139586
2013-06-18,1282.7856593279682
2013-06-19,1285.1673246333041
2013-06-20,1232.103931269201
2013-06-21,1213.8903964538224
2013-06-24,1184.3802129455378
2013-06-25,1199.7158991418992
2013-06-26,1211.084458759135
2013-06-27,1222.2245508679935
2013-06-28,1219.010638532007
2013-07-01,1236.687815485495
2013-07-02,1234.509853034197
2013-07-03,1226.571807065031
2013-07-04,1243.071629508304
2013-07-05,1226.7725445878928
2013-07-08,1244.2335121990552
2013-07-09,1246.8674418800963
2013-07-10,1252.0098924339034
2013-07-11,1277.4972122448419
2013-07-12,1281.1319299546635
2013-07-15,1284.694241873279
2013-07-16,1286.8841279578683
2013-07-17,1290.3662721331257
2013-07-18,1303.6184259385136
2013-07-19,1309.1412116666677
2013-07-22,1318.803127828625
2013-07-23,1319.2574823149316
2013-07-24,1323.963031590577
2013-07-25,1318.869601202706
2013-07-26,1318.8169992008206
2013-07-29,1319.3497577744165
2013-07-30,1324.177499677116
2013-07-31,1323.916091851564
2013-08-01,1336.8471671784353
2013-08-02,1347.1753719116143
2013-08-05,1355.4173927353156
2013-08-06,1355.5429096312705
2013-08-07,1355.1248486927943
2013-08-08,1372.9408701012999
2013-08-09,1375.8271574088128
2013-08-12,1372.3610535839002
2013-08-13,1371.5366309067228
2013-08-14,1380.9158576104592
2013-08-15,1358.6320999232462
2013-08-16,1374.0832939329682
2013-08-19,1378.4121088686825
2013-08-20,1369.3626850383957
2013-08-21,1363.0177592822054
2013-08-22,1369.6789489011012
2013-08-23,1380.7715919319305
2013-08-26,1374.2028012922747
2013-08-27,1350.632287995789
2013-08-28,1338.0859319792826
2013-08-29,1341.0620272460897
2013-08-30,1326.2414205162402
2013-09-02,1352.0703167796603
2013-09-03,1349.3987856662602
2013-09-04,1355.4985859550243
2013-09-05,1358.456380093871
2013-09-06,1368.0209316169464
2013-09-09,1383.6115732126411
2013-09-10,1406.2822109173906
2013-09-11,1414.0080191141415
2013-09-12,1412.6376487609737
2013-09-13,1411.8443999684696
2013-09-16,1429.33275143607
2013-09-17,1420.4393103051866
2013-09-18,1421.6988713597775
2013-09-19,1447.0148230140392
2013-09-20,1436.2776691847487
2013-09-23,1428.5112398481915
2013-09-24,1433.84298104466
2013-09-25,1435.6940742292068
2013-09-26,1432.3318935029508
2013-09-27,1437.0224815367344
2013-09-30,1434.6802896395775
2013-10-01,1447.3085325336829
2013-10-02,1448.7008923534186
2013-10-03,1448.6718203835153
2013-10-04,1446.165099501083
2013-10-07,1439.571131709321
2013-10-08,1434.992586292006
2013-10-09,1418.1162565252807
2013-10-10,1441.8779800736856
2013-10-11,1450.651682900247
2013-10-14,1457.941451632857
2013-10-15,1463.175066329629
2013-10-16,1464.6959389551673
2013-10-17,1487.2973816703213
2013-10-18,1505.153040574563
2013-10-21,1516.4203100026841
2013-10-22,1525.0613146960366
2013-10-23,1518.1055294925914
2013-10-24,1522.9716227052734
2013-10-25,1519.23793876326
2013-10-28,1510.3646929780457
2013-10-29,1515.5589897014054
2013-10-30,1518.6731697267912
2013-10-31,1507.5486865936314
2013-11-01,1494.2417697663689
2013-11-04,1499.0785914498042
2013-11-05,1495.091375181967
2013-11-06,1510.8982549552222
2013-11-07,1497.834844281165
2013-11-08,1486.6182075432362
2013-11-11,1499.9106383400067
2013-11-12,1491.4733323412079
2013-11-13,1474.8860796018744
2013-11-14,1491.5785177588314
2013-11-15,1494.2047323589063
2013-11-18,1505.9669800887468
2013-11-19,1497.306602415545
2013-11-20,1489.5916727398933
2013-11-21,1486.210208369314
2013-11-22,1498.182526180569
2013-11-25,1504.4999409353934
2013-11-26,1511.2078542967008
2013-11-27,1523.5675449368619
2013-11-28,1532.017343621279
2013-11-29,1537.5002382520322
2013-12-02,1526.6109582214665
2013-12-03,1507.731197262392
2013-12-04,1497.277092061687
2013-12-05,1501.5666969796405
2013-12-06,1514.5228909265627
2013-12-09,1524.3687038760038
2013-12-10,1528.1218076284235
2013-12-11,1523.1618663360666
2013-12-12,1500.3999152081242
2013-12-13,1497.6813621697945
2013-12-16,1511.358635115854
2013-12-17,1503.8319927433718
2013-12-18,1519.279640886774
2013-12-19,1531.3664742242931
2013-12-20,1539.7605234520408
2013-12-23,1552.7598418479718
2013-12-24,1553.316831790294
2013-12-25,1552.696137430949
2013-12-26,1555.4992024169799
2013-12-27,1576.1860709706
2013-12-30,1585.037314541877
2013-12-31,1586.184239260317
2014-01-01,1586.184239260317
2014-01-02,1574.368795367782
2014-01-03,1584.4559849308116
2014-01-06,1589.5673378720421
2014-01-07,1594.4438537866267
2014-01-08,1594.0619188295304
2014-01-09,1591.715414095021
2014-01-10,1618.7870174649947
2014-01-13,1621.9492093011584
2014-01-14,1625.6217598450428
2014-01-15,1626.3743402703853
2014-01-16,1620.375120430177
2014-01-17,1624.6428178855779
2014-01-20,1623.3454613949602
2014-01-21,1618.2712905109913
2014-01-22,1624.5113690604355
2014-01-23,1618.8655723775162
2014-01-24,1579.419112708572
2014-01-27,1561.9108234763828
2014-01-28,1583.8850738261851
2014-01-29,1576.6258620143683
2014-01-30,1572.4429449392326
2014-01-31,1562.4061603682978
2014-02-03,1544.2966542630886
2014-02-04,1541.901022060953
2014-02-05,1547.2059266242538
2014-02-06,1577.4143508978643
2014-02-07,1589.3322919334403
2014-02-10,1595.0761100942045
2014-02-11,1615.9827897473635
2014-02-12,1620.6275598078537
2014-02-13,1626.5715666621534
2014-02-14,1641.2056500122078
2014-02-17,1653.5301677832897
2014-02-18,1657.2160791393533
2014-02-19,1662.0545464602446
2014-02-20,1655.1223829114856
2014-02-21,1667.7959567845471
2014-02-24,1674.3332963802952
2014-02-25,1678.6126859996757
2014-02-26,1668.4670341214628
2014-02-27,1671.9772860444612
2014-02-28,1703.6761521805186
2014-03-03,1656.4308235265833
2014-03-04,1688.7486068741616
2014-03-05,1692.9004553166244
2014-03-06,1708.4282179446955
2014-03-07,1698.1084427396881
2014-03-10,1687.4723565864533
2014-03-11,1688.3927223540522
2014-03-12,1671.848723065797
2014-03-13,1660.9263892792405
2014-03-14,1645.7439013885737
2014-03-17,1672.4417856957916
2014-03-18,1678.7240727230003
2014-03-19,1681.0783237720025
2014-03-20,1655.6357152342266
2014-03-21,1647.8485054719802
2014-03-24,1626.9533354570965
2014-03-25,1642.16642355369
2014-03-26,1658.6336763126108
2014-03-27,1656.9613645372356
2014-03-28,1664.2861908964846
2014-03-31,1680.5821558873636
2014-04-01,1695.2930185204436
2014-04-02,1696.3514917183568
2014-04-03,1688.0380099360343
2014-04-04,1695.1012070679699
2014-04-07,1681.3808315929602
2014-04-08,1664.8807846232864
2014-04-09,1684.2037214564907
2014-04-10,1683.3568415355496
2014-04-11,1653.9407030532504
2014-04-14,1626.0772721757285
2014-04-15,1609.1932589711553
2014-04-16,1632.487770883787
2014-04-17,1649.8430152342878
2014-04-18,1649.9648633708566
2014-04-21,1647.2298677975405
2014-04-22,1671.0952601004399
2014-04-23,1665.8452838962226
2014-04-24,1666.724240250042
2014-04-25,1655.4312185963802
2014-04-28,1651.02057019679
2014-04-29,1662.386624918047
2014-04-30,1670.87963388245
2014-05-01,1673.9511951248749
