Date,ACWI ex EMU SMALL CAP
2008-01-08,889.739472270687
2008-01-09,889.29698312256
2008-01-10,890.73905980649
2008-01-11,878.9782756842677
2008-01-14,886.7738232097445
2008-01-15,868.1512125366124
2008-01-16,854.9609245927654
2008-01-17,844.3907224371867
2008-01-18,839.4427777097753
2008-01-21,821.2742123683317
2008-01-22,811.3504336509252
2008-01-23,826.5178426883136
2008-01-24,840.3134403847663
2008-01-25,846.5582037388813
2008-01-28,850.8482353169654
2008-01-29,860.0250555175722
2008-01-30,852.573005955858
2008-01-31,866.9405022569943
2008-02-01,884.0372293370326
2008-02-04,885.4439559808515
2008-02-05,864.2898043219225
2008-02-06,851.7400941558625
2008-02-07,853.7297857979574
2008-02-08,852.4297774214259
2008-02-11,852.25298488644
2008-02-12,858.9579837181718
2008-02-13,866.5803748698215
2008-02-14,866.5541940043925
2008-02-15,864.1039364340221
2008-02-18,866.0495134716762
2008-02-19,871.3696076495627
2008-02-20,868.9767232646342
2008-02-21,868.7454662950302
2008-02-22,869.0758318795145
2008-02-25,883.4055183309316
2008-02-26,889.9839438886996
2008-02-27,895.6382284238503
2008-02-28,889.0509400780795
2008-02-29,873.3007855573192
2008-03-03,864.5854395236039
2008-03-04,859.9402710142034
2008-03-05,862.493277119563
2008-03-06,852.3382920453645
2008-03-07,841.8700529042542
2008-03-10,822.8759618212753
2008-03-11,842.0570148285775
2008-03-12,845.0499509081675
2008-03-13,847.3356228155121
2008-03-14,833.6940119247218
2008-03-17,813.9638080211342
2008-03-18,836.0483645376828
2008-03-19,823.4869294856026
2008-03-20,827.9658223252834
2008-03-21,831.1152803930369
2008-03-24,844.0546491161899
2008-03-25,859.170103764441
2008-03-26,860.1052989750544
2008-03-27,856.3018069724358
2008-03-28,852.2014031758721
2008-03-31,855.5473577380235
2008-04-01,869.9060279794303
2008-04-02,876.9544795717171
2008-04-03,879.7943461068303
2008-04-04,881.4555254488655
2008-04-07,884.4670753146909
2008-04-08,879.1077801590884
2008-04-09,869.2451174359859
2008-04-10,873.0716300062422
2008-04-11,863.7945282807896
2008-04-14,858.7910976360295
2008-04-15,863.7040197846646
2008-04-16,884.2272714183331
2008-04-17,882.1853558065151
2008-04-18,889.7151695366363
2008-04-21,891.6504302347115
2008-04-22,883.306796945306
2008-04-23,884.8100025961271
2008-04-24,886.4661774279929
2008-04-25,894.6784953334247
2008-04-28,898.8494002102083
2008-04-29,893.0525854254021
2008-04-30,894.6134489662192
2008-05-01,900.9759031534452
2008-05-02,905.6379281440559
2008-05-05,906.2324349476114
2008-05-06,912.3299497986749
2008-05-07,904.62698222125
2008-05-08,908.8628280280417
2008-05-09,905.1514142763083
2008-05-12,913.3703429517234
2008-05-13,915.0879122896333
2008-05-14,915.9599221789565
2008-05-15,925.9214543530087
2008-05-16,929.4712096746284
2008-05-19,929.6361714672594
2008-05-20,925.6812283640649
2008-05-21,917.9229014607146
2008-05-22,920.3265481002483
2008-05-23,913.153387728399
2008-05-26,908.4725935378826
2008-05-27,912.6298672587732
2008-05-28,914.6564648534389
2008-05-29,920.1914942445917
2008-05-30,923.4952971510288
2008-06-02,919.1511942623375
2008-06-03,914.8855553579409
2008-06-04,916.2322247409235
2008-06-05,926.7863543395158
2008-06-06,913.386902070705
2008-06-09,904.8244234230868
2008-06-10,893.1737079815045
2008-06-11,882.3826423560821
2008-06-12,878.0825009550445
2008-06-13,887.0501354532784
2008-06-16,894.6340851101081
2008-06-17,894.6694593078402
2008-06-18,889.1506936963834
2008-06-19,888.9367779281852
2008-06-20,877.9671955844375
2008-06-23,869.7146199256451
2008-06-24,861.6695453305374
2008-06-25,868.230644782405
2008-06-26,855.5379514571314
2008-06-27,850.9414358191743
2008-06-30,846.0754801876943
2008-07-01,841.142666058512
2008-07-02,823.8848896708947
2008-07-03,814.1692148630459
2008-07-04,813.1685240839438
2008-07-07,807.831095918015
2008-07-08,812.8948923681913
2008-07-09,807.139395694653
2008-07-10,809.8297283000535
2008-07-11,810.6418288496646
2008-07-14,804.7802786572012
2008-07-15,798.7473165146342
2008-07-16,810.2583972923516
2008-07-17,820.885794558573
2008-07-18,818.673222928634
2008-07-21,825.0834397863981
2008-07-22,834.927740890897
2008-07-23,840.2097291089964
2008-07-24,826.9800401261501
2008-07-25,826.9095988808916
2008-07-28,819.5886692749698
2008-07-29,826.5468482376641
2008-07-30,836.555545024076
2008-07-31,834.2902503132168
2008-08-01,830.8452007240181
2008-08-04,818.0584901594634
2008-08-05,825.8760758419189
2008-08-06,833.0135431595635
2008-08-07,822.8543493442872
2008-08-08,830.6943303369017
2008-08-11,840.1846752599313
2008-08-12,831.2924359021135
2008-08-13,827.9899380797737
2008-08-14,832.8882919530064
2008-08-15,831.7079348192785
2008-08-18,824.529721293334
2008-08-19,812.4062637905452
2008-08-20,816.000091629388
2008-08-21,816.6968555309049
2008-08-22,821.8311840501354
2008-08-25,813.0142485465237
2008-08-26,811.44860128485
2008-08-27,818.3909142817986
2008-08-28,828.3716321851406
2008-08-29,829.0064185334968
2008-09-01,823.4315731617892
2008-09-02,816.5065752702583
2008-09-03,813.1989222545932
2008-09-04,793.5655354354394
2008-09-05,788.6574473202708
2008-09-08,802.9188990168063
2008-09-09,778.1151176699316
2008-09-10,781.5871807545335
2008-09-11,777.0869931110907
2008-09-12,786.4953893689521
2008-09-15,760.2678266441823
2008-09-16,757.6692653067462
2008-09-17,736.6392161665416
2008-09-18,760.279979635858
2008-09-19,792.9665872968161
2008-09-22,773.7624004784925
2008-09-23,764.3407025577608
2008-09-24,757.6789716331409
2008-09-25,761.4688910108141
2008-09-26,753.8427844701549
2008-09-29,710.2014040915689
2008-09-30,718.6975107875573
2008-10-01,716.0655625041554
2008-10-02,685.6314420540579
2008-10-03,672.2596938457051
2008-10-06,636.1570747111565
2008-10-07,610.4904495066029
2008-10-08,587.7357145862596
2008-10-09,560.28423744775
2008-10-10,551.882338264116
2008-10-13,590.4877195286834
2008-10-14,597.8040637485196
2008-10-15,557.2370013343098
2008-10-16,556.6651928127782
2008-10-17,557.6855699417426
2008-10-20,575.225558069288
2008-10-21,565.1157402166473
2008-10-22,533.4098045632826
2008-10-23,520.5768065737163
2008-10-24,499.6655873731864
2008-10-27,474.4546602641458
2008-10-28,501.33149171816314
2008-10-29,517.6811107544872
2008-10-30,541.8225766097238
2008-10-31,554.4730243647408
2008-11-03,559.4703923410743
2008-11-04,575.9253849399705
2008-11-05,561.2615806182928
2008-11-06,536.2906510172947
2008-11-07,541.0320032193969
2008-11-10,538.3998412123923
2008-11-11,522.896035973098
2008-11-12,500.9218382711507
2008-11-13,518.0382495094628
2008-11-14,500.22264306461807
2008-11-17,493.1304710543203
2008-11-18,487.79799192747333
2008-11-19,463.0048745669076
2008-11-20,436.2724830308252
2008-11-21,451.2380186516756
2008-11-24,474.408500612039
2008-11-25,482.8443645321391
2008-11-26,498.2274718051545
2008-11-27,502.33056193451955
2008-11-28,508.1381958678441
2008-12-01,470.109686776362
2008-12-02,479.7786878602689
2008-12-03,488.0612709666665
2008-12-04,478.2837286439108
2008-12-05,488.18411114487577
2008-12-08,509.54013376257706
2008-12-09,503.1096293947763
2008-12-10,515.0997826727022
2008-12-11,505.0738105162391
2008-12-12,508.6685871229572
2008-12-15,507.223296749033
2008-12-16,525.1923070829987
2008-12-17,533.1526978593591
2008-12-18,528.4940870853196
2008-12-19,527.5544752133985
2008-12-22,517.6218928383929
2008-12-23,513.100080721726
2008-12-24,513.7872115900014
2008-12-25,514.6907495681418
2008-12-26,519.2736993947763
2008-12-29,518.0373642088528
2008-12-30,530.8045598446788
2008-12-31,540.0510953880067
2009-01-01,540.3449430471054
2009-01-02,550.323445322973
2009-01-05,551.5391450207394
2009-01-06,559.6108321006777
2009-01-07,550.5273417518268
2009-01-08,550.5291962769895
2009-01-09,539.7014003745304
2009-01-12,527.370375024474
2009-01-13,523.9247132473541
2009-01-14,510.2991817908434
2009-01-15,510.0950066252926
2009-01-16,518.2610091927436
2009-01-19,516.7974236734767
2009-01-20,491.5020024087106
2009-01-21,505.46837763413436
2009-01-22,498.1781410642857
2009-01-23,496.0872348340871
2009-01-26,501.11523415356146
2009-01-27,508.41559446984746
2009-01-28,522.2827373811202
2009-01-29,509.26202971916376
2009-01-30,500.8800783139055
2009-02-02,498.6150229227555
2009-02-03,502.66418097968574
2009-02-04,504.4416006709995
2009-02-05,507.6144923359596
2009-02-06,520.41332845657
2009-02-09,520.7041495090266
2009-02-10,504.8419678930497
2009-02-11,505.196561365447
2009-02-12,503.84899986467553
2009-02-13,504.45359782937066
2009-02-16,503.15869314915045
2009-02-17,484.53138992442683
2009-02-18,478.3974485671383
2009-02-19,473.8409275804986
2009-02-20,465.7043988062937
2009-02-23,454.9515217841286
2009-02-24,462.3284197522304
2009-02-25,458.02694660792764
2009-02-26,453.97614791183145
2009-02-27,451.1729023896374
2009-03-02,429.85808721830045
2009-03-03,424.19790355560474
2009-03-04,435.0608551168232
2009-03-05,422.1820063673468
2009-03-06,420.14332331328643
2009-03-09,413.0343377022586
2009-03-10,431.95956009294827
2009-03-11,435.8165678283833
2009-03-12,448.3272429645382
2009-03-13,454.41516333236683
2009-03-16,455.61894778529586
2009-03-17,466.2851304650964
2009-03-18,476.37598211443736
2009-03-19,483.2140941904367
2009-03-20,472.13654141087846
2009-03-23,498.1499844196203
2009-03-24,491.97202677401043
2009-03-25,498.89473432951866
2009-03-26,513.0652172600971
2009-03-27,503.4206416192431
2009-03-30,486.1471167681286
2009-03-31,491.51197601436047
2009-04-01,499.6779272656512
2009-04-02,522.1865208565428
2009-04-03,528.1728950184278
2009-04-06,523.6406317891785
2009-04-07,512.6021015477309
2009-04-08,516.0433017192098
2009-04-09,540.0405125768358
2009-04-10,540.7371069243632
2009-04-13,544.0299270125142
2009-04-14,539.8649968936337
2009-04-15,544.6911666131205
2009-04-16,554.3645918586616
2009-04-17,558.3461104121233
2009-04-20,536.7770150688946
2009-04-21,546.4582533857466
2009-04-22,549.3512641771869
2009-04-23,552.240961111102
2009-04-24,564.2222436500239
2009-04-27,556.8014398601811
2009-04-28,553.0309761301087
2009-04-29,569.7009342141268
2009-04-30,574.4072206587292
2009-05-01,575.5032561468597
2009-05-04,595.6830283631505
2009-05-05,596.8643571069655
2009-05-06,602.1389326809516
2009-05-07,598.06900497764
2009-05-08,614.2011658636903
2009-05-11,607.5991450843713
2009-05-12,604.00801979027
2009-05-13,585.7250200381541
2009-05-14,589.3660756972357
2009-05-15,590.3759518854023
2009-05-18,604.7811210232969
2009-05-19,611.9960192032984
2009-05-20,615.2360664644325
2009-05-21,608.0553832102283
2009-05-22,608.6147017666385
2009-05-25,610.7495355247672
2009-05-26,623.0026412603394
2009-05-27,619.3313099411428
2009-05-28,620.8805295939046
2009-05-29,631.0976276086977
2009-06-01,650.9403420154938
2009-06-02,655.3790042512896
2009-06-03,648.4565065045047
2009-06-04,653.3380263193498
2009-06-05,651.4547239579775
2009-06-08,644.5898318524784
2009-06-09,649.7534873091722
2009-06-10,652.3895812948717
2009-06-11,657.7544878908659
2009-06-12,656.3065864111811
2009-06-15,640.7819930371745
2009-06-16,632.5830724571786
2009-06-17,630.0371011117386
2009-06-18,630.4265386006076
2009-06-19,634.0570097358578
2009-06-22,617.0826073997449
2009-06-23,612.2849492049884
2009-06-24,621.8113703386556
2009-06-25,631.6438692961251
2009-06-26,639.6061596438794
2009-06-29,640.7049508006561
2009-06-30,638.1507270381289
2009-07-01,645.8114959924336
2009-07-02,631.4715209267481
2009-07-03,631.1910501349049
2009-07-06,625.2290166193587
2009-07-07,618.586446534469
2009-07-08,610.5298894932071
2009-07-09,613.1066500362658
2009-07-10,612.1939265026897
2009-07-13,615.3296791476813
2009-07-14,624.5946783085346
2009-07-15,643.1078517690092
2009-07-16,649.2714550661277
2009-07-17,649.2618848796886
2009-07-20,660.1535445747489
2009-07-21,664.0969034749085
2009-07-22,667.1207089455755
2009-07-23,680.7473864525366
2009-07-24,684.7054061691235
2009-07-27,688.6921450024612
2009-07-28,688.5918174529057
2009-07-29,683.7019856571833
2009-07-30,692.6380368830697
2009-07-31,698.1686239900502
2009-08-03,713.351830311353
2009-08-04,716.7026926906757
2009-08-05,714.4949408693603
2009-08-06,710.3780358441069
2009-08-07,716.5919279243196
2009-08-10,716.8719122487963
2009-08-11,710.708263111634
2009-08-12,716.3021634308731
2009-08-13,726.4699344541189
2009-08-14,721.1385393025114
2009-08-17,698.6286281883437
2009-08-18,706.4420353065227
2009-08-19,709.2737673232712
2009-08-20,718.7912396485688
2009-08-21,729.2613472636258
2009-08-24,734.6856052179692
2009-08-25,736.5228980975645
2009-08-26,735.3417926780793
2009-08-27,734.5283114823138
2009-08-28,739.0546095290084
2009-08-31,732.2453380284329
2009-09-01,720.2540783541955
2009-09-02,714.0531915161212
2009-09-03,722.2361081306547
2009-09-04,730.6253984987519
2009-09-07,735.6907791178502
2009-09-08,745.85973589989
2009-09-09,753.3850288840526
2009-09-10,761.4281331055266
2009-09-11,764.350906578358
2009-09-14,764.5088502375353
2009-09-15,769.6279732813001
2009-09-16,783.6354901991343
2009-09-17,783.6977749442384
2009-09-18,782.6733927755582
2009-09-21,777.536145762727
2009-09-22,786.3323606986417
2009-09-23,780.0345290049931
2009-09-24,768.0052714258724
2009-09-25,764.5943220860013
2009-09-28,772.750414434095
2009-09-29,773.2870005265262
2009-09-30,773.8976863016587
2009-10-01,755.7975723321423
2009-10-02,746.488425859282
2009-10-05,756.2578503922141
2009-10-06,770.2636656651645
2009-10-07,772.9766040423016
2009-10-08,783.3855456665735
2009-10-09,787.4020857006832
2009-10-12,788.9048827965702
2009-10-13,788.2894858017994
2009-10-14,801.5518062973637
2009-10-15,803.0373197774713
2009-10-16,795.9086729719124
2009-10-19,804.0174680969565
2009-10-20,798.9883402176931
2009-10-21,794.5011267400173
2009-10-22,796.8478239699263
2009-10-23,789.0513650781883
2009-10-26,780.8873255760076
2009-10-27,770.1722891739793
2009-10-28,748.5067525986987
2009-10-29,759.8871895143889
2009-10-30,748.6330447196158
2009-11-02,746.8980009192063
2009-11-03,750.3966736346924
2009-11-04,753.963680726723
2009-11-05,765.5014480584393
2009-11-06,767.3001557209346
2009-11-09,782.8296793112645
2009-11-10,780.3114287526913
2009-11-11,785.6565364480285
2009-11-12,775.0764710245325
2009-11-13,781.6121991808143
2009-11-16,796.2745808327118
2009-11-17,791.6860772026624
2009-11-18,791.0143162619564
2009-11-19,776.1898888558937
2009-11-20,773.3257729741354
2009-11-23,783.2881153051691
2009-11-24,778.5972489650707
2009-11-25,782.9296132772165
2009-11-26,776.8719568076983
2009-11-27,764.4842059165657
2009-11-30,769.1843606633182
2009-12-01,784.7832109267031
2009-12-02,790.910635517092
2009-12-03,788.019020767249
2009-12-04,792.1042872630549
2009-12-07,792.0304255561557
2009-12-08,785.6157137872941
2009-12-09,783.8031646115237
2009-12-10,783.461681441054
2009-12-11,787.5637017917616
2009-12-14,796.5033374738657
2009-12-15,793.6233467340362
2009-12-16,798.5778885956641
2009-12-17,788.4313527780399
2009-12-18,790.4535026547269
2009-12-21,796.8503464556705
2009-12-22,800.8161037902695
2009-12-23,808.1019524666335
2009-12-24,812.2275447925861
2009-12-25,812.2667328127579
2009-12-28,814.431743680818
2009-12-29,815.8543562266764
2009-12-30,813.8467953145688
2009-12-31,810.7010873543037
2010-01-01,810.7010873543037
2010-01-04,827.4383823155629
2010-01-05,831.0061080663884
2010-01-06,834.2096066312944
2010-01-07,836.312675481513
2010-01-08,841.3061708777558
2010-01-11,846.288372271294
2010-01-12,838.5473496491394
2010-01-13,842.4607459560626
2010-01-14,847.4814302654493
2010-01-15,841.7655724692911
2010-01-18,842.5508301539002
2010-01-19,847.434964447683
2010-01-20,837.518171634084
2010-01-21,825.861558477515
2010-01-22,812.7289096588652
2010-01-25,812.2707241696636
2010-01-26,804.1161704682484
2010-01-27,802.5241599398897
2010-01-28,798.1296841541591
2010-01-29,789.7727025779908
2010-02-01,795.8307773246592
2010-02-02,806.0466986252432
2010-02-03,804.2671746658172
2010-02-04,782.9202683601688
2010-02-05,775.7688342899135
2010-02-08,769.7040144108696
2010-02-09,777.122467685438
2010-02-10,778.7075655070471
2010-02-11,788.8049164307255
2010-02-12,792.9925338961546
2010-02-15,792.7077611923445
2010-02-16,803.1829002881183
2010-02-17,809.7723224376493
2010-02-18,812.8241008725075
2010-02-19,810.052815777328
2010-02-22,815.1195475203344
2010-02-23,807.9948981646121
2010-02-24,810.4420590669322
2010-02-25,807.1414529464021
2010-02-26,811.0861208261473
2010-03-01,821.9711676303352
2010-03-02,830.323807469059
2010-03-03,835.1234090877886
2010-03-04,835.4084718423239
2010-03-05,847.4052436721527
2010-03-08,851.2698735717348
2010-03-09,852.1722372839046
2010-03-10,857.3827885388189
2010-03-11,859.8638880407066
2010-03-12,862.9202147991216
2010-03-15,859.3156174467938
2010-03-16,866.7015092174031
2010-03-17,875.2298623616051
2010-03-18,872.0240044800648
2010-03-19,865.9759269460343
2010-03-22,871.1018603305793
2010-03-23,877.4469752402974
2010-03-24,870.1127814855108
2010-03-25,866.9498668527808
2010-03-26,868.6634940074692
2010-03-29,874.9016507052573
2010-03-30,877.4866739970935
2010-03-31,875.036279910833
2010-04-01,884.0123773072132
2010-04-02,884.3631307893863
2010-04-05,894.9415974255224
2010-04-06,899.6475401154314
2010-04-07,899.3958002347234
2010-04-08,898.0834735405838
2010-04-09,905.3584314792215
2010-04-12,908.3205708578361
2010-04-13,906.074484598686
2010-04-14,919.611565407381
2010-04-15,922.5203475709716
2010-04-16,911.8240952806111
2010-04-19,902.2557858976761
2010-04-20,913.4497754644214
2010-04-21,919.6434195650132
2010-04-22,923.620094398066
2010-04-23,930.8424601614884
2010-04-26,933.8413033940755
2010-04-27,916.3677192803686
2010-04-28,909.1901955580441
2010-04-29,921.9405566559215
2010-04-30,911.2213121850461
2010-05-03,917.7762706179144
2010-05-04,895.0538120554527
2010-05-05,881.4288512790328
2010-05-06,856.2483151500356
2010-05-07,831.4672940302029
2010-05-10,871.1134097828113
2010-05-11,871.4017346334141
2010-05-12,887.5283098825023
2010-05-13,886.3190519769693
2010-05-14,869.3046855455648
2010-05-17,859.5754836761178
2010-05-18,850.4355250757567
2010-05-19,835.2321550154583
2010-05-20,804.0272327241466
2010-05-21,810.3034335398113
2010-05-24,805.6991309712905
2010-05-25,792.6104431697611
2010-05-26,800.2475928029096
2010-05-27,827.3794840854979
2010-05-28,825.3347767243913
2010-05-31,827.361703729143
2010-06-01,811.6295481894073
2010-06-02,822.0395773372992
2010-06-03,833.036718681822
2010-06-04,807.9269269056225
2010-06-07,788.5134542756234
2010-06-08,789.3103710663312
2010-06-09,792.753491155261
2010-06-10,812.6325530375144
2010-06-11,820.5423206015182
2010-06-14,829.7542235281215
2010-06-15,843.6650408686587
2010-06-16,843.4468407578347
2010-06-17,843.2319441445144
2010-06-18,846.2069492363277
2010-06-21,847.96289842897
2010-06-22,836.0920259924522
2010-06-23,831.2250222371146
2010-06-24,822.5277780879802
2010-06-25,826.8502991117192
2010-06-28,826.1366705160304
2010-06-29,799.7699453720513
2010-06-30,793.4041943136241
2010-07-01,787.4382868774159
2010-07-02,785.8015860784807
2010-07-05,785.7533157659435
2010-07-06,788.9967622634789
2010-07-07,804.1403651528888
2010-07-08,814.2918433789788
2010-07-09,822.7467414744787
2010-07-12,818.7808349703589
2010-07-13,833.8536809279592
2010-07-14,835.3337760913778
2010-07-15,833.0772690666307
2010-07-16,814.3301391590011
2010-07-19,813.1697973957358
2010-07-20,820.5136354093032
2010-07-21,816.7021446751329
2010-07-22,834.0290060735201
2010-07-23,846.3481463724763
2010-07-26,859.2172588106766
2010-07-27,856.3340568534123
2010-07-28,850.6525065902936
2010-07-29,851.6172971999955
2010-07-30,851.1841584785619
2010-08-02,866.6974807649915
2010-08-03,864.5126927856631
2010-08-04,867.6322438739014
2010-08-05,865.825726742194
2010-08-06,865.8531186107192
2010-08-09,872.424185581244
2010-08-10,858.4732718920253
2010-08-11,833.5893310616639
2010-08-12,827.5457104984422
2010-08-13,826.2667847204933
2010-08-16,830.2072781916029
2010-08-17,841.3349790584736
2010-08-18,843.8484360757254
2010-08-19,834.5313725633101
2010-08-20,828.2776618281509
2010-08-23,824.4602616462874
2010-08-24,815.0904629433917
2010-08-25,815.2891396420861
2010-08-26,815.4412082455851
2010-08-27,827.5314731805727
2010-08-30,821.1255592603825
2010-08-31,818.3355746710255
2010-09-01,840.7844496544043
2010-09-02,850.0384780533769
2010-09-03,860.9962546467654
2010-09-06,865.4517477769482
2010-09-07,854.7671931749207
2010-09-08,858.3517485140948
2010-09-09,862.6208217441238
2010-09-10,864.9608877020693
2010-09-13,880.222409070961
2010-09-14,881.238326597969
2010-09-15,882.1926842819953
2010-09-16,878.4356940115191
2010-09-17,882.7342841452604
2010-09-20,895.9157296554322
2010-09-21,893.255343852643
2010-09-22,890.4871553418078
2010-09-23,884.952885796059
2010-09-24,901.5371792708054
2010-09-27,903.2927574804042
2010-09-28,908.4006500740903
2010-09-29,912.4345713980223
2010-09-30,910.876664389944
2010-10-01,915.4810103914814
2010-10-04,908.1166520049711
2010-10-05,924.433955974433
2010-10-06,926.5168954037043
2010-10-07,926.9741413626942
2010-10-08,932.0870157415613
2010-10-11,934.2580058439894
2010-10-12,932.389292686813
2010-10-13,945.0776878623768
2010-10-14,947.4877733669135
2010-10-15,943.4684418608473
2010-10-18,945.8583237685474
2010-10-19,930.426557104734
2010-10-20,939.1832265691646
2010-10-21,938.5267550920479
2010-10-22,941.8689202524744
2010-10-25,949.681366160639
2010-10-26,946.694484226787
2010-10-27,939.2289513265534
2010-10-28,940.3151288559702
2010-10-29,944.252805403916
2010-11-01,945.1634087223916
2010-11-02,954.1998839232315
2010-11-03,955.6135389450855
2010-11-04,976.3629686321833
2010-11-05,981.259145831156
2010-11-08,981.9505801049448
2010-11-09,976.7497367461239
2010-11-10,976.758516218012
2010-11-11,975.553250938142
2010-11-12,961.0069421721134
2010-11-15,959.677685363538
2010-11-16,942.8552839852584
2010-11-17,944.7280425473467
2010-11-18,959.6900425036083
2010-11-19,962.1540754596471
2010-11-22,966.4258111498623
2010-11-23,954.5949154221415
2010-11-24,966.2799762152326
2010-11-25,968.5606062403899
2010-11-26,960.220027349424
2010-11-29,957.3778001796554
2010-11-30,954.5012745304113
2010-12-01,970.8494439556102
2010-12-02,986.063201376175
2010-12-03,995.0578782333852
2010-12-06,999.233853592533
2010-12-07,1002.9534946929355
2010-12-08,998.7023854080519
2010-12-09,1001.5175564650548
2010-12-10,1007.9160624071585
2010-12-13,1011.665066303532
2010-12-14,1013.812988050394
2010-12-15,1009.3748779053212
2010-12-16,1011.4030342512249
2010-12-17,1014.5116466451744
2010-12-20,1015.1854553079332
2010-12-21,1024.543742389696
2010-12-22,1026.0386012164665
2010-12-23,1026.592788501757
2010-12-24,1026.3528537819243
2010-12-27,1027.3614940681682
2010-12-28,1027.8795955572132
