Date,AC FAR EAST ex JAPAN SMALL CAP
1997-06-02,931.5562671486878
1997-06-03,930.1591571159503
1997-06-04,927.3883514480323
1997-06-05,931.8141849168629
1997-06-06,933.2519181405897
1997-06-09,934.8360581295694
1997-06-10,933.7650910145354
1997-06-11,928.3371935009693
1997-06-12,918.076071940235
1997-06-13,919.1683020198678
1997-06-16,923.9821380077376
1997-06-17,923.4483556362627
1997-06-18,923.1441267300432
1997-06-19,925.2071967644829
1997-06-20,930.2901302901996
1997-06-23,930.1097423794247
1997-06-24,929.0369369418902
1997-06-25,931.8195293688192
1997-06-26,928.8615086079051
1997-06-27,929.7809830091128
1997-06-30,933.5982627912827
1997-07-01,934.1853892426928
1997-07-02,935.9131939307777
1997-07-03,936.1109471878929
1997-07-04,935.8870167788181
1997-07-07,937.426871612199
1997-07-08,933.1045480371017
1997-07-09,923.0315868858112
1997-07-10,920.7031947655616
1997-07-11,921.9343947626219
1997-07-14,916.7547966718732
1997-07-15,909.8715136863843
1997-07-16,901.4357599624559
1997-07-17,903.0547339419703
1997-07-18,901.4717019233298
1997-07-21,904.7329102554363
1997-07-22,899.4387483296978
1997-07-23,900.6201744550426
1997-07-24,907.4350838537084
1997-07-25,909.1254722299014
1997-07-28,915.1811405058164
1997-07-29,912.9594053909377
1997-07-30,912.7908893673502
1997-07-31,913.3381349143593
1997-08-01,914.8644059025029
1997-08-04,912.1678315930342
1997-08-05,909.4175463709589
1997-08-06,915.1137648001775
1997-08-07,908.7560031678127
1997-08-08,903.9630073970962
1997-08-11,888.5114463421651
1997-08-12,882.1565362563726
1997-08-13,880.6669243663962
1997-08-14,879.8260959441293
1997-08-15,873.8053582398918
1997-08-18,860.7945543584889
1997-08-19,849.9091261712355
1997-08-20,868.6702289498077
1997-08-21,870.3055519762356
1997-08-22,867.0874825699331
1997-08-25,867.7312335611354
1997-08-26,862.1414691183626
1997-08-27,850.31359949931
1997-08-28,810.9127930040728
1997-08-29,792.136416593406
1997-09-01,770.3347581930036
1997-09-02,755.9542301204411
1997-09-03,765.9875511489558
1997-09-04,753.532147039795
1997-09-05,781.4649094217774
1997-09-08,808.8713620779863
1997-09-09,817.4190926772498
1997-09-10,810.636877690646
1997-09-11,800.7602323292471
1997-09-12,805.4769815446626
1997-09-15,802.1882022735196
1997-09-16,794.2193487628624
1997-09-17,786.1922916852841
1997-09-18,778.4036524369249
1997-09-19,778.4776651264834
1997-09-22,760.1802382318192
1997-09-23,761.832693907042
1997-09-24,757.4651776770302
1997-09-25,757.1640010100639
1997-09-26,754.3899317260309
1997-09-29,747.2716896792039
1997-09-30,749.2459113563456
1997-10-01,734.3965096362626
1997-10-02,730.1841492486171
1997-10-03,725.2399109816664
1997-10-06,717.5075015339903
1997-10-07,718.4458038313073
1997-10-08,724.499459290767
1997-10-09,722.0985127468734
1997-10-10,727.2065961428714
1997-10-13,716.324211199768
1997-10-14,714.0206986462218
1997-10-15,692.998464830812
1997-10-16,684.2965754034927
1997-10-17,680.1043632203061
1997-10-20,648.2374368606102
1997-10-21,637.8005080224884
1997-10-22,617.3713108497718
1997-10-23,592.2475567569041
1997-10-24,589.4442595331168
1997-10-27,575.2666212659796
1997-10-28,528.4531690114178
1997-10-29,546.2376960106708
1997-10-30,542.0629193137745
1997-10-31,548.3550692164825
1997-11-03,584.5832848345692
1997-11-04,587.6692193062195
1997-11-05,587.8195235528372
1997-11-06,585.1301274643254
1997-11-07,572.8918627930418
1997-11-10,564.2604759934732
1997-11-11,562.8025338919424
1997-11-12,554.6046398614108
1997-11-13,551.3812242811393
1997-11-14,551.7769931253092
1997-11-17,547.7092944853235
1997-11-18,535.4324950238699
1997-11-19,520.9644757102744
1997-11-20,500.14861049113387
1997-11-21,510.77093061054023
1997-11-24,501.40801090149756
1997-11-25,486.72216947385385
1997-11-26,481.62444638435545
1997-11-27,483.2796876200883
1997-11-28,479.7342272776275
1997-12-01,467.9365074911648
1997-12-02,468.4812122021505
1997-12-03,469.97745087684126
1997-12-04,479.9600641858946
1997-12-05,480.32132911905586
1997-12-08,485.330993790491
1997-12-09,474.16236643831684
1997-12-10,469.7734194873797
1997-12-11,451.3659118965398
1997-12-12,440.8007154425339
1997-12-15,429.7632080815991
1997-12-16,424.6275496417706
1997-12-17,428.4777153178389
1997-12-18,432.6169638676522
1997-12-19,423.61129221958606
1997-12-22,413.13554500291747
1997-12-23,403.9476513794253
1997-12-24,402.26838368129825
1997-12-25,402.2053435669263
1997-12-26,408.9452701488034
1997-12-29,409.50729708822405
1997-12-30,410.40232667816366
1997-12-31,413.49771967439386
1998-01-01,414.00704280423787
1998-01-02,407.73299233355584
1998-01-05,393.1366927252573
1998-01-06,377.525080932787
1998-01-07,362.76415378968403
1998-01-08,347.4767512826438
1998-01-09,340.07097476105076
1998-01-12,317.7828650628806
1998-01-13,325.8546003330274
1998-01-14,345.35200247669076
1998-01-15,340.0403179251234
1998-01-16,343.03060140167986
1998-01-19,356.9620890119439
1998-01-20,348.67053181244484
1998-01-21,342.9199084330441
1998-01-22,332.4915325024086
1998-01-23,327.3259128004989
1998-01-26,332.00231680656736
1998-01-27,337.1760906701018
1998-01-28,339.0397553326889
1998-01-29,339.3932211165104
1998-01-30,348.8366781229018
1998-02-02,373.2806256576522
1998-02-03,389.3547379224735
1998-02-04,392.0135246760013
1998-02-05,409.20480509891644
1998-02-06,426.3850776855741
1998-02-09,438.8636176796444
1998-02-10,448.3302283185382
1998-02-11,455.1677703895614
1998-02-12,434.98970046508174
1998-02-13,424.2056287314854
1998-02-16,410.6457772125573
1998-02-17,417.7440459821172
1998-02-18,426.235810953211
1998-02-19,436.12028459816946
1998-02-20,435.94765869436094
1998-02-23,437.6244804413562
1998-02-24,447.06031988570265
1998-02-25,446.4387541364284
1998-02-26,460.0378037062555
1998-02-27,465.7760107549486
1998-03-02,468.6182547133509
1998-03-03,460.36213700184936
1998-03-04,452.3674661727269
1998-03-05,436.1325437368664
1998-03-06,435.5620514110749
1998-03-09,429.4178275836288
1998-03-10,437.84171867550555
1998-03-11,439.9070899468936
1998-03-12,442.08108765097387
1998-03-13,452.20260998433145
1998-03-16,450.9054202520846
1998-03-17,451.1219760144066
1998-03-18,452.305135313858
1998-03-19,462.83260764908204
1998-03-20,465.557994559816
1998-03-23,473.8255075142065
1998-03-24,469.8888001639272
1998-03-25,478.44185317009584
1998-03-26,477.42022514612836
1998-03-27,478.41823491975276
1998-03-30,468.0619528145368
1998-03-31,467.21498446178845
1998-04-01,457.3601576494116
1998-04-02,449.4482800455811
1998-04-03,443.84104831900993
1998-04-06,442.7287482157969
1998-04-07,445.02275059363325
1998-04-08,450.55206890118205
1998-04-09,456.23601494262533
1998-04-10,456.8814066166568
1998-04-13,455.8534769471896
1998-04-14,450.83945612305774
1998-04-15,447.6187030055954
1998-04-16,440.1829401992331
1998-04-17,438.1857597072213
1998-04-20,435.2814282438544
1998-04-21,431.81125301256304
1998-04-22,431.46539407163687
1998-04-23,427.267492827908
1998-04-24,427.26679180017913
1998-04-27,416.9701348091484
1998-04-28,415.0547541766901
1998-04-29,414.26609495713717
1998-04-30,413.7980009745139
1998-05-01,415.5163677865975
1998-05-04,411.1011156911761
1998-05-05,405.5176190275533
1998-05-06,393.4636699829372
1998-05-07,390.3351743565617
1998-05-08,390.53617417696034
1998-05-11,389.5742245009734
1998-05-12,382.2080232831732
1998-05-13,369.73480154335346
1998-05-14,372.1836632848135
1998-05-15,372.3896108902228
1998-05-18,364.79988460703584
1998-05-19,364.7080225669688
1998-05-20,373.11919537518366
1998-05-21,380.42974874564453
1998-05-22,378.02826476046647
1998-05-25,374.803040419278
1998-05-26,368.76157634396213
1998-05-27,361.06526195563606
1998-05-28,355.7758977462277
1998-05-29,353.2609531990983
1998-06-01,340.7172122649863
1998-06-02,337.9840949937091
1998-06-03,340.93684603987987
1998-06-04,334.9686109385364
1998-06-05,334.08477347980846
1998-06-08,330.35985637920317
1998-06-09,326.6188022426037
1998-06-10,315.1298858639226
1998-06-11,310.588949221102
1998-06-12,307.1726033337292
1998-06-15,298.27431890907417
1998-06-16,296.1589199341322
1998-06-17,307.20871631982016
1998-06-18,319.1984701897786
1998-06-19,320.21990366802703
1998-06-22,312.37803615817535
1998-06-23,310.7458491468114
1998-06-24,309.47412763007634
1998-06-25,311.06112938959143
1998-06-26,308.41353419322866
1998-06-29,304.0286610746028
1998-06-30,305.68894430726886
1998-07-01,306.9429914878715
1998-07-02,309.2165530640863
1998-07-03,307.66994526550593
1998-07-06,307.15735598074474
1998-07-07,307.8844117117781
1998-07-08,307.69682407882306
1998-07-09,304.9271560774751
1998-07-10,300.8704715946497
1998-07-13,296.7479019706886
1998-07-14,299.14181031119637
1998-07-15,302.3446999926862
1998-07-16,306.2058614697081
1998-07-17,309.3038699197071
1998-07-20,310.21506162369644
1998-07-21,308.7184430692918
1998-07-22,305.6628378315931
1998-07-23,301.80352273876076
1998-07-24,304.44610291496036
1998-07-27,301.23364851661523
1998-07-28,298.6747771685834
1998-07-29,295.99324530555083
1998-07-30,295.83043949717114
1998-07-31,296.61118754352736
1998-08-03,290.44495193884904
1998-08-04,289.4586827873937
1998-08-05,285.5365095246863
1998-08-06,280.1617236073018
1998-08-07,277.7275008101589
1998-08-10,272.58440909011205
1998-08-11,268.38651092406604
1998-08-12,267.789694507495
1998-08-13,266.5116078096052
1998-08-14,268.0231583916109
1998-08-17,264.84846506438123
1998-08-18,262.222225467878
1998-08-19,269.414086458996
1998-08-20,273.0300365312993
1998-08-21,268.64468340937674
1998-08-24,263.1965237917237
1998-08-25,261.94267790392314
1998-08-26,260.02348950692476
1998-08-27,258.0775392298895
1998-08-28,249.91778472261177
1998-08-31,246.76471233495315
1998-09-01,245.91194314586636
1998-09-02,250.79668822667801
1998-09-03,251.87860080733856
1998-09-04,262.6661793820815
1998-09-07,287.9839368276319
1998-09-08,275.42580304408386
1998-09-09,278.33553742904354
1998-09-10,275.58948746582865
1998-09-11,270.54406705185187
1998-09-14,276.43659763481406
1998-09-15,277.94214613135455
1998-09-16,284.8482767253081
1998-09-17,283.5635277205021
1998-09-18,281.9367589226159
1998-09-21,275.42229284660533
1998-09-22,276.6686888621095
1998-09-23,274.3978253547128
1998-09-24,281.88952471782636
1998-09-25,281.47974785869064
1998-09-28,281.0206660087932
1998-09-29,281.4492261266842
1998-09-30,262.8211540775782
1998-10-01,260.646318868948
1998-10-02,258.3231378541449
1998-10-05,256.6067408045022
1998-10-06,260.4989365941738
1998-10-07,265.1477240697281
1998-10-08,272.1317308477982
1998-10-09,278.7104140843117
1998-10-12,288.1818939081779
1998-10-13,285.3621522816232
1998-10-14,285.7997153654255
1998-10-15,292.6239854762128
1998-10-16,302.85031261391936
1998-10-19,306.1696168591813
1998-10-20,313.0042970902353
1998-10-21,317.4553784990248
1998-10-22,314.5945850577226
1998-10-23,313.33303042677176
1998-10-26,314.1327824336107
1998-10-27,314.98100020498026
1998-10-28,317.48661302467195
1998-10-29,320.89691582318636
1998-10-30,323.5026679999683
1998-11-02,331.49535276830954
1998-11-03,334.9445644880007
1998-11-04,340.5583744628556
1998-11-05,344.5701842785143
1998-11-06,346.8615476462398
1998-11-09,344.0158886615667
1998-11-10,333.03938236679267
1998-11-11,341.45455417193887
1998-11-12,333.42197893796856
1998-11-13,334.79306824739615
1998-11-16,341.63285020458386
1998-11-17,342.70976016679606
1998-11-18,347.8370899606645
1998-11-19,356.0742137480738
1998-11-20,362.30516358639903
1998-11-23,370.7460213578056
1998-11-24,376.10450254789765
1998-11-25,376.1693273451368
1998-11-26,375.5693885740984
1998-11-27,376.28451458429026
1998-11-30,376.26172481856986
1998-12-01,369.47714982873805
1998-12-02,368.9627428920623
1998-12-03,367.39202824690375
1998-12-04,370.02417796878365
1998-12-07,383.2547519887124
1998-12-08,382.9805808066678
1998-12-09,386.4641639748041
1998-12-10,393.5725483104966
1998-12-11,394.28227109115375
1998-12-14,396.07474712435794
1998-12-15,403.5109059209589
1998-12-16,391.4535009210806
1998-12-17,379.3727022700592
1998-12-18,379.2657771199391
1998-12-21,385.67722623369366
1998-12-22,378.3125047057939
1998-12-23,374.15573678956764
1998-12-24,376.33103983641496
1998-12-25,377.4665983859785
1998-12-28,373.7409274920916
1998-12-29,372.92295014376725
1998-12-30,375.72305119368025
1998-12-31,376.14681978339485
1999-01-01,376.1610870499264
1999-01-04,383.5525633094568
1999-01-05,387.07063776509517
1999-01-06,398.91291952715244
1999-01-07,406.8652850826968
1999-01-08,407.9792403895831
1999-01-11,413.62386095638175
1999-01-12,414.26487128606925
1999-01-13,406.765152804739
1999-01-14,393.6436976815843
1999-01-15,399.38339113926395
1999-01-18,403.1635770776177
1999-01-19,399.38221911478087
1999-01-20,396.1551903834569
1999-01-21,385.1870101850101
1999-01-22,372.9819878550481
1999-01-25,358.78356701647226
1999-01-26,358.9099595783136
1999-01-27,368.1403651863642
1999-01-28,365.8579000008504
1999-01-29,366.3188315404659
1999-02-01,367.61106064439804
1999-02-02,364.2098013171041
1999-02-03,359.5554714662964
1999-02-04,356.229924814425
1999-02-05,353.41568408420846
1999-02-08,352.1908060812644
1999-02-09,345.45333663450253
1999-02-10,347.0525751822757
1999-02-11,351.6416698900266
1999-02-12,357.5304594432061
1999-02-15,358.79723124109023
1999-02-16,358.56008900127455
1999-02-17,357.77684970669355
1999-02-18,354.53700582429576
1999-02-19,349.6673332193189
1999-02-22,346.0864476501037
1999-02-23,343.8749528005702
1999-02-24,341.65907153545436
1999-02-25,341.6252089227538
1999-02-26,348.90406989088933
1999-03-01,350.51454072772134
1999-03-02,350.01667664120504
1999-03-03,349.47927191516214
1999-03-04,349.7203572313304
1999-03-05,351.5344172284137
1999-03-08,357.2398816424194
1999-03-09,356.5591239367578
1999-03-10,358.2494492871372
1999-03-11,361.1423008665218
1999-03-12,363.88135709776384
1999-03-15,366.53688555741456
1999-03-16,367.2414835771507
1999-03-17,367.33598398789616
1999-03-18,365.2651622428649
1999-03-19,372.5026780727183
1999-03-22,374.4142666722448
1999-03-23,376.84722674090045
1999-03-24,375.3038634983758
1999-03-25,377.87036267288215
1999-03-26,378.1104822225269
1999-03-29,375.17506854110115
1999-03-30,378.0245114414733
1999-03-31,378.7143997321295
1999-04-01,384.0202718460125
1999-04-02,386.97564393420504
1999-04-05,388.9747790947226
1999-04-06,395.2611089927751
1999-04-07,398.85292465076395
1999-04-08,405.0956524191603
1999-04-09,410.50066905477877
1999-04-12,410.9685754245429
1999-04-13,416.2168769322258
1999-04-14,421.3881209016622
1999-04-15,431.5550247902306
1999-04-16,438.5003607381217
1999-04-19,450.8105736785299
1999-04-20,452.9928275346592
1999-04-21,453.9183767352163
1999-04-22,457.52133602793526
1999-04-23,460.40864877798566
1999-04-26,469.6471235085812
1999-04-27,475.3073314388723
1999-04-28,476.48333319417196
1999-04-29,474.2068644796003
1999-04-30,486.058402391655
1999-05-03,495.2633978897012
1999-05-04,511.03668497218706
1999-05-05,517.3456308316973
1999-05-06,525.8821755685423
1999-05-07,517.0818467786695
1999-05-10,520.8614999461809
1999-05-11,516.1223577785332
1999-05-12,511.8951005754237
1999-05-13,501.81663140784883
1999-05-14,499.2764920698627
1999-05-17,489.3798056833757
1999-05-18,493.3751137945214
1999-05-19,492.0947411228173
1999-05-20,485.4594064294236
1999-05-21,487.8027522495663
1999-05-24,490.0736870774132
1999-05-25,488.7545556489499
1999-05-26,493.87149349243856
1999-05-27,496.7925865570173
1999-05-28,495.6204668158758
1999-05-31,494.66574332258136
1999-06-01,495.06688110409425
1999-06-02,498.54742604676954
1999-06-03,498.3157213467108
1999-06-04,498.6548211059838
1999-06-07,507.94852030618284
1999-06-08,520.8350681392728
1999-06-09,519.9206952745418
1999-06-10,526.804587779895
1999-06-11,533.3511454784402
1999-06-14,535.2712997048002
1999-06-15,527.1886368447939
1999-06-16,531.0914190842972
1999-06-17,536.9993229052543
1999-06-18,537.7614719000053
1999-06-21,550.8955836362799
1999-06-22,559.7802714717466
1999-06-23,567.0081068997927
1999-06-24,569.3106441422265
1999-06-25,566.9906042029766
1999-06-28,568.3173430150273
1999-06-29,571.3791524347889
1999-06-30,568.3313698098864
1999-07-01,574.6118871898849
1999-07-02,582.2322119999106
1999-07-05,590.0503312582586
1999-07-06,586.3995004393557
1999-07-07,581.812308067681
1999-07-08,588.3632643125845
1999-07-09,592.3428148066153
1999-07-12,586.482358245101
1999-07-13,576.2459119376429
1999-07-14,564.687083060814
1999-07-15,563.882941124442
1999-07-16,556.4608155334106
1999-07-19,552.4621079129266
1999-07-20,560.8429807438005
1999-07-21,551.2750980908614
1999-07-22,547.7310425199887
1999-07-23,532.1879206787435
1999-07-26,514.147078292579
1999-07-27,521.4790965092392
1999-07-28,535.4760655442312
1999-07-29,540.7461852047401
1999-07-30,537.942372099712
1999-08-02,536.8156237636136
1999-08-03,539.2543272442251
1999-08-04,538.0660421725362
1999-08-05,524.148820083373
1999-08-06,522.4037841604894
1999-08-09,520.0985205511333
1999-08-10,509.54092970762
1999-08-11,498.9259407145428
1999-08-12,505.7463613491026
1999-08-13,498.1920501545767
1999-08-16,503.2945177285782
1999-08-17,493.04875686854086
1999-08-18,499.9261651920469
1999-08-19,511.2709646524571
1999-08-20,517.4623563189431
1999-08-23,527.3342484450455
1999-08-24,524.3895302404293
1999-08-25,528.5424865008965
1999-08-26,524.3667670753664
1999-08-27,521.1058843154963
1999-08-30,517.8613943395595
1999-08-31,515.6097842933144
1999-09-01,509.5804682665131
1999-09-02,503.9197186923243
1999-09-03,499.8455601364233
1999-09-06,500.95216027606216
1999-09-07,499.67440612211647
1999-09-08,492.2289750844477
1999-09-09,497.58198961337274
1999-09-10,505.34301500621916
1999-09-13,510.67113575104173
1999-09-14,509.5236759134771
1999-09-15,504.4988953089289
1999-09-16,498.0463944665973
1999-09-17,499.4611067397867
1999-09-20,498.8729028028654
1999-09-21,496.3887052220868
1999-09-22,489.00215638497576
1999-09-23,486.61734712806106
1999-09-24,482.86583543314663
1999-09-27,474.0626622692206
1999-09-28,472.7192181004387
1999-09-29,472.16551245026756
1999-09-30,471.2329931171349
1999-10-01,473.4367686571727
1999-10-04,474.5925308189245
1999-10-05,473.7892141670692
1999-10-06,480.9283412485711
1999-10-07,486.28577805730333
1999-10-08,483.7606736584179
1999-10-11,484.22709093608086
1999-10-12,484.3487312420105
1999-10-13,479.72161172114846
1999-10-14,480.8104909083896
1999-10-15,477.78842437399294
1999-10-18,467.25250411657703
1999-10-19,464.38861100518443
1999-10-20,473.7932352565465
1999-10-21,477.5563596465948
1999-10-22,479.7703377724099
1999-10-25,476.9043149079628
1999-10-26,474.6938174931774
1999-10-27,471.58422247572486
1999-10-28,475.0096066767408
1999-10-29,480.94340999316773
1999-11-01,489.9929749162553
1999-11-02,489.3064077021831
1999-11-03,490.44081359522704
1999-11-04,494.64091709131696
1999-11-05,497.27479682953924
1999-11-08,495.4916010611169
1999-11-09,499.04941312535004
1999-11-10,502.47613343158935
1999-11-11,506.05595747731036
1999-11-12,508.58818024189645
1999-11-15,513.8012569033724
1999-11-16,518.4956939905563
1999-11-17,511.4595111713595
1999-11-18,509.5706617455704
1999-11-19,511.59580710767034
1999-11-22,510.7670764538287
1999-11-23,508.07673957675905
1999-11-24,503.52986791738556
1999-11-25,499.09471858211083
1999-11-26,492.3766981739949
1999-11-29,491.4197380666914
1999-11-30,495.2673521396153
1999-12-01,493.6066923172115
1999-12-02,492.665230282028
1999-12-03,496.2810624332542
1999-12-06,498.955701135331
1999-12-07,495.2223791736381
1999-12-08,497.52801711098783
1999-12-09,499.29014241798944
1999-12-10,505.7283668703517
1999-12-13,509.1196410506175
1999-12-14,509.4881167383898
1999-12-15,501.83359028384837
1999-12-16,500.4167600798019
1999-12-17,499.65127299031235
1999-12-20,498.52279561078
1999-12-21,491.95434689905295
1999-12-22,495.5167648630705
1999-12-23,497.11647905613205
1999-12-24,501.34949409844455
1999-12-27,505.34756665779906
1999-12-28,503.01242605444367
1999-12-29,504.2156905280253
1999-12-30,508.9628902308727
1999-12-31,509.0863211683496
2000-01-03,516.8417735663941
2000-01-04,526.5505566504427
2000-01-05,508.1546306433279
2000-01-06,497.7545816631757
2000-01-07,505.605342240821
2000-01-10,512.819445090131
2000-01-11,507.1440136103779
2000-01-12,507.55091685364346
2000-01-13,505.7729376820127
2000-01-14,504.70237464214705
2000-01-17,508.7853489062438
2000-01-18,506.4207226482852
2000-01-19,496.0645903201091
2000-01-20,496.20345076981357
2000-01-21,494.3120432283225
2000-01-24,495.1648348715913
2000-01-25,491.36778316346926
2000-01-26,495.9011816828938
2000-01-27,506.7438174090044
2000-01-28,504.1642584650642
2000-01-31,503.0692551037522
2000-02-01,506.59120470344885
2000-02-02,510.6236311229827
2000-02-03,513.9966106523839
2000-02-04,516.933159336295
2000-02-07,517.069114138424
2000-02-08,513.2712192546243
2000-02-09,514.8663252910994
2000-02-10,515.466855388447
2000-02-11,515.4708594886519
2000-02-14,510.07288766705597
2000-02-15,505.9751179143215
2000-02-16,509.54335192655395
2000-02-17,514.4709266425012
2000-02-18,512.8603945935968
2000-02-21,506.2914082993536
2000-02-22,495.3716659250518
2000-02-23,503.4859466152858
2000-02-24,497.3142659591933
2000-02-25,497.286108755826
2000-02-28,488.08046858606184
2000-02-29,486.9759268468056
2000-03-01,489.277283951671
2000-03-02,493.4941591336158
2000-03-03,492.04543412014175
2000-03-06,497.58552907483914
2000-03-07,495.8904133479529
2000-03-08,498.7074963581616
2000-03-09,503.3716245032429
2000-03-10,504.89917611257914
2000-03-13,492.8105201092756
2000-03-14,486.72359518842296
2000-03-15,477.22155749734543
2000-03-16,471.99686189142915
2000-03-17,475.2089368138913
2000-03-20,469.1293783514568
2000-03-21,473.9899827792822
2000-03-22,480.27774332284105
2000-03-23,487.57964973443353
2000-03-24,491.4394869512098
2000-03-27,498.5420856784093
2000-03-28,498.0321380193965
2000-03-29,495.15856603783135
2000-03-30,488.6983537000601
2000-03-31,487.5021039108252
2000-04-03,477.26130053472974
2000-04-04,473.14178748804767
2000-04-05,470.8991992652579
2000-04-06,472.67415536500886
2000-04-07,478.3021062902085
2000-04-10,485.33603217007726
2000-04-11,481.95685057894394
2000-04-12,482.9747274174016
2000-04-13,478.0416964055067
2000-04-14,476.6725974624872
2000-04-17,441.65187911398925
2000-04-18,450.24390337070656
2000-04-19,451.7545612213665
2000-04-20,450.1474654929253
2000-04-21,452.9926298885822
2000-04-24,447.3980247165661
2000-04-25,444.7086990236488
2000-04-26,438.8950172437107
2000-04-27,436.030242843967
2000-04-28,442.3973989979427
2000-05-01,439.91791013751873
2000-05-02,440.00779107336706
2000-05-03,434.1917741445379
2000-05-04,433.4822991071985
2000-05-05,438.1574303313285
2000-05-08,434.4241200969182
2000-05-09,431.7445679380171
2000-05-10,428.01969673823044
2000-05-11,422.55201647698516
2000-05-12,424.59436379602056
2000-05-15,419.0266282423104
2000-05-16,422.8886891749622
2000-05-17,420.451709271637
2000-05-18,414.79586351096856
2000-05-19,414.56549904511434
2000-05-22,402.34092344829475
2000-05-23,395.99637095546694
2000-05-24,390.16807038465
2000-05-25,391.77294604366824
2000-05-26,384.22127756232146
2000-05-29,386.79943755354896
2000-05-30,388.9581238844729
2000-05-31,394.37853580961234
2000-06-01,393.6568094627276
2000-06-02,399.59705544077485
2000-06-05,408.21264037679987
2000-06-06,407.0521123873546
2000-06-07,409.6608725013162
2000-06-08,406.64416583117173
2000-06-09,407.949820294817
2000-06-12,406.83167331423334
2000-06-13,401.232736296129
2000-06-14,402.8645054912147
