Date,ACWI FM ex USA SMALL CAP
2011-06-17,1078.7860574439883
2011-06-20,1068.8768858211863
2011-06-21,1084.7130436166808
2011-06-22,1090.2802417519522
2011-06-23,1069.6955522191056
2011-06-24,1073.0985954019125
2011-06-27,1068.8860652156118
2011-06-28,1077.9826073710567
2011-06-29,1096.2472681507613
2011-06-30,1112.7074381838327
2011-07-01,1118.5458375956964
2011-07-04,1129.5674252456272
2011-07-05,1128.8489546489343
2011-07-06,1124.3535559096213
2011-07-07,1131.3624092157806
2011-07-08,1126.9841346402334
2011-07-11,1103.7622037441972
2011-07-12,1094.2661024892907
2011-07-13,1112.300018437397
2011-07-14,1106.0723826115318
2011-07-15,1105.3874720186363
2011-07-18,1092.27875597943
2011-07-19,1103.3619951276655
2011-07-20,1112.957501304586
2011-07-21,1123.5663095010684
2011-07-22,1133.482948123704
2011-07-25,1128.7843412369602
2011-07-26,1135.7275109869063
2011-07-27,1124.6424882981692
2011-07-28,1116.4374280446093
2011-07-29,1112.598366957668
2011-08-01,1111.2216824676836
2011-08-02,1090.7578166016358
2011-08-03,1072.3439028341108
2011-08-04,1032.4174288656914
2011-08-05,1001.6764777262522
2011-08-08,956.2896516948186
2011-08-09,960.0842970439893
2011-08-10,966.2902862430489
2011-08-11,977.8059057695136
2011-08-12,991.7662596171928
2011-08-15,1011.9275191635736
2011-08-16,1009.0184131810083
2011-08-17,1014.9262467569588
2011-08-18,980.2232240901137
2011-08-19,964.4753729428095
2011-08-22,958.2123155039584
2011-08-23,969.2341884615577
2011-08-24,969.6446215974385
2011-08-25,966.5251126996892
2011-08-26,968.0962907183691
2011-08-29,989.4497972761152
2011-08-30,999.0157088757113
2011-08-31,1016.8362774976988
2011-09-01,1014.1595223605358
2011-09-02,1001.7838098661625
2011-09-05,974.1285475483608
2011-09-06,959.1266756439902
2011-09-07,978.3261822697607
2011-09-08,982.6361796357171
2011-09-09,961.5154932730065
2011-09-12,937.756464243351
2011-09-13,942.2904429437269
2011-09-14,936.4829135613535
2011-09-15,953.4609639373778
2011-09-16,967.0638143782058
2011-09-19,945.4730018790699
2011-09-20,946.8623672911872
2011-09-21,938.3207459739609
2011-09-22,892.7539655138557
2011-09-23,883.5164620816548
2011-09-26,868.2689005658573
2011-09-27,903.3762237647296
2011-09-28,902.2808681720735
2011-09-29,903.7435521067536
2011-09-30,890.833458395087
2011-10-03,868.9167616851652
2011-10-04,847.0494082747227
2011-10-05,855.2806067844937
2011-10-06,878.2329468213387
2011-10-07,891.0946234784082
2011-10-10,904.507096057324
2011-10-11,913.8005713054811
2011-10-12,930.4361810127808
2011-10-13,930.5669085768333
2011-10-14,937.1472404225947
2011-10-17,938.3760009148345
2011-10-18,927.1712317612
2011-10-19,933.624903376682
2011-10-20,916.1127075400517
2011-10-21,933.5268654330721
2011-10-24,952.0510696309258
2011-10-25,949.1459778946962
2011-10-26,948.0377346095222
2011-10-27,983.4352146430984
2011-10-28,989.393512604033
2011-10-31,965.0883807704836
2011-11-01,933.1425844294428
2011-11-02,939.2422139750059
2011-11-03,944.9343508189205
2011-11-04,952.07817986488
2011-11-07,949.6964878872209
2011-11-08,952.4966040621565
2011-11-09,939.6669859609412
2011-11-10,923.7787001320135
2011-11-11,942.7823154524631
2011-11-14,939.9047619875058
2011-11-15,929.6819433116216
2011-11-16,923.2382936275897
2011-11-17,916.5929290208321
2011-11-18,908.2160184060302
2011-11-21,885.329353678888
2011-11-22,882.6173025748931
2011-11-23,863.8761420610399
2011-11-24,862.1239491236705
2011-11-25,857.1043849703949
2011-11-28,877.8350685582582
2011-11-29,889.174216598379
2011-11-30,910.1239114031551
2011-12-01,913.0816694646333
2011-12-02,917.6722471895506
2011-12-05,926.4565627047666
2011-12-06,915.2325306146187
2011-12-07,920.7940934362163
2011-12-08,907.3801033454151
2011-12-09,905.498867405817
2011-12-12,893.5306504418149
2011-12-13,886.2854109273783
2011-12-14,868.5005667294155
2011-12-15,867.214006082534
2011-12-16,871.8882578741436
2011-12-19,860.3681399415374
2011-12-20,876.5930326498178
2011-12-21,880.4713020102554
2011-12-22,881.9436081336147
2011-12-23,888.1058857937021
2011-12-26,888.4644261465302
2011-12-27,888.2187327552658
2011-12-28,879.6753114271959
2011-12-29,882.0310841585583
2011-12-30,893.5462743893028
2012-01-02,896.4043564652402
2012-01-03,913.3226647205131
2012-01-04,911.936418690203
2012-01-05,902.6201177983351
2012-01-06,899.2009609138389
2012-01-09,900.0169003623236
2012-01-10,911.5189599789936
2012-01-11,910.8019216156027
2012-01-12,915.7228170644225
2012-01-13,913.4966625876074
2012-01-16,915.3945925564701
2012-01-17,926.6734416863623
2012-01-18,933.135824493628
2012-01-19,944.3658840463437
2012-01-20,948.8812406129937
2012-01-23,957.611253916709
2012-01-24,948.1342669683613
2012-01-25,952.1846989894548
2012-01-26,968.6753879062229
2012-01-27,969.6258637581952
2012-01-30,962.4064239231442
2012-01-31,970.7510516543122
2012-02-01,987.0412022285634
2012-02-02,995.21692972926
2012-02-03,999.4512339922301
2012-02-06,1001.169360605385
2012-02-07,1002.6762850841404
2012-02-08,1009.3658224894863
2012-02-09,1013.4850601894716
2012-02-10,1002.6087675021352
2012-02-13,1009.7817367316586
2012-02-14,1001.8722214995728
2012-02-15,1008.5216090619733
2012-02-16,1000.5465900408972
2012-02-17,1011.6062452321395
2012-02-20,1022.4223833037922
2012-02-21,1021.6634914285063
2012-02-22,1020.6118990571229
2012-02-23,1023.9118152099993
2012-02-24,1031.292863995416
2012-02-27,1026.1042525132711
2012-02-28,1031.5689140039465
2012-02-29,1032.9427142017312
2012-03-01,1031.8776160154355
2012-03-02,1031.0509274026722
2012-03-05,1022.5620302138525
2012-03-06,998.7271275838121
2012-03-07,1002.1910565682657
2012-03-08,1020.0799750665583
2012-03-09,1021.6109439788003
2012-03-12,1016.1310302347722
2012-03-13,1025.2334024913318
2012-03-14,1020.8092280569872
2012-03-15,1023.9626314950184
2012-03-16,1031.0016465632661
2012-03-19,1032.7276303398392
2012-03-20,1022.4274895064127
2012-03-21,1019.0036049834872
2012-03-22,1012.9994190596242
2012-03-23,1017.0314724908051
2012-03-26,1025.0551637199662
2012-03-27,1028.23143329161
2012-03-28,1019.7128156402218
2012-03-29,1011.1697929459916
2012-03-30,1020.310604799201
2012-04-02,1026.134176113746
2012-04-03,1023.0707733941335
2012-04-04,999.9883097706039
2012-04-05,997.4096124755949
2012-04-06,997.7125986877095
2012-04-09,993.2313881515063
2012-04-10,982.0843379302224
2012-04-11,985.3236671804044
2012-04-12,1000.1852768245819
2012-04-13,996.8193748246948
2012-04-16,990.7575667213198
2012-04-17,1000.4232016527789
2012-04-18,1004.4661955572345
2012-04-19,1001.0197556002737
2012-04-20,1003.9391643527866
2012-04-23,987.9643416502602
2012-04-24,992.0763278741077
2012-04-25,999.8991381220671
2012-04-26,1005.089983531581
2012-04-27,1010.4110707961163
2012-04-30,1012.339978372489
2012-05-01,1011.1754396816232
2012-05-02,1012.1818953138948
2012-05-03,1008.4029011857685
2012-05-04,995.6758528196083
2012-05-07,984.9636419425403
2012-05-08,975.052159230322
2012-05-09,961.9858096421818
2012-05-10,969.6351599726104
2012-05-11,965.0158615396168
2012-05-14,945.3912101660246
2012-05-15,933.3561549797736
2012-05-16,919.2880385250589
2012-05-17,919.5012189970738
2012-05-18,903.699034857983
2012-05-21,908.2589049355918
2012-05-22,921.0378806053119
2012-05-23,902.4537896567311
2012-05-24,903.9685420282923
2012-05-25,901.5251020740781
2012-05-28,906.0359112768617
2012-05-29,916.3392503881599
2012-05-30,901.1869147780446
2012-05-31,900.3003519531546
2012-06-01,884.1505259845599
2012-06-04,873.634494665427
2012-06-05,880.9303041641549
2012-06-06,897.5997926163533
2012-06-07,908.1811852690821
2012-06-08,897.2348099469392
2012-06-11,902.3234861687584
2012-06-12,897.617351665444
2012-06-13,899.1470035592979
2012-06-14,897.1692830137215
2012-06-15,908.0879631998291
2012-06-18,914.5369926462712
2012-06-19,922.7944287390684
2012-06-20,930.2106212279904
2012-06-21,920.4161132754551
2012-06-22,910.8630560463579
2012-06-25,900.6755851819711
2012-06-26,897.1456975801675
2012-06-27,903.9493876477926
2012-06-28,901.2980595025834
2012-06-29,929.5584915674536
2012-07-02,935.5688526980329
2012-07-03,945.657003182828
2012-07-04,946.767137086553
2012-07-05,942.0270297461688
2012-07-06,933.8284463980467
2012-07-09,926.4806796773454
2012-07-10,925.8608939787298
2012-07-11,922.7813121951907
2012-07-12,910.5080589244909
2012-07-13,921.7371290655763
2012-07-16,924.7035667316466
2012-07-17,923.2495698878926
2012-07-18,924.4977561211214
2012-07-19,937.1705144484933
2012-07-20,928.7038417942242
2012-07-23,905.5052713746832
2012-07-24,903.6005117655689
2012-07-25,900.9330176519331
2012-07-26,919.0198165059375
2012-07-27,928.9164658627595
2012-07-30,933.718378334353
2012-07-31,934.4398444162327
2012-08-01,933.321229778082
2012-08-02,924.2575265613038
2012-08-03,933.2209779144741
2012-08-06,944.793440156527
2012-08-07,949.5993555703318
2012-08-08,950.3575100605519
2012-08-09,953.7412826690284
2012-08-10,954.8286039796582
2012-08-13,952.3157566283527
2012-08-14,954.5592010938225
2012-08-15,953.0156557507119
2012-08-16,959.8835688974309
2012-08-17,963.7741087614711
2012-08-20,964.0683263690354
2012-08-21,973.779993714396
2012-08-22,967.68834498442
2012-08-23,973.6555129665984
2012-08-24,967.0427230660987
2012-08-27,966.6490213120118
2012-08-28,962.2416979014398
2012-08-29,961.3028383399504
2012-08-30,953.3098475762934
2012-08-31,959.9278599448523
2012-09-03,963.4821834380301
2012-09-04,959.2045517202839
2012-09-05,955.9834114445915
2012-09-06,966.8757983844175
2012-09-07,985.6823389718236
2012-09-10,987.5592201557388
2012-09-11,990.3926012597017
2012-09-12,997.5704498980529
2012-09-13,1000.1163247364858
2012-09-14,1021.4659699871603
2012-09-17,1018.0633461524441
2012-09-18,1013.4948181764753
2012-09-19,1019.1319707098562
2012-09-20,1010.7551158442691
2012-09-21,1017.9704578697376
2012-09-24,1012.3810364444726
2012-09-25,1016.6860535058458
2012-09-26,1001.4028608830525
2012-09-27,1008.1643673785832
2012-09-28,1008.5662786276081
2012-10-01,1011.5303778689175
2012-10-02,1012.25143707963
2012-10-03,1005.5776688630704
2012-10-04,1015.1969136496367
2012-10-05,1023.1785306840939
2012-10-08,1015.1977766736486
2012-10-09,1008.6808114579261
2012-10-10,1001.180417778519
2012-10-11,1002.6800667506078
2012-10-12,1004.5974280250904
2012-10-15,1003.7449050510544
2012-10-16,1013.7974914465544
2012-10-17,1025.8755481338037
2012-10-18,1027.1888811115157
2012-10-19,1020.2857466721274
2012-10-22,1020.588797107
2012-10-23,1009.782212036825
2012-10-24,1011.4863492118669
2012-10-25,1014.1769062124831
2012-10-26,1008.3717529686785
2012-10-29,1003.0497030553378
2012-10-30,1006.7208018429426
2012-10-31,1008.9217628796433
2012-11-01,1015.4800766799682
2012-11-02,1015.6447490498268
2012-11-05,1010.2376934049317
2012-11-06,1013.0036484624351
2012-11-07,1010.3685029165074
2012-11-08,1003.4482267417584
2012-11-09,999.9994504757613
2012-11-12,995.7473459980419
2012-11-13,990.6692905043201
2012-11-14,985.5681036319137
2012-11-15,980.2740187063158
2012-11-16,975.6371629488608
2012-11-19,992.1553869937064
2012-11-20,992.2256974494722
2012-11-21,991.4033024889327
2012-11-22,1000.1658663740725
2012-11-23,1007.4153342990988
2012-11-26,1008.1273489205972
2012-11-27,1009.0554677392043
2012-11-28,1005.6412355818545
2012-11-29,1016.157199888536
2012-11-30,1016.6104913152271
2012-12-03,1019.4757829749677
2012-12-04,1021.7266030025838
2012-12-05,1023.0237658773548
2012-12-06,1026.5995292367222
2012-12-07,1026.5390238718112
2012-12-10,1027.567159684967
2012-12-11,1031.12626996748
2012-12-12,1036.833509827818
2012-12-13,1037.069879037595
2012-12-14,1039.3163215606594
2012-12-17,1040.9720794121597
2012-12-18,1047.3873773386194
2012-12-19,1056.4634511636336
2012-12-20,1055.4042391003436
2012-12-21,1048.1017381253832
2012-12-24,1047.5705890683703
2012-12-25,1048.9163159942484
2012-12-26,1050.9438754915386
2012-12-27,1054.3826692131909
2012-12-28,1055.7641817740327
2012-12-31,1057.5582907178664
2013-01-01,1057.9771104512658
2013-01-02,1075.751807921364
2013-01-03,1076.0069303036255
2013-01-04,1078.1160386116092
2013-01-07,1084.4490148796758
2013-01-08,1080.6128325170537
2013-01-09,1085.2132975789889
2013-01-10,1092.9508596657613
2013-01-11,1094.998770249695
2013-01-14,1094.6536211084006
2013-01-15,1094.6927940902215
2013-01-16,1090.1868659686747
2013-01-17,1092.239090081686
2013-01-18,1096.0631490974872
2013-01-21,1098.799289598381
2013-01-22,1100.821639209394
2013-01-23,1098.0234979238257
2013-01-24,1097.6855627117234
2013-01-25,1100.9960502320464
2013-01-28,1098.2825657020526
2013-01-29,1100.6027859200017
2013-01-30,1103.4326840884578
2013-01-31,1103.7940884962757
2013-02-01,1111.7402639669795
2013-02-04,1104.684259450572
2013-02-05,1099.8158476040821
2013-02-06,1106.5870802826025
2013-02-07,1103.7504402827324
2013-02-08,1107.8991277780522
2013-02-11,1102.4505604161923
2013-02-12,1109.6511475715786
2013-02-13,1110.7746007063909
2013-02-14,1109.2958766245413
2013-02-15,1106.3074034509025
2013-02-18,1108.0961339356825
2013-02-19,1115.4377233486234
2013-02-20,1115.4316860746483
2013-02-21,1099.3245959463577
2013-02-22,1102.9579099196865
2013-02-25,1104.7615984737524
2013-02-26,1095.9383260928203
2013-02-27,1101.7936546824935
2013-02-28,1109.4026327323647
2013-03-01,1103.3732450345688
2013-03-04,1099.6700925023217
2013-03-05,1110.8940769098826
2013-03-06,1116.4068990805035
2013-03-07,1116.3870480355858
2013-03-08,1115.7429262483442
2013-03-11,1119.3264178398688
2013-03-12,1118.017049600259
2013-03-13,1113.0454254972044
2013-03-14,1121.0445924682151
2013-03-15,1132.5478324388032
2013-03-18,1122.128046948937
2013-03-19,1119.7546074875231
2013-03-20,1121.0324055812932
2013-03-21,1125.1709680891074
2013-03-22,1123.0895035944186
2013-03-25,1123.2540718731018
2013-03-26,1125.2789925105303
2013-03-27,1124.0795486416341
2013-03-28,1127.1055267815345
2013-03-29,1126.7463731994565
2013-04-01,1117.8316815329717
2013-04-02,1116.8989023956608
2013-04-03,1117.1609707551997
2013-04-04,1107.3619437236391
2013-04-05,1105.4662760684455
2013-04-08,1106.6693793917484
2013-04-09,1113.0926006223156
2013-04-10,1124.5186194880334
2013-04-11,1134.3713599911764
2013-04-12,1129.7932243365344
2013-04-15,1113.9704175088618
2013-04-16,1111.172119163978
2013-04-17,1104.9798902201453
2013-04-18,1102.4375707872523
2013-04-19,1107.5141050620668
2013-04-22,1112.5487015649485
2013-04-23,1120.1425213432235
2013-04-24,1131.269588695263
2013-04-25,1142.8002459499864
2013-04-26,1142.789628866325
2013-04-29,1146.9412538699075
2013-04-30,1156.9087020913398
2013-05-01,1155.8454121149086
2013-05-02,1149.7851170729841
2013-05-03,1155.7724787430545
2013-05-06,1156.0083273181565
2013-05-07,1165.8273153281064
2013-05-08,1178.8446668196486
2013-05-09,1175.6085406513637
2013-05-10,1166.3494151211316
2013-05-13,1165.5190653216296
2013-05-14,1165.3836768429203
2013-05-15,1161.4667453883305
2013-05-16,1163.717349592429
2013-05-17,1162.7716728079415
2013-05-20,1170.74283783792
2013-05-21,1171.1163016778842
2013-05-22,1166.4381175396097
2013-05-23,1138.6032008245165
2013-05-24,1142.880432530169
2013-05-27,1140.4300362460178
2013-05-28,1143.8898613806712
2013-05-29,1146.3114835062265
2013-05-30,1141.5429368353434
2013-05-31,1136.045795004287
2013-06-03,1128.8387830805093
2013-06-04,1132.1662943961137
2013-06-05,1120.4818589995077
2013-06-06,1111.205279884203
2013-06-07,1112.0114103234685
2013-06-10,1117.1541720516627
2013-06-11,1109.5842131719978
2013-06-12,1112.814160242843
2013-06-13,1101.6143915027878
2013-06-14,1111.058795417859
2013-06-17,1120.7611635241892
2013-06-18,1118.848487094552
2013-06-19,1124.117498310945
2013-06-20,1080.0027829979208
2013-06-21,1072.2279661090045
2013-06-24,1050.6931802959298
2013-06-25,1053.2933992895516
2013-06-26,1058.8942678808285
2013-06-27,1070.819667155623
2013-06-28,1078.8488306971715
2013-07-01,1089.3269848470118
2013-07-02,1090.9796011082703
2013-07-03,1084.44135986103
2013-07-04,1093.0870983569496
2013-07-05,1087.0462623698504
2013-07-08,1087.6281194651583
2013-07-09,1094.9273911419066
2013-07-10,1098.7845392353397
2013-07-11,1120.6018439155491
2013-07-12,1122.5437054861839
2013-07-15,1125.312371334847
2013-07-16,1130.80250348852
2013-07-17,1131.3140058172596
2013-07-18,1135.8706667110546
2013-07-19,1135.6158952976539
2013-07-22,1146.4366632589126
2013-07-23,1150.1794512090753
2013-07-24,1149.6434319989405
2013-07-25,1145.1812837311713
2013-07-26,1143.146583050911
2013-07-29,1133.4601644001048
2013-07-30,1138.0789207890489
2013-07-31,1132.0184707413216
2013-08-01,1140.000106319465
2013-08-02,1150.4639370047903
2013-08-05,1154.5809695570294
2013-08-06,1155.9561860997244
2013-08-07,1149.742289299052
2013-08-08,1160.3421791110654
2013-08-09,1163.1842012024267
2013-08-12,1161.3195255084163
2013-08-13,1162.71314936537
2013-08-14,1169.4322443237766
2013-08-15,1157.5671051087172
2013-08-16,1162.6101408427874
2013-08-19,1160.8805607693298
2013-08-20,1151.0613983793162
2013-08-21,1144.0152729721342
2013-08-22,1141.5818637036741
2013-08-23,1152.7115552164826
2013-08-26,1150.7909284162404
2013-08-27,1135.9940930241057
2013-08-28,1123.1674216698884
2013-08-29,1126.523154531004
2013-08-30,1121.8974360410987
2013-09-02,1134.8716311157175
2013-09-03,1139.565063665521
2013-09-04,1145.544841779831
2013-09-05,1145.8502221619563
2013-09-06,1153.4446201955595
2013-09-09,1166.2758839420421
2013-09-10,1178.2481986170822
2013-09-11,1183.7471595741586
2013-09-12,1184.9159301800244
2013-09-13,1184.2363686202214
2013-09-16,1196.4910646166118
2013-09-17,1193.0842562914806
2013-09-18,1198.178728276119
2013-09-19,1218.0973022020232
2013-09-20,1209.8627700366294
2013-09-23,1208.821743879539
2013-09-24,1210.7466773801923
2013-09-25,1210.4994407567585
2013-09-26,1211.3706038516293
2013-09-27,1215.3326052184352
2013-09-30,1210.6562242667858
2013-10-01,1214.6594605082175
2013-10-02,1213.834495401137
2013-10-03,1213.7264988528973
2013-10-04,1212.2378800492618
2013-10-07,1204.341506299892
2013-10-08,1204.143651034353
2013-10-09,1199.77903646689
2013-10-10,1209.8526034588865
2013-10-11,1219.244072614649
2013-10-14,1221.0041216987709
2013-10-15,1224.2099095504627
2013-10-16,1223.4897398179917
2013-10-17,1240.3231380846403
2013-10-18,1250.7976299254537
2013-10-21,1257.170853624029
2013-10-22,1262.8566076122938
2013-10-23,1255.1848845055742
2013-10-24,1259.7526065982456
2013-10-25,1254.93818145203
2013-10-28,1253.3451478330978
2013-10-29,1251.1571499711158
2013-10-30,1254.396218424545
2013-10-31,1248.2204582184784
2013-11-01,1236.6643425957943
2013-11-04,1239.3706262272503
2013-11-05,1237.6996670082967
2013-11-06,1244.8332631579137
2013-11-07,1234.2843905652603
2013-11-08,1225.5090504511547
2013-11-11,1228.053295199982
2013-11-12,1225.4589480697218
2013-11-13,1217.6511101072194
2013-11-14,1229.259716945846
2013-11-15,1236.101181148439
2013-11-18,1243.364934579
2013-11-19,1238.75366102677
2013-11-20,1235.1971672594675
2013-11-21,1228.2188470583558
2013-11-22,1232.6864711058126
2013-11-25,1235.624140263432
2013-11-26,1236.5397720531066
2013-11-27,1237.2690161117716
2013-11-28,1242.3360903396408
2013-11-29,1245.8003793890166
2013-12-02,1240.133933167597
2013-12-03,1233.379550479505
2013-12-04,1225.483539750787
2013-12-05,1225.9541932866628
2013-12-06,1230.192304341539
2013-12-09,1235.7142408812058
2013-12-10,1238.228232485088
2013-12-11,1232.23499262493
2013-12-12,1219.0544732264243
2013-12-13,1218.964067295833
2013-12-16,1220.616936701945
2013-12-17,1220.0245519942773
2013-12-18,1226.0105451421407
2013-12-19,1227.5412999792563
2013-12-20,1231.6740413051896
2013-12-23,1239.4734341239102
2013-12-24,1239.9752929614478
2013-12-25,1240.2231754118393
2013-12-26,1244.8395058673411
2013-12-27,1256.1487126325706
2013-12-30,1265.2420100202976
2013-12-31,1267.9178072974428
2014-01-01,1268.129629055345
2014-01-02,1263.3822791719374
2014-01-03,1267.5967437259199
2014-01-06,1266.8250755548622
2014-01-07,1266.7228589092829
2014-01-08,1271.0868424801702
2014-01-09,1266.76886629349
2014-01-10,1281.0166820201869
2014-01-13,1286.4202493000705
2014-01-14,1279.6212399261442
2014-01-15,1283.328998191553
2014-01-16,1282.7373504244779
2014-01-17,1286.310663192536
2014-01-20,1286.4185222948045
2014-01-21,1285.1228628615195
2014-01-22,1286.7171221291635
2014-01-23,1279.314452236208
2014-01-24,1260.663844627456
2014-01-27,1241.4992027167068
2014-01-28,1247.8810127596303
2014-01-29,1256.1181610468445
2014-01-30,1246.584109331286
2014-01-31,1244.5888415425518
2014-02-03,1232.604679693574
2014-02-04,1217.5559771116568
2014-02-05,1222.5852725463317
2014-02-06,1238.5635873268934
2014-02-07,1250.655072085627
2014-02-10,1256.401127307977
2014-02-11,1266.5182790291344
2014-02-12,1273.3584593026712
2014-02-13,1273.2817783098963
2014-02-14,1279.4309296009246
2014-02-17,1288.162658493759
2014-02-18,1292.0339715023754
2014-02-19,1292.1361589575695
2014-02-20,1284.3854212947133
2014-02-21,1294.2823027932106
2014-02-24,1298.3614767219744
2014-02-25,1302.3302044196878
2014-02-26,1296.7143054907335
2014-02-27,1297.8798201023164
2014-02-28,1310.682610740833
2014-03-03,1291.480563289011
2014-03-04,1304.5065401695138
2014-03-05,1311.3046607661408
2014-03-06,1322.4601854942043
2014-03-07,1319.2280335983899
2014-03-10,1311.398846064994
2014-03-11,1313.4581452041796
2014-03-12,1300.182335883492
2014-03-13,1300.9225443433202
2014-03-14,1287.0460925450618
2014-03-17,1293.7272956976328
2014-03-18,1303.6455179989457
2014-03-19,1302.1908203138355
2014-03-20,1282.9931016347216
2014-03-21,1282.0195134669234
2014-03-24,1279.307893523321
2014-03-25,1284.485479280129
2014-03-26,1292.1091813785013
2014-03-27,1295.3996343018116
2014-03-28,1301.2794473915064
2014-03-31,1312.304772329795
2014-04-01,1319.287588928663
2014-04-02,1323.854555497095
2014-04-03,1320.8533618712681
2014-04-04,1325.4422524330935
2014-04-07,1315.0911392494625
2014-04-08,1310.2655674902098
2014-04-09,1317.1684259633619
2014-04-10,1319.1168550924951
2014-04-11,1301.8898363783933
2014-04-14,1289.3145229371187
2014-04-15,1283.1276112658682
2014-04-16,1298.0034442138315
2014-04-17,1306.9706114055764
2014-04-18,1308.9282265869222
2014-04-21,1306.8910176825775
2014-04-22,1313.56736960897
2014-04-23,1314.0009949480516
2014-04-24,1315.0634164419869
2014-04-25,1309.9673328877182
2014-04-28,1302.7253602080727
2014-04-29,1308.4439443631409
2014-04-30,1311.0202596258816
2014-05-01,1315.642055010701
2014-05-02,1322.0325441962393
2014-05-05,1321.5126620333776
2014-05-06,1327.7559885473806
2014-05-07,1315.6582065568462
