Date,AC ASIA SMALL CAP
1994-05-31,956.8009576093418
1994-06-30,1028.1253744898781
1994-07-29,1005.7105641214406
1994-08-31,1007.2700619692389
1994-09-30,980.4669432969822
1994-10-31,989.8091507835617
1994-11-30,909.6308607378326
1994-12-30,922.3346267311025
1995-01-31,872.0626725071266
1995-02-28,830.234939061097
1995-03-31,865.2159937451627
1995-04-28,870.6023883995376
1995-05-31,821.8178234507731
1995-06-30,791.3315053705702
1995-07-31,841.1185929439921
1995-08-31,823.6718612573158
1995-09-29,809.8578397965066
1995-10-31,775.7500949330843
1995-11-30,801.2802023775517
1995-12-29,844.8043464866726
1996-01-31,864.0943329606005
1996-02-29,857.6417989203857
1996-03-29,876.320147791972
1996-04-30,960.2956390979405
1996-05-31,924.8911855900769
1996-06-28,924.7363336783549
1996-07-31,872.2113068979813
1996-08-30,852.5201696298374
1996-09-30,848.7108456334703
1996-10-31,808.3311225677246
1996-11-29,794.1949829861005
1996-12-31,734.9566720596998
1997-01-01,735.1383865982064
1997-01-02,737.4890314245648
1997-01-03,736.5279830498437
1997-01-06,741.3262466754517
1997-01-07,739.9990988758375
1997-01-08,732.9020522674859
1997-01-09,720.981264665798
1997-01-10,712.2722395615225
1997-01-13,718.8196099094694
1997-01-14,718.3563349301891
1997-01-15,719.1823321136841
1997-01-16,726.8559373265349
1997-01-17,726.0157272899069
1997-01-20,719.9848884563606
1997-01-21,715.1922339823402
1997-01-22,715.9690262273359
1997-01-23,710.6521783626182
1997-01-24,708.9561326190504
1997-01-27,703.1817516605711
1997-01-28,697.1794960412932
1997-01-29,694.8811286124098
1997-01-30,693.2988565586576
1997-01-31,699.6054255236726
1997-02-03,698.7117908442813
1997-02-04,701.3715089371146
1997-02-05,693.9611006511817
1997-02-06,690.2989213166466
1997-02-07,682.4013731034032
1997-02-10,690.0733586736943
1997-02-11,689.6485239706348
1997-02-12,687.8521723168308
1997-02-13,686.648219157593
1997-02-14,687.548838904796
1997-02-17,691.0422820175667
1997-02-18,689.6140380013481
1997-02-19,690.3682618725852
1997-02-20,701.1833952273018
1997-02-21,704.4129228362979
1997-02-24,710.0164818908271
1997-02-25,711.5090921299918
1997-02-26,709.8587639764017
1997-02-27,711.6360346236497
1997-02-28,711.815314549659
1997-03-03,708.6755724388235
1997-03-04,703.4624981118169
1997-03-05,702.619526209167
1997-03-06,697.6658420812148
1997-03-07,696.310300469113
1997-03-10,694.9269092792489
1997-03-11,695.329270976846
1997-03-12,689.3146570180643
1997-03-13,685.3355692488136
1997-03-14,678.8313246044564
1997-03-17,680.1576926398715
1997-03-18,685.7459760810443
1997-03-19,682.9610553962157
1997-03-20,678.9661499238484
1997-03-21,681.204062302754
1997-03-24,676.731086089474
1997-03-25,676.7158372546965
1997-03-26,679.1447042324023
1997-03-27,676.72836455529
1997-03-28,675.8620767717796
1997-03-31,671.687480496995
1997-04-01,667.9206226281023
1997-04-02,668.8421066716821
1997-04-03,664.5499984064187
1997-04-04,655.7850571412573
1997-04-07,643.7562203429713
1997-04-08,640.2018966098309
1997-04-09,634.1750079498919
1997-04-10,626.4739551978715
1997-04-11,624.9669749187017
1997-04-14,618.6300019091789
1997-04-15,617.1893776311074
1997-04-16,623.4764327921192
1997-04-17,630.0716321141913
1997-04-18,639.8075312789589
1997-04-21,652.5560365080221
1997-04-22,651.9876103772034
1997-04-23,654.914594747727
1997-04-24,652.7531501351012
1997-04-25,652.6584161971302
1997-04-28,647.8594769487438
1997-04-29,645.5860851182771
1997-04-30,652.1762493974347
1997-05-01,658.2555677009135
1997-05-02,658.3389357677902
1997-05-05,659.4069853088
1997-05-06,671.6051999963137
1997-05-07,673.8203747104042
1997-05-08,675.8072332830445
1997-05-09,681.3297315918314
1997-05-12,692.2538068798283
1997-05-13,692.7311202967596
1997-05-14,694.5957156261368
1997-05-15,700.713285759258
1997-05-16,709.861386504899
1997-05-19,710.7552756718466
1997-05-20,721.5154208421592
1997-05-21,716.3044906088317
1997-05-22,710.2701491265708
1997-05-23,715.1216866261315
1997-05-26,711.7321658911502
1997-05-27,709.4564321042016
1997-05-28,717.2122514109226
1997-05-29,714.2583258000524
1997-05-30,714.0529050851106
1997-06-02,716.0824468373578
1997-06-03,718.4758072525474
1997-06-04,718.475363637996
1997-06-05,721.6736941307369
1997-06-06,722.6918915614108
1997-06-09,733.7812833613345
1997-06-10,735.3600399373936
1997-06-11,739.2525032223008
1997-06-12,728.2910513572585
1997-06-13,725.2319927568486
1997-06-16,733.4332426159472
1997-06-17,734.1057930574844
1997-06-18,734.7946979921078
1997-06-19,731.8859064614888
1997-06-20,729.9650624689882
1997-06-23,725.235418176943
1997-06-24,724.7965522202988
1997-06-25,732.2122731643184
1997-06-26,733.2720757827128
1997-06-27,728.6388421562501
1997-06-30,730.5557964661986
1997-07-01,726.2398354202174
1997-07-02,728.5704121741194
1997-07-03,730.4853734711364
1997-07-04,726.8560983994305
1997-07-07,727.9725676016335
1997-07-08,725.7313885238074
1997-07-09,720.4038466040421
1997-07-10,719.2632106169691
1997-07-11,716.4667891955585
1997-07-14,714.5724223519759
1997-07-15,705.531490779637
1997-07-16,701.871374586458
1997-07-17,700.298097741992
1997-07-18,701.4508084648469
1997-07-21,701.3319689403834
1997-07-22,698.3294199186583
1997-07-23,695.5585751225705
1997-07-24,695.3578282816734
1997-07-25,693.2541759883286
1997-07-28,692.0894463468195
1997-07-29,689.4026089451763
1997-07-30,684.2840520434133
1997-07-31,682.0134970110493
1997-08-01,678.5579569005642
1997-08-04,673.8284925278015
1997-08-05,666.0935897134667
1997-08-06,666.2525985297923
1997-08-07,661.0494750630089
1997-08-08,665.9196504254206
1997-08-11,656.0715267344543
1997-08-12,655.6384314523511
1997-08-13,656.7233093682438
1997-08-14,650.8415967307286
1997-08-15,653.0145064163164
1997-08-18,644.2350142434493
1997-08-19,640.0720147427011
1997-08-20,646.3340033448495
1997-08-21,648.407168652464
1997-08-22,643.2641573048328
1997-08-25,638.5589339113886
1997-08-26,637.7709665363415
1997-08-27,630.7840129084094
1997-08-28,618.1358823257638
1997-08-29,603.8766385540036
1997-09-01,593.5929105752717
1997-09-02,588.9209935365902
1997-09-03,595.6806209174057
1997-09-04,591.2216729978052
1997-09-05,597.5326540754086
1997-09-08,604.2675972731327
1997-09-09,611.6729243386033
1997-09-10,609.2242733902425
1997-09-11,600.9329708368703
1997-09-12,594.0804857847785
1997-09-15,594.8061080322243
1997-09-16,588.6455481418637
1997-09-17,583.8314705282354
1997-09-18,574.0890238777032
1997-09-19,572.7322542814851
1997-09-22,566.670903707159
1997-09-23,568.815143091496
1997-09-24,571.8576809183015
1997-09-25,565.1563186918597
1997-09-26,555.4158631926484
1997-09-29,545.4298812258824
1997-09-30,544.2820408415313
1997-10-01,537.4160740813377
1997-10-02,532.0638986321951
1997-10-03,526.5355098098473
1997-10-06,528.9678178333542
1997-10-07,528.7442491448172
1997-10-08,533.1720253833835
1997-10-09,531.6653171143458
1997-10-10,535.9843618826702
1997-10-13,527.2518272768943
1997-10-14,522.4775273318187
1997-10-15,518.2909235694826
1997-10-16,523.3311464232978
1997-10-17,521.1377105748395
1997-10-20,511.0508114503877
1997-10-21,512.4932324371811
1997-10-22,512.1585735342978
1997-10-23,500.1893350921173
1997-10-24,501.720454496827
1997-10-27,494.9842016931244
1997-10-28,479.55784121584765
1997-10-29,489.4746621129502
1997-10-30,485.59373911275424
1997-10-31,489.29102684286624
1997-11-03,497.1448597458931
1997-11-04,493.17743117646916
1997-11-05,489.2743371740545
1997-11-06,484.40472900334794
1997-11-07,472.1217438284931
1997-11-10,465.41602577299983
1997-11-11,462.3200264460199
1997-11-12,454.5571143165392
1997-11-13,451.371399064349
1997-11-14,445.776299021177
1997-11-17,456.94695012841896
1997-11-18,456.6831628077086
1997-11-19,440.9140975036239
1997-11-20,437.44149242556585
1997-11-21,444.99349534271914
1997-11-24,439.96255860031295
1997-11-25,420.4272427603174
1997-11-26,415.0939695706096
1997-11-27,416.30343779641385
1997-11-28,415.24733406503884
1997-12-01,412.26992716879647
1997-12-02,414.77010134253425
1997-12-03,411.6953467221421
1997-12-04,408.14515460399537
1997-12-05,405.5879705061935
1997-12-08,402.98172824818573
1997-12-09,402.33825874343967
1997-12-10,402.47656469457183
1997-12-11,391.6157286506346
1997-12-12,385.4161427604001
1997-12-15,379.76943142800775
1997-12-16,377.00755213691224
1997-12-17,388.61845265207455
1997-12-18,384.1938586911343
1997-12-19,370.8385331937758
1997-12-22,356.77217499501415
1997-12-23,354.8216997144738
1997-12-24,350.549113435007
1997-12-25,352.5169824067753
1997-12-26,355.4561018984313
1997-12-29,355.439899960681
1997-12-30,359.76678073591637
1997-12-31,360.18694285869384
1998-01-01,360.32668060207953
1998-01-02,354.9612807887405
1998-01-05,349.4442037593283
1998-01-06,342.92278255070937
1998-01-07,341.6260893730971
1998-01-08,337.5248757354247
1998-01-09,336.1106010143205
1998-01-12,324.3831228494527
1998-01-13,328.52548630421916
1998-01-14,335.4061515117619
1998-01-15,335.73770806767885
1998-01-16,347.11302878180857
1998-01-19,358.89390614306427
1998-01-20,360.2097010224862
1998-01-21,368.3677727654446
1998-01-22,367.09979647249065
1998-01-23,373.222586559251
1998-01-26,388.3165749892951
1998-01-27,396.5625268321489
1998-01-28,408.517198136292
1998-01-29,401.25268253383604
1998-01-30,392.7350645540149
1998-02-02,398.31294812336705
1998-02-03,408.7989305684346
1998-02-04,413.3253672581631
1998-02-05,422.0995901514808
1998-02-06,428.6614557712437
1998-02-09,435.31349765595644
1998-02-10,445.55453883754575
1998-02-11,446.9097826373439
1998-02-12,444.51650088516385
1998-02-13,432.11439256365134
1998-02-16,422.35476660971034
1998-02-17,422.17666304989274
1998-02-18,424.45508502237504
1998-02-19,426.0162385305199
1998-02-20,422.60976375416493
1998-02-23,421.13178354147374
1998-02-24,420.3019366101863
1998-02-25,418.52340602757397
1998-02-26,426.8451858383842
1998-02-27,437.52122595410947
1998-03-02,448.12811859415126
1998-03-03,444.3232406177797
1998-03-04,439.44710239616296
1998-03-05,428.5097795429101
1998-03-06,429.28002544507956
1998-03-09,426.89935670713436
1998-03-10,428.52369941041974
1998-03-11,423.98010358796216
1998-03-12,422.08649749879163
1998-03-13,432.4755259653526
1998-03-16,426.47704919260855
1998-03-17,427.0311599605163
1998-03-18,423.40587093495776
1998-03-19,425.67584264285045
1998-03-20,426.92633907051203
1998-03-23,428.13576191663094
1998-03-24,424.1764527514373
1998-03-25,431.2554202953237
1998-03-26,434.3900196381874
1998-03-27,430.9834950601623
1998-03-30,420.51831873242145
1998-03-31,414.7077174285236
1998-04-01,405.76191168809066
1998-04-02,391.78446946469717
1998-04-03,388.9306272081192
1998-04-06,393.4988830245136
1998-04-07,399.35813929145365
1998-04-08,407.88913890169545
1998-04-09,416.71890010074463
1998-04-10,417.0877872108725
1998-04-13,417.45974718266154
1998-04-14,415.50256046807067
1998-04-15,416.16740677846224
1998-04-16,404.91388051007505
1998-04-17,403.9887629217637
1998-04-20,402.12209680746037
1998-04-21,403.85984165750455
1998-04-22,403.88912309300787
1998-04-23,402.8597997546803
1998-04-24,403.77244582664304
1998-04-27,395.149714507213
1998-04-28,391.8190180337173
1998-04-29,391.57783458630723
1998-04-30,392.2878485425118
1998-05-01,390.2618688105175
1998-05-04,389.3476895092105
1998-05-05,390.73907288059144
1998-05-06,382.9537999817499
1998-05-07,379.62387541950267
1998-05-08,380.3209689627367
1998-05-11,381.141962897462
1998-05-12,376.5896277071005
1998-05-13,370.8427740878183
1998-05-14,371.0164499746509
1998-05-15,370.35274210751345
1998-05-18,364.59132914825847
1998-05-19,365.9112340806362
1998-05-20,370.7916927514996
1998-05-21,376.16590146020684
1998-05-22,375.1033250978007
1998-05-25,372.85582991818563
1998-05-26,369.9825395854541
1998-05-27,366.1800724722234
1998-05-28,363.2283449817236
1998-05-29,362.8514819157681
1998-06-01,355.19606583100375
1998-06-02,356.2957546797138
1998-06-03,356.55507423145536
1998-06-04,354.68009924430055
1998-06-05,350.30980595093916
1998-06-08,346.5259420719276
1998-06-09,345.85988524213207
1998-06-10,339.4743330926718
1998-06-11,333.9722480354608
1998-06-12,329.92069055098085
1998-06-15,322.51092782140125
1998-06-16,322.89623372418885
1998-06-17,337.55712009136334
1998-06-18,348.4048454975363
1998-06-19,353.1910006105881
1998-06-22,343.3076400688251
1998-06-23,340.5134985387317
1998-06-24,337.0276327312849
1998-06-25,337.49321394531165
1998-06-26,334.2839442595818
1998-06-29,337.5941768397736
1998-06-30,347.5219680519827
1998-07-01,353.09337652043615
1998-07-02,352.34272364016323
1998-07-03,355.35420654270985
1998-07-06,357.81177519418316
1998-07-07,362.6121134101412
1998-07-08,359.2141453477599
1998-07-09,353.8863202623768
1998-07-10,349.9070722115314
1998-07-13,350.0127854970984
1998-07-14,354.75662799760323
1998-07-15,354.60634300628425
1998-07-16,357.92245597598406
1998-07-17,359.02190522643195
1998-07-20,360.46020001545736
1998-07-21,357.515785527844
1998-07-22,353.09874100506175
1998-07-23,348.8111780055626
1998-07-24,351.328782096408
1998-07-27,344.6544044306502
1998-07-28,345.8817346137963
1998-07-29,343.68055735061836
1998-07-30,343.88908041537786
1998-07-31,342.4184828464769
1998-08-03,336.64840977019503
1998-08-04,337.10841392693936
1998-08-05,336.60264736684337
1998-08-06,333.6287444066653
1998-08-07,330.2759535554106
1998-08-10,323.90791904709164
1998-08-11,318.57965720952785
1998-08-12,318.41419637972194
1998-08-13,320.32192780156043
1998-08-14,318.9956276175658
1998-08-17,313.02437461709883
1998-08-18,315.27731744861865
1998-08-19,321.66472039905756
1998-08-20,325.7963778635303
1998-08-21,318.7693188246197
1998-08-24,316.9140222704426
1998-08-25,316.0241660262073
1998-08-26,312.6607700327756
1998-08-27,310.93520002037036
1998-08-28,301.82624295211855
1998-08-31,306.92838320151964
1998-09-01,313.67078812057855
1998-09-02,314.6084492703443
1998-09-03,317.9123468996542
1998-09-04,317.475143942018
1998-09-07,334.6121035336415
1998-09-08,329.9141662479004
1998-09-09,321.48141450482814
1998-09-10,323.75291413744856
1998-09-11,321.56447295502676
1998-09-14,322.06372917389
1998-09-15,323.0280090812916
1998-09-16,322.3520452583271
1998-09-17,323.7847827493114
1998-09-18,323.8427462129525
1998-09-21,317.375429526546
1998-09-22,314.88206948127026
1998-09-23,312.5685014965268
1998-09-24,317.91302945352544
1998-09-25,315.3385688296044
1998-09-28,315.166301153519
1998-09-29,316.41164626361825
1998-09-30,304.1382882733821
1998-10-01,297.8096515152597
1998-10-02,297.9296933185492
1998-10-05,294.3117991438788
1998-10-06,298.76240371804425
1998-10-07,320.3469742285446
1998-10-08,326.28467460532886
1998-10-09,330.0125695899083
1998-10-12,335.77841002673244
1998-10-13,326.24110364047215
1998-10-14,326.49715852851375
1998-10-15,330.6032303456643
1998-10-16,337.45561550093646
1998-10-19,343.52976120032133
1998-10-20,341.67490430577436
1998-10-21,348.2677647633474
1998-10-22,347.3269776708189
1998-10-23,345.34335101594627
1998-10-26,344.2394088741078
1998-10-27,342.8735643888319
1998-10-28,343.2434899351436
1998-10-29,346.6032533692308
1998-10-30,347.65037731724743
1998-11-02,356.0239269339128
1998-11-03,356.20776696274254
1998-11-04,360.2793157746029
1998-11-05,359.85257637091036
1998-11-06,357.17759280535245
1998-11-09,350.73643310170587
1998-11-10,344.4295276006597
1998-11-11,350.520802378133
1998-11-12,343.0249968949648
1998-11-13,347.15504860677686
1998-11-16,356.716786490126
1998-11-17,355.6735806089337
1998-11-18,359.50304916234717
1998-11-19,366.4313300685445
1998-11-20,368.71895604794526
1998-11-23,370.0423811921644
1998-11-24,376.1102957521921
1998-11-25,375.61035766243975
1998-11-26,377.9540671964612
1998-11-27,379.41565744341864
1998-11-30,379.7671123460704
1998-12-01,377.25517055842954
1998-12-02,381.87792525437425
1998-12-03,381.1896195968068
1998-12-04,380.8241124022607
1998-12-07,383.7048557865086
