Date,AC ASIA PACIFIC SMALL CAP
1997-07-15,608.2886742454845
1997-07-16,605.2622743119687
1997-07-17,604.3258647452883
1997-07-18,605.6023435534431
1997-07-21,605.2678795766756
1997-07-22,602.8201264544739
1997-07-23,600.7993846231001
1997-07-24,600.579784080905
1997-07-25,599.2374050085141
1997-07-28,598.3932110097658
1997-07-29,597.1958891422223
1997-07-30,593.3973227079116
1997-07-31,591.728030051314
1997-08-01,588.8335123335041
1997-08-04,584.8241251314007
1997-08-05,578.8810783658322
1997-08-06,578.7878608495454
1997-08-07,574.8440639636264
1997-08-08,578.4644976685128
1997-08-11,570.628410096886
1997-08-12,570.0844098234547
1997-08-13,570.5137436335785
1997-08-14,565.7817610083889
1997-08-15,568.1247848265855
1997-08-18,559.9114567155137
1997-08-19,557.0830702975954
1997-08-20,562.2593218215827
1997-08-21,564.6333609916202
1997-08-22,560.4142009058363
1997-08-25,556.840979876957
1997-08-26,556.1095667590422
1997-08-27,550.1276314051538
1997-08-28,539.9017195480684
1997-08-29,528.0793872493808
1997-09-01,519.5784531231443
1997-09-02,515.6604421456135
1997-09-03,521.3464739235441
1997-09-04,518.1065646381933
1997-09-05,523.0906472453424
1997-09-08,528.7904220337103
1997-09-09,534.6107514189852
1997-09-10,532.3197744343701
1997-09-11,525.2528413077613
1997-09-12,519.7025480316969
1997-09-15,520.4463894869219
1997-09-16,515.2956494603071
1997-09-17,511.94927447463687
1997-09-18,504.190417831199
1997-09-19,503.6119151618948
1997-09-22,499.1351522975212
1997-09-23,500.8103994020724
1997-09-24,503.2955574937886
1997-09-25,498.94263230751983
1997-09-26,491.14043926641415
1997-09-29,482.90879409564366
1997-09-30,482.67452667317207
1997-10-01,477.6881694568404
1997-10-02,473.54875538383834
1997-10-03,468.9679726105589
1997-10-06,470.5641067621388
1997-10-07,470.353631514478
1997-10-08,474.1222224083164
1997-10-09,473.05092073698194
1997-10-10,476.2493574289889
1997-10-13,469.2983730074331
1997-10-14,465.06674857934786
1997-10-15,461.20162638770876
1997-10-16,465.07836904547895
1997-10-17,462.8718844125456
1997-10-20,454.55289395079706
1997-10-21,455.60620524909626
1997-10-22,454.22061382563083
1997-10-23,443.88100973193644
1997-10-24,443.8378928792461
1997-10-27,435.959333894757
1997-10-28,420.4539983874598
1997-10-29,431.82418871942696
1997-10-30,428.01170289421765
1997-10-31,431.72971406497385
1997-11-03,438.7950464943863
1997-11-04,436.0347226184863
1997-11-05,432.59302465469364
1997-11-06,428.54720891830624
1997-11-07,418.2602533246933
1997-11-10,412.9414819441863
1997-11-11,410.84444269444833
1997-11-12,404.51615371219935
1997-11-13,401.8634860411897
1997-11-14,397.25438920798837
1997-11-17,406.51866651978355
1997-11-18,406.0622768248597
1997-11-19,392.82278604883004
1997-11-20,390.0388362071077
1997-11-21,397.0329325469428
1997-11-24,392.56683563941914
1997-11-25,376.01539397837325
1997-11-26,371.71955949543474
1997-11-27,372.21099537650235
1997-11-28,371.91585889794294
1997-12-01,369.251442504623
1997-12-02,371.4830861952902
1997-12-03,369.4170922103062
1997-12-04,366.35805961543036
1997-12-05,364.49210239647755
1997-12-08,362.7013026815558
1997-12-09,362.130185057012
1997-12-10,362.1470501671299
1997-12-11,352.8533468373405
1997-12-12,347.71956785534667
1997-12-15,342.9107137249583
1997-12-16,340.3258373056398
1997-12-17,350.1294053711218
1997-12-18,346.7524063846285
1997-12-19,335.76337386532975
1997-12-22,324.2777335875745
1997-12-23,323.7387256419286
1997-12-24,320.44574716908147
1997-12-25,321.9920150636094
1997-12-26,324.3133377061831
1997-12-29,324.38839653716576
1997-12-30,327.93906845667664
1997-12-31,328.57850027324315
1998-01-01,328.6883024381947
1998-01-02,324.3141133617153
1998-01-05,319.9644176846298
1998-01-06,314.49425362908084
1998-01-07,313.5977164536438
1998-01-08,310.21014056618685
1998-01-09,309.2154951556115
1998-01-12,298.90911914662354
1998-01-13,302.6732900383239
1998-01-14,308.62921341245806
1998-01-15,308.8940538114915
1998-01-16,318.9690854990419
1998-01-19,328.8382419492305
1998-01-20,329.58962743274134
1998-01-21,335.7662869880751
1998-01-22,334.441904938921
1998-01-23,339.68726180833994
1998-01-26,352.09464229311806
1998-01-27,358.817591789643
1998-01-28,368.6578709057002
1998-01-29,363.2523632203441
1998-01-30,357.3299911763611
1998-02-02,361.759522395615
1998-02-03,369.8850546488463
1998-02-04,373.33017552568054
1998-02-05,380.37419374133526
1998-02-06,384.9947579506802
1998-02-09,390.6059295085072
1998-02-10,399.164199760887
1998-02-11,400.34632008243227
1998-02-12,398.49383558154153
1998-02-13,388.0912819143122
1998-02-16,379.60767490328834
1998-02-17,380.02290127065316
1998-02-18,381.7463328046001
1998-02-19,383.7057528167366
1998-02-20,380.6694235661071
1998-02-23,379.21522558065715
1998-02-24,378.3533774129595
1998-02-25,376.91098325116155
1998-02-26,384.11411208916564
1998-02-27,393.43660342481974
1998-03-02,401.7006015395531
1998-03-03,398.45552382137623
1998-03-04,394.22335965788176
1998-03-05,384.48036515602683
1998-03-06,385.1229607900843
1998-03-09,383.1115005431733
1998-03-10,384.6256951379978
1998-03-11,381.00808762202087
1998-03-12,379.6393120261686
1998-03-13,388.3673218825118
1998-03-16,383.2804198899009
1998-03-17,384.02066966400116
1998-03-18,380.5688429707818
1998-03-19,382.0577974694676
1998-03-20,383.20583162419655
1998-03-23,384.27343092341476
1998-03-24,381.55783885836877
1998-03-25,387.1223008798528
1998-03-26,389.6613292788484
1998-03-27,386.9861904504726
1998-03-30,377.837827764279
1998-03-31,373.3529684796421
1998-04-01,366.1700883026075
1998-04-02,354.8259120511567
1998-04-03,352.6589019789469
1998-04-06,356.4668536615516
1998-04-07,360.8935404453184
1998-04-08,367.43652533150765
1998-04-09,374.40370264948547
1998-04-10,374.694642245297
1998-04-13,374.85769935254046
1998-04-14,372.9497316212258
1998-04-15,373.86137064389493
1998-04-16,365.2175555422181
1998-04-17,364.5447109206249
1998-04-20,362.54386910008435
1998-04-21,364.1250598487021
1998-04-22,364.43446717330136
1998-04-23,363.9887738577101
1998-04-24,364.4906346798837
1998-04-27,357.11557360304397
1998-04-28,353.76456684070405
1998-04-29,353.7873025740747
1998-04-30,354.8987548297826
1998-05-01,353.59397770372124
1998-05-04,352.2295932937088
1998-05-05,353.1906349384349
1998-05-06,346.5170510376653
1998-05-07,343.5245505682317
1998-05-08,344.1871301091904
1998-05-11,344.8585041562332
1998-05-12,341.30341551046894
1998-05-13,336.3798748836897
1998-05-14,336.1201446671853
1998-05-15,335.55962742582744
1998-05-18,330.1959703468223
1998-05-19,331.315081814296
1998-05-20,335.2023651953323
1998-05-21,339.7530299359263
1998-05-22,339.0674005737227
1998-05-25,336.839174354072
1998-05-26,334.45359375616283
1998-05-27,330.77424469603426
1998-05-28,328.5352488098557
1998-05-29,328.7015053452791
1998-06-01,321.42537589901673
1998-06-02,321.95749496464873
1998-06-03,321.8205743420985
1998-06-04,320.2603736796037
1998-06-05,315.7958065838938
1998-06-08,312.53401972263407
1998-06-09,311.5778826937891
1998-06-10,305.37299828529245
1998-06-11,300.7187749668293
1998-06-12,297.6097777968273
1998-06-15,291.2492627346911
1998-06-16,291.39859394569027
1998-06-17,303.989533776811
1998-06-18,313.24943208711574
1998-06-19,317.79397574153825
1998-06-22,308.6923614457783
1998-06-23,306.3916152009853
1998-06-24,303.7696595595735
1998-06-25,303.89844860182
1998-06-26,301.251357411553
1998-06-29,303.8738494541052
1998-06-30,312.7344037892288
1998-07-01,317.5285457163422
1998-07-02,317.36732119092756
1998-07-03,320.0605665575276
1998-07-06,321.9628954214859
1998-07-07,326.2418413697038
1998-07-08,323.2458506530869
1998-07-09,318.8590706459314
1998-07-10,315.4730705887844
1998-07-13,315.2225757808422
1998-07-14,319.929668260127
1998-07-15,320.0932580519309
1998-07-16,323.5663617858758
1998-07-17,324.36605416761677
1998-07-20,325.49071618915633
1998-07-21,323.07483658381983
1998-07-22,319.0225267772264
1998-07-23,315.31540065340255
1998-07-24,317.5153219785403
1998-07-27,311.24521146588194
1998-07-28,312.30672969201845
1998-07-29,310.2493146592171
1998-07-30,310.6733125543561
1998-07-31,309.31783865219063
1998-08-03,303.9574609678591
1998-08-04,304.62579077231857
1998-08-05,303.7754847205465
1998-08-06,300.83170243268097
1998-08-07,297.9661464975525
1998-08-10,292.6737483492591
1998-08-11,287.74644857810233
1998-08-12,287.5572318919931
1998-08-13,288.94467868961715
1998-08-14,288.1210875541423
1998-08-17,283.0602772377014
1998-08-18,284.82279029589927
1998-08-19,290.6452681889546
1998-08-20,293.77598385310364
1998-08-21,287.510920948052
1998-08-24,285.6673087827676
1998-08-25,284.9136031317152
1998-08-26,281.76577148550695
1998-08-27,279.0162692961422
1998-08-28,271.80437673045003
1998-08-31,276.00837983475697
1998-09-01,281.60048612100303
1998-09-02,283.0436960841378
1998-09-03,285.47825612497763
1998-09-04,285.679456808208
1998-09-07,299.9977954866429
1998-09-08,296.421659704022
1998-09-09,289.50041720461877
1998-09-10,291.64438877864615
1998-09-11,289.96425372488505
1998-09-14,290.26784635785214
1998-09-15,291.3166056631974
1998-09-16,290.5249936066993
1998-09-17,291.6779828091085
1998-09-18,291.4050851862985
1998-09-21,285.9068323570057
1998-09-22,283.7320401494857
1998-09-23,281.9369869076207
1998-09-24,286.74955653325867
1998-09-25,284.92435331348236
1998-09-28,284.596985383538
1998-09-29,286.4349696894593
1998-09-30,276.4905470877724
1998-10-01,271.5105023203757
1998-10-02,271.5713910811301
1998-10-05,268.73301570858973
1998-10-06,271.7273082755441
1998-10-07,290.94897603426574
1998-10-08,295.5460829226882
1998-10-09,298.2964191799925
1998-10-12,303.6029465786369
1998-10-13,296.07840293862705
1998-10-14,296.278960414655
1998-10-15,299.5217029473601
1998-10-16,305.24967580623246
1998-10-19,310.1416134716818
1998-10-20,308.29501695148514
1998-10-21,313.5271739374624
1998-10-22,312.8445156920799
1998-10-23,311.04984923660965
1998-10-26,310.15312793937636
1998-10-27,308.93213441650664
1998-10-28,309.7029264901682
1998-10-29,313.0255839689287
1998-10-30,314.3208692675418
1998-11-02,321.3383542180608
1998-11-03,321.4618936678356
1998-11-04,324.82861446808147
1998-11-05,324.97243539092614
1998-11-06,323.28287685936067
1998-11-09,317.9908570119385
1998-11-10,312.20887549926675
1998-11-11,317.59966730113956
1998-11-12,311.77936702421647
1998-11-13,315.60408670005813
1998-11-16,323.256649668659
1998-11-17,321.9961664512937
1998-11-18,325.6972300172754
1998-11-19,331.6137160233065
1998-11-20,333.44182162249194
1998-11-23,334.724706213899
1998-11-24,339.74591665169834
1998-11-25,338.8921207525691
1998-11-26,340.706178492866
1998-11-27,341.6931828390444
1998-11-30,341.80215068911536
1998-12-01,339.5382057766259
1998-12-02,343.4228080402285
1998-12-03,342.2672416794359
1998-12-04,341.663574568208
1998-12-07,344.23491535280044
1998-12-08,343.58348655024463
1998-12-09,347.45017916368903
1998-12-10,351.2125869351454
1998-12-11,349.348019735862
1998-12-14,350.6507022278666
1998-12-15,349.15211743116936
1998-12-16,347.8160650779985
1998-12-17,344.19255182109
1998-12-18,345.92658301065575
1998-12-21,346.5100620460348
1998-12-22,341.55208334092714
1998-12-23,342.2875542258051
1998-12-24,340.9232745471826
1998-12-25,343.0629750419086
1998-12-28,342.83643538339527
1998-12-29,344.38183745573536
1998-12-30,347.71066202788785
1998-12-31,351.6152191091305
1999-01-01,351.6184537114362
1999-01-04,351.52649402733346
1999-01-05,352.8156057430729
1999-01-06,356.5666215865002
1999-01-07,362.9867807830869
1999-01-08,361.97846541730013
1999-01-11,369.10786341203374
1999-01-12,363.1913644197706
1999-01-13,356.4370506220755
1999-01-14,355.11459577159985
1999-01-15,355.2822109795719
1999-01-18,357.2819533867735
1999-01-19,359.37926142795345
1999-01-20,361.11547960263727
1999-01-21,360.7049034820045
1999-01-22,354.4663131471677
1999-01-25,352.1764170483402
1999-01-26,353.89211758014824
1999-01-27,354.5622947601068
1999-01-28,351.53953974562455
1999-01-29,353.26562074801484
1999-02-01,356.34679062861403
1999-02-02,360.4822275707099
1999-02-03,358.08604173116146
1999-02-04,357.3542100155116
1999-02-05,354.0895101444781
1999-02-08,352.3231122096395
1999-02-09,348.6312267451967
1999-02-10,348.6042730707356
1999-02-11,350.6438575180183
1999-02-12,352.25595154613467
1999-02-15,351.51481223356205
1999-02-16,347.7617656034419
1999-02-17,345.90857611085215
1999-02-18,343.98692491446934
1999-02-19,341.7451518375039
1999-02-22,343.8482717271429
1999-02-23,343.6925110775416
1999-02-24,342.15212360637474
1999-02-25,345.1811404251413
1999-02-26,349.39753022174034
1999-03-01,348.8861347055989
1999-03-02,346.36956896203236
1999-03-03,345.54698168484157
1999-03-04,341.87776654487016
1999-03-05,350.4996456103017
1999-03-08,352.6626166921858
1999-03-09,354.67312831567773
1999-03-10,360.2095142266381
1999-03-11,360.74560096194875
1999-03-12,364.3569058590814
1999-03-15,369.76202154231777
1999-03-16,375.35203646422804
1999-03-17,376.4878727014878
1999-03-18,374.8458746348809
1999-03-19,383.10112465945525
1999-03-22,382.758575893632
1999-03-23,383.46444351285885
1999-03-24,381.2088309144411
1999-03-25,385.02959503481424
1999-03-26,382.21510817941925
1999-03-29,383.6672032592502
1999-03-30,383.4867927833654
1999-03-31,390.61188626043054
1999-04-01,393.5186458224251
1999-04-02,395.53075911860736
1999-04-05,396.87198930872387
1999-04-06,400.78219842296147
1999-04-07,403.45465141586243
1999-04-08,409.2896655931312
1999-04-09,413.82164246138996
1999-04-12,413.2330067353418
1999-04-13,416.0460493583405
1999-04-14,420.47424140110456
1999-04-15,421.89691183139723
1999-04-16,427.95508889861304
1999-04-19,428.748516533309
1999-04-20,426.0116521518986
1999-04-21,420.30626635468604
1999-04-22,423.7399194029173
1999-04-23,428.467716834158
1999-04-26,432.4467585255828
1999-04-27,432.13715965443384
1999-04-28,435.13748497885433
1999-04-29,435.45633727703273
1999-04-30,438.5858759910357
1999-05-03,439.21987132593307
1999-05-04,441.54735042564755
1999-05-05,442.5359761234078
1999-05-06,450.6911092103814
1999-05-07,447.6673724969334
1999-05-10,451.11156238546056
1999-05-11,447.56229929530434
1999-05-12,447.5892328665307
1999-05-13,443.0369008537593
1999-05-14,442.2661853641449
1999-05-17,432.46063133337606
1999-05-18,433.0033150112541
1999-05-19,426.60903132260654
1999-05-20,425.10488603160536
1999-05-21,425.3816749507046
1999-05-24,426.253859991894
1999-05-25,426.0168137110874
1999-05-26,426.77827988131776
1999-05-27,427.03271055190953
1999-05-28,425.36770828748416
1999-05-31,423.50802898562415
1999-06-01,428.98751727581515
1999-06-02,431.4171453149274
1999-06-03,430.966116046765
1999-06-04,432.9483753864779
1999-06-07,439.63345780714667
1999-06-08,445.89998784628534
1999-06-09,450.06222654212354
1999-06-10,456.8565554949497
1999-06-11,460.77205162529253
1999-06-14,456.47750350557305
1999-06-15,452.36257474641786
1999-06-16,455.96519094387423
1999-06-17,462.73584958021246
1999-06-18,462.21899001891546
1999-06-21,466.8572368629171
1999-06-22,472.3478521911787
1999-06-23,474.5338959981382
1999-06-24,472.7572889829389
1999-06-25,472.6228200816697
1999-06-28,475.8926250655858
1999-06-29,479.3160670786642
1999-06-30,480.3815904326057
1999-07-01,488.7520953577897
1999-07-02,493.765288150036
1999-07-05,497.6174465311808
1999-07-06,497.8103027455459
1999-07-07,496.3163638993017
1999-07-08,493.80716566945307
1999-07-09,494.77051460163204
1999-07-12,499.08776528583957
1999-07-13,499.99916103707835
1999-07-14,501.36708023235497
1999-07-15,503.34058552561527
1999-07-16,497.53174333598463
1999-07-19,502.49331228577057
1999-07-20,503.7826417557291
1999-07-21,502.88592049741766
1999-07-22,497.2206771364664
1999-07-23,492.9207758237855
1999-07-26,490.0554177329897
1999-07-27,487.7239525484372
1999-07-28,493.52543641375115
1999-07-29,500.62430413424704
1999-07-30,500.1204914973816
1999-08-02,498.4670187459502
1999-08-03,498.92868318855835
1999-08-04,500.05756711923243
1999-08-05,490.67052205056706
1999-08-06,486.47087433318677
1999-08-09,484.82504898942057
1999-08-10,485.04681906714734
1999-08-11,480.3493282765118
1999-08-12,484.41152283310697
1999-08-13,483.7646363070492
1999-08-16,494.96844547497847
1999-08-17,495.137558957116
1999-08-18,502.6492126322145
1999-08-19,503.66394956714197
1999-08-20,507.64581082972893
1999-08-23,511.02466669463195
1999-08-24,512.3554188317171
1999-08-25,513.9153489708115
1999-08-26,509.92351061071486
1999-08-27,509.3258611884708
1999-08-30,511.227465557872
1999-08-31,515.0102941149736
1999-09-01,518.4496494326834
1999-09-02,519.1697807815948
1999-09-03,516.911355469999
1999-09-06,522.5523095216413
1999-09-07,518.6526914733016
1999-09-08,516.2077684615282
1999-09-09,526.9129216075448
1999-09-10,531.2908389318131
1999-09-13,546.3161669410049
1999-09-14,546.7504172419252
1999-09-15,548.2919080545942
1999-09-16,536.9670872096644
1999-09-17,531.1554337515913
1999-09-20,532.5934860651103
1999-09-21,537.7575146833552
1999-09-22,529.1643582177995
1999-09-23,528.5940515121723
1999-09-24,517.0638551874762
1999-09-27,508.68651117779604
1999-09-28,514.0392839110056
1999-09-29,511.85521716734854
1999-09-30,521.6176604695911
1999-10-01,529.0373271170856
1999-10-04,525.6889716849737
1999-10-05,521.955459430755
1999-10-06,521.0435614768315
1999-10-07,524.5604912250648
1999-10-08,523.2050119101116
1999-10-11,526.0381414900181
1999-10-12,527.9226614990819
1999-10-13,519.2137801577479
1999-10-14,519.1652319483031
1999-10-15,515.9036241276578
1999-10-18,501.6639365393561
1999-10-19,500.6994443078916
1999-10-20,511.3630500194658
1999-10-21,510.34731147251375
1999-10-22,512.1505690180899
1999-10-25,515.0717206437338
1999-10-26,513.854299339547
1999-10-27,512.9863444276863
1999-10-28,510.6008128616042
1999-10-29,517.3408785782532
1999-11-01,517.8810367313929
1999-11-02,521.3492748475818
1999-11-03,518.4302014448303
1999-11-04,523.3257166633729
1999-11-05,518.8719630210213
1999-11-08,519.6165148661966
1999-11-09,522.6171550659454
1999-11-10,524.707792441289
1999-11-11,519.8942932037586
1999-11-12,518.1907425433982
1999-11-15,515.6115932357903
1999-11-16,512.6547012429739
1999-11-17,516.9756608982883
1999-11-18,520.9578424997484
1999-11-19,522.5515411870581
1999-11-22,527.7648976767863
1999-11-23,529.1778732759221
1999-11-24,524.2395479988302
1999-11-25,517.7856731860026
1999-11-26,523.3259173745314
1999-11-29,524.235523887793
1999-11-30,522.1061671268055
1999-12-01,518.6188333948149
1999-12-02,513.2457964936175
1999-12-03,515.8880991000701
1999-12-06,516.1195063125616
1999-12-07,517.6448676992626
1999-12-08,514.2992305728417
1999-12-09,513.3105322194612
1999-12-10,518.3318206645174
1999-12-13,516.4487725559591
1999-12-14,510.8230683016061
1999-12-15,507.3762230735394
1999-12-16,507.5782072942556
1999-12-17,503.44775047423127
1999-12-20,501.1070820633882
1999-12-21,500.2471091217476
1999-12-22,505.7841912570034
1999-12-23,504.867428383995
1999-12-24,507.39840128525174
1999-12-27,506.99406078948044
1999-12-28,505.572177574094
1999-12-29,506.2333406504589
1999-12-30,510.57878899918984
1999-12-31,510.60259113968914
2000-01-03,517.2068873851725
2000-01-04,514.9500347526464
2000-01-05,502.57912326153405
2000-01-06,492.19138816257896
2000-01-07,491.5495877069476
2000-01-10,495.1835745999767
2000-01-11,499.11620202304135
2000-01-12,497.85705868751387
2000-01-13,499.5748079211918
2000-01-14,500.22063895415044
2000-01-17,511.5977421726357
2000-01-18,509.7148128277111
2000-01-19,504.2623684909813
2000-01-20,506.5899998620983
2000-01-21,505.026242038851
2000-01-24,504.6017315765153
2000-01-25,501.9697719806272
2000-01-26,505.18646982962065
2000-01-27,512.1361203509131
2000-01-28,509.8710677527043
2000-01-31,507.27773002617016
2000-02-01,505.7707187719207
2000-02-02,508.0831089179303
2000-02-03,508.60951381937645
2000-02-04,510.6510750911622
2000-02-07,510.52252857900936
2000-02-08,505.12138069782185
2000-02-09,506.7139479984135
2000-02-10,507.532509564654
2000-02-11,505.7101774894413
2000-02-14,502.7822316286899
2000-02-15,497.8912323199816
2000-02-16,495.9730472683358
2000-02-17,495.46378439096696
2000-02-18,496.19611761888655
2000-02-21,490.3658486599146
2000-02-22,485.7088781147236
2000-02-23,485.90746998853746
2000-02-24,488.69968668084954
2000-02-25,492.7864534741856
2000-02-28,497.35250304708643
2000-02-29,496.54037294043144
2000-03-01,505.5003881719201
2000-03-02,505.83558201400484
2000-03-03,502.66716919416086
2000-03-06,499.98681882132865
2000-03-07,499.9390640068826
2000-03-08,500.4084343407989
2000-03-09,503.956973415795
2000-03-10,505.9533825245518
2000-03-13,495.2360661864898
2000-03-14,494.72911300742624
2000-03-15,495.1395505020889
2000-03-16,497.75110560437724
2000-03-17,501.8654181456698
2000-03-20,499.41650509667994
2000-03-21,501.717170129761
2000-03-22,504.02116524608493
2000-03-23,502.14911952518145
2000-03-24,502.68989773551266
2000-03-27,509.28691290013603
2000-03-28,513.5993239120221
2000-03-29,518.7512888531602
2000-03-30,515.4507626837966
2000-03-31,522.4576646035788
2000-04-03,513.6724029521527
2000-04-04,504.90822795119584
2000-04-05,502.91720789165333
2000-04-06,499.38521234140046
2000-04-07,502.66958700318804
2000-04-10,505.7796496762495
2000-04-11,502.7465493032813
2000-04-12,507.00248097213756
2000-04-13,500.3923095022348
2000-04-14,499.56101204971003
2000-04-17,465.9631589478046
2000-04-18,472.82744781632067
2000-04-19,477.8906898167059
2000-04-20,479.5833153671204
2000-04-21,477.9870358412213
2000-04-24,479.86443903930405
2000-04-25,477.7250249019999
2000-04-26,475.3249204917476
2000-04-27,471.0142918629025
2000-04-28,468.1849244813092
2000-05-01,470.5303742576566
2000-05-02,473.8208100878615
2000-05-03,472.13511359332057
2000-05-04,475.0006089599707
2000-05-05,475.6582283884143
2000-05-08,476.14860005344843
2000-05-09,471.8137993831207
2000-05-10,470.37271654992503
2000-05-11,465.3295434079806
2000-05-12,469.86169240528636
2000-05-15,467.5711201490949
2000-05-16,470.94740524966755
2000-05-17,471.1328769953492
2000-05-18,468.0964937069926
2000-05-19,472.35171476778385
2000-05-22,460.6606358252338
2000-05-23,459.48486139402206
2000-05-24,451.9415039760256
2000-05-25,455.22550955825085
2000-05-26,453.40370061613316
2000-05-29,456.23517949295183
2000-05-30,459.5923886932705
2000-05-31,458.75574513707375
2000-06-01,457.5605637884275
2000-06-02,462.78106838928494
2000-06-05,472.0454373652623
2000-06-06,478.3712775639246
2000-06-07,480.20089578719694
2000-06-08,479.2947134368987
2000-06-09,478.951608300595
2000-06-12,482.63120387773756
2000-06-13,480.1968352110256
2000-06-14,480.0821108245489
2000-06-15,476.8348140750276
