Date,ACWI FM ex JAPAN SMALL CAP
2011-04-18,1136.2299561703642
2011-04-19,1142.9758801209862
2011-04-20,1165.6690994484595
2011-04-21,1176.4911071900126
2011-04-22,1176.5306987585245
2011-04-25,1174.7094232586232
2011-04-26,1181.8016161586654
2011-04-27,1186.2677304686754
2011-04-28,1193.112548765816
2011-04-29,1196.46431229135
2011-05-02,1192.1962970012542
2011-05-03,1177.7264714479738
2011-05-04,1166.4523443988014
2011-05-05,1157.0551441148223
2011-05-06,1161.4795903890224
2011-05-09,1165.0618225146347
2011-05-10,1177.9718225118236
2011-05-11,1168.3635922660937
2011-05-12,1164.0616313780208
2011-05-13,1156.483720673695
2011-05-16,1145.9602041206467
2011-05-17,1138.3420147475922
2011-05-18,1151.9157085241472
2011-05-19,1154.7379892670363
2011-05-20,1149.2198816273524
2011-05-23,1127.2108719445953
2011-05-24,1128.615975408757
2011-05-25,1133.676162923596
2011-05-26,1143.2941200125765
2011-05-27,1154.4903459006105
2011-05-30,1156.0323627190924
2011-05-31,1169.6421201335938
2011-06-01,1151.8083596358867
2011-06-02,1146.2673287366201
2011-06-03,1139.1191544177977
2011-06-06,1127.4755216115768
2011-06-07,1130.660893898177
2011-06-08,1115.5627776016972
2011-06-09,1119.41633889776
2011-06-10,1102.5405848226337
2011-06-13,1098.2634675404638
2011-06-14,1115.888755346376
2011-06-15,1099.6180144032203
2011-06-16,1088.2647928419249
2011-06-17,1092.0065876787255
2011-06-20,1090.7051803226366
2011-06-21,1110.9607559675565
2011-06-22,1108.926956086039
2011-06-23,1098.5571220117615
2011-06-24,1094.891961228865
2011-06-27,1097.8303457858813
2011-06-28,1111.5602884294506
2011-06-29,1124.7356606476615
2011-06-30,1138.297235409155
2011-07-01,1151.5471197251406
2011-07-04,1156.9031219052977
2011-07-05,1157.5808640533603
2011-07-06,1157.3115466105407
2011-07-07,1169.5240558177582
2011-07-08,1161.528393895282
2011-07-11,1133.3501783513168
2011-07-12,1125.17177852708
2011-07-13,1138.256641307919
2011-07-14,1126.5992814583565
2011-07-15,1129.1986740284976
2011-07-18,1113.023624793707
2011-07-19,1131.8736211089126
2011-07-20,1135.711815237868
2011-07-21,1147.394210776552
2011-07-22,1154.0714386661543
2011-07-25,1145.3346866184283
2011-07-26,1144.4598791599105
2011-07-27,1121.4711991185595
2011-07-28,1115.3691411633195
2011-07-29,1111.0239200947392
2011-08-01,1104.3589397428896
2011-08-02,1076.4925104553397
2011-08-03,1071.3341337221045
2011-08-04,1016.0962714174424
2011-08-05,991.3566115217371
2011-08-08,921.3378545912979
2011-08-09,954.9951575010988
2011-08-10,935.0517268819855
2011-08-11,967.8263358931715
2011-08-12,978.5807916063379
2011-08-15,1004.0714918024448
2011-08-16,992.8162568101644
2011-08-17,993.969925627115
2011-08-18,944.8669019390587
2011-08-19,928.4829524993771
2011-08-22,927.0133229959638
2011-08-23,952.9938432182012
2011-08-24,961.3697714760907
2011-08-25,947.8357933436341
2011-08-26,960.0259708254604
2011-08-29,993.9973391747425
2011-08-30,1000.3334222412049
2011-08-31,1010.7071109364906
2011-09-01,998.4395525067507
2011-09-02,974.5798737405369
2011-09-05,960.3774562955962
2011-09-06,950.8337944894722
2011-09-07,981.2661876618486
2011-09-08,974.5759045624291
2011-09-09,948.071585951971
2011-09-12,938.4013817874226
2011-09-13,948.4626256300169
2011-09-14,955.449769645518
2011-09-15,970.933542000821
2011-09-16,976.9278504301243
2011-09-19,956.2164032720766
2011-09-20,950.9864499025987
2011-09-21,928.0710015573329
2011-09-22,885.3948466613629
2011-09-23,885.8777240016484
2011-09-26,889.7013540059172
2011-09-27,917.0478903560912
2011-09-28,894.7455743231146
2011-09-29,900.5076711295596
2011-09-30,879.4254569894412
2011-10-03,844.627048343114
2011-10-04,856.2978644748846
2011-10-05,872.7836038419035
2011-10-06,896.7412838585998
2011-10-07,893.3808543672138
2011-10-10,920.59450256624
2011-10-11,925.9947717472495
2011-10-12,944.2014724543817
2011-10-13,942.2767075197536
2011-10-14,958.266883694424
2011-10-17,941.4234121572593
2011-10-18,950.1047190964345
2011-10-19,944.3086573582212
2011-10-20,937.277522839476
2011-10-21,958.0623280834379
2011-10-24,983.719700770504
2011-10-25,968.0657365462779
2011-10-26,976.4982997771541
2011-10-27,1020.5774431959763
2011-10-28,1021.5786025436636
2011-10-31,996.928343659551
2011-11-01,961.2377391120029
2011-11-02,978.5372816351719
2011-11-03,995.2025574348065
2011-11-04,996.3224370765146
2011-11-07,994.3892202255888
2011-11-08,1003.5393506970227
2011-11-09,969.8272954347511
2011-11-10,966.7503269113447
2011-11-11,990.1862538127762
2011-11-14,980.6301784972504
2011-11-15,981.3662604692734
2011-11-16,969.9391315109084
2011-11-17,956.2388870605218
2011-11-18,951.3974993633288
2011-11-21,927.7839442118047
2011-11-22,922.4305296122308
2011-11-23,897.535269719409
2011-11-24,897.8093145503113
2011-11-25,892.0853219875315
2011-11-28,923.8407970033529
2011-11-29,927.1527469863543
2011-11-30,966.2549817088781
2011-12-01,964.1172483582807
2011-12-02,968.5755011155447
2011-12-05,980.5622270270815
2011-12-06,974.5497007910434
2011-12-07,975.2393608034862
2011-12-08,951.9692614410998
2011-12-09,965.7970879502143
2011-12-12,948.890058001664
2011-12-13,934.959244943864
2011-12-14,917.2186352150978
2011-12-15,922.3908676752638
2011-12-16,929.9869043675068
2011-12-19,914.7531923884827
2011-12-20,942.8745361885879
2011-12-21,946.0829101834923
2011-12-22,952.4623498286288
2011-12-23,958.8042278271911
2011-12-26,958.9605395760965
2011-12-27,960.404037168845
2011-12-28,945.1789074692525
2011-12-29,953.06773598232
2011-12-30,955.0717319638246
2012-01-02,956.7277249696838
2012-01-03,973.0782487183725
2012-01-04,967.9681949183437
2012-01-05,967.8516862118622
2012-01-06,966.0475431109339
2012-01-09,969.0216348550777
2012-01-10,982.8139866055958
2012-01-11,984.4418489255121
2012-01-12,989.9861828462374
2012-01-13,984.1300350796129
2012-01-16,985.48236318363
2012-01-17,992.6564677242386
2012-01-18,1005.6711748813865
2012-01-19,1015.3584958205619
2012-01-20,1017.2939353055347
2012-01-23,1021.1421763886145
2012-01-24,1020.477510618673
2012-01-25,1028.37995564347
2012-01-26,1033.9170690522612
2012-01-27,1038.0204773492453
2012-01-30,1029.5740448800323
2012-01-31,1033.5230267648342
2012-02-01,1053.67585155861
2012-02-02,1059.7675701029661
2012-02-03,1075.1515194429112
2012-02-06,1074.2106820457932
2012-02-07,1075.6900591289957
2012-02-08,1079.5699867319577
2012-02-09,1082.079638925454
2012-02-10,1069.9822012897837
2012-02-13,1080.669158275985
2012-02-14,1074.4417613506714
2012-02-15,1074.0214642732826
2012-02-16,1081.0508795078592
2012-02-17,1086.6391544082342
2012-02-20,1092.9083330841486
2012-02-21,1089.5900493029021
2012-02-22,1084.3453918060466
2012-02-23,1092.08994326659
2012-02-24,1096.0296013944615
2012-02-27,1092.5773631444422
2012-02-28,1093.9237785360954
2012-02-29,1089.8351230026758
2012-03-01,1094.1548761216054
2012-03-02,1086.1927976349832
2012-03-05,1079.8763646596656
2012-03-06,1053.3316904743128
2012-03-07,1061.516857348687
2012-03-08,1079.0535321710768
2012-03-09,1087.1797900665217
2012-03-12,1081.8415122415286
2012-03-13,1100.4214844687403
2012-03-14,1093.8436854553806
2012-03-15,1100.2841556533094
2012-03-16,1103.486444971086
2012-03-19,1107.5459468215786
2012-03-20,1096.7690887748272
2012-03-21,1095.6809914274647
2012-03-22,1084.0236644420377
2012-03-23,1091.485796072748
2012-03-26,1107.5102914247393
2012-03-27,1104.243901733143
2012-03-28,1095.284840951416
2012-03-29,1087.947829907811
2012-03-30,1092.6430189765438
2012-04-02,1101.7113193853925
2012-04-03,1099.5079946208202
2012-04-04,1078.2724761030108
2012-04-05,1075.5580711217672
2012-04-06,1076.2175082387107
2012-04-09,1063.957097860166
2012-04-10,1042.7904455304094
2012-04-11,1053.320971209968
2012-04-12,1071.446173326481
2012-04-13,1060.8041778148036
2012-04-16,1058.1306433857787
2012-04-17,1073.4283387111907
2012-04-18,1070.890993869145
2012-04-19,1068.0347464280765
2012-04-20,1071.5933301125044
2012-04-23,1054.3130515083058
2012-04-24,1059.5355319104342
2012-04-25,1074.0485248817163
2012-04-26,1081.6271638524145
2012-04-27,1089.5619838991374
2012-04-30,1084.3946263989972
2012-05-01,1086.747977886823
2012-05-02,1087.8380802523054
2012-05-03,1077.1754000169944
2012-05-04,1058.9449653555234
2012-05-07,1055.9629030024475
2012-05-08,1047.496203938273
2012-05-09,1038.8272375913598
2012-05-10,1044.7970381925206
2012-05-11,1043.6542648214433
2012-05-14,1025.4310671528515
2012-05-15,1017.9303524669814
2012-05-16,1007.0954057075231
2012-05-17,990.5866019280093
2012-05-18,977.4236606715376
2012-05-21,992.9090911728956
2012-05-22,999.5177463680728
2012-05-23,993.179586810919
2012-05-24,995.1292680118585
2012-05-25,993.9224391329931
2012-05-28,997.0941255403233
2012-05-29,1010.1020213000954
2012-05-30,989.389083412033
2012-05-31,987.1210556660226
2012-06-01,961.6563066001149
2012-06-04,955.8201708029333
2012-06-05,965.7343942100935
2012-06-06,988.0887618212913
2012-06-07,990.4373353882935
2012-06-08,991.0182126192141
2012-06-11,980.3431017546243
2012-06-12,984.8160851026296
2012-06-13,978.5844609590083
2012-06-14,983.3178977709773
2012-06-15,995.0990249470552
2012-06-18,999.769798189479
2012-06-19,1014.1886545343757
2012-06-20,1016.2878154388696
2012-06-21,996.0880503434422
2012-06-22,996.3747603340854
2012-06-25,979.6464805787214
2012-06-26,980.8777237594269
2012-06-27,991.0517106027307
2012-06-28,988.7952275590501
2012-06-29,1020.7708148862492
2012-07-02,1028.8290353326674
2012-07-03,1041.908729188322
2012-07-04,1042.3053924287588
2012-07-05,1039.4981033485615
2012-07-06,1027.0093996129597
2012-07-09,1021.5518429243652
2012-07-10,1014.6669822302987
2012-07-11,1011.3650768003508
2012-07-12,1003.1211333631862
2012-07-13,1017.4921112698003
2012-07-16,1015.7507419321989
2012-07-17,1018.3295621119656
2012-07-18,1023.9962809247706
2012-07-19,1029.853129366114
2012-07-20,1019.6762323518534
2012-07-23,999.4704052113051
2012-07-24,990.5232373817607
2012-07-25,991.2087279177804
2012-07-26,1006.788300437356
2012-07-27,1024.9326417644104
2012-07-30,1023.8177567989857
2012-07-31,1020.6592443730357
2012-08-01,1013.1191361690508
2012-08-02,1004.5674172724362
2012-08-03,1024.882234507721
2012-08-06,1033.8974676557618
2012-08-07,1042.1831830549615
2012-08-08,1041.600989119653
2012-08-09,1046.0324055427116
2012-08-10,1045.9204514259156
2012-08-13,1043.366410972532
2012-08-14,1042.591804127801
2012-08-15,1046.579651480992
2012-08-16,1055.9878515938535
2012-08-17,1061.5430229311046
2012-08-20,1059.306195386158
2012-08-21,1064.67650400933
2012-08-22,1060.1128441582437
2012-08-23,1057.7386922201856
2012-08-24,1057.1643825896242
2012-08-27,1057.0508751981833
2012-08-28,1058.0539172496372
2012-08-29,1059.229034903942
2012-08-30,1049.4067483835433
2012-08-31,1056.9255220124405
2012-09-03,1059.2251885762814
2012-09-04,1063.6959059110388
2012-09-05,1061.9372702965154
2012-09-06,1081.391326727133
2012-09-07,1093.3597524172305
2012-09-10,1092.1589285517045
2012-09-11,1095.6383338084029
2012-09-12,1101.3408593602217
2012-09-13,1109.161342092381
2012-09-14,1129.2977087993659
2012-09-17,1122.4973561025565
2012-09-18,1116.6868974352599
2012-09-19,1119.493007854387
2012-09-20,1112.2369086603387
2012-09-21,1117.1882317198906
2012-09-24,1110.4023848732347
2012-09-25,1102.356458210823
2012-09-26,1089.5392862902945
2012-09-27,1100.206099042625
2012-09-28,1098.2011083664431
2012-10-01,1101.6352937287038
2012-10-02,1103.8237193516613
2012-10-03,1101.3791017485703
2012-10-04,1110.571975347259
2012-10-05,1114.648721251995
2012-10-08,1106.4535576759286
2012-10-09,1096.6359664849767
2012-10-10,1091.8964949758517
2012-10-11,1096.4055749932536
2012-10-12,1092.27361217914
2012-10-15,1096.0047451126468
2012-10-16,1107.0101728011803
2012-10-17,1117.4468406264098
2012-10-18,1115.4740556776812
2012-10-19,1101.5363498102336
2012-10-22,1101.0951504720597
2012-10-23,1091.0388766607646
2012-10-24,1090.4310421718108
2012-10-25,1093.2151169127542
2012-10-26,1087.72846801335
2012-10-29,1084.654219673227
2012-10-30,1087.5446132392346
2012-10-31,1092.3604794249934
2012-11-01,1105.5868053503125
2012-11-02,1095.9855409408747
2012-11-05,1096.9826930567042
2012-11-06,1104.990843261742
2012-11-07,1089.1461988564872
2012-11-08,1078.1838398359948
2012-11-09,1076.9432410178595
2012-11-12,1074.7392560129067
2012-11-13,1068.801760178737
2012-11-14,1055.3304926587755
2012-11-15,1049.5641958839055
2012-11-16,1051.1535492221583
2012-11-19,1071.0114492343894
2012-11-20,1072.7691469939994
2012-11-21,1075.5922906051599
2012-11-22,1079.9379021842233
2012-11-23,1090.8650611459186
2012-11-26,1091.1336746561972
2012-11-27,1089.9684238486914
2012-11-28,1092.2766048631158
2012-11-29,1103.4704619831011
2012-11-30,1104.195759728422
2012-12-03,1104.0210742897675
2012-12-04,1104.7754450781788
2012-12-05,1105.5840487915211
2012-12-06,1108.227114642144
2012-12-07,1108.9465603975493
2012-12-10,1112.514403575785
2012-12-11,1119.6954303683144
2012-12-12,1121.2980297694928
2012-12-13,1117.8644651736251
2012-12-14,1117.7075776859974
2012-12-17,1125.6675513390228
2012-12-18,1137.8297653757681
2012-12-19,1141.1118956229982
2012-12-20,1143.9034429594392
2012-12-21,1135.0745937995548
2012-12-24,1133.8342840200064
2012-12-25,1134.1422719178329
2012-12-26,1130.5620817408997
2012-12-27,1131.9388015502554
2012-12-28,1128.374206394493
2012-12-31,1141.3628157561322
2013-01-01,1141.613631812283
2013-01-02,1169.3992306952873
2013-01-03,1169.4508790543046
2013-01-04,1174.1429961178753
2013-01-07,1176.0512772048876
2013-01-08,1172.3051644150653
2013-01-09,1178.1244291104408
2013-01-10,1183.450944788227
2013-01-11,1184.9847318021182
2013-01-14,1185.0972986629538
2013-01-15,1187.2960055921092
2013-01-16,1184.6293282059398
2013-01-17,1192.77103999333
2013-01-18,1195.081148106123
2013-01-21,1196.3630445998224
2013-01-22,1201.0422015694444
2013-01-23,1199.6158665063301
2013-01-24,1202.2871418643974
2013-01-25,1208.7420498454603
2013-01-28,1206.2121153645267
2013-01-29,1207.648582428557
2013-01-30,1202.719958054892
2013-01-31,1205.8418797458996
2013-02-01,1218.0579423535496
2013-02-04,1205.7332700688528
2013-02-05,1210.7216598786426
2013-02-06,1215.860329731363
2013-02-07,1212.1904159577682
2013-02-08,1219.5251455091766
2013-02-11,1216.24337598738
2013-02-12,1222.5893404230746
2013-02-13,1227.4204150501334
2013-02-14,1227.8322344942032
2013-02-15,1227.7893029487798
2013-02-18,1226.3922089195578
2013-02-19,1235.394934422064
2013-02-20,1221.9826114656398
2013-02-21,1204.950781369108
2013-02-22,1214.6307169827721
2013-02-25,1200.738486140399
2013-02-26,1197.2100552152149
2013-02-27,1209.1998859982193
2013-02-28,1213.0502105182768
2013-03-01,1210.0211331569426
2013-03-04,1208.1710934257237
2013-03-05,1222.9928561645875
2013-03-06,1227.0120132299912
2013-03-07,1231.5017037487723
2013-03-08,1237.8409890581631
2013-03-11,1239.1907047032316
2013-03-12,1237.8927019520897
2013-03-13,1237.512413372593
2013-03-14,1246.9252193103587
2013-03-15,1249.7509529752597
2013-03-18,1241.3486799948614
2013-03-19,1235.583154039359
2013-03-20,1243.6316266736792
2013-03-21,1237.6400102521927
2013-03-22,1238.966052230543
2013-03-25,1236.9612891794734
2013-03-26,1241.2089982330767
2013-03-27,1239.5062356553071
2013-03-28,1243.9937083836137
2013-03-29,1244.3728081725787
2013-04-01,1235.9336193808383
2013-04-02,1233.583116077475
2013-04-03,1219.7800482563528
2013-04-04,1219.720706767437
2013-04-05,1215.573858349522
2013-04-08,1220.880601711706
2013-04-09,1225.0793149258277
2013-04-10,1242.3164612684304
2013-04-11,1249.2621721544153
2013-04-12,1242.6798628792808
2013-04-15,1209.8335429544602
2013-04-16,1219.7946089866866
2013-04-17,1202.2319551927353
2013-04-18,1197.940322822836
2013-04-19,1208.3793263473256
2013-04-22,1210.9164227672743
2013-04-23,1223.70309024944
2013-04-24,1230.7917368380552
2013-04-25,1241.4149803119924
2013-04-26,1237.7814463302427
2013-04-29,1246.1319363479938
2013-04-30,1253.9995543739537
2013-05-01,1239.6321064232484
2013-05-02,1246.3071676636653
2013-05-03,1260.494938152022
2013-05-06,1265.1746434314791
2013-05-07,1272.6110050888235
2013-05-08,1282.3079260461814
2013-05-09,1279.723630077909
2013-05-10,1281.4540297246715
2013-05-13,1279.3507466318476
2013-05-14,1288.2877891614303
2013-05-15,1290.2424799438859
2013-05-16,1289.0262077032378
2013-05-17,1294.9943128164089
2013-05-20,1298.9263991047512
2013-05-21,1301.0150836693454
2013-05-22,1287.3779881058697
2013-05-23,1278.2509275475657
2013-05-24,1277.3912292679036
2013-05-27,1279.3320056025236
2013-05-28,1289.7309781774973
2013-05-29,1280.8902607850462
2013-05-30,1288.6578518321812
2013-05-31,1277.1837821658373
2013-06-03,1276.2675044847995
2013-06-04,1272.010655486768
2013-06-05,1256.4370612331081
2013-06-06,1262.630059385664
2013-06-07,1271.086416237822
2013-06-10,1272.120269417194
2013-06-11,1257.2662721940783
2013-06-12,1251.2722171919502
2013-06-13,1260.7956341599559
2013-06-14,1261.3977334349904
2013-06-17,1267.939266276182
2013-06-18,1275.2001420935164
2013-06-19,1266.1468551041826
2013-06-20,1226.3618322084635
2013-06-21,1220.5668005327436
2013-06-24,1199.6503147539574
2013-06-25,1211.086346788833
2013-06-26,1220.8031307449653
2013-06-27,1237.086430540574
2013-06-28,1236.8866790121072
2013-07-01,1251.0432334071884
2013-07-02,1250.458888424298
2013-07-03,1245.3763148544945
2013-07-04,1250.9803024396883
2013-07-05,1256.8313856417337
2013-07-08,1260.969117389863
2013-07-09,1270.1971250225708
2013-07-10,1272.8055421100432
2013-07-11,1293.1766234830604
2013-07-12,1297.043176020918
2013-07-15,1302.1873356096503
2013-07-16,1299.109179056568
2013-07-17,1303.1792739042744
2013-07-18,1312.009884496377
2013-07-19,1313.3620868385553
2013-07-22,1320.1873193336683
2013-07-23,1321.713101316278
2013-07-24,1315.857489765899
2013-07-25,1318.946013111551
2013-07-26,1315.5443486225545
2013-07-29,1310.0960028717247
2013-07-30,1312.9421504606053
2013-07-31,1313.753727271853
2013-08-01,1329.2027640411613
2013-08-02,1331.3837094238313
2013-08-05,1335.1043498484719
2013-08-06,1325.2728485408416
2013-08-07,1317.7843013216027
2013-08-08,1329.6636802079274
2013-08-09,1332.1942165091407
2013-08-12,1334.9681267007445
2013-08-13,1334.6226979115895
2013-08-14,1333.867439627949
2013-08-15,1314.688079357925
2013-08-16,1315.5258457245511
2013-08-19,1307.184865552596
2013-08-20,1312.1198215571578
2013-08-21,1304.2255437851045
2013-08-22,1313.3968604543925
2013-08-23,1319.963869796482
2013-08-26,1319.3209133735563
2013-08-27,1292.5641536587093
2013-08-28,1289.9614110624025
2013-08-29,1297.7376468997415
2013-08-30,1285.5564699206702
2013-09-02,1293.3942515226422
2013-09-03,1296.6197420664162
2013-09-04,1306.0644840669968
2013-09-05,1309.4887334216357
2013-09-06,1314.9536505793992
2013-09-09,1331.4718795285266
2013-09-10,1344.9006006853222
2013-09-11,1347.906724595135
2013-09-12,1343.6101818567163
2013-09-13,1345.5761863480195
2013-09-16,1355.30958403545
2013-09-17,1360.0497126091693
2013-09-18,1369.4592368404903
2013-09-19,1378.2242119788293
2013-09-20,1369.046939137556
2013-09-23,1364.659443346117
2013-09-24,1367.3835312249128
2013-09-25,1368.5425334644383
2013-09-26,1370.988741491893
2013-09-27,1369.762136618398
2013-09-30,1367.6529299114152
2013-10-01,1381.020863305605
2013-10-02,1379.8381473234758
2013-10-03,1372.9999120129894
2013-10-04,1378.300313895115
2013-10-07,1366.8292500935775
2013-10-08,1352.7971888657705
2013-10-09,1344.5782624193787
2013-10-10,1368.9289115637118
2013-10-11,1380.977628077688
2013-10-14,1385.5618467595605
2013-10-15,1380.9448590060533
2013-10-16,1390.8400387652473
2013-10-17,1405.5387610340563
2013-10-18,1418.7498495121692
2013-10-21,1421.4100345945915
2013-10-22,1428.5675320935143
2013-10-23,1421.1864510833718
2013-10-24,1426.8653335497365
2013-10-25,1427.631686880572
2013-10-28,1424.905160585087
2013-10-29,1427.680054837693
2013-10-30,1420.3278057540417
2013-10-31,1415.5458849355093
2013-11-01,1410.282336989087
2013-11-04,1419.611893508274
2013-11-05,1414.8312884494824
2013-11-06,1415.511920939991
2013-11-07,1396.0256063430259
2013-11-08,1404.8589896642584
2013-11-11,1408.782920833522
2013-11-12,1405.2628818783164
2013-11-13,1409.0426875237097
2013-11-14,1416.9566393023179
2013-11-15,1422.9625184714964
2013-11-18,1420.517216306854
2013-11-19,1413.5570243686384
2013-11-20,1409.493688861975
2013-11-21,1417.8909381488672
2013-11-22,1424.4996625644053
2013-11-25,1424.856396480059
2013-11-26,1429.4634652518528
2013-11-27,1435.2653697672035
2013-11-28,1437.57088174503
2013-11-29,1439.6214344392265
2013-12-02,1430.932269157676
2013-12-03,1422.1640383193558
2013-12-04,1418.5195543153
2013-12-05,1419.3110936206056
2013-12-06,1428.3215613324287
2013-12-09,1430.1936673512575
2013-12-10,1427.0802452300818
2013-12-11,1409.990121261656
2013-12-12,1404.3430078896981
2013-12-13,1407.2899239677329
2013-12-16,1417.6111855699016
2013-12-17,1415.3822168151885
2013-12-18,1428.5676388517084
2013-12-19,1425.788819665546
2013-12-20,1439.9519512987117
2013-12-23,1451.9336341055691
2013-12-24,1456.753369214476
2013-12-25,1456.706619923094
2013-12-26,1457.9186356060336
2013-12-27,1463.1195003936175
2013-12-30,1467.3120744433354
2013-12-31,1471.457448422824
2014-01-01,1471.5852856225042
2014-01-02,1460.3738197133582
2014-01-03,1465.4418072116755
2014-01-06,1459.8577321209027
2014-01-07,1468.363361634816
2014-01-08,1470.2889446054994
2014-01-09,1468.6136803729503
2014-01-10,1481.1419847749303
2014-01-13,1471.9567943075926
2014-01-14,1482.2908786643877
2014-01-15,1488.083148604709
2014-01-16,1487.5385492471837
2014-01-17,1484.8676436901653
2014-01-20,1484.5522797040967
2014-01-21,1488.2985297096513
2014-01-22,1493.2093111024774
2014-01-23,1483.3076706295353
2014-01-24,1450.8247720850363
2014-01-27,1433.6987856991234
2014-01-28,1446.6491244010265
2014-01-29,1436.6745063899566
2014-01-30,1447.573460258258
2014-01-31,1441.1611052855624
2014-02-03,1409.412879490617
2014-02-04,1415.6805663974515
2014-02-05,1412.3141571522376
2014-02-06,1430.6640596015461
2014-02-07,1444.9477882133672
2014-02-10,1448.4304478523802
2014-02-11,1462.7599743100527
2014-02-12,1469.1359157413342
2014-02-13,1479.7874678508952
2014-02-14,1486.9118098009426
2014-02-17,1490.8349564302705
2014-02-18,1498.6067638522338
2014-02-19,1491.8132349461725
2014-02-20,1497.8948043992793
2014-02-21,1502.4813758765792
2014-02-24,1510.5791740056118
2014-02-25,1510.7706534673719
2014-02-26,1513.3180125204165
2014-02-27,1518.6618066205108
2014-02-28,1525.6229904512902
2014-03-03,1509.8408899638903
2014-03-04,1536.8050972865192
2014-03-05,1538.5044311318497
2014-03-06,1544.5074702388506
2014-03-07,1541.6276232305493
2014-03-10,1533.5207861238353
2014-03-11,1526.5060921673935
2014-03-12,1523.4587043881158
2014-03-13,1512.362739012552
2014-03-14,1510.052137637308
2014-03-17,1521.6980643118256
2014-03-18,1535.894587749117
2014-03-19,1529.6477663946803
2014-03-20,1523.7485195355523
2014-03-21,1520.110316379797
2014-03-24,1505.1651137433303
2014-03-25,1508.3242460050521
2014-03-26,1498.6141319825442
2014-03-27,1496.527254801992
2014-03-28,1501.9022270797154
2014-03-31,1521.7921843346444
2014-04-01,1536.325963282659
2014-04-02,1541.675698607305
2014-04-03,1533.2810645127797
2014-04-04,1518.8804783379603
2014-04-07,1499.610362712092
2014-04-08,1503.6717320107466
2014-04-09,1521.5045392148631
2014-04-10,1500.0599782604731
2014-04-11,1480.0451704788397
2014-04-14,1476.4129575614613
2014-04-15,1476.1986033999322
2014-04-16,1492.7008837156482
2014-04-17,1501.0554243226325
2014-04-18,1501.204600241298
2014-04-21,1504.2331316133887
2014-04-22,1518.3213974103674
2014-04-23,1512.5548864359096
2014-04-24,1512.2110714067474
2014-04-25,1494.557195701691
2014-04-28,1487.7492452206043
2014-04-29,1494.790069513366
2014-04-30,1500.6413054844265
2014-05-01,1501.9375586706026
