Date,ACWI ex CANADA SMALL CAP
1997-12-30,634.9388395956557
1997-12-31,637.937136509122
1998-01-01,637.9951314328512
1998-01-02,637.0204722747665
1998-01-05,636.6710705880245
1998-01-06,631.7273122025246
1998-01-07,628.5485328659533
1998-01-08,624.8364857242477
1998-01-09,614.7008642395759
1998-01-12,605.9052513473874
1998-01-13,614.5373848962197
1998-01-14,619.3255930144678
1998-01-15,618.5180318983901
1998-01-16,626.7026119649456
1998-01-19,630.4115312091446
1998-01-20,634.5007861248081
1998-01-21,636.3171199079602
1998-01-22,635.5220007736214
1998-01-23,638.6790845907165
1998-01-26,639.4456601562915
1998-01-27,642.1561872746183
1998-01-28,649.0558352883552
1998-01-29,648.9249514878429
1998-01-30,645.9738195844002
1998-02-02,652.2752289455967
1998-02-03,658.3240163956549
1998-02-04,663.5393088096573
1998-02-05,669.8909081715008
1998-02-06,672.8162155278653
1998-02-09,674.7684788826064
1998-02-10,680.5660413794918
1998-02-11,682.2586269596461
1998-02-12,682.796813503318
1998-02-13,679.6919168747627
1998-02-16,677.7443514621804
1998-02-17,677.4327086987039
1998-02-18,680.2170881975247
1998-02-19,680.488483707099
1998-02-20,679.9311362695648
1998-02-23,684.4723072583873
1998-02-24,682.9163597043091
1998-02-25,686.0350213776651
1998-02-26,692.1918473011066
1998-02-27,696.8100192258216
1998-03-02,701.9682952598251
1998-03-03,702.2840243533169
1998-03-04,699.9932749194654
1998-03-05,691.2593345905663
1998-03-06,697.9350646893531
1998-03-09,697.8153767705212
1998-03-10,701.8203330194455
1998-03-11,703.2819753608715
1998-03-12,705.198994087035
1998-03-13,712.2417999771376
1998-03-16,713.3794339589689
1998-03-17,714.8538747744474
1998-03-18,713.4581092738721
1998-03-19,716.7090472234044
1998-03-20,718.2282085346942
1998-03-23,720.3684686231105
1998-03-24,721.8289992514062
1998-03-25,725.5482907519836
1998-03-26,727.4677109996254
1998-03-27,727.3126245626901
1998-03-30,723.152853538014
1998-03-31,724.7646973590064
1998-04-01,726.9467718115637
1998-04-02,725.3423031757629
1998-04-03,724.8146350080539
1998-04-06,724.6343358978123
1998-04-07,721.0328213449209
1998-04-08,723.566596473152
1998-04-09,730.9511572989883
1998-04-10,731.4812401111551
1998-04-13,730.7678471618548
1998-04-14,737.6717768141443
1998-04-15,741.2927426748383
1998-04-16,735.8313199473896
1998-04-17,737.1233373662312
1998-04-20,739.7320930002835
1998-04-21,743.9002303003793
1998-04-22,743.728164419369
1998-04-23,737.1997688066955
1998-04-24,733.167201565857
1998-04-27,718.1434151776076
1998-04-28,720.2297080099809
1998-04-29,724.5129074854784
1998-04-30,731.2409432219605
1998-05-01,733.8682923376018
1998-05-04,736.8273782790067
1998-05-05,735.5407294105715
1998-05-06,732.3998699647918
1998-05-07,727.6568045654608
1998-05-08,730.3787986648972
1998-05-11,729.5917239739787
1998-05-12,728.1300667466984
1998-05-13,727.4036657646202
1998-05-14,725.9341174180726
1998-05-15,723.6805994603343
1998-05-18,716.3618151487578
1998-05-19,720.6111374311259
1998-05-20,722.941349891528
1998-05-21,725.294719017848
1998-05-22,722.7221977331706
1998-05-25,721.6456830731406
1998-05-26,714.9102877259938
1998-05-27,705.0401370597731
1998-05-28,709.2031427673835
1998-05-29,710.7246652411495
1998-06-01,703.3511999164575
1998-06-02,703.0617118848575
1998-06-03,704.2360992586991
1998-06-04,706.1523179494103
1998-06-05,706.3972931107087
1998-06-08,707.0539298104566
1998-06-09,706.8835554579871
1998-06-10,697.4693908798967
1998-06-11,689.2942184602786
1998-06-12,683.5943939356442
1998-06-15,670.3361521427197
1998-06-16,675.3509769721591
1998-06-17,687.1577062746212
1998-06-18,688.0485675085436
1998-06-19,688.3398981494398
1998-06-22,684.4450437951283
1998-06-23,685.5633940292701
1998-06-24,687.7901542807809
1998-06-25,687.6555963622093
1998-06-26,684.5489065541898
1998-06-29,688.2538936087853
1998-06-30,694.3606445902625
1998-07-01,696.9219339908285
1998-07-02,695.8781138923034
1998-07-03,697.4682178147666
1998-07-06,700.5893941817009
1998-07-07,701.3702119576058
1998-07-08,701.2830251679377
1998-07-09,698.9471217052331
1998-07-10,697.0935813625836
1998-07-13,699.413833275887
1998-07-14,702.5966979010066
1998-07-15,704.5878887158975
1998-07-16,708.4149012425032
1998-07-17,709.3245671478018
1998-07-20,711.5782117015475
1998-07-21,705.2753035627976
1998-07-22,697.997499113367
1998-07-23,688.6806345683566
1998-07-24,687.233470479078
1998-07-27,679.3323859618482
1998-07-28,675.0573426645983
1998-07-29,671.5263189476912
1998-07-30,674.6891949589957
1998-07-31,667.3457286292941
1998-08-03,657.7792194550442
1998-08-04,648.7419064800155
1998-08-05,643.4238312020555
1998-08-06,647.3710777734909
1998-08-07,653.5224729735199
1998-08-10,647.2319985524334
1998-08-11,632.3505311858033
1998-08-12,639.0863934119383
1998-08-13,633.0196873350652
1998-08-14,631.4214583517514
1998-08-17,628.9825140280335
1998-08-18,635.986032330949
1998-08-19,634.8325897391361
1998-08-20,632.0955186069543
1998-08-21,621.6503016868253
1998-08-24,618.0331507306522
1998-08-25,615.4742778503511
1998-08-26,602.8925945423646
1998-08-27,583.6949364760648
1998-08-28,573.9503698305518
1998-08-31,560.041147712046
1998-09-01,564.2491196921238
1998-09-02,572.0292796273653
1998-09-03,567.4118359345955
1998-09-04,566.6469643492277
1998-09-07,573.7530880192365
1998-09-08,584.1917286734704
1998-09-09,575.547556556842
1998-09-10,569.3576642199317
1998-09-11,572.8273573921927
1998-09-14,577.3874971930092
1998-09-15,578.5796838785329
1998-09-16,580.8445131690208
1998-09-17,574.8872428690579
1998-09-18,577.5512045401778
1998-09-21,570.6496576849802
1998-09-22,575.4473897340458
1998-09-23,581.1996413726241
1998-09-24,580.9011100422891
1998-09-25,577.6469811330935
1998-09-28,576.6378435914518
1998-09-29,575.5057796837447
1998-09-30,568.6944900686456
1998-10-01,552.4862545338699
1998-10-02,548.3003742662635
1998-10-05,534.4987153752054
1998-10-06,532.5330955719093
1998-10-07,533.6550607002449
1998-10-08,522.80009476197
1998-10-09,528.6901101696719
1998-10-12,537.5340020408909
1998-10-13,533.3499939281527
1998-10-14,537.447055282433
1998-10-15,550.4593687266047
1998-10-16,562.3575645901481
1998-10-19,571.9594322844279
1998-10-20,577.4035203069724
1998-10-21,580.589276228386
1998-10-22,586.3453150249774
1998-10-23,586.5746745300698
1998-10-26,589.8025537623581
1998-10-27,589.2762367761567
1998-10-28,588.9435477002146
1998-10-29,593.9286347330358
1998-10-30,599.2843504359573
1998-11-02,611.7774991295919
1998-11-03,612.005863552703
1998-11-04,618.7265628025108
1998-11-05,622.3196094453706
1998-11-06,625.2805318578113
1998-11-09,619.750555874018
1998-11-10,615.1725552258774
1998-11-11,615.4380705483749
1998-11-12,609.9527851435361
1998-11-13,610.0876668658753
1998-11-16,616.8895324419979
1998-11-17,615.0587675702892
1998-11-18,618.1293734042721
1998-11-19,621.6092221123946
1998-11-20,622.9592557546241
1998-11-23,626.4675004112901
1998-11-24,627.5034961310505
1998-11-25,629.1686629728752
1998-11-26,631.2412310563127
1998-11-27,634.578032198844
1998-11-30,632.2553467670963
1998-12-01,629.6767205234972
1998-12-02,630.743113776405
1998-12-03,626.3908439864988
1998-12-04,628.4826983707449
1998-12-07,631.2116981485415
1998-12-08,631.1794380098726
1998-12-09,633.0979706082039
1998-12-10,631.1964502421189
1998-12-11,629.205508675051
1998-12-14,622.6222516033522
1998-12-15,622.0619389748938
1998-12-16,621.6159254098026
1998-12-17,623.0783750537859
1998-12-18,627.2576825796964
1998-12-21,631.534521873119
1998-12-22,629.5319474847635
1998-12-23,635.4694358642765
1998-12-24,635.7812080781202
1998-12-25,636.5711423942778
1998-12-28,639.8598631188066
1998-12-29,644.0111018142402
1998-12-30,646.9059907400512
1998-12-31,656.243515642507
1999-01-01,656.2027569266775
1999-01-04,659.2038511721144
1999-01-05,660.3341869381017
1999-01-06,667.0668471086351
1999-01-07,668.5757715900942
1999-01-08,669.914437737988
1999-01-11,674.8429654224258
1999-01-12,668.0170338083384
1999-01-13,659.7636785436015
1999-01-14,657.2236460426836
1999-01-15,660.2097423627387
1999-01-18,663.03581589163
1999-01-19,666.9203346274106
1999-01-20,667.1702514565796
1999-01-21,661.1680007449808
1999-01-22,656.4087891952702
1999-01-25,654.8846524413791
1999-01-26,659.1220020101933
1999-01-27,656.5845491709915
1999-01-28,657.2729288525396
1999-01-29,659.8769158111239
1999-02-01,661.9024702702
1999-02-02,661.4143586930976
1999-02-03,662.1860812593527
1999-02-04,658.2895544857739
1999-02-05,653.3326812117798
1999-02-08,650.881737257822
1999-02-09,643.354853066879
1999-02-10,638.3215579859485
1999-02-11,645.6445544952779
1999-02-12,641.6161663219153
1999-02-15,640.8494457303374
1999-02-16,637.9025964749443
1999-02-17,632.1106121266524
1999-02-18,631.5111277601904
1999-02-19,630.1488612162888
1999-02-22,634.7803611458519
1999-02-23,634.8462544327183
1999-02-24,632.0468841042396
1999-02-25,632.4586639786104
1999-02-26,632.7069972576692
1999-03-01,634.1604504505659
1999-03-02,632.7634465343438
1999-03-03,630.704227711492
1999-03-04,628.9434468988135
1999-03-05,636.6918984491663
1999-03-08,639.7577592237367
1999-03-09,640.6668915232066
1999-03-10,645.5873788684671
1999-03-11,645.9103341163689
1999-03-12,648.4696417850848
1999-03-15,651.370086472074
1999-03-16,651.9237722341451
1999-03-17,653.512002044256
1999-03-18,653.3425462601813
1999-03-19,654.3461785821956
1999-03-22,651.567028800753
1999-03-23,643.7598110783082
1999-03-24,641.9263917510889
1999-03-25,649.5541930668467
1999-03-26,647.3709655011809
1999-03-29,652.5859285032437
1999-03-30,653.0278205478559
1999-03-31,656.2117448572662
1999-04-01,657.1956897487503
1999-04-02,657.9083056510793
1999-04-05,658.2522008869581
1999-04-06,659.1923532176035
1999-04-07,659.5326464573162
1999-04-08,664.8842432598244
1999-04-09,670.5243638030835
1999-04-12,675.7080756815444
1999-04-13,680.829569715392
1999-04-14,683.9045224558247
1999-04-15,684.2879629225092
1999-04-16,691.0535286205218
1999-04-19,684.9060452199063
1999-04-20,684.9758981849469
1999-04-21,690.1883147472485
1999-04-22,694.2194416033228
1999-04-23,699.0094679827109
1999-04-26,702.3845712326745
1999-04-27,703.868211687943
1999-04-28,704.6475267967967
1999-04-29,704.0688459590763
1999-04-30,706.2211101969809
1999-05-03,708.6554134113499
1999-05-04,710.1090288752335
1999-05-05,712.1133515162803
1999-05-06,716.7277856042563
1999-05-07,717.3485831796035
1999-05-10,722.8926134657104
1999-05-11,724.6037829302521
1999-05-12,725.2794944480456
1999-05-13,724.6412825055733
1999-05-14,719.90598077723
1999-05-17,712.283031511052
1999-05-18,713.484268564757
1999-05-19,713.4895635608106
1999-05-20,715.2136858996031
1999-05-21,715.5263993950119
1999-05-24,709.4368278295611
1999-05-25,703.757376416949
1999-05-26,701.7433853502598
1999-05-27,700.0732184667118
1999-05-28,703.4284034360727
1999-05-31,702.9694418557965
1999-06-01,705.8453092501103
1999-06-02,704.0247835866271
1999-06-03,704.4191767626749
1999-06-04,709.1813463597426
1999-06-07,715.2324683263681
1999-06-08,717.538972539475
1999-06-09,720.4523824411893
1999-06-10,722.1603277400129
1999-06-11,722.4046181408779
1999-06-14,716.5347959786656
1999-06-15,714.8682366380664
1999-06-16,719.6437894646963
1999-06-17,724.8186613903504
1999-06-18,727.4390702146645
1999-06-21,732.1385281888562
1999-06-22,732.7310664309452
1999-06-23,733.1432275924485
1999-06-24,730.3500800936151
1999-06-25,732.2539941346203
1999-06-28,736.4319368444166
1999-06-29,741.1632428589114
1999-06-30,748.7262583444633
1999-07-01,751.8568666225772
1999-07-02,755.8254415044605
1999-07-05,759.1489954296919
1999-07-06,759.8969199415404
1999-07-07,756.0779905195345
1999-07-08,756.3815588918854
1999-07-09,759.226519286022
1999-07-12,761.7339540854393
1999-07-13,760.9148949226724
1999-07-14,765.3356002970917
1999-07-15,771.137575103797
1999-07-16,768.8610373604417
1999-07-19,768.1274440123759
1999-07-20,765.1795075424826
1999-07-21,765.6861834083428
1999-07-22,760.6365621594618
1999-07-23,756.2838751015594
1999-07-26,752.4942023990648
1999-07-27,753.3219204305528
1999-07-28,756.3787553027386
1999-07-29,756.1689552183932
1999-07-30,757.9444919102683
1999-08-02,753.7406165056608
1999-08-03,749.4026829346982
1999-08-04,746.5172968484995
1999-08-05,741.6016210580382
1999-08-06,739.0164919365607
1999-08-09,736.036894787593
1999-08-10,733.2515007891222
1999-08-11,735.1546532558282
1999-08-12,738.9064879098603
1999-08-13,742.7366345737223
1999-08-16,748.2727711317546
1999-08-17,750.0296546558955
1999-08-18,752.6936176013238
1999-08-19,753.8933333848238
1999-08-20,757.9823267635738
1999-08-23,762.6792039297459
1999-08-24,761.2573699488795
1999-08-25,762.682221978202
1999-08-26,759.8790637572121
1999-08-27,758.0738257388974
1999-08-30,756.3406456773118
1999-08-31,759.9788574327276
1999-09-01,765.7023683518447
1999-09-02,764.8704436612654
1999-09-03,769.6581797128686
1999-09-06,773.8631552343112
1999-09-07,775.1959329836718
1999-09-08,772.8555502124779
1999-09-09,778.5746704473734
1999-09-10,782.690669830465
1999-09-13,786.4170602033516
1999-09-14,785.740289717185
1999-09-15,784.4160203086801
1999-09-16,776.0810910029105
1999-09-17,777.8048214062228
1999-09-20,776.8240335166854
1999-09-21,772.2715967529688
1999-09-22,769.5535964886932
1999-09-23,761.9476033154764
1999-09-24,752.4792026314791
1999-09-27,751.0652853931865
1999-09-28,752.311805510463
1999-09-29,755.2226187706434
1999-09-30,764.3322385704803
1999-10-01,765.3975859505068
1999-10-04,768.1732407812867
1999-10-05,768.0590247414414
1999-10-06,772.6374764920174
1999-10-07,774.2975005263994
1999-10-08,772.5182699688688
1999-10-11,777.6214648205739
1999-10-12,776.7569107706676
1999-10-13,767.9248144903462
1999-10-14,766.6114816218029
1999-10-15,760.2579554785378
1999-10-18,745.2050032711136
1999-10-19,747.5569072860952
1999-10-20,756.8772314948036
1999-10-21,757.311128079717
1999-10-22,760.3388108439295
1999-10-25,761.026884669699
1999-10-26,756.6290547266723
1999-10-27,754.6333463474589
1999-10-28,759.2989150960291
1999-10-29,768.7873077586212
1999-11-01,772.2629245771973
1999-11-02,774.5346559714125
1999-11-03,778.3330586288985
1999-11-04,782.5962141163276
1999-11-05,783.9286034601429
1999-11-08,787.3606655063685
1999-11-09,790.386080635603
1999-11-10,794.7526019041953
1999-11-11,792.4578155446156
1999-11-12,793.1221686661722
1999-11-15,796.0046609445953
1999-11-16,798.455380150315
1999-11-17,803.2698113209094
1999-11-18,807.9595157144264
1999-11-19,808.6486663811328
1999-11-22,811.5101995147924
1999-11-23,806.0807307420727
1999-11-24,802.7023465206457
1999-11-25,801.9404273046894
1999-11-26,806.4281897309036
1999-11-29,804.9239708399577
1999-11-30,800.82290606003
1999-12-01,800.5083287804484
1999-12-02,804.0060273340836
1999-12-03,809.7915770189828
1999-12-06,814.9307871669656
1999-12-07,815.6966737894658
1999-12-08,817.4727258261532
1999-12-09,814.2436843633235
1999-12-10,819.1563515371236
1999-12-13,822.8339237019436
1999-12-14,814.2288380596802
1999-12-15,808.1929078261812
1999-12-16,813.577417501448
1999-12-17,813.7594047757177
1999-12-20,812.3975288070934
1999-12-21,817.1143563671415
1999-12-22,821.2467128633775
1999-12-23,826.0141046019055
1999-12-24,826.8514701423411
1999-12-27,829.4349408979098
1999-12-28,831.4619298789266
1999-12-29,840.5306124447817
1999-12-30,845.0884532527595
1999-12-31,851.0997270476486
2000-01-03,853.5878007714405
2000-01-04,838.503947025281
2000-01-05,830.8909635900702
2000-01-06,827.7390606160766
2000-01-07,839.048718831143
2000-01-10,853.4683558782904
2000-01-11,849.417106111369
2000-01-12,846.262736193013
2000-01-13,858.2255412381526
2000-01-14,863.6230680704048
2000-01-17,870.7939794854403
2000-01-18,873.9234596912141
2000-01-19,874.303827472692
2000-01-20,880.9289390132029
2000-01-21,884.3291048700057
2000-01-24,878.5396504885516
2000-01-25,873.0596297061111
2000-01-26,874.0022342115135
2000-01-27,872.2535431107718
2000-01-28,859.3580549199049
2000-01-31,849.1494169549533
2000-02-01,854.1869008377132
2000-02-02,860.0923976032215
2000-02-03,873.7011023870485
2000-02-04,879.3049150610055
2000-02-07,886.0122987358758
2000-02-08,892.9696865747967
2000-02-09,892.3639367193693
2000-02-10,894.5184814154966
2000-02-11,893.025809142294
2000-02-14,893.2383706770354
2000-02-15,891.3017522170559
2000-02-16,894.4602510884399
2000-02-17,903.0259014620814
2000-02-18,897.2920626824349
2000-02-21,893.3883642137184
2000-02-22,892.0991059069368
2000-02-23,898.8246618525676
2000-02-24,902.3704106561925
2000-02-25,904.1082020581255
2000-02-28,901.8322567170226
2000-02-29,915.5909387797979
2000-03-01,933.0774195146121
2000-03-02,934.5620237686192
2000-03-03,943.2630419933715
2000-03-06,942.4562108535271
2000-03-07,934.9492727850711
2000-03-08,933.0123936590281
2000-03-09,947.8007835118897
2000-03-10,949.2396441466915
2000-03-13,933.3103518585034
2000-03-14,922.5678605932666
2000-03-15,912.3801953888251
2000-03-16,925.0193836019043
2000-03-17,930.5405233049513
2000-03-20,919.8816333218988
2000-03-21,917.4905936389098
2000-03-22,925.8213266728951
2000-03-23,927.8893468781929
2000-03-24,929.0509093212365
2000-03-27,931.2847854639862
2000-03-28,924.9563383645662
2000-03-29,916.2495339859822
2000-03-30,901.5151057247682
2000-03-31,912.7088668778098
2000-04-03,890.1904768870131
2000-04-04,871.1618336200853
2000-04-05,871.7376210602941
2000-04-06,884.8720895094318
2000-04-07,897.0675811309372
2000-04-10,885.600857456256
2000-04-11,874.4901662325819
2000-04-12,862.9556184016187
2000-04-13,852.261434721118
2000-04-14,822.2800782202289
2000-04-17,800.9360184842079
2000-04-18,822.8089882073051
2000-04-19,827.6284263657762
2000-04-20,827.4923776284045
2000-04-21,827.5148214669016
2000-04-24,820.3251083311831
2000-04-25,830.5971444268605
2000-04-26,828.6413632019847
2000-04-27,828.8139503724041
2000-04-28,835.4726268622019
2000-05-01,845.1207249973146
2000-05-02,841.6472846766246
2000-05-03,829.1055712355477
2000-05-04,833.7412969990229
2000-05-05,841.4500264945905
2000-05-08,835.7261284660545
2000-05-09,829.4221418124285
2000-05-10,816.9067917483611
2000-05-11,822.7926233067485
2000-05-12,828.4999736202523
2000-05-15,835.1112014778236
2000-05-16,840.6948117894741
2000-05-17,832.7731037154224
2000-05-18,826.0053912281636
2000-05-19,816.1869023354188
2000-05-22,803.9842645104385
2000-05-23,795.21789647605
2000-05-24,788.7012805279696
2000-05-25,788.5924837517794
2000-05-26,790.5528394701537
2000-05-29,793.1645917666054
2000-05-30,808.8900973027896
2000-05-31,810.0843659771384
2000-06-01,822.1654560307245
2000-06-02,845.4621809902296
2000-06-05,852.2668053961266
2000-06-06,856.6880250287178
2000-06-07,860.5292109535336
2000-06-08,859.588825042299
2000-06-09,864.2553104924614
2000-06-12,860.1297177163815
2000-06-13,860.6872292848951
2000-06-14,859.9887214962939
2000-06-15,857.8911473732587
2000-06-16,859.4132852722742
2000-06-19,862.2043138009966
