Date,AC ASIA PACIFIC ex JAPAN SMALL CAP
1997-04-22,545.0433843801803
1997-04-23,546.5303835534357
1997-04-24,544.2633839746361
1997-04-25,545.5813861690226
1997-04-28,542.6453751661342
1997-04-29,540.1936177647227
1997-04-30,543.9094937163746
1997-05-01,545.4486186767089
1997-05-02,544.1204071899584
1997-05-05,545.6175622367788
1997-05-06,545.3254474459553
1997-05-07,544.1271748802881
1997-05-08,543.5007881796462
1997-05-09,543.3712683573137
1997-05-12,539.3654023507156
1997-05-13,538.080426001735
1997-05-14,536.3396374158793
1997-05-15,532.5543673224863
1997-05-16,535.3591206437544
1997-05-19,538.691287856855
1997-05-20,540.3822470796563
1997-05-21,542.4395080303833
1997-05-22,544.8560981107058
1997-05-23,545.5899725530992
1997-05-26,546.6893201520617
1997-05-27,545.632605113839
1997-05-28,545.8915311410835
1997-05-29,544.270842591749
1997-05-30,546.1290454717109
1997-06-02,548.1466037143625
1997-06-03,548.0438026812125
1997-06-04,546.9318995100033
1997-06-05,548.7985947246558
1997-06-06,549.3362276348945
1997-06-09,550.3747098320011
1997-06-10,550.5099724427239
1997-06-11,547.6083648971932
1997-06-12,542.6233228033508
1997-06-13,543.3797339093697
1997-06-16,545.2270414355165
1997-06-17,545.595808076318
1997-06-18,545.5546492389207
1997-06-19,546.0340649365583
1997-06-20,549.0966156174679
1997-06-23,549.020856573977
1997-06-24,547.79861138598
1997-06-25,549.3641204899401
1997-06-26,547.8301216562215
1997-06-27,547.6406879268461
1997-06-30,551.000304266567
1997-07-01,551.5529254408699
1997-07-02,552.9847919300871
1997-07-03,553.3580155744388
1997-07-04,552.0153396098315
1997-07-07,551.3962501877377
1997-07-08,549.239024905433
1997-07-09,546.5254112725248
1997-07-10,545.5584106462977
1997-07-11,546.1816522406904
1997-07-14,542.4042074432401
1997-07-15,538.3146712056567
1997-07-16,534.3246386554325
1997-07-17,535.6577077406167
1997-07-18,535.4061067817534
1997-07-21,536.7228737607105
1997-07-22,534.8485792155253
1997-07-23,536.184321187539
1997-07-24,538.9805977776355
1997-07-25,540.1792778211056
1997-07-28,543.5761605845278
1997-07-29,544.8661447048104
1997-07-30,545.5456587002748
1997-07-31,546.1268902425236
1997-08-01,546.2313837205302
1997-08-04,545.5786881531274
1997-08-05,545.2456847942476
1997-08-06,546.9525211815869
1997-08-07,544.0906061676366
1997-08-08,541.1559382920258
1997-08-11,534.7585387626108
1997-08-12,531.2756842272539
1997-08-13,529.2744746039483
1997-08-14,528.1751773036577
1997-08-15,526.8997207463506
1997-08-18,518.4013972911274
1997-08-19,514.2255213309232
1997-08-20,522.8807097457159
1997-08-21,524.5902126137136
1997-08-22,522.1435191374869
1997-08-25,522.5263697587948
1997-08-26,519.778073379016
1997-08-27,513.736575117364
1997-08-28,495.27516687195805
1997-08-29,485.28611415493305
1997-09-01,475.03349929134276
1997-09-02,468.2307177193787
1997-09-03,473.461750858089
1997-09-04,468.7195040380995
1997-09-05,480.9486821003834
1997-09-08,494.14556436119506
1997-09-09,497.6403172037537
1997-09-10,493.89272224548887
1997-09-11,488.29828234526826
1997-09-12,489.6875205523212
1997-09-15,488.6177793011314
1997-09-16,484.2134820333315
1997-09-17,481.2720114093897
1997-09-18,477.4941282879942
1997-09-19,478.1281829781774
1997-09-22,470.5023484426195
1997-09-23,471.14459794142357
1997-09-24,469.780646412365
1997-09-25,471.5885429950242
1997-09-26,469.93808218375756
1997-09-29,466.0727429690676
1997-09-30,468.1113193278799
1997-10-01,462.48404192371686
1997-10-02,460.7817061487176
1997-10-03,457.7934404954882
1997-10-06,453.8030215380619
1997-10-07,454.34554619286627
1997-10-08,457.76897475104596
1997-10-09,457.18902161153085
1997-10-10,459.0306315517956
1997-10-13,454.2548267146921
1997-10-14,451.8564439310883
1997-10-15,441.4582277184842
1997-10-16,437.96008178114397
1997-10-17,435.3438088515213
1997-10-20,421.23848275252254
1997-10-21,416.33104080208557
1997-10-22,405.0357005587635
1997-10-23,391.66748166941136
1997-10-24,387.3658083486778
1997-10-27,375.85287464227514
1997-10-28,348.2773545014198
1997-10-29,363.53642522776755
1997-10-30,360.02667913647764
1997-10-31,364.51311725891173
1997-11-03,381.6996344635827
1997-11-04,383.54417619178196
1997-11-05,382.6707899242709
1997-11-06,380.86339323514824
1997-11-07,373.9731892845028
1997-11-10,369.8148739698124
1997-11-11,369.7245789169499
1997-11-12,365.4138769379693
1997-11-13,363.1285162176552
1997-11-14,362.7024735427111
1997-11-17,361.98625945397816
1997-11-18,355.56005986203644
1997-11-19,347.23074529195395
1997-11-20,338.18029549863485
1997-11-21,345.14936073280575
1997-11-24,339.3942991471484
1997-11-25,330.51918854758486
1997-11-26,328.40316625002214
1997-11-27,328.45865719986386
1997-11-28,327.6200725283285
1997-12-01,321.3469965360536
1997-12-02,322.08081799302846
1997-12-03,323.66286107739245
1997-12-04,327.4500765572205
1997-12-05,327.6469067568246
1997-12-08,330.30429918249695
1997-12-09,325.00644869558766
1997-12-10,322.75597050904696
1997-12-11,312.68231685798787
1997-12-12,307.4720571389108
1997-12-15,301.95634694873405
1997-12-16,299.18695546672996
1997-12-17,302.41895672206664
1997-12-18,304.587397075174
1997-12-19,299.6882235272457
1997-12-22,294.50110158580947
1997-12-23,292.4752568392945
1997-12-24,291.72316139714394
1997-12-25,291.69531405912915
1997-12-26,294.8249870787815
1997-12-29,295.4536706992509
1997-12-30,295.9913439031977
1997-12-31,298.23871982548206
1998-01-01,298.46364336592336
1998-01-02,296.01558553719923
1998-01-05,289.9530155739733
1998-01-06,282.10768650056656
1998-01-07,275.65108542393955
1998-01-08,267.92135793225737
1998-01-09,264.2438473382653
1998-01-12,251.49193390781176
1998-01-13,256.2793808193902
1998-01-14,265.8696192024431
1998-01-15,263.5074869185571
1998-01-16,267.3877325767226
1998-01-19,275.38825619463694
1998-01-20,270.9918919650298
1998-01-21,268.15434789221933
1998-01-22,262.64012981799823
1998-01-23,261.04732992533803
1998-01-26,264.272969141768
1998-01-27,266.997692975884
1998-01-28,268.24198966993913
1998-01-29,268.7850485238783
1998-01-30,274.4707175454741
1998-02-02,285.76259182378755
1998-02-03,292.53279538739326
1998-02-04,293.3299208537065
1998-02-05,301.1151629950503
1998-02-06,307.5124538705931
1998-02-09,313.6232216988166
1998-02-10,318.61564641536285
1998-02-11,321.7812510758091
1998-02-12,312.89768846323926
1998-02-13,306.93329140513714
1998-02-16,299.5514790898144
1998-02-17,303.69991518815107
1998-02-18,307.35438871942665
1998-02-19,313.3217741312969
1998-02-20,312.5135957373816
1998-02-23,312.8447394533511
1998-02-24,316.68927412465456
1998-02-25,316.31325118790625
1998-02-26,324.218424490585
1998-02-27,329.0857742255628
1998-03-02,330.9957055971022
1998-03-03,325.9001947302735
1998-03-04,322.15064491081375
1998-03-05,312.3494869675239
1998-03-06,312.12492197121264
1998-03-09,309.72036496231766
1998-03-10,313.79456750578197
1998-03-11,314.4468584383868
1998-03-12,315.42493705100026
1998-03-13,321.1063461173092
1998-03-16,320.1946713886543
1998-03-17,320.8407152552136
1998-03-18,320.5691988083022
1998-03-19,324.8616725463731
1998-03-20,326.6391623940882
1998-03-23,331.5897192456835
1998-03-24,330.5087603228812
1998-03-25,334.8748645373104
1998-03-26,334.0601495881028
1998-03-27,334.6344954727826
1998-03-30,328.21490488695434
1998-03-31,327.8279026112756
1998-04-01,323.64151452589994
1998-04-02,319.3921203240698
1998-04-03,317.2604221420965
1998-04-06,318.0121221915893
1998-04-07,319.02782219462296
1998-04-08,321.4281561085451
1998-04-09,324.0038707426814
1998-04-10,325.0610126491272
1998-04-13,324.79409133196395
1998-04-14,321.83461163301143
1998-04-15,322.2403468067381
1998-04-16,318.3891718036315
1998-04-17,317.71780585398193
1998-04-20,315.5796116526584
1998-04-21,315.4266030577085
1998-04-22,314.96383620486523
1998-04-23,313.09501705093646
1998-04-24,312.085591487147
1998-04-27,306.33981510918267
1998-04-28,304.02983255252576
1998-04-29,303.14487688054606
1998-04-30,304.3138048274174
1998-05-01,305.6753876862092
1998-05-04,303.41993495672784
1998-05-05,300.90738160052285
1998-05-06,293.81005684772543
1998-05-07,291.66194070182445
1998-05-08,291.6142604071726
1998-05-11,291.1781106694099
1998-05-12,287.3995494552887
1998-05-13,279.72782732500343
1998-05-14,280.4743903718756
1998-05-15,280.2479446542605
1998-05-18,275.8724099363258
1998-05-19,276.24682578317595
1998-05-20,280.6640507528444
1998-05-21,283.88135349139657
1998-05-22,283.02724824195
1998-05-25,280.76605872540813
1998-05-26,277.5780043536934
1998-05-27,272.3033674827253
1998-05-28,269.74227075843766
1998-05-29,269.15267253258185
1998-06-01,260.9129139755812
1998-06-02,258.0941209111691
1998-06-03,258.6815346730821
1998-06-04,255.60745086854493
1998-06-05,251.70187960749627
1998-06-08,248.7064851915668
1998-06-09,246.26119061702136
1998-06-10,237.71391127123135
1998-06-11,234.98665328598574
1998-06-12,233.8619917814978
1998-06-15,227.69266423482318
1998-06-16,226.1125598028786
1998-06-17,234.17292293929242
1998-06-18,240.46194856851096
1998-06-19,241.62789841777374
1998-06-22,234.87814488771343
1998-06-23,233.68457567696996
1998-06-24,233.99083347858536
1998-06-25,234.8022956574902
1998-06-26,233.18906782835947
1998-06-29,231.63003532165695
1998-06-30,234.15192899683746
1998-07-01,235.23347580772622
1998-07-02,236.74434447891818
1998-07-03,236.07700922449013
1998-07-06,236.35953206403195
1998-07-07,238.03440229991693
1998-07-08,237.51389912028648
1998-07-09,235.92188457339367
1998-07-10,233.78276082673543
1998-07-13,231.33655992016406
1998-07-14,234.46650561036125
1998-07-15,236.62286368231628
1998-07-16,240.644948944495
1998-07-17,241.87641556949035
1998-07-20,242.18811912332364
1998-07-21,241.19027045538905
1998-07-22,238.64371640496063
1998-07-23,235.65858187815337
1998-07-24,237.14097328480327
1998-07-27,233.59912470568392
1998-07-28,232.91722729164886
1998-07-29,231.22109512275125
1998-07-30,231.5852596737532
1998-07-31,231.55443674731077
1998-08-03,226.78596121608965
1998-08-04,227.0019114013624
1998-08-05,224.56431502384396
1998-08-06,220.95830303100834
1998-08-07,219.5256761086122
1998-08-10,216.70441118729187
1998-08-11,213.03287353107254
1998-08-12,212.45050445623193
1998-08-13,211.60790652575028
1998-08-14,212.6456542254033
1998-08-17,210.32530965121546
1998-08-18,208.8593081228429
1998-08-19,213.64994588055606
1998-08-20,215.74182101376942
1998-08-21,212.36211289881362
1998-08-24,209.4619974709246
1998-08-25,209.074218664956
1998-08-26,207.2543575091235
1998-08-27,203.3936846063694
1998-08-28,199.16970897196393
1998-08-31,198.11507155679078
1998-09-01,197.76851582130737
1998-09-02,201.64639744148485
1998-09-03,201.80386450721764
1998-09-04,208.18268460736004
1998-09-07,222.2748990435113
1998-09-08,216.5112222337338
1998-09-09,217.65424512828284
1998-09-10,216.9717927539475
1998-09-11,214.46118767198118
1998-09-14,217.64371795583475
1998-09-15,218.89393311237325
1998-09-16,221.81978534990998
1998-09-17,221.1931046039676
1998-09-18,219.89377987382596
1998-09-21,216.23469289074671
1998-09-22,216.54841811473722
1998-09-23,215.70239590515018
1998-09-24,220.5203660154768
1998-09-25,220.7905242837223
1998-09-28,220.41610575478273
1998-09-29,221.96946122007853
1998-09-30,212.33758994381543
1998-10-01,211.36817242031543
1998-10-02,210.14798060101091
1998-10-05,208.43675340596948
1998-10-06,209.48838808570758
1998-10-07,215.95351022630962
1998-10-08,218.77542682326657
1998-10-09,221.54685799834004
1998-10-12,227.22562153929306
1998-10-13,225.62607175787926
1998-10-14,226.10751291107258
1998-10-15,229.26731036075557
1998-10-16,234.47272745831933
1998-10-19,236.3304767270666
1998-10-20,238.58658585603624
1998-10-21,240.71791475538006
1998-10-22,239.4503476627444
1998-10-23,238.64198729356102
1998-10-26,239.89837143335254
1998-10-27,239.971216549906
1998-10-28,241.85328828871744
1998-10-29,244.70172755561867
1998-10-30,246.63881619281324
1998-11-02,251.2460710694239
1998-11-03,252.72143062731985
1998-11-04,255.72837846034747
1998-11-05,258.63605474757395
1998-11-06,260.75519197301145
1998-11-09,259.5001694995527
1998-11-10,252.92811597210164
1998-11-11,257.9936004991263
1998-11-12,254.37669200070013
1998-11-13,256.00850948069126
1998-11-16,259.5573969350984
1998-11-17,259.57055900322155
1998-11-18,263.47161656003567
1998-11-19,268.0955080600447
1998-11-20,271.1271714406812
1998-11-23,275.6994887091546
1998-11-24,278.58065081869745
1998-11-25,277.6512511618375
1998-11-26,276.96388022436497
1998-11-27,276.7850110877491
1998-11-30,276.64658395991836
1998-12-01,273.0891999364723
1998-12-02,273.46799159220996
1998-12-03,271.3698553768965
1998-12-04,271.88673324871667
1998-12-07,278.9517641169303
1998-12-08,278.73600602653335
1998-12-09,279.9817733820114
1998-12-10,283.6995380502333
1998-12-11,283.79224985625393
1998-12-14,283.9569031633619
1998-12-15,287.9028264796052
1998-12-16,282.59648565321555
1998-12-17,277.64274258105104
1998-12-18,277.79778500592573
1998-12-21,281.52679352288874
1998-12-22,278.2578384806931
1998-12-23,276.2434296537021
1998-12-24,277.2546486070594
1998-12-25,277.7680072302293
1998-12-28,276.41076805713874
1998-12-29,276.735232382249
1998-12-30,279.47165739644714
1998-12-31,280.2157381025698
1999-01-01,280.2222272045099
1999-01-04,284.9371706561803
1999-01-05,287.20128251647054
1999-01-06,294.22431025651616
1999-01-07,299.46941264781225
1999-01-08,300.52488073234457
1999-01-11,305.1346356250456
1999-01-12,304.97436431881306
1999-01-13,299.7774135063347
1999-01-14,293.41418983741477
1999-01-15,295.6299679372529
1999-01-18,298.35116175965345
1999-01-19,297.334768728472
1999-01-20,296.56141012211816
1999-01-21,292.1700183715353
1999-01-22,285.37417874557065
1999-01-25,278.3201681049287
1999-01-26,278.1976731050729
1999-01-27,283.2858190724255
1999-01-28,281.5446652152155
1999-01-29,282.49544761067983
1999-02-01,283.62535433475585
1999-02-02,282.1932293735356
1999-02-03,280.8880130138284
1999-02-04,280.1541199670653
1999-02-05,279.1592306655067
1999-02-08,278.6485422180017
1999-02-09,275.28729091602185
1999-02-10,275.2768113301213
1999-02-11,278.59567336660166
1999-02-12,281.39069518348134
1999-02-15,282.0879677688371
1999-02-16,281.4007182750907
1999-02-17,281.3596827793598
1999-02-18,280.4854178178424
1999-02-19,278.9736402196815
1999-02-22,277.29973909176135
1999-02-23,276.0849083371507
1999-02-24,273.8919200770803
1999-02-25,272.09928215930205
1999-02-26,274.24940475467173
1999-03-01,276.95534080245625
1999-03-02,277.26937138493014
1999-03-03,278.2699755124743
1999-03-04,277.21430828616167
1999-03-05,279.3492071917186
1999-03-08,283.16289735681625
1999-03-09,283.6487218405729
1999-03-10,284.9347222560445
1999-03-11,285.49077050063505
1999-03-12,287.61358046960316
1999-03-15,289.3756759145749
1999-03-16,288.5013711879439
1999-03-17,288.33768241667735
1999-03-18,288.10949988608724
1999-03-19,291.6477661728949
1999-03-22,294.2536354258783
1999-03-23,296.6091849595239
1999-03-24,294.7541457180456
1999-03-25,295.47272771743025
1999-03-26,294.60553789881124
1999-03-29,293.55789023576057
1999-03-30,294.70696780722
1999-03-31,296.03829012865225
1999-04-01,298.9811520956558
1999-04-02,299.8442809543458
1999-04-05,299.1307066671026
1999-04-06,301.51695979899426
1999-04-07,302.74925709014707
1999-04-08,305.1284161303093
1999-04-09,307.9476823801004
1999-04-12,308.5613711501097
1999-04-13,311.1410028088205
1999-04-14,314.01008261438847
1999-04-15,317.4566629932101
1999-04-16,323.73859399214325
1999-04-19,329.86886710168903
1999-04-20,330.40490413094767
1999-04-21,330.7562076698297
1999-04-22,333.4737082841351
1999-04-23,334.62551800581906
1999-04-26,336.7394526486797
1999-04-27,339.4631612973109
1999-04-28,340.6457141498488
1999-04-29,341.1666719062149
1999-04-30,347.20554223013204
1999-05-03,351.7865103672434
1999-05-04,360.0624704327817
1999-05-05,362.5895590882301
1999-05-06,368.1407936968247
1999-05-07,363.781356389447
1999-05-10,365.993913476296
1999-05-11,364.3840882581169
1999-05-12,361.1965784782584
1999-05-13,357.405687110578
1999-05-14,357.3617701703096
1999-05-17,351.39451167527807
1999-05-18,354.9478717479532
1999-05-19,353.99386144901445
1999-05-20,350.2871058512354
1999-05-21,350.36639897938824
1999-05-24,351.9435208577966
1999-05-25,350.65753191713316
1999-05-26,350.33213355384913
1999-05-27,350.4457915170509
1999-05-28,349.25354889408925
1999-05-31,349.88176298147505
1999-06-01,348.46948750881694
1999-06-02,349.26895493645424
1999-06-03,350.178270542419
1999-06-04,351.70321455240713
1999-06-07,356.8029933717239
1999-06-08,363.5387325840194
1999-06-09,363.7322757010142
1999-06-10,367.109148235043
1999-06-11,369.9681550528013
1999-06-14,369.90408630801585
1999-06-15,364.40065005610984
1999-06-16,366.6893863624313
1999-06-17,370.33228507594004
1999-06-18,370.02419128280894
1999-06-21,376.08332261287364
1999-06-22,381.0243519002207
1999-06-23,384.6790715259166
1999-06-24,385.0025813669146
1999-06-25,384.0338116706682
1999-06-28,385.1146328183692
1999-06-29,386.01129402837796
1999-06-30,385.62744674999965
1999-07-01,389.4468727170499
1999-07-02,394.0875623107584
1999-07-05,398.9858281653967
1999-07-06,398.24151942667
1999-07-07,395.4198666583074
1999-07-08,398.7713095460994
1999-07-09,401.15115737167145
1999-07-12,400.63227710298656
1999-07-13,395.51789963911347
1999-07-14,391.28935817231604
1999-07-15,390.9341866571771
1999-07-16,386.4634834080471
1999-07-19,385.04917428273484
1999-07-20,388.5346178155095
1999-07-21,384.3581232041316
1999-07-22,383.17352155698836
1999-07-23,376.5150092054771
1999-07-26,368.1675889529117
1999-07-27,370.56241837107035
1999-07-28,377.7345759754365
1999-07-29,380.28320176015717
1999-07-30,378.42657502108364
1999-08-02,376.54910536293477
1999-08-03,379.019447717355
1999-08-04,379.8076649148864
1999-08-05,373.04267960662133
1999-08-06,372.0984269898066
1999-08-09,371.52440049393226
1999-08-10,366.40528591575674
1999-08-11,360.33170804867933
1999-08-12,364.5378757258697
1999-08-13,361.6500092319142
1999-08-16,366.1137107524968
1999-08-17,362.08095893567867
1999-08-18,367.21285711503305
1999-08-19,369.62109393457814
1999-08-20,373.3603574403714
1999-08-23,379.6196224407656
1999-08-24,378.79686155049745
1999-08-25,377.99471747526025
1999-08-26,377.1185929666917
1999-08-27,375.92807513353273
1999-08-30,374.4319375554891
1999-08-31,374.1294246995001
1999-09-01,371.90105135231056
1999-09-02,368.9803966265848
1999-09-03,366.4620165236317
1999-09-06,368.43779561973395
1999-09-07,368.75556554403414
1999-09-08,366.06446186558503
1999-09-09,369.25751679201335
1999-09-10,372.17769677577974
1999-09-13,375.6786868737498
1999-09-14,375.2619880561185
1999-09-15,371.1341446471788
1999-09-16,366.5581939021155
1999-09-17,367.81169860988985
1999-09-20,367.10562086752986
1999-09-21,366.1369027655785
1999-09-22,364.05358862368405
1999-09-23,364.10740441773527
1999-09-24,362.0304768662667
1999-09-27,358.16497755681326
1999-09-28,357.7579971213671
1999-09-29,357.804691445936
1999-09-30,357.141416224797
1999-10-01,358.09211550319446
1999-10-04,358.17246836440705
1999-10-05,359.2090830908899
1999-10-06,361.6420838489752
1999-10-07,366.56336390237755
1999-10-08,365.4838595215078
1999-10-11,366.83187850460007
1999-10-12,368.0805681769959
1999-10-13,365.4447531640411
1999-10-14,365.48514515071383
1999-10-15,361.1680109964493
1999-10-18,355.0765877014199
1999-10-19,354.0783370892793
1999-10-20,360.3812436233479
1999-10-21,360.7602012370073
1999-10-22,361.77856358735113
1999-10-25,359.6461418324964
1999-10-26,358.23372211529414
1999-10-27,354.80879347558175
1999-10-28,355.6060596811102
1999-10-29,355.4479680855159
1999-11-01,358.30031793806273
1999-11-02,360.29723894144064
1999-11-03,360.45966671350976
1999-11-04,361.7116408745551
1999-11-05,363.6646871693249
1999-11-08,363.6597724667612
1999-11-09,365.45885458995656
1999-11-10,367.7640504169534
1999-11-11,371.1741247345232
1999-11-12,373.1827929149345
1999-11-15,376.35776253659304
1999-11-16,377.6275984022402
1999-11-17,374.4216098001949
1999-11-18,373.2864493853756
1999-11-19,374.25160125059455
1999-11-22,374.77763357345935
1999-11-23,373.39209306841616
1999-11-24,371.57603040309334
1999-11-25,370.9092584598601
1999-11-26,368.4746847140108
1999-11-29,369.01974891236085
1999-11-30,370.3184974559827
1999-12-01,369.5284731257769
1999-12-02,369.1407017517894
1999-12-03,371.2316123142261
1999-12-06,373.63173622231824
1999-12-07,372.42471641560803
1999-12-08,373.57264537316064
1999-12-09,375.17544625880447
1999-12-10,377.3905685559642
1999-12-13,379.26374644567807
1999-12-14,379.1954227924544
1999-12-15,375.1302512476047
1999-12-16,377.2514388867709
1999-12-17,377.547319759099
1999-12-20,378.5044665429159
1999-12-21,376.3987165234733
1999-12-22,379.3216692712762
1999-12-23,379.09554770014506
1999-12-24,380.453681285399
1999-12-27,381.4548846728452
1999-12-28,381.0393936544489
1999-12-29,383.1513532066167
1999-12-30,386.8458588845369
1999-12-31,386.90296307936643
2000-01-03,394.33841339311857
2000-01-04,398.26166910692825
2000-01-05,385.86318697384064
2000-01-06,380.9472003853314
2000-01-07,382.6339372544948
2000-01-10,389.31946891783997
2000-01-11,385.4484722986623
2000-01-12,386.0941027539258
2000-01-13,385.74474337546775
2000-01-14,385.4422647177718
2000-01-17,387.84241838876835
2000-01-18,386.5241782684582
2000-01-19,382.0306754298463
2000-01-20,382.68111798511546
2000-01-21,381.8685820256482
2000-01-24,381.0139893236373
2000-01-25,378.3382462424579
2000-01-26,379.99311449765673
2000-01-27,385.9476906171312
2000-01-28,383.41414743651245
2000-01-31,381.3143863480703
2000-02-01,383.2914609768004
2000-02-02,386.31232725101836
2000-02-03,388.73455849115965
2000-02-04,389.61780122344777
2000-02-07,391.0982589052739
2000-02-08,389.03663983271247
2000-02-09,390.11853803999713
2000-02-10,390.4863327809121
2000-02-11,389.0462700392769
2000-02-14,385.94987096634765
2000-02-15,385.06819168500266
2000-02-16,387.2575096876546
2000-02-17,391.72014586448466
2000-02-18,390.3109282591426
2000-02-21,387.52228636181076
2000-02-22,382.0882329240499
2000-02-23,383.41595329975615
2000-02-24,379.3245910788527
2000-02-25,378.7680667201387
2000-02-28,373.6052921061679
2000-02-29,371.72070226428195
2000-03-01,373.24115509724874
2000-03-02,375.34428182178533
2000-03-03,372.82135521997816
2000-03-06,375.35283581819584
2000-03-07,374.3635627912532
2000-03-08,375.4448493956745
2000-03-09,377.95090824512613
2000-03-10,379.0631652139724
2000-03-13,373.7980997505193
2000-03-14,370.47994707230947
2000-03-15,365.6308546203465
2000-03-16,362.2641911185948
2000-03-17,363.8982873730779
2000-03-20,361.6731144439534
2000-03-21,364.45880511846684
2000-03-22,368.3959978372115
2000-03-23,371.87715512546373
2000-03-24,373.39871626365334
2000-03-27,379.0910417510322
2000-03-28,380.67092569143387
2000-03-29,377.962079652122
2000-03-30,373.28122410319475
2000-03-31,371.15752785681946
2000-04-03,366.1813934263895
2000-04-04,359.8859744955022
2000-04-05,357.69638545802036
2000-04-06,357.76015782911855
2000-04-07,362.44084792620924
2000-04-10,367.42226828512486
2000-04-11,364.48345920328677
2000-04-12,364.88549120250474
2000-04-13,360.1617647207098
2000-04-14,359.77417820138277
2000-04-17,334.8289434118258
2000-04-18,341.2456742540769
2000-04-19,342.44807674083944
2000-04-20,340.40390398779
2000-04-21,341.7144110681555
2000-04-24,338.6163782478297
2000-04-25,337.0717152425078
2000-04-26,334.29648874304087
2000-04-27,331.2863760308994
2000-04-28,333.91117431861664
2000-05-01,331.6795355053234
2000-05-02,332.14525138969407
2000-05-03,329.9447931431885
2000-05-04,330.0387006220574
2000-05-05,334.2858020497996
2000-05-08,331.12890734247895
2000-05-09,328.0315974896192
2000-05-10,324.71834017127946
2000-05-11,320.60419042521204
2000-05-12,321.0202147319664
2000-05-15,317.4035697775876
2000-05-16,319.92230925381307
2000-05-17,317.4581075558458
2000-05-18,314.5519352228459
2000-05-19,314.39969645828694
2000-05-22,307.5825244214506
2000-05-23,304.7226614891606
2000-05-24,300.08685829267637
2000-05-25,301.01838314994217
2000-05-26,296.80614933583183
2000-05-29,299.6909106235566
2000-05-30,302.3332721995862
2000-05-31,305.04732162712037
2000-06-01,304.41378062736106
2000-06-02,309.29650754093285
2000-06-05,314.6214147908175
2000-06-06,315.7231758403405
2000-06-07,316.94659338807793
2000-06-08,316.08725510811684
2000-06-09,316.2378750707489
2000-06-12,316.256062350108
2000-06-13,314.16777610728957
