Date,AC ASIA ex JAPAN+CHINA A ONSH SMALL CAP
2014-07-18,3539.285537835655
2014-07-21,3541.4484935260775
2014-07-22,3570.1693807450347
2014-07-23,3568.112223376755
2014-07-24,3563.638589064653
2014-07-25,3580.125132872154
2014-07-28,3604.1198674801803
2014-07-29,3611.5446282051375
2014-07-30,3623.927742989426
2014-07-31,3632.6950651586126
2014-08-01,3600.7273470617497
2014-08-04,3636.8318472534274
2014-08-05,3649.7534307907754
2014-08-06,3646.0154700651
2014-08-07,3622.5109780764687
2014-08-08,3629.3132955802116
2014-08-11,3673.8140823322583
2014-08-12,3688.6654962522175
2014-08-13,3706.281224914194
2014-08-14,3704.4039968359293
2014-08-15,3728.0830352976122
2014-08-18,3751.750191733557
2014-08-19,3773.5335333444464
2014-08-20,3770.4074132345118
2014-08-21,3762.7922955274967
2014-08-22,3791.1791471499205
2014-08-25,3780.3464880261927
2014-08-26,3750.260646451259
2014-08-27,3767.915228299925
2014-08-28,3747.3364427238175
2014-08-29,3767.418925843419
2014-09-01,3803.896088652743
2014-09-02,3827.703049545458
2014-09-03,3848.8207032345654
2014-09-04,3870.3423592644517
2014-09-05,3881.0168460822015
2014-09-08,3885.1935104951954
2014-09-09,3898.919267862799
2014-09-10,3902.7004873931214
2014-09-11,3893.609293504779
2014-09-12,3909.935876457035
2014-09-15,3919.7002696748827
2014-09-16,3839.7402686237374
2014-09-17,3871.998014054902
2014-09-18,3882.0175542086404
2014-09-19,3917.521719887571
2014-09-22,3885.412409573204
2014-09-23,3907.465021142292
2014-09-24,3937.430662747507
2014-09-25,3926.091230667413
2014-09-26,3928.8315759820903
2014-09-29,3917.0277968659566
2014-09-30,3931.408730466702
2014-10-01,3927.5173719328495
2014-10-02,3926.1933068406206
2014-10-03,3929.7332181681186
2014-10-06,3933.4341931127724
2014-10-07,3932.3255521913543
2014-10-08,3949.5456264838735
2014-10-09,3966.910814770492
2014-10-10,3939.297885288865
2014-10-13,3907.371416919699
2014-10-14,3904.221137512527
2014-10-15,3902.866716547995
2014-10-16,3856.8259402404988
2014-10-17,3833.1755074220564
2014-10-20,3881.2658596485394
2014-10-21,3869.5153305663052
2014-10-22,3862.193314458263
2014-10-23,3828.499681442169
2014-10-24,3826.06388990496
2014-10-27,3829.069161335544
2014-10-28,3894.164351482139
2014-10-29,3945.045890450778
2014-10-30,3934.8524093111764
2014-10-31,3939.6624657430857
2014-11-03,3960.439309247613
2014-11-04,3944.142820882473
2014-11-05,3935.3915099131323
2014-11-06,3938.9329569130787
2014-11-07,3912.3050944877364
2014-11-10,3937.188812979957
2014-11-11,3867.649548125342
2014-11-12,3898.7977743103693
2014-11-13,3879.6736091979433
2014-11-14,3869.605158838929
2014-11-17,3885.220828836259
2014-11-18,3892.363690717056
2014-11-19,3905.6499154302414
2014-11-20,3900.6619074887694
2014-11-21,3924.969346371158
2014-11-24,3949.9854574756773
2014-11-25,3977.149878528496
2014-11-26,3990.1680069660115
2014-11-27,4002.3191063428158
2014-11-28,3992.0874726128345
2014-12-01,3942.9273303969126
2014-12-02,3975.6782547283906
2014-12-03,3993.781276195675
2014-12-04,4022.0974072425865
2014-12-05,3966.490157694677
2014-12-08,3952.1029547018497
2014-12-09,3846.018497349262
2014-12-10,3918.71041712975
2014-12-11,3934.82388100349
2014-12-12,3951.226590750129
2014-12-15,3965.7728205718827
2014-12-16,3949.7042099830587
2014-12-17,3908.467252579928
2014-12-18,3901.157167319152
2014-12-19,3884.882523723254
2014-12-22,3807.1641313456644
2014-12-23,3774.0560658246422
2014-12-24,3820.632212710464
2014-12-25,3845.9391080731484
2014-12-26,3861.5207579996677
2014-12-29,3843.5349241129156
2014-12-30,3820.678480115345
2014-12-31,3850.0484356988145
2015-01-01,3850.8134460505357
2015-01-02,3858.5423882621785
2015-01-05,3875.5844767742515
2015-01-06,3882.113571345017
2015-01-07,3886.0749293531817
2015-01-08,3889.9354371741924
2015-01-09,3890.000354557449
2015-01-12,3858.9203426479226
2015-01-13,3888.1052169263576
2015-01-14,3880.0315975855124
2015-01-15,3906.9575179301683
2015-01-16,3910.0452149310527
2015-01-19,3831.7243785626806
2015-01-20,3901.8883106195335
2015-01-21,3959.8117046900225
2015-01-22,3998.961223318337
2015-01-23,3991.078639145718
2015-01-26,4026.6236107498457
2015-01-27,4053.6511353185415
2015-01-28,4050.9956948230615
2015-01-29,4028.3671400736343
2015-01-30,4005.0762179061026
2015-02-02,3983.5533566666477
2015-02-03,4020.6075692548425
2015-02-04,4026.6595258105763
2015-02-05,4009.7119669082854
2015-02-06,3975.512818794217
2015-02-09,3947.476865691654
2015-02-10,3967.0866095922415
2015-02-11,3992.774992003294
2015-02-12,4004.7101543622166
2015-02-13,4057.7641791794654
2015-02-16,4086.4830754263003
2015-02-17,4100.626780400331
2015-02-18,4107.8501581781165
2015-02-19,4108.368847647855
2015-02-20,4109.679774583329
2015-02-23,4107.6104501084055
2015-02-24,4115.185033820565
2015-02-25,4127.064441913233
2015-02-26,4148.343374966334
2015-02-27,4166.839029751851
2015-03-02,4207.996893603478
2015-03-03,4203.68085465484
2015-03-04,4232.8097514080855
2015-03-05,4249.5946985335495
2015-03-06,4241.168432579291
2015-03-09,4251.243009715856
2015-03-10,4262.272673972924
2015-03-11,4249.616498850071
2015-03-12,4255.998207957407
2015-03-13,4279.1555123130065
2015-03-16,4336.675855302523
2015-03-17,4376.874108544244
2015-03-18,4429.982639427391
2015-03-19,4481.2771442412395
2015-03-20,4503.774218632045
2015-03-23,4563.324836226565
2015-03-24,4587.022010950456
2015-03-25,4618.597178771253
2015-03-26,4581.912514507389
2015-03-27,4612.645782429203
2015-03-30,4659.023827395075
2015-03-31,4670.060936590565
2015-04-01,4748.918315330859
2015-04-02,4840.936636484614
2015-04-03,4898.568010927581
2015-04-06,4911.415751327726
2015-04-07,4972.12040193079
2015-04-08,4985.21605816561
2015-04-09,4973.620301795376
2015-04-10,5062.911892155665
2015-04-13,5159.541237137209
2015-04-14,5163.742499819785
2015-04-15,5060.245607875671
2015-04-16,5120.941660984918
2015-04-17,5134.49046149785
2015-04-20,5036.401905194195
2015-04-21,5139.710757098325
2015-04-22,5245.428601539369
2015-04-23,5275.2407249531625
2015-04-24,5280.482469108359
2015-04-27,5315.967099449589
2015-04-28,5235.946404189856
2015-04-29,5304.5789649202
2015-04-30,5309.085370077111
2015-05-01,5308.640212630234
2015-05-04,5342.537897668142
2015-05-05,5232.370176552638
2015-05-06,5171.88971425142
2015-05-07,5072.54713071017
2015-05-08,5213.95630736209
2015-05-11,5357.000870572761
2015-05-12,5410.904223119402
2015-05-13,5473.8393371915
2015-05-14,5528.752831962563
2015-05-15,5526.161931055049
2015-05-18,5607.930828787307
2015-05-19,5705.335818830096
2015-05-20,5775.479594550969
2015-05-21,5894.528843168214
2015-05-22,5968.245059700808
2015-05-25,6066.800599721664
2015-05-26,6205.619321492642
2015-05-27,6263.383281007712
2015-05-28,6032.5417755092885
2015-05-29,6077.96859493858
2015-06-01,6288.648184123517
2015-06-02,6432.761957202057
2015-06-03,6448.03189118321
2015-06-04,6426.87181950434
2015-06-05,6485.314156312949
2015-06-08,6402.717595152407
2015-06-09,6362.723371255739
2015-06-10,6465.546416884362
2015-06-11,6567.6754460588045
2015-06-12,6656.71150340861
2015-06-15,6584.6530725109005
2015-06-16,6401.669545618625
2015-06-17,6493.722575329334
2015-06-18,6415.651895537959
2015-06-19,6130.348565930056
2015-06-22,6146.208311676748
2015-06-23,6133.090628652786
2015-06-24,6228.887273704399
2015-06-25,6086.008027301624
2015-06-26,5755.260021686668
2015-06-29,5445.853881437474
2015-06-30,5601.255761156372
2015-07-01,5413.161888817928
2015-07-02,5171.936257807994
2015-07-03,4939.27983010393
2015-07-06,4721.194464814877
2015-07-07,4500.896834298204
2015-07-08,4340.530085189254
2015-07-09,4506.044884696141
2015-07-10,4638.621384361193
2015-07-13,4814.621246854543
2015-07-14,4893.974718696479
2015-07-15,4749.347602840226
2015-07-16,4795.800993663449
2015-07-17,4954.409224342635
2015-07-20,5026.700566590321
2015-07-21,5082.855151221959
2015-07-22,5123.015477733524
2015-07-23,5220.025232962533
2015-07-24,5167.622953569746
2015-07-27,4876.89503983555
2015-07-28,4770.46154072687
2015-07-29,4913.259377739111
2015-07-30,4838.6777597114105
2015-07-31,4783.512127353591
2015-08-03,4635.5759555815175
2015-08-04,4800.07643500792
2015-08-05,4802.504911825064
2015-08-06,4801.968807023864
2015-08-07,4901.77035463232
2015-08-10,5059.6684572918675
2015-08-11,5002.145195556332
2015-08-12,4893.153717013039
2015-08-13,4996.098321012852
2015-08-14,5044.369384358989
2015-08-17,5093.657371167041
2015-08-18,4840.420781020596
2015-08-19,4885.501887531411
2015-08-20,4749.80235381432
2015-08-21,4535.470966408357
2015-08-24,4196.855360637726
2015-08-25,4038.8071832574874
2015-08-26,3974.2764608011917
2015-08-27,4103.686409762704
2015-08-28,4273.980150706618
2015-08-31,4176.850092089559
2015-09-01,4013.9864544863585
2015-09-02,3924.312193297083
2015-09-03,3930.4856019796957
2015-09-04,3900.4698366130915
2015-09-07,3921.6715188758917
2015-09-08,4036.8086841499216
2015-09-09,4173.690455861913
2015-09-10,4136.90662951645
2015-09-11,4179.408598317379
2015-09-14,4011.9736884053063
2015-09-15,3887.9065753447085
2015-09-16,4050.6079607125043
2015-09-17,4020.385545275634
2015-09-18,4084.8292503935263
2015-09-21,4143.7252556101885
2015-09-22,4157.1685698665
2015-09-23,4098.614405695156
2015-09-24,4126.932716694305
2015-09-25,4051.5537524201927
2015-09-28,4089.600092483545
2015-09-29,4038.5958011791317
2015-09-30,4058.2005236707814
2015-10-01,4072.1197854219668
2015-10-02,4082.503171760494
2015-10-05,4110.794869636851
2015-10-06,4115.191150272712
2015-10-07,4139.50136095233
2015-10-08,4217.158101945608
2015-10-09,4273.281819230703
2015-10-12,4406.90160871902
2015-10-13,4421.440320651436
2015-10-14,4386.8894845409795
2015-10-15,4498.986918376547
2015-10-16,4542.844939737093
2015-10-19,4554.176293170411
2015-10-20,4603.6739976679055
2015-10-21,4429.368693440172
2015-10-22,4513.85603106255
2015-10-23,4618.065934953934
2015-10-26,4642.9085802696845
2015-10-27,4654.990345356668
2015-10-28,4594.064949584623
2015-10-29,4610.995835557225
2015-10-30,4610.861831107909
2015-11-02,4527.480290596634
2015-11-03,4545.555973609497
2015-11-04,4691.052299379118
2015-11-05,4683.864647706374
2015-11-06,4738.439742709462
2015-11-09,4746.324311228989
2015-11-10,4753.239027100406
2015-11-11,4795.0029124986395
2015-11-12,4809.670529332399
2015-11-13,4749.510486654874
2015-11-16,4801.089557493299
2015-11-17,4802.985770945374
2015-11-18,4745.587233483978
2015-11-19,4851.417445272367
2015-11-20,4919.292707504084
2015-11-23,4898.359116818038
2015-11-24,4928.43427558797
2015-11-25,4992.35401371963
2015-11-26,4983.252162747011
2015-11-27,4777.098723279368
2015-11-30,4785.837063697826
2015-12-01,4810.65911962181
2015-12-02,4786.759510979327
2015-12-03,4846.060184025832
2015-12-04,4844.105872677881
2015-12-07,4876.112067331224
2015-12-08,4792.29587118324
2015-12-09,4762.4352935891
2015-12-10,4740.966798572588
2015-12-11,4680.027554476906
2015-12-14,4698.047456626241
2015-12-15,4752.174562038433
2015-12-16,4793.225379120028
2015-12-17,4885.144249550877
2015-12-18,4883.369126257337
2015-12-21,4920.769912810862
2015-12-22,4950.621110303738
2015-12-23,4934.219973603262
2015-12-24,4935.8673718360815
2015-12-25,4968.437913673998
2015-12-28,4899.302525891609
2015-12-29,4950.190076473686
2015-12-30,4984.017087677367
2015-12-31,4948.216630570891
2016-01-01,4951.199658203048
2016-01-04,4666.272697869817
2016-01-05,4619.03082397367
2016-01-06,4663.595974902711
2016-01-07,4390.638362902699
2016-01-08,4432.714767194461
2016-01-11,4221.970618640293
2016-01-12,4196.483908361995
2016-01-13,4130.635007959352
2016-01-14,4161.734843132662
2016-01-15,4052.1909723898393
2016-01-18,4086.049113885068
2016-01-19,4195.912419551396
2016-01-20,4133.984380497766
2016-01-21,4028.338190088772
2016-01-22,4102.68437037393
2016-01-25,4157.169798719199
2016-01-26,3978.363735823865
2016-01-27,3957.1765618743643
2016-01-28,3876.805594122858
2016-01-29,3975.069705118683
2016-02-01,3953.7316638219145
2016-02-02,4013.859578560575
2016-02-03,3993.4221079425115
2016-02-04,4061.146463028081
2016-02-05,4054.4161480577227
2016-02-08,4052.84090964094
2016-02-09,4048.6109583812013
2016-02-10,4047.3381957347206
2016-02-11,3994.6878147384314
2016-02-12,3956.7841059531615
2016-02-15,4024.1955762224725
2016-02-16,4111.929717686772
2016-02-17,4126.9005453516365
2016-02-18,4159.71597116859
2016-02-19,4175.930018010652
2016-02-22,4237.969005479797
2016-02-23,4221.18835421288
2016-02-24,4220.747438497072
2016-02-25,4041.0777901588344
2016-02-26,4055.3061484853374
2016-02-29,3937.1059300681595
2016-03-01,4002.6260035251657
2016-03-02,4132.0016924706815
2016-03-03,4157.512645536332
2016-03-04,4123.942260439347
2016-03-07,4181.16565560046
2016-03-08,4187.960303117519
2016-03-09,4133.119531735788
2016-03-10,4110.975779222304
2016-03-11,4125.730005773168
2016-03-14,4206.301685494167
2016-03-15,4167.645604552358
2016-03-16,4146.395213532339
2016-03-17,4247.754477630422
2016-03-18,4346.667718686709
2016-03-21,4403.024060002917
2016-03-22,4398.777154575237
2016-03-23,4409.746528358217
2016-03-24,4354.677189755355
2016-03-25,4373.349198990518
2016-03-28,4354.838706277056
2016-03-29,4313.774713651322
2016-03-30,4437.416709980639
2016-03-31,4460.514540426442
2016-04-01,4444.44423020553
2016-04-04,4451.242970348195
2016-04-05,4493.214799898749
2016-04-06,4505.646233416663
2016-04-07,4481.000742286466
2016-04-08,4468.438936552805
2016-04-11,4525.422509073263
2016-04-12,4522.124562093691
2016-04-13,4568.212597217514
2016-04-14,4590.773559871724
2016-04-15,4603.770651552041
2016-04-18,4574.399112202077
2016-04-19,4611.613383847392
2016-04-20,4498.1174135050105
2016-04-21,4478.1246056527625
2016-04-22,4476.601167442993
2016-04-25,4461.134348320807
2016-04-26,4486.680842382803
2016-04-27,4484.1930229243835
2016-04-28,4482.770616189607
2016-04-29,4467.02584971109
2016-05-02,4458.969688063277
2016-05-03,4515.014009481568
2016-05-04,4479.419584802837
2016-05-05,4489.547298372913
2016-05-06,4387.861430927333
2016-05-09,4274.715669339084
2016-05-10,4271.489381705806
2016-05-11,4261.508190123475
2016-05-12,4245.935203630053
2016-05-13,4223.513764525863
2016-05-16,4259.392570313715
2016-05-17,4267.957173024333
2016-05-18,4183.195289667699
2016-05-19,4165.682040612467
2016-05-20,4194.04227667622
2016-05-23,4236.962483011767
2016-05-24,4207.433158822718
2016-05-25,4218.1975377256995
2016-05-26,4235.411801652592
2016-05-27,4251.2301455612405
2016-05-30,4232.07546110553
2016-05-31,4313.203815992563
2016-06-01,4330.811254908959
2016-06-02,4360.35817477316
2016-06-03,4371.788146494383
2016-06-06,4397.388239652813
2016-06-07,4433.990780881136
2016-06-08,4435.224170549417
2016-06-09,4434.071582961354
2016-06-10,4414.902747531591
2016-06-13,4267.048972453341
2016-06-14,4275.212125481333
2016-06-15,4350.668557663045
2016-06-16,4334.325366208771
2016-06-17,4351.947771700046
2016-06-20,4381.455198209286
2016-06-21,4371.116139050356
2016-06-22,4405.580397567367
2016-06-23,4397.667059339573
2016-06-24,4292.274068276162
2016-06-27,4336.948780068686
2016-06-28,4379.21102689543
2016-06-29,4417.331746194702
2016-06-30,4439.684696294186
2016-07-01,4442.1150458479515
2016-07-04,4490.643274318406
2016-07-05,4491.259627247332
2016-07-06,4480.454102948191
2016-07-07,4506.584630257193
2016-07-08,4489.0213653140745
2016-07-11,4505.110015895303
2016-07-12,4533.488878002789
2016-07-13,4552.614106089282
2016-07-14,4569.318401276764
2016-07-15,4566.435875975166
2016-07-18,4551.234928137632
2016-07-19,4562.812993362034
2016-07-20,4576.966671561539
2016-07-21,4589.577785828651
2016-07-22,4580.357400553934
2016-07-25,4575.346835509474
2016-07-26,4609.998654373008
2016-07-27,4515.795274225913
2016-07-28,4522.888030239989
2016-07-29,4499.918427584695
2016-08-01,4490.162175813475
2016-08-02,4504.077887907713
2016-08-03,4505.859337036846
2016-08-04,4527.512456274749
2016-08-05,4534.780825254883
2016-08-08,4566.18131088633
2016-08-09,4595.9671594836145
2016-08-10,4605.937600731386
2016-08-11,4573.47507258229
2016-08-12,4598.416529145785
2016-08-15,4651.3909596444255
2016-08-16,4682.502529332117
2016-08-17,4674.63615987242
2016-08-18,4692.0491612971655
2016-08-19,4675.1470529879625
2016-08-22,4630.769998732078
2016-08-23,4644.481472279593
2016-08-24,4642.352459107946
2016-08-25,4636.302322431116
2016-08-26,4648.67352493595
2016-08-29,4630.565186641423
2016-08-30,4650.383301799844
2016-08-31,4656.906529447192
2016-09-01,4636.256601454985
2016-09-02,4638.975916672091
2016-09-05,4677.681999507657
2016-09-06,4727.359948792572
2016-09-07,4743.680493116995
2016-09-08,4761.447909851831
2016-09-09,4726.44165255646
2016-09-12,4601.38045412566
2016-09-13,4613.818469430866
2016-09-14,4612.460233100353
2016-09-15,4625.515527067659
2016-09-16,4628.299618782184
2016-09-19,4674.5995240809
2016-09-20,4680.785453491769
2016-09-21,4699.652785981591
2016-09-22,4739.010768552716
2016-09-23,4733.153450331407
2016-09-26,4658.138039164633
2016-09-27,4692.377955918198
2016-09-28,4688.318161382787
2016-09-29,4695.001150755491
2016-09-30,4690.9212353559005
2016-10-03,4710.797046773467
2016-10-04,4718.829674293886
2016-10-05,4718.26664838129
2016-10-06,4718.949175657531
2016-10-07,4701.106701673697
2016-10-10,4735.277051523776
2016-10-11,4728.779595594484
2016-10-12,4721.94554526284
2016-10-13,4690.883902197412
2016-10-14,4704.583487940612
2016-10-17,4664.713936001019
2016-10-18,4725.193708487181
2016-10-19,4735.933810452939
2016-10-20,4740.259245357758
2016-10-21,4717.728071005086
2016-10-24,4742.300621232982
2016-10-25,4751.159745086861
2016-10-26,4737.24009438566
2016-10-27,4731.418545440865
2016-10-28,4690.955748910428
2016-10-31,4687.340607444224
2016-11-01,4720.486622732481
2016-11-02,4676.4861712205875
2016-11-03,4697.032774391924
2016-11-04,4682.093019354815
2016-11-07,4700.255308591403
2016-11-25,4634.772579285779
2016-12-08,4619.370936378023
2017-04-03,4776.42732585765
2017-04-04,4773.676865923368
2017-04-05,4829.107810228929
2017-04-06,4824.190780074992
2017-04-07,4824.670659699882
2017-04-10,4786.748386671535
2017-04-11,4800.854875539354
2017-04-12,4790.008967024121
2017-04-13,4812.608844548878
2017-04-14,4760.161309146738
2017-04-17,4721.407918608605
2017-04-18,4692.16032203376
2017-04-19,4656.992073477012
2017-04-20,4652.263128854994
2017-04-21,4648.224369825178
2017-04-24,4571.448408471265
2017-04-25,4610.20625363752
2017-04-26,4623.936227582727
2017-04-27,4624.419548786434
2017-04-28,4628.653271278682
2017-05-01,4629.0233803698375
2017-05-02,4643.792862218041
2017-05-03,4639.5071514256615
2017-05-04,4634.217985383826
2017-05-05,4588.49975559872
2017-05-08,4556.078979360166
2017-05-09,4561.081175929671
2017-05-10,4529.3418934103875
2017-05-11,4521.041541108589
2017-05-12,4508.142322203342
2017-05-15,4532.8551058135545
2017-05-16,4578.66906719531
2017-05-17,4584.448529532114
2017-05-18,4542.061463004614
2017-05-19,4547.168983191493
2017-05-22,4517.251842299273
2017-05-23,4445.303718572814
2017-05-24,4452.31995837898
2017-05-25,4497.635965547276
2017-05-26,4506.295752976879
2017-05-29,4496.40494661743
2017-05-30,4498.808940892553
2017-05-31,4513.729904685516
2017-06-01,4466.38871568973
2017-06-02,4500.131974710259
2017-06-05,4535.786608672499
2017-06-06,4542.702487090287
2017-06-07,4591.546429914244
2017-06-08,4606.05661724728
2017-06-09,4605.558785614313
2017-06-12,4553.56098545252
2017-06-13,4591.153585213649
2017-06-14,4595.63138250385
2017-06-15,4606.942129785043
2017-06-16,4594.9498452596235
2017-06-19,4617.413666647637
2017-06-20,4603.879691753703
2017-06-21,4607.3948161763465
2017-06-22,4567.35171846079
2017-06-23,4566.120648443639
2017-06-26,4599.557040793589
2017-06-27,4607.109976751745
2017-06-28,4582.677599223345
2017-06-29,4609.510342520595
2017-06-30,4611.030448087233
2017-07-03,4627.358196663442
2017-07-04,4606.162224118599
2017-07-05,4629.964130179739
2017-07-06,4631.260359731871
2017-07-07,4638.794833286968
2017-07-10,4631.760757393917
2017-07-11,4609.937037658394
2017-07-12,4619.305268094474
2017-07-13,4644.686966810012
2017-07-14,4641.403964995238
2017-07-17,4546.888252362516
2017-07-18,4579.042323317526
2017-07-19,4631.126961158032
2017-07-20,4634.2437023262555
2017-07-21,4636.916107764652
2017-07-24,4662.314385281443
2017-07-25,4654.504114888679
2017-07-26,4654.742772759999
2017-07-27,4690.372972414417
2017-07-28,4675.239501842219
2017-07-31,4707.126946957693
2017-08-01,4714.18611511874
2017-08-02,4705.098577152722
2017-08-03,4694.402983339104
2017-08-04,4697.464325722994
2017-08-07,4722.7619648392665
2017-08-08,4731.739612069495
2017-08-09,4726.515711713193
2017-08-10,4672.075090590147
2017-08-11,4605.254789940554
2017-08-14,4654.944060644169
2017-08-15,4666.704552352228
2017-08-16,4678.748397547495
2017-08-17,4718.761589667985
2017-08-18,4705.81070467907
2017-08-21,4723.761004698275
2017-08-22,4722.182163454309
2017-08-23,4715.911149675802
2017-08-24,4715.512244701903
2017-08-25,4744.1184258978055
2017-08-28,4787.911954997885
2017-08-29,4788.818521034489
2017-08-30,4816.206322573848
2017-08-31,4835.239199717929
2017-09-01,4868.710173947931
2017-09-04,4876.427716428335
2017-09-05,4881.721205433753
2017-09-06,4894.47010963924
2017-09-07,4913.3895198630335
2017-09-08,4940.202315342717
2017-09-11,4944.4266004483625
2017-09-12,4952.178432040855
2017-09-13,4962.100696268762
2017-09-14,4960.849830400566
2017-09-15,4968.938786250484
2017-09-18,4991.3969848228335
2017-09-19,4968.68579108933
2017-09-20,4990.466928614076
2017-09-21,4956.783369162936
2017-09-22,4911.733247141202
2017-09-25,4818.243728678453
2017-09-26,4818.370123669075
2017-09-27,4832.8248411917075
2017-09-28,4805.504658524517
2017-09-29,4859.385366970482
2017-10-02,4867.961397683085
2017-10-03,4876.621879610367
2017-10-04,4888.217450919855
2017-10-05,4897.283236937028
2017-10-06,4906.878868882534
2017-10-09,4933.128241513679
2017-10-10,4981.180775151456
2017-10-11,4978.731294906774
2017-10-12,4987.6316861907835
2017-10-13,5003.841720798097
2017-10-16,4974.50956448439
2017-10-17,4954.964763092012
2017-10-18,4931.323065086289
2017-10-19,4891.816804356962
2017-10-20,4938.345458208299
2017-10-23,4950.047726350753
2017-10-24,4949.039613237446
2017-10-25,4970.303213805657
2017-10-26,4982.922407443488
2017-10-27,4945.115358253026
2017-10-30,4910.774405320133
2017-10-31,4945.738189346911
2017-11-01,4962.70359253685
