Date,GOLDEN DRAGON SMALL CAP
2007-05-31,1000.0
2007-06-01,1005.7582465022632
2007-06-04,1003.7416233902243
2007-06-05,1007.1654824337937
2007-06-06,1008.041231180826
2007-06-07,1012.9592310914478
2007-06-08,1010.9033325265038
2007-06-11,1018.0111750816178
2007-06-12,1023.0543661934228
2007-06-13,1025.8963071224337
2007-06-14,1028.5033722224894
2007-06-15,1033.2219597348856
2007-06-18,1035.485054623891
2007-06-19,1036.5745852132059
2007-06-20,1043.2756751826553
2007-06-21,1049.1579267313512
2007-06-22,1060.781795496228
2007-06-25,1064.5254247076916
2007-06-26,1060.5521918967117
2007-06-27,1057.258693096164
2007-06-28,1059.5391659284935
2007-06-29,1061.2442994083451
2007-07-02,1067.1130673229911
2007-07-03,1083.4544098187066
2007-07-04,1087.0487622247074
2007-07-05,1098.1856750515672
2007-07-06,1108.0633574190651
2007-07-09,1129.9880592660052
2007-07-10,1134.2346490946136
2007-07-11,1129.8762047044122
2007-07-12,1139.6350409828392
2007-07-13,1144.9141728384861
2007-07-16,1144.08069864135
2007-07-17,1160.5845252077913
2007-07-18,1161.371334503152
2007-07-19,1162.326507860569
2007-07-20,1179.2264596222988
2007-07-23,1195.4280357489502
2007-07-24,1206.9899810984837
2007-07-25,1220.430316275474
2007-07-26,1206.9061058178593
2007-07-27,1172.1312068786665
2007-07-30,1167.390398547495
2007-07-31,1192.3958989988585
2007-08-01,1155.8788774404482
2007-08-02,1140.2278200557555
2007-08-03,1145.617146402235
2007-08-06,1117.3654444365648
2007-08-07,1103.4732600708078
2007-08-08,1128.4005283138608
2007-08-09,1146.8530434302504
2007-08-10,1116.604609596645
2007-08-13,1106.908000366727
2007-08-14,1104.9969822068824
2007-08-15,1063.7533807460168
2007-08-16,1006.9490853069956
2007-08-17,977.9171167236021
2007-08-20,1035.030390104038
2007-08-21,1034.4248799494983
2007-08-22,1042.8845734540707
2007-08-23,1076.3923248583878
2007-08-24,1083.32032278494
2007-08-27,1102.772079597485
2007-08-28,1094.8933779943525
2007-08-29,1079.433860389336
2007-08-30,1099.1178702344762
2007-08-31,1122.383548108201
2007-09-03,1128.9931180727776
2007-09-04,1122.3361739663435
2007-09-05,1118.17398907
2007-09-06,1128.6059112289968
2007-09-07,1136.8525032313512
2007-09-10,1136.3795446101708
2007-09-11,1135.8282896823798
2007-09-12,1142.2040885234276
2007-09-13,1138.9139541930429
2007-09-14,1149.094324522781
2007-09-17,1138.5167283799206
2007-09-18,1137.8652759141307
2007-09-19,1139.1248530380662
2007-09-20,1140.4504599476138
2007-09-21,1159.4747067364003
2007-09-24,1162.4740456607508
2007-09-25,1157.731070171146
2007-09-26,1169.1702311972272
2007-09-27,1189.3139900882163
2007-09-28,1201.612472292787
2007-10-01,1210.0851011169416
2007-10-02,1228.877723143593
2007-10-03,1218.4773984975095
2007-10-04,1204.8174179091295
2007-10-05,1217.9783669665633
2007-10-08,1213.2707284322632
2007-10-09,1209.65409448998
2007-10-10,1221.2562644067093
2007-10-11,1233.9956850498427
2007-10-12,1223.9151786284979
2007-10-15,1219.3926136966436
2007-10-16,1217.9775435482445
2007-10-17,1219.689241465908
2007-10-18,1226.4814510156687
2007-10-19,1226.3560198191187
2007-10-22,1191.270098240268
2007-10-23,1208.4271114999826
2007-10-24,1204.4717739855469
2007-10-25,1208.834320124694
2007-10-26,1219.2211531116131
2007-10-29,1237.635149752315
2007-10-30,1232.324033298838
2007-10-31,1232.2085705904096
2007-11-01,1232.282373239576
2007-11-02,1205.7139531936828
2007-11-05,1186.371235534906
2007-11-06,1191.9527828630748
2007-11-07,1201.6341431334688
2007-11-08,1161.2367579597883
2007-11-09,1149.3359706625358
2007-11-12,1095.1669922429933
2007-11-13,1093.9336890049549
2007-11-14,1133.8599675529847
2007-11-15,1125.4361735338816
2007-11-16,1108.6815435275987
2007-11-19,1101.3501577805862
2007-11-20,1100.5872182219707
2007-11-21,1082.2427563079993
2007-11-22,1059.3436799131027
2007-11-23,1042.7738885440285
2007-11-26,1054.833242556256
2007-11-27,1037.0944055770003
2007-11-28,1037.7426627037667
2007-11-29,1061.0578604240106
2007-11-30,1085.3524228073284
2007-12-03,1093.4858744879882
2007-12-04,1099.938211999565
2007-12-05,1104.516979834763
2007-12-06,1102.0900101783511
2007-12-07,1099.9102662692508
2007-12-10,1087.9440682808613
2007-12-11,1090.766205966283
2007-12-12,1080.0024762565408
2007-12-13,1053.6723948574222
2007-12-14,1035.043756093091
2007-12-17,990.7775627519362
2007-12-18,978.2869204632931
2007-12-19,997.8072274099685
2007-12-20,987.1625597048102
2007-12-21,995.7406966970116
2007-12-24,1018.4452875463663
2007-12-25,1022.8894137026227
2007-12-26,1023.4192667053876
2007-12-27,1034.6288241198488
2007-12-28,1045.3038952830927
2007-12-31,1065.3139193620486
2008-01-01,1065.3139193620486
2008-01-02,1059.8960740571092
2008-01-03,1047.5866031794822
2008-01-04,1056.8108671855052
2008-01-07,1030.5505893653994
2008-01-08,1029.5382024518913
2008-01-09,1036.2043209692824
2008-01-10,1035.9615305235711
2008-01-11,1034.2472087347214
2008-01-14,1030.5943414826704
2008-01-15,1034.1592320273248
2008-01-16,998.4415303925502
2008-01-17,994.693060622603
2008-01-18,998.8476457241392
2008-01-21,980.6924951706403
2008-01-22,903.2101196085234
2008-01-23,904.1482515743832
2008-01-24,903.9264431516845
2008-01-25,933.3485517079465
2008-01-28,905.3936901956446
2008-01-29,908.5199194364586
2008-01-30,905.1486064625153
2008-01-31,903.9851555289123
2008-02-01,916.0185569852464
2008-02-04,930.9471615076573
2008-02-05,931.7393546230481
2008-02-06,919.5779341350234
2008-02-07,919.6469583829419
2008-02-08,919.6649680555153
2008-02-11,914.9634793823333
2008-02-12,913.1055660500555
2008-02-13,913.1352107715569
2008-02-14,936.2738036206267
2008-02-15,942.6768016458583
2008-02-18,951.971452756665
2008-02-19,967.9993779125006
2008-02-20,958.1818507568801
2008-02-21,972.2659508264688
2008-02-22,973.0708553960037
2008-02-25,978.2416938400943
2008-02-26,979.7792511064582
2008-02-27,998.9263365134299
2008-02-28,999.1598769980949
2008-02-29,1009.2015242692771
2008-03-03,995.1718878379313
2008-03-04,1001.9112328822414
2008-03-05,998.086328455607
2008-03-06,1008.0913499278843
2008-03-07,992.7839503365832
2008-03-10,971.9880179586527
2008-03-11,974.5076916232115
2008-03-12,976.7782079374058
2008-03-13,953.3827092559675
2008-03-14,942.4238399255227
2008-03-17,911.8412463165437
2008-03-18,901.3976639511945
2008-03-19,911.072108205613
2008-03-20,908.0788247870986
2008-03-21,915.5569731608167
2008-03-24,941.8340477783582
2008-03-25,960.6546119170634
2008-03-26,970.5038425767096
2008-03-27,967.6141736590239
2008-03-28,979.1716011670786
2008-03-31,982.477244067341
2008-04-01,972.7539947611145
2008-04-02,984.1863795765429
2008-04-03,990.504143686004
2008-04-04,990.5314248107649
2008-04-07,1006.3454172562672
2008-04-08,999.8246799828567
2008-04-09,995.6992933728503
2008-04-10,1011.1663842374418
2008-04-11,1013.0262170200906
2008-04-14,1005.6006271902086
2008-04-15,1014.3807711905956
2008-04-16,1020.8533613825264
2008-04-17,1019.546795472494
2008-04-18,1018.8012604696638
2008-04-21,1021.8919301155637
2008-04-22,1027.3645844426155
2008-04-23,1034.3649657273277
2008-04-24,1041.9991496021048
2008-04-25,1034.677201581644
2008-04-28,1035.9447711749635
2008-04-29,1031.0099564359218
2008-04-30,1035.6601315251605
2008-05-01,1035.7373901491671
2008-05-02,1044.4268192647598
2008-05-05,1046.1386591384216
2008-05-06,1048.2887611034869
2008-05-07,1043.041104780873
2008-05-08,1041.2878509751386
2008-05-09,1041.2607770775285
2008-05-12,1035.9590896615775
2008-05-13,1042.0081787618042
2008-05-14,1044.0147987854848
2008-05-15,1055.755817509388
2008-05-16,1064.9484937209647
2008-05-19,1076.7098619893009
2008-05-20,1056.610405927213
2008-05-21,1057.817036173616
2008-05-22,1057.5767870974553
2008-05-23,1042.308952479334
2008-05-26,1019.8066609927912
2008-05-27,1026.9632677508955
2008-05-28,1018.483815305912
2008-05-29,1019.8397081960596
2008-05-30,1009.1398848824896
2008-06-02,1021.6122305472151
2008-06-03,1012.3570232762276
2008-06-04,1015.118728452902
2008-06-05,1021.8500946257808
2008-06-06,1024.2315826433312
2008-06-09,1016.3064518763381
2008-06-10,982.5687885801743
2008-06-11,965.8800510468158
2008-06-12,928.6547911449866
2008-06-13,927.5259666634508
2008-06-16,935.4844074517575
2008-06-17,937.8571802743357
2008-06-18,950.4441505113637
2008-06-19,931.7164639589387
2008-06-20,920.4915084631665
2008-06-23,906.5311747653432
2008-06-24,889.857944886652
2008-06-25,901.8879644595546
2008-06-26,903.7654576044375
2008-06-27,871.2400620478646
2008-06-30,859.7911405541673
2008-07-01,846.7068922813661
2008-07-02,850.4260495596058
2008-07-03,854.9411484232933
2008-07-04,844.3478522614662
2008-07-07,856.103455471427
2008-07-08,834.2792511077959
2008-07-09,844.9534197063807
2008-07-10,846.0550551402329
2008-07-11,863.7915898454659
2008-07-14,859.967454295914
2008-07-15,830.2048391937241
2008-07-16,815.7550675597054
2008-07-17,828.8766131491603
2008-07-18,814.9420035416448
2008-07-21,832.6931795358677
2008-07-22,836.2163841848187
2008-07-23,857.5871178186759
2008-07-24,864.9790377548563
2008-07-25,856.1324128444517
2008-07-28,856.057035476344
2008-07-29,838.1321969306146
2008-07-30,842.2972221028024
2008-07-31,831.418024105819
2008-08-01,823.7654145299592
2008-08-04,815.701056402655
2008-08-05,793.5464856839457
2008-08-06,804.3864759960164
2008-08-07,802.4791259640989
2008-08-08,801.9739311039402
2008-08-11,800.1939705976581
2008-08-12,795.3700718346032
2008-08-13,797.2860354080549
2008-08-14,803.6953580246037
2008-08-15,794.0339812960755
2008-08-18,774.6736413824286
2008-08-19,767.8415053595307
2008-08-20,776.1044674575646
2008-08-21,763.6379381976587
2008-08-22,759.758545922262
2008-08-25,764.3765606407807
2008-08-26,757.5001678849349
2008-08-27,768.4177174563357
2008-08-28,767.2281000127468
2008-08-29,775.6307527923477
2008-09-01,756.7618688699658
2008-09-02,745.6556570637465
2008-09-03,731.9369894326015
2008-09-04,714.4432099510382
2008-09-05,697.2937730797579
2008-09-08,721.1115275356632
2008-09-09,700.089433333554
2008-09-10,700.5006018248774
2008-09-11,672.852105373988
2008-09-12,675.6775946215055
2008-09-15,657.1314890852937
2008-09-16,619.011239821323
2008-09-17,603.9649215372252
2008-09-18,572.4321203629108
2008-09-19,607.4944532666046
2008-09-22,626.2923772785695
2008-09-23,626.4524790857708
2008-09-24,628.4566523268946
2008-09-25,622.5692580052545
2008-09-26,607.1194059142348
2008-09-29,601.1288407170297
2008-09-30,585.0847805910988
2008-10-01,592.4369228150168
2008-10-02,593.201411995278
2008-10-03,594.889960485628
2008-10-06,569.5024520820306
2008-10-07,568.6964052321928
2008-10-08,531.2155377858311
2008-10-09,521.4855539790896
2008-10-10,500.99463235436616
2008-10-13,498.1031057161183
2008-10-14,520.8151224010983
2008-10-15,509.6936939065874
2008-10-16,488.33342408466757
2008-10-17,480.659694919173
2008-10-20,479.34962307666143
2008-10-21,476.94711859480617
2008-10-22,461.9706564639217
2008-10-23,446.5020041178776
2008-10-24,424.6387520139335
2008-10-27,392.9580777282451
2008-10-28,399.0998435324587
2008-10-29,398.39257885354124
2008-10-30,429.0478506149661
2008-10-31,442.24431840470095
2008-11-03,456.44893958207535
2008-11-04,457.9137985313702
2008-11-05,468.62938942125237
2008-11-06,444.6603139410559
2008-11-07,453.67418336865575
2008-11-10,460.9132245532586
2008-11-11,448.0176887069688
2008-11-12,444.6260135204232
2008-11-13,426.68293298598917
2008-11-14,429.9964501477416
2008-11-17,424.67704691198236
2008-11-18,407.3349337766697
2008-11-19,407.8048042213822
2008-11-20,391.65794475589263
2008-11-21,398.60269829491136
2008-11-24,394.6107750537784
2008-11-25,400.64596071465877
2008-11-26,407.56688572898497
2008-11-27,422.41693941777817
2008-11-28,425.26635871576093
2008-12-01,434.68063105758137
2008-12-02,417.93380111634787
2008-12-03,422.8431446622796
2008-12-04,419.0808733543764
2008-12-05,420.57392011877425
2008-12-08,441.40779189666983
2008-12-09,443.7284806403264
2008-12-10,464.5460062522017
2008-12-11,470.55803306271275
2008-12-12,451.93585969460486
2008-12-15,464.0588837341684
2008-12-16,466.0813073744281
2008-12-17,475.6010289177795
2008-12-18,491.1697844528353
2008-12-19,495.2782324370198
2008-12-22,478.0275074643192
2008-12-23,461.2903354387756
2008-12-24,466.8258970787085
2008-12-25,468.64895468932684
2008-12-26,468.9012413754311
2008-12-29,470.9065628280848
2008-12-30,481.47635334852527
2008-12-31,485.07611552509326
2009-01-01,485.07611552509326
2009-01-02,490.9155694795003
2009-01-05,501.5969080752279
2009-01-06,507.15765471634404
2009-01-07,511.9804308093873
2009-01-08,486.10970291898025
2009-01-09,490.97948199210157
2009-01-12,478.67497369708326
2009-01-13,476.2328186002495
2009-01-14,480.309398099546
2009-01-15,463.78577859708554
2009-01-16,469.9781497004842
2009-01-19,468.8713857043275
2009-01-20,457.49532076170107
2009-01-21,453.758208375807
2009-01-22,455.29423895309156
2009-01-23,451.6563294003683
2009-01-26,451.66449230768643
2009-01-27,451.5774538369752
2009-01-28,451.606005421053
2009-01-29,456.80266801865173
2009-01-30,460.26528589137706
2009-02-02,457.3013102275912
2009-02-03,466.1088611723566
2009-02-04,471.1845381174154
2009-02-05,472.1064598712923
2009-02-06,481.9841683249189
2009-02-09,484.1681213374816
2009-02-10,486.56715914882614
2009-02-11,486.8392880021033
2009-02-12,479.7207755101846
2009-02-13,492.1008960067613
2009-02-16,493.7810927201099
2009-02-17,480.7463526123642
2009-02-18,478.38678373404605
2009-02-19,482.49144075270914
2009-02-20,473.7727877726835
2009-02-23,478.4506182912101
2009-02-24,470.06014027032523
2009-02-25,475.00277990429447
2009-02-26,470.5033310159825
2009-02-27,473.42592363964434
2009-03-02,458.37757366206887
2009-03-03,458.28087801619444
2009-03-04,472.2286106036046
2009-03-05,475.00346312500346
2009-03-06,475.3215847091865
2009-03-09,472.9621372594841
2009-03-10,482.1106728525007
2009-03-11,485.953908791067
2009-03-12,486.8793015347912
2009-03-13,495.94795290386924
2009-03-16,506.15057835476654
2009-03-17,509.94203714011644
2009-03-18,513.7993116761004
2009-03-19,519.8412612834063
2009-03-20,514.8198585453877
2009-03-23,531.8620401716113
2009-03-24,541.2108429974892
2009-03-25,546.8197204440079
2009-03-26,556.8318383652273
2009-03-27,564.0108819084517
2009-03-30,540.6537705963678
2009-03-31,544.2870408370067
2009-04-01,560.3560825202691
2009-04-02,582.4787738195984
2009-04-03,589.1154869565781
2009-04-06,598.1594696915846
2009-04-07,598.2701580177865
2009-04-08,584.41459065937
2009-04-09,606.423610922527
2009-04-10,612.3192452409788
2009-04-13,619.1782408485233
2009-04-14,634.6522695591096
2009-04-15,641.8050362849788
2009-04-16,646.5482409644917
2009-04-17,627.1946230300255
2009-04-20,629.1661381884451
2009-04-21,635.8516342428403
2009-04-22,637.4641780089117
2009-04-23,645.8994234146495
2009-04-24,654.0236659448216
2009-04-27,626.465722917722
2009-04-28,605.4627410688508
2009-04-29,612.2785708848222
2009-04-30,647.9176151656396
2009-05-01,647.9212672311807
2009-05-04,679.1515068883937
2009-05-05,681.5237520961908
2009-05-06,707.0501666748446
2009-05-07,716.8921213766782
2009-05-08,730.5421501131365
2009-05-11,735.7675654692766
2009-05-12,725.8378030343578
2009-05-13,741.6995368114669
2009-05-14,737.5552209031717
2009-05-15,757.8373667100041
2009-05-18,771.6186196237427
2009-05-19,782.1593125503246
2009-05-20,789.6208524759488
2009-05-21,800.262506048916
2009-05-22,804.2533252685278
2009-05-25,820.0107881552939
2009-05-26,808.5622353453351
2009-05-27,832.501480505474
2009-05-28,832.5063320429641
2009-05-29,834.6633487083003
2009-06-01,856.4276957673353
2009-06-02,845.4422672401661
2009-06-03,848.6147217246469
2009-06-04,847.1056545656709
2009-06-05,854.1525455213364
2009-06-08,841.6601392457043
2009-06-09,810.198308094122
2009-06-10,817.2792800405797
2009-06-11,828.8758850074352
2009-06-12,827.5901344267301
2009-06-15,797.8874905702235
2009-06-16,782.8947220939082
2009-06-17,786.9692386498921
2009-06-18,781.0922656326279
2009-06-19,792.9745237893871
2009-06-22,800.8039152263699
2009-06-23,782.8659377972418
2009-06-24,799.666322100064
2009-06-25,811.7375683296174
2009-06-26,822.1946900951009
2009-06-29,818.9689526471873
2009-06-30,812.9709278275324
2009-07-01,822.8690921816843
2009-07-02,829.7366281650006
2009-07-03,836.412165285541
2009-07-06,841.116146916775
2009-07-07,842.0516002464141
2009-07-08,832.7759885610662
2009-07-09,841.1690235998875
2009-07-10,840.6000747418292
2009-07-13,815.8905913823745
2009-07-14,833.6923596889455
2009-07-15,855.2368407002025
2009-07-16,857.3440478282761
2009-07-17,872.5992037447678
2009-07-20,890.7811045224461
2009-07-21,895.0269557472392
2009-07-22,897.8476677268915
2009-07-23,905.8987257706475
2009-07-24,912.3863805895799
2009-07-27,927.5103115860123
2009-07-28,947.5939204224575
2009-07-29,927.5479288507926
2009-07-30,923.2736209963723
2009-07-31,939.272532856262
2009-08-03,957.1513819387004
2009-08-04,950.5998146350518
2009-08-05,932.6687828962134
2009-08-06,931.2572177650912
2009-08-07,916.2327455830316
2009-08-10,927.9186133713058
2009-08-11,932.0832228810636
2009-08-12,921.0971628671715
2009-08-13,937.0219743911432
2009-08-14,933.3898882271039
2009-08-17,898.1328615933837
2009-08-18,882.01579232624
2009-08-19,878.0790720702905
2009-08-20,880.9342390708894
2009-08-21,878.6174503869815
2009-08-24,899.1281012853125
2009-08-25,897.4922276377081
2009-08-26,893.4195524007825
2009-08-27,885.5242314160104
2009-08-28,879.4197941188845
2009-08-31,874.5175083927994
2009-09-01,893.4036588538112
2009-09-02,892.007770909208
2009-09-03,909.9488684562164
2009-09-04,920.0677351551376
2009-09-07,932.5927874608154
2009-09-08,938.521966709672
2009-09-09,934.985840471862
2009-09-10,935.8029906529624
2009-09-11,943.6658499582346
2009-09-14,939.3240017235718
2009-09-15,943.9505145755318
2009-09-16,958.2009139789136
2009-09-17,964.5947306786074
2009-09-18,968.7787005315238
2009-09-21,968.9623052814624
2009-09-22,968.2821461351607
2009-09-23,956.7926954802898
2009-09-24,950.993948632359
2009-09-25,954.6998689932642
2009-09-28,933.2074619501346
2009-09-29,943.08549180911
2009-09-30,953.1241884081156
2009-10-01,954.2686080732022
2009-10-02,940.1344563826302
2009-10-05,948.086763699482
2009-10-06,963.5870442848045
2009-10-07,978.8505267937801
2009-10-08,975.0980803828447
2009-10-09,981.3060165202769
2009-10-12,985.568259657055
2009-10-13,991.1253953629199
2009-10-14,1003.8251231798989
2009-10-15,1000.7852376909163
2009-10-16,1001.3582414665124
2009-10-19,1015.2825630840975
2009-10-20,1022.1622186878301
2009-10-21,1025.3294341137491
2009-10-22,1018.9638276600556
2009-10-23,1028.3028404218144
2009-10-26,1026.4919061098608
2009-10-27,1017.8100239285611
2009-10-28,1005.0735152250115
2009-10-29,977.8885947340129
2009-10-30,986.5897781584445
2009-11-02,987.1871681598562
2009-11-03,986.577818967058
2009-11-04,1006.129817566296
2009-11-05,1005.3284475814104
2009-11-06,1012.3103048370375
2009-11-09,1021.7724013834702
2009-11-10,1023.2480605609338
2009-11-11,1033.9588427560939
2009-11-12,1037.6664582039327
2009-11-13,1046.320795634473
2009-11-16,1059.4856430963696
2009-11-17,1055.5141919945106
2009-11-18,1059.321089514115
2009-11-19,1060.3924207727055
2009-11-20,1056.659698015563
2009-11-23,1063.3075635161697
2009-11-24,1062.1447289814203
2009-11-25,1068.0756554591774
2009-11-26,1064.0008007413987
2009-11-27,1024.1327464952285
2009-11-30,1055.3159828454482
2009-12-01,1072.826825995284
2009-12-02,1084.4394632641688
2009-12-03,1089.0224443469162
2009-12-04,1088.9645824053189
2009-12-07,1101.123392413606
2009-12-08,1103.6756746983222
2009-12-09,1102.4221701094802
2009-12-10,1089.2572057375764
2009-12-11,1104.08649618208
2009-12-14,1105.877965138044
2009-12-15,1103.6865540094664
2009-12-16,1092.9517537737327
2009-12-17,1077.3684135993603
2009-12-18,1067.2384733723152
2009-12-21,1067.4198288040618
2009-12-22,1077.264932731442
