Date,ACWI ex AUSTRALIA SMALL CAP
2007-05-31,1000.0
2007-06-01,1005.8337243763116
2007-06-04,1008.8583682360801
2007-06-05,1005.4397835963564
2007-06-06,994.5730948988778
2007-06-07,979.2081962219307
2007-06-08,979.7848403484215
2007-06-11,981.938436363351
2007-06-12,973.6710806701749
2007-06-13,978.9723165617615
2007-06-14,987.7452941587569
2007-06-15,997.9795695676144
2007-06-18,999.2973048853299
2007-06-19,999.7889580721159
2007-06-20,994.443445390309
2007-06-21,993.9406977814522
2007-06-22,989.8272331082323
2007-06-25,983.6043694198889
2007-06-26,980.4473203936295
2007-06-27,983.9964518850871
2007-06-28,990.611893016768
2007-06-29,992.3657573690522
2007-07-02,1004.0881751171669
2007-07-03,1009.6850635245064
2007-07-04,1012.1168740624287
2007-07-05,1012.7899365605789
2007-07-06,1017.0066336475694
2007-07-09,1020.5277484997914
2007-07-10,1012.686869296511
2007-07-11,1013.8061908910004
2007-07-12,1025.2836049430198
2007-07-13,1029.2922108394937
2007-07-16,1025.131666011784
2007-07-17,1024.5838363992655
2007-07-18,1021.0893411075518
2007-07-19,1027.4650952069505
2007-07-20,1021.1208617656248
2007-07-23,1019.9701426406501
2007-07-24,1004.3162353657434
2007-07-25,998.4364238696118
2007-07-26,976.83192014938
2007-07-27,960.6461390977838
2007-07-30,967.7522499148074
2007-07-31,969.9094411138699
2007-08-01,961.0844858424542
2007-08-02,965.9916095727866
2007-08-03,950.7750512736795
2007-08-06,950.2699781754654
2007-08-07,953.523282356678
2007-08-08,969.1801132115561
2007-08-09,954.2687256198544
2007-08-10,943.6610988426252
2007-08-13,944.542711568616
2007-08-14,929.6830541111304
2007-08-15,911.9866495090896
2007-08-16,898.0992700348675
2007-08-17,907.1029243988771
2007-08-20,916.3659400789754
2007-08-21,918.9063617729965
2007-08-22,933.3119614579473
2007-08-23,935.5983159548347
2007-08-24,944.9254829365955
2007-08-27,942.5771320177432
2007-08-28,926.2962333678569
2007-08-29,936.6873757481184
2007-08-30,938.7661349209642
2007-08-31,953.7194813885324
2007-09-03,955.7136551087656
2007-09-04,961.5533743811876
2007-09-05,951.7032015287552
2007-09-06,954.7097140633623
2007-09-07,944.4113514100022
2007-09-10,935.2464701493302
2007-09-11,946.732543552405
2007-09-12,946.3401859550742
2007-09-13,946.6427572400379
2007-09-14,946.4578454706735
2007-09-17,937.2315704639134
2007-09-18,953.0659416674015
2007-09-19,969.0538788361583
2007-09-20,967.1646203729703
2007-09-21,970.1623279909091
2007-09-24,967.3762302534017
2007-09-25,964.1076429704831
2007-09-26,970.7250167517828
2007-09-27,980.5718169383017
2007-09-28,980.5608182918567
2007-10-01,991.8016319526992
2007-10-02,998.3136054938149
2007-10-03,997.3334936356728
2007-10-04,997.873830686754
2007-10-05,1010.4354519336608
2007-10-08,1006.1909967251554
2007-10-09,1012.503133892178
2007-10-10,1015.3304840729245
2007-10-11,1015.9391144010756
2007-10-12,1015.4487756705851
2007-10-15,1010.6856915773137
2007-10-16,1000.6114989010621
2007-10-17,1003.2849430357876
2007-10-18,1005.7901310336897
2007-10-19,988.4866894102565
2007-10-22,982.2515026313067
2007-10-23,995.95513873524
2007-10-24,991.421327653457
2007-10-25,993.4751838032842
2007-10-26,1005.9104676529199
2007-10-29,1011.7833689075756
2007-10-30,1007.9253248171876
2007-10-31,1022.5360875630656
2007-11-01,1003.3542202474993
2007-11-02,1000.3927051630465
2007-11-05,990.6948734596118
2007-11-06,1002.1538418940505
2007-11-07,986.2941412681296
2007-11-08,981.6824559097865
2007-11-09,970.2976286779317
2007-11-12,952.7887342099177
2007-11-13,964.1519485688741
2007-11-14,969.0522720010777
2007-11-15,955.6410531523688
2007-11-16,949.4918357026954
2007-11-19,928.6916929332459
2007-11-20,929.9135242646663
2007-11-21,913.1453410172254
2007-11-22,913.055356266814
2007-11-23,923.9506732048577
