Date,CANADA IMI EQUAL WEIGHTED
2000-01-13,1367.343381845863
2000-01-14,1389.8456572482303
2000-01-17,1423.0218418552852
2000-01-18,1429.0297286007517
2000-01-19,1437.0720136089667
2000-01-20,1447.2077162282158
2000-01-21,1460.3732703793362
2000-01-24,1439.8669223434324
2000-01-25,1435.597125957944
2000-01-26,1453.1029161221652
2000-01-27,1468.2237567949262
2000-01-28,1459.1793949754071
2000-01-31,1457.838217831582
2000-02-01,1486.318627168278
2000-02-02,1500.857218802759
2000-02-03,1509.4488959909838
2000-02-04,1539.5293478470012
2000-02-07,1562.3009218125735
2000-02-08,1557.7594326147278
2000-02-09,1549.1614598877627
2000-02-10,1552.589092296551
2000-02-11,1532.5648142653347
2000-02-14,1547.5693129651095
2000-02-15,1547.7583616361555
2000-02-16,1563.977088546662
2000-02-17,1576.2331766057287
2000-02-18,1570.3112932079143
2000-02-21,1576.028112161344
2000-02-22,1521.318811014512
2000-02-23,1530.8651755032552
2000-02-24,1558.2674207656573
2000-02-25,1610.5686395363623
2000-02-28,1648.2678976992127
2000-02-29,1672.0035160853397
2000-03-01,1693.7722515184464
2000-03-02,1705.999498876037
2000-03-03,1715.9503410511138
2000-03-06,1696.1920039978409
2000-03-07,1700.991395542054
2000-03-08,1670.9157674639262
2000-03-09,1670.4139494848753
2000-03-10,1678.042400006436
2000-03-13,1671.6485913785004
2000-03-14,1652.5721398867418
2000-03-15,1620.9283437102788
2000-03-16,1628.894657863703
2000-03-17,1644.296575126543
2000-03-20,1644.6646528860847
2000-03-21,1639.3280743251164
2000-03-22,1664.116676789822
2000-03-23,1653.4962883373732
2000-03-24,1655.5932649503723
2000-03-27,1648.9351095250577
2000-03-28,1636.2332894909239
2000-03-29,1640.291456610457
2000-03-30,1614.0443961445558
2000-03-31,1633.4991604122774
2000-04-03,1643.705692954014
2000-04-04,1623.5845180464703
2000-04-05,1610.0705053096206
2000-04-06,1660.2167629450241
2000-04-07,1664.00496488167
2000-04-10,1659.3040230257013
2000-04-11,1638.0891505820496
2000-04-12,1639.343571781538
2000-04-13,1641.5084369085077
2000-04-14,1574.12565309508
2000-04-17,1585.5948962468904
2000-04-18,1616.2240246348683
2000-04-19,1645.2638325437101
2000-04-20,1651.1884852257563
2000-04-21,1651.1164066353201
2000-04-24,1634.3810189337707
2000-04-25,1670.9404724578515
2000-04-26,1679.6325439943441
2000-04-27,1702.6179085396673
2000-04-28,1708.0687101213011
2000-05-01,1727.3923661675888
2000-05-02,1728.8338686927225
2000-05-03,1757.9911707254366
2000-05-04,1758.1530149982782
2000-05-05,1760.6367703724522
2000-05-08,1753.9094730190297
2000-05-09,1738.5890065298847
2000-05-10,1719.0154269225732
2000-05-11,1746.855482809082
2000-05-12,1749.9984395867143
2000-05-15,1742.116168389981
2000-05-16,1781.5505090761574
2000-05-17,1794.2838066114937
2000-05-18,1786.1980760584654
2000-05-19,1788.6834839923142
2000-05-22,1761.0164894442287
2000-05-23,1720.4146781082777
2000-05-24,1709.5553078607095
2000-05-25,1699.1529197416742
2000-05-26,1663.1200860600493
2000-05-29,1677.2646064483838
2000-05-30,1676.1947177683846
2000-05-31,1693.9077175220746
2000-06-01,1718.6873292631187
2000-06-02,1732.1063642393626
2000-06-05,1749.019248981031
2000-06-06,1711.050715929321
2000-06-07,1713.429353644531
2000-06-08,1728.1591324796386
2000-06-09,1748.7037864122317
2000-06-12,1742.7392069093921
2000-06-13,1723.3000193822652
2000-06-14,1739.307005440223
2000-06-15,1740.0790864770588
2000-06-16,1731.4460519178617
2000-06-19,1740.77020025013
2000-06-20,1746.9343422153795
2000-06-21,1772.301343842702
2000-06-22,1779.3102599586662
2000-06-23,1780.0950414257586
2000-06-26,1774.9447467097846
2000-06-27,1759.1850556749978
2000-06-28,1754.8246185222636
2000-06-29,1730.667636869871
2000-06-30,1728.6000478813098
2000-07-03,1744.3965213146
2000-07-04,1742.9845842711295
2000-07-05,1714.4282686184658
2000-07-06,1716.0156568889531
2000-07-07,1735.8790172500612
2000-07-10,1729.2646854878653
2000-07-11,1739.894173416226
2000-07-12,1761.8766613366226
2000-07-13,1781.436665413833
2000-07-14,1775.6483077128953
2000-07-17,1781.4265863521898
2000-07-18,1793.845436766665
2000-07-19,1795.930151015845
2000-07-20,1807.2070094927467
2000-07-21,1790.622337657053
2000-07-24,1795.2283968774022
2000-07-25,1774.4696426433802
2000-07-26,1761.393495064227
2000-07-27,1755.4879345210609
2000-07-28,1749.3896924546734
2000-07-31,1733.3463121685654
2000-08-01,1735.2365695453598
2000-08-02,1775.5737462442662
2000-08-03,1787.2288507295334
2000-08-04,1787.0326249771165
2000-08-07,1781.8890654086802
2000-08-08,1813.2474141815137
2000-08-09,1829.162396587383
2000-08-10,1806.4333805673327
2000-08-11,1824.9227173355937
2000-08-14,1831.1963099003663
2000-08-15,1812.3104440618442
2000-08-16,1829.505400297846
2000-08-17,1832.8699303838396
2000-08-18,1847.8837329385196
2000-08-21,1861.2469859276785
2000-08-22,1880.313903888258
2000-08-23,1874.186140500376
2000-08-24,1869.7831396003648
2000-08-25,1882.541236377893
2000-08-28,1896.552651611247
2000-08-29,1898.9764425045278
2000-08-30,1928.1299833183325
2000-08-31,1959.954518247171
2000-09-01,1962.6786715593062
2000-09-04,1978.4543856744792
2000-09-05,2010.1124451230455
2000-09-06,1983.4504944874222
2000-09-07,2026.0126246377026
2000-09-08,2025.5902542322335
2000-09-11,2021.9365965522827
2000-09-12,2064.974497490601
2000-09-13,2152.4767690407202
2000-09-14,2241.060049134992
2000-09-15,2447.3245800020936
2000-09-18,2445.526767280581
2000-09-19,2450.5394310704028
2000-09-20,2446.718312208892
2000-09-21,2350.6294352654722
2000-09-22,2215.9470521604762
2000-09-25,2089.094466163692
2000-09-26,2074.5888655326376
2000-09-27,2099.230387909274
2000-09-28,2159.007090584434
2000-09-29,2128.326170963447
2000-10-02,2114.179563235789
2000-10-03,2128.9926764889847
2000-10-04,2144.6935901629827
2000-10-05,2208.0411116129
2000-10-06,2151.2610177711585
2000-10-09,2059.9380769838103
2000-10-10,2045.6895429626743
2000-10-11,2009.7002953284073
2000-10-12,2043.2940034875578
2000-10-13,2050.756056310625
2000-10-16,2101.444829583121
2000-10-17,2016.1337280770788
2000-10-18,2020.761780577628
2000-10-19,2121.419099948103
2000-10-20,2106.651028135559
2000-10-23,2094.7674044422806
2000-10-24,2090.3513760576516
2000-10-25,2019.823807704815
2000-10-26,2060.355791412892
2000-10-27,2023.4538233588003
2000-10-30,1927.0750621036993
2000-10-31,2010.8470666186415
2000-11-01,1994.3869810253855
2000-11-02,2068.7189304360113
2000-11-03,2066.2295498227895
2000-11-06,2032.8496280603117
2000-11-07,2054.6536525017386
2000-11-08,1975.1131202525619
2000-11-09,1959.6610992495473
2000-11-10,1893.3409034114268
2000-11-13,1838.9568622737381
2000-11-14,1877.8781453562217
2000-11-15,1885.464605531078
2000-11-16,1741.7950455568127
2000-11-17,1752.9599332137643
2000-11-20,1770.338124792168
2000-11-21,1774.1980235612496
2000-11-22,1737.6817316226343
2000-11-23,1709.779106516498
2000-11-24,1726.5483861699026
2000-11-27,1730.4030714488176
2000-11-28,1725.7603835405791
2000-11-29,1703.6090417639978
2000-11-30,1597.3498939510287
2000-12-01,1613.7087460428297
2000-12-04,1579.3699355237225
2000-12-05,1611.9709589403133
2000-12-06,1629.2286601796375
2000-12-07,1623.7824982941956
2000-12-08,1666.3673331921273
2000-12-11,1707.5777364308346
2000-12-12,1696.6521226704406
2000-12-13,1684.1373290556314
2000-12-14,1657.5127799618538
2000-12-15,1620.9723312060444
2000-12-18,1613.0093083929928
2000-12-19,1609.363271620243
2000-12-20,1547.032653067931
2000-12-21,1532.6785704143
2000-12-22,1542.3495135161256
2000-12-25,1542.4405258346733
2000-12-26,1537.3234423466001
2000-12-27,1560.66798363175
2000-12-28,1590.4199265948498
2000-12-29,1585.709370978394
2001-01-01,1585.6273998178056
2001-01-02,1557.1076770695163
2001-01-03,1564.9687611063107
2001-01-04,1550.946466311478
2001-01-05,1530.6195898595035
2001-01-08,1536.8546944246962
2001-01-09,1549.5050252331437
2001-01-10,1552.6332727843044
2001-01-11,1564.6209739601807
2001-01-12,1564.9668311672626
2001-01-15,1582.7510414038784
2001-01-16,1590.6778109779814
2001-01-17,1608.829593413906
2001-01-18,1579.0269162499314
2001-01-19,1612.0061716653163
2001-01-22,1619.258462198221
2001-01-23,1619.9093861968645
2001-01-24,1643.680250861516
2001-01-25,1646.9865762621293
2001-01-26,1646.9027087086474
2001-01-29,1668.3416566250023
2001-01-30,1664.7171421015978
2001-01-31,1657.506171333926
2001-02-01,1653.5237968701724
2001-02-02,1663.1601725612354
2001-02-05,1643.901672147138
2001-02-06,1654.0414591623123
2001-02-07,1639.5484552240925
2001-02-08,1670.331129624921
2001-02-09,1654.3895880659513
2001-02-12,1636.2194261972463
2001-02-13,1647.7948896954306
2001-02-14,1641.9345839831412
2001-02-15,1668.5216250621197
2001-02-16,1623.7138007369135
2001-02-19,1620.460664544687
2001-02-20,1618.3894023478294
2001-02-21,1572.646817239605
2001-02-22,1579.196054068308
2001-02-23,1570.717295432907
2001-02-26,1591.0686939478576
2001-02-27,1573.3203301263115
2001-02-28,1559.9333925067065
2001-03-01,1526.64992172293
2001-03-02,1517.2962236784572
2001-03-05,1540.126574586669
2001-03-06,1562.8207917016664
2001-03-07,1580.3762350461848
2001-03-08,1571.402974176848
2001-03-09,1563.7585685134468
2001-03-12,1537.0893414002626
2001-03-13,1554.075389677477
2001-03-14,1545.3284958499132
2001-03-15,1546.6763381315875
2001-03-16,1540.751565922085
2001-03-19,1568.8712731434293
2001-03-20,1545.7755562737127
2001-03-21,1518.3619033339744
2001-03-22,1521.3207105288147
2001-03-23,1516.3416290171638
2001-03-26,1536.2095739046065
2001-03-27,1529.71068085412
2001-03-28,1515.876369109315
2001-03-29,1520.4135024226418
2001-03-30,1539.6965484876905
2001-04-02,1545.4245583973545
2001-04-03,1501.1290981482935
2001-04-04,1479.3975475526963
2001-04-05,1497.4793968615159
2001-04-06,1491.5903733909656
2001-04-09,1500.4338860811806
2001-04-10,1557.527909272468
2001-04-11,1567.8465303901114
2001-04-12,1569.6887759727138
2001-04-13,1569.7482917090024
2001-04-16,1585.5243028720815
2001-04-17,1600.4112646555204
2001-04-18,1640.162449174381
2001-04-19,1634.120885211253
2001-04-20,1624.0768828567157
2001-04-23,1615.1293329448947
2001-04-24,1615.8547097533315
2001-04-25,1626.4673867448344
2001-04-26,1624.7338905218498
2001-04-27,1652.8126535410318
2001-04-30,1679.434616237479
2001-05-01,1674.0801242447506
2001-05-02,1691.7471043080952
2001-05-03,1680.5786752811152
2001-05-04,1683.5368403756438
2001-05-07,1693.6640282653009
2001-05-08,1702.8534118106836
2001-05-09,1713.2766241640247
2001-05-10,1729.7828343113522
2001-05-11,1730.7033906949919
2001-05-14,1727.4280199636642
2001-05-15,1725.9169146517652
2001-05-16,1741.6549222557185
2001-05-17,1765.480917172995
2001-05-18,1786.208549350721
2001-05-21,1792.9416584086441
2001-05-22,1824.0413254607174
2001-05-23,1825.4204517300836
2001-05-24,1834.9270215023525
2001-05-25,1831.4017560626169
2001-05-28,1825.9841423265543
2001-05-29,1835.394224339872
2001-05-30,1798.5754413583031
2001-05-31,1826.0560993708787
2001-06-01,1860.453660222553
2001-06-04,1863.1532894858792
2001-06-05,1863.8177078749322
2001-06-06,1862.372588898154
2001-06-07,1861.467598323494
2001-06-08,1854.456340197829
2001-06-11,1873.160618485146
2001-06-12,1857.9895024052387
2001-06-13,1854.6243165283731
2001-06-14,1825.942742572888
2001-06-15,1808.1713440138249
2001-06-18,1790.949799685474
2001-06-19,1785.662515687625
2001-06-20,1787.737895771451
2001-06-21,1781.921767329223
2001-06-22,1777.2157415901338
2001-06-25,1765.08027616928
2001-06-26,1759.439151577593
2001-06-27,1747.5672610085815
2001-06-28,1773.2191198739076
2001-06-29,1797.468199845326
2001-07-02,1800.4626128052798
2001-07-03,1812.6272568966508
2001-07-04,1806.1695535345245
2001-07-05,1833.5726181187836
2001-07-06,1801.6052864781336
2001-07-09,1780.00336062759
2001-07-10,1759.714426593596
2001-07-11,1733.3554700775753
2001-07-12,1763.6527709243105
2001-07-13,1765.2500033522979
2001-07-16,1739.6746814517137
2001-07-17,1756.9538407893842
2001-07-18,1717.8267247759256
2001-07-19,1716.5513770159685
2001-07-20,1706.491651941804
2001-07-23,1703.1671315680085
2001-07-24,1687.890201062845
2001-07-25,1677.0414274871168
2001-07-26,1680.0985760963424
2001-07-27,1694.7402114023143
2001-07-30,1692.7142371012178
2001-07-31,1699.9535521176629
2001-08-01,1694.6501695971695
2001-08-02,1691.7984923834263
2001-08-03,1689.3643458799575
2001-08-06,1708.3109639013285
2001-08-07,1693.0601579724007
2001-08-08,1689.1126760788784
2001-08-09,1658.597210296156
2001-08-10,1636.7826464839686
2001-08-13,1632.3893768270332
2001-08-14,1630.0471275227653
2001-08-15,1610.3837134670262
2001-08-16,1605.9930418750175
2001-08-17,1579.342946176363
2001-08-20,1582.6632846233572
2001-08-21,1581.2554073469412
2001-08-22,1571.24918442979
2001-08-23,1583.8542670674321
2001-08-24,1591.5825047574056
2001-08-27,1593.4365769342933
2001-08-28,1583.9546551177666
2001-08-29,1570.055533690056
2001-08-30,1551.3861439354478
2001-08-31,1549.9329935214937
2001-09-03,1551.9768270119898
2001-09-04,1579.6553990423731
2001-09-05,1577.451253494091
2001-09-06,1559.647023893624
2001-09-07,1529.329528764937
2001-09-10,1515.021543726745
2001-09-11,1444.5493873877456
2001-09-12,1460.167340889304
2001-09-13,1458.5948550399762
2001-09-14,1392.5277792513737
2001-09-17,1409.6180300436695
2001-09-18,1403.6723493915486
2001-09-19,1353.867302322346
2001-09-20,1316.642595034518
2001-09-21,1330.6102024559416
2001-09-24,1345.352868804092
2001-09-25,1329.106442052156
2001-09-26,1324.948119851642
2001-09-27,1318.4221439294047
2001-09-28,1353.6400269301303
2001-10-01,1344.7960897010128
2001-10-02,1349.138524247938
2001-10-03,1350.224658438991
2001-10-04,1370.822914509644
2001-10-05,1362.671921975544
2001-10-08,1364.3952430547317
2001-10-09,1365.4297729359873
2001-10-10,1379.6633933122546
2001-10-11,1424.5830484023804
2001-10-12,1415.8453845419283
2001-10-15,1412.6123358463076
2001-10-16,1421.3340421745797
2001-10-17,1419.5419815298794
2001-10-18,1403.6944871719581
2001-10-19,1414.5843270036414
2001-10-22,1424.611646416243
2001-10-23,1437.9673342106587
2001-10-24,1439.1770746886957
2001-10-25,1430.2505604392738
2001-10-26,1444.90549573473
2001-10-29,1418.898107167161
2001-10-30,1395.229089989948
2001-10-31,1406.5701043120653
2001-11-01,1407.361143583784
2001-11-02,1408.6738365728688
2001-11-05,1424.9653939543186
2001-11-06,1425.9438857291293
2001-11-07,1429.7118461003088
2001-11-08,1436.4832488721727
2001-11-09,1435.1818261749547
2001-11-12,1439.9987391132765
2001-11-13,1477.6908773227333
2001-11-14,1485.9377516744341
2001-11-15,1480.733197007106
2001-11-16,1485.9950437666469
2001-11-19,1520.2622493341978
2001-11-20,1503.7340538713188
2001-11-21,1508.6223725273312
2001-11-22,1513.5845139823966
2001-11-23,1528.1517182195503
2001-11-26,1525.1654431296224
2001-11-27,1523.7416871408416
2001-11-28,1512.1760994578306
2001-11-29,1524.4497025088006
2001-11-30,1520.9116080703172
2001-12-03,1523.8609472329747
2001-12-04,1536.3430817377446
2001-12-05,1578.7483701261635
2001-12-06,1567.339640764858
2001-12-07,1576.2070071323476
2001-12-10,1570.8707382302837
2001-12-11,1568.1799482100464
2001-12-12,1571.2657405479217
2001-12-13,1550.482524488461
2001-12-14,1541.6983707921531
2001-12-17,1548.8841776122936
2001-12-18,1549.5420935497534
2001-12-19,1547.122939481785
2001-12-20,1551.345628220292
2001-12-21,1580.8671662873805
2001-12-24,1593.5839264729143
2001-12-25,1593.890794112708
2001-12-26,1591.5474800173022
2001-12-27,1600.4363231571285
2001-12-28,1620.918137830268
2001-12-31,1611.8210292611857
2002-01-01,1611.7293249654826
2002-01-02,1580.6587412878364
2002-01-03,1604.5547443711112
2002-01-04,1628.772371924867
2002-01-07,1641.4996285010388
2002-01-08,1639.2655643407036
2002-01-09,1654.6317034426322
2002-01-10,1639.2552157792948
2002-01-11,1640.5096476997205
2002-01-14,1624.5482431365851
2002-01-15,1632.4450112044137
2002-01-16,1639.7911218092167
2002-01-17,1635.3876881174633
2002-01-18,1621.8071053091337
2002-01-21,1623.7661722746009
2002-01-22,1627.6287445837202
2002-01-23,1627.7072201308588
2002-01-24,1656.8336584533895
2002-01-25,1673.3335292205113
2002-01-28,1675.698944060269
2002-01-29,1696.2106638765442
2002-01-30,1688.601982496291
2002-01-31,1704.8700274757864
2002-02-01,1715.4198892094266
2002-02-04,1694.1815196912612
2002-02-05,1675.67006961481
2002-02-06,1658.0065413512316
2002-02-07,1655.7982351257233
2002-02-08,1663.6279324586476
2002-02-11,1669.6888622470417
2002-02-12,1670.9917687208194
2002-02-13,1690.8043301973546
2002-02-14,1701.8094049291642
2002-02-15,1687.2968465394727
2002-02-18,1698.3293334895673
2002-02-19,1694.1189567015413
2002-02-20,1682.309828028475
2002-02-21,1682.0969440694923
2002-02-22,1664.5496393210406
2002-02-25,1676.491887086195
2002-02-26,1684.4501366449074
2002-02-27,1703.0063476562375
2002-02-28,1714.8189894620834
2002-03-01,1732.7765285657465
2002-03-04,1758.9772266858295
2002-03-05,1797.4068189074733
2002-03-06,1809.5299460919948
2002-03-07,1786.6344330526365
2002-03-08,1762.6678777378968
2002-03-11,1729.379588819237
2002-03-12,1750.1322608982941
2002-03-13,1725.151975000253
2002-03-14,1715.8166139806067
2002-03-15,1872.2926844246958
2002-03-18,2012.7273323983766
2002-03-19,1976.0371134692043
2002-03-20,1913.851014217816
2002-03-21,1981.6367966101654
2002-03-22,2093.9993798671876
2002-03-25,2155.741034579161
2002-03-26,2165.653143987626
2002-03-27,2142.2179575772784
2002-03-28,2144.1946597479377
2002-03-29,2143.926745846047
2002-04-01,2135.3005112469855
2002-04-02,2132.22420963147
2002-04-03,2047.1580997051744
2002-04-04,1946.8874438168198
2002-04-05,1889.9604326848296
2002-04-08,1976.5662831370669
2002-04-09,1951.6762017806036
2002-04-10,2006.2533832341169
2002-04-11,1984.1474926392077
2002-04-12,1924.3287332783814
2002-04-15,1968.520303721806
2002-04-16,1926.438703083135
2002-04-17,1901.911191832107
2002-04-18,1818.11891890048
2002-04-19,1884.2368484532162
2002-04-22,1953.624318080541
2002-04-23,1976.3223509861682
2002-04-24,1955.962673359773
2002-04-25,1939.8189587841796
2002-04-26,2040.221699440112
2002-04-29,2092.622629239219
2002-04-30,2101.573887403311
2002-05-01,2093.721672312512
2002-05-02,1992.7532827020534
2002-05-03,2026.6917604209273
2002-05-06,2004.712131100971
2002-05-07,2001.9341782194458
2002-05-08,1958.358460724785
2002-05-09,2010.9158545508924
2002-05-10,2005.9012816972859
2002-05-13,2032.2779423674654
2002-05-14,2138.783393034812
2002-05-15,2157.1431426384192
2002-05-16,2216.640104135301
2002-05-17,2145.492670900688
2002-05-20,2163.858894751651
2002-05-21,2125.706650047883
2002-05-22,2081.9309664315183
2002-05-23,2105.5357766320076
