Date,NIHONKABU IMI EQUAL WEIGHTED
1999-08-04,1436.2711462922978
1999-08-05,1407.6507963977317
1999-08-06,1392.874555448017
1999-08-09,1399.7068568693119
1999-08-10,1409.34717552387
1999-08-11,1409.6481235755984
1999-08-12,1421.5210553966274
1999-08-13,1430.3184783295967
1999-08-16,1475.3962853199002
1999-08-17,1484.515010598356
1999-08-18,1500.3576719788516
1999-08-19,1492.877142201584
1999-08-20,1507.9158978191217
1999-08-23,1529.5831350129686
1999-08-24,1531.8103806060562
1999-08-25,1542.320342918046
1999-08-26,1525.4883667104723
1999-08-27,1518.5930254818247
1999-08-30,1540.033902471917
1999-08-31,1524.5680543311735
1999-09-01,1547.0886042425868
1999-09-02,1528.5763441272918
1999-09-03,1532.3901793802575
1999-09-06,1549.8648923615892
1999-09-07,1522.997787817389
1999-09-08,1512.0760483262156
1999-09-09,1557.474712361078
1999-09-10,1573.6247695423358
1999-09-13,1632.824599025921
1999-09-14,1625.942860101465
1999-09-15,1647.8368636342268
1999-09-16,1611.6920824554743
1999-09-17,1583.9574040267023
1999-09-20,1593.2978451786862
1999-09-21,1622.8778420272808
1999-09-22,1582.7317650511477
1999-09-23,1590.7459987811058
1999-09-24,1540.6316342946297
1999-09-27,1512.1127810477649
1999-09-28,1533.5374536051743
1999-09-29,1505.1259971592863
1999-09-30,1544.534538053701
1999-10-01,1562.3285001713657
1999-10-04,1546.1918575767559
1999-10-05,1531.9106430882202
1999-10-06,1520.1668512627002
1999-10-07,1525.1491144144998
1999-10-08,1543.5937472538553
1999-10-11,1551.4600046454882
1999-10-12,1547.5260613205144
1999-10-13,1506.6897680028978
1999-10-14,1506.279624703465
1999-10-15,1496.4798000310755
1999-10-18,1468.850177516043
1999-10-19,1471.0869322351539
1999-10-20,1498.6217797658542
1999-10-21,1486.2768186360536
1999-10-22,1505.9081980751755
1999-10-25,1530.0382825470178
1999-10-26,1542.6905856792466
1999-10-27,1549.2578647761284
1999-10-28,1534.9878012926167
1999-10-29,1572.4673097267246
1999-11-01,1571.4546139417248
1999-11-02,1584.291993599306
1999-11-03,1572.2881491090827
1999-11-04,1595.7222294632923
1999-11-05,1569.0475677520271
1999-11-08,1563.7757757724398
1999-11-09,1566.4568788265042
1999-11-10,1570.4733413949127
1999-11-11,1532.0128902189856
1999-11-12,1527.7199548428234
1999-11-15,1501.475670501795
1999-11-16,1492.2177977103886
1999-11-17,1529.246978843031
1999-11-18,1569.5531261516082
1999-11-19,1571.5589904807705
1999-11-22,1586.487293118807
1999-11-23,1601.741392585795
1999-11-24,1591.3959983405657
1999-11-25,1565.7890355378026
1999-11-26,1616.597042177569
1999-11-29,1634.3927822817639
1999-11-30,1617.7643557843937
1999-12-01,1623.3988921507946
1999-12-02,1620.3310706222057
1999-12-03,1623.6190721004054
1999-12-06,1582.5889504001518
1999-12-07,1593.4984146557822
1999-12-08,1568.2824695116929
1999-12-09,1571.5153833791107
1999-12-10,1588.916028366558
1999-12-13,1575.4403588748141
1999-12-14,1571.1436382551115
1999-12-15,1565.665258303319
1999-12-16,1539.571412935028
1999-12-17,1533.7195749051123
1999-12-20,1529.4391718790105
1999-12-21,1528.5393205156292
1999-12-22,1551.8674490259682
1999-12-23,1536.623929489979
1999-12-24,1537.812739096376
1999-12-27,1540.1476746646465
1999-12-28,1540.9720467061863
1999-12-29,1540.9330606159463
1999-12-30,1543.3965579236651
1999-12-31,1543.3965579236651
2000-01-03,1537.5305225029433
2000-01-04,1488.6190582363226
2000-01-05,1466.4157047842546
2000-01-06,1430.769822505557
2000-01-07,1443.5698932158982
2000-01-10,1448.3202961331199
2000-01-11,1463.9607784124305
2000-01-12,1455.243412338659
2000-01-13,1479.6750371374344
2000-01-14,1517.406315557853
2000-01-17,1585.3985653670334
2000-01-18,1570.9157599204768
2000-01-19,1556.1228473099263
2000-01-20,1571.4185377340818
2000-01-21,1565.8545374744626
2000-01-24,1570.2025033135071
2000-01-25,1550.1761304076067
2000-01-26,1569.3159676911796
2000-01-27,1602.498352619968
2000-01-28,1603.7407714800377
2000-01-31,1600.5915781148908
2000-02-01,1589.9459910236533
2000-02-02,1592.4203218334374
2000-02-03,1571.072186315308
2000-02-04,1583.5518541443746
2000-02-07,1580.9302209768298
2000-02-08,1547.9173116108802
2000-02-09,1545.43753276125
2000-02-10,1549.692398854386
2000-02-11,1544.0010160371269
2000-02-14,1542.8673577036222
2000-02-15,1509.8341454410856
2000-02-16,1503.8402190056847
2000-02-17,1485.5006510971336
2000-02-18,1479.6806605232227
2000-02-21,1437.9972068190793
2000-02-22,1398.2486723487712
2000-02-23,1412.112483336915
2000-02-24,1438.7639062276319
2000-02-25,1487.8996102564242
2000-02-28,1537.0918894571141
2000-02-29,1542.1130190175802
2000-03-01,1576.3350104369324
2000-03-02,1577.0821217336909
2000-03-03,1582.546145487496
2000-03-06,1578.2540184210359
2000-03-07,1603.1605687526535
2000-03-08,1591.7944837915406
2000-03-09,1585.471604945706
2000-03-10,1611.4185183742197
2000-03-13,1596.4024471331588
2000-03-14,1600.00266152524
2000-03-15,1588.4842353414356
2000-03-16,1594.3254540001533
2000-03-17,1618.558886948183
2000-03-20,1609.4416357294851
2000-03-21,1603.848929491925
2000-03-22,1617.6858357928745
2000-03-23,1597.5578817130763
2000-03-24,1607.341132392277
2000-03-27,1646.7584446472904
2000-03-28,1671.4450924986545
2000-03-29,1727.6884385699445
2000-03-30,1703.928990740067
2000-03-31,1747.6434551161858
2000-04-03,1737.5951268167041
2000-04-04,1727.8024542507062
2000-04-05,1720.7612665692816
2000-04-06,1721.7944042729412
2000-04-07,1720.6754335111546
2000-04-10,1715.7863907800618
2000-04-11,1693.318783321816
2000-04-12,1739.597447699105
2000-04-13,1735.2645999660062
2000-04-14,1740.6436607710668
2000-04-17,1652.293586201288
2000-04-18,1680.1011718808836
2000-04-19,1707.0389711614002
2000-04-20,1701.2613219767752
2000-04-21,1666.6248370743456
2000-04-24,1708.118722156341
2000-04-25,1724.8967926571775
2000-04-26,1714.7364632358544
2000-04-27,1718.7498717589424
2000-04-28,1689.8050035864057
2000-05-01,1719.5434480654674
2000-05-02,1735.4882496367989
2000-05-03,1764.2993967034165
2000-05-04,1779.6926286415326
2000-05-05,1769.4898276220604
2000-05-08,1774.4841554910558
2000-05-09,1746.2802182053838
2000-05-10,1735.7301006966966
2000-05-11,1738.107144453845
2000-05-12,1757.702829943778
2000-05-15,1748.7516862338318
2000-05-16,1781.1191831355586
2000-05-17,1812.5874078130332
2000-05-18,1803.7114265857058
2000-05-19,1834.8311303689118
2000-05-22,1777.1017128354688
2000-05-23,1780.753861978089
2000-05-24,1756.8631640450726
2000-05-25,1767.0223491204458
2000-05-26,1730.4798170190795
2000-05-29,1736.5800384248153
2000-05-30,1729.3248897892322
2000-05-31,1717.3254278188597
2000-06-01,1713.5253221718244
2000-06-02,1696.9980438196899
2000-06-05,1733.3127458994297
2000-06-06,1743.8925940322035
2000-06-07,1760.5933414209912
2000-06-08,1765.0432885720777
2000-06-09,1767.3088699255495
2000-06-12,1788.8616011407448
2000-06-13,1769.8312589685524
2000-06-14,1764.231242769744
2000-06-15,1756.5776156013508
2000-06-16,1742.4540606685034
2000-06-19,1764.819603543894
2000-06-20,1800.1386870598665
2000-06-21,1828.7792145199764
2000-06-22,1852.214833651877
2000-06-23,1852.4880158804897
2000-06-26,1832.7882007046794
2000-06-27,1848.7651058149554
2000-06-28,1857.6923159801502
2000-06-29,1875.2661682500805
2000-06-30,1874.6324349116346
2000-07-03,1929.3490420480598
2000-07-04,1918.3618952726963
2000-07-05,1879.5945577957561
2000-07-06,1866.9106556238762
2000-07-07,1879.653087619798
2000-07-10,1901.610380351812
2000-07-11,1913.9043853652574
2000-07-12,1896.2353712838121
2000-07-13,1882.3905413970313
2000-07-14,1885.0348775519135
2000-07-17,1880.1572697295946
2000-07-18,1851.437911375171
2000-07-19,1861.5005416243653
2000-07-20,1859.8933328781418
2000-07-21,1814.109291089798
2000-07-24,1779.620742257946
2000-07-25,1759.1725099982377
2000-07-26,1753.688748891938
2000-07-27,1736.5253642207524
2000-07-28,1723.8695468279382
2000-07-31,1700.1958587349654
2000-08-01,1737.6130322582997
2000-08-02,1769.8113557019944
2000-08-03,1783.6735325527434
2000-08-04,1776.8830662421833
2000-08-07,1790.3809610652622
2000-08-08,1801.6259628495666
2000-08-09,1833.8252909986256
2000-08-10,1808.4961811824437
2000-08-11,1838.9760016772225
2000-08-14,1825.16855004864
2000-08-15,1824.5156237884485
2000-08-16,1836.7002584983682
2000-08-17,1812.6316451543435
2000-08-18,1838.4393131622578
2000-08-21,1832.2459740066563
2000-08-22,1873.517592561534
2000-08-23,1896.400507714145
2000-08-24,1894.2508053762215
2000-08-25,1904.064226206566
2000-08-28,1912.7616687569532
2000-08-29,1918.0741263133702
2000-08-30,1903.0994407363364
2000-08-31,1902.1687324960712
2000-09-01,1880.4319262831693
2000-09-04,1878.2625657497929
2000-09-05,1895.0115083164774
2000-09-06,1896.172359534603
2000-09-07,1925.7500429575052
2000-09-08,1935.419641655062
2000-09-11,1912.2647761197024
2000-09-12,1886.7699637945504
2000-09-13,1881.1662770949988
2000-09-14,1883.3094939837915
2000-09-15,1881.0243386815423
2000-09-18,1906.7292531093717
2000-09-19,1921.2519543098472
2000-09-20,1976.495389108017
2000-09-21,1965.9346918581725
2000-09-22,1844.244860824513
2000-09-25,1875.087743033364
2000-09-26,1849.0417992386774
2000-09-27,1824.5033530927856
2000-09-28,1804.4389024646684
2000-09-29,1835.4878916190326
2000-10-02,1838.8798882710066
2000-10-03,1855.2326602249245
2000-10-04,1854.0639251899456
2000-10-05,1853.9201962831382
2000-10-06,1860.5059472361006
2000-10-09,1859.5039559231705
2000-10-10,1854.468468309633
2000-10-11,1831.2395429020419
2000-10-12,1842.2300982478448
2000-10-13,1830.928251462741
2000-10-16,1858.6415769942462
2000-10-17,1840.5808536217166
2000-10-18,1814.7474404067157
2000-10-19,1815.0911308219017
2000-10-20,1836.0518823096616
2000-10-23,1836.9222684068293
2000-10-24,1840.9602256316139
2000-10-25,1846.7273121006072
2000-10-26,1839.267071106854
2000-10-27,1791.0779332058191
2000-10-30,1770.9457218946095
2000-10-31,1755.1927699179366
2000-11-01,1776.9680741355733
2000-11-02,1781.4738860440814
2000-11-03,1790.6110638480186
2000-11-06,1835.1877520279807
2000-11-07,1837.1468084746064
2000-11-08,1846.0553011935567
2000-11-09,1815.4067402769506
2000-11-10,1793.0392562108937
2000-11-13,1780.2146093847573
2000-11-14,1774.4490325662293
2000-11-15,1765.0890117759852
2000-11-16,1754.4839065145839
2000-11-17,1759.450477735009
2000-11-20,1752.5083470511677
2000-11-21,1735.3871133932219
2000-11-22,1744.7083382108901
2000-11-23,1744.00367781925
2000-11-24,1745.9128939454142
2000-11-27,1752.892803470301
2000-11-28,1746.8581100808228
2000-11-29,1720.2586620928066
2000-11-30,1725.624490356769
2000-12-01,1740.2866951331912
2000-12-04,1718.8272572338537
2000-12-05,1708.729136702035
2000-12-06,1717.165178466936
2000-12-07,1693.1145768365595
2000-12-08,1689.0477388513984
2000-12-11,1741.2593033629935
2000-12-12,1736.5404392097123
2000-12-13,1724.797821881024
2000-12-14,1687.47018781353
2000-12-15,1647.5119791069005
2000-12-18,1643.1293492265331
2000-12-19,1610.035206646178
2000-12-20,1557.6636942234568
2000-12-21,1512.8076071687508
2000-12-22,1499.9723069610232
2000-12-25,1545.5518638440592
2000-12-26,1518.9563034055398
2000-12-27,1510.5509144268465
2000-12-28,1512.0045169843586
2000-12-29,1490.1768646711098
2001-01-01,1490.1768646711098
2001-01-02,1472.8458980592363
2001-01-03,1476.7770616895527
2001-01-04,1445.5653319912467
2001-01-05,1428.5325747028617
2001-01-08,1430.9317430163355
2001-01-09,1417.798389830951
2001-01-10,1404.8864659948342
2001-01-11,1352.6854277701352
2001-01-12,1359.2003165082674
2001-01-15,1371.7091627552084
2001-01-16,1404.0223483114316
2001-01-17,1420.139773479033
2001-01-18,1419.6532361357379
2001-01-19,1448.1417482513232
2001-01-22,1454.1879609671428
2001-01-23,1448.8500619857919
2001-01-24,1459.0888063255716
2001-01-25,1484.1303405286708
2001-01-26,1472.5514188586146
2001-01-29,1488.9456185847098
2001-01-30,1485.329415003215
2001-01-31,1490.5858833221084
2001-02-01,1487.6661055781713
2001-02-02,1491.6683640356719
2001-02-05,1469.795790758993
2001-02-06,1477.073967130223
2001-02-07,1466.7538392996428
2001-02-08,1475.3208325552837
2001-02-09,1466.1018864698995
2001-02-12,1457.5862898398711
2001-02-13,1475.4117521642625
2001-02-14,1498.0880629249018
2001-02-15,1540.5015468407353
2001-02-16,1516.289214520217
2001-02-19,1494.0283711384313
2001-02-20,1531.6459182144072
2001-02-21,1506.1766069869575
2001-02-22,1502.443259884918
2001-02-23,1528.790220108126
2001-02-26,1531.4920247843388
2001-02-27,1528.4274318047474
2001-02-28,1498.8949024964286
2001-03-01,1473.020814227688
2001-03-02,1410.5655499041166
2001-03-05,1413.5757046579213
2001-03-06,1441.7924552788986
2001-03-07,1441.812055567302
2001-03-08,1436.9532941628443
2001-03-09,1445.5297632537952
2001-03-12,1406.6532794212724
2001-03-13,1396.4803594415184
2001-03-14,1391.1774487734642
2001-03-15,1404.8868583914846
2001-03-16,1410.997444000583
2001-03-19,1424.4506437484877
2001-03-20,1411.8662521451133
2001-03-21,1486.612363783157
2001-03-22,1483.215748211241
2001-03-23,1509.1572717655245
2001-03-26,1566.713046285524
2001-03-27,1559.7116921389857
2001-03-28,1602.8200157171611
2001-03-29,1567.5402781001517
2001-03-30,1519.1356809859988
2001-04-02,1503.4143274180535
2001-04-03,1535.0125979341362
2001-04-04,1528.0406491016026
2001-04-05,1567.9499852235044
2001-04-06,1564.7520421064817
2001-04-09,1530.5669492936827
2001-04-10,1550.9482438196503
2001-04-11,1578.3288027626897
2001-04-12,1589.6294061549745
2001-04-13,1595.7054185567745
2001-04-16,1604.60008829431
2001-04-17,1613.7875440625744
2001-04-18,1675.425492826017
2001-04-19,1665.417334981272
2001-04-20,1632.1784767708339
2001-04-23,1654.757605756768
2001-04-24,1668.0544276334617
2001-04-25,1680.2061742193948
2001-04-26,1687.7152595439911
2001-04-27,1689.9442589732262
2001-04-30,1704.8261751432685
2001-05-01,1764.25224053309
2001-05-02,1765.2133995389515
2001-05-03,1775.0859108746022
2001-05-04,1772.403935260861
2001-05-07,1777.1114179399958
2001-05-08,1752.7742423026805
2001-05-09,1730.5911673571252
2001-05-10,1722.9199959338912
2001-05-11,1739.3575569913214
2001-05-14,1710.9228556550156
2001-05-15,1706.6064339778914
2001-05-16,1672.1438988934665
2001-05-17,1701.870554012986
2001-05-18,1700.7641019857372
2001-05-21,1728.938179379782
2001-05-22,1747.443505716038
2001-05-23,1792.825795183804
2001-05-24,1796.4885719222946
2001-05-25,1782.311733812123
2001-05-28,1760.0644279280752
2001-05-29,1788.3554248434325
2001-05-30,1755.109312641181
2001-05-31,1775.6243804130077
2001-06-01,1779.9957088241008
2001-06-04,1772.971307455765
2001-06-05,1755.1852653818228
2001-06-06,1754.8683033535347
2001-06-07,1765.6693523269896
2001-06-08,1772.823677943737
2001-06-11,1770.6497188546869
2001-06-12,1713.7867683076208
2001-06-13,1716.5154779868913
2001-06-14,1702.7576803689249
2001-06-15,1670.9590183550713
2001-06-18,1662.006906412664
2001-06-19,1662.8112012331753
2001-06-20,1665.007270676087
2001-06-21,1672.702399040241
2001-06-22,1701.3334792480534
2001-06-25,1694.5456179648957
2001-06-26,1708.8864301226522
2001-06-27,1699.238005319979
2001-06-28,1700.5521551211712
2001-06-29,1727.9923455941812
2001-07-02,1712.8424101707574
2001-07-03,1715.7992893755993
2001-07-04,1698.075896912097
2001-07-05,1699.3223195579467
2001-07-06,1656.9444675410734
2001-07-09,1627.9077405732714
2001-07-10,1625.6367107339051
2001-07-11,1607.6580762680635
2001-07-12,1651.7892556662714
2001-07-13,1643.0097134095322
2001-07-16,1627.6948139141716
2001-07-17,1618.4318988178436
2001-07-18,1566.9504746295152
2001-07-19,1573.9675100910476
2001-07-20,1573.3195482977053
2001-07-23,1530.9789527293215
2001-07-24,1535.6118445346037
2001-07-25,1541.3367216042961
2001-07-26,1550.6171775221535
2001-07-27,1560.2697186233017
2001-07-30,1517.259092747291
2001-07-31,1542.348478073851
2001-08-01,1551.8460771428647
2001-08-02,1592.1003227156477
2001-08-03,1573.4629784633707
2001-08-06,1583.7752732124652
2001-08-07,1599.8126199484507
2001-08-08,1601.6733384695826
2001-08-09,1549.4460467720085
2001-08-10,1553.2612132042318
2001-08-13,1525.0276713439077
2001-08-14,1559.8737116831471
2001-08-15,1562.208280391614
2001-08-16,1544.5867165209488
2001-08-17,1535.4855833346617
2001-08-20,1517.8390900209956
2001-08-21,1532.9167216170524
2001-08-22,1530.5918744838718
2001-08-23,1532.0873320388596
2001-08-24,1530.7688946481294
2001-08-27,1545.2386148599926
2001-08-28,1533.9256621997451
2001-08-29,1522.1482146182032
2001-08-30,1502.380588091903
2001-08-31,1495.520569965666
2001-09-03,1460.1395746998028
2001-09-04,1500.250544986019
2001-09-05,1467.0781540847454
2001-09-06,1458.7909963163938
2001-09-07,1433.5474497600221
2001-09-10,1395.5133368338434
2001-09-11,1407.9083310453482
2001-09-12,1299.7957216740826
2001-09-13,1322.0727366019842
2001-09-14,1367.85559300363
2001-09-17,1302.637729047793
2001-09-18,1327.434142610607
2001-09-19,1341.7977020923643
2001-09-20,1340.8993589439078
2001-09-21,1331.2608748879888
2001-09-24,1322.6291793625958
2001-09-25,1331.8719897059873
2001-09-26,1326.3364219486086
2001-09-27,1310.259750403943
2001-09-28,1354.966516055423
2001-10-01,1363.9500436498126
2001-10-02,1377.5625732166848
2001-10-03,1368.7410544128354
2001-10-04,1401.330456769968
2001-10-05,1387.2050659735978
2001-10-08,1391.7812829032418
2001-10-09,1368.0934078920818
2001-10-10,1365.7935057453192
2001-10-11,1397.7585368373454
2001-10-12,1408.2911256104169
2001-10-15,1402.9514658491566
2001-10-16,1405.3803597133267
2001-10-17,1422.939611780007
2001-10-18,1407.9018074879427
2001-10-19,1417.6101338765789
2001-10-22,1425.7721131661208
2001-10-23,1444.195235167694
2001-10-24,1447.1524063415052
2001-10-25,1459.731664341003
2001-10-26,1455.5573623056225
2001-10-29,1428.6093891061755
2001-10-30,1406.007876802287
2001-10-31,1403.898496170653
2001-11-01,1386.8210968457752
2001-11-02,1388.6550704536285
2001-11-05,1404.6081447100075
2001-11-06,1421.7219309386826
2001-11-07,1399.1664758444228
2001-11-08,1414.2501088992833
2001-11-09,1396.3600433900292
2001-11-12,1384.58192383814
2001-11-13,1378.3367151658645
2001-11-14,1374.9713693703554
2001-11-15,1393.6931520369496
2001-11-16,1390.1181238747772
2001-11-19,1398.9685568127813
2001-11-20,1394.77965852764
2001-11-21,1402.8794395920795
2001-11-22,1393.187108988769
2001-11-23,1390.8392431385864
2001-11-26,1418.344703714544
2001-11-27,1414.426460163919
2001-11-28,1386.278141748164
2001-11-29,1370.1997982084838
2001-11-30,1362.9616715166549
2001-12-03,1335.864766366705
2001-12-04,1326.739492153923
2001-12-05,1341.7314826824215
2001-12-06,1340.1711719551997
2001-12-07,1311.2492057758702
2001-12-10,1291.9402389292434
2001-12-11,1271.6349738617528
2001-12-12,1283.1114626051528
2001-12-13,1259.999493251997
2001-12-14,1227.2663507425113
2001-12-17,1192.7948603349548
2001-12-18,1185.297400252947
2001-12-19,1176.6835432260143
2001-12-20,1200.2185032390655
2001-12-21,1206.005262832072
2001-12-24,1214.3641686879093
2001-12-25,1214.4238976884933
2001-12-26,1198.1959053107935
2001-12-27,1199.9281588925305
2001-12-28,1229.7410020719328
2001-12-31,1219.1643873243177
2002-01-01,1219.1643873243177
2002-01-02,1190.859431584398
2002-01-03,1199.810919427912
2002-01-04,1225.0019362910155
2002-01-07,1231.9773181823602
2002-01-08,1199.6090199781888
2002-01-09,1200.2611038796292
2002-01-10,1178.3463230370771
2002-01-11,1174.1362817088377
2002-01-14,1172.5235263338095
2002-01-15,1156.7218480462927
2002-01-16,1168.0424203771126
2002-01-17,1165.1300955261904
2002-01-18,1185.4496987116338
2002-01-21,1199.9459841538624
2002-01-22,1168.410873871332
2002-01-23,1160.438213270487
2002-01-24,1168.7416515299876
2002-01-25,1188.6952223107587
2002-01-28,1212.2549374061068
2002-01-29,1197.5006661288503
2002-01-30,1194.3697586855997
2002-01-31,1189.9297631637344
2002-02-01,1173.3385921312165
2002-02-04,1158.4028801413672
2002-02-05,1131.6371302303833
2002-02-06,1131.8187247638148
2002-02-07,1141.5099047941706
2002-02-08,1138.3832064902342
2002-02-11,1141.5187864341635
2002-02-12,1179.2679302776453
2002-02-13,1195.8109776119097
2002-02-14,1210.8450148980253
2002-02-15,1202.6552689430796
2002-02-18,1212.5842549538881
2002-02-19,1177.8051224767657
2002-02-20,1177.777376304157
2002-02-21,1207.0039874615354
2002-02-22,1206.1012328330958
2002-02-25,1212.2117106538476
2002-02-26,1210.988591668665
2002-02-27,1249.4041384835416
2002-02-28,1263.3422703532642
2002-03-01,1285.9152333299373
2002-03-04,1340.6871353292593
2002-03-05,1331.9748246300326
2002-03-06,1331.370641080552
2002-03-07,1384.479222385552
2002-03-08,1398.665242209742
2002-03-11,1428.8282813602275
2002-03-12,1405.5686441918533
2002-03-13,1363.6135871941299
2002-03-14,1361.465222849729
2002-03-15,1376.964876809442
2002-03-18,1354.3638971513815
2002-03-19,1371.8000236410817
2002-03-20,1360.2979855046817
2002-03-21,1358.3697397747121
2002-03-22,1336.4513708133484
2002-03-25,1328.839262017384
2002-03-26,1328.9405412769809
2002-03-27,1352.182433566175
2002-03-28,1349.1592661421955
2002-03-29,1328.6717279355603
2002-04-01,1298.3100747931555
2002-04-02,1306.2202810360634
2002-04-03,1334.2198602213407
2002-04-04,1352.6198675639646
2002-04-05,1369.674103198357
2002-04-08,1383.7101972761398
2002-04-09,1365.7816425054339
2002-04-10,1375.731455738576
2002-04-11,1347.8856437559702
2002-04-12,1337.6151949087355
2002-04-15,1347.6609811552391
2002-04-16,1363.3312636150893
2002-04-17,1370.8285853782077
2002-04-18,1379.513623518662
2002-04-19,1379.2110917105751
2002-04-22,1401.3570174220877
2002-04-23,1403.5992043750887
2002-04-24,1398.01013642188
2002-04-25,1400.5119039606525
2002-04-26,1389.3345021938485
2002-04-29,1382.4813280210724
2002-04-30,1369.7758956384293
2002-05-01,1378.791069999473
2002-05-02,1381.8405580374565
2002-05-03,1377.2291585721914
2002-05-06,1368.3327678273051
2002-05-07,1351.496720137136
2002-05-08,1358.1123137043037
2002-05-09,1368.5256020896743
2002-05-10,1366.3935867058406
2002-05-13,1357.893962357928
2002-05-14,1356.3302642877625
2002-05-15,1370.9957912494474
2002-05-16,1388.738950425517
2002-05-17,1397.9474543963254
2002-05-20,1414.5142668088654
2002-05-21,1444.9635659283322
