Date,ACWI SMALL CAP MINIMUM VOLATILITY (USD)
2001-05-31,1000.0
2001-06-01,1004.492506839855
2001-06-04,1006.7192320788515
2001-06-05,1008.92218057588
2001-06-06,1007.9127046852736
2001-06-07,1006.2190072195574
2001-06-08,1008.0402024580866
2001-06-11,1012.2413777780815
2001-06-12,1003.3743090239662
2001-06-13,1001.5149117474003
2001-06-14,990.4150935689973
2001-06-15,983.187045444487
2001-06-18,978.8219474511087
2001-06-19,981.3528674250267
2001-06-20,986.7687554497771
2001-06-21,986.8970787718628
2001-06-22,983.0038536283636
2001-06-25,974.3680694558336
2001-06-26,976.5699154953699
2001-06-27,978.9521437377252
2001-06-28,990.2525153572567
2001-06-29,1002.111726608325
2001-07-02,998.6204583176091
2001-07-03,997.4480840438131
2001-07-04,995.5649297761893
2001-07-05,1000.6343315942713
2001-07-06,988.0292955513718
2001-07-09,979.9236981505
2001-07-10,971.5841271675755
2001-07-11,962.3893904002064
2001-07-12,979.4122582891706
2001-07-13,977.7946009183622
2001-07-16,971.0168547432133
2001-07-17,975.2863191021402
2001-07-18,954.8445937247703
2001-07-19,958.7459832231187
2001-07-20,957.4937257426215
2001-07-23,954.4476795750652
2001-07-24,944.3607535634811
2001-07-25,943.5241813430572
2001-07-26,948.8597044176647
2001-07-27,951.2691520843484
2001-07-30,946.916973738479
2001-07-31,950.2256817598793
2001-08-01,950.7997467317821
2001-08-02,952.9577493158426
2001-08-03,950.064085407288
2001-08-06,951.0340683629629
2001-08-07,954.5265039349943
2001-08-08,953.5787809211803
2001-08-09,940.5945993124841
2001-08-10,939.210528499122
2001-08-13,935.2748630740854
2001-08-14,941.8934202255323
2001-08-15,935.85391667657
2001-08-16,937.4975976128478
2001-08-17,933.0751928252545
2001-08-20,935.9030862746648
2001-08-21,936.7504897632523
2001-08-22,932.2852624109759
2001-08-23,936.6039468505362
2001-08-24,937.737064229357
2001-08-27,939.120223481437
2001-08-28,935.74113182046
2001-08-29,934.9450956003443
2001-08-30,931.6718540892412
2001-08-31,930.3123515766589
2001-09-03,927.4621761172366
2001-09-04,943.3213098652027
2001-09-05,940.9485459576956
2001-09-06,931.5271499916247
2001-09-07,914.1055900120656
2001-09-10,907.1961982851149
2001-09-11,897.041303298345
2001-09-12,884.8505455341001
2001-09-13,881.8553315078583
2001-09-14,872.3220091169841
2001-09-17,849.4520338679306
2001-09-18,847.8342593929365
2001-09-19,839.8452689666582
2001-09-20,825.0058350124762
2001-09-21,817.0394919773155
2001-09-24,827.7471856975033
2001-09-25,828.8217362037218
2001-09-26,834.1251404125449
2001-09-27,837.7680517156499
2001-09-28,857.3010764416761
2001-10-01,850.9061284745195
2001-10-02,851.8559541791235
2001-10-03,852.4607541026622
2001-10-04,862.7973025716497
2001-10-05,857.8895687967159
2001-10-08,853.9429610334467
2001-10-09,853.7316423819144
2001-10-10,864.607330342786
2001-10-11,880.220424068227
2001-10-12,876.1474894795655
2001-10-15,876.484740159718
2001-10-16,879.0622981183494
2001-10-17,879.0932867873577
2001-10-18,877.9106139553754
2001-10-19,884.838767440644
2001-10-22,890.2295702994331
2001-10-23,891.0160508735576
2001-10-24,889.3839728042681
2001-10-25,891.3191251579448
2001-10-26,896.3708778678676
2001-10-29,884.2342316851566
2001-10-30,874.5163016851499
2001-10-31,883.2255729038508
2001-11-01,882.5591460811413
2001-11-02,883.9151173197473
2001-11-05,894.5465478670525
2001-11-06,899.1255166619299
2001-11-07,895.63186893787
2001-11-08,902.3332116211152
2001-11-09,899.1254186599568
2001-11-12,899.3447227562198
2001-11-13,911.2703474650976
2001-11-14,914.9044239841432
2001-11-15,919.155875531474
2001-11-16,917.2302162665405
2001-11-19,926.9523696857987
2001-11-20,922.5619175106168
2001-11-21,927.7758485702537
2001-11-22,924.8815633057754
2001-11-23,931.6097830757035
2001-11-26,934.1388154724104
2001-11-27,929.5284493411928
2001-11-28,921.9874783431126
2001-11-29,925.0851809489428
2001-11-30,916.8735325528397
2001-12-03,918.1582323234912
2001-12-04,922.8931876421843
2001-12-05,930.975925894938
2001-12-06,932.6409527870069
2001-12-07,932.6276812151146
2001-12-10,929.766445522846
2001-12-11,927.0958067230898
2001-12-12,926.394200981562
2001-12-13,919.9878772111787
2001-12-14,915.4870967585496
2001-12-17,917.5051370097488
2001-12-18,920.0249735354904
2001-12-19,918.287798869281
2001-12-20,919.5731407414563
2001-12-21,931.6590938881719
2001-12-24,941.7354824481911
2001-12-25,943.5755499348688
2001-12-26,943.8746553381436
2001-12-27,938.891770504675
2001-12-28,945.9527428560398
2001-12-31,939.4058083490526
2002-01-01,939.347098044132
2002-01-02,924.7444942686635
2002-01-03,931.4856047342748
2002-01-04,940.3110079391735
2002-01-07,940.0618305509628
2002-01-08,938.8323096437252
2002-01-09,939.8262795072329
2002-01-10,933.9186691345648
2002-01-11,932.9700161696935
2002-01-14,928.9144080953529
2002-01-15,932.3444331741997
2002-01-16,935.1619317423317
2002-01-17,940.5002885792459
2002-01-18,938.0713564315488
2002-01-21,943.2195940758484
2002-01-22,940.8163552669114
2002-01-23,941.0566731075978
2002-01-24,945.5240015050938
2002-01-25,957.9377856237957
2002-01-28,964.8584381808902
2002-01-29,960.5901800891477
2002-01-30,963.865833736014
2002-01-31,966.0959502510092
2002-02-01,965.3393748922582
2002-02-04,958.2402123370179
2002-02-05,954.889537939759
2002-02-06,954.0661766209811
2002-02-07,952.6696516146663
2002-02-08,953.9453893217081
2002-02-11,952.8757849125229
2002-02-12,959.1096801513243
2002-02-13,966.5756630093163
2002-02-14,968.8968481135333
2002-02-15,967.4191399464487
2002-02-18,970.2065406440904
2002-02-19,959.5832458248312
2002-02-20,963.1111452425495
2002-02-21,962.3289457630642
2002-02-22,961.5253351609932
2002-02-25,966.7774329532521
2002-02-26,970.5853367341731
2002-02-27,980.7998149282961
2002-02-28,979.0789487191662
2002-03-01,984.8685130859625
2002-03-04,992.649985558033
2002-03-05,992.899010530971
2002-03-06,994.0232498871974
2002-03-07,996.0863658564705
2002-03-08,1001.6245131481688
2002-03-11,1005.6633914129469
2002-03-12,1005.0835587819226
2002-03-13,998.8790671468118
2002-03-14,997.1548946878568
2002-03-15,998.8372798791551
2002-03-18,1001.426582654418
2002-03-19,1001.922538023097
2002-03-20,1001.2701162883375
2002-03-21,1008.5483030048374
2002-03-22,1010.2679093431334
2002-03-25,1011.5758491318571
2002-03-26,1015.866482425256
2002-03-27,1025.7940291024515
2002-03-28,1025.041106358009
2002-03-29,1022.5387735836997
2002-04-01,1015.3643770656935
2002-04-02,1015.0744026188897
2002-04-03,1016.4231193375061
2002-04-04,1018.1586244056477
2002-04-05,1024.8627061270297
2002-04-08,1034.3843620681498
2002-04-09,1032.355227976827
2002-04-10,1039.6490110911805
2002-04-11,1030.3312745153123
2002-04-12,1040.6530698609968
2002-04-15,1038.1669728601762
2002-04-16,1041.5866637113372
2002-04-17,1036.652208604793
2002-04-18,1036.4245176128966
2002-04-19,1039.6421747404825
2002-04-22,1039.2591965421095
2002-04-23,1036.1005189293635
2002-04-24,1034.0731355149128
2002-04-25,1031.1651680427583
2002-04-26,1027.97225616822
2002-04-29,1026.1119754050596
2002-04-30,1030.3119066537074
2002-05-01,1031.5059719296758
2002-05-02,1037.0071101800118
2002-05-03,1030.6904497843602
2002-05-06,1021.8731111241459
2002-05-07,1020.8540442581932
2002-05-08,1026.0023485651363
2002-05-09,1022.2409894026179
2002-05-10,1015.2414003472027
2002-05-13,1019.1858307466673
2002-05-14,1029.2132888474844
2002-05-15,1029.36942609078
2002-05-16,1025.0638493028587
2002-05-17,1018.6695021534008
2002-05-20,1014.8063593727281
2002-05-21,1018.1369634491441
2002-05-22,1012.7805408012736
2002-05-23,1022.5652844885792
2002-05-24,1022.1923840402877
2002-05-27,1026.8339874103635
2002-05-28,1019.4896703032745
2002-05-29,1016.6592426886741
2002-05-30,1013.6014525569103
2002-05-31,1016.1764466834521
2002-06-03,1007.1143059699258
2002-06-04,998.5788031510044
2002-06-05,1002.4546762588286
2002-06-06,990.0466824922563
2002-06-07,990.2025560855319
2002-06-10,991.6447153876907
2002-06-11,989.4136839530449
2002-06-12,984.770768744416
2002-06-13,980.1670161801287
2002-06-14,974.2020965145784
2002-06-17,984.0761774539519
2002-06-18,981.1257016935917
2002-06-19,967.8837046080645
2002-06-20,962.08206683483
2002-06-21,960.1700394425518
2002-06-24,948.0887869300666
2002-06-25,949.372846124309
2002-06-26,930.168991745582
2002-06-27,938.0133982400758
2002-06-28,941.4117840360075
2002-07-01,934.9989319183877
2002-07-02,925.0939373855043
2002-07-03,925.5379713545419
2002-07-04,926.1697594445167
2002-07-05,941.3834858449035
2002-07-08,928.1726923565736
2002-07-09,921.5456111259723
2002-07-10,915.1010159841103
2002-07-11,901.2430410315608
2002-07-12,899.2782391960512
2002-07-15,878.7114370957905
2002-07-16,867.0939050674973
2002-07-17,869.0497715501217
2002-07-18,861.4246384744918
2002-07-19,841.871934106276
2002-07-22,833.2614858651375
2002-07-23,827.7692391670092
2002-07-24,837.461446893907
2002-07-25,841.6417254642143
2002-07-26,851.8346269897291
2002-07-29,882.3417424444946
2002-07-30,881.4726124623907
2002-07-31,886.9566846240523
2002-08-01,879.2965621606298
2002-08-02,867.8322703911282
2002-08-05,856.4262325710446
2002-08-06,874.8252855033095
2002-08-07,879.0849246065335
2002-08-08,884.5106707219492
2002-08-09,885.3765419661881
2002-08-12,881.8171295326703
2002-08-13,873.2694708472412
2002-08-14,879.6328139358642
2002-08-15,888.1250736198007
2002-08-16,889.5650842751415
2002-08-19,895.3840981814732
2002-08-20,894.5772197596577
2002-08-21,896.5832210983248
2002-08-22,906.3394913164016
2002-08-23,899.6938488854446
2002-08-26,908.8010675595449
2002-08-27,899.489651202766
2002-08-28,891.8140945759552
2002-08-29,890.8956678924167
2002-08-30,894.3366667062387
2002-09-02,889.2982225559876
2002-09-03,868.4577922250759
2002-09-04,873.4602351388482
2002-09-05,870.4841675003365
2002-09-06,883.0502949484497
2002-09-09,888.7468259813604
2002-09-10,895.5703566738835
2002-09-11,897.457438337601
2002-09-12,889.1629636480823
2002-09-13,888.9730889097664
2002-09-16,890.2691178267777
2002-09-17,889.1906722774021
2002-09-18,880.6902043839931
2002-09-19,869.7218490903277
2002-09-20,867.8497008817772
2002-09-23,859.4035590829135
2002-09-24,855.131075310186
2002-09-25,861.2631901757358
2002-09-26,873.3260411163277
2002-09-27,868.5222804361238
2002-09-30,856.6650481740206
2002-10-01,858.8971509795127
2002-10-02,850.2859755054651
2002-10-03,846.739771296665
2002-10-04,839.8039017070556
2002-10-07,824.0796404095538
2002-10-08,825.6284784529877
2002-10-09,803.2505421466996
2002-10-10,813.5653598670094
2002-10-11,823.5440701291208
2002-10-14,823.1295718245946
2002-10-15,842.9971872648792
2002-10-16,836.887139564147
2002-10-17,854.5140355966607
2002-10-18,856.9523984014826
2002-10-21,861.7578453585918
2002-10-22,850.1604006309194
2002-10-23,857.4682632254056
2002-10-24,856.7246316300143
2002-10-25,861.9032856715845
2002-10-28,853.5330635578819
2002-10-29,851.0195384795455
2002-10-30,854.431574426017
2002-10-31,849.022528766062
2002-11-01,849.9495746150894
2002-11-04,852.8649134986762
2002-11-05,850.2703603077216
2002-11-06,856.8090089119881
2002-11-07,844.7496913727316
2002-11-08,836.1996931652474
2002-11-11,827.2558322473175
2002-11-12,831.0774330458796
2002-11-13,831.0792289180762
2002-11-14,838.8821073513313
2002-11-15,841.1230855133615
2002-11-18,833.9244389576753
2002-11-19,826.2960122230576
2002-11-20,835.8364177865355
2002-11-21,841.7949986629818
2002-11-22,847.076278594077
2002-11-25,853.0351207387047
2002-11-26,847.7431497643364
2002-11-27,858.1107623959899
2002-11-28,856.0188889823661
2002-11-29,854.7209327881806
2002-12-02,855.0099816088785
2002-12-03,850.4763338809399
2002-12-04,847.6587527818563
2002-12-05,845.5525861677157
2002-12-06,842.6868937714893
2002-12-09,840.2502587877677
2002-12-10,842.1506476965134
2002-12-11,843.5018261649392
2002-12-12,839.7520790842873
2002-12-13,833.3726650191963
2002-12-16,837.3020122599929
2002-12-17,827.0319876070723
2002-12-18,822.508417763059
2002-12-19,824.4416888260594
2002-12-20,826.0232688117674
2002-12-23,828.8771787658031
2002-12-24,825.2489296364533
2002-12-25,825.1277848500466
2002-12-26,827.1620603925505
2002-12-27,821.327148196908
2002-12-30,820.0159317844076
2002-12-31,819.0262740989435
2003-01-01,818.9264710872491
2003-01-02,832.7539965286561
2003-01-03,831.5907213291661
2003-01-06,837.3179452125737
2003-01-07,832.8194762508475
2003-01-08,831.383677636077
2003-01-09,829.9855201625498
2003-01-10,825.2222110793401
2003-01-13,821.9465375260978
2003-01-14,823.9071200598146
2003-01-15,822.7109974782016
2003-01-16,823.8734665260392
2003-01-17,815.2210486634293
2003-01-20,813.3757522569887
2003-01-21,809.2438196393996
2003-01-22,803.9124667495528
2003-01-23,805.7364411659471
2003-01-24,796.9333364436635
2003-01-27,786.4736548448572
2003-01-28,787.372319994022
2003-01-29,785.0214572902414
2003-01-30,787.3618594422331
2003-01-31,792.1408142878138
2003-02-03,791.9952377243168
2003-02-04,785.5524414019786
2003-02-05,787.2440627821901
2003-02-06,783.3330113725664
2003-02-07,779.3719429350684
2003-02-10,783.3414473046888
2003-02-11,782.7361866920377
2003-02-12,777.7946320543145
2003-02-13,771.4105159941178
2003-02-14,772.4474822358277
2003-02-17,777.5338126538368
2003-02-18,786.6101154682934
2003-02-19,782.9419196549746
2003-02-20,777.5687787572036
2003-02-21,781.9535780023722
2003-02-24,781.6773273945793
2003-02-25,781.8663740423563
2003-02-26,777.834120568053
2003-02-27,783.3218366645082
2003-02-28,783.2371996640917
2003-03-03,781.0079455049349
2003-03-04,774.8260235176048
2003-03-05,770.1308051011843
2003-03-06,766.2129963058599
2003-03-07,760.4780413279194
2003-03-10,752.0640089740684
2003-03-11,748.0681302937893
2003-03-12,747.4991066846238
2003-03-13,760.9723763832592
2003-03-14,770.1351402361381
2003-03-17,780.4021068576789
2003-03-18,787.7739697053984
2003-03-19,792.6248047701274
2003-03-20,794.9025284800132
2003-03-21,805.1833738748192
2003-03-24,793.4657093184834
2003-03-25,796.3530461183142
2003-03-26,797.8956973177684
2003-03-27,796.0778866438978
2003-03-28,794.2990318013195
2003-03-31,779.6377487728178
2003-04-01,785.1027404714889
2003-04-02,797.1678876532125
2003-04-03,797.4789202481209
2003-04-04,800.105520662903
2003-04-07,809.5226038052448
2003-04-08,805.6988714977817
2003-04-09,804.2653964841829
2003-04-10,798.7476267796645
2003-04-11,802.238692524619
2003-04-14,804.9680279075505
2003-04-15,808.1528776267027
2003-04-16,804.0266111765255
2003-04-17,804.7672321923126
2003-04-18,805.6828157684689
2003-04-21,809.3865057405277
2003-04-22,807.7972208319181
2003-04-23,811.2875334738694
2003-04-24,803.416547073877
2003-04-25,798.9397125109377
2003-04-28,803.9382030918102
2003-04-29,804.1314863125439
2003-04-30,799.6199475544192
2003-05-01,796.7360897587371
2003-05-02,802.957383119308
2003-05-05,803.6016344444384
2003-05-06,804.479580043137
2003-05-07,804.3241288416353
2003-05-08,796.052861715586
2003-05-09,799.0672666704836
2003-05-12,799.11977844364
2003-05-13,802.7134782800675
2003-05-14,805.2769861987301
2003-05-15,808.5646473158569
2003-05-16,805.5102203039582
2003-05-19,790.7986442720218
2003-05-20,795.5189159535953
2003-05-21,793.9139234121214
2003-05-22,799.560154815771
2003-05-23,798.9368875384249
2003-05-26,796.0573583898232
2003-05-27,797.4593707593385
2003-05-28,803.1729065831419
2003-05-29,797.8920060484538
2003-05-30,807.7759058483251
2003-06-02,814.7113005276174
2003-06-03,815.1115091993343
2003-06-04,822.0205107939462
2003-06-05,816.1279174297205
2003-06-06,824.3654406162306
2003-06-09,818.4957161777068
2003-06-10,827.0087398561193
2003-06-11,828.3678422081571
2003-06-12,831.3773832726879
2003-06-13,824.9657607720706
2003-06-16,828.8191738350785
2003-06-17,831.9923818627123
2003-06-18,837.7751701893624
2003-06-19,835.4381198077195
2003-06-20,840.7220267498185
2003-06-23,840.780729923314
2003-06-24,839.9165928630366
2003-06-25,840.3314642548091
2003-06-26,847.6385632971877
2003-06-27,851.4196298277872
2003-06-30,847.4900218626382
2003-07-01,845.5297475888276
2003-07-02,859.2735056437497
2003-07-03,860.1248720889366
2003-07-04,862.8766099779203
2003-07-07,877.1469640099358
2003-07-08,880.0244796985015
2003-07-09,878.6599980211549
2003-07-10,872.5978322506808
2003-07-11,878.4655353756972
2003-07-14,886.1368886245472
2003-07-15,886.4735562200345
2003-07-16,885.6668571691821
2003-07-17,877.8212321676898
2003-07-18,877.6316238976354
2003-07-21,868.1761704861606
2003-07-22,867.1599844416743
2003-07-23,864.3560386423989
2003-07-24,863.913993703933
2003-07-25,863.4797140431897
2003-07-28,869.8819779729141
2003-07-29,870.5262600114718
2003-07-30,877.3804010282475
2003-07-31,884.8196985202139
2003-08-01,883.6083487537759
2003-08-04,874.8569774815687
2003-08-05,869.3194818391434
2003-08-06,865.9698142688811
2003-08-07,868.012839193658
2003-08-08,874.5560110554537
2003-08-11,879.0939161128575
2003-08-12,884.8634552645782
2003-08-13,886.0120798625959
2003-08-14,891.3744090026322
2003-08-15,893.0793505288624
2003-08-18,903.958914517336
2003-08-19,912.4128747741639
2003-08-20,913.3634149223657
2003-08-21,928.4474850906296
2003-08-22,930.8723303485209
2003-08-25,925.7924394816554
2003-08-26,927.9976617319959
2003-08-27,928.4619473922311
2003-08-28,929.8283655861347
2003-08-29,929.8687021132139
2003-09-01,933.0211536876476
2003-09-02,948.8082590225921
2003-09-03,955.4972176920518
2003-09-04,950.4771289316568
2003-09-05,938.63966414536
2003-09-08,938.8667858846536
2003-09-09,931.4011198355613
2003-09-10,922.2923096376024
2003-09-11,926.5073767137253
2003-09-12,921.0205699085991
2003-09-15,920.8529220890694
2003-09-16,933.3815287898061
2003-09-17,931.5652140329686
2003-09-18,934.1173192304054
2003-09-19,933.7932448390231
2003-09-22,923.8124811242267
2003-09-23,926.1687624301945
2003-09-24,923.2919276460952
2003-09-25,914.0332481862421
2003-09-26,912.034247257865
2003-09-29,912.5262874568657
2003-09-30,906.4714562431355
2003-10-01,911.6114788567854
2003-10-02,919.3542323862222
2003-10-03,928.7947251553667
2003-10-06,929.1830517108381
2003-10-07,926.0452039399803
2003-10-08,921.269523955856
2003-10-09,930.7516617754173
2003-10-10,927.8050285224415
2003-10-13,939.2649386510444
2003-10-14,938.1273850148517
2003-10-15,939.8183489144172
2003-10-16,940.9691604722098
2003-10-17,941.0699167754731
2003-10-20,939.6460923689002
2003-10-21,939.2154451613964
2003-10-22,927.7672806094118
2003-10-23,920.6547930043631
2003-10-24,919.7516873513063
2003-10-27,928.5894972043532
2003-10-28,938.3781672764744
2003-10-29,943.97786273124
2003-10-30,944.7858347681984
2003-10-31,947.4534970313301
2003-11-03,962.5755111986524
2003-11-04,963.6164337729668
2003-11-05,964.9333628135826
2003-11-06,968.5179130327617
2003-11-07,969.2628137869578
2003-11-10,966.8554969320877
2003-11-11,959.9441047164304
2003-11-12,958.0844989664628
2003-11-13,958.0676366226257
2003-11-14,953.2939868136377
2003-11-17,942.8434832515238
2003-11-18,934.9355978726281
2003-11-19,931.3448005845343
2003-11-20,930.3283933773984
2003-11-21,931.1428109708819
2003-11-24,947.6341319702304
2003-11-25,951.4066940675
2003-11-26,948.2256393962895
2003-11-27,949.5967050048042
2003-11-28,946.0648722883349
2003-12-01,956.9215176602418
2003-12-02,950.9272864975587
2003-12-03,948.4164863755019
2003-12-04,952.0829558896286
2003-12-05,945.8436406737472
2003-12-08,944.164415286322
2003-12-09,943.9918224061246
2003-12-10,936.461389473455
2003-12-11,947.0140925810972
2003-12-12,943.8858071537874
2003-12-15,941.321128190589
2003-12-16,938.2423330756448
2003-12-17,934.5208831560632
2003-12-18,937.3406214591644
2003-12-19,938.5244219661363
2003-12-22,937.707507049861
2003-12-23,940.6926811456466
2003-12-24,940.7513189787137
2003-12-25,941.0109920951476
2003-12-26,943.1098815788522
2003-12-29,947.6211852462794
2003-12-30,948.7884673781278
2003-12-31,940.3757965456886
2004-01-01,940.4635938852324
2004-01-02,944.8719449736881
2004-01-05,947.9023845657791
2004-01-06,942.3162489707641
2004-01-07,945.4527995853822
2004-01-08,946.0496362407765
2004-01-09,939.5315008143604
2004-01-12,943.0650712108531
2004-01-13,945.1110941208007
2004-01-14,953.1379384747476
2004-01-15,955.1389984142469
2004-01-16,968.4940115219906
2004-01-19,968.9336130113436
2004-01-20,963.5982946328409
2004-01-21,962.6991387588483
2004-01-22,959.2016729399736
2004-01-23,963.67394170618
2004-01-26,974.6274344111434
2004-01-27,973.6104391173685
2004-01-28,970.9341811486456
2004-01-29,979.9905702493714
2004-01-30,979.9717319570102
2004-02-02,982.9268353265588
2004-02-03,976.657895726081
2004-02-04,970.7926162404826
2004-02-05,967.1441959894884
2004-02-06,968.4190221866284
2004-02-09,974.7106132373933
2004-02-10,979.1847804981956
2004-02-11,983.9055679025224
2004-02-12,977.0736822176297
2004-02-13,978.9034144214996
2004-02-16,980.9409282452098
2004-02-17,983.4272929651275
2004-02-18,981.7048942751803
2004-02-19,987.3266646309079
2004-02-20,988.0778261269901
2004-02-23,987.0625427803443
2004-02-24,980.9354883461828
2004-02-25,992.1046448586468
2004-02-26,1001.2683282691523
2004-02-27,1006.9201982149049
2004-03-01,1016.6639176194608
2004-03-02,1025.8964368929005
2004-03-03,1035.8785284039745
2004-03-04,1035.9739825814531
2004-03-05,1024.418508737911
2004-03-08,1026.3910263774346
2004-03-09,1025.178893180246
2004-03-10,1028.402491991981
2004-03-11,1017.9449161138627
2004-03-12,1026.9957706826224
2004-03-15,1020.1001978188888
2004-03-16,1016.0955624627146
2004-03-17,1036.974699443656
2004-03-18,1028.1066097250769
2004-03-19,1029.785870389589
2004-03-22,1020.2340988006497
2004-03-23,1025.9416574371512
2004-03-24,1030.4535544252265
2004-03-25,1040.9541607558917
2004-03-26,1048.7660853012617
2004-03-29,1053.421493511937
2004-03-30,1057.4529980644716
2004-03-31,1058.7861441989207
2004-04-01,1060.2084665138248
2004-04-02,1075.8109609895237
2004-04-05,1079.9181661881826
2004-04-06,1067.161397820852
2004-04-07,1065.629493950519
2004-04-08,1065.731918660376
2004-04-09,1064.2328886166426
2004-04-12,1061.9279478214985
2004-04-13,1065.3484536134679
2004-04-14,1052.8810746089716
2004-04-15,1055.2546028284703
2004-04-16,1058.3331811272672
2004-04-19,1058.6931332430618
2004-04-20,1058.652041270549
2004-04-21,1060.7051476101087
2004-04-22,1067.9117204490126
2004-04-23,1071.185664244418
2004-04-26,1071.8200681856654
2004-04-27,1067.8395382363951
2004-04-28,1064.3463941299494
2004-04-29,1047.7065471463782
2004-04-30,1038.3403356674016
2004-05-03,1043.9840021910948
2004-05-04,1040.3987597632427
2004-05-05,1037.9858208452463
2004-05-06,1035.1932897443837
2004-05-07,1026.9554345315373
2004-05-10,1002.2788506380248
2004-05-11,1012.5464723680359
2004-05-12,1012.4703786819127
2004-05-13,1009.0974406251422
2004-05-14,1008.4855112206328
2004-05-17,987.9671935534342
2004-05-18,996.5952563250621
2004-05-19,999.0638566428016
2004-05-20,1009.0676091824183
2004-05-21,1010.2327081358127
2004-05-24,1018.9714852681558
2004-05-25,1018.4743541150572
2004-05-26,1026.9128321623514
2004-05-27,1019.9792815275637
2004-05-28,1029.2549028253043
2004-05-31,1028.6998896120763
2004-06-01,1030.5970053232443
