Date,SINGAPORE IMI QUALITY
1998-12-31,1000.0
1999-01-01,1000.009735201058
1999-01-04,995.5016394404433
1999-01-05,974.0761012044718
1999-01-06,994.6209333980979
1999-01-07,1031.8036494286807
1999-01-08,1056.6801670578525
1999-01-11,1059.6320457412014
1999-01-12,1065.6752559461167
1999-01-13,1041.7234376965905
1999-01-14,1033.6390308751495
1999-01-15,1055.0377236285528
1999-01-18,1076.506920471187
1999-01-19,1075.970819925831
1999-01-20,1088.6009829453828
1999-01-21,1065.0727798911046
1999-01-22,1059.6057526628317
1999-01-25,1018.1736420653765
1999-01-26,1034.3926965386195
1999-01-27,1056.5188089532437
1999-01-28,1037.7095699017837
1999-01-29,1058.5563335337783
1999-02-01,1051.917201938435
1999-02-02,1029.3382253252958
1999-02-03,1034.370139797921
1999-02-04,1052.6928928902562
1999-02-05,1034.509600706436
1999-02-08,1018.09479090919
1999-02-09,994.4621752233473
1999-02-10,978.4476383198232
1999-02-11,997.1111034560988
1999-02-12,1005.1857042437233
1999-02-15,1005.6734187750804
1999-02-16,1007.336926873418
1999-02-17,1002.951039809142
1999-02-18,989.0748185376036
1999-02-19,1021.0061734446487
1999-02-22,1048.3112554793452
1999-02-23,1052.624226260028
1999-02-24,1058.6735761646178
1999-02-25,1055.4338621280417
1999-02-26,1063.6862202219097
1999-03-01,1068.7019886095925
1999-03-02,1060.6118826823028
1999-03-03,1066.2467004706727
1999-03-04,1077.059092681891
1999-03-05,1093.2108488467804
1999-03-08,1098.329803770064
1999-03-09,1082.8019319513583
1999-03-10,1072.2051775836103
1999-03-11,1056.6239831491785
1999-03-12,1059.1776879429287
1999-03-15,1075.0378283689556
1999-03-16,1076.9116333482755
1999-03-17,1050.6969761076512
1999-03-18,1043.3600858583752
1999-03-19,1042.901297109032
1999-03-22,1051.4068991086951
1999-03-23,1047.5812234577022
1999-03-24,1046.1673048698267
1999-03-25,1061.3987166525083
1999-03-26,1078.2202285650158
1999-03-29,1080.2102629656713
1999-03-30,1074.0590197105669
1999-03-31,1069.5332406325017
1999-04-01,1079.7686075034107
1999-04-02,1080.8084270092227
1999-04-05,1100.1913850651133
1999-04-06,1109.5504746461154
1999-04-07,1118.9160186140227
1999-04-08,1152.372356231834
1999-04-09,1187.632764146731
1999-04-12,1173.1491678740792
1999-04-13,1198.1028326336461
1999-04-14,1219.0513359281147
1999-04-15,1229.2188398641845
1999-04-16,1274.3285150282886
1999-04-19,1352.01914892997
1999-04-20,1304.4515552153232
1999-04-21,1336.688287288594
1999-04-22,1352.8815986185105
1999-04-23,1345.1258129751038
1999-04-26,1362.5924272719326
1999-04-27,1361.911187634294
1999-04-28,1328.9314813650049
1999-04-29,1319.1661437424348
1999-04-30,1373.0755065739756
1999-05-03,1369.428871520637
1999-05-04,1371.3707973375772
1999-05-05,1393.745034752668
1999-05-06,1390.4351768355607
1999-05-07,1337.5892395827527
1999-05-10,1333.2612852451791
1999-05-11,1372.8370258593989
1999-05-12,1367.3884959449756
1999-05-13,1387.1393457366196
1999-05-14,1386.5273249152615
1999-05-17,1368.2035937670396
1999-05-18,1379.8907008348056
1999-05-19,1379.4347365560038
1999-05-20,1410.8272157319666
1999-05-21,1446.235776750073
1999-05-24,1426.4837263636095
1999-05-25,1391.7807143947084
1999-05-26,1393.6306075850914
1999-05-27,1412.4190559839826
1999-05-28,1410.289214838286
1999-05-31,1425.0508004095143
1999-06-01,1425.548484922933
1999-06-02,1462.4358570493548
1999-06-03,1475.5208543600816
1999-06-04,1463.9055002774198
1999-06-07,1481.183784781758
1999-06-08,1514.6521469026668
1999-06-09,1514.2413335244441
1999-06-10,1512.7451350809279
1999-06-11,1532.748180924345
1999-06-14,1534.7742610002742
1999-06-15,1541.7893835484201
1999-06-16,1588.7824107888894
1999-06-17,1609.4134625246102
1999-06-18,1620.1798718352138
1999-06-21,1691.2705290810916
1999-06-22,1697.4201235466242
1999-06-23,1686.0107168071706
1999-06-24,1680.4841828369251
1999-06-25,1642.186485336996
1999-06-28,1660.1809220146056
1999-06-29,1665.993762278881
1999-06-30,1646.0590967905985
1999-07-01,1707.7045493017238
1999-07-02,1705.7045393965172
1999-07-05,1711.2469545053702
1999-07-06,1682.504601447061
1999-07-07,1666.497318523751
1999-07-08,1685.217800503239
1999-07-09,1716.8900458688586
1999-07-12,1734.5256977299964
1999-07-13,1692.4673089540522
1999-07-14,1695.7685346459239
1999-07-15,1683.1729018426884
1999-07-16,1664.5762178745981
1999-07-19,1681.6457942841553
1999-07-20,1661.6209868168585
1999-07-21,1631.2241655451692
1999-07-22,1602.054625381668
1999-07-23,1545.4681135785206
1999-07-26,1520.7537732416688
1999-07-27,1544.5781439035754
1999-07-28,1585.9103301249995
1999-07-29,1599.9044359979268
1999-07-30,1630.6000297042642
1999-08-02,1625.5477971043636
1999-08-03,1628.6037705386339
1999-08-04,1602.9137759064013
1999-08-05,1570.4602684043803
1999-08-06,1562.674553231629
1999-08-09,1572.7459306820604
1999-08-10,1529.789996995907
1999-08-11,1531.8156513402685
1999-08-12,1579.417722596368
1999-08-13,1548.2892026966558
1999-08-16,1570.705806326844
1999-08-17,1576.3204228517745
1999-08-18,1641.5383096721112
1999-08-19,1632.9336210021827
1999-08-20,1667.0284568866455
1999-08-23,1670.3962156369828
1999-08-24,1659.1509616845822
1999-08-25,1701.5998720721022
1999-08-26,1694.2030127644732
1999-08-27,1696.4647831823422
1999-08-30,1698.352031317027
1999-08-31,1656.3220264004144
1999-09-01,1629.6516029364743
1999-09-02,1599.3649327678518
1999-09-03,1604.3642005514337
1999-09-06,1635.9153471323611
1999-09-07,1638.0168670773369
1999-09-08,1622.5247337442213
1999-09-09,1645.1066273700822
1999-09-10,1685.647865431894
1999-09-13,1729.0843241695345
1999-09-14,1693.3258397060024
1999-09-15,1682.7975964426796
1999-09-16,1642.542626925228
1999-09-17,1655.5129598501835
1999-09-20,1628.4354590307082
1999-09-21,1596.575627412868
1999-09-22,1575.5754496299107
1999-09-23,1607.484419610061
1999-09-24,1582.2285411928988
1999-09-27,1576.0800420320322
1999-09-28,1596.4099974488813
