Date,EAFE IMI MOMENTUM
1995-05-31,1000.0
1995-06-30,1020.7961283888138
1995-07-31,1073.405210481395
1995-08-31,1048.1778823078798
1995-09-29,1097.6725186313913
1995-10-31,1103.943546877015
1995-11-30,1115.8399811413844
1995-12-29,1141.7245203026177
1996-01-31,1134.841152338309
1996-02-29,1151.0442457480854
1996-03-29,1179.7324983835638
1996-04-30,1205.9845246998095
1996-05-31,1196.555893232513
1996-06-28,1219.0113797880424
1996-07-31,1170.5516236533729
1996-08-30,1179.7719687693245
1996-09-30,1201.8055058006457
1996-10-31,1194.2574489136216
1996-11-29,1241.5188518161754
1996-12-31,1270.8432246102752
1997-01-01,1270.9015906968348
1997-01-02,1251.9010842432178
1997-01-03,1254.2959310119506
1997-01-06,1260.8084317679004
1997-01-07,1261.1386818189862
1997-01-08,1263.84342027694
1997-01-09,1258.0392279392743
1997-01-10,1249.4204113167248
1997-01-13,1258.5574326689568
1997-01-14,1269.1318374893992
1997-01-15,1278.5317354095616
1997-01-16,1285.6981587998685
1997-01-17,1278.5916204289438
1997-01-20,1271.3494793337638
1997-01-21,1266.5906491564224
1997-01-22,1266.1033870694237
1997-01-23,1264.3273507961887
1997-01-24,1257.2535531684052
1997-01-27,1247.7700335092834
1997-01-28,1246.1256917345834
1997-01-29,1243.8104437940765
1997-01-30,1246.0231661925868
1997-01-31,1254.3088912783871
1997-02-03,1252.5039270548111
1997-02-04,1256.0715682605744
1997-02-05,1263.1276618349286
1997-02-06,1262.7278619796336
1997-02-07,1261.6857541017798
1997-02-10,1277.9377483379635
1997-02-11,1269.6051668533198
1997-02-12,1273.2922502421727
1997-02-13,1278.2904357894422
1997-02-14,1282.1443147552816
1997-02-17,1279.6099786908135
1997-02-18,1280.6558579752877
1997-02-19,1276.7464423600659
1997-02-20,1277.751114382028
1997-02-21,1276.3997194585263
1997-02-24,1280.9595022885835
1997-02-25,1289.5229476788636
1997-02-26,1281.3365339207685
1997-02-27,1284.678266371632
1997-02-28,1273.8943093284104
1997-03-03,1267.6743195777294
1997-03-04,1276.5211015751968
1997-03-05,1277.468963131664
1997-03-06,1284.687318435736
1997-03-07,1284.3326798176515
1997-03-10,1297.6029521471896
1997-03-11,1300.5656167297973
1997-03-12,1286.3276924108004
1997-03-13,1278.904951347514
1997-03-14,1279.546073540047
1997-03-17,1273.076240982223
1997-03-18,1266.491648226779
1997-03-19,1262.1662623249686
1997-03-20,1238.5414924372617
1997-03-21,1251.0600729641217
1997-03-24,1246.3031644012085
1997-03-25,1261.9810607901577
1997-03-26,1273.6693932897172
1997-03-27,1284.7803078133168
1997-03-28,1286.4293076291717
1997-03-31,1289.9569756898745
1997-04-01,1258.7499679565506
1997-04-02,1255.6341917080251
1997-04-03,1246.9246947701101
1997-04-04,1248.378180503004
1997-04-07,1253.3134835691478
1997-04-08,1262.4331829626028
1997-04-09,1266.613277246762
1997-04-10,1263.493594372957
1997-04-11,1257.927076599934
1997-04-14,1245.6805174393378
1997-04-15,1258.3742008710587
1997-04-16,1263.1190682630418
1997-04-17,1265.7621594419345
1997-04-18,1269.9475852662906
1997-04-21,1280.2028174730488
1997-04-22,1277.9687878918076
1997-04-23,1289.992589741441
1997-04-24,1294.1926135133106
1997-04-25,1284.027074817803
1997-04-28,1283.0867458990865
1997-04-29,1297.5083638684491
1997-04-30,1304.2635070778385
1997-05-01,1314.864392392373
1997-05-02,1319.6093383510815
1997-05-05,1329.320906971129
1997-05-06,1351.8997084518
1997-05-07,1352.485700961341
1997-05-08,1360.624375323513
1997-05-09,1374.3854329616174
1997-05-12,1381.3182122053518
1997-05-13,1387.0597360704926
1997-05-14,1393.0551475330235
1997-05-15,1391.7518603204694
1997-05-16,1400.7895121806516
1997-05-19,1394.2101377775114
1997-05-20,1394.6847212513526
1997-05-21,1404.996612771251
1997-05-22,1395.3952935685736
1997-05-23,1407.2617666701137
1997-05-26,1416.5457553322678
1997-05-27,1411.0968642990654
1997-05-28,1408.6306058176804
1997-05-29,1402.8856055948734
1997-05-30,1383.8981587480864
1997-06-02,1382.1480085960934
1997-06-03,1390.5095972551305
1997-06-04,1393.6464640213203
1997-06-05,1398.9141110927135
1997-06-06,1405.614355596081
1997-06-09,1424.0564164038833
1997-06-10,1422.8475184560934
1997-06-11,1426.7777090324441
1997-06-12,1426.7496737197807
1997-06-13,1429.47388399213
1997-06-16,1436.6816105664743
1997-06-17,1422.3966251629272
1997-06-18,1426.7268365320367
1997-06-19,1435.3020344195077
1997-06-20,1435.3884547083105
1997-06-23,1440.1903967301198
1997-06-24,1442.1824300262776
1997-06-25,1464.4589317811694
1997-06-26,1465.6933842618278
1997-06-27,1456.8975991056964
1997-06-30,1447.6799789699521
1997-07-01,1463.3382918350467
1997-07-02,1465.1762096647676
1997-07-03,1491.5890070293303
1997-07-04,1495.4760028931616
1997-07-07,1509.0789038368605
1997-07-08,1505.3224037539678
1997-07-09,1511.7970960828413
1997-07-10,1509.2801598729734
1997-07-11,1512.400620252601
1997-07-14,1517.7646474546523
1997-07-15,1508.9932167879626
1997-07-16,1538.1648695745223
1997-07-17,1537.8671169097465
1997-07-18,1515.4557103786237
1997-07-21,1496.313345765547
1997-07-22,1512.2293405975333
1997-07-23,1530.4702086275026
1997-07-24,1519.1452474450239
1997-07-25,1515.8607591574905
1997-07-28,1514.8085920737224
1997-07-29,1516.589539692527
1997-07-30,1526.7072167069155
1997-07-31,1532.3428044379782
1997-08-01,1519.3655464724193
1997-08-04,1498.666495162973
1997-08-05,1488.8036464654897
1997-08-06,1507.4875990156147
1997-08-07,1519.1469046067082
1997-08-08,1522.0383365246742
1997-08-11,1503.334047519166
1997-08-12,1507.4776142198073
1997-08-13,1499.7015195146964
1997-08-14,1484.9189702352664
1997-08-15,1481.6711536966325
1997-08-18,1463.3357092799333
1997-08-19,1479.4964668211503
1997-08-20,1487.1832720620812
1997-08-21,1490.8661506585613
1997-08-22,1463.9687311956645
1997-08-25,1458.4307819353203
1997-08-26,1456.4232910380106
1997-08-27,1449.6925802674082
1997-08-28,1435.4406324570853
1997-08-29,1417.8185357412697
1997-09-01,1415.9038721059126
1997-09-02,1432.2976830717025
1997-09-03,1457.445092555638
1997-09-04,1455.5181078034552
1997-09-05,1465.192849900418
1997-09-08,1456.9342621800342
1997-09-09,1460.0829937708859
1997-09-10,1449.4807172100714
1997-09-11,1429.519894360623
1997-09-12,1428.4045800298304
1997-09-15,1442.429491223488
1997-09-16,1450.105543583503
1997-09-17,1465.7939368304867
1997-09-18,1474.6536197627504
1997-09-19,1479.424830039932
1997-09-22,1487.8931680891628
1997-09-23,1488.0670609053898
1997-09-24,1517.0846945925455
1997-09-25,1518.5354100961267
1997-09-26,1523.4019535502607
1997-09-29,1527.9554677339886
1997-09-30,1535.8139543459279
1997-10-01,1546.7823209914484
1997-10-02,1550.4860454305474
1997-10-03,1562.9378276954312
1997-10-06,1564.4429691341327
1997-10-07,1563.4371379196614
1997-10-08,1564.290546083951
1997-10-09,1543.3723916756928
1997-10-10,1533.8863915404675
1997-10-13,1539.9612963535285
1997-10-14,1542.0244629110712
1997-10-15,1540.9452334605728
1997-10-16,1547.5342445659594
1997-10-17,1520.7938675176697
1997-10-20,1508.3083695571627
1997-10-21,1517.302823563907
1997-10-22,1516.5150817478075
1997-10-23,1471.8468697740243
1997-10-24,1473.0909926855486
1997-10-27,1439.7180196518839
1997-10-28,1397.0126814670878
1997-10-29,1448.6932947368064
1997-10-30,1429.5529701795654
1997-10-31,1437.396121954704
1997-11-03,1451.8224067012984
1997-11-04,1453.0756042407306
1997-11-05,1457.4801282344872
1997-11-06,1452.7602308365592
1997-11-07,1429.5095020116632
1997-11-10,1423.6543841126934
1997-11-11,1423.2533466215175
1997-11-12,1397.7546776447025
1997-11-13,1393.6157366282937
1997-11-14,1386.5403211369319
1997-11-17,1423.59885574653
1997-11-18,1436.4295342898301
1997-11-19,1420.25430694936
1997-11-20,1443.462166183253
1997-11-21,1458.203913166124
1997-11-24,1440.3359968342231
1997-11-25,1416.9329587572875
1997-11-26,1415.2936588651387
1997-11-27,1423.2953155163161
1997-11-28,1421.0922146100136
1997-12-01,1436.5503984632153
1997-12-02,1445.2585449969806
1997-12-03,1444.946370952542
1997-12-04,1454.2549781551652
1997-12-05,1456.9604763919908
1997-12-08,1464.6715090971607
1997-12-09,1464.4994675700834
1997-12-10,1461.427936811023
1997-12-11,1437.9454929274166
1997-12-12,1439.886061191897
1997-12-15,1439.6475167420379
1997-12-16,1451.3592363215525
1997-12-17,1474.2482973974634
1997-12-18,1468.309892891963
1997-12-19,1442.9336225561597
1997-12-22,1439.8829213187107
1997-12-23,1448.997677148442
1997-12-24,1450.4588454527566
1997-12-25,1450.5060956340149
1997-12-26,1450.4056887334277
1997-12-29,1469.8705455117868
1997-12-30,1474.0791051159038
1997-12-31,1471.011596545904
1998-01-01,1471.170491875684
1998-01-02,1475.4758150557382
1998-01-05,1490.541740119411
1998-01-06,1481.6498601589878
1998-01-07,1485.1032907265837
1998-01-08,1480.840857927597
1998-01-09,1461.4679812647091
1998-01-12,1424.4864036693318
1998-01-13,1447.586098466313
1998-01-14,1460.3975045791046
1998-01-15,1458.306360037528
1998-01-16,1485.8888161767868
1998-01-19,1492.3523043138948
1998-01-20,1492.4762176700247
1998-01-21,1499.659471977961
1998-01-22,1504.110115111658
1998-01-23,1517.2849958787908
1998-01-26,1516.6694936414658
1998-01-27,1525.5295705670565
1998-01-28,1532.5979251805848
1998-01-29,1532.7693597872571
1998-01-30,1537.0992879706323
1998-02-02,1554.250346721736
1998-02-03,1560.501361594661
1998-02-04,1568.2945903753407
1998-02-05,1588.505545932742
1998-02-06,1586.6397005315844
1998-02-09,1571.8479872503729
1998-02-10,1572.5553806317253
1998-02-11,1576.0061020725998
1998-02-12,1573.0514835117679
1998-02-13,1565.6684467116938
1998-02-16,1578.350467311769
1998-02-17,1590.3171106854024
1998-02-18,1598.8198587831034
1998-02-19,1588.4594370851148
1998-02-20,1594.4008956091702
1998-02-23,1612.9765774833415
1998-02-24,1606.821580418288
1998-02-25,1621.6680549580394
1998-02-26,1634.0091359457647
1998-02-27,1639.8041174013179
1998-03-02,1662.3811571031433
1998-03-03,1659.1708841879981
1998-03-04,1635.7561875582835
1998-03-05,1612.9708075894769
1998-03-06,1635.5770861583806
1998-03-09,1646.987066945567
1998-03-10,1648.5815805870163
1998-03-11,1647.176624253389
1998-03-12,1653.6049040391315
1998-03-13,1680.882177933681
1998-03-16,1682.7218630628759
1998-03-17,1700.1927631747963
1998-03-18,1685.1960659748606
1998-03-19,1694.1481497548853
1998-03-20,1706.1644271467685
1998-03-23,1718.0566551528834
1998-03-24,1731.3875499669673
1998-03-25,1748.657619110714
1998-03-26,1746.0521892193344
1998-03-27,1753.3819761626632
1998-03-30,1730.5733697737053
1998-03-31,1739.594067658728
1998-04-01,1757.5876094734156
1998-04-02,1766.4151534532089
1998-04-03,1772.651884490096
1998-04-06,1791.6454397148052
1998-04-07,1788.5771146090665
1998-04-08,1779.4142631168604
1998-04-09,1797.2834702958323
1998-04-10,1800.8037064510438
1998-04-13,1797.0543210671697
1998-04-14,1827.5896388290532
1998-04-15,1841.3912116904717
1998-04-16,1812.7301555655476
1998-04-17,1809.8419948431601
1998-04-20,1827.6135322747127
1998-04-21,1835.014734622294
1998-04-22,1828.9799472355924
1998-04-23,1803.4863940951225
1998-04-24,1782.7769415846246
1998-04-27,1733.8525444700467
1998-04-28,1748.8972479593342
1998-04-29,1749.2313399161765
1998-04-30,1777.0176412364724
1998-05-01,1800.3263945457577
1998-05-04,1835.520186185338
1998-05-05,1827.8726761277485
1998-05-06,1829.0913220873065
1998-05-07,1812.4767794996515
1998-05-08,1817.5390707440952
1998-05-11,1835.4826698587417
1998-05-12,1822.7369480470268
1998-05-13,1824.158883012408
1998-05-14,1817.9924309479818
1998-05-15,1813.8705823071111
1998-05-18,1778.9874823534183
1998-05-19,1805.5394043008737
1998-05-20,1830.632338481618
1998-05-21,1846.2586864234786
1998-05-22,1851.718007534483
1998-05-25,1859.577953792103
1998-05-26,1864.7449609797675
1998-05-27,1823.72082667341
1998-05-28,1820.645680724759
1998-05-29,1826.0464413828356
1998-06-01,1821.1438216905165
1998-06-02,1827.5366793274172
1998-06-03,1845.5471904523165
1998-06-04,1843.3823232627167
1998-06-05,1855.7281639526566
1998-06-08,1879.0122093061575
1998-06-09,1873.296813612855
1998-06-10,1850.5266498004075
1998-06-11,1828.629084957327
1998-06-12,1797.3666292092946
1998-06-15,1755.8231865078594
1998-06-16,1782.2811946115837
1998-06-17,1824.3653678653618
1998-06-18,1815.0866062554378
1998-06-19,1812.196356879488
1998-06-22,1786.989794055227
1998-06-23,1797.0465370270895
1998-06-24,1805.584257175771
1998-06-25,1838.4709580739477
1998-06-26,1827.0933938550168
1998-06-29,1835.9986191041914
1998-06-30,1844.9673891506989
1998-07-01,1856.9734239461413
1998-07-02,1864.336561148508
1998-07-03,1884.101457683625
1998-07-06,1899.7921528136922
1998-07-07,1909.8677128236457
1998-07-08,1917.685078511679
1998-07-09,1905.182166402785
1998-07-10,1910.2600810929703
1998-07-13,1937.1997122465407
1998-07-14,1967.456912167799
1998-07-15,1979.4380817997621
1998-07-16,1987.9813456209813
1998-07-17,2013.611232973858
1998-07-20,2035.800309109773
1998-07-21,2017.3748297264199
1998-07-22,1983.5892646479313
1998-07-23,1972.3097043724422
1998-07-24,1981.6901812205608
1998-07-27,1946.1688061129735
1998-07-28,1953.9135497020861
1998-07-29,1942.4271732289203
1998-07-30,1957.2589578492227
1998-07-31,1945.572429245084
1998-08-03,1907.8499792956234
1998-08-04,1909.4279466440137
1998-08-05,1875.590438775461
1998-08-06,1859.9588345936747
1998-08-07,1884.1428687010787
1998-08-10,1848.6465692073848
1998-08-11,1782.5067535187295
1998-08-12,1819.336337545503
1998-08-13,1796.0919792069465
1998-08-14,1802.8352461649329
1998-08-17,1795.8950345663698
1998-08-18,1837.489987532019
1998-08-19,1847.5069306766873
1998-08-20,1832.6422971554114
1998-08-21,1762.6179258685543
1998-08-24,1762.4117656880492
1998-08-25,1794.2506869248386
1998-08-26,1742.1419439091335
1998-08-27,1670.8427827817911
1998-08-28,1664.8382546815183
1998-08-31,1656.777539506492
1998-09-01,1636.7587430507467
1998-09-02,1673.3427833260246
1998-09-03,1661.0192810946116
1998-09-04,1655.445368234741
1998-09-07,1688.7718319542385
1998-09-08,1713.922277474613
1998-09-09,1691.2564571206863
1998-09-10,1665.7825474396388
1998-09-11,1657.3552019055628
1998-09-14,1685.063688399796
1998-09-15,1689.7041715945315
1998-09-16,1696.441961300112
1998-09-17,1649.1783808505518
1998-09-18,1614.4448905463942
1998-09-21,1559.153748336099
1998-09-22,1582.4466295806096
1998-09-23,1607.8938880572775
1998-09-24,1614.736510785312
1998-09-25,1590.8710832109725
1998-09-28,1601.2050216922923
1998-09-29,1600.5356047798407
1998-09-30,1565.707231394619
1998-10-01,1519.2270509968055
1998-10-02,1476.2049641950712
1998-10-05,1450.5138647653516
1998-10-06,1491.7643308030429
1998-10-07,1519.388646815965
1998-10-08,1471.7352873508319
1998-10-09,1474.8668803007029
1998-10-12,1536.2959345474412
1998-10-13,1549.8668727015217
1998-10-14,1577.5105274957903
1998-10-15,1617.056510538975
1998-10-16,1651.9393560520812
1998-10-19,1643.002163108691
1998-10-20,1669.2711594467264
1998-10-21,1652.9694452275496
1998-10-22,1653.3093964812952
1998-10-23,1657.6261213376577
1998-10-26,1659.036368706888
1998-10-27,1672.4317287231704
1998-10-28,1650.6581230190657
1998-10-29,1663.6001609956345
1998-10-30,1683.5081539013063
1998-11-02,1729.0736686192067
1998-11-03,1718.4459629464006
1998-11-04,1740.6986908813751
1998-11-05,1732.668141680961
1998-11-06,1737.091206940026
1998-11-09,1704.9149243254956
1998-11-10,1691.2473530277932
1998-11-11,1707.2264415626723
1998-11-12,1682.754045229518
1998-11-13,1685.469145693474
1998-11-16,1738.6736644936934
1998-11-17,1728.8593744539362
1998-11-18,1730.6939494957892
1998-11-19,1755.8548907206728
1998-11-20,1779.8550616144878
1998-11-23,1791.4716566359307
1998-11-24,1786.0496957534008
1998-11-25,1777.1513956438323
1998-11-26,1803.1205028666689
1998-11-27,1806.9121883544387
1998-11-30,1791.1931602482898
1998-12-01,1751.9792891935758
1998-12-02,1759.7537939783388
1998-12-03,1778.2627902080312
1998-12-04,1787.115442352348
1998-12-07,1793.980841627718
1998-12-08,1801.369565995735
1998-12-09,1817.0815287549403
1998-12-10,1819.0465326141025
1998-12-11,1807.0571172256377
1998-12-14,1807.3432488184953
1998-12-15,1814.9143416866432
1998-12-16,1828.2310988618722
1998-12-17,1845.9213698001706
1998-12-18,1850.183923158391
1998-12-21,1882.650016109696
1998-12-22,1879.229808302735
1998-12-23,1902.024655593481
1998-12-24,1894.059555673714
1998-12-25,1894.6508677624888
1998-12-28,1906.9410867456106
1998-12-29,1922.6543366114443
1998-12-30,1919.7303661091419
1998-12-31,1926.863436359167
1999-01-01,1927.3890219751431
1999-01-04,1999.0442381181213
1999-01-05,2029.0202255874485
1999-01-06,2054.333900944632
1999-01-07,2033.843912212779
1999-01-08,2017.1514199560525
1999-01-11,1995.6828124008389
1999-01-12,1965.050669807608
1999-01-13,1921.7690583445874
1999-01-14,1943.7201008659292
1999-01-15,1960.4239944598385
1999-01-18,2011.9355728777655
1999-01-19,2013.2148670743543
1999-01-20,2030.6361707069946
1999-01-21,2014.2673915030568
1999-01-22,1964.325435027841
1999-01-25,1967.6562319331576
1999-01-26,1978.8822110008043
1999-01-27,1975.2127016804193
1999-01-28,1977.1874145933934
1999-01-29,1980.7396533391784
1999-02-01,2003.349186028695
1999-02-02,1995.8275091341732
1999-02-03,1968.2627911436455
1999-02-04,1958.4006047757623
1999-02-05,1936.4589121599274
1999-02-08,1912.7755674087991
1999-02-09,1882.76485912354
1999-02-10,1871.5441291108107
1999-02-11,1902.1414156760916
1999-02-12,1918.5309508386626
1999-02-15,1917.4638183980603
1999-02-16,1905.288386937416
1999-02-17,1896.1546820026354
1999-02-18,1899.971763840166
1999-02-19,1898.4585645990799
1999-02-22,1913.4789877819803
1999-02-23,1925.5756824942732
1999-02-24,1937.8860073883413
1999-02-25,1927.6435413099227
1999-02-26,1909.672567282212
1999-03-01,1883.7522542413758
1999-03-02,1882.3663863652362
1999-03-03,1864.5227030901913
1999-03-04,1854.4102328249724
1999-03-05,1896.603045255507
1999-03-08,1895.7383538698414
1999-03-09,1904.423628948791
1999-03-10,1913.4221810730908
1999-03-11,1904.5289638368279
1999-03-12,1926.3546341906379
1999-03-15,1924.111929078369
1999-03-16,1924.0741148123584
1999-03-17,1919.5995666224223
1999-03-18,1901.5523971336036
1999-03-19,1919.7632685129036
1999-03-22,1910.1057493658345
1999-03-23,1880.292331143686
1999-03-24,1863.0070345874585
1999-03-25,1880.4217978263546
1999-03-26,1851.019389752515
1999-03-29,1870.9577100940508
1999-03-30,1872.4987242489797
1999-03-31,1899.4972969371663
1999-04-01,1915.4186876755045
1999-04-02,1911.8641000355499
1999-04-05,1900.7258886252866
1999-04-06,1937.3870492421638
1999-04-07,1951.7219336648839
1999-04-08,1965.1789892993338
1999-04-09,1961.8090786895823
1999-04-12,1959.5864907992934
1999-04-13,1968.7968391846234
1999-04-14,1969.5004250297998
1999-04-15,1930.1990954414835
1999-04-16,1909.449111032214
1999-04-19,1904.585546024337
1999-04-20,1868.4240795121107
1999-04-21,1869.458441191691
1999-04-22,1892.3524370315158
1999-04-23,1898.193089634509
1999-04-26,1907.394860764023
1999-04-27,1941.9567027985283
1999-04-28,1934.7077100097904
1999-04-29,1912.8666997626738
1999-04-30,1917.6811570620405
1999-05-03,1921.24671649727
1999-05-04,1916.9364362162048
1999-05-05,1903.2385080039148
1999-05-06,1917.775646955779
1999-05-07,1904.6603220131537
1999-05-10,1915.6922583198254
1999-05-11,1910.1183470188512
1999-05-12,1906.5458670911325
1999-05-13,1910.4332615502
1999-05-14,1893.6719689082859
1999-05-17,1856.9667640640944
1999-05-18,1877.1019788342376
1999-05-19,1886.5184430722443
1999-05-20,1904.7237968964878
1999-05-21,1899.0912716577627
1999-05-24,1889.5711121055378
1999-05-25,1880.9982009644823
1999-05-26,1862.661011431518
1999-05-27,1846.3543662568586
1999-05-28,1849.6798877111341
1999-05-31,1853.2864183914694
1999-06-01,1875.7228395218915
1999-06-02,1867.1162254709761
1999-06-03,1873.5189167987046
