Date,EUROPE IMI VALUE
1999-06-25,533.3058678323897
1999-06-28,534.0974660584583
1999-06-29,532.7676973383882
1999-06-30,533.2709295725516
1999-07-01,543.3187382325442
1999-07-02,545.3421694492433
1999-07-05,552.5949207408675
1999-07-06,552.0634252143859
1999-07-07,549.7830172571568
1999-07-08,550.7052969200502
1999-07-09,552.3370495089574
1999-07-12,554.3746520734583
1999-07-13,546.1761996912716
1999-07-14,549.1527041053065
1999-07-15,553.9606974087691
1999-07-16,552.2272128022978
1999-07-19,550.3793334444454
1999-07-20,539.4996377105573
1999-07-21,532.2680828950894
1999-07-22,530.2895969801342
1999-07-23,525.2886344712122
1999-07-26,518.654743834114
1999-07-27,521.709962913101
1999-07-28,523.893232272005
1999-07-29,515.0587019670347
1999-07-30,523.4884646168778
1999-08-02,523.9621979865149
1999-08-03,521.9865557784271
1999-08-04,521.970404159312
1999-08-05,513.7640027322078
1999-08-06,515.5006305700314
1999-08-09,519.0196145444964
1999-08-10,512.498556684342
1999-08-11,515.1291042914432
1999-08-12,524.3310476839774
1999-08-13,532.3263105715239
1999-08-16,532.7050429238542
1999-08-17,532.3882463131782
1999-08-18,533.1498443030694
1999-08-19,528.5153764209084
1999-08-20,532.6640723602274
1999-08-23,539.2193135140158
1999-08-24,538.7766741158151
1999-08-25,544.030712491657
1999-08-26,543.5723376939621
1999-08-27,543.4711413781239
1999-08-30,543.1714834499106
1999-08-31,535.7423203248153
1999-09-01,538.366131475084
1999-09-02,530.5236963931264
1999-09-03,540.5421871546359
1999-09-06,544.3136041413941
1999-09-07,542.3714275569663
1999-09-08,542.3933237366962
1999-09-09,547.1785414225185
1999-09-10,548.3888689667625
1999-09-13,545.0678139548031
1999-09-14,540.3717946551541
1999-09-15,538.5765440454574
1999-09-16,536.189529678653
1999-09-17,537.2986101594059
1999-09-20,537.7742580968522
1999-09-21,529.7835885562109
1999-09-22,526.3901678108082
1999-09-23,529.9117216520875
1999-09-24,525.2779078088173
1999-09-27,532.5704918834937
1999-09-28,526.6295332718859
1999-09-29,523.2581284456993
1999-09-30,524.4418281964982
1999-10-01,522.472159485836
1999-10-04,528.5300113685419
1999-10-05,530.4291067726605
1999-10-06,531.3487297136832
1999-10-07,533.6817364218304
1999-10-08,533.3248520584714
1999-10-11,532.2088094615721
1999-10-12,526.6291488529815
1999-10-13,522.9106224143788
1999-10-14,520.1713241341881
1999-10-15,510.7199289614015
1999-10-18,506.49920006217656
1999-10-19,516.2877845483242
1999-10-20,517.6505583908718
1999-10-21,515.5398792950629
1999-10-22,523.9847752127733
1999-10-25,521.3223104004431
1999-10-26,525.7930863912006
1999-10-27,523.8967892291134
1999-10-28,531.3314503205355
1999-10-29,537.1434352457297
1999-11-01,537.7304842721063
1999-11-02,538.2610640996857
1999-11-03,539.7590212409832
1999-11-04,543.2747502424713
1999-11-05,541.5679098210205
1999-11-08,542.1996206215305
1999-11-09,545.0086023082257
1999-11-10,547.1555676237252
1999-11-11,551.7358174074747
1999-11-12,552.4811380912422
1999-11-15,556.091269329243
1999-11-16,560.3412528027166
1999-11-17,559.2618948330071
1999-11-18,562.6901028680824
1999-11-19,561.5172845772547
1999-11-22,556.0253325861055
1999-11-23,558.4501987117015
1999-11-24,558.2627903970574
1999-11-25,566.2828252128214
1999-11-26,566.3398029813047
1999-11-29,565.7292309569623
1999-11-30,560.544419011981
1999-12-01,563.7596595220848
1999-12-02,565.5564916297175
1999-12-03,572.7295436759889
1999-12-06,567.237067064361
1999-12-07,565.050844949133
1999-12-08,561.3515130774207
1999-12-09,565.5647160458379
1999-12-10,567.1392620242364
1999-12-13,569.5379858736376
1999-12-14,572.1774694612684
1999-12-15,571.8345806779097
1999-12-16,574.2163160954741
1999-12-17,576.1695654752391
1999-12-20,576.2295398860156
1999-12-21,575.0973869584858
1999-12-22,578.6849825302568
1999-12-23,584.7089479569302
1999-12-24,587.2806703217531
1999-12-27,589.3501914975501
1999-12-28,590.5664531970777
1999-12-29,593.793537251816
1999-12-30,600.3640772459045
1999-12-31,600.3528572471275
2000-01-03,596.644014081444
2000-01-04,577.6601199562509
2000-01-05,570.6012113905035
2000-01-06,571.9546113421994
2000-01-07,580.9396169566484
2000-01-10,584.0881648207423
2000-01-11,578.5808810681664
2000-01-12,577.4638131470382
2000-01-13,577.1486996262431
2000-01-14,583.0997014430832
2000-01-17,582.5878113819182
2000-01-18,573.5940721471309
2000-01-19,572.0718817904525
2000-01-20,568.6351353677784
2000-01-21,568.397121517535
2000-01-24,567.9577959302642
2000-01-25,557.9990951016181
2000-01-26,560.8586773862213
2000-01-27,567.6607785958898
2000-01-28,563.6301604018561
2000-01-31,554.151889384775
2000-02-01,558.6056862739878
2000-02-02,559.9573482699753
2000-02-03,564.3486337372576
2000-02-04,561.2700176831638
2000-02-07,557.5349095699981
2000-02-08,566.0507254369751
2000-02-09,561.9042630780456
2000-02-10,561.671041418206
2000-02-11,560.2095148102973
2000-02-14,557.9534514751011
2000-02-15,553.6368995781489
2000-02-16,562.7172038190431
2000-02-17,569.0854620435273
2000-02-18,566.1460712877805
2000-02-21,561.3033393631963
2000-02-22,554.3957410846912
2000-02-23,559.4721472864336
2000-02-24,557.6513651196067
2000-02-25,564.8306327290769
2000-02-28,562.6366825877526
2000-02-29,568.4573888018525
2000-03-01,572.8973012426185
2000-03-02,580.3328297873139
2000-03-03,582.9037843040384
2000-03-06,582.5757257026769
2000-03-07,580.551331888878
2000-03-08,580.0706560249158
2000-03-09,577.1372961271038
2000-03-10,577.8639563478401
2000-03-13,568.6558840936373
2000-03-14,570.2729382163537
2000-03-15,567.3298675062894
2000-03-16,584.8121454427622
2000-03-17,585.8375077000078
2000-03-20,585.3368283149287
2000-03-21,587.9286270350241
2000-03-22,589.8626491853685
2000-03-23,585.8394088783482
2000-03-24,596.2049438456963
2000-03-27,595.298676216046
2000-03-28,597.5641576484419
2000-03-29,599.9098832332713
2000-03-30,594.202176673082
2000-03-31,598.8142714246674
2000-04-03,594.9387501029325
2000-04-04,602.0343004085141
2000-04-05,590.6548525023317
2000-04-06,593.2190287893607
2000-04-07,595.3044664541637
2000-04-10,595.7745023424742
2000-04-11,593.6007835032782
2000-04-12,594.9208177078059
2000-04-13,597.2107008481939
2000-04-14,588.2318058509616
2000-04-17,577.5973844823391
2000-04-18,579.9949837830404
2000-04-19,583.6356880644332
2000-04-20,588.2753872305618
2000-04-21,588.381966730673
2000-04-24,588.3378872614303
2000-04-25,598.4603254684747
2000-04-26,602.0949713313823
2000-04-27,598.3176407349249
2000-04-28,602.8015013069657
2000-05-01,603.0665433963276
2000-05-02,610.604997011145
2000-05-03,609.3531407043159
2000-05-04,607.2919842199253
2000-05-05,608.8737345269499
2000-05-08,609.3074790735805
2000-05-09,604.5903543728551
2000-05-10,599.9191906321242
2000-05-11,606.4929070616465
2000-05-12,610.8178751741799
2000-05-15,606.7056492237061
2000-05-16,614.5540504800298
2000-05-17,611.0160212041384
2000-05-18,611.8972595066886
2000-05-19,603.7427760536333
2000-05-22,599.7205002978709
2000-05-23,599.1718379029891
2000-05-24,595.4498784004838
2000-05-25,599.3783544066272
2000-05-26,593.5099255254336
2000-05-29,596.1571180977451
2000-05-30,598.2527244049415
2000-05-31,600.9136553383693
2000-06-01,604.0708390112158
2000-06-02,609.3561261399194
2000-06-05,608.4114363177315
2000-06-06,606.86345666378
2000-06-07,605.4871604836842
2000-06-08,604.896950982112
2000-06-09,605.0127171643118
2000-06-12,604.3875685757165
2000-06-13,605.5790487232279
2000-06-14,608.2094796535706
2000-06-15,607.1245407525207
2000-06-16,605.192626370309
2000-06-19,603.9334255385648
2000-06-20,603.5936545053731
2000-06-21,600.3484406096112
2000-06-22,601.6219587786736
2000-06-23,601.9926621895452
2000-06-26,603.7355116143035
2000-06-27,600.8090932097384
2000-06-28,602.254578526326
2000-06-29,598.0777190996462
2000-06-30,600.8886412100678
2000-07-03,606.6005553442291
2000-07-04,606.4797115632032
2000-07-05,602.1467231749175
2000-07-06,603.2612450088727
2000-07-07,609.4761315933138
2000-07-10,608.5852675214052
2000-07-11,610.4425896683564
2000-07-12,613.2485713808584
2000-07-13,613.6929367788246
2000-07-14,614.397434524298
2000-07-17,613.8811798998076
2000-07-18,612.6037792622287
2000-07-19,615.0557400370359
2000-07-20,617.8076467809994
2000-07-21,612.2829980389962
2000-07-24,611.9280432781205
2000-07-25,610.8833190598714
2000-07-26,609.659626594252
2000-07-27,608.6995709727472
2000-07-28,610.8405345607451
2000-07-31,612.6152188191176
2000-08-01,613.1450562151177
2000-08-02,618.7258996905055
2000-08-03,618.8234744743398
2000-08-04,620.836755179628
2000-08-07,628.4810957548257
2000-08-08,629.6521660508388
2000-08-09,634.0239267682766
2000-08-10,630.8865257637668
2000-08-11,634.1524963803917
2000-08-14,637.6440909685875
2000-08-15,637.396741694255
2000-08-16,639.7943136086259
2000-08-17,638.2363709017733
2000-08-18,639.7382908420858
2000-08-21,641.6100376925139
2000-08-22,644.077871475566
2000-08-23,646.5131383925116
2000-08-24,640.0538453632424
2000-08-25,638.707056567255
2000-08-28,640.3176608140166
2000-08-29,638.933827120185
2000-08-30,636.3999900678239
2000-08-31,636.9317175550007
2000-09-01,638.800402325959
2000-09-04,642.9540101692774
2000-09-05,643.112045286643
2000-09-06,645.8604031666601
2000-09-07,645.8980283154032
2000-09-08,640.4827099886726
2000-09-11,643.491068644742
2000-09-12,638.7828235182211
2000-09-13,634.0619794882399
2000-09-14,634.6019981237233
2000-09-15,631.1317892064183
2000-09-18,630.0555999582758
2000-09-19,628.7667290167407
2000-09-20,625.2441055803706
2000-09-21,618.7884351940701
2000-09-22,617.9551898766387
2000-09-25,619.8716471338822
2000-09-26,617.0633717403541
2000-09-27,619.5477796834216
2000-09-28,620.2714964221738
2000-09-29,622.1402344598164
2000-10-02,625.7665962449579
2000-10-03,628.678364285067
2000-10-04,629.1196968206738
2000-10-05,631.7982407235755
2000-10-06,631.3876820961801
2000-10-09,622.611107972368
2000-10-10,623.568643096455
2000-10-11,616.5370734154808
2000-10-12,620.5381643555615
2000-10-13,619.7842588260002
2000-10-16,623.1654133942371
2000-10-17,620.4170123936225
2000-10-18,618.100993093701
2000-10-19,624.4775700837952
2000-10-20,628.2417074861933
2000-10-23,632.1709633437954
2000-10-24,639.8305141242369
2000-10-25,638.3899921985542
2000-10-26,635.887603131836
2000-10-27,636.3955753175032
2000-10-30,638.679915670331
2000-10-31,645.9246763377623
2000-11-01,645.7600523437235
2000-11-02,645.9811876060319
2000-11-03,644.9419585723915
2000-11-06,646.395685474406
2000-11-07,647.5232561397594
2000-11-08,648.0251411776601
2000-11-09,646.2882994814034
2000-11-10,643.7411305244394
2000-11-13,638.4422122750518
2000-11-14,645.9797473146648
2000-11-15,647.1582728882612
2000-11-16,646.700842631955
2000-11-17,645.3989233228242
2000-11-20,640.7975697401304
2000-11-21,644.0609833238948
2000-11-22,633.7856890423641
2000-11-23,634.1876044552859
2000-11-24,639.8745811152787
2000-11-27,642.669196292449
2000-11-28,637.7259601567641
2000-11-29,633.6798070220061
2000-11-30,623.6351937641837
2000-12-01,627.4193591024294
2000-12-04,620.3475335035874
2000-12-05,629.4242570272456
2000-12-06,623.65045273486
2000-12-07,621.6233042901031
2000-12-08,625.6793485195942
2000-12-11,633.8491499289548
2000-12-12,632.7931180332637
2000-12-13,632.1305558984137
2000-12-14,623.3069793088529
2000-12-15,614.9637378026482
2000-12-18,619.4441530705498
2000-12-19,627.1934325306719
2000-12-20,614.8964655204595
2000-12-21,611.219231832564
2000-12-22,611.3251409114674
2000-12-25,611.327591823098
2000-12-26,610.6141549728046
2000-12-27,618.8607096371252
2000-12-28,623.3188689655004
2000-12-29,620.5219355949195
2001-01-01,620.528560741062
2001-01-02,617.0606193038469
2001-01-03,616.0421926530457
2001-01-04,622.1003718914168
2001-01-05,620.5432671103457
2001-01-08,620.5777255317586
2001-01-09,618.1730812918063
2001-01-10,614.9820815856966
2001-01-11,618.2377732339919
2001-01-12,618.0535152992003
2001-01-15,621.8719537124522
2001-01-16,616.038520481225
2001-01-17,625.9814872967019
2001-01-18,622.460260988352
2001-01-19,621.0152452053163
2001-01-22,622.5747196276062
2001-01-23,623.6498678338256
2001-01-24,628.6065427971962
2001-01-25,631.3814702228881
2001-01-26,631.5935636724109
2001-01-29,634.4715932957417
2001-01-30,634.3396430124767
2001-01-31,634.346986694408
2001-02-01,630.15469826677
2001-02-02,630.023112420881
2001-02-05,630.4596286320836
2001-02-06,634.1780137422722
2001-02-07,629.8397858406125
2001-02-08,631.1622643458627
2001-02-09,627.3322431500821
2001-02-12,629.5040965570894
2001-02-13,630.9580547979729
2001-02-14,630.4046675896134
2001-02-15,633.2211154912013
2001-02-16,624.6796250153186
2001-02-19,624.5006782578436
2001-02-20,623.0680211646165
2001-02-21,618.61508791427
2001-02-22,617.3932729593888
2001-02-23,612.7526280884215
2001-02-26,612.7960379753082
2001-02-27,612.5668647261439
2001-02-28,612.5447748760879
2001-03-01,609.865548168326
2001-03-02,609.2025619973873
2001-03-05,613.2703472148434
2001-03-06,616.1171836057082
2001-03-07,618.3423934615847
2001-03-08,617.3172644419838
2001-03-09,613.6262167637198
2001-03-12,605.4766375678256
2001-03-13,598.738319400683
2001-03-14,589.1944016596117
2001-03-15,596.1219639502071
2001-03-16,586.2338175257336
2001-03-19,582.2581303480835
2001-03-20,587.0285507352615
2001-03-21,578.9562467810543
2001-03-22,559.5815065359836
2001-03-23,565.715163346785
2001-03-26,579.9281609329208
2001-03-27,591.6965888450464
2001-03-28,588.4873009648679
2001-03-29,593.5233828035535
2001-03-30,596.5674520352879
2001-04-02,596.245040992822
2001-04-03,583.7328029063588
2001-04-04,583.4110076803155
2001-04-05,592.7118892204666
2001-04-06,591.5253103510455
2001-04-09,600.4049737622051
2001-04-10,611.4397543505568
2001-04-11,611.6428868247075
2001-04-12,610.8579934678854
2001-04-13,610.8568227307751
2001-04-16,612.3022686486521
2001-04-17,612.20457370844
2001-04-18,622.0730581841497
2001-04-19,618.8741955339765
2001-04-20,615.1243968414317
2001-04-23,613.6138699015819
2001-04-24,616.9932757495682
2001-04-25,616.1189937599631
2001-04-26,617.6206876691821
2001-04-27,625.3970776649746
2001-04-30,628.4633313956351
2001-05-01,626.5568853663759
2001-05-02,623.9218171057752
2001-05-03,613.8382325678143
2001-05-04,618.4635350452743
2001-05-07,621.9976272306876
2001-05-08,622.5626575556025
2001-05-09,620.7998915569158
2001-05-10,628.6521532727465
2001-05-11,628.1232508038511
2001-05-14,620.293922602095
2001-05-15,626.4409094775091
2001-05-16,627.7603387914313
2001-05-17,632.7243948035097
2001-05-18,637.9988411843518
2001-05-21,640.893567105627
2001-05-22,643.7460637154941
2001-05-23,641.2904134873648
2001-05-24,642.5155455554458
2001-05-25,641.2817672830995
2001-05-28,640.5759335966671
2001-05-29,640.0881066800092
2001-05-30,635.6740261187944
2001-05-31,638.7433030619947
2001-06-01,638.7826499860955
2001-06-04,640.3486304313826
2001-06-05,644.1324158598934
2001-06-06,639.4961499030215
2001-06-07,638.9171399657839
2001-06-08,638.1030211524331
2001-06-11,634.3216875155513
2001-06-12,627.2724588483925
2001-06-13,630.9427460900416
2001-06-14,625.0191161623393
2001-06-15,620.8962068175548
2001-06-18,616.8008242450712
2001-06-19,618.8989924911695
2001-06-20,617.8434184401259
2001-06-21,618.2352591201696
2001-06-22,620.139570704257
2001-06-25,620.0208372264103
2001-06-26,612.1417281749193
2001-06-27,614.0858257932803
2001-06-28,620.5966154370805
2001-06-29,624.5541551206958
2001-07-02,632.2600447372579
2001-07-03,626.6083509496997
2001-07-04,625.0991829136343
2001-07-05,625.2126458634565
2001-07-06,614.0910474454417
2001-07-09,612.5686710642525
2001-07-10,609.2406566612735
2001-07-11,602.2383949211977
2001-07-12,608.4709640850591
2001-07-13,611.465814062216
2001-07-16,609.2450329832394
2001-07-17,605.2089487533079
2001-07-18,596.2992983270517
2001-07-19,601.8452361853466
2001-07-20,599.3453109095768
2001-07-23,602.0935743389003
2001-07-24,594.3394869390723
2001-07-25,587.2854398066564
2001-07-26,590.3440610894427
2001-07-27,598.7793990338566
2001-07-30,603.3371991939949
2001-07-31,608.4269754393376
2001-08-01,610.0576353761116
2001-08-02,609.3539007889459
2001-08-03,605.267305866268
2001-08-06,606.1300780082349
2001-08-07,606.8536256912811
2001-08-08,601.4201529093006
2001-08-09,591.9208353782095
2001-08-10,588.4420211812297
2001-08-13,589.5043693283455
2001-08-14,595.8685978201561
2001-08-15,592.8315525295076
2001-08-16,588.8986669085139
2001-08-17,581.852282657168
2001-08-20,582.7392332687147
2001-08-21,586.7640538547419
2001-08-22,585.6097398404974
2001-08-23,586.6761678402552
2001-08-24,594.2592000384691
2001-08-27,594.9098532962707
2001-08-28,590.6157993937356
2001-08-29,590.3885544983168
2001-08-30,581.4514100709978
2001-08-31,581.3231830534583
2001-09-03,576.3770521926834
2001-09-04,584.8200248270612
2001-09-05,580.162424426093
2001-09-06,569.217819328122
2001-09-07,555.2149843200393
2001-09-10,548.8610357863911
2001-09-11,519.9593009365531
2001-09-12,520.8875028292961
2001-09-13,525.508697018202
2001-09-14,502.4683504860689
2001-09-17,510.9781699100427
2001-09-18,505.05253831985885
2001-09-19,493.95127607248634
2001-09-20,473.91098259000785
2001-09-21,461.0423513201293
2001-09-24,482.6433819753497
2001-09-25,486.9678364430769
2001-09-26,494.5933857348919
2001-09-27,499.70636510485514
2001-09-28,514.3706856335829
2001-10-01,505.3180619455378
2001-10-02,507.9174723122976
2001-10-03,509.90827066734965
2001-10-04,526.292603487922
2001-10-05,523.7746311522423
2001-10-08,521.81461304667
2001-10-09,520.7215407513646
2001-10-10,531.4966510486378
2001-10-11,537.9520151451359
2001-10-12,537.0025841526658
2001-10-15,526.9257302630292
2001-10-16,530.8909040563959
2001-10-17,541.2158023315164
2001-10-18,533.5213050037013
2001-10-19,525.0238252833784
2001-10-22,530.215114862311
2001-10-23,542.3167279251735
2001-10-24,543.1151567849323
2001-10-25,534.8683828908296
2001-10-26,546.2649972089561
2001-10-29,537.6352017062732
2001-10-30,525.6639720813646
2001-10-31,532.6414568430653
2001-11-01,534.0103460577756
2001-11-02,535.7513459351551
2001-11-05,545.8371489681779
2001-11-06,544.998075799644
2001-11-07,549.3643254492031
2001-11-08,559.1559651434261
2001-11-09,555.2459517984868
2001-11-12,544.879800384421
2001-11-13,559.7712059262747
2001-11-14,559.0878036663273
2001-11-15,559.0997926435319
2001-11-16,562.8900307555506
2001-11-19,570.3703148689739
2001-11-20,566.0312500718794
2001-11-21,566.4350569872199
2001-11-22,568.9462653045347
2001-11-23,567.1176963269212
2001-11-26,566.1176632708475
2001-11-27,560.9462989596556
2001-11-28,554.7976536067852
2001-11-29,555.3755969231421
2001-11-30,554.5328636689336
2001-12-03,552.2092785442932
2001-12-04,556.0505001012187
2001-12-05,569.6789509588644
2001-12-06,572.5236554317668
2001-12-07,567.970504392744
2001-12-10,561.6752267188363
2001-12-11,560.6728767194642
2001-12-12,555.8345488484132
2001-12-13,548.2862275773798
2001-12-14,544.8341140714765
2001-12-17,555.584803563104
2001-12-18,555.5895783605797
2001-12-19,552.3657394286734
2001-12-20,548.5756017288329
2001-12-21,557.855386097183
2001-12-24,560.8077293223168
2001-12-25,560.8074735448228
2001-12-26,561.7320810824187
2001-12-27,567.8818408902799
2001-12-28,571.8763571748374
2001-12-31,569.9084601109005
2002-01-01,569.9095614578549
2002-01-02,563.5432806809724
2002-01-03,572.981381199045
2002-01-04,576.6074643204186
2002-01-07,573.0905320890557
2002-01-08,571.0170889890967
2002-01-09,571.0511799031073
2002-01-10,566.6567167773007
2002-01-11,568.4891689191807
2002-01-14,558.7863539292299
2002-01-15,561.99486267525
2002-01-16,558.329307315124
2002-01-17,565.2001290424041
2002-01-18,562.6778952371727
2002-01-21,561.809271183815
2002-01-22,562.1182592356696
2002-01-23,564.5852209872579
2002-01-24,570.4370161220875
2002-01-25,571.3433770210613
2002-01-28,576.4913521473908
2002-01-29,569.589801823279
2002-01-30,564.4438659982469
2002-01-31,570.3274563746121
2002-02-01,571.5889717978337
2002-02-04,566.6040528137747
2002-02-05,559.3718288593359
2002-02-06,554.6156837272902
2002-02-07,556.7028085637886
2002-02-08,556.8246343750474
2002-02-11,560.4526181666249
2002-02-12,560.3302639621216
2002-02-13,564.4706943202873
2002-02-14,570.5640170562095
2002-02-15,566.5365849950219
2002-02-18,564.2762599000507
2002-02-19,555.1503380773926
2002-02-20,551.9657533779858
2002-02-21,557.5191659267806
2002-02-22,553.3872173242028
2002-02-25,561.1406058467074
2002-02-26,565.396755253653
2002-02-27,570.777883523931
2002-02-28,569.9760234702649
2002-03-01,575.5080578554025
2002-03-04,586.8435071836487
2002-03-05,584.9846960778417
2002-03-06,586.0559771079538
2002-03-07,588.7129054891051
2002-03-08,591.6336945132086
2002-03-11,590.576047512497
2002-03-12,587.230560564089
2002-03-13,587.5099294140757
2002-03-14,587.555249244818
2002-03-15,592.4778626523307
2002-03-18,595.0063479506316
2002-03-19,597.7154226313423
2002-03-20,595.0791770506288
2002-03-21,594.7637464757008
2002-03-22,597.5030980617556
2002-03-25,594.8645643827149
2002-03-26,595.8783887528265
2002-03-27,596.9484679200233
2002-03-28,602.8558127248955
2002-03-29,602.8582083079908
2002-04-01,603.4411223692094
2002-04-02,600.8064692842354
2002-04-03,600.8402354582689
2002-04-04,595.7064435746713
2002-04-05,596.2416394723735
2002-04-08,590.769261094739
2002-04-09,592.1270549298376
2002-04-10,597.3938799794281
2002-04-11,590.4983325569834
2002-04-12,593.5997915189755
2002-04-15,596.7033045644358
2002-04-16,604.31603585442
2002-04-17,604.2029028752806
2002-04-18,603.9311511445012
2002-04-19,606.5653150708674
2002-04-22,604.8061294125995
2002-04-23,602.7306492270523
2002-04-24,601.0969047532762
2002-04-25,593.7563573751808
2002-04-26,591.6238593098011
2002-04-29,590.7677644957641
2002-04-30,594.0981760432243
2002-05-01,592.1815617611633
2002-05-02,593.598513856707
2002-05-03,593.46929313154
2002-05-06,591.1972898753146
2002-05-07,585.3222111204551
2002-05-08,594.8158153836607
2002-05-09,592.7324539809674
2002-05-10,589.3873922124895
2002-05-13,594.5931411883349
2002-05-14,600.0418350796632
2002-05-15,601.5484140451712
2002-05-16,600.5496273655373
2002-05-17,597.2922989117408
2002-05-20,594.0548186723207
2002-05-21,594.0697572189807
2002-05-22,587.975958356089
2002-05-23,590.0170925075117
2002-05-24,591.187308438258
2002-05-27,592.6003979094324
2002-05-28,587.0622881744541
2002-05-29,585.3170973620299
2002-05-30,579.5201505859093
2002-05-31,584.5091310403648
2002-06-03,580.8947330271218
2002-06-04,571.6673267036066
2002-06-05,568.2923163242878
2002-06-06,566.5969912651585
2002-06-07,559.5912528279775
2002-06-10,558.6527863936021
2002-06-11,564.3886175084834
2002-06-12,554.4491238759662
2002-06-13,548.1037912613784
2002-06-14,532.5184736369873
2002-06-17,547.8056297700997
2002-06-18,545.2803708847074
2002-06-19,536.4661162479766
2002-06-20,525.4982134536381
2002-06-21,524.4124044627108
2002-06-24,512.7068215707123
2002-06-25,524.1223221157298
2002-06-26,512.9157038778498
2002-06-27,517.1327191799787
2002-06-28,531.5152733622645
2002-07-01,534.4226738717124
2002-07-02,520.3887506067576
2002-07-03,508.354298641439
2002-07-04,515.9394247116869
2002-07-05,532.6529966755279
2002-07-08,530.0678395790632
2002-07-09,524.8836323591844
2002-07-10,512.301088026322
2002-07-11,493.63941904290766
2002-07-12,491.5261312939186
2002-07-15,465.6461092166227
2002-07-16,465.0102488264998
2002-07-17,479.8134114930957
2002-07-18,487.44522338512127
2002-07-19,467.8908619090384
2002-07-22,445.739912968404
2002-07-23,439.0430154038297
2002-07-24,430.91983043184905
2002-07-25,445.1569556468897
2002-07-26,448.8783807002673
2002-07-29,473.4125023923348
2002-07-30,471.45309847697456
2002-07-31,477.36604038630395
2002-08-01,457.8205061311377
2002-08-02,457.48985026525725
2002-08-05,445.49418261821154
