Date,EUROPE ex SWITZERLAND IMI VALUE
2007-09-28,935.8169573198805
2007-10-01,941.97416958844
2007-10-02,948.1144866621752
2007-10-03,950.578764461255
2007-10-04,953.720842676829
2007-10-05,959.8201012870563
2007-10-08,957.1062816501711
2007-10-09,962.8637394370367
2007-10-10,961.8460558026183
2007-10-11,966.6310090854569
2007-10-12,968.2487821405541
2007-10-15,958.3311492473904
2007-10-16,953.8744804953094
2007-10-17,958.1556361304928
2007-10-18,948.838131187492
2007-10-19,942.9649871794145
2007-10-22,931.1883164154918
2007-10-23,938.922917689639
2007-10-24,934.0251150532205
2007-10-25,944.2061084358818
2007-10-26,951.1977473792615
2007-10-29,958.4181643652621
2007-10-30,955.3418400113428
2007-10-31,965.4248695114843
2007-11-01,947.1648457503285
2007-11-02,938.6683840919767
2007-11-05,931.9128859341657
2007-11-06,932.011672809903
2007-11-07,924.0388646517827
2007-11-08,912.9863224226735
2007-11-09,897.0744563138326
2007-11-12,900.4559220392819
2007-11-13,904.3504906916836
2007-11-14,908.1737915347757
2007-11-15,895.783444511592
2007-11-16,887.1786498529303
2007-11-19,869.1752001968824
2007-11-20,879.2075619763707
2007-11-21,857.841806537419
2007-11-22,862.5285829014799
2007-11-23,875.7905440067163
2007-11-26,869.0609855063491
2007-11-27,866.5392108014278
2007-11-28,889.4053729623113
2007-11-29,890.5483832008834
2007-11-30,902.8375885366033
2007-12-03,899.6207888139926
2007-12-04,884.7191215206607
2007-12-05,900.851860376681
2007-12-06,902.9959869612347
2007-12-07,910.5594884757045
2007-12-10,915.6285642844035
2007-12-11,911.2213145179745
2007-12-12,915.1818521527924
2007-12-13,891.7585609054114
2007-12-14,897.0032362677031
2007-12-17,880.7024113152738
2007-12-18,880.3595555948013
2007-12-19,876.5074855990267
2007-12-20,878.1371418486432
2007-12-21,888.7802909449999
2007-12-24,889.6774172256327
2007-12-25,889.6774172256327
2007-12-26,888.7111393681577
2007-12-27,890.9804480101104
2007-12-28,888.9804374984877
2007-12-31,889.1377473560963
2008-01-01,889.1377473560963
2008-01-02,879.150622528572
2008-01-03,878.8388338509253
2008-01-04,863.0262119511551
2008-01-07,864.506795045359
2008-01-08,864.731515419122
2008-01-09,852.7212828279402
2008-01-10,843.6215754094635
2008-01-11,841.8601039879162
2008-01-14,843.4661299378918
2008-01-15,820.9893869628689
2008-01-16,815.5377044664392
2008-01-17,811.7187675107173
2008-01-18,798.533913030656
2008-01-21,752.6023495893198
2008-01-22,769.051741202646
2008-01-23,742.9185203428692
2008-01-24,783.149066684173
2008-01-25,782.0162120327501
2008-01-28,774.6854006360554
2008-01-29,787.1946048949989
2008-01-30,782.3875914231145
2008-01-31,778.6792557931336
2008-02-01,791.7881062119963
2008-02-04,794.5969995988916
2008-02-05,769.7712961313293
2008-02-06,772.3895993097705
2008-02-07,758.0208227028161
2008-02-08,759.6647826776124
2008-02-11,750.8443371323925
2008-02-12,776.1673100532391
2008-02-13,778.4061192249991
2008-02-14,777.4812032934377
2008-02-15,760.9291368682278
2008-02-18,777.275862544467
2008-02-19,779.6458537485391
2008-02-20,770.1740306784989
2008-02-21,774.961719811185
2008-02-22,768.515137728819
2008-02-25,784.4227859379672
2008-02-26,797.3842646620711
2008-02-27,793.1558584428063
2008-02-28,778.2391253554983
2008-02-29,767.1414573698057
2008-03-03,755.9511867243093
2008-03-04,744.4769271645538
2008-03-05,759.9538220324835
2008-03-06,746.0160309881583
2008-03-07,737.8571609575989
2008-03-10,730.395695299941
2008-03-11,742.7860540718866
2008-03-12,752.2176671321744
2008-03-13,738.972424201713
2008-03-14,729.8754921623098
2008-03-17,697.4770062718628
2008-03-18,724.1374245043111
2008-03-19,716.895135703411
2008-03-20,717.689705845901
2008-03-21,717.689705845901
2008-03-24,718.4152590166781
2008-03-25,744.3765979227194
2008-03-26,738.7571578138685
2008-03-27,748.2566751149953
2008-03-28,743.9374738551736
2008-03-31,741.5895856998635
2008-04-01,768.5442711786998
2008-04-02,780.2068050813597
2008-04-03,774.2189093328055
2008-04-04,775.1324015063115
2008-04-07,781.9118631028239
2008-04-08,775.1870747956884
2008-04-09,770.4100656106859
2008-04-10,767.9852671075291
2008-04-11,757.3372243901749
2008-04-14,751.4004878049863
2008-04-15,752.7423072171996
2008-04-16,767.6674011697748
2008-04-17,766.8245874783822
2008-04-18,787.63631259417
2008-04-21,776.4634782812565
2008-04-22,771.3753234510677
2008-04-23,774.1882550113846
2008-04-24,774.3658939052134
2008-04-25,785.4034452037024
2008-04-28,790.9884326961168
2008-04-29,788.3951584799314
2008-04-30,793.7355056823269
2008-05-01,793.7642765184683
2008-05-02,810.5616629507542
2008-05-05,808.1720299906004
2008-05-06,803.1988106735681
2008-05-07,810.3668880241826
2008-05-08,807.4831001703978
2008-05-09,796.58135852803
2008-05-12,800.9032587942703
2008-05-13,797.4918468088332
2008-05-14,801.4362965786271
2008-05-15,803.1611643404219
2008-05-16,807.9579454375541
2008-05-19,814.1826111466834
2008-05-20,800.5339325108557
2008-05-21,793.5179785269594
2008-05-22,797.778141152048
2008-05-23,785.9414883843597
2008-05-26,784.7453904400784
2008-05-27,780.5371008144845
2008-05-28,785.967903765969
2008-05-29,787.423832211866
2008-05-30,790.227146552428
2008-06-02,778.6790258123502
2008-06-03,784.4297226998339
2008-06-04,773.7239048040166
2008-06-05,774.8314875775908
2008-06-06,757.734501027619
2008-06-09,752.5872537417705
2008-06-10,746.6735347310961
2008-06-11,733.0907162684189
2008-06-12,739.8351441428732
2008-06-13,744.839414939909
2008-06-16,743.0199461799206
2008-06-17,746.798126424183
2008-06-18,732.0136197015721
2008-06-19,726.0178194530988
2008-06-20,713.6614255276933
2008-06-23,712.1142607865578
2008-06-24,708.231529863118
2008-06-25,718.4803135708981
2008-06-26,698.4998358327582
2008-06-27,694.2202213754562
2008-06-30,697.5712091304908
2008-07-01,682.0129855672554
2008-07-02,679.3391935300356
2008-07-03,686.191785709842
2008-07-04,675.3755882406982
2008-07-07,684.1578958767484
2008-07-08,673.6369691591924
2008-07-09,685.4074420574035
2008-07-10,671.779835836558
2008-07-11,652.4769898823877
2008-07-14,655.835548640271
2008-07-15,638.343757446914
2008-07-16,642.3312491841859
2008-07-17,663.6134252130894
2008-07-18,680.1283135501961
2008-07-21,685.1056118471045
2008-07-22,678.630451621937
2008-07-23,697.2943291830668
2008-07-24,686.1905342721391
2008-07-25,683.0065982800365
2008-07-28,672.2996958081072
2008-07-29,672.2080511537577
2008-07-30,682.6931123999843
2008-07-31,681.4008609272701
2008-08-01,675.7478193953148
2008-08-04,669.9055780750497
2008-08-05,691.6477170936212
2008-08-06,699.4032794095922
2008-08-07,697.0866092874626
2008-08-08,703.6104057810763
2008-08-11,715.8661010050495
2008-08-12,715.402557090533
2008-08-13,692.6930334742251
2008-08-14,695.494430062114
2008-08-15,698.3417666958629
2008-08-18,697.9508711585289
2008-08-19,676.1263942648363
2008-08-20,678.3976702625697
2008-08-21,671.4446122256738
2008-08-22,686.9477554696687
2008-08-25,682.7661313712825
2008-08-26,682.5123222974679
2008-08-27,684.4056174384399
2008-08-28,695.3842385810439
2008-08-29,698.3208834849195
2008-09-01,695.9572659130303
2008-09-02,704.604994118028
2008-09-03,695.4577025226241
2008-09-04,675.6120607543197
2008-09-05,660.5641583834662
2008-09-08,687.4238642016776
2008-09-09,685.9459964269946
2008-09-10,679.9033801646686
2008-09-11,673.3736105661741
2008-09-12,683.8396510420347
2008-09-15,654.1887344476867
2008-09-16,633.8479424174112
2008-09-17,618.7638663768254
2008-09-18,610.6227360696786
2008-09-19,672.9505034034579
2008-09-22,658.6002386302292
2008-09-23,645.7737306869612
2008-09-24,642.8031335100471
2008-09-25,657.8550921103817
2008-09-26,645.488199354156
2008-09-29,606.142332493443
2008-09-30,615.2722334075975
2008-10-01,621.2455269489091
2008-10-02,616.518447853645
2008-10-03,638.8759192720823
2008-10-06,587.3573827348491
2008-10-07,581.0159732476277
2008-10-08,544.9262025613904
2008-10-09,536.0660753537552
2008-10-10,490.36188823727286
2008-10-13,537.382761370474
2008-10-14,555.102592601621
2008-10-15,519.5407986920762
2008-10-16,490.3727296302505
2008-10-17,508.7257947179548
2008-10-20,531.1746107646208
2008-10-21,528.199818068844
2008-10-22,499.8396609156695
2008-10-23,500.5316988654747
2008-10-24,469.85948597161484
2008-10-27,452.18969278136393
2008-10-28,455.2457570390699
2008-10-29,501.7682557864603
2008-10-30,510.26890223926205
2008-10-31,521.3973093119477
2008-11-03,524.3868296033165
2008-11-04,551.9348766726283
2008-11-05,543.2145742842682
2008-11-06,511.45417423323744
2008-11-07,520.1923249189534
2008-11-10,521.9161088162813
2008-11-11,499.65849902093754
2008-11-12,483.66499523201855
2008-11-13,481.28705966343364
2008-11-14,486.24018460340324
2008-11-17,474.28753448916467
2008-11-18,477.87967060555275
2008-11-19,454.10984785750196
2008-11-20,439.16972442013156
2008-11-21,427.8758583980613
2008-11-24,467.7597988813264
2008-11-25,473.6066441550314
2008-11-26,474.6405090499773
2008-11-27,487.18689055273035
2008-11-28,491.5460989861953
2008-12-01,460.78325113983834
2008-12-02,471.47623575915395
2008-12-03,473.75922246855504
2008-12-04,471.3939993883497
2008-12-05,452.54655415289255
2008-12-08,487.7980785845597
2008-12-09,496.19898164189715
2008-12-10,497.54344542786544
2008-12-11,493.453880202413
2008-12-12,476.2971135388605
2008-12-15,474.11630099724414
2008-12-16,477.70343359953966
2008-12-17,472.39450225617156
2008-12-18,470.46590023251645
2008-12-19,468.4341301403508
2008-12-22,460.1909321327081
2008-12-23,458.8756014207132
2008-12-24,456.44817261010087
2008-12-25,456.44817261010087
2008-12-26,455.6415803024339
2008-12-29,459.0980883721728
2008-12-30,468.5724064778397
2008-12-31,471.4470475940318
2009-01-01,471.4470475940318
2009-01-02,489.8771955106536
2009-01-05,497.73740869944373
2009-01-06,508.18784491504664
2009-01-07,501.7550051449411
2009-01-08,496.77482105769155
2009-01-09,495.2051245970055
2009-01-12,488.68258667093653
2009-01-13,479.6149725080511
2009-01-14,455.80879169261476
2009-01-15,447.7820934177981
2009-01-16,451.25472509008677
2009-01-19,439.12961499714595
2009-01-20,426.0838010128416
2009-01-21,424.30782967698735
2009-01-22,420.235096755103
2009-01-23,417.7690940586824
2009-01-26,434.50957120827866
2009-01-27,434.59683583329826
2009-01-28,455.3188073020061
2009-01-29,445.2750082128919
2009-01-30,444.31471818939156
2009-02-02,431.49176674844404
2009-02-03,440.39782050763193
2009-02-04,454.21577318361807
2009-02-05,454.2603884366113
2009-02-06,466.5845501147624
2009-02-09,470.817068684626
2009-02-10,454.8947554011495
2009-02-11,452.40343968332354
2009-02-12,445.1505278006723
2009-02-13,446.23186117645565
2009-02-16,438.0929414665367
2009-02-17,423.49733379869144
2009-02-18,422.0321601693814
2009-02-19,421.175068792846
2009-02-20,403.4255778281617
2009-02-23,398.39455368681064
2009-02-24,393.19128015548614
2009-02-25,392.8445705281596
2009-02-26,406.52872879806154
2009-02-27,396.1830581667305
2009-03-02,374.3332052134759
2009-03-03,367.7855929406829
2009-03-04,383.50476829332354
2009-03-05,363.9868317588689
2009-03-06,357.3319042796156
2009-03-09,353.3021170672758
2009-03-10,375.28098388670634
2009-03-11,376.37429400305626
2009-03-12,381.0024023457201
2009-03-13,383.990065655153
2009-03-16,396.93140815836875
2009-03-17,394.8161335521557
2009-03-18,393.21249848674466
2009-03-19,399.45354436531665
2009-03-20,399.4146590432861
2009-03-23,414.77730425473874
2009-03-24,414.2940363421878
2009-03-25,415.89818754436095
2009-03-26,418.5328687844572
2009-03-27,414.8131952746097
2009-03-30,394.89555661823675
2009-03-31,409.2499937244457
2009-04-01,418.79843700365905
2009-04-02,445.00746862247314
2009-04-03,443.78451854714245
2009-04-06,441.8812749144821
2009-04-07,436.06856376358684
2009-04-08,438.69118692642365
2009-04-09,452.54520880730325
2009-04-10,452.57243312002157
2009-04-13,452.6848835718867
2009-04-14,463.3781432740029
2009-04-15,460.80716614436045
2009-04-16,469.88480003499916
2009-04-17,480.95740367162824
2009-04-20,459.5477840105479
2009-04-21,458.0793773541356
2009-04-22,467.8474224860792
2009-04-23,465.63221651244965
2009-04-24,478.1777237618822
2009-04-27,479.0346085481009
2009-04-28,470.34343883832094
2009-04-29,482.52039384459346
2009-04-30,492.4987638392778
2009-05-01,492.9249742993038
2009-05-04,502.7824283170503
2009-05-05,510.2094112783848
2009-05-06,517.7711962750535
2009-05-07,512.5702743922091
2009-05-08,522.8234151195305
2009-05-11,513.4195463886846
2009-05-12,510.79340473894706
2009-05-13,492.49969472358896
2009-05-14,494.80168329847436
2009-05-15,498.2602029251502
2009-05-18,513.6737727933227
2009-05-19,523.0826430923454
2009-05-20,525.5800975898189
2009-05-21,513.0081125284979
2009-05-22,513.686101667901
2009-05-25,513.8243426093079
2009-05-26,518.2765162599702
2009-05-27,523.168767641609
2009-05-28,516.5235409816923
2009-05-29,517.5772509929524
2009-06-01,536.6863012130804
2009-06-02,534.8330455458773
2009-06-03,523.2270545044381
2009-06-04,522.1321268604688
2009-06-05,525.8433802804414
2009-06-08,520.9636258072934
2009-06-09,523.7846582550943
2009-06-10,530.9392892295677
2009-06-11,536.3516176667019
2009-06-12,534.5856890831434
2009-06-15,519.6195377494967
2009-06-16,518.1259779333244
2009-06-17,506.7802335090954
2009-06-18,509.184360952994
2009-06-19,516.3408860189918
2009-06-22,499.8055496546801
2009-06-23,495.57420488259226
2009-06-24,508.6265164871207
2009-06-25,505.09520376374934
2009-06-26,504.102942631148
2009-06-29,514.3421842989287
2009-06-30,508.8455982196666
2009-07-01,518.2558169363863
2009-07-02,503.9162456054839
2009-07-03,504.23876837642024
2009-07-06,496.3459978137518
2009-07-07,492.3409986310563
2009-07-08,485.0783770170334
2009-07-09,488.743615652069
2009-07-10,482.96781525719115
2009-07-13,493.1409510690439
2009-07-14,501.11818012695466
2009-07-15,517.0752483343102
2009-07-16,519.4913538628739
2009-07-17,520.7536304858593
2009-07-20,528.7731143260294
2009-07-21,532.5128838580276
2009-07-22,533.5928516773389
2009-07-23,545.5380479279183
2009-07-24,546.1724706680654
2009-07-27,549.8222554318106
2009-07-28,543.0361372312899
2009-07-29,548.6631370051562
2009-07-30,561.6400272526411
2009-07-31,560.4058959391042
2009-08-03,572.6761385880917
2009-08-04,572.1632460640411
2009-08-05,571.6367212959442
2009-08-06,575.9824073709532
2009-08-07,584.3842907921298
2009-08-10,582.6965900554874
2009-08-11,572.6267760482297
2009-08-12,580.0364759810778
2009-08-13,586.3935136865607
2009-08-14,581.8070768538105
2009-08-17,568.9185553856539
2009-08-18,577.3456226334214
2009-08-19,575.6470873129028
2009-08-20,585.0304751552973
2009-08-21,600.0845001857667
2009-08-24,607.2686432241084
2009-08-25,611.8260244027634
2009-08-26,608.1956073575624
2009-08-27,605.4496511490138
2009-08-28,612.2216131390535
2009-08-31,606.9507677270242
2009-09-01,593.6847793869645
2009-09-02,589.3578872826154
2009-09-03,590.9638497150693
2009-09-04,600.6832384943017
2009-09-07,609.2925325931086
2009-09-08,610.3320723843694
2009-09-09,617.1658946843996
2009-09-10,616.6883412033461
2009-09-11,619.2407783771208
2009-09-14,616.4828260502358
2009-09-15,618.3972114094082
2009-09-16,628.6805853893578
2009-09-17,633.6423351603679
2009-09-18,631.0096340263444
2009-09-21,625.0240852998726
2009-09-22,628.7564812726654
2009-09-23,629.5791434633215
2009-09-24,617.2740860091086
2009-09-25,614.3750808876098
2009-09-28,627.0456912603255
2009-09-29,627.9271619402148
2009-09-30,624.5890135376311
2009-10-01,613.1821914408611
2009-10-02,600.0916828747967
2009-10-05,605.662424960793
2009-10-06,620.6914834880196
2009-10-07,618.8357240797527
2009-10-08,626.7659741852282
2009-10-09,625.1052775760393
2009-10-12,629.5847877250662
2009-10-13,622.8725567069222
2009-10-14,637.6695620189396
2009-10-15,638.1468892226497
2009-10-16,632.2899477921978
2009-10-19,642.3164713635459
2009-10-20,638.626607306661
2009-10-21,641.2510879071843
2009-10-22,632.6764585409308
2009-10-23,629.1179720367555
2009-10-26,619.2262820072496
2009-10-27,618.4276836913574
2009-10-28,603.7530572630769
2009-10-29,615.9454257128481
2009-10-30,601.2763638527081
2009-11-02,603.1933932827475
2009-11-03,594.298707974535
2009-11-04,607.0192455146781
2009-11-05,611.1034462561134
2009-11-06,612.4643864012905
2009-11-09,625.9962384533031
2009-11-10,624.603807716565
2009-11-11,628.2436728391589
2009-11-12,629.1507118980893
2009-11-13,632.5790720907817
2009-11-16,642.0175439041257
2009-11-17,638.5179094590368
2009-11-18,637.5878406687484
2009-11-19,626.4112687341863
2009-11-20,619.923020679901
2009-11-23,633.3990415100895
2009-11-24,628.1270647013781
2009-11-25,630.6412963012904
2009-11-26,607.2047370826615
2009-11-27,614.6859013583288
2009-11-30,605.0702030376118
2009-12-01,621.9736020596025
2009-12-02,624.410738216582
2009-12-03,622.9487835929884
2009-12-04,630.341018037363
2009-12-07,626.9782950695204
2009-12-08,617.0323840733012
2009-12-09,609.7876708442586
2009-12-10,616.1718211723846
2009-12-11,618.0589477579566
2009-12-14,623.38245537688
2009-12-15,623.4126004434023
2009-12-16,631.7913845591078
2009-12-17,623.0006892077155
2009-12-18,619.4473819521539
2009-12-21,629.4205621567232
2009-12-22,633.5954384301075
2009-12-23,635.6714456875608
2009-12-24,635.3611842474897
2009-12-25,635.3611842474897
2009-12-28,639.2398358795024
2009-12-29,640.9938086728954
2009-12-30,638.9963989497603
2009-12-31,640.5992311661256
2010-01-01,640.5992311661256
2010-01-04,650.7764578324643
2010-01-05,653.3198486014023
2010-01-06,653.7815412903644
2010-01-07,653.6755411477158
2010-01-08,656.1693765100715
2010-01-11,656.1746519896047
2010-01-12,649.8527795586037
2010-01-13,650.2100603115699
2010-01-14,653.5603927326973
2010-01-15,646.5128284036714
2010-01-18,650.162118748807
2010-01-19,655.6846170561973
2010-01-20,644.8424321791761
2010-01-21,635.9437474819621
2010-01-22,628.1017070907259
2010-01-25,624.6803716827426
2010-01-26,627.529958420917
2010-01-27,620.7637763489129
2010-01-28,613.4062289315192
2010-01-29,619.8962969893443
2010-02-01,624.3132251343412
2010-02-02,629.5126876644407
2010-02-03,625.6970104177835
2010-02-04,607.7740028795552
2010-02-05,595.0849200340404
2010-02-08,597.5544015605826
2010-02-09,597.8919680756767
2010-02-10,603.7717669547449
2010-02-11,603.7238756250935
2010-02-12,601.0517238690114
2010-02-15,603.6101369889601
2010-02-16,610.4375299685028
2010-02-17,619.1131745881414
2010-02-18,622.2112449363435
2010-02-19,624.3270644943119
2010-02-22,623.4039692393824
2010-02-23,615.0186911071887
2010-02-24,616.0889092771841
2010-02-25,605.5512764115061
2010-02-26,611.9442158095701
2010-03-01,616.7155584775248
2010-03-02,621.9000901408335
2010-03-03,627.8703550234575
2010-03-04,629.1097020647043
2010-03-05,640.3430738619496
2010-03-08,640.1342537280968
2010-03-09,639.9826790661232
2010-03-10,644.9427553889068
2010-03-11,643.6600286070283
2010-03-12,645.7869507281538
2010-03-15,641.0426987794508
2010-03-16,647.2324262072163
2010-03-17,654.5550870704706
2010-03-18,652.3959481373563
2010-03-19,648.7172025548514
2010-03-22,647.3174492257009
2010-03-23,651.5927755108357
2010-03-24,652.1037849226868
2010-03-25,659.6370949327707
2010-03-26,657.9957580525073
2010-03-29,659.0951380697236
2010-03-30,658.6723134963547
2010-03-31,657.0688029261721
2010-04-01,667.2364949823873
2010-04-02,667.2364949823873
2010-04-05,668.0041675773617
2010-04-06,673.3570133949331
2010-04-07,672.2569786293654
2010-04-08,666.69259616577
2010-04-09,676.3704322458983
2010-04-12,676.1822168970596
2010-04-13,673.8723678982219
2010-04-14,679.2721293616096
2010-04-15,685.0143747989846
2010-04-16,673.437688089467
2010-04-19,669.5312160792281
2010-04-20,679.8283418260135
2010-04-21,675.3494557160417
2010-04-22,666.114479099425
2010-04-23,670.1070860490961
2010-04-26,675.964570932017
2010-04-27,654.0190514432879
2010-04-28,646.3905374385708
2010-04-29,653.5715393430326
2010-04-30,650.4160259717928
2010-05-03,652.673593260661
2010-05-04,632.0547406623464
2010-05-05,626.448384972154
2010-05-06,613.4208522945086
2010-05-07,588.4099895791092
2010-05-10,635.5066503837216
2010-05-11,631.1533095191677
2010-05-12,640.7019742666031
2010-05-13,641.4030397719106
2010-05-14,617.7825547036078
2010-05-17,616.2440353302077
2010-05-18,625.6205217591432
2010-05-19,607.4594808872905
2010-05-20,596.0425177513473
2010-05-21,593.9289461091522
2010-05-24,594.5956716736732
2010-05-25,578.8869779258234
2010-05-26,591.3012142373299
2010-05-27,610.9760213674913
2010-05-28,608.532266961464
2010-05-31,610.0240872338557
2010-06-01,608.3571999615551
2010-06-02,607.8275103240633
2010-06-03,616.377772965205
2010-06-04,603.6512857965099
2010-06-07,597.9756870107549
2010-06-08,589.948662877888
2010-06-09,599.4860199645823
2010-06-10,608.6850797140867
2010-06-11,614.9079286330949
2010-06-14,621.7486860245367
2010-06-15,626.7332615098426
2010-06-16,626.5806326051473
2010-06-17,628.2008375557502
2010-06-18,630.5506909711022
2010-06-21,635.9052760796866
2010-06-22,631.6903982220605
2010-06-23,625.4530422289521
2010-06-24,613.0157716054198
2010-06-25,608.8400456059186
2010-06-28,616.0845117382711
2010-06-29,595.6116188023949
2010-06-30,596.55043144856
2010-07-01,582.9058749153614
2010-07-02,583.454634462757
2010-07-05,581.5103688212092
2010-07-06,596.8826328415151
2010-07-07,607.3913721217324
2010-07-08,614.7142022809084
2010-07-09,618.2878528455273
2010-07-12,622.0448515695863
2010-07-13,634.5721244551921
2010-07-14,634.2641614219824
2010-07-15,626.5216209659941
2010-07-16,614.7879260650486
2010-07-19,610.380565860256
2010-07-20,609.8585320897278
2010-07-21,616.323178465641
2010-07-22,630.7752929270848
2010-07-23,633.6261636171135
2010-07-26,638.6771177447116
2010-07-27,645.0461604758721
2010-07-28,642.4894099239414
2010-07-29,642.6880614560429
2010-07-30,639.2461653504886
2010-08-02,658.5467045959956
2010-08-03,658.494132769434
2010-08-04,659.9410120762403
2010-08-05,659.5914817300286
2010-08-06,652.3782108981754
2010-08-09,662.1397850862243
2010-08-10,655.2826002469347
2010-08-11,640.3701293153987
2010-08-12,638.9717599859002
2010-08-13,639.0948594743484
2010-08-16,637.2545162010514
2010-08-17,644.9801606547296
2010-08-18,642.1188660709299
2010-08-19,631.1201429420026
2010-08-20,625.7843763150086
2010-08-23,630.8512018587979
2010-08-24,618.6499678819057
2010-08-25,613.541737592224
2010-08-26,618.5398758565916
2010-08-27,623.3668717434598
2010-08-30,622.3380912205669
2010-08-31,622.4657251810578
2010-09-01,639.6850782304239
2010-09-02,639.9607971411879
2010-09-03,646.3474978176217
2010-09-06,648.7601905285508
2010-09-07,644.4923550115819
2010-09-08,650.9645820283839
2010-09-09,657.3256160168306
2010-09-10,657.2596894694909
2010-09-13,662.4782476083308
2010-09-14,661.7108162225977
2010-09-15,660.0605063567781
2010-09-16,656.372442392453
2010-09-17,652.409026019065
2010-09-20,660.9082893646784
2010-09-21,658.4667597346433
2010-09-22,647.9623446545764
2010-09-23,646.7917750593499
2010-09-24,654.5638928380273
2010-09-27,651.85945581271
2010-09-28,650.1494034031964
2010-09-29,646.7395596218172
2010-09-30,644.9471627623749
2010-10-01,645.0015392862101
2010-10-04,640.4613685080961
2010-10-05,650.3420064689055
2010-10-06,653.7572846642119
2010-10-07,654.9232682572148
2010-10-08,653.9070408980563
2010-10-11,656.4622583913092
2010-10-12,652.6151610053165
2010-10-13,663.714779308992
2010-10-14,662.6305131154155
2010-10-15,663.2680676023099
2010-10-18,666.3913998804771
2010-10-19,663.9866474354579
2010-10-20,665.0664177525712
2010-10-21,668.1650103522583
2010-10-22,667.2359360021314
2010-10-25,667.2329073300159
2010-10-26,667.6084311691939
2010-10-27,662.8847222156361
2010-10-28,666.0704963829983
2010-10-29,666.6634506909128
2010-11-01,666.7918044371806
2010-11-02,669.8433950868052
2010-11-03,666.5802209163178
2010-11-04,676.0539285824509
2010-11-05,676.0292295893908
2010-11-08,675.7784517264234
2010-11-09,680.0377084079644
2010-11-10,674.4229317193764
2010-11-11,672.3073094976086
2010-11-12,671.0604506491699
2010-11-15,676.5816533131256
2010-11-16,660.046986354689
2010-11-17,663.9515404732985
2010-11-18,673.0070623725884
2010-11-19,669.7635364434262
2010-11-22,663.0483197696885
2010-11-23,650.8496612816682
2010-11-24,655.8960532715976
2010-11-25,658.410860912999
2010-11-26,654.3198109108785
2010-11-29,642.3028371767589
2010-11-30,640.5769817338894
2010-12-01,656.2293211917267
2010-12-02,666.94975051462
2010-12-03,665.3105153022018
2010-12-06,666.0512587995281
2010-12-07,672.5595926243034
2010-12-08,677.3201442870787
2010-12-09,681.9276893404226
2010-12-10,681.7617780839219
2010-12-13,683.7123551287984
2010-12-14,686.0403289655985
2010-12-15,682.0991713750938
2010-12-16,683.764346662882
2010-12-17,679.1886721486826
2010-12-20,683.7016734827398
2010-12-21,690.5217967669034
2010-12-22,689.7377364114562
2010-12-23,690.9711017256124
2010-12-24,690.1896797778468
2010-12-27,684.1013026857698
2010-12-28,684.5768421881903
2010-12-29,687.8012952463149
