Date,EAFE ex ISRAEL IMI VALUE
2011-04-21,1121.6512791777204
2011-04-22,1121.8133789589383
2011-04-25,1119.768504570057
2011-04-26,1121.4305545254144
2011-04-27,1124.3117633482798
2011-04-28,1132.0938940194894
2011-04-29,1134.3359113551871
2011-05-02,1137.6374035936708
2011-05-03,1133.7765149975328
2011-05-04,1121.129751021802
2011-05-05,1126.6259021752307
2011-05-06,1135.159580873757
2011-05-09,1136.8095855963265
2011-05-10,1143.2884076850635
2011-05-11,1147.6557327112039
2011-05-12,1140.7847382544835
2011-05-13,1134.032530255799
2011-05-16,1126.0421412112353
2011-05-17,1118.5667046898093
2011-05-18,1123.1083027530271
2011-05-19,1126.6315023824225
2011-05-20,1127.0980301571979
2011-05-23,1110.9548394245867
2011-05-24,1108.5203967552998
2011-05-25,1114.3908241821266
2011-05-26,1118.8472408930513
2011-05-27,1121.4603271981548
2011-05-30,1119.3752933196204
2011-05-31,1128.3112387877522
2011-06-01,1120.432417034046
2011-06-02,1103.1438069976798
2011-06-03,1096.5343588806868
2011-06-06,1088.3665792144054
2011-06-07,1087.9154456208512
2011-06-08,1082.771434265792
2011-06-09,1090.8009120450574
2011-06-10,1085.3010094361073
2011-06-13,1084.7272148102466
2011-06-14,1094.0303575925623
2011-06-15,1089.5058500046287
2011-06-16,1083.3593140686235
2011-06-17,1082.8269933428717
2011-06-20,1076.9949005044834
2011-06-21,1091.008408529212
2011-06-22,1090.4720668997136
2011-06-23,1082.018431340829
2011-06-24,1081.8512597942736
2011-06-27,1072.5276754097254
2011-06-28,1077.1259486624092
2011-06-29,1094.9919165412387
2011-06-30,1107.3086849101705
2011-07-01,1114.7807059690815
2011-07-04,1118.5709177418225
2011-07-05,1117.8885433081157
2011-07-06,1119.9257398181912
2011-07-07,1119.0708719469346
2011-07-08,1118.187603051958
2011-07-11,1108.4439038888179
2011-07-12,1099.8312319411214
2011-07-13,1103.5609925998174
2011-07-14,1094.7352790381883
2011-07-15,1092.8106842289535
2011-07-18,1080.9069683724344
2011-07-19,1083.7210325733745
2011-07-20,1099.5069921910112
2011-07-21,1108.373638148602
2011-07-22,1117.0831817995333
2011-07-25,1108.6063325446096
2011-07-26,1106.0953887908447
2011-07-27,1097.4661260911298
2011-07-28,1097.1324016416525
2011-07-29,1090.3672853382
2011-08-01,1089.9550447060371
2011-08-02,1070.0731166795565
2011-08-03,1047.3918672974066
2011-08-04,1018.4838611539116
2011-08-05,993.8076654631361
2011-08-08,962.6512840973576
2011-08-09,962.2026131659935
2011-08-10,945.3630319846433
2011-08-11,956.2849736148667
2011-08-12,981.2503137204354
2011-08-15,985.0099127759149
2011-08-16,983.8183892268689
2011-08-17,986.6343595321907
2011-08-18,955.7611711577437
2011-08-19,935.9163090001077
2011-08-22,938.107944129083
2011-08-23,948.1898644879386
2011-08-24,953.2915958674298
2011-08-25,948.660965518287
2011-08-26,945.6887590424345
2011-08-29,953.3863236524755
2011-08-30,964.4692855101872
2011-08-31,986.0310473641126
2011-09-01,993.7461477359464
2011-09-02,973.5309819065887
2011-09-05,941.6509037620926
2011-09-06,932.0532320439526
2011-09-07,956.6891611956817
2011-09-08,964.5168669017851
2011-09-09,951.5527051581684
2011-09-12,929.0774558453452
2011-09-13,937.5852511602143
2011-09-14,941.8055877546586
2011-09-15,958.6497292926194
2011-09-16,971.3961053289717
2011-09-19,959.5664348951562
2011-09-20,962.9832469721788
2011-09-21,953.9736440312209
2011-09-22,924.0344864406146
2011-09-23,926.0798680818332
2011-09-26,932.9515250809552
2011-09-27,966.4283825661742
2011-09-28,966.5118707181153
2011-09-29,971.3241666141766
2011-09-30,969.2997309916531
2011-10-03,957.9305188176502
2011-10-04,934.0665902334541
2011-10-05,950.4165722131305
2011-10-06,972.9869284420035
2011-10-07,980.8068197572095
2011-10-10,990.5354353696138
2011-10-11,994.2917542008324
2011-10-12,1001.5067439417285
2011-10-13,999.1915626885688
2011-10-14,996.9762937380162
2011-10-17,1001.7222402177244
2011-10-18,992.7661382481317
2011-10-19,998.2372401462917
2011-10-20,986.2336773480895
2011-10-21,999.1125430703497
2011-10-24,1013.5613035304225
2011-10-25,1005.9036838206973
2011-10-26,1006.8392761620767
2011-10-27,1035.6923188129017
2011-10-28,1034.5207084704778
2011-10-31,1014.9108791608782
2011-11-01,987.4769981133796
2011-11-02,985.9094878378809
2011-11-03,999.3924168962265
2011-11-04,997.2118348362917
2011-11-07,994.6312470205049
2011-11-08,995.3353682159056
2011-11-09,993.0819333268981
2011-11-10,983.50883041598
2011-11-11,998.797251233192
2011-11-14,997.9879528221987
2011-11-15,992.1483443720912
2011-11-16,989.9100097528715
2011-11-17,982.9624696008991
2011-11-18,973.9799873717288
2011-11-21,951.5598053062928
2011-11-22,943.8652033705094
2011-11-23,934.4781411191284
2011-11-24,930.1945669941576
2011-11-25,933.2398304264851
2011-11-28,959.4499346012147
2011-11-29,972.0508571725516
2011-11-30,994.988110885236
2011-12-01,996.6611152261204
2011-12-02,1008.9337438146167
2011-12-05,1018.3688822095238
2011-12-06,1012.3955815937326
2011-12-07,1015.4512983626269
2011-12-08,1003.5228561890824
2011-12-09,1006.6581199987004
2011-12-12,998.7561219096909
2011-12-13,1001.8443156373318
2011-12-14,988.6987220313512
2011-12-15,989.696233743954
2011-12-16,987.1667253541266
2011-12-19,981.1273585032727
2011-12-20,994.5193738332372
2011-12-21,997.8065680859122
2011-12-22,1004.2552305147864
2011-12-23,1012.1119019758949
2011-12-26,1012.9950538817769
2011-12-27,1012.142881383613
2011-12-28,1006.022411249206
2011-12-29,1014.5871458741107
2011-12-30,1024.0155821754113
2012-01-02,1031.903380388723
2012-01-03,1042.8097574746955
2012-01-04,1048.7553440465379
2012-01-05,1037.9662793895411
2012-01-06,1037.4907244408034
2012-01-09,1032.068275972941
2012-01-10,1047.8004184340784
2012-01-11,1049.581544609678
2012-01-12,1044.2519132945688
2012-01-13,1049.458081206366
2012-01-16,1050.5850363985176
2012-01-17,1060.6770758302312
2012-01-18,1058.3858678870952
2012-01-19,1070.1334243011142
2012-01-20,1074.355067605321
2012-01-23,1077.2473208026936
2012-01-24,1073.537961713333
2012-01-25,1073.9043378350364
2012-01-26,1080.113403700483
2012-01-27,1075.236570377928
2012-01-30,1065.3778284847076
2012-01-31,1072.5302427061854
2012-02-01,1084.997523099512
2012-02-02,1090.5272041415333
2012-02-03,1101.23172864863
2012-02-06,1105.5000980266939
2012-02-07,1100.2401588361874
2012-02-08,1103.9302636604898
2012-02-09,1103.6116816006574
2012-02-10,1092.9924509080788
2012-02-13,1100.7317836203706
2012-02-14,1097.9549183860631
2012-02-15,1111.4884106989757
2012-02-16,1107.941958923625
2012-02-17,1113.5834274289791
2012-02-20,1121.3361955283885
2012-02-21,1116.559304764843
2012-02-22,1109.9922566390044
2012-02-23,1106.6294455280486
2012-02-24,1106.783808055694
2012-02-27,1106.8389653306813
2012-02-28,1107.8057678450941
2012-02-29,1108.7316595724449
2012-03-01,1115.0187080045703
2012-03-02,1120.9537466403988
2012-03-05,1113.0362902871723
2012-03-06,1093.925766766054
2012-03-07,1093.5869509817855
2012-03-08,1103.6538377978766
2012-03-09,1113.0079396161511
2012-03-12,1107.49096964316
2012-03-13,1123.4482069023156
2012-03-14,1130.9956945447811
2012-03-15,1134.7278882057647
2012-03-16,1136.7658806201011
2012-03-19,1135.908818307908
2012-03-20,1126.5130751990594
2012-03-21,1121.1594505984049
2012-03-22,1116.672297508542
2012-03-23,1112.893836829214
2012-03-26,1115.767709947001
2012-03-27,1118.7865081185269
2012-03-28,1112.0198702150603
2012-03-29,1100.0829716624596
2012-03-30,1102.9144160118988
2012-04-02,1113.3446777724257
2012-04-03,1101.0198375650418
2012-04-04,1087.070312376427
2012-04-05,1088.4338228834613
2012-04-06,1086.4528859626494
2012-04-09,1085.0015354127406
2012-04-10,1066.558928743668
2012-04-11,1067.0844151638523
2012-04-12,1074.2080275005885
2012-04-13,1068.7182000863402
2012-04-16,1066.320636087021
2012-04-17,1078.2361345395643
2012-04-18,1077.4433437626362
2012-04-19,1068.2282082465897
2012-04-20,1070.2004626196876
2012-04-23,1056.8261446269637
2012-04-24,1061.7543546892932
2012-04-25,1070.7001925852292
2012-04-26,1072.4796791111896
2012-04-27,1078.4261471803793
2012-04-30,1076.9585839394374
2012-05-01,1074.5465368996383
2012-05-02,1072.7975276174284
2012-05-03,1070.6886756526098
2012-05-04,1061.778031335741
2012-05-07,1060.5005698346379
2012-05-08,1054.6756892474425
2012-05-09,1048.8421804883108
2012-05-10,1054.712978012602
2012-05-11,1053.0485092999184
2012-05-14,1041.7071925427656
2012-05-15,1033.4215057720812
2012-05-16,1023.3276661272105
2012-05-17,1021.4254239282134
2012-05-18,1005.5964560064946
2012-05-21,1007.2991652639558
2012-05-22,1024.1625903383626
2012-05-23,1009.8793333515914
2012-05-24,1016.6200994150398
2012-05-25,1019.0832346970001
2012-05-28,1018.3691594591505
2012-05-29,1024.879218713982
2012-05-30,1018.2279740235244
2012-05-31,1017.1297359967999
2012-06-01,1004.4956228511604
2012-06-04,992.7109826475278
2012-06-05,1000.1129789244179
2012-06-06,1019.012640080811
2012-06-07,1027.6636871739731
2012-06-08,1022.8719609302184
2012-06-11,1026.5355154106423
2012-06-12,1029.4331829227274
2012-06-13,1025.5233084632318
2012-06-14,1024.0549337295058
2012-06-15,1037.0455217275353
2012-06-18,1042.2911126472159
2012-06-19,1051.0763190160883
2012-06-20,1059.8895641749766
2012-06-21,1056.5757595204232
2012-06-22,1052.128512677355
2012-06-25,1041.1565269874661
2012-06-26,1038.1721716300997
2012-06-27,1052.1564941927447
2012-06-28,1054.9372275696467
2012-06-29,1072.3304747376487
2012-07-02,1088.107440361183
2012-07-03,1095.349823622641
2012-07-04,1099.2817727794497
2012-07-05,1100.4380740390434
2012-07-06,1093.6676509059714
2012-07-09,1087.125967164179
2012-07-10,1092.309270772197
2012-07-11,1095.3241974129312
2012-07-12,1085.47855327937
2012-07-13,1093.3110063095335
2012-07-16,1096.9744947748577
2012-07-17,1095.63500982337
2012-07-18,1100.8068649864592
2012-07-19,1113.24414137396
2012-07-20,1096.9690244597691
2012-07-23,1073.7147232191855
2012-07-24,1068.6534757641414
2012-07-25,1063.897440832338
2012-07-26,1079.9330787367196
2012-07-27,1093.7215513932153
2012-07-30,1116.454151231823
2012-07-31,1109.9857594332877
2012-08-01,1110.09218460032
2012-08-02,1104.5125267087396
2012-08-03,1114.9139206381824
2012-08-06,1123.7976344522083
2012-08-07,1134.7234200730459
2012-08-08,1141.1123477765095
2012-08-09,1145.6216296687153
2012-08-10,1143.107718203409
2012-08-13,1138.4141154091128
2012-08-14,1143.692781946037
2012-08-15,1143.415039385637
2012-08-16,1148.6796721945814
2012-08-17,1159.6088706012765
2012-08-20,1154.3353239708433
2012-08-21,1154.8515942890624
2012-08-22,1145.6170270204657
2012-08-23,1140.3168309402995
2012-08-24,1137.255014031308
2012-08-27,1139.9154985318496
2012-08-28,1130.748528921013
2012-08-29,1130.8231303376908
2012-08-30,1121.9513309100662
2012-08-31,1120.6638138297246
2012-09-03,1125.4314575756848
2012-09-04,1116.8420940809544
2012-09-05,1110.9194001409062
2012-09-06,1128.6391078931338
2012-09-07,1140.3980609692628
2012-09-10,1140.906450371742
2012-09-11,1144.4225999503958
2012-09-12,1151.516690161029
2012-09-13,1150.3781794233878
2012-09-14,1159.698126270272
2012-09-17,1155.1899582350693
2012-09-18,1151.0949020592411
2012-09-19,1158.4171850558398
2012-09-20,1153.9626874111689
2012-09-21,1159.889502196755
2012-09-24,1158.4761433567187
2012-09-25,1161.4467237854801
2012-09-26,1144.2432985288697
2012-09-27,1149.896362709014
2012-09-28,1136.275093495781
2012-10-01,1143.362505917763
2012-10-02,1140.0967896748077
2012-10-03,1137.6711206284513
2012-10-04,1137.428725908864
2012-10-05,1145.6089461589008
2012-10-08,1140.7944301523078
2012-10-09,1136.8655047872612
2012-10-10,1129.3740423610298
2012-10-11,1133.1414622548352
2012-10-12,1130.0428037302916
2012-10-15,1135.3528935566574
2012-10-16,1149.0742308316824
2012-10-17,1157.2806340516468
2012-10-18,1164.0751236531055
2012-10-19,1157.20208397287
2012-10-22,1151.5366619610513
2012-10-23,1140.0302325126863
2012-10-24,1140.3668692302042
2012-10-25,1143.1558695406027
2012-10-26,1141.929158072549
2012-10-29,1135.691067031255
2012-10-30,1141.1688322425841
2012-10-31,1142.2964958466532
2012-11-01,1152.12367031578
2012-11-02,1158.7835917038994
2012-11-05,1154.2953762961383
2012-11-06,1158.6293117293255
2012-11-07,1151.920839904941
2012-11-08,1146.9097829355471
2012-11-09,1143.7414416363854
2012-11-12,1139.9701874821146
2012-11-13,1140.6531447397094
2012-11-14,1131.7259153524444
2012-11-15,1124.3933387372529
2012-11-16,1120.4697798714692
2012-11-19,1139.3187985700404
2012-11-20,1139.0174824696776
2012-11-21,1141.1805121416203
2012-11-22,1147.3051776081072
2012-11-23,1151.3930185801294
2012-11-26,1148.4298099678315
2012-11-27,1151.4014126604661
2012-11-28,1150.3012331910975
2012-11-29,1160.776731686749
2012-11-30,1159.2503557142434
2012-12-03,1158.7710671268374
2012-12-04,1160.186935051225
2012-12-05,1163.7256509619547
2012-12-06,1173.6879047462392
2012-12-07,1177.7700656332404
2012-12-10,1176.9298129053586
2012-12-11,1178.98191486108
2012-12-12,1181.3938653102105
2012-12-13,1179.3646356087343
2012-12-14,1179.377105448682
2012-12-17,1179.6808468710392
2012-12-18,1184.7291739033008
2012-12-19,1194.718271827764
2012-12-20,1195.5458995477723
2012-12-21,1194.6559670488534
2012-12-24,1190.690005354421
2012-12-25,1191.9509809303784
2012-12-26,1191.1208670705028
2012-12-27,1193.6883057967534
2012-12-28,1190.0613144617328
2012-12-31,1192.291067892895
2013-01-01,1192.291067892895
2013-01-02,1209.5657624475766
2013-01-03,1219.9310686072072
2013-01-04,1229.730032003539
2013-01-07,1225.7331181912477
2013-01-08,1223.4000875845436
2013-01-09,1232.6563092722215
2013-01-10,1231.4398505405902
2013-01-11,1226.317310679063
2013-01-14,1222.9995607730118
2013-01-15,1225.2284006827686
2013-01-16,1221.1716282675184
2013-01-17,1221.4762725340906
2013-01-18,1227.7727776535476
2013-01-21,1229.5569671924989
2013-01-22,1231.4157176211747
2013-01-23,1227.4195153293563
2013-01-24,1226.5439833924731
2013-01-25,1227.8338391821983
2013-01-28,1228.9946409806169
2013-01-29,1236.5704432890232
2013-01-30,1231.142044522612
2013-01-31,1227.333310545387
2013-02-01,1220.002107812849
2013-02-04,1213.2381303267862
2013-02-05,1211.740789769446
2013-02-06,1215.4358335107665
2013-02-07,1220.0781825344914
2013-02-08,1229.7749319318614
2013-02-11,1224.6687974181916
2013-02-12,1230.662722453612
2013-02-13,1231.6739538971228
2013-02-14,1232.6350656042537
2013-02-15,1223.510594139714
2013-02-18,1229.5271092574435
2013-02-19,1239.5275283253513
2013-02-20,1236.2601400158906
2013-02-21,1222.4345624410464
2013-02-22,1234.9603336675361
2013-02-25,1238.8704092214045
2013-02-26,1229.094127897773
2013-02-27,1234.5363787558124
2013-02-28,1249.210910205983
2013-03-01,1246.1556970227005
2013-03-04,1243.114089762234
2013-03-05,1259.5472544053928
2013-03-06,1265.4527915368965
2013-03-07,1258.1814315412262
2013-03-08,1271.3576212359255
2013-03-11,1275.9317931025146
2013-03-12,1274.8196484884825
2013-03-13,1272.7117584300968
2013-03-14,1282.5992280642104
2013-03-15,1283.2147925572838
2013-03-18,1275.6066142517006
2013-03-19,1277.8423157515417
2013-03-20,1278.3368294453126
2013-03-21,1281.814308855386
2013-03-22,1275.5226691055018
2013-03-25,1278.518099051845
2013-03-26,1278.9164729035674
2013-03-27,1280.4360782837305
2013-03-28,1276.217907096699
2013-03-29,1275.1692681295372
2013-04-01,1267.2849646225634
2013-04-02,1276.3025939491326
2013-04-03,1271.0086180235703
2013-04-04,1259.6045370455597
2013-04-05,1246.281151618559
2013-04-08,1250.4858129829518
2013-04-09,1257.8066551576796
2013-04-10,1278.0727608207726
2013-04-11,1289.0369892753988
2013-04-12,1286.262836973722
2013-04-15,1277.4862645291955
2013-04-16,1265.2325415256157
2013-04-17,1262.5166134717724
2013-04-18,1253.1641280962415
2013-04-19,1255.8020120984709
2013-04-22,1266.1938782601471
2013-04-23,1286.2272707641089
2013-04-24,1303.5104242807606
2013-04-25,1313.4574424795364
2013-04-26,1311.4489325470756
2013-04-29,1315.0570051559012
2013-04-30,1317.1692115530277
2013-05-01,1313.7865757107588
2013-05-02,1316.8704572293634
2013-05-03,1322.8719703345819
2013-05-06,1323.5814489963357
2013-05-07,1334.5193146347829
2013-05-08,1340.9613622058862
2013-05-09,1338.7573226038953
2013-05-10,1342.2052685479014
2013-05-13,1344.4954923522362
2013-05-14,1345.6402712445383
2013-05-15,1361.090481189685
2013-05-16,1357.2321942185438
2013-05-17,1363.3255200641534
2013-05-20,1375.2432471257782
2013-05-21,1374.0545877479874
2013-05-22,1371.851732472843
2013-05-23,1331.3770997634792
2013-05-24,1326.3847087128227
2013-05-27,1319.5814302882213
2013-05-28,1334.5954180123877
2013-05-29,1321.097986781645
2013-05-30,1309.4127447906324
2013-05-31,1303.0733881236492
2013-06-03,1290.8435007599444
2013-06-04,1296.8530769335052
2013-06-05,1272.433448433582
2013-06-06,1254.1041114513475
2013-06-07,1260.82238066289
2013-06-10,1267.434078692996
2013-06-11,1258.3284445961053
2013-06-12,1253.1507712482978
2013-06-13,1247.1941853160365
2013-06-14,1253.2377281563088
2013-06-17,1267.851434777818
2013-06-18,1263.316635046901
2013-06-19,1267.7697441973903
2013-06-20,1230.7010959790287
2013-06-21,1224.7621585496527
2013-06-24,1209.8429584500502
2013-06-25,1217.7828386224473
2013-06-26,1235.4003405567337
2013-06-27,1244.9338044239207
2013-06-28,1247.8328576127842
2013-07-01,1256.341098089033
2013-07-02,1258.2103054552722
2013-07-03,1253.0838559506572
2013-07-04,1274.7749471094724
2013-07-05,1268.4851569052214
2013-07-08,1275.369512252907
2013-07-09,1293.2466974127765
2013-07-10,1294.5616622252194
2013-07-11,1298.7324390519377
2013-07-12,1296.1317784196904
2013-07-15,1300.098514386775
2013-07-16,1298.2640367183078
2013-07-17,1303.7986562882375
2013-07-18,1313.2956720232323
2013-07-19,1310.5898376121545
2013-07-22,1316.7773182401966
2013-07-23,1318.1627553856842
2013-07-24,1321.5223406830123
2013-07-25,1314.359012107981
2013-07-26,1308.0521186426208
2013-07-29,1298.3034563530239
2013-07-30,1300.705086548478
2013-07-31,1293.6884031391494
2013-08-01,1309.5919226044593
2013-08-02,1318.9521014423894
2013-08-05,1319.2274961484277
2013-08-06,1315.963231832713
2013-08-07,1307.5281324505581
2013-08-08,1313.172489930789
2013-08-09,1321.1322743638468
2013-08-12,1323.3445399927302
2013-08-13,1330.7660511756144
2013-08-14,1336.5574589702169
2013-08-15,1324.540478034654
2013-08-16,1324.3637464466194
2013-08-19,1316.5050557126401
2013-08-20,1299.264188164992
2013-08-21,1293.27387805248
2013-08-22,1299.6045808127724
2013-08-23,1308.5505446975005
2013-08-26,1308.062251945971
2013-08-27,1293.0799269973134
2013-08-28,1287.1978698876228
2013-08-29,1296.4209123945416
2013-08-30,1287.7955205920528
2013-09-02,1305.1597168972753
2013-09-03,1311.847296771445
2013-09-04,1316.4780057048652
2013-09-05,1326.726839802959
2013-09-06,1332.6053463497299
2013-09-09,1335.2354141399906
2013-09-10,1350.6867393751502
2013-09-11,1355.459384164601
2013-09-12,1356.820349481917
2013-09-13,1358.225555963359
2013-09-16,1364.2774468055998
2013-09-17,1358.1217128531591
2013-09-18,1365.3050938056515
2013-09-19,1369.915664730621
2013-09-20,1366.3184305096213
2013-09-23,1365.6434633622594
2013-09-24,1366.526535650409
2013-09-25,1366.6558281624407
2013-09-26,1371.2629004325254
2013-09-27,1367.8392488328866
2013-09-30,1354.6899894344263
2013-10-01,1363.8195631577235
2013-10-02,1356.5887859026363
2013-10-03,1351.9470747929313
2013-10-04,1355.067550957053
2013-10-07,1348.9231644673828
2013-10-08,1343.2747369621864
2013-10-09,1347.3488680686032
2013-10-10,1363.176734605647
2013-10-11,1371.4159588400871
2013-10-14,1373.970769381446
2013-10-15,1386.145787763728
2013-10-16,1389.6401008459784
2013-10-17,1391.428724765145
2013-10-18,1397.1297780075588
2013-10-21,1401.0563643732153
