Date,FAR EAST IMI VALUE
1999-06-08,635.0762956649171
1999-06-09,642.0336837882468
1999-06-10,648.4248852837
1999-06-11,657.0398570738621
1999-06-14,650.8680547046835
1999-06-15,652.0161116108648
1999-06-16,659.3265558478931
1999-06-17,667.8327242066919
1999-06-18,656.8797708618354
1999-06-21,663.3346220721419
1999-06-22,669.1656776835487
1999-06-23,662.0958798056421
1999-06-24,658.5367685430997
1999-06-25,650.3230131832601
1999-06-28,661.2779831587345
1999-06-29,667.209098259596
1999-06-30,663.972801637672
1999-07-01,677.802721278909
1999-07-02,683.2441862713943
1999-07-05,686.450085765795
1999-07-06,683.4966509787826
1999-07-07,684.1715945771012
1999-07-08,682.5911325011144
1999-07-09,682.6030063743497
1999-07-12,691.144339112175
1999-07-13,692.4412820710621
1999-07-14,698.2051385084695
1999-07-15,700.0994675774675
1999-07-16,696.8980426386477
1999-07-19,713.7916110613113
1999-07-20,697.1943819213755
1999-07-21,692.0128519250941
1999-07-22,681.2290567664108
1999-07-23,677.7927339226533
1999-07-26,663.9650003571029
1999-07-27,665.8272898544532
1999-07-28,671.9190448642424
1999-07-29,676.685971382552
1999-07-30,685.7021802546268
1999-08-02,685.2854172268108
1999-08-03,686.958190185368
1999-08-04,678.1326833528303
1999-08-05,668.0826865584671
1999-08-06,659.6275855533711
1999-08-09,660.0712614079125
1999-08-10,659.5121269123562
1999-08-11,657.8819757841777
1999-08-12,664.743998148359
1999-08-13,666.418594499681
1999-08-16,682.5297650915317
1999-08-17,688.0872747573427
1999-08-18,699.3638455699347
1999-08-19,700.5161409444368
1999-08-20,713.9580441023727
1999-08-23,733.0357835187456
1999-08-24,730.4854561767316
1999-08-25,731.2104726530147
1999-08-26,724.2560760348537
1999-08-27,718.4186292705493
1999-08-30,730.0699800071567
1999-08-31,708.9058716144914
1999-09-01,726.994461709117
1999-09-02,722.5256039180975
1999-09-03,721.9777210343441
1999-09-06,730.1445789573605
1999-09-07,718.7262789577576
1999-09-08,713.4035962570871
1999-09-09,736.2844569027985
1999-09-10,740.7595298736223
1999-09-13,768.7579054047468
1999-09-14,766.1259380153377
1999-09-15,774.2158627779068
1999-09-16,761.6408749036016
1999-09-17,751.3508960078875
1999-09-20,754.5407560849563
1999-09-21,768.5362502332675
1999-09-22,747.8058390658853
1999-09-23,751.9028065306047
1999-09-24,731.0373871574308
1999-09-27,717.1749932583994
1999-09-28,728.5470382697924
1999-09-29,714.4238246480647
1999-09-30,734.0539891991542
1999-10-01,738.5017339440443
1999-10-04,730.258375349199
1999-10-05,726.0436313342918
1999-10-06,722.4302138015832
1999-10-07,724.442980014141
1999-10-08,734.6750259891697
1999-10-11,737.4567316912885
1999-10-12,734.2909228195686
1999-10-13,717.4552152727364
1999-10-14,724.4023794777704
1999-10-15,716.5450846575845
1999-10-18,705.0146497046331
1999-10-19,708.9198346804
1999-10-20,720.2104089087527
1999-10-21,716.2309203126188
1999-10-22,726.6493422423979
1999-10-25,736.6525730480832
1999-10-26,744.8125250034669
1999-10-27,745.4533212026313
1999-10-28,739.844406864242
1999-10-29,759.9080651351061
1999-11-01,754.9877320192626
1999-11-02,760.8341019831249
1999-11-03,755.7394022996804
1999-11-04,769.799539736877
1999-11-05,756.9528744619531
1999-11-08,752.8929060823264
1999-11-09,754.1895697335981
1999-11-10,762.0888589084852
1999-11-11,751.0100350425206
1999-11-12,753.3557973007557
1999-11-15,740.9649267120212
1999-11-16,736.1046336382087
1999-11-17,749.6732761115369
1999-11-18,765.0640481117442
1999-11-19,772.0782223891327
1999-11-22,777.5336769168748
1999-11-23,784.3032662180934
1999-11-24,782.112727173701
1999-11-25,770.8158760096095
1999-11-26,794.3879458564583
1999-11-29,799.3431325420257
1999-11-30,786.3744098881486
1999-12-01,790.9199375778188
1999-12-02,797.1434977844522
1999-12-03,796.9503718847537
1999-12-06,774.1867672223491
1999-12-07,780.7017962969812
1999-12-08,768.6799844144756
1999-12-09,773.676366149266
1999-12-10,781.423063618158
1999-12-13,776.1621647757177
1999-12-14,774.2472472366466
1999-12-15,774.2133088511428
1999-12-16,763.7558936158216
1999-12-17,774.5962217042747
1999-12-20,776.934359573281
1999-12-21,776.7231408548789
1999-12-22,788.7102514689873
1999-12-23,781.6197743248665
1999-12-24,777.7291714141174
1999-12-27,775.6560618331379
1999-12-28,784.6142925542177
1999-12-29,782.7966758017542
1999-12-30,786.5438159745298
1999-12-31,786.5617493042272
2000-01-03,783.9978481818613
2000-01-04,759.8608105232671
2000-01-05,740.964652227502
2000-01-06,721.80263992764
2000-01-07,733.1428279173941
2000-01-10,735.995397498127
2000-01-11,746.360380284202
2000-01-12,739.9795967013284
2000-01-13,744.6225727663287
2000-01-14,761.3414184996076
2000-01-17,782.7344651711135
2000-01-18,772.371330011826
2000-01-19,762.1231723846793
2000-01-20,767.4591720681015
2000-01-21,770.8765476320266
2000-01-24,772.4594163207864
2000-01-25,757.3950675201891
2000-01-26,767.8212229174173
2000-01-27,786.4232432643071
2000-01-28,793.0573360583877
2000-01-31,788.7005566394238
2000-02-01,781.0098483195876
2000-02-02,786.7432085872738
2000-02-03,781.0834515764537
2000-02-04,793.0339975895469
2000-02-07,790.6229873818197
2000-02-08,771.1192027896036
2000-02-09,774.1428431618182
2000-02-10,772.8683738595373
2000-02-11,772.3494256703054
2000-02-14,768.8425634628245
2000-02-15,749.0788343696197
2000-02-16,746.6494295151581
2000-02-17,748.4410075240637
2000-02-18,743.8444176902414
2000-02-21,720.75868102017
2000-02-22,703.1478801761217
2000-02-23,714.1223973638358
2000-02-24,725.8310070522983
2000-02-25,746.3697002656781
2000-02-28,762.7026507693212
2000-02-29,761.4795190357798
2000-03-01,774.0778368841931
2000-03-02,769.9127317136588
2000-03-03,769.8341424829349
2000-03-06,767.9341663959932
2000-03-07,782.2498083214889
2000-03-08,780.1856838682066
2000-03-09,777.1873119424018
2000-03-10,789.4704903408718
2000-03-13,776.5155359375124
2000-03-14,778.7205259568192
2000-03-15,764.0948560477447
2000-03-16,774.9766955306468
2000-03-17,788.8336807591452
2000-03-20,783.9441687495987
2000-03-21,778.5658111447822
2000-03-22,782.9306218254233
2000-03-23,773.4557530592236
2000-03-24,780.545630379084
2000-03-27,798.0407881925427
2000-03-28,815.1445628791195
2000-03-29,845.2884186795468
2000-03-30,829.893623777365
2000-03-31,854.3563889945632
2000-04-03,852.1589002293081
2000-04-04,849.867056385903
2000-04-05,840.9474432626657
2000-04-06,836.4622797038969
2000-04-07,837.4912069173456
2000-04-10,835.5712011912755
2000-04-11,827.0385941970833
2000-04-12,850.1268489588996
2000-04-13,847.0515390867696
2000-04-14,851.8571283210515
2000-04-17,816.9252632213613
2000-04-18,839.424540090062
2000-04-19,850.797871762531
2000-04-20,849.3288713602996
2000-04-21,840.6089859743656
2000-04-24,856.3864460346726
2000-04-25,869.8526223375119
2000-04-26,863.2810737233106
2000-04-27,868.8020605826696
2000-04-28,853.8650492564287
2000-05-01,869.8616632233883
2000-05-02,873.3972929464193
2000-05-03,887.3693775681849
2000-05-04,893.5661733105406
2000-05-05,888.9011094676362
2000-05-08,883.912771812365
2000-05-09,867.8822807797048
2000-05-10,858.8539616383144
2000-05-11,854.868027180215
2000-05-12,865.8604933973766
2000-05-15,850.9029441495104
2000-05-16,861.5496361443726
2000-05-17,872.3555667698224
2000-05-18,868.3466200950905
2000-05-19,881.0566225436962
2000-05-22,850.9887374439801
2000-05-23,852.2845535805554
2000-05-24,849.2945020768353
2000-05-25,849.8589580425281
2000-05-26,827.6175506184928
2000-05-29,828.5774525603132
2000-05-30,827.183232136009
2000-05-31,822.2948183958765
2000-06-01,822.4764819537729
2000-06-02,817.6034042798547
2000-06-05,836.1545843976144
2000-06-06,833.420490028245
2000-06-07,836.8236889701581
2000-06-08,837.3816269227586
2000-06-09,837.2831697216723
2000-06-12,837.6181148632844
2000-06-13,826.7205608379656
2000-06-14,818.8791333168086
2000-06-15,812.645236769492
2000-06-16,809.2872564529436
2000-06-19,825.048134552349
2000-06-20,838.5167132186488
2000-06-21,856.1721018610675
2000-06-22,866.2476808601821
2000-06-23,864.0153699806915
2000-06-26,851.7638334680921
2000-06-27,859.1966950203963
2000-06-28,861.8487983485998
2000-06-29,866.1664606805583
2000-06-30,859.0011232997009
2000-07-03,870.3717260283895
2000-07-04,872.2144956418489
2000-07-05,856.0405030178213
2000-07-06,851.6906422979401
2000-07-07,856.1024408886144
2000-07-10,868.0436567011493
2000-07-11,871.301285017265
2000-07-12,866.2325012322195
2000-07-13,859.9606779470166
2000-07-14,857.8142381956602
2000-07-17,854.9179916841618
2000-07-18,841.1677415215624
2000-07-19,847.0313031166994
2000-07-20,846.2419991459913
2000-07-21,827.4012829570452
2000-07-24,821.8756221460548
2000-07-25,814.8416477139458
2000-07-26,812.1346320041506
2000-07-27,805.1949879325558
2000-07-28,806.5921678256394
2000-07-31,807.2059308447839
2000-08-01,817.9757339470398
2000-08-02,833.6351537009178
2000-08-03,843.1080449437168
2000-08-04,838.7135809416102
2000-08-07,847.7351257600625
2000-08-08,848.899590783275
2000-08-09,861.2557751934354
2000-08-10,846.0485072433885
2000-08-11,859.3352354130079
2000-08-14,854.1413945924041
2000-08-15,850.722635488883
2000-08-16,853.6743502231402
2000-08-17,842.2556496876837
2000-08-18,853.7148253803803
2000-08-21,853.0901073418171
2000-08-22,872.243719246378
2000-08-23,887.3164590232677
2000-08-24,884.0922276619808
2000-08-25,885.6095409512895
2000-08-28,891.9970191586573
2000-08-29,893.8569515756978
2000-08-30,885.0126018381851
2000-08-31,883.918916960163
2000-09-01,877.9713136934278
2000-09-04,876.9841999345625
2000-09-05,882.9927841771355
2000-09-06,884.586184324819
2000-09-07,898.3832291007986
2000-09-08,902.9709696672943
2000-09-11,892.6619724692581
2000-09-12,880.9252476098727
2000-09-13,880.803870248903
2000-09-14,881.0222903191491
2000-09-15,878.5604575240807
2000-09-18,889.3988789740438
2000-09-19,895.7620087933756
2000-09-20,916.430464968639
2000-09-21,907.2209403254861
2000-09-22,853.40400210438
2000-09-25,871.4716521381525
2000-09-26,865.2290891098136
2000-09-27,852.9122362450664
2000-09-28,854.0210668811818
2000-09-29,868.7318648386364
2000-10-02,873.6106481458442
2000-10-03,886.5846399305108
2000-10-04,889.5338714902215
2000-10-05,890.3753867938484
2000-10-06,891.8658737405084
2000-10-09,889.1470518325848
2000-10-10,889.5228177197308
2000-10-11,877.2326199199457
2000-10-12,886.4885541920326
2000-10-13,882.1071527028495
2000-10-16,893.1213150275698
2000-10-17,884.930133748764
2000-10-18,878.1247592167385
2000-10-19,884.7900935701113
2000-10-20,895.4529211916738
2000-10-23,896.2423498742565
2000-10-24,896.9049691166508
2000-10-25,902.5864330963798
2000-10-26,902.0947835126132
2000-10-27,885.0017661320434
2000-10-30,876.2354637041307
2000-10-31,876.1151256420094
2000-11-01,883.9406445103841
2000-11-02,885.8941576536846
2000-11-03,890.3700241615999
2000-11-06,903.0994994414023
2000-11-07,902.0954139873301
2000-11-08,905.5487949553464
2000-11-09,891.0340445823497
2000-11-10,881.4434166142202
2000-11-13,877.3466427603167
2000-11-14,874.2221939552319
2000-11-15,870.3907763679041
2000-11-16,862.1350211627363
2000-11-17,864.9229909858543
2000-11-20,860.8950477202364
2000-11-21,853.9717756150375
2000-11-22,854.5398054080058
2000-11-23,855.2339737710188
2000-11-24,851.6621682634228
2000-11-27,851.4900495378341
2000-11-28,844.5055384991916
2000-11-29,830.3396308397782
2000-11-30,827.9037980478631
2000-12-01,835.8807746770142
2000-12-04,821.5046224257097
2000-12-05,816.7993092235683
2000-12-06,822.9315332161772
2000-12-07,810.4865566882406
2000-12-08,809.9177166054975
2000-12-11,836.2999063470643
2000-12-12,835.580365268539
2000-12-13,834.4212802525553
2000-12-14,818.0719117651998
2000-12-15,798.8082563712343
2000-12-18,800.1854683782886
2000-12-19,791.720804433597
2000-12-20,772.4616212194588
2000-12-21,758.5386834372171
2000-12-22,748.2189395071852
2000-12-25,766.9700260517969
2000-12-26,756.2905288840898
2000-12-27,752.5686118170466
2000-12-28,754.4531352908144
2000-12-29,747.4568416612098
2001-01-01,747.4846212719846
2001-01-02,737.7740817985316
2001-01-03,738.2651265078479
2001-01-04,731.4921015102013
2001-01-05,730.9508099201927
2001-01-08,731.842528770121
2001-01-09,727.9443652411389
2001-01-10,721.6566079159752
2001-01-11,694.4220890598559
2001-01-12,695.4800522557099
2001-01-15,697.2894003375834
2001-01-16,710.4816327791561
2001-01-17,721.8190962643564
2001-01-18,717.9251763260464
2001-01-19,729.1839499282182
2001-01-22,733.1000206175221
2001-01-23,728.370665311721
2001-01-24,734.86659383258
2001-01-25,743.0187274753049
2001-01-26,738.9966602064859
2001-01-29,746.4952593364524
2001-01-30,743.2648758948751
2001-01-31,743.5219833581363
2001-02-01,742.5615727624694
2001-02-02,741.404175316615
2001-02-05,728.899134026382
2001-02-06,732.5070840810255
2001-02-07,729.1305903239551
2001-02-08,734.525376754487
2001-02-09,730.1855310934986
2001-02-12,725.976294708488
2001-02-13,734.1545414567343
2001-02-14,743.0553146142739
2001-02-15,761.6498859498239
2001-02-16,746.8319998956001
2001-02-19,735.6611543498234
2001-02-20,752.9762215407661
2001-02-21,741.3393806480472
2001-02-22,748.6194094816124
2001-02-23,756.4775248908579
2001-02-26,760.3951428515296
2001-02-27,752.7534087365151
2001-02-28,741.0083124609984
2001-03-01,724.8522325319533
2001-03-02,700.8283547346117
2001-03-05,706.4682200017809
2001-03-06,716.101116309415
2001-03-07,717.6219411465574
2001-03-08,717.8062660641004
2001-03-09,718.4646181574865
2001-03-12,700.3763060721832
2001-03-13,694.7424661662716
2001-03-14,688.1400659621114
2001-03-15,700.2383918571479
2001-03-16,703.1662525005918
2001-03-19,710.6252048334461
2001-03-20,703.7235025197647
2001-03-21,739.961445503365
2001-03-22,732.9444815706685
2001-03-23,741.4538678126149
2001-03-26,763.5662373639711
2001-03-27,757.8640690412934
2001-03-28,775.1666492706385
2001-03-29,752.6398816875507
2001-03-30,738.7839507822067
2001-04-02,727.9166859229244
2001-04-03,743.2907167259203
2001-04-04,736.888280630271
2001-04-05,751.7769105957696
2001-04-06,748.9159289622048
2001-04-09,726.3122029163526
2001-04-10,730.3888419350168
2001-04-11,745.4447549527475
2001-04-12,747.8582667341981
2001-04-13,744.9645151609516
2001-04-16,746.5205189973018
2001-04-17,749.682479718249
2001-04-18,778.7920532375916
2001-04-19,772.8969442927945
2001-04-20,758.0428903013456
2001-04-23,766.0421124526785
2001-04-24,768.9964914238345
2001-04-25,773.3179022583154
2001-04-26,779.5050183747552
2001-04-27,783.7452103068956
2001-04-30,791.1023092539598
2001-05-01,816.0838375954702
2001-05-02,819.482733866515
2001-05-03,823.1556669605703
2001-05-04,820.79355574357
2001-05-07,826.4196558626368
2001-05-08,815.1969990866073
2001-05-09,806.4167350971918
2001-05-10,800.7527806971024
2001-05-11,809.8297682513255
2001-05-14,797.9066331072239
2001-05-15,796.6890256910223
2001-05-16,783.2749600461202
2001-05-17,799.4647885498939
2001-05-18,798.3349788582275
2001-05-21,811.1053558403805
2001-05-22,818.6167321823151
2001-05-23,837.0866593676593
2001-05-24,839.0666423044086
2001-05-25,833.5682815469568
2001-05-28,824.9407139661882
2001-05-29,838.8732759627605
2001-05-30,821.9757290171598
2001-05-31,833.1756466100145
2001-06-01,832.4771793923804
2001-06-04,830.2905503844534
2001-06-05,825.1871228438137
2001-06-06,825.5616424863589
2001-06-07,826.8846222413046
2001-06-08,827.3165392356863
2001-06-11,824.9783579627186
2001-06-12,800.4822298876982
2001-06-13,800.0890170560291
2001-06-14,793.6379024156871
2001-06-15,784.577861812888
2001-06-18,781.7163704788145
2001-06-19,783.9539364068579
2001-06-20,786.9073150243008
2001-06-21,796.9350817817302
2001-06-22,803.2457379937433
2001-06-25,796.9649989962877
2001-06-26,799.4171232038889
2001-06-27,796.2955240108665
2001-06-28,800.1949661069582
2001-06-29,812.8530801888265
2001-07-02,809.1354338607
2001-07-03,810.558675163934
2001-07-04,805.7554063752707
2001-07-05,807.3588745528284
2001-07-06,786.5590181523402
2001-07-09,776.63374306315
2001-07-10,776.2397592523922
2001-07-11,767.6487791557312
2001-07-12,784.9253840626645
2001-07-13,778.1568488656477
2001-07-16,773.0022070343742
2001-07-17,768.263530300037
2001-07-18,743.3298055216608
2001-07-19,745.3071062378582
2001-07-20,745.3123762760408
2001-07-23,727.846710910124
2001-07-24,729.960421156696
2001-07-25,733.0966537559417
2001-07-26,735.2964682654165
2001-07-27,739.4750737274367
2001-07-30,724.8750078664763
2001-07-31,736.7332496596564
2001-08-01,741.1737748089289
2001-08-02,756.1693057063849
2001-08-03,744.2384440423766
2001-08-06,747.2903635808887
2001-08-07,754.9016085561823
2001-08-08,754.979046084423
2001-08-09,731.6327941260425
2001-08-10,732.4399799232841
2001-08-13,722.646251688543
2001-08-14,742.6074810385483
2001-08-15,740.4118998959774
2001-08-16,730.183511931551
2001-08-17,725.6817781455557
2001-08-20,720.0895070239253
2001-08-21,728.6860478116188
2001-08-22,729.1814287685045
2001-08-23,729.0533596684788
2001-08-24,728.005067864884
2001-08-27,733.8603146686442
2001-08-28,729.3313095514432
2001-08-29,722.5263949005714
2001-08-30,712.5403604176389
2001-08-31,712.7076167861154
2001-09-03,699.8842611080253
2001-09-04,725.7681638293876
2001-09-05,713.7930886311843
2001-09-06,709.531905528798
2001-09-07,698.8901194324891
2001-09-10,685.2821730548533
2001-09-11,690.4550404710014
2001-09-12,645.7256308181414
2001-09-13,651.7075549344188
2001-09-14,663.300281985638
2001-09-17,636.2607883748466
2001-09-18,640.7794219409925
2001-09-19,647.2238439868142
2001-09-20,643.5770081903303
2001-09-21,630.2817575208173
2001-09-24,627.9392690785356
2001-09-25,629.080641486196
2001-09-26,622.9586557654584
2001-09-27,618.5964106736014
2001-09-28,641.4349312893155
2001-10-01,646.7419752261455
2001-10-02,654.1354410077964
2001-10-03,644.1771871599543
2001-10-04,661.5205623189877
2001-10-05,655.1732099185272
2001-10-08,655.4492819853416
2001-10-09,642.3477203929415
2001-10-10,640.1698696266087
2001-10-11,656.50789085405
2001-10-12,661.187371827668
2001-10-15,655.0657684237584
2001-10-16,657.0123135863055
2001-10-17,660.5816048886041
2001-10-18,652.119280331498
2001-10-19,654.2843681932286
2001-10-22,656.5057864348654
2001-10-23,666.842644381302
2001-10-24,668.3247159428608
2001-10-25,671.4665480574856
2001-10-26,667.945224632028
2001-10-29,651.2372393563554
2001-10-30,644.66322296587
2001-10-31,644.2182737030878
2001-11-01,640.1617785392998
2001-11-02,639.4918422184392
2001-11-05,647.26979367341
2001-11-06,651.3101065806867
2001-11-07,637.4799899223511
2001-11-08,650.8032873854365
2001-11-09,644.8123636564491
2001-11-12,638.6840073255376
2001-11-13,637.1344310307752
2001-11-14,635.1353397154533
2001-11-15,642.8749999521731
2001-11-16,638.169319377539
2001-11-19,649.0709273519155
2001-11-20,648.1962919029027
2001-11-21,656.1030114918442
2001-11-22,650.5922256607291
2001-11-23,650.2297281685488
2001-11-26,659.787704497064
2001-11-27,653.5702049154204
2001-11-28,640.0038646308897
2001-11-29,637.009742574723
2001-11-30,635.3044100123342
2001-12-03,624.8827767980033
2001-12-04,622.0717026179453
2001-12-05,633.0012630410529
2001-12-06,632.5192987291402
2001-12-07,623.2986432094605
2001-12-10,611.831816946001
2001-12-11,608.0817113869248
2001-12-12,613.388632222035
2001-12-13,599.9244136811712
2001-12-14,591.8562750740875
2001-12-17,578.6646709650086
2001-12-18,581.6456563641907
2001-12-19,584.8560618672758
2001-12-20,593.4902572871027
2001-12-21,596.0810608444302
2001-12-24,600.7151210244855
2001-12-25,600.2387028666108
2001-12-26,593.6310292040015
2001-12-27,595.3655200480034
2001-12-28,609.0105314957839
2001-12-31,603.8002658008235
2002-01-01,603.7989628370703
2002-01-02,590.3396866458978
2002-01-03,594.9653983485756
2002-01-04,609.0697071009206
2002-01-07,610.5606045751458
2002-01-08,596.3941017708953
2002-01-09,594.4326939431936
2002-01-10,584.8475960325098
2002-01-11,584.5125146358062
2002-01-14,584.0450147432404
2002-01-15,579.1410963178668
2002-01-16,586.2786503684915
2002-01-17,585.7544512186901
2002-01-18,592.2185018389033
2002-01-21,594.9505229305598
2002-01-22,578.7570856101279
2002-01-23,573.8376566065067
2002-01-24,579.45651576736
2002-01-25,591.5969786486601
2002-01-28,604.0690036932937
2002-01-29,594.557359775779
2002-01-30,589.2046524213467
2002-01-31,592.3184920220716
2002-02-01,585.7495055873304
2002-02-04,579.8267942777753
2002-02-05,565.6028334200647
2002-02-06,564.8994562734748
2002-02-07,570.9319261972711
2002-02-08,571.0835600252566
2002-02-11,573.138498931555
2002-02-12,587.4847086202117
2002-02-13,594.6695899926076
2002-02-14,598.3117898420187
2002-02-15,595.7761205546647
2002-02-18,598.752536445023
2002-02-19,578.5019689949559
2002-02-20,578.4101103697011
2002-02-21,592.5353018054964
2002-02-22,589.8523522407586
2002-02-25,591.6597734241197
2002-02-26,589.6777898992312
2002-02-27,605.3600693712003
2002-02-28,611.4541603420384
2002-03-01,620.4152750408346
2002-03-04,647.3509836459003
2002-03-05,644.0564758207972
2002-03-06,642.7573905463844
2002-03-07,664.037291243939
2002-03-08,667.2204341411054
2002-03-11,677.3765275299792
2002-03-12,664.7924594881351
2002-03-13,650.5212605247561
2002-03-14,651.4067202261434
2002-03-15,656.1667551465262
2002-03-18,644.386967580681
2002-03-19,654.2472518801123
2002-03-20,646.8632510995174
2002-03-21,645.5534814906748
2002-03-22,633.4588388432586
2002-03-25,633.3395206710675
2002-03-26,633.132966212324
2002-03-27,643.1300560809326
2002-03-28,646.7429474567986
2002-03-29,634.405693010679
2002-04-01,623.0108019917276
2002-04-02,626.8506514354813
2002-04-03,637.0079606159327
2002-04-04,641.870660353405
2002-04-05,645.4010386513829
2002-04-08,648.6894637037861
2002-04-09,640.4948440391976
2002-04-10,644.8531362807129
2002-04-11,633.086912234067
2002-04-12,629.1729399535325
2002-04-15,634.4080619340156
2002-04-16,639.7206903365026
2002-04-17,642.83069855834
2002-04-18,647.927854145724
2002-04-19,647.3764733139236
2002-04-22,655.0135995711818
2002-04-23,656.0570387430203
2002-04-24,652.2625703182845
2002-04-25,652.6911174762483
2002-04-26,648.3288912871535
2002-04-29,645.095375803125
2002-04-30,644.1516530968854
2002-05-01,647.1456318676633
2002-05-02,649.6063992782471
2002-05-03,646.6312650694005
2002-05-06,642.2521530056215
2002-05-07,639.0567904605047
2002-05-08,643.2946034383639
2002-05-09,646.4942354794854
2002-05-10,645.0157216988284
2002-05-13,643.1548763085677
2002-05-14,643.6965874549874
2002-05-15,649.865572700534
2002-05-16,656.1143029141708
2002-05-17,659.2478804970343
2002-05-20,663.1176089991786
2002-05-21,672.2785678162185
2002-05-22,672.5718341661851
2002-05-23,675.4151120815544
2002-05-24,679.3611107972796
2002-05-27,678.6391003111528
2002-05-28,672.5326718385265
2002-05-29,667.4279082571489
2002-05-30,666.259590570069
2002-05-31,661.09863751447
2002-06-03,665.5012068732881
2002-06-04,654.4374512233985
2002-06-05,654.5831577959544
2002-06-06,646.2964663099309
2002-06-07,643.740261502559
2002-06-10,641.9437746364215
2002-06-11,642.5814795961815
2002-06-12,636.3973274784329
2002-06-13,629.7279783912287
2002-06-14,620.4780627846272
2002-06-17,606.6411559359382
2002-06-18,610.318040792792
2002-06-19,591.9439695937383
2002-06-20,594.3157081126463
2002-06-21,590.8831927939991
2002-06-24,590.8553680670427
2002-06-25,593.9511659142076
2002-06-26,578.5725519372081
2002-06-27,584.3629827003209
2002-06-28,597.0998102216937
2002-07-01,597.3979369609391
2002-07-02,599.1670194412312
2002-07-03,613.9148177070172
2002-07-04,610.6222232077323
2002-07-05,618.1319790956436
2002-07-08,611.4058277838453
2002-07-09,617.7716143264414
2002-07-10,615.7660613414663
2002-07-11,610.0697624458884
2002-07-12,611.6936108606101
2002-07-15,596.3610171371762
2002-07-16,585.8823700941524
2002-07-17,586.5655640728775
2002-07-18,593.7823312668955
2002-07-19,584.5247911574813
2002-07-22,587.4745489054735
2002-07-23,593.8448954144653
2002-07-24,589.9455340662787
2002-07-25,577.4475857146589
2002-07-26,562.5842333865842
2002-07-29,568.4952374507926
2002-07-30,572.277397968137
2002-07-31,572.6423718327644
2002-08-01,569.7371574586084
2002-08-02,568.0701715361985
2002-08-05,566.6218921997589
2002-08-06,561.7546351379644
