Date,EU IMI VALUE
2007-05-31,1000.0
2007-06-01,1009.865338794361
2007-06-04,1006.8603716347244
2007-06-05,1002.1023204637767
2007-06-06,987.5693377547917
2007-06-07,978.0694187584016
2007-06-08,978.1089531116689
2007-06-11,985.5709186868803
2007-06-12,979.4009802642404
2007-06-13,982.296522329628
2007-06-14,996.8975861516119
2007-06-15,1008.5191230445787
2007-06-18,1005.659659823255
2007-06-19,1003.5402685118843
2007-06-20,1007.2343689510478
2007-06-21,996.926701468393
2007-06-22,993.6449753054815
2007-06-25,992.7677684542224
2007-06-26,986.9467711125546
2007-06-27,980.8164507449528
2007-06-28,990.6271287426315
2007-06-29,995.5528839829991
2007-07-02,990.8112508786069
2007-07-03,999.8359618389208
2007-07-04,1003.8661386153464
2007-07-05,996.3177663998305
2007-07-06,1004.11841771557
2007-07-09,1006.9137583063789
2007-07-10,994.7540575464203
2007-07-11,988.199411246373
2007-07-12,999.703329990589
2007-07-13,1004.9321851656573
2007-07-16,1006.617910566801
2007-07-17,1002.8943093808931
2007-07-18,991.7032328561247
2007-07-19,999.3868741397812
2007-07-20,988.0791875834406
2007-07-23,994.855725551039
2007-07-24,978.295136228219
2007-07-25,969.9768255394013
2007-07-26,943.7881563766075
2007-07-27,939.0278131029555
2007-07-30,935.271042326704
2007-07-31,956.1221737949835
2007-08-01,940.1272569825759
2007-08-02,948.4062758501996
2007-08-03,935.1299247628534
2007-08-06,925.6151404243358
2007-08-07,941.0513222276167
2007-08-08,958.5721682839132
2007-08-09,939.0168762055978
2007-08-10,908.983573101299
2007-08-13,931.8130731570066
2007-08-14,920.3314977989264
2007-08-15,918.4070357874448
2007-08-16,888.2928357362216
2007-08-17,911.0279940672788
2007-08-20,914.6111581938408
2007-08-21,913.3481412058713
2007-08-22,927.693971699408
2007-08-23,929.1958667041392
2007-08-24,930.6393138138899
2007-08-27,931.9580262672292
2007-08-28,913.5158824578464
2007-08-29,919.346253954688
2007-08-30,928.7020751863806
2007-08-31,940.4318309745044
2007-09-03,944.0231239181538
2007-09-04,950.4509526965895
2007-09-05,933.2023043128343
2007-09-06,934.9844092985899
2007-09-07,913.8109198384614
2007-09-10,906.8691885987107
2007-09-11,920.9155101814218
2007-09-12,922.5352326879736
2007-09-13,928.6671536459469
2007-09-14,917.5996063379176
2007-09-17,901.6433448901465
2007-09-18,914.8222042799912
2007-09-19,939.0407942638992
2007-09-20,931.9438282509461
2007-09-21,935.7340352722522
2007-09-24,932.1661697528587
2007-09-25,921.1645502053312
2007-09-26,927.8368758247965
2007-09-27,937.0878345530903
2007-09-28,935.1456135439832
2007-10-01,941.280689536197
2007-10-02,947.9076938875606
2007-10-03,950.472320634496
2007-10-04,953.7279756203347
2007-10-05,959.8306838518909
2007-10-08,957.1965513990717
2007-10-09,963.1476262045813
2007-10-10,961.9781318992221
2007-10-11,966.557707150194
2007-10-12,968.1030903180668
2007-10-15,957.9532252974469
2007-10-16,953.4509970926472
2007-10-17,957.8903663885826
2007-10-18,948.6736325929576
2007-10-19,942.7281074400721
2007-10-22,931.5163987399269
2007-10-23,939.0329594864712
2007-10-24,934.2432905038302
2007-10-25,944.1983693154276
2007-10-26,951.0644155247913
2007-10-29,958.0834491268371
2007-10-30,955.2212211822365
2007-10-31,965.5051548426688
2007-11-01,947.4902497085143
2007-11-02,938.8848363983842
2007-11-05,931.9504334461036
2007-11-06,931.6781510520324
2007-11-07,923.3261282050024
2007-11-08,912.0642735411346
2007-11-09,896.230822057278
2007-11-12,900.1380619729248
2007-11-13,904.5270810270068
2007-11-14,908.1726088003562
2007-11-15,895.9572484717693
2007-11-16,887.4676055495681
2007-11-19,869.8236338908825
2007-11-20,879.3772699295122
2007-11-21,857.9087758259546
2007-11-22,862.6923639153716
2007-11-23,875.7583450322915
2007-11-26,868.7006652413438
2007-11-27,866.5063949455052
2007-11-28,889.2521250224679
2007-11-29,890.3276537650058
2007-11-30,902.7915182561065
2007-12-03,899.5445643820642
2007-12-04,884.8523803723593
2007-12-05,901.0095480837942
2007-12-06,902.978678997014
2007-12-07,911.3840716667718
2007-12-10,916.5362222810317
2007-12-11,911.9922009980594
2007-12-12,915.8059642492262
2007-12-13,892.2864429142134
2007-12-14,897.4484789124506
2007-12-17,881.1038945487948
2007-12-18,880.9641194271712
2007-12-19,877.0024730375679
2007-12-20,878.675212855794
2007-12-21,889.068597501539
2007-12-24,889.9326067502922
2007-12-25,889.9326067502922
2007-12-26,888.9411335942415
2007-12-27,891.0016222103507
2007-12-28,888.7611009460786
2007-12-31,888.8952685947031
2008-01-01,888.8952685947031
2008-01-02,878.8314319917091
2008-01-03,878.5741987772038
2008-01-04,862.9464395333662
2008-01-07,864.6940181202075
2008-01-08,864.8031014693505
2008-01-09,852.9259879317723
2008-01-10,844.0543721190691
2008-01-11,842.5254790511358
2008-01-14,843.9981242814479
2008-01-15,821.5220189284178
2008-01-16,816.2423906643546
2008-01-17,812.3251106440807
2008-01-18,799.3267792078024
2008-01-21,753.52890844103
2008-01-22,769.8780386545293
2008-01-23,743.800886139166
2008-01-24,784.1992992638355
2008-01-25,782.7847422864756
2008-01-28,775.7678489939154
2008-01-29,787.9500002445384
2008-01-30,783.290298767448
2008-01-31,779.9227421593774
2008-02-01,792.9183237386046
2008-02-04,795.6053606201456
2008-02-05,770.6393111116882
2008-02-06,773.3104377657935
2008-02-07,758.8197563244274
2008-02-08,760.5708626475299
2008-02-11,751.808258860834
2008-02-12,777.0499545736262
2008-02-13,779.2968698662058
2008-02-14,777.9523393323498
2008-02-15,761.1829211151111
2008-02-18,777.5056811116286
2008-02-19,779.6781173916138
2008-02-20,770.3172903129152
2008-02-21,775.0006084858453
2008-02-22,768.6041666816635
2008-02-25,784.7360353928256
2008-02-26,797.6932966775462
2008-02-27,793.1623542215971
2008-02-28,778.1333659676313
2008-02-29,767.1010200457117
2008-03-03,755.7566615379852
2008-03-04,743.9817119182309
2008-03-05,759.723684601026
2008-03-06,745.6115957077119
2008-03-07,737.6690001791757
2008-03-10,730.4962024657956
2008-03-11,742.9221081656309
2008-03-12,752.3732619581315
2008-03-13,739.0713189507417
2008-03-14,730.0605453978798
2008-03-17,697.636353298595
2008-03-18,724.5598405036792
2008-03-19,717.3456308823963
2008-03-20,718.0428176446464
2008-03-21,718.1166627720174
2008-03-24,718.8557035850191
2008-03-25,744.8556285228428
2008-03-26,739.1431315134728
2008-03-27,748.6639717400799
2008-03-28,744.2708486264336
2008-03-31,741.9301865977378
2008-04-01,768.9927617728745
2008-04-02,780.4793364841285
2008-04-03,774.5068839772165
2008-04-04,775.378870236585
2008-04-07,781.8919869539002
2008-04-08,775.1343953039766
2008-04-09,770.4172555621924
2008-04-10,767.9474254922437
2008-04-11,757.1340851415844
2008-04-14,751.3458047556021
2008-04-15,752.357905255566
2008-04-16,767.1359022977682
2008-04-17,766.5080719084772
2008-04-18,787.3987015130801
2008-04-21,775.9205811442968
2008-04-22,770.3497812217031
2008-04-23,773.0619514790673
2008-04-24,773.6750459249353
2008-04-25,784.5696983480195
2008-04-28,789.8507192851952
2008-04-29,787.3698780354692
2008-04-30,792.5963611568523
2008-05-01,792.6255434749195
2008-05-02,808.9257992227101
2008-05-05,806.6665832525103
2008-05-06,801.7209996828933
2008-05-07,808.5860754823709
2008-05-08,805.5055422736212
2008-05-09,794.7640457929461
2008-05-12,799.1476071849662
2008-05-13,795.805267063152
2008-05-14,799.6466715127756
2008-05-15,800.7753604139485
2008-05-16,805.4473152845321
2008-05-19,811.3330915039099
2008-05-20,797.7810640542266
2008-05-21,790.6305949135168
2008-05-22,794.4679447262575
2008-05-23,782.9074305615558
2008-05-26,782.180103783892
2008-05-27,778.3020680958032
2008-05-28,783.8847262153567
2008-05-29,785.3905176242034
2008-05-30,788.0537699235267
2008-06-02,776.5264799171347
2008-06-03,782.4111576285458
2008-06-04,771.8783932253116
2008-06-05,773.0836922341043
2008-06-06,755.5405210640412
2008-06-09,750.4054700330178
2008-06-10,744.4772493280263
2008-06-11,730.9811357160225
2008-06-12,737.7536866063549
2008-06-13,742.770041329581
2008-06-16,740.6823945781406
2008-06-17,744.4780796832144
2008-06-18,729.7672073064315
2008-06-19,723.9161248649333
2008-06-20,711.6909196886429
2008-06-23,709.9940447039071
2008-06-24,706.0752906567302
2008-06-25,716.4827821615618
2008-06-26,696.5757608366089
2008-06-27,692.3211010252447
2008-06-30,695.7360111606768
2008-07-01,680.2622059289653
2008-07-02,677.6138127176142
2008-07-03,684.7326920246152
2008-07-04,673.7260261994536
2008-07-07,682.5883759471852
2008-07-08,672.5055661457661
2008-07-09,684.4031329833213
2008-07-10,670.7908510811327
2008-07-11,651.4733154843232
2008-07-14,655.2268395261416
2008-07-15,637.8509895571351
2008-07-16,642.1647905853782
2008-07-17,663.3935038951457
2008-07-18,679.9310885031488
2008-07-21,684.8976615433072
2008-07-22,678.4347625677251
2008-07-23,697.0990712172978
2008-07-24,686.0176248661428
2008-07-25,682.9563569344709
2008-07-28,672.1458081034572
2008-07-29,672.0350709499947
2008-07-30,682.5777842623723
2008-07-31,681.12018687959
2008-08-01,675.6829737028019
2008-08-04,669.8032422657378
2008-08-05,691.8260225081965
2008-08-06,699.2693155388923
2008-08-07,696.6698665808203
2008-08-08,703.1084227042774
2008-08-11,715.3298623464026
2008-08-12,715.0410608298354
2008-08-13,692.4230629732771
2008-08-14,695.0373584314525
2008-08-15,697.8250270553423
2008-08-18,697.3265670900703
2008-08-19,675.492630149234
2008-08-20,677.7126106301895
2008-08-21,670.5865927853436
2008-08-22,686.1745889082947
2008-08-25,682.0527809920434
2008-08-26,681.7108142453118
2008-08-27,683.3425828129812
2008-08-28,694.3352842904833
2008-08-29,697.4112972872431
2008-09-01,695.1545174715477
2008-09-02,704.1867301839759
2008-09-03,695.2183773120663
2008-09-04,675.6697162149522
2008-09-05,660.4365629813173
2008-09-08,687.2687828871296
2008-09-09,686.2301270654276
2008-09-10,680.0605217375419
2008-09-11,673.4682642137379
2008-09-12,683.8340651245605
2008-09-15,654.3834217889025
2008-09-16,634.1406124390646
2008-09-17,619.303346814217
2008-09-18,611.0564357716745
2008-09-19,673.3201160928476
2008-09-22,658.8374600106316
2008-09-23,646.0118240931893
2008-09-24,643.1329223666143
2008-09-25,658.427864808559
2008-09-26,646.4540870818036
2008-09-29,607.4409374647902
2008-09-30,616.23434990559
2008-10-01,622.5902531244258
2008-10-02,617.98003600647
2008-10-03,639.8399253883251
2008-10-06,588.563156333361
2008-10-07,582.3591183036265
2008-10-08,546.2987256225214
2008-10-09,537.0981741542037
2008-10-10,491.2144729551862
2008-10-13,538.2508459725766
2008-10-14,556.1239517559087
2008-10-15,520.5776318554903
2008-10-16,491.49924042035127
2008-10-17,509.17949038578024
2008-10-20,531.1674599086866
2008-10-21,528.1820973603245
2008-10-22,499.7733635964008
2008-10-23,500.3066780065428
2008-10-24,469.67756321568606
2008-10-27,452.12240986815664
2008-10-28,455.3986407503044
2008-10-29,502.4870802549128
2008-10-30,510.6354568609088
2008-10-31,521.7428791295794
2008-11-03,524.3249940814062
2008-11-04,551.8685789013716
2008-11-05,543.0310042978795
2008-11-06,511.522915236042
2008-11-07,520.1672062675389
2008-11-10,521.8344023849596
2008-11-11,499.8016644884477
2008-11-12,484.059608678645
2008-11-13,481.4981383927728
2008-11-14,486.48289620184227
2008-11-17,474.63224867833657
2008-11-18,478.0874484340863
2008-11-19,454.7672540226574
2008-11-20,439.6829297248141
2008-11-21,428.6041644104768
2008-11-24,468.3478608890351
2008-11-25,474.35832782244313
2008-11-26,475.29654436762695
2008-11-27,487.5879472906925
2008-11-28,492.2173457685957
2008-12-01,461.787059385227
2008-12-02,472.35491203923607
2008-12-03,474.51750009449484
2008-12-04,472.53184313301324
2008-12-05,454.1334549809699
2008-12-08,488.91362342796646
2008-12-09,497.3180131342349
2008-12-10,498.56602757030237
2008-12-11,494.2041908546531
2008-12-12,477.2231335521284
2008-12-15,474.98522431331753
2008-12-16,478.7184172144806
2008-12-17,473.08226394028907
2008-12-18,471.35102159306825
2008-12-19,469.4909719608647
2008-12-22,461.4011296352353
2008-12-23,460.1225043781433
2008-12-24,457.72518245523776
2008-12-25,457.72518245523776
2008-12-26,456.9524580988917
2008-12-29,460.1083671458234
2008-12-30,469.44275601181016
2008-12-31,472.18954283013403
2009-01-01,472.18954283013403
2009-01-02,490.15265915867815
2009-01-05,498.0634608620051
2009-01-06,508.55114339086646
2009-01-07,502.35119462611937
2009-01-08,497.3737163804858
2009-01-09,495.6784341604876
2009-01-12,489.17036609501315
2009-01-13,480.1169202165863
2009-01-14,456.3704769045093
2009-01-15,447.91128233729034
2009-01-16,450.90898793147375
2009-01-19,438.7037795904157
2009-01-20,425.6756939893162
2009-01-21,423.6690195580187
2009-01-22,419.5850882137781
2009-01-23,416.80941773745536
2009-01-26,433.48708448759464
2009-01-27,433.56553681460844
2009-01-28,454.2149622449126
2009-01-29,444.20949083190266
2009-01-30,443.17517750722794
2009-02-02,430.662859897407
2009-02-03,439.2263822261059
2009-02-04,452.85064581049727
2009-02-05,452.94418676955644
2009-02-06,465.14002223507765
2009-02-09,469.2321490116783
2009-02-10,453.2557833501024
2009-02-11,450.63941615025254
2009-02-12,443.5562683732153
2009-02-13,444.32176783254795
2009-02-16,436.18855899434084
2009-02-17,421.4877347787556
2009-02-18,420.0922491746023
2009-02-19,419.23639587671744
2009-02-20,401.7631561962791
2009-02-23,396.8015663203833
2009-02-24,391.6178734249269
2009-02-25,391.13624316098117
2009-02-26,404.64244459355393
2009-02-27,394.4767742015078
2009-03-02,372.84618428700054
2009-03-03,366.7309930373098
2009-03-04,381.9652618059226
2009-03-05,362.5349895679121
2009-03-06,355.9293509271265
2009-03-09,351.6377149469257
2009-03-10,373.5221406838186
2009-03-11,374.8659738738201
2009-03-12,379.63428044020714
2009-03-13,382.5567163109051
2009-03-16,395.5475723359558
2009-03-17,393.2039916362427
2009-03-18,391.7617689937595
2009-03-19,397.57962814983205
2009-03-20,397.5502631703357
2009-03-23,412.6834488630046
2009-03-24,412.41605488104165
