Date,EUROPE ex EMU IMI VALUE
2007-10-12,959.5075335791585
2007-10-15,949.490863587529
2007-10-16,943.713108330619
2007-10-17,949.6547707985228
2007-10-18,937.9152779465356
2007-10-19,929.0310612344538
2007-10-22,919.2933289633899
2007-10-23,928.8063353953129
2007-10-24,924.3977403636226
2007-10-25,932.1712905433213
2007-10-26,939.7340103226716
2007-10-29,947.6551261381169
2007-10-30,942.5910109008381
2007-10-31,953.6340577944545
2007-11-01,934.5734176687524
2007-11-02,920.9452616385003
2007-11-05,914.1692349300021
2007-11-06,912.1970470994031
2007-11-07,899.711465574003
2007-11-08,885.1934809057527
2007-11-09,866.3027516359888
2007-11-12,871.1378486266086
2007-11-13,878.9484490995478
2007-11-14,881.336008120674
2007-11-15,866.2403424292968
2007-11-16,853.9960163826049
2007-11-19,832.1525644340493
2007-11-20,842.9867823285304
2007-11-21,819.6321970996189
2007-11-22,827.3937134535116
2007-11-23,838.8627020156754
2007-11-26,832.6255577557216
2007-11-27,828.9659019509178
2007-11-28,856.3542437506778
2007-11-29,854.0185636299065
2007-11-30,866.5506089181997
2007-12-03,865.0640703260646
2007-12-04,845.1273524744178
2007-12-05,862.9313418861487
2007-12-06,866.5114232626293
2007-12-07,873.4161561237895
2007-12-10,878.7295818055138
2007-12-11,872.6423570079486
2007-12-12,878.4272270062736
2007-12-13,852.1733089104791
2007-12-14,860.8393748253959
2007-12-17,844.1704373718466
2007-12-18,843.2600314010303
2007-12-19,839.4959699743491
2007-12-20,840.947548255697
2007-12-21,850.2160056688233
2007-12-24,850.20499228743
2007-12-25,850.20499228743
2007-12-26,848.1997936839933
2007-12-27,850.4383573951718
2007-12-28,844.709947471731
2007-12-31,846.2212919704666
2008-01-01,846.2212919704666
2008-01-02,836.4850944850067
2008-01-03,837.192191402169
2008-01-04,818.7399434913284
2008-01-07,818.7018577532286
2008-01-08,818.9548224177473
2008-01-09,803.7378767610134
2008-01-10,792.825132836266
2008-01-11,788.4397853700033
2008-01-14,789.936271692504
2008-01-15,771.0364267919886
2008-01-16,764.7728453878979
2008-01-17,764.9033048031135
2008-01-18,752.8395062068765
2008-01-21,714.9751311352954
2008-01-22,739.8111367346525
2008-01-23,723.6668054202918
2008-01-24,761.1504317911116
2008-01-25,761.9923871222392
2008-01-28,748.2890800195423
2008-01-29,761.3266507264015
2008-01-30,755.9380546140357
2008-01-31,751.6159254804971
2008-02-01,761.6552454326077
2008-02-04,766.0197379053416
2008-02-05,748.2602761149705
2008-02-06,746.1547254606775
2008-02-07,729.1646851350889
2008-02-08,735.2359527829175
2008-02-11,723.9439908512953
2008-02-12,750.0230186342692
2008-02-13,749.7444803789491
2008-02-14,747.3003122663605
2008-02-15,728.743025588992
2008-02-18,745.0226853637093
2008-02-19,744.1630993612765
2008-02-20,735.3266253526426
2008-02-21,739.6187027026596
2008-02-22,736.2952777049429
2008-02-25,753.924567445685
2008-02-26,766.1264747838849
2008-02-27,759.7446404905945
2008-02-28,742.3690167715368
2008-02-29,732.3225398849589
2008-03-03,719.1380641812206
2008-03-04,709.6660857770922
2008-03-05,723.2992609830384
2008-03-06,709.9311637849253
2008-03-07,702.9669994853714
2008-03-10,696.6582722086047
2008-03-11,708.0775092428672
2008-03-12,720.1420529192051
2008-03-13,706.1077918480494
2008-03-14,694.187988386191
2008-03-17,654.7427654791812
2008-03-18,685.176966018217
2008-03-19,677.3967605709245
2008-03-20,678.945864246708
2008-03-21,678.945864246708
2008-03-24,679.586729353881
2008-03-25,706.0792376077676
2008-03-26,697.2119361776261
2008-03-27,706.6336743652132
2008-03-28,698.2501248805846
2008-03-31,696.4631930873794
2008-04-01,725.1442267019354
2008-04-02,737.7637474580328
2008-04-03,732.3183960422176
2008-04-04,731.4707721223605
2008-04-07,738.7698905477868
2008-04-08,729.5845858049473
2008-04-09,725.7368197852675
2008-04-10,723.7145453241601
2008-04-11,712.5836526564724
2008-04-14,707.2921208293931
2008-04-15,706.4319402841518
2008-04-16,721.1328554831236
2008-04-17,719.766901253838
2008-04-18,742.1955698197619
2008-04-21,727.6892839035451
2008-04-22,724.1890639515675
2008-04-23,725.2360253522123
2008-04-24,726.1658459589166
2008-04-25,740.753499500433
2008-04-28,747.3377528257348
2008-04-29,746.3365197879626
2008-04-30,751.7148995604532
2008-05-01,751.8953074843718
2008-05-02,770.9761119977019
2008-05-05,766.3613446010525
2008-05-06,760.1019072180659
2008-05-07,767.8834345106585
2008-05-08,765.2909185861363
2008-05-09,753.2594387212217
2008-05-12,757.9462068114199
2008-05-13,750.7957960230144
2008-05-14,749.1239771827516
2008-05-15,752.8800177732694
2008-05-16,757.8204186386685
2008-05-19,763.8320742699434
2008-05-20,748.8988608337543
2008-05-21,741.9733848098932
2008-05-22,748.3594091067057
2008-05-23,738.2288148709384
2008-05-26,735.0404693815863
2008-05-27,729.6590190299468
2008-05-28,734.1174926709858
2008-05-29,735.7665108886501
2008-05-30,734.1220604914658
2008-06-02,722.5805987689664
2008-06-03,731.0359222253197
2008-06-04,719.5415513706894
2008-06-05,723.6565754869264
2008-06-06,709.1927939130263
2008-06-09,702.2241892685768
2008-06-10,697.8438477344994
2008-06-11,685.997045583931
2008-06-12,691.9522596521139
2008-06-13,699.025708860576
2008-06-16,699.5962435634478
2008-06-17,701.0067023225695
2008-06-18,685.7379753516622
2008-06-19,678.7330232126283
2008-06-20,665.3400908048397
2008-06-23,663.8711216797718
2008-06-24,661.658258056834
2008-06-25,671.2423768954948
2008-06-26,653.0466311658124
2008-06-27,650.4533475375678
2008-06-30,655.3995649160364
2008-07-01,639.4947627839866
2008-07-02,634.3218503660222
2008-07-03,641.417785615992
2008-07-04,633.1997169819774
2008-07-07,639.7960918201247
2008-07-08,630.2452096529804
2008-07-09,641.2479856197273
2008-07-10,626.5617221277472
2008-07-11,608.9686493294051
2008-07-14,612.124514491112
2008-07-15,596.192462364889
2008-07-16,598.5386364096329
2008-07-17,621.2128374444092
2008-07-18,638.8462242764472
2008-07-21,643.2659098083149
2008-07-22,633.1028563503836
2008-07-23,654.7369923165882
2008-07-24,646.3042806590983
2008-07-25,641.5954142751452
2008-07-28,629.9689915092399
2008-07-29,629.0400148168097
2008-07-30,641.2364351649909
2008-07-31,639.7575856019191
2008-08-01,638.3341560351087
2008-08-04,631.8868842600708
2008-08-05,654.3058006400707
2008-08-06,661.2025995905799
2008-08-07,660.294440765612
2008-08-08,667.2464981855172
2008-08-11,681.6872758355113
2008-08-12,681.611258686618
2008-08-13,655.8074400768166
2008-08-14,660.1268035060896
2008-08-15,663.0575394097874
2008-08-18,662.809725860189
2008-08-19,640.0518235299357
2008-08-20,642.3757712936591
2008-08-21,639.0167859857007
2008-08-22,654.762019859915
2008-08-25,653.6649362677393
2008-08-26,651.7015253334149
2008-08-27,654.1737459449902
2008-08-28,662.7883013534542
2008-08-29,664.619968561567
2008-09-01,661.5789861306266
2008-09-02,667.2333028307456
2008-09-03,658.23514579798
2008-09-04,640.7962199658665
2008-09-05,628.9797166695804
2008-09-08,658.6853013519295
2008-09-09,660.7248730388293
2008-09-10,652.835292055837
2008-09-11,645.999066340318
2008-09-12,656.5159675430995
2008-09-15,627.6075070440879
2008-09-16,600.5177903814792
2008-09-17,589.7600648263731
2008-09-18,585.566285169424
2008-09-19,651.9500844519841
2008-09-22,637.1093627907688
2008-09-23,622.3005303302857
2008-09-24,620.1897044612263
2008-09-25,635.1299335992481
2008-09-26,623.1909802335407
2008-09-29,585.602038748283
2008-09-30,597.0551038704513
2008-10-01,604.6200973855686
2008-10-02,605.0315791137529
2008-10-03,629.3338869609493
2008-10-06,580.5911367935632
2008-10-07,571.4503191598491
2008-10-08,537.8901518955945
2008-10-09,527.8982917271463
2008-10-10,482.37510179110944
2008-10-13,523.5295901390024
2008-10-14,547.6412382061691
2008-10-15,512.5307740553972
2008-10-16,488.65584609995904
2008-10-17,505.3852790708787
2008-10-20,532.7368827161595
2008-10-21,526.7079737156542
2008-10-22,499.0670384956423
2008-10-23,502.0630899483734
2008-10-24,467.45173442201394
2008-10-27,456.9775165629696
2008-10-28,468.24414401937054
2008-10-29,515.3892945068279
2008-10-30,523.8972439261789
2008-10-31,532.1726823758707
2008-11-03,529.5271219551606
2008-11-04,553.3323974983509
2008-11-05,542.5496412500414
2008-11-06,513.6437632746082
2008-11-07,518.7329541360159
2008-11-10,517.9497869610789
2008-11-11,499.7518297400037
2008-11-12,483.4871629757875
2008-11-13,473.7273155659833
2008-11-14,477.1965466701823
2008-11-17,471.17578902211443
2008-11-18,475.7304548000746
2008-11-19,449.0447773581031
2008-11-20,432.7504934425561
2008-11-21,422.32294654293145
2008-11-24,460.9086162531205
2008-11-25,471.6914934326653
2008-11-26,477.3339297797777
2008-11-27,490.48778936137006
2008-11-28,499.47684310570537
2008-12-01,464.5956180228782
2008-12-02,471.9591812015104
2008-12-03,473.27710941126594
2008-12-04,469.93266515949136
2008-12-05,453.31121209089673
2008-12-08,488.753011955675
2008-12-09,497.3005836450842
2008-12-10,493.56934446188643
2008-12-11,487.10181572486647
2008-12-12,465.02891520593397
2008-12-15,463.08040573171934
2008-12-16,461.4960141883181
2008-12-17,452.7927497055756
2008-12-18,446.5983226789377
2008-12-19,444.1610405110801
2008-12-22,435.30251803337495
2008-12-23,434.27070881542926
2008-12-24,430.81306242682314
2008-12-25,430.81306242682314
2008-12-26,428.8694088790057
2008-12-29,432.10948475051765
2008-12-30,439.2565095691997
2008-12-31,447.0044183408227
2009-01-01,447.0044183408227
2009-01-02,462.69072567770183
2009-01-05,476.9481108387658
2009-01-06,492.75874917747876
2009-01-07,487.2156669108299
2009-01-08,482.42819726733046
2009-01-09,484.28311228604144
2009-01-12,477.3517982343662
2009-01-13,467.92928024688916
2009-01-14,442.70219154818403
2009-01-15,436.6934553264231
2009-01-16,439.21372637316944
2009-01-19,421.7924070167826
2009-01-20,406.0240668930595
2009-01-21,404.83278220813554
2009-01-22,401.1597525171747
2009-01-23,400.8257882462911
2009-01-26,417.9139139746909
2009-01-27,418.42653436387246
2009-01-28,438.4929635928268
2009-01-29,428.00382201851426
2009-01-30,431.69756445630105
2009-02-02,415.6232239557166
2009-02-03,424.38439117470017
2009-02-04,443.32496080198496
2009-02-05,443.06856752119944
2009-02-06,455.4643687941617
2009-02-09,460.25941106648344
2009-02-10,445.0456086763599
2009-02-11,439.4288144370449
2009-02-12,437.39489366516193
2009-02-13,437.4932567543323
2009-02-16,428.926429788576
2009-02-17,417.8005213327181
2009-02-18,416.16435521624487
2009-02-19,414.1328312003292
2009-02-20,400.7600039895661
2009-02-23,397.19237299639576
2009-02-24,389.26649805422187
2009-02-25,391.7421235973318
2009-02-26,408.5493966216594
2009-02-27,395.1152184481922
2009-03-02,369.0008572622157
2009-03-03,360.789048150678
2009-03-04,376.4881899491192
2009-03-05,358.3601305943223
2009-03-06,351.78142960962583
2009-03-09,345.2214098373978
2009-03-10,367.1478939920364
2009-03-11,366.3621001770806
2009-03-12,368.9031195720921
2009-03-13,374.44468596828034
2009-03-16,388.44400045534974
2009-03-17,388.0708181276206
2009-03-18,382.58566687216864
2009-03-19,389.9047535794871
2009-03-20,388.13981257845523
2009-03-23,404.1796789868958
2009-03-24,402.55925873004935
2009-03-25,400.3110046579646
2009-03-26,403.58292942752263
2009-03-27,402.5866842625413
2009-03-30,385.36389628493964
2009-03-31,402.49312103974603
2009-04-01,414.5253003511242
2009-04-02,440.4491511897428
2009-04-03,436.8554126378471
2009-04-06,436.9511623976815
2009-04-07,428.78935533975584
2009-04-08,426.93665461996324
2009-04-09,439.68430711497376
2009-04-10,439.68430711497376
2009-04-13,440.1016561062774
2009-04-14,453.1089667044465
2009-04-15,450.844035777042
2009-04-16,462.14333033397105
2009-04-17,472.9956591602524
2009-04-20,451.9843776541988
2009-04-21,451.3067492273259
2009-04-22,459.5707832651813
2009-04-23,459.6791214897263
2009-04-24,471.6180485642788
2009-04-27,474.25687605678684
2009-04-28,465.1568110144863
2009-04-29,476.9377523181111
2009-04-30,485.93508263484824
2009-05-01,487.00994693028605
2009-05-04,491.4194045292702
2009-05-05,506.3960370085261
2009-05-06,513.5465892846922
2009-05-07,508.4752340330616
2009-05-08,517.316363655522
2009-05-11,509.46592136951415
2009-05-12,507.4949244501013
2009-05-13,489.28047579952613
2009-05-14,494.6425997522597
2009-05-15,497.68093796253385
2009-05-18,515.648841900029
2009-05-19,525.2690153909755
2009-05-20,521.3972746516077
2009-05-21,510.7580744825463
2009-05-22,507.02147103698115
2009-05-25,506.6711233361855
2009-05-26,509.48575210655554
2009-05-27,515.280660971469
2009-05-28,507.6343066427159
2009-05-29,510.98883375735994
2009-06-01,530.4694600436038
2009-06-02,525.977211015547
2009-06-03,512.871849170014
2009-06-04,511.38265918878113
2009-06-05,514.994588228389
2009-06-08,515.8663044637091
2009-06-09,519.7466783628489
2009-06-10,528.5043269461429
2009-06-11,534.6797861116621
2009-06-12,531.6634684955302
2009-06-15,519.0495722669792
2009-06-16,519.8087892345345
2009-06-17,510.358742234571
2009-06-18,508.1506131688181
2009-06-19,517.1959497535943
2009-06-22,501.4540982151524
2009-06-23,493.2659501842275
2009-06-24,505.5873857047956
2009-06-25,500.4768093133103
2009-06-26,501.84918375116973
2009-06-29,511.77250582539
2009-06-30,505.8595466900638
2009-07-01,513.4570416330556
2009-07-02,501.1774217328376
2009-07-03,501.07787991731095
2009-07-06,493.2743888668812
2009-07-07,488.7481269553081
2009-07-08,482.018846420203
2009-07-09,484.95302162286595
2009-07-10,481.1218097004735
2009-07-13,487.5484861349275
2009-07-14,496.8406550630619
2009-07-15,512.0564344321334
2009-07-16,513.523706980403
2009-07-17,513.8006954778099
2009-07-20,522.2844336254288
2009-07-21,525.5061640590101
2009-07-22,525.9964553131244
2009-07-23,538.5383485467123
2009-07-24,540.798259069209
2009-07-27,542.5614258046727
2009-07-28,535.1453375431961
2009-07-29,540.3976636328005
2009-07-30,555.1622210496239
2009-07-31,554.5629844945945
2009-08-03,570.2365842755578
2009-08-04,568.1843947713693
2009-08-05,571.0595101836664
2009-08-06,575.9457251430537
2009-08-07,585.0862190287672
2009-08-10,581.9856505336146
2009-08-11,571.7175025852171
2009-08-12,578.6029477596164
2009-08-13,584.0852262485315
2009-08-14,580.0805560074735
2009-08-17,569.0457557319492
2009-08-18,580.5704994654707
2009-08-19,576.7477120946156
2009-08-20,585.7286842441785
2009-08-21,597.019889754303
2009-08-24,600.9644706747154
2009-08-25,604.1932199339172
2009-08-26,598.7609620837222
2009-08-27,594.8948256404339
2009-08-28,602.1470352002775
2009-08-31,600.5586371237122
2009-09-01,586.7123499459232
2009-09-02,584.5868848962506
2009-09-03,586.3489166488545
2009-09-04,594.8084174653526
2009-09-07,601.6229278636201
2009-09-08,602.676561682423
2009-09-09,608.9816152866764
2009-09-10,608.955122854344
2009-09-11,608.860832042769
2009-09-14,605.3389404183888
2009-09-15,603.8945581454016
2009-09-16,613.1268079714267
2009-09-17,618.6483912235049
2009-09-18,613.7015099886679
2009-09-21,607.7402264256986
2009-09-22,612.1245766460676
2009-09-23,612.0595628089235
2009-09-24,596.6916561604987
2009-09-25,591.9705353572296
2009-09-28,602.3216233022698
2009-09-29,605.5200747360068
2009-09-30,601.7425231269218
2009-10-01,593.8724920175682
2009-10-02,580.4417093750914
2009-10-05,585.7000091624108
2009-10-06,595.0166485837765
2009-10-07,592.7512268560578
2009-10-08,599.7762710883011
2009-10-09,597.1737961729269
2009-10-12,597.1928687517808
2009-10-13,591.1513969193063
2009-10-14,605.4360123827573
2009-10-15,608.8522433658502
2009-10-16,609.1926432699111
2009-10-19,618.8297411269074
2009-10-20,615.5692083897621
2009-10-21,621.6978415459483
2009-10-22,614.6616367753526
2009-10-23,610.4828505854287
2009-10-26,605.037110825645
2009-10-27,609.8359810530334
2009-10-28,597.829683072704
2009-10-29,608.3928671873141
2009-10-30,598.034161314923
2009-11-02,597.6038137747491
2009-11-03,593.1098869045902
2009-11-04,603.7829110269802
2009-11-05,604.166477329665
2009-11-06,606.3309492122701
2009-11-09,618.5532454697446
2009-11-10,618.203117387176
2009-11-11,618.5728961131755
2009-11-12,622.5739838987064
2009-11-13,629.0135269802661
2009-11-16,639.6956773761808
2009-11-17,638.5414348225544
2009-11-18,633.3504726512355
2009-11-19,622.2122208586983
2009-11-20,616.1173388443896
2009-11-23,627.9838807740415
2009-11-24,623.2059769272956
2009-11-25,624.645317533619
2009-11-26,600.0697224215073
2009-11-27,607.6011953788727
2009-11-30,594.8870652861891
2009-12-01,611.5465603914577
2009-12-02,615.2023529140081
2009-12-03,612.6355998261395
2009-12-04,621.3482185601168
2009-12-07,616.914365079021
2009-12-08,606.5466207756804
2009-12-09,600.1244858434239
2009-12-10,607.0426439322108
2009-12-11,608.9875771611763
2009-12-14,614.4190341235229
2009-12-15,613.1371318368685
2009-12-16,621.8270226734941
2009-12-17,610.671267267126
2009-12-18,608.2764263199587
2009-12-21,618.0881715152918
2009-12-22,621.3362962660086
2009-12-23,623.4394801839903
2009-12-24,622.599027294177
2009-12-25,622.599027294177
2009-12-28,624.9589405867898
2009-12-29,626.0400591875929
2009-12-30,627.2867714704346
2009-12-31,631.2639309979099
2010-01-01,631.2639309979099
2010-01-04,638.1548458293213
2010-01-05,641.9500148674788
2010-01-06,641.963866406037
2010-01-07,641.163717753595
2010-01-08,643.2789818202002
2010-01-11,644.2211797423714
2010-01-12,641.050159100407
2010-01-13,641.7212487689034
2010-01-14,646.2510201335983
2010-01-15,643.2344064662005
2010-01-18,647.5581743758077
2010-01-19,653.243348398845
2010-01-20,647.0528675592122
2010-01-21,639.5436328599109
2010-01-22,629.3159590877383
2010-01-25,627.5795652128633
2010-01-26,630.4254612353063
2010-01-27,626.107594416048
2010-01-28,620.6537431585125
2010-01-29,625.3902208435558
2010-02-01,629.6118705883098
2010-02-02,630.4040697550096
2010-02-03,629.5577510840889
2010-02-04,617.561254983612
2010-02-05,608.4960192180097
2010-02-08,608.4501533174416
2010-02-09,606.907952337937
2010-02-10,612.3642516712349
2010-02-11,617.6751507537925
2010-02-12,614.5880430993909
2010-02-15,618.4450802403416
2010-02-16,624.3043296909199
2010-02-17,633.0898130477498
2010-02-18,635.2758404515014
2010-02-19,636.916857826517
2010-02-22,638.3262574328206
2010-02-23,633.0602410918584
2010-02-24,635.9847143456824
2010-02-25,626.9564934316286
2010-02-26,629.2326343929193
2010-03-01,628.3574699112252
2010-03-02,632.4897842031406
2010-03-03,636.8096157887655
2010-03-04,640.183248520411
2010-03-05,649.6263419524203
2010-03-08,648.0623462015029
2010-03-09,647.6819713723883
2010-03-10,649.6464609552467
2010-03-11,649.8797002916065
2010-03-12,652.8182713955563
2010-03-15,649.1469342040729
2010-03-16,654.0196365735103
2010-03-17,662.6937951537114
2010-03-18,663.3286497246856
2010-03-19,660.1830700128844
2010-03-22,658.8921216812298
2010-03-23,662.2657351462458
2010-03-24,664.4680277241775
2010-03-25,668.6129916396378
2010-03-26,664.9493764226606
2010-03-29,665.2535046671486
2010-03-30,667.5184300278814
2010-03-31,666.122587911143
2010-04-01,675.9379411411799
2010-04-02,675.9379411411799
2010-04-05,677.3369316634887
2010-04-06,683.8927584232974
2010-04-07,684.8719885896104
2010-04-08,681.7775794830469
2010-04-09,688.7128151995995
2010-04-12,685.5268987301496
2010-04-13,684.8557763403574
2010-04-14,690.2880018009348
2010-04-15,701.2789620132845
2010-04-16,692.6272126089341
2010-04-19,687.1435981555533
2010-04-20,696.9287466572998
2010-04-21,696.409233022614
2010-04-22,691.7242353912632
2010-04-23,694.8841231765472
2010-04-26,701.5623162450098
2010-04-27,681.8376089266887
2010-04-28,680.7473611090567
2010-04-29,684.5998223308941
2010-04-30,678.8783959093618
2010-05-03,681.3024296615566
2010-05-04,665.9312456143523
2010-05-05,665.264838888872
2010-05-06,655.6656743038639
2010-05-07,627.8604707664483
2010-05-10,662.8202801830199
2010-05-11,660.3709526492211
2010-05-12,668.6434493256877
2010-05-13,670.8266375768536
2010-05-14,653.5164883996221
2010-05-17,652.1964430766438
2010-05-18,655.6863723802288
2010-05-19,636.8148925520213
2010-05-20,626.040730882802
2010-05-21,618.3129019667407
2010-05-24,624.0747292184993
2010-05-25,610.9785008156252
2010-05-26,625.5083318047019
2010-05-27,644.2197556433637
2010-05-28,638.3552634427152
2010-05-31,643.8109668553641
2010-06-01,642.0811623425209
2010-06-02,643.0837595982414
2010-06-03,653.9430726439767
2010-06-04,648.8452315689649
2010-06-07,645.0605814102821
2010-06-08,633.1301897025629
2010-06-09,641.9115993782436
2010-06-10,645.6815503468745
2010-06-11,649.7365553611136
2010-06-14,651.5589490724935
2010-06-15,652.8451974231251
2010-06-16,653.4059093223486
2010-06-17,655.0159080414759
2010-06-18,655.5622573172503
2010-06-21,660.0436093002344
2010-06-22,656.6956100538728
2010-06-23,654.0186834280363
2010-06-24,642.4201024044932
2010-06-25,638.2667752685787
2010-06-28,645.4860192248143
2010-06-29,631.8708893567597
2010-06-30,629.5419356620264
2010-07-01,612.3700745550283
2010-07-02,611.0768937217758
2010-07-05,611.0124458762529
2010-07-06,626.5371636191908
2010-07-07,634.3015405741544
2010-07-08,641.0744209147379
2010-07-09,645.9260755552918
2010-07-12,654.028387057585
2010-07-13,667.7460262662607
2010-07-14,666.2710079444389
2010-07-15,657.9965017809251
2010-07-16,646.0340371755063
2010-07-19,638.2349700675529
2010-07-20,639.2374793106754
2010-07-21,651.300069522171
2010-07-22,661.4197427972508
2010-07-23,666.5340963371
2010-07-26,669.5119716367147
2010-07-27,673.7321795863115
2010-07-28,669.0552791518027
2010-07-29,670.760349607913
2010-07-30,667.0688755260289
2010-08-02,687.452414081469
2010-08-03,686.5191839568605
2010-08-04,688.3975112322435
2010-08-05,687.4989190314467
2010-08-06,682.2315994298965
2010-08-09,692.3318589119931
2010-08-10,684.9169152290416
2010-08-11,674.1570071962144
2010-08-12,673.8774169044522
2010-08-13,678.0884074207626
2010-08-16,676.8858909936705
2010-08-17,682.0086961069246
2010-08-18,678.4460911846862
2010-08-19,667.9947044241825
2010-08-20,665.9314225942111
2010-08-23,672.3950005470994
2010-08-24,658.4802736374819
2010-08-25,655.6089427072204
2010-08-26,660.7291520047685
2010-08-27,664.5634831563696
2010-08-30,665.5940881423343
2010-08-31,664.0729038644826
2010-09-01,678.2891320359506
2010-09-02,677.7480726551918
2010-09-03,684.2678932968952
2010-09-06,686.9124360207649
2010-09-07,686.1674480615245
2010-09-08,694.6009122210985
2010-09-09,699.9467598093917
2010-09-10,699.4600948347579
2010-09-13,704.09857777029
2010-09-14,702.1563810074612
2010-09-15,701.2948835556169
2010-09-16,696.0898068399814
2010-09-17,694.8368710000377
2010-09-20,702.4265467738362
2010-09-21,697.3778782730474
2010-09-22,683.8432967613734
2010-09-23,686.2946800988988
2010-09-24,688.2946008611032
2010-09-27,685.9059845088464
2010-09-28,682.5399504436645
2010-09-29,681.2078417601022
2010-09-30,677.0053198213192
2010-10-01,679.7197713758333
2010-10-04,678.7906105555071
2010-10-05,684.5371060051749
2010-10-06,685.6326990060887
2010-10-07,685.3932696614245
2010-10-08,683.3089410665149
2010-10-11,686.6241436402173
2010-10-12,683.3329658306461
2010-10-13,689.2825773789903
2010-10-14,688.0152919824835
2010-10-15,686.3634760417212
2010-10-18,690.839549971326
2010-10-19,688.297404974344
2010-10-20,686.9065803620463
2010-10-21,685.5461264240564
2010-10-22,684.3421332868201
2010-10-25,684.4074509287486
2010-10-26,689.0551622915091
2010-10-27,684.7803357425817
2010-10-28,687.307676106788
2010-10-29,689.6030747075646
2010-11-01,693.7767990550901
2010-11-02,694.2420467673658
2010-11-03,695.3042832215069
2010-11-04,705.7623911714998
2010-11-05,710.0337599020904
2010-11-08,711.7841865179685
2010-11-09,713.6633900746777
2010-11-10,712.9712439039549
2010-11-11,715.2015545692744
2010-11-12,712.0831906965848
2010-11-15,716.0053297082952
2010-11-16,697.6516102759316
2010-11-17,700.7326981557537
2010-11-18,706.7309488062023
2010-11-19,700.1715712846011
2010-11-22,696.1483603897041
2010-11-23,690.3371903008533
2010-11-24,696.7300168598397
2010-11-25,699.9814555970181
2010-11-26,698.9756109904226
2010-11-29,692.0086558075145
2010-11-30,693.8624293033874
2010-12-01,705.6440121584797
2010-12-02,714.1788126064496
2010-12-03,708.4951413813384
2010-12-06,712.9499394942679
2010-12-07,718.8394765159157
2010-12-08,723.9162342636135
2010-12-09,727.0811008420138
2010-12-10,728.2472073608923
2010-12-13,728.2762166486368
2010-12-14,732.8570595427873
2010-12-15,733.1093481806022
2010-12-16,736.3263914876882
2010-12-17,733.5295364601291
2010-12-20,739.3954891283119
2010-12-21,743.7368580478336
2010-12-22,743.9879962345539
2010-12-23,748.5988008258762
2010-12-24,747.2552366125785
2010-12-27,742.963887732662
2010-12-28,745.6572299330383
2010-12-29,747.5607414449087
