Date,NORTH AMERICA IMI VALUE
2000-01-04,655.3040997078618
2000-01-05,658.2358522256882
2000-01-06,666.7516975407613
2000-01-07,684.2859834476371
2000-01-10,686.609270447638
2000-01-11,679.2391091748168
2000-01-12,681.4907948481434
2000-01-13,689.4097172599759
2000-01-14,703.2055430278673
2000-01-17,706.5326552355416
2000-01-18,699.086208323296
2000-01-19,699.363311871675
2000-01-20,693.588613475918
2000-01-21,693.5743312091954
2000-01-24,683.1292817542748
2000-01-25,678.4697229781366
2000-01-26,687.102138589476
2000-01-27,695.4753971429898
2000-01-28,686.6421853422063
2000-01-31,700.5810937240001
2000-02-01,707.0142450772968
2000-02-02,706.3819534099762
2000-02-03,700.1875561435392
2000-02-04,698.8383573059524
2000-02-07,698.4245686691089
2000-02-08,693.8393053167738
2000-02-09,679.051798169968
2000-02-10,677.0484924396816
2000-02-11,667.6463165639708
2000-02-14,670.7656871504608
2000-02-15,676.8086040001542
2000-02-16,674.0953504005439
2000-02-17,669.3850937385923
2000-02-18,653.1527569203018
2000-02-21,652.0115511387851
2000-02-22,642.0534805591958
2000-02-23,639.5110328352779
2000-02-24,636.7321150369442
2000-02-25,641.5451168322048
2000-02-28,659.7594902854149
2000-02-29,671.6729828857061
2000-03-01,676.3401988153814
2000-03-02,679.0222919638328
2000-03-03,690.1866387808309
2000-03-06,684.735629872656
2000-03-07,673.1481211262159
2000-03-08,673.2965755713817
2000-03-09,675.1060914493272
2000-03-10,675.3560716645197
2000-03-13,670.356851165497
2000-03-14,665.0869945530679
2000-03-15,679.623015006635
2000-03-16,711.0490653002432
2000-03-17,710.5612131060432
2000-03-20,704.0639493292648
2000-03-21,716.3627531190409
2000-03-22,724.664017130067
2000-03-23,728.4385232561934
2000-03-24,727.1038636133135
2000-03-27,721.9504438798697
2000-03-28,721.6819806448813
2000-03-29,736.0424040013885
2000-03-30,732.6811463940064
2000-03-31,736.2849435941619
2000-04-03,748.8486436570074
2000-04-04,742.6135067931415
2000-04-05,731.7181629824676
2000-04-06,744.9857668785055
2000-04-07,741.8407114970971
2000-04-10,742.0137793012203
2000-04-11,743.7754795592383
2000-04-12,745.3691841747805
2000-04-13,739.8260056601749
2000-04-14,700.539036108391
2000-04-17,708.2920570343584
2000-04-18,727.3070234973089
2000-04-19,733.3217713421845
2000-04-20,741.4813543077238
2000-04-21,741.4803637503005
2000-04-24,745.8428542323262
2000-04-25,773.6510301777149
2000-04-26,768.7643967997748
2000-04-27,773.0979958301397
2000-04-28,767.2580304465464
2000-05-01,777.5272263842821
2000-05-02,771.2186656719044
2000-05-03,771.6911255371199
2000-05-04,770.9626299482896
2000-05-05,778.2405679501642
2000-05-08,780.9447193927098
2000-05-09,770.1276296501018
2000-05-10,754.0596107079302
2000-05-11,772.8446415166078
2000-05-12,775.3065381376285
2000-05-15,782.7938655364429
2000-05-16,795.7015747413411
2000-05-17,799.0773195756917
2000-05-18,796.7776418626838
2000-05-19,786.359642881837
2000-05-22,773.4296298502238
2000-05-23,765.6079370508112
2000-05-24,774.0699950903373
2000-05-25,763.8827704954805
2000-05-26,747.1081850167535
2000-05-29,745.9941506839341
2000-05-30,755.4922482373047
2000-05-31,761.6149876282644
2000-06-01,769.241680087955
2000-06-02,766.425565274847
2000-06-05,760.4327374635736
2000-06-06,746.4677955306314
2000-06-07,751.4264519068078
2000-06-08,749.1080735166635
2000-06-09,747.8522367649796
2000-06-12,744.1007697486011
2000-06-13,744.0775103395051
2000-06-14,749.9271367891657
2000-06-15,750.7096520769883
2000-06-16,732.1286146338871
2000-06-19,737.411020331932
2000-06-20,735.8967662903601
2000-06-21,742.5142206008728
2000-06-22,742.6109488430508
2000-06-23,744.0140929077392
2000-06-26,747.4138273469625
2000-06-27,740.8930008076462
2000-06-28,739.3329257041404
2000-06-29,731.743652183881
2000-06-30,720.5689173144541
2000-07-03,737.8278494178154
2000-07-04,739.3223838276497
2000-07-05,730.9508732673751
2000-07-06,733.4253543288863
2000-07-07,745.6324782361662
2000-07-10,744.4272040693918
2000-07-11,750.5770518951301
2000-07-12,758.7403561295288
2000-07-13,765.7986732048001
2000-07-14,765.358234640916
2000-07-17,762.4478985358166
2000-07-18,761.3533368568312
2000-07-19,766.0763723294993
2000-07-20,770.0450223985654
2000-07-21,759.4234556348546
2000-07-24,755.743181445262
2000-07-25,752.6661424146723
2000-07-26,743.3399803367107
2000-07-27,748.8514663909918
2000-07-28,750.4255367713903
2000-07-31,753.6715800500091
2000-08-01,762.8987752488557
2000-08-02,776.7499670463067
2000-08-03,789.994321800134
2000-08-04,794.3902801924183
2000-08-07,799.8592946731809
2000-08-08,807.1326079307129
2000-08-09,806.7268572304865
2000-08-10,798.0517578309481
2000-08-11,809.6410168823202
2000-08-14,817.7256666676531
2000-08-15,804.6479819755028
2000-08-16,803.7412938982507
2000-08-17,804.6017622264832
2000-08-18,806.3237616082185
2000-08-21,813.1417501823584
2000-08-22,819.0160741360722
2000-08-23,821.8799944279582
2000-08-24,812.8023897960608
2000-08-25,810.5637567382482
2000-08-28,819.330995210977
2000-08-29,819.4678181874591
2000-08-30,820.8272049366204
2000-08-31,831.1297954302614
2000-09-01,824.1641574147317
2000-09-04,824.3778076511628
2000-09-05,839.0972935515282
2000-09-06,847.2482946475517
2000-09-07,854.3278718324116
2000-09-08,862.1890499167665
2000-09-11,871.7055684876053
2000-09-12,872.0984864476075
2000-09-13,866.4398080610841
2000-09-14,866.866104970748
2000-09-15,858.7793351379622
2000-09-18,855.2525644075552
2000-09-19,856.3839848972849
2000-09-20,853.7935846386839
2000-09-21,846.8566746444388
2000-09-22,827.8561665833593
2000-09-25,837.824103779701
2000-09-26,827.5817954451427
2000-09-27,830.1214227544577
2000-09-28,844.0409758466413
2000-09-29,842.5140069463197
2000-10-02,845.5537407105871
2000-10-03,849.4227657132765
2000-10-04,851.5241661932452
2000-10-05,858.2596884199023
2000-10-06,843.7024585273533
2000-10-09,841.537073607608
2000-10-10,836.6238074951254
2000-10-11,821.5726215614297
2000-10-12,813.2420312359832
2000-10-13,830.5588301108825
2000-10-16,844.2107424114419
2000-10-17,830.4113335781607
2000-10-18,829.1980455721015
2000-10-19,850.6411332285973
2000-10-20,855.8466339792667
2000-10-23,858.21954937835
2000-10-24,867.0945971244536
2000-10-25,870.1662787623175
2000-10-26,865.7751117974167
2000-10-27,863.1610395946733
2000-10-30,884.5514492877612
2000-10-31,892.2382179252586
2000-11-01,877.94453659317
2000-11-02,875.4950407702593
2000-11-03,870.5185032623738
2000-11-06,877.7514630110996
2000-11-07,877.087510291638
2000-11-08,880.5246033919896
2000-11-09,873.517949401174
2000-11-10,860.8537028413607
2000-11-13,855.6090739268025
2000-11-14,864.7548784860547
2000-11-15,864.5370012530608
2000-11-16,867.2611812319863
2000-11-17,862.5857309325183
2000-11-20,854.832727964738
2000-11-21,860.9305528175164
2000-11-22,852.8909766969324
2000-11-23,854.2449263453848
2000-11-24,862.3786963757368
2000-11-27,855.4373603018678
2000-11-28,849.6174326944747
2000-11-29,849.0551644513952
2000-11-30,833.1941033251114
2000-12-01,832.4460106194631
2000-12-04,822.771978635251
2000-12-05,841.7509455783422
2000-12-06,832.5087683177093
2000-12-07,827.9210656083392
2000-12-08,842.0018970403867
2000-12-11,856.5939292774237
2000-12-12,856.4585058126808
2000-12-13,857.8289797107316
2000-12-14,834.4922962231041
2000-12-15,815.8816689998906
2000-12-18,830.5713323650809
2000-12-19,831.2782239262594
2000-12-20,802.3492819772632
2000-12-21,801.6163361606397
2000-12-22,805.1758979156584
2000-12-25,805.1757484735598
2000-12-26,811.9949412734768
2000-12-27,821.2695908555345
2000-12-28,833.9061688766777
2000-12-29,818.8874745205638
2001-01-01,818.8891420836408
2001-01-02,799.3571131775408
2001-01-03,817.0321343993807
2001-01-04,810.0200516776913
2001-01-05,790.763903784895
2001-01-08,792.7633637376404
2001-01-09,799.7331181638368
2001-01-10,806.0396077939816
2001-01-11,798.5393579927554
2001-01-12,795.538401007153
2001-01-15,801.3919479191561
2001-01-16,810.4693496577017
2001-01-17,817.0338912437307
2001-01-18,805.4551453245489
2001-01-19,807.3840074472953
2001-01-22,810.2274171411851
2001-01-23,814.608456928558
2001-01-24,830.292200470454
2001-01-25,835.9721175555418
2001-01-26,832.263648598155
2001-01-29,841.4824995383996
2001-01-30,843.8051284087509
2001-01-31,837.8105874538267
2001-02-01,833.6455434561245
2001-02-02,833.1989891824052
2001-02-05,831.9467894793265
2001-02-06,838.3309765282341
2001-02-07,834.7326786166761
2001-02-08,847.5879348254441
2001-02-09,839.5618926800732
2001-02-12,842.6295625467077
2001-02-13,847.0059689431228
2001-02-14,841.9601122593632
2001-02-15,857.4245868930993
2001-02-16,842.9406206593145
2001-02-19,838.4338430183366
2001-02-20,840.4271287763646
2001-02-21,823.9705765489186
2001-02-22,826.6335843245791
2001-02-23,821.0223348632343
2001-02-26,834.3731027181635
2001-02-27,825.6947118954212
2001-02-28,816.9777755408011
2001-03-01,804.9726879820188
2001-03-02,805.5795103441671
2001-03-05,813.5565376580793
2001-03-06,815.7253036830455
2001-03-07,824.5621645425927
2001-03-08,825.8659043183238
2001-03-09,815.0978323033273
2001-03-12,792.5254132420731
2001-03-13,806.9958224982125
2001-03-14,790.8080865354269
2001-03-15,802.8316405006202
2001-03-16,797.9794950954058
2001-03-19,808.1050944220146
2001-03-20,789.3697364983896
2001-03-21,778.0209432147357
2001-03-22,778.3147022394126
2001-03-23,783.2352224668969
2001-03-26,793.5381865808594
2001-03-27,807.4139129875778
2001-03-28,803.8842898918953
2001-03-29,810.7760715324142
2001-03-30,819.7084676228003
2001-04-02,814.7177908019164
2001-04-03,788.4324959656502
2001-04-04,774.05743531063
2001-04-05,802.5263255250574
2001-04-06,784.9457970564034
2001-04-09,791.3919319702883
2001-04-10,818.2202607925097
2001-04-11,817.217405014614
2001-04-12,816.2880352786274
2001-04-13,816.2886814531873
2001-04-16,826.2833506526891
2001-04-17,835.1370428391449
2001-04-18,862.6555456397681
2001-04-19,848.9016074326181
2001-04-20,828.9556122899805
2001-04-23,828.0334748319576
2001-04-24,826.0920729338518
2001-04-25,834.3573914279684
2001-04-26,836.1777166820603
2001-04-27,854.349203039581
2001-04-30,855.707427672802
2001-05-01,858.6117219501974
2001-05-02,856.0786352450377
2001-05-03,848.0566735470567
2001-05-04,855.582341135717
2001-05-07,857.8652351640525
2001-05-08,859.9298435826016
2001-05-09,861.7753858227982
2001-05-10,865.1861772004708
2001-05-11,866.9866223629285
2001-05-14,874.0898906769268
2001-05-15,871.8054639083454
2001-05-16,885.9141047681227
2001-05-17,890.9025445826779
2001-05-18,897.1362999868295
2001-05-21,905.8485299223564
2001-05-22,913.9505363757705
2001-05-23,910.4804275739514
2001-05-24,915.2832809795805
2001-05-25,909.5761526053582
2001-05-28,906.1883453602292
2001-05-29,911.8619543356103
2001-05-30,900.2967877518074
2001-05-31,917.4731273444324
2001-06-01,920.5072750086136
2001-06-04,924.5033730851372
2001-06-05,930.4686297924695
2001-06-06,922.7674531702012
2001-06-07,918.0032645683095
2001-06-08,915.1154876439042
2001-06-11,918.3173306193142
2001-06-12,909.7833554112921
2001-06-13,901.8569298464118
2001-06-14,879.4865131006004
2001-06-15,873.1596768221975
2001-06-18,870.1758076810496
2001-06-19,875.8283763292033
2001-06-20,885.6974411781555
2001-06-21,893.2582150200992
2001-06-22,887.7644689180676
2001-06-25,874.2628003339833
2001-06-26,873.9743720762306
2001-06-27,873.2933101071724
2001-06-28,893.3331000663998
2001-06-29,901.812972143786
2001-07-02,906.5997572145658
2001-07-03,905.0907933695399
2001-07-04,905.9496919853295
2001-07-05,911.6308822763126
2001-07-06,889.6866307794273
2001-07-09,888.2253825738786
2001-07-10,873.6354852499221
2001-07-11,868.0910685015253
2001-07-12,889.8161969408802
2001-07-13,894.579167634181
2001-07-16,885.1408836732523
2001-07-17,897.2967009207249
2001-07-18,875.6108471210836
2001-07-19,879.2335695115764
2001-07-20,872.3826239825468
2001-07-23,867.732906172729
2001-07-24,846.4633463723502
2001-07-25,853.8719964267975
2001-07-26,863.9996005551492
2001-07-27,868.3393771727707
2001-07-30,866.8498385948312
2001-07-31,871.6428876988555
2001-08-01,870.2778179117837
2001-08-02,869.1600239048291
2001-08-03,862.5643975044355
2001-08-06,860.4059253761008
2001-08-07,867.4882130672077
2001-08-08,857.8221782288506
2001-08-09,845.5042389416833
2001-08-10,845.2160396655868
2001-08-13,842.8062216574502
2001-08-14,844.4955912483748
2001-08-15,829.7244968506263
2001-08-16,829.8154707095156
2001-08-17,817.1762127518788
2001-08-20,826.428598099702
2001-08-21,821.5602548123253
2001-08-22,818.1069189581515
2001-08-23,824.4305630590324
2001-08-24,831.695986132386
2001-08-27,830.6864287697178
2001-08-28,822.7067934896652
2001-08-29,815.5673472478868
2001-08-30,809.4655859731814
2001-08-31,812.0311247908121
2001-09-03,813.7464845191232
2001-09-04,831.9455798791507
2001-09-05,832.463774876228
2001-09-06,817.4658181486141
2001-09-07,793.8365204370849
2001-09-10,798.671135612012
2001-09-11,790.2029930442968
2001-09-12,792.0305546428356
2001-09-13,790.0787427919595
2001-09-14,778.435170185626
2001-09-17,746.745903817003
2001-09-18,741.8542478951059
2001-09-19,724.0061226854071
2001-09-20,704.2634674675229
2001-09-21,699.614823011809
2001-09-24,720.3610311035083
2001-09-25,720.3672703118106
2001-09-26,719.6794416678465
2001-09-27,730.4704707017171
2001-09-28,754.4180308661788
2001-10-01,747.1636048325786
2001-10-02,755.4069306828716
2001-10-03,761.2430486587043
2001-10-04,765.1095058323639
2001-10-05,757.1602997876734
2001-10-08,750.8205549394229
2001-10-09,751.1032397957835
2001-10-10,770.5299558720158
2001-10-11,784.6751635147311
2001-10-12,773.7309199830783
2001-10-15,772.3581562878135
2001-10-16,777.1238297076288
2001-10-17,769.5812296715332
2001-10-18,765.4922603455949
2001-10-19,772.4374851453142
2001-10-22,785.9884338412147
2001-10-23,784.2743548637054
2001-10-24,778.3221256828579
2001-10-25,782.4997640574364
2001-10-26,791.1831363132691
2001-10-29,768.3317512215707
2001-10-30,752.8936080806654
2001-10-31,759.4679940570867
2001-11-01,767.3086569199902
2001-11-02,770.8688724420182
2001-11-05,785.148093482526
2001-11-06,793.4014346514331
2001-11-07,789.4495800531234
2001-11-08,796.4750679273467
2001-11-09,796.49639376695
2001-11-12,793.6469269775224
2001-11-13,816.8788811744615
2001-11-14,816.928441178198
2001-11-15,818.5829195547263
2001-11-16,814.4901792809596
2001-11-19,827.2938457228695
2001-11-20,821.6075612585897
2001-11-21,822.8590801880904
2001-11-22,820.2611552065055
2001-11-23,832.2634848983907
2001-11-26,831.55180075389
2001-11-27,824.3947473950732
2001-11-28,808.4606285941617
2001-11-29,815.6671278205982
2001-11-30,806.5993240209555
2001-12-03,806.2343752007963
2001-12-04,814.3529141166172
2001-12-05,830.920372062926
2001-12-06,827.1048852696134
2001-12-07,824.7064910681122
2001-12-10,816.8844760546046
2001-12-11,812.8817901570185
2001-12-12,806.5703040873631
2001-12-13,796.4266297612028
2001-12-14,792.3928767219701
2001-12-17,796.678919111897
2001-12-18,806.3839826453841
2001-12-19,815.8701014219764
2001-12-20,814.7219262558211
2001-12-21,825.7510871386077
2001-12-24,835.5135653155135
2001-12-25,835.5173638937301
2001-12-26,838.671446739993
2001-12-27,836.7396193563941
2001-12-28,844.9890496616619
2001-12-31,831.3537406043667
2002-01-01,831.3486472585863
2002-01-02,819.957368324113
2002-01-03,828.4852899046286
2002-01-04,840.9971124586198
2002-01-07,840.359019833328
2002-01-08,836.5531656104026
2002-01-09,834.9088400335748
2002-01-10,830.8819616446145
2002-01-11,826.3656928618942
2002-01-14,817.4473203052191
2002-01-15,826.9321696398554
2002-01-16,823.1649315162614
2002-01-17,831.2919457280535
2002-01-18,824.4357356413991
2002-01-21,824.6226663605833
2002-01-22,822.3362241136332
2002-01-23,827.3314709288454
2002-01-24,835.9031182579032
2002-01-25,850.8890368071241
2002-01-28,854.3767008163005
2002-01-29,833.5978812312675
2002-01-30,840.3834036492337
2002-01-31,853.4098368885042
2002-02-01,848.9154339684662
2002-02-04,825.8498285522301
2002-02-05,818.9807131589663
2002-02-06,811.9253704740154
2002-02-07,812.2675957738002
2002-02-08,821.0563607900433
2002-02-11,825.0479429112813
2002-02-12,824.2312512347495
2002-02-13,834.8005924480228
2002-02-14,836.6180589969155
2002-02-15,828.8185130801535
2002-02-18,831.8856358034526
2002-02-19,815.4796956393488
2002-02-20,827.3722085237968
2002-02-21,820.9327962992793
2002-02-22,822.6142664395255
2002-02-25,840.07922666987
2002-02-26,844.3136757126828
2002-02-27,852.1460088006908
2002-02-28,851.4785922844814
2002-03-01,866.0275277905772
2002-03-04,878.1446655708073
2002-03-05,873.4355532400785
2002-03-06,881.5894554702683
2002-03-07,873.1168818159883
2002-03-08,878.3395876007909
2002-03-11,882.2536687196033
2002-03-12,885.5881378912541
2002-03-13,877.3361162835199
2002-03-14,870.8201233886532
2002-03-15,878.24039844766
2002-03-18,880.996568332668
2002-03-19,883.8864776389215
2002-03-20,872.8515794838785
2002-03-21,875.6357071891247
2002-03-22,875.4809118322793
2002-03-25,867.3998127802215
2002-03-26,873.14665789987
2002-03-27,883.9053284566846
2002-03-28,884.6718474927758
2002-03-29,884.6675854840629
2002-04-01,874.667072256651
2002-04-02,871.8100903113839
2002-04-03,864.5810457106217
2002-04-04,863.0624924412152
2002-04-05,867.2398023347267
2002-04-08,874.3891109238455
2002-04-09,871.4011770002327
2002-04-10,878.4347513383129
2002-04-11,859.1522288650192
2002-04-12,867.4443327433775
2002-04-15,860.9309257609384
2002-04-16,875.7557017875348
2002-04-17,870.6605238579697
2002-04-18,865.6006771874737
2002-04-19,868.7357259026309
2002-04-22,857.5581822594881
2002-04-23,854.8187276396477
2002-04-24,847.9591731516858
2002-04-25,840.919488527473
2002-04-26,834.1705863903779
2002-04-29,823.8737017223609
2002-04-30,833.9429742542378
2002-05-01,836.620070457107
2002-05-02,843.8653415910883
2002-05-03,830.4548153358243
2002-05-06,813.7365105327383
2002-05-07,814.4535493932441
2002-05-08,834.9775726378479
2002-05-09,827.9032409320264
2002-05-10,814.3046301219122
2002-05-13,827.3286526459162
2002-05-14,848.4884127904523
2002-05-15,840.3583688304423
2002-05-16,840.4584612447761
2002-05-17,832.0377683385504
2002-05-20,824.3416949842403
2002-05-21,822.230736928318
2002-05-22,817.8417137277314
2002-05-23,831.0031872504544
2002-05-24,822.0247189880444
2002-05-27,824.7552966726759
2002-05-28,811.472414189405
2002-05-29,805.2259160143088
2002-05-30,797.3869291546071
2002-05-31,804.6553827090364
2002-06-03,782.8002796225991
2002-06-04,775.0606148822183
2002-06-05,783.2024084439479
2002-06-06,761.9000304494439
2002-06-07,764.7000187372865
2002-06-10,766.4127565626424
2002-06-11,755.7366678840191
2002-06-12,756.9448202661184
2002-06-13,750.6164781744114
2002-06-14,747.0961775366543
2002-06-17,769.9985551784623
2002-06-18,768.8428521585814
2002-06-19,752.3876782823061
2002-06-20,737.7268471293611
2002-06-21,726.4861469258958
2002-06-24,717.9342286532914
2002-06-25,714.6450381885264
2002-06-26,694.1722587295556
2002-06-27,709.0221391962515
2002-06-28,712.0094283321595
2002-07-01,700.3117494460906
2002-07-02,687.7416539899856
2002-07-03,688.9863412156254
2002-07-04,689.9720527796297
2002-07-05,715.833035988754
2002-07-08,701.0523296662518
2002-07-09,681.9953421080763
2002-07-10,665.3967015373016
2002-07-11,663.7963052647104
2002-07-12,658.4062070523024
2002-07-15,642.4256825359433
2002-07-16,629.6813954243455
2002-07-17,633.1693930056884
2002-07-18,616.9581049798925
2002-07-19,592.5083026610332
2002-07-22,576.3697934102915
2002-07-23,566.2453026629097
2002-07-24,594.5352432218093
2002-07-25,592.792846151305
2002-07-26,611.0821570389841
2002-07-29,649.8162220512845
2002-07-30,647.8820253468407
2002-07-31,660.1163278018155
2002-08-01,642.8249231827167
2002-08-02,626.2201617980402
