Date,EAFE ex UK IMI VALUE
1999-06-14,534.6596965794813
1999-06-15,535.979737485423
1999-06-16,540.2301876505965
1999-06-17,544.5637628790029
1999-06-18,541.5714839457526
1999-06-21,545.910143283074
1999-06-22,546.4736365912017
1999-06-23,542.3835507030177
1999-06-24,539.2205838755616
1999-06-25,535.286193624916
1999-06-28,539.9283945370482
1999-06-29,542.797739211185
1999-06-30,541.9286898665557
1999-07-01,550.5448772618538
1999-07-02,553.7662127585892
1999-07-05,559.3722099608593
1999-07-06,558.0133041025963
1999-07-07,557.2480571368358
1999-07-08,557.6044877975053
1999-07-09,559.2857555445582
1999-07-12,563.1336388883699
1999-07-13,559.7179069989672
1999-07-14,563.0890897015619
1999-07-15,565.6143793506828
1999-07-16,563.4548452915727
1999-07-19,569.334739799664
1999-07-20,558.8175317319963
1999-07-21,553.2984145317156
1999-07-22,547.4639246556656
1999-07-23,544.0781032090304
1999-07-26,535.0641366017152
1999-07-27,536.6759749243255
1999-07-28,540.1747138213269
1999-07-29,536.103136600849
1999-07-30,542.7114983071209
1999-08-02,541.6180139789075
1999-08-03,541.6022914033138
1999-08-04,538.8561545308286
1999-08-05,531.6872107772602
1999-08-06,529.4826668987779
1999-08-09,532.3028426796905
1999-08-10,528.7142281993848
1999-08-11,529.0641649005754
1999-08-12,536.233382334089
1999-08-13,541.7089687009424
1999-08-16,548.032388475059
1999-08-17,550.3830459715191
1999-08-18,554.0368300950096
1999-08-19,551.9282531307357
1999-08-20,559.0208548506126
1999-08-23,568.3282457475462
1999-08-24,568.199991306684
1999-08-25,571.6480640699122
1999-08-26,569.1112063225527
1999-08-27,567.2034092122047
1999-08-30,570.5980706667207
1999-08-31,558.6697841755446
1999-09-01,567.3792423584682
1999-09-02,561.865209811635
1999-09-03,566.6149988410378
1999-09-06,571.9274126376034
1999-09-07,567.6962180289967
1999-09-08,565.5869813209581
1999-09-09,575.4279704579029
1999-09-10,578.6660729419451
1999-09-13,586.9949228713552
1999-09-14,584.5979964069505
1999-09-15,586.2746409003156
1999-09-16,579.8970944484098
1999-09-17,576.8113689516109
1999-09-20,578.696701544196
1999-09-21,579.7292145267285
1999-09-22,571.2007889603768
1999-09-23,573.4780704686043
1999-09-24,562.7635883718291
1999-09-27,560.6628258433474
1999-09-28,561.8619175162903
1999-09-29,555.7086061236415
1999-09-30,562.8139490609218
1999-10-01,563.5475719876509
1999-10-04,564.2689625687777
1999-10-05,564.6422935996153
1999-10-06,563.96863109319
1999-10-07,566.2812711945194
1999-10-08,568.996442255557
1999-10-11,569.863315352326
1999-10-12,566.6291162940806
1999-10-13,558.7920877128896
1999-10-14,559.8929453676499
1999-10-15,552.5036671456178
1999-10-18,545.0371665017973
1999-10-19,551.2100972423324
1999-10-20,555.6958120330756
1999-10-21,553.5390774997514
1999-10-22,561.0861698715875
1999-10-25,563.3640533529635
1999-10-26,567.9487975184182
1999-10-27,567.2388101455123
1999-10-28,569.9866203396488
1999-10-29,579.6220157627293
1999-11-01,578.2546305365629
1999-11-02,580.7507769485567
1999-11-03,580.5823473504468
1999-11-04,587.1333324925928
1999-11-05,582.9724664417594
1999-11-08,581.9208839532854
1999-11-09,583.1038639263146
1999-11-10,587.3704670681916
1999-11-11,586.2469542445566
1999-11-12,587.2694231772152
1999-11-15,585.032280008703
1999-11-16,584.6471687877544
1999-11-17,589.3662410300541
1999-11-18,597.4446069466843
1999-11-19,599.9185461059656
1999-11-22,597.8188789168199
1999-11-23,599.500597276795
1999-11-24,598.1282736796152
1999-11-25,599.0089003004789
1999-11-26,607.1353141071355
1999-11-29,607.7043645425407
1999-11-30,601.690689729702
1999-12-01,605.0958414043954
1999-12-02,608.14096742287
1999-12-03,612.1575000186324
1999-12-06,602.1681192977765
1999-12-07,603.8224267987492
1999-12-08,597.9254296129825
1999-12-09,601.6356409666848
1999-12-10,604.1044867477448
1999-12-13,603.9624412245772
1999-12-14,604.8472175624071
1999-12-15,605.6210013412506
1999-12-16,604.5637525785761
1999-12-17,608.0542307307426
1999-12-20,609.4862388645114
1999-12-21,608.2201404735789
1999-12-22,615.641080928422
1999-12-23,617.5801988263044
1999-12-24,617.6838440735272
1999-12-27,617.9980534978737
1999-12-28,621.8054632424597
1999-12-29,623.0662545590569
1999-12-30,628.0514349766064
1999-12-31,628.0484689718629
2000-01-03,624.879155345729
2000-01-04,606.3458902816864
2000-01-05,594.9443971368331
2000-01-06,588.8164664806484
2000-01-07,599.5436766682548
2000-01-10,603.2472382744729
2000-01-11,604.5642335823749
2000-01-12,601.4060603775874
2000-01-13,603.6991701203881
2000-01-14,613.7039172160247
2000-01-17,621.8829154048087
2000-01-18,613.3042638107779
2000-01-19,609.1812443538937
2000-01-20,610.6324460847018
2000-01-21,609.9338464001137
2000-01-24,608.9014948564468
2000-01-25,598.6331631916619
2000-01-26,603.3377307148476
2000-01-27,612.7791214973281
2000-01-28,613.6602893189918
2000-01-31,606.3198249948219
2000-02-01,607.2892737547955
2000-02-02,613.2255315038194
2000-02-03,615.8925896719676
2000-02-04,622.0117696517356
2000-02-07,619.5351676975463
2000-02-08,617.9563229800418
2000-02-09,617.4137802901345
2000-02-10,616.4070324698154
2000-02-11,616.6219246649027
2000-02-14,614.5229337913944
2000-02-15,603.9693690991436
2000-02-16,605.6376300977718
2000-02-17,609.6785500561251
2000-02-18,606.7739069213188
2000-02-21,595.8681441930381
2000-02-22,588.3011747461219
2000-02-23,594.7894872603484
2000-02-24,598.0044906382398
2000-02-25,608.4291569737197
2000-02-28,611.667538746555
2000-02-29,613.8361151596479
2000-03-01,619.6538682815325
2000-03-02,623.050301383064
2000-03-03,624.0214158018018
2000-03-06,624.15602084688
2000-03-07,627.749155592567
2000-03-08,625.4681712572242
2000-03-09,622.7272238549193
2000-03-10,627.5476075558956
2000-03-13,617.6303938219626
2000-03-14,619.4519461950779
2000-03-15,610.5719616071884
2000-03-16,623.8705825462764
2000-03-17,630.742858554051
2000-03-20,629.2084005520451
2000-03-21,627.7743837070153
2000-03-22,629.6766001848932
2000-03-23,623.66394742991
2000-03-24,631.0483394122213
2000-03-27,637.1579701823524
2000-03-28,645.4765288598044
2000-03-29,656.0932302673237
2000-03-30,646.2667339612751
2000-03-31,655.6756565471595
2000-04-03,652.8624035453349
2000-04-04,656.224605131921
2000-04-05,648.1649392799095
2000-04-06,649.2400432766858
2000-04-07,650.1990723323853
2000-04-10,649.8445730349441
2000-04-11,645.0968987295059
2000-04-12,654.313405334041
2000-04-13,654.3619058582957
2000-04-14,650.7572959967006
2000-04-17,632.5764880810328
2000-04-18,643.0754659683965
2000-04-19,647.7347272548967
2000-04-20,648.7751475743931
2000-04-21,645.7501889101846
2000-04-24,651.4386199971943
2000-04-25,659.675300917489
2000-04-26,659.6676565288999
2000-04-27,657.9738678848626
2000-04-28,655.8449365750362
2000-05-01,662.2221223054293
2000-05-02,668.0911348985551
2000-05-03,671.7636032416833
2000-05-04,673.7721062578182
2000-05-05,674.3579952719119
2000-05-08,671.8071668309527
2000-05-09,663.7735761448913
2000-05-10,658.3861693403949
2000-05-11,659.8771831072761
2000-05-12,665.8587624877918
2000-05-15,659.045180312509
2000-05-16,668.117919896612
2000-05-17,669.202687457623
2000-05-18,668.6298133379458
2000-05-19,667.7533709639646
2000-05-22,653.9539780207455
2000-05-23,656.2388576413965
2000-05-24,651.9848265596844
2000-05-25,655.285023837173
2000-05-26,644.319741821523
2000-05-29,646.7414020222577
2000-05-30,647.0124245864055
2000-05-31,646.706060293875
2000-06-01,649.1265938304211
2000-06-02,651.6407969209855
2000-06-05,656.8365122732663
2000-06-06,654.5362434830038
2000-06-07,655.5969140720605
2000-06-08,655.2485895933416
2000-06-09,655.9647751873276
2000-06-12,656.1632110059909
2000-06-13,654.0052736186366
2000-06-14,653.9667518594009
2000-06-15,650.2405728293993
2000-06-16,647.7979080836243
2000-06-19,651.8571306858365
2000-06-20,656.2680738826668
2000-06-21,660.0934619131058
2000-06-22,662.9216621327781
2000-06-23,662.4605529016827
2000-06-26,659.7754059623759
2000-06-27,661.925308704023
2000-06-28,664.4079217443604
2000-06-29,661.9807763086718
2000-06-30,662.2225066348221
2000-07-03,667.7544632157476
2000-07-04,669.2076916585809
2000-07-05,663.4475482181335
2000-07-06,662.3840594369892
2000-07-07,666.9276287607896
2000-07-10,670.9761732497877
2000-07-11,671.9557248460424
2000-07-12,671.0952214718284
2000-07-13,670.2283280590077
2000-07-14,670.273273115519
2000-07-17,669.6417668090845
2000-07-18,664.1941422291695
2000-07-19,666.3251503777952
2000-07-20,667.4598532262926
2000-07-21,658.5522647967108
2000-07-24,656.8060122174304
2000-07-25,653.8298115316679
2000-07-26,653.1195050411496
2000-07-27,649.5531594803531
2000-07-28,650.2497457881398
2000-07-31,652.058301386598
2000-08-01,654.9807773599506
2000-08-02,662.5225908257663
2000-08-03,664.3835906950748
2000-08-04,664.1947298191634
2000-08-07,671.5407389422691
2000-08-08,672.7715596756564
2000-08-09,678.914736307637
2000-08-10,674.1981181971091
2000-08-11,679.2810680251654
2000-08-14,679.467544982085
2000-08-15,678.297019494198
2000-08-16,680.8383407010285
2000-08-17,676.0016194904662
2000-08-18,679.6963407925872
2000-08-21,679.9158807667192
2000-08-22,686.6728566189777
2000-08-23,692.7403955993351
2000-08-24,689.0118688649856
2000-08-25,690.7466690690874
2000-08-28,693.3245873962737
2000-08-29,693.5027752637948
2000-08-30,688.2875338031357
2000-08-31,687.7464952461943
2000-09-01,687.6809914250688
2000-09-04,689.5593349571004
2000-09-05,691.4785890223136
2000-09-06,692.6201410755373
2000-09-07,698.2391387647358
2000-09-08,697.3744876950734
2000-09-11,695.7270090251408
2000-09-12,690.5208248919107
2000-09-13,687.2653148084141
2000-09-14,687.3580653430664
2000-09-15,685.714318070013
2000-09-18,686.1009840663511
2000-09-19,686.6122655243198
2000-09-20,690.0991514162185
2000-09-21,682.9722125221513
2000-09-22,665.2732358970902
2000-09-25,672.1391533878423
2000-09-26,669.1826115111767
2000-09-27,666.0410251581449
2000-09-28,667.0849538631013
2000-09-29,670.5155696639133
2000-10-02,676.49072807761
2000-10-03,682.6172013076424
2000-10-04,682.8598391583783
2000-10-05,684.9943253373835
2000-10-06,684.3173936526274
2000-10-09,677.4863372959659
2000-10-10,679.4979645507796
2000-10-11,670.0150969545515
2000-10-12,672.9503566398622
2000-10-13,671.1170410956879
2000-10-16,675.2364216915288
2000-10-17,672.20952326509
2000-10-18,667.0776653536814
2000-10-19,674.3833710134314
2000-10-20,679.733772565499
2000-10-23,681.0894623215594
2000-10-24,686.5494227990696
2000-10-25,687.4066357736606
2000-10-26,686.3817978128851
2000-10-27,681.9155852514488
2000-10-30,680.346129878475
2000-10-31,684.9840826160275
2000-11-01,688.606452935207
2000-11-02,689.4366253925068
2000-11-03,691.4333388891417
2000-11-06,696.5535760675915
2000-11-07,697.45450190768
2000-11-08,698.4969538146809
2000-11-09,692.3638446243417
2000-11-10,687.0339728661488
2000-11-13,681.6279692922118
2000-11-14,686.3906385910958
2000-11-15,686.1689607351652
2000-11-16,682.4797951411424
2000-11-17,681.8641233619046
2000-11-20,676.172835409035
2000-11-21,675.4023342834562
2000-11-22,670.3557580918015
2000-11-23,672.2561409816456
2000-11-24,674.3731500684397
2000-11-27,675.4804116659546
2000-11-28,671.6906262366088
2000-11-29,666.496201123393
2000-11-30,660.3362995062464
2000-12-01,666.1478121939629
2000-12-04,655.9080594227315
2000-12-05,660.1492900870586
2000-12-06,660.7588755350974
2000-12-07,655.473750408984
2000-12-08,656.1091343684815
2000-12-11,667.9511218480847
2000-12-12,667.0633816152371
2000-12-13,664.3101127326976
2000-12-14,653.5387866606605
2000-12-15,643.394084731582
2000-12-18,645.5064629450382
2000-12-19,646.9033329580627
2000-12-20,634.0448976335383
2000-12-21,627.8037599503358
2000-12-22,626.5645269774833
2000-12-25,632.6945887760975
2000-12-26,629.2310592289748
2000-12-27,631.5597992722487
2000-12-28,634.5406156355508
2000-12-29,632.240846289473
2001-01-01,632.2499240829025
2001-01-02,628.1519316264553
2001-01-03,627.7149224907372
2001-01-04,629.5955056350555
2001-01-05,628.6837419450349
2001-01-08,628.0421066652087
2001-01-09,625.1555724782148
2001-01-10,620.926435116064
2001-01-11,614.9751697615424
2001-01-12,616.7383584693401
2001-01-15,618.5048367012754
2001-01-16,620.1108503981827
2001-01-17,627.9583475566229
2001-01-18,626.1437201512829
2001-01-19,629.1851882598779
2001-01-22,631.4584837969327
2001-01-23,629.7228791603375
2001-01-24,633.9606322402257
2001-01-25,638.5994583146858
2001-01-26,636.933386691973
2001-01-29,640.6617430002061
2001-01-30,640.2354164557544
2001-01-31,642.532517181974
2001-02-01,639.2205361524403
2001-02-02,637.5469956145164
2001-02-05,632.8884487986039
2001-02-06,636.4928196957416
2001-02-07,632.2349141016826
2001-02-08,634.7338405558703
2001-02-09,630.5770549877175
2001-02-12,630.2047110073416
2001-02-13,632.7581486700658
2001-02-14,633.528979580474
2001-02-15,640.9290635406164
2001-02-16,632.6653663636953
2001-02-19,629.4142873024869
2001-02-20,634.3617089870359
2001-02-21,626.8363444052986
2001-02-22,626.805190260609
2001-02-23,625.8685963520119
2001-02-26,630.5322489203329
2001-02-27,629.2105029482792
2001-02-28,625.2457088018617
2001-03-01,617.3632811132684
2001-03-02,609.0071058698318
2001-03-05,612.3938883932598
2001-03-06,618.0777124131575
2001-03-07,619.642984937036
2001-03-08,619.0862142567406
2001-03-09,617.852301467983
2001-03-12,606.4693543625835
2001-03-13,600.9081111308209
2001-03-14,592.4524397661911
2001-03-15,598.682305437506
2001-03-16,594.6269997482649
2001-03-19,594.50696849638
2001-03-20,595.0957174077826
2001-03-21,601.1990061592093
2001-03-22,585.683731592761
2001-03-23,592.7511262827855
2001-03-26,608.6407240119556
2001-03-27,612.8648593864278
2001-03-28,616.0804898301811
2001-03-29,611.1558037444219
2001-03-30,609.2952969936331
2001-04-02,605.5986552564932
2001-04-03,603.1551783730392
2001-04-04,601.6163884774105
2001-04-05,612.1070075519764
2001-04-06,610.4110750398592
2001-04-09,607.1356617259449
2001-04-10,614.5464080501232
2001-04-11,620.1362765159525
2001-04-12,621.9805585760695
2001-04-13,621.0384384285805
2001-04-16,621.9179964014487
2001-04-17,622.2109997340908
2001-04-18,637.1569240042519
2001-04-19,634.7259353654023
2001-04-20,627.8163597325487
2001-04-23,627.6931630515933
2001-04-24,631.7313826862089
2001-04-25,632.6344606039229
2001-04-26,636.1475530218333
2001-04-27,640.724445861796
2001-04-30,645.8059481195777
2001-05-01,654.0875338940808
2001-05-02,653.5259128385188
2001-05-03,650.1988242344722
2001-05-04,649.5230432607214
2001-05-07,653.4765502069224
2001-05-08,649.5434471957728
2001-05-09,645.863344468648
2001-05-10,649.3329205833791
2001-05-11,652.3118143706646
2001-05-14,646.883798996545
2001-05-15,648.2238299187104
2001-05-16,643.8936577482497
2001-05-17,652.9391788256272
2001-05-18,655.4014094147585
2001-05-21,661.1149432648654
2001-05-22,664.6023272776841
2001-05-23,669.3921215187785
2001-05-24,671.7017474459178
2001-05-25,667.692753777939
2001-05-28,665.0880033058236
2001-05-29,668.1699945749439
2001-05-30,659.6102155947501
2001-05-31,664.0589432101149
2001-06-01,663.6876812528693
2001-06-04,663.1335843542674
2001-06-05,664.0435328070328
2001-06-06,663.1315545110627
2001-06-07,663.240310493279
2001-06-08,663.4936303052755
2001-06-11,661.7411838445779
2001-06-12,649.5867496745028
2001-06-13,652.1475233969735
2001-06-14,646.3741117200308
2001-06-15,641.0717976613565
2001-06-18,637.005824768728
2001-06-19,638.4813314526033
2001-06-20,637.9801680525684
2001-06-21,641.4118225715117
2001-06-22,645.1552401731943
2001-06-25,643.5280463133097
2001-06-26,640.9124881218385
2001-06-27,639.4116478225326
2001-06-28,644.4875678706736
2001-06-29,652.5638269043534
2001-07-02,654.2746942054695
2001-07-03,653.1420739087727
2001-07-04,651.047054920196
2001-07-05,651.0492601416431
2001-07-06,637.0423697419003
2001-07-09,633.2157381658528
2001-07-10,631.864023568063
2001-07-11,625.4558880543279
2001-07-12,633.3807966805837
2001-07-13,633.2945767030506
2001-07-16,630.7822814655397
2001-07-17,627.380572272869
2001-07-18,614.7998462746395
2001-07-19,618.554835922829
2001-07-20,616.2549032392891
2001-07-23,611.9009516268922
2001-07-24,609.4842913192331
2001-07-25,606.170337021076
2001-07-26,608.7800951477725
2001-07-27,614.0467017435406
2001-07-30,612.1601260966007
2001-07-31,617.5575579874059
2001-08-01,620.384958050383
2001-08-02,624.4726191108335
2001-08-03,618.5091487358679
2001-08-06,621.1894167576445
2001-08-07,623.577775153901
2001-08-08,620.2667378098198
2001-08-09,607.2942049728111
2001-08-10,604.4959434250726
2001-08-13,602.4580520030376
2001-08-14,612.2219749974146
2001-08-15,609.9466046213239
2001-08-16,603.9028062783319
2001-08-17,598.1271614055175
2001-08-20,595.4615721979541
2001-08-21,599.7772517994405
2001-08-22,599.6132663956016
2001-08-23,600.6075833674875
2001-08-24,604.8375664065558
2001-08-27,607.3636623419527
2001-08-28,602.4924403428494
2001-08-29,600.1755807378308
2001-08-30,591.8233882854598
2001-08-31,590.7268866600729
2001-09-03,582.2525596224126
2001-09-04,593.8178486713252
2001-09-05,585.8807634321917
2001-09-06,578.6412440146471
2001-09-07,568.5606279530098
2001-09-10,559.8084543630702
2001-09-11,544.8408910507533
2001-09-12,528.5325825042485
2001-09-13,532.2293058088377
2001-09-14,523.0993761856281
2001-09-17,516.1618753163657
2001-09-18,514.7738305480276
2001-09-19,512.4442260825475
2001-09-20,499.3786976197803
2001-09-21,486.65198030941116
2001-09-24,498.3897008209837
2001-09-25,502.08061081798627
2001-09-26,504.3671953347249
2001-09-27,506.08157768528434
2001-09-28,521.3770803235764
2001-10-01,519.2498276997843
2001-10-02,524.5010996900171
2001-10-03,520.5941908013936
2001-10-04,534.5465960379199
2001-10-05,530.7780559291865
2001-10-08,530.7993346481628
2001-10-09,526.1483750836508
2001-10-10,531.6345432756481
2001-10-11,541.3476345586424
2001-10-12,542.3313202799768
2001-10-15,535.1148020755037
2001-10-16,538.9672025377268
2001-10-17,544.596857855637
2001-10-18,538.0565788018152
2001-10-19,534.5374094849512
2001-10-22,538.9287338958317
2001-10-23,549.0755903290678
2001-10-24,551.4083885912287
2001-10-25,547.5600336956101
2001-10-26,551.6259537880317
2001-10-29,541.4875255476807
2001-10-30,532.3252908786662
2001-10-31,535.6893769454153
2001-11-01,535.4256990314543
2001-11-02,534.5415052794506
2001-11-05,542.6658397145316
2001-11-06,543.6283785363652
2001-11-07,541.7824817403255
2001-11-08,552.68638193032
2001-11-09,548.0539621424972
2001-11-12,541.1329943187343
2001-11-13,548.6824773613604
2001-11-14,549.2203140709837
2001-11-15,553.4319991875929
2001-11-16,554.2775798692203
2001-11-19,562.7390034879663
2001-11-20,559.3225521596962
2001-11-21,560.9809537044505
2001-11-22,561.0250271841134
2001-11-23,560.9841151397204
2001-11-26,563.2888289638375
2001-11-27,557.9413220851366
2001-11-28,549.5521100775419
2001-11-29,548.4839004482549
2001-11-30,548.4921270811128
2001-12-03,544.0301700529774
2001-12-04,545.744439743667
2001-12-05,557.8712063240613
2001-12-06,558.2788396759856
2001-12-07,553.2116463873019
2001-12-10,545.5117899315852
2001-12-11,544.2961623446856
2001-12-12,542.8583242558325
2001-12-13,533.2419020103013
2001-12-14,527.7855696418756
2001-12-17,530.0829141460928
2001-12-18,530.5083736969434
2001-12-19,529.7106401178916
2001-12-20,530.3603533090198
2001-12-21,536.4708320264315
2001-12-24,538.3556298611267
2001-12-25,538.2010477229296
2001-12-26,535.9270186093712
2001-12-27,541.300612274789
2001-12-28,548.1166411244797
2001-12-31,546.2972331590307
2002-01-01,546.2972713324613
2002-01-02,539.610992759411
2002-01-03,546.5961530926459
2002-01-04,552.8321279944018
2002-01-07,550.9473407367452
2002-01-08,545.5467059825118
2002-01-09,545.0703240956625
2002-01-10,538.7915826289633
2002-01-11,540.2816805107816
2002-01-14,533.4599121683195
2002-01-15,533.3746941809445
2002-01-16,533.0667513577849
2002-01-17,537.6300042021758
2002-01-18,539.1572685446932
2002-01-21,538.5867218110545
2002-01-22,534.6626364001577
2002-01-23,534.5384074323821
2002-01-24,539.5874151022773
2002-01-25,544.208042621815
2002-01-28,550.4626142464472
2002-01-29,544.089094899415
2002-01-30,538.2069043062024
2002-01-31,542.5019973835042
2002-02-01,540.8301391552013
2002-02-04,535.7853158908376
2002-02-05,526.9410187212837
2002-02-06,523.1917497692672
2002-02-07,526.0947900340402
2002-02-08,526.5452478839666
2002-02-11,529.6377198350378
2002-02-12,533.0785858726496
2002-02-13,537.555734429104
2002-02-14,542.5562597707769
2002-02-15,539.1376674542759
2002-02-18,538.6194492516921
2002-02-19,526.4357005255687
2002-02-20,525.5663621608926
2002-02-21,533.873691861547
2002-02-22,530.2814055894145
2002-02-25,534.7808733882973
2002-02-26,536.5629628336696
2002-02-27,546.5738810873023
2002-02-28,550.4578470345593
2002-03-01,555.6168137616585
2002-03-04,571.1521082167209
2002-03-05,568.8099950750159
2002-03-06,569.1319326950952
2002-03-07,577.9194223589052
2002-03-08,581.1283229123952
2002-03-11,583.143782115122
2002-03-12,577.1506310336197
2002-03-13,572.1348355999139
2002-03-14,572.9379174484818
2002-03-15,576.7105829276229
2002-03-18,574.6772891024771
2002-03-19,579.6379887075889
2002-03-20,576.408356963839
2002-03-21,575.504703594138
2002-03-22,573.4700935859938
2002-03-25,571.7960824819252
2002-03-26,572.1028649721325
2002-03-27,575.6154792241546
2002-03-28,580.2577348523068
2002-03-29,576.2568204307349
2002-04-01,572.4821672271299
2002-04-02,571.8914590400219
2002-04-03,575.3567373377061
2002-04-04,573.8872453309066
2002-04-05,574.891001081375
2002-04-08,571.7272130421516
2002-04-09,569.9409650177317
2002-04-10,574.2671930017946
2002-04-11,567.3134529823886
2002-04-12,567.3485014517004
2002-04-15,570.648737140995
2002-04-16,577.5565702461637
2002-04-17,579.0739874978018
2002-04-18,580.7032348375404
2002-04-19,581.9429103200042
2002-04-22,582.4895303873213
2002-04-23,582.0560412043698
2002-04-24,578.8590709370786
2002-04-25,574.2133101804138
2002-04-26,572.1779968580015
2002-04-29,569.8833640823052
2002-04-30,571.0707033227122
2002-05-01,572.1447095359347
2002-05-02,571.1576158535854
2002-05-03,568.4793976630734
2002-05-06,565.5900457831456
2002-05-07,562.2839257673452
2002-05-08,570.185713115826
2002-05-09,570.3622395810935
2002-05-10,567.2689166567064
2002-05-13,569.3854494047359
2002-05-14,573.8408594487246
2002-05-15,577.3666571586218
2002-05-16,578.9389483679897
2002-05-17,579.3117595936094
2002-05-20,578.781001192763
2002-05-21,581.9728806673144
2002-05-22,579.579004401921
2002-05-23,581.1463727222988
2002-05-24,582.1011057652066
2002-05-27,582.8634691918184
2002-05-28,579.7723828233397
2002-05-29,577.3720015511261
2002-05-30,572.9161548549788
2002-05-31,573.2382061457625
2002-06-03,572.5083885646319
2002-06-04,560.8634867014599
2002-06-05,561.3852478484002
2002-06-06,559.3363959961433
2002-06-07,553.721069763256
2002-06-10,552.8393643383232
2002-06-11,556.6434041568074
2002-06-12,548.50091118495
2002-06-13,542.8456196212574
2002-06-14,531.3819647150128
2002-06-17,536.0713437937239
2002-06-18,536.8174170058567
2002-06-19,526.0364615125103
2002-06-20,519.5032408069261
2002-06-21,517.2855758393304
2002-06-24,509.10810197824236
2002-06-25,516.1373056103234
2002-06-26,504.03295086284015
2002-06-27,509.7256061451618
2002-06-28,523.0176685863051
2002-07-01,523.3245141561783
2002-07-02,515.028117848415
2002-07-03,512.899686671401
2002-07-04,516.5979121838905
2002-07-05,528.9428410167154
2002-07-08,525.9800161291074
2002-07-09,525.7645314188165
2002-07-10,515.5051302064415
2002-07-11,503.49334188813253
2002-07-12,503.8911673383406
2002-07-15,485.9146135871837
2002-07-16,481.066003457412
2002-07-17,487.629177911142
2002-07-18,493.1238411558137
2002-07-19,478.6216762194783
2002-07-22,465.7118918625715
2002-07-23,461.7289207661587
2002-07-24,454.5483674195601
2002-07-25,458.38961167362453
2002-07-26,453.95534919169785
2002-07-29,470.87007135492604
2002-07-30,471.40834541157545
2002-07-31,472.6952603387783
2002-08-01,462.6685706793845
2002-08-02,459.543737100676
2002-08-05,450.7845700470062
