Date,WORLD ex USA IMI VALUE
1999-05-25,515.6001892665865
1999-05-26,518.8573595134529
1999-05-27,516.0386500559514
1999-05-28,517.3428480753056
1999-05-31,519.3900411730212
1999-06-01,522.1153541463297
1999-06-02,528.3121220259213
1999-06-03,528.8085537910763
1999-06-04,532.3236032668788
1999-06-07,537.5318231005917
1999-06-08,535.1981724490566
1999-06-09,537.4004023302248
1999-06-10,536.6799182295581
1999-06-11,542.1518938019857
1999-06-14,539.7389309279067
1999-06-15,540.2830684589095
1999-06-16,545.7246117511419
1999-06-17,548.6238228493992
1999-06-18,546.4319894772784
1999-06-21,551.0076568280268
1999-06-22,550.743469204963
1999-06-23,546.2277944744773
1999-06-24,542.3942332682311
1999-06-25,538.7083353899641
1999-06-28,542.2667460150167
1999-06-29,542.8878882896482
1999-06-30,542.6550264124542
1999-07-01,553.2047389647264
1999-07-02,556.6093847631698
1999-07-05,562.5610542869209
1999-07-06,561.1095576542715
1999-07-07,559.6007845141539
1999-07-08,560.1329097220254
1999-07-09,561.1480260737959
1999-07-12,564.4618530776644
1999-07-13,559.2495905099804
1999-07-14,562.7880250437846
1999-07-15,566.3151444746244
1999-07-16,564.304944684272
1999-07-19,567.1686091088765
1999-07-20,555.1560688041603
1999-07-21,548.5360441593908
1999-07-22,544.4842588321094
1999-07-23,540.5046476399715
1999-07-26,531.7306197778261
1999-07-27,534.2134399792428
1999-07-28,537.3547318596816
1999-07-29,532.3623532417549
1999-07-30,540.1085038309196
1999-08-02,540.1298478057334
1999-08-03,539.8762264195586
1999-08-04,537.3376199933973
1999-08-05,529.3710089938701
1999-08-06,528.183298614783
1999-08-09,530.6253209064765
1999-08-10,525.8769932169471
1999-08-11,527.7314555589498
1999-08-12,535.48459120356
1999-08-13,541.6968717724557
1999-08-16,546.2803405672025
1999-08-17,547.3499913991901
1999-08-18,550.6055435982353
1999-08-19,547.4161895194162
1999-08-20,553.2837797380312
1999-08-23,562.6878885777709
1999-08-24,561.9459542647824
1999-08-25,565.5146431930558
1999-08-26,563.4918933020978
1999-08-27,561.7865088341564
1999-08-30,564.1855706219167
1999-08-31,553.6213641735274
1999-09-01,559.9456190981706
1999-09-02,553.2199502997207
1999-09-03,560.0108879691454
1999-09-06,564.6625948559818
1999-09-07,560.7271253424643
1999-09-08,559.4873516100531
1999-09-09,568.5420343530797
1999-09-10,570.8336298746199
1999-09-13,575.8322280843581
1999-09-14,572.0350083600089
1999-09-15,572.4028711008946
1999-09-16,567.3480620260021
1999-09-17,565.7777162983447
1999-09-20,566.5617718157237
1999-09-21,564.3200325412868
1999-09-22,557.0550857199261
1999-09-23,560.3285366978848
1999-09-24,551.8336243501536
1999-09-27,553.8301530129858
1999-09-28,552.755358835124
1999-09-29,546.4652428686937
1999-09-30,551.8111520286934
1999-10-01,551.6217705040146
1999-10-04,553.5281810695268
1999-10-05,553.8877143843366
1999-10-06,553.3038625928659
1999-10-07,555.3362164702004
1999-10-08,557.804310801597
1999-10-11,557.7909926053733
1999-10-12,553.1040372749022
1999-10-13,546.0757405237835
1999-10-14,545.6372419299305
1999-10-15,536.8594996510576
1999-10-18,530.997576351678
1999-10-19,538.5035274879156
1999-10-20,542.6695126286876
1999-10-21,540.2027487813585
1999-10-22,548.862191517901
1999-10-25,549.6977896317313
1999-10-26,554.7098176573535
1999-10-27,553.4244915428166
1999-10-28,557.3237028426038
1999-10-29,566.3696609411851
1999-11-01,565.6082575674208
1999-11-02,567.4984570211288
1999-11-03,567.2678743210521
1999-11-04,572.8057991651732
1999-11-05,568.7737975656306
1999-11-08,568.0737345905949
1999-11-09,570.0978712452339
1999-11-10,573.5455285651806
1999-11-11,574.4492732420896
1999-11-12,576.1628293214616
1999-11-15,575.6422206853427
1999-11-16,576.6963772716414
1999-11-17,579.0260793456795
1999-11-18,585.245181976049
1999-11-19,586.3543242337605
1999-11-22,583.6149102793688
1999-11-23,587.0743807439707
1999-11-24,586.8149043001355
1999-11-25,589.6056375509626
1999-11-26,595.6242583080194
1999-11-29,596.1641821025914
1999-11-30,589.1731010304414
1999-12-01,592.4042268309448
1999-12-02,595.3541233888786
1999-12-03,600.0197479997153
1999-12-06,589.8959932794123
1999-12-07,590.1668215414429
1999-12-08,584.5196529507901
1999-12-09,588.9908811128781
1999-12-10,591.8486113118
1999-12-13,592.0425460140924
1999-12-14,593.2838816972185
1999-12-15,593.4458172770101
1999-12-16,591.9767547651219
1999-12-17,596.580904927456
1999-12-20,597.2234282286975
1999-12-21,596.2643731445961
1999-12-22,601.707453207675
1999-12-23,603.3613927737988
1999-12-24,604.2771074266183
1999-12-27,605.3366810656086
1999-12-28,608.8185030830671
1999-12-29,610.6788180350759
1999-12-30,615.860106500098
1999-12-31,615.7538431139438
2000-01-03,612.5362313323319
2000-01-04,593.3648767900801
2000-01-05,583.8518373059034
2000-01-06,579.7443450038031
2000-01-07,588.5919808343199
2000-01-10,591.9076799441979
2000-01-11,590.6921162184993
2000-01-12,588.308623876578
2000-01-13,589.6572908883131
2000-01-14,598.2458914293588
2000-01-17,604.1363377761655
2000-01-18,595.8678648200888
2000-01-19,591.806319826259
2000-01-20,591.2432409028784
2000-01-21,591.48620502417
2000-01-24,591.3581700939867
2000-01-25,581.3003649577062
2000-01-26,586.1945896222418
2000-01-27,596.1513954771658
2000-01-28,595.0038701321057
2000-01-31,587.627532662166
2000-02-01,588.9320167715932
2000-02-02,591.1775717066835
2000-02-03,592.172052227608
2000-02-04,593.2196107605288
2000-02-07,590.6154093837113
2000-02-08,590.1105989891854
2000-02-09,588.0261288406307
2000-02-10,587.7670157260603
2000-02-11,586.3650116548833
2000-02-14,584.4271198739347
2000-02-15,576.8296593546452
2000-02-16,581.7767250072775
2000-02-17,585.9341006265281
2000-02-18,582.6152417266674
2000-02-21,573.6842489412178
2000-02-22,563.6091952374479
2000-02-23,569.3220605398334
2000-02-24,571.1161144186275
2000-02-25,582.1974532066222
2000-02-28,585.6929628253149
2000-02-29,588.8707347778969
2000-03-01,595.1450447285787
2000-03-02,598.9010737743362
2000-03-03,600.2406650977242
2000-03-06,599.0300625414251
2000-03-07,601.651356391513
2000-03-08,600.2295394565562
2000-03-09,597.433640886793
2000-03-10,601.3363135628572
2000-03-13,592.6926942150927
2000-03-14,594.27436544312
2000-03-15,588.6946348590344
2000-03-16,602.7172457595608
2000-03-17,606.6009020959787
2000-03-20,605.1943749851151
2000-03-21,605.6052551357566
2000-03-22,608.5122698873322
2000-03-23,603.1241144408934
2000-03-24,611.326664424796
2000-03-27,615.5454437119969
2000-03-28,621.6479402126038
2000-03-29,631.4849362331279
2000-03-30,623.8330270472753
2000-03-31,632.7466001476043
2000-04-03,630.8005068648109
2000-04-04,634.3685561103013
2000-04-05,624.7057042237537
2000-04-06,625.5709388116699
2000-04-07,626.4176351926702
2000-04-10,626.4804059326005
2000-04-11,623.0147377364822
2000-04-12,630.6659066457372
2000-04-13,631.3828755286781
2000-04-14,625.7100816613954
2000-04-17,609.7165597749233
2000-04-18,618.2260922347326
2000-04-19,624.2790276372014
2000-04-20,626.7834406039871
2000-04-21,624.557435188044
2000-04-24,628.5894073689891
2000-04-25,639.0161785102296
2000-04-26,639.7647477342774
2000-04-27,639.3245163230367
2000-04-28,637.8766505034052
2000-05-01,642.344493292766
2000-05-02,648.5033659577049
2000-05-03,652.4244998805347
2000-05-04,652.5240683771923
2000-05-05,652.6878392507386
2000-05-08,651.1310496728591
2000-05-09,643.8086447022303
2000-05-10,637.9862753531002
2000-05-11,641.2476285605379
2000-05-12,646.7346221483559
2000-05-15,640.0516319029936
2000-05-16,648.7227139162843
2000-05-17,649.5026659847422
2000-05-18,648.7251049305028
2000-05-19,647.251796149731
2000-05-22,636.1757369665213
2000-05-23,635.899160609025
2000-05-24,632.7720879936646
2000-05-25,634.7119874845644
2000-05-26,624.2147410678701
2000-05-29,626.5092304552667
2000-05-30,627.5047245906459
2000-05-31,627.9939548021565
2000-06-01,630.5943427690654
2000-06-02,633.0423270350328
2000-06-05,636.8558183952397
2000-06-06,634.5405041471655
2000-06-07,634.4285969803548
2000-06-08,634.7475591916766
2000-06-09,635.0689645523719
2000-06-12,634.7748940724371
2000-06-13,632.4210086218428
2000-06-14,633.0405856028898
2000-06-15,630.9302900013636
2000-06-16,628.656530499726
2000-06-19,631.8490857064953
2000-06-20,634.9062032001596
2000-06-21,637.5674211297884
2000-06-22,640.8898229760579
2000-06-23,640.720659626795
2000-06-26,638.8147638651312
2000-06-27,638.5951982978655
2000-06-28,640.1146867256518
2000-06-29,638.0376678988079
2000-06-30,637.9090649187604
2000-07-03,644.508433678022
2000-07-04,645.0158241106712
2000-07-05,637.743660203082
2000-07-06,637.4327214372618
2000-07-07,643.073180131761
2000-07-10,645.1735659957407
2000-07-11,647.4176964703431
2000-07-12,648.5687491537568
2000-07-13,647.523964741237
2000-07-14,647.1984277460598
2000-07-17,646.3879151608251
2000-07-18,642.4074129931743
2000-07-19,645.5958724762803
2000-07-20,647.2291699931077
2000-07-21,639.1913520165126
2000-07-24,637.723576369438
2000-07-25,634.9228660489956
2000-07-26,633.7149916527926
2000-07-27,631.5229541890611
2000-07-28,633.2723472814948
2000-07-31,633.9855527329698
2000-08-01,637.035723025963
2000-08-02,645.4038875729532
2000-08-03,648.2614781553075
2000-08-04,648.2716884053353
2000-08-07,655.3921654404761
2000-08-08,657.0759879822018
2000-08-09,662.8519090893756
2000-08-10,656.900334741268
2000-08-11,662.7087293007721
2000-08-14,664.1012415435298
2000-08-15,662.6791893416855
2000-08-16,665.4280628505043
2000-08-17,661.7867504986693
2000-08-18,665.707142811601
2000-08-21,666.9364936293206
2000-08-22,673.3213417961226
2000-08-23,677.9793155583068
2000-08-24,672.7308809689328
2000-08-25,672.492558322386
2000-08-28,675.3329444635139
2000-08-29,675.0252793115852
2000-08-30,671.7598343495993
2000-08-31,672.3149365627963
2000-09-01,671.9116062621391
2000-09-04,674.3230785555188
2000-09-05,676.6016563159941
2000-09-06,678.8083768389536
2000-09-07,682.102219718087
2000-09-08,679.9327931840257
2000-09-11,680.1735751340829
2000-09-12,674.9834069287818
2000-09-13,671.6658244765576
2000-09-14,672.2606017256334
2000-09-15,669.1542318933549
2000-09-18,670.9651087627082
2000-09-19,671.6324093593951
2000-09-20,674.5645571577845
2000-09-21,667.4215973374431
2000-09-22,651.9807616676835
2000-09-25,658.1333215296373
2000-09-26,654.4939654294622
2000-09-27,652.9637633584017
2000-09-28,653.5682195660602
2000-09-29,658.3602403113156
2000-10-02,661.7892800034972
2000-10-03,667.2356587160251
2000-10-04,668.6383358646179
2000-10-05,670.9514654950115
2000-10-06,670.6922485855407
2000-10-09,664.2041962895198
2000-10-10,664.4946705963503
2000-10-11,656.334625752565
2000-10-12,660.920978606139
2000-10-13,659.3388254155919
2000-10-16,664.6677205749654
2000-10-17,659.8962589640694
2000-10-18,656.976953445554
2000-10-19,663.1401859441065
2000-10-20,668.8675107996557
2000-10-23,672.3019760138974
2000-10-24,677.8560288181354
2000-10-25,678.777109094962
2000-10-26,676.9854992363862
2000-10-27,672.7063829985237
2000-10-30,672.666630397284
2000-10-31,677.5061080426289
2000-11-01,678.8210199288147
2000-11-02,679.2563795247679
2000-11-03,679.7593918519527
2000-11-06,684.0445500444108
2000-11-07,684.6865567788989
2000-11-08,685.8292127654091
2000-11-09,681.2515035929454
2000-11-10,676.4929150246271
2000-11-13,671.704962954722
2000-11-14,676.2404019926527
2000-11-15,675.9879666260805
2000-11-16,673.7850128616918
2000-11-17,673.7369704923556
2000-11-20,669.7356204108289
2000-11-21,670.3082674335459
2000-11-22,663.9091008101874
2000-11-23,664.7800792136576
2000-11-24,668.2140433971649
2000-11-27,669.8864518306121
2000-11-28,664.4933891292359
2000-11-29,657.8634791703695
2000-11-30,650.2336005010336
2000-12-01,655.1593267367396
2000-12-04,646.7476198582759
2000-12-05,652.1528682622055
2000-12-06,649.9509205324202
2000-12-07,645.7576250801751
2000-12-08,649.2383700469074
2000-12-11,661.5589389255045
2000-12-12,660.4936561443552
2000-12-13,659.5149854110003
2000-12-14,648.7559627324812
2000-12-15,638.1082336712586
2000-12-18,641.5473628890481
2000-12-19,645.2162081104842
2000-12-20,631.7286276453035
2000-12-21,625.8291320962851
2000-12-22,623.4159785191697
2000-12-25,627.8175006966266
2000-12-26,624.7228882457662
2000-12-27,629.6948556272193
2000-12-28,633.522336808499
2000-12-29,629.5727819904884
2001-01-01,629.5850471410857
2001-01-02,624.388897090337
2001-01-03,624.1648093382988
2001-01-04,626.647926042213
2001-01-05,625.0640379979277
2001-01-08,625.2576753681179
2001-01-09,622.7870739934335
2001-01-10,619.186306852585
2001-01-11,614.6088904483203
2001-01-12,614.453865959959
2001-01-15,617.6335180769481
2001-01-16,617.0304903350826
2001-01-17,626.2864666460616
2001-01-18,622.1815960420629
2001-01-19,624.6207953860994
2001-01-22,626.8560319450596
2001-01-23,626.5281319450343
2001-01-24,631.8506213865054
2001-01-25,636.0507494620847
2001-01-26,635.0509162246418
2001-01-29,639.1996721238311
2001-01-30,638.345594950293
2001-01-31,638.2647577986021
2001-02-01,635.2929351552536
2001-02-02,635.57262601382
2001-02-05,632.5352401782123
2001-02-06,636.1654224887506
2001-02-07,632.0401822166573
2001-02-08,634.5144586978251
2001-02-09,630.5841765928858
2001-02-12,630.7294396148988
2001-02-13,633.8449243287854
2001-02-14,635.343448726071
2001-02-15,642.0926012405826
2001-02-16,632.4611725166812
2001-02-19,629.3315614219896
2001-02-20,632.5926398313045
2001-02-21,626.2074325589736
2001-02-22,627.5072614678194
2001-02-23,625.978292289265
2001-02-26,627.6495784573033
2001-02-27,625.365644267044
2001-02-28,622.5940329678032
2001-03-01,616.6829518442079
2001-03-02,610.2056249107612
2001-03-05,614.9593990640174
2001-03-06,618.9716904068935
2001-03-07,620.8249598913188
2001-03-08,619.8168791087538
2001-03-09,617.1470069375061
2001-03-12,607.1426341391011
2001-03-13,601.9348478262824
2001-03-14,593.8973629673849
2001-03-15,601.0540530129092
2001-03-16,595.1173629359854
2001-03-19,594.7798928803113
2001-03-20,595.8436877476362
2001-03-21,598.5249944574675
2001-03-22,584.1974434993795
2001-03-23,589.7775834975647
2001-03-26,604.8569047132181
2001-03-27,611.1193979009811
2001-03-28,612.9823958456963
2001-03-29,611.2000196534474
2001-03-30,610.1515505176558
2001-04-02,607.8718833922817
2001-04-03,602.4439706103303
2001-04-04,600.3135611432516
2001-04-05,610.4608903345769
2001-04-06,608.9469291495224
2001-04-09,609.7218924476999
2001-04-10,619.3301158672834
2001-04-11,623.1933479982557
2001-04-12,622.9034219032621
2001-04-13,622.2351261422565
2001-04-16,624.1223430537478
2001-04-17,624.899208352416
2001-04-18,638.661128956797
2001-04-19,635.246143616902
2001-04-20,629.1336153382429
2001-04-23,629.4472079291367
2001-04-24,632.2816035869423
2001-04-25,632.8940895273436
2001-04-26,635.5285672317339
2001-04-27,642.0962237754198
2001-04-30,646.0597239510564
2001-05-01,650.6972535158521
2001-05-02,649.8799730699019
2001-05-03,644.03833482621
2001-05-04,646.4153396443613
2001-05-07,650.3006653024445
2001-05-08,648.2730094121504
2001-05-09,645.6515342597125
2001-05-10,650.320597933244
2001-05-11,652.0460059375832
2001-05-14,644.176832070975
2001-05-15,648.0461385178243
2001-05-16,646.0602731075703
2001-05-17,654.0140535263995
2001-05-18,657.4715864720723
2001-05-21,662.9166643132535
2001-05-22,666.6398246597076
2001-05-23,669.5070281695554
2001-05-24,671.0033437969578
2001-05-25,668.7997407101647
2001-05-28,666.2252497562897
2001-05-29,669.3988123017006
2001-05-30,661.9543547167427
2001-05-31,667.0663832187151
2001-06-01,667.846155841622
2001-06-04,668.6311723899707
2001-06-05,669.5487698517161
2001-06-06,666.9620590590092
2001-06-07,667.0934535492903
2001-06-08,666.8084529858764
2001-06-11,664.1691818341205
2001-06-12,653.1299085726398
2001-06-13,655.3293223544991
2001-06-14,649.0657462599429
2001-06-15,643.5783130755028
2001-06-18,639.3546158677143
2001-06-19,641.4281626041696
2001-06-20,641.8264476654487
2001-06-21,644.6471797104177
2001-06-22,647.4859703140044
2001-06-25,645.4343639032367
2001-06-26,640.8533804748714
2001-06-27,640.9852208205145
2001-06-28,646.7217793744321
2001-06-29,653.2511397413413
2001-07-02,657.0753935295144
2001-07-03,654.2284335515508
2001-07-04,652.0994271029097
2001-07-05,652.5347467525025
2001-07-06,638.9806528725751
2001-07-09,635.3807054100698
2001-07-10,632.7854929470802
2001-07-11,625.6689441993584
2001-07-12,634.7334552603083
2001-07-13,635.3933493363342
2001-07-16,632.1105347922579
2001-07-17,628.5680440528224
2001-07-18,615.9298508465043
2001-07-19,620.0386780112156
2001-07-20,617.7931298957823
2001-07-23,615.4932602573424
2001-07-24,610.4332617235034
2001-07-25,606.3331238051704
2001-07-26,608.7589118043047
2001-07-27,615.5613197965902
2001-07-30,614.9339847893765
2001-07-31,621.3619698371282
2001-08-01,623.9234346750269
2001-08-02,627.1346089435183
2001-08-03,621.4311816442654
2001-08-06,623.2436111776084
2001-08-07,625.8081915608868
2001-08-08,622.1099136444417
2001-08-09,609.665597151061
2001-08-10,606.9920617224986
2001-08-13,605.2010426224099
2001-08-14,614.090973866893
2001-08-15,611.1467909092723
2001-08-16,606.1422452401017
2001-08-17,600.2192795806046
2001-08-20,599.5023852306111
2001-08-21,604.0769292773429
2001-08-22,603.3489932864431
2001-08-23,604.3910468389081
2001-08-24,609.5433730898285
2001-08-27,611.8092271271811
2001-08-28,607.7057410002511
2001-08-29,605.4022844084518
2001-08-30,596.9474449613695
2001-08-31,596.3235126759591
2001-09-03,589.899109024263
2001-09-04,602.6439643355887
2001-09-05,596.6296793899932
2001-09-06,588.2240943770831
2001-09-07,575.2712103732562
2001-09-10,567.9008297854207
2001-09-11,549.1928919548031
2001-09-12,538.4948258245265
2001-09-13,543.0456011646734
2001-09-14,529.3496284818883
2001-09-17,527.3826659987728
2001-09-18,524.4287101066584
2001-09-19,517.858696648075
2001-09-20,503.1508952390184
2001-09-21,491.49914417477794
2001-09-24,505.6346350484884
2001-09-25,508.81560159751916
2001-09-26,512.3824917559484
2001-09-27,514.5817622493904
2001-09-28,530.9196853268396
2001-10-01,526.2910027800621
2001-10-02,530.3377715833645
2001-10-03,529.2867765310847
2001-10-04,544.2590839570192
2001-10-05,541.4044317610554
2001-10-08,540.1580720630755
2001-10-09,536.0202882754598
2001-10-10,542.9389743628318
2001-10-11,552.033768971409
2001-10-12,552.4118229849988
2001-10-15,544.6444003724276
2001-10-16,547.8831953367645
2001-10-17,555.4550458901241
2001-10-18,547.9065533441373
2001-10-19,543.0068351606867
2001-10-22,547.0423693335619
2001-10-23,557.8758779086884
2001-10-24,558.5879940305143
2001-10-25,553.8997479305592
2001-10-26,560.7695077083432
2001-10-29,550.2746510536182
2001-10-30,540.4926799055646
2001-10-31,545.2586851921384
2001-11-01,545.3147036841368
2001-11-02,546.5352555753564
2001-11-05,555.5327202843606
2001-11-06,556.7480152882988
2001-11-07,555.9637706492601
2001-11-08,565.889280621224
2001-11-09,562.1053249069367
2001-11-12,554.3349898751735
2001-11-13,564.8279828221804
2001-11-14,564.2066932399339
2001-11-15,566.1491061521127
2001-11-16,567.2364269301426
2001-11-19,575.3882846047685
2001-11-20,571.9459011683558
2001-11-21,573.9183562705874
2001-11-22,574.1296745403307
2001-11-23,573.291992890816
2001-11-26,574.9810186283171
2001-11-27,570.3879753479882
2001-11-28,562.5279164737793
2001-11-29,562.2143056621807
2001-11-30,560.9777452647097
2001-12-03,556.8088019172835
2001-12-04,558.7202852167393
2001-12-05,571.1978179936226
2001-12-06,572.5551949831547
2001-12-07,567.488082560717
2001-12-10,560.5308683708181
2001-12-11,558.9111660881816
2001-12-12,557.1815622916743
2001-12-13,548.6539750336683
2001-12-14,543.9850684841687
2001-12-17,548.1639871255286
2001-12-18,549.2344116358715
2001-12-19,547.743493541693
2001-12-20,546.9586104066891
2001-12-21,554.3551789029422
2001-12-24,557.8593044685064
2001-12-25,557.7489871255978
2001-12-26,556.7162700929257
2001-12-27,561.1923082729702
2001-12-28,567.5263484343428
2001-12-31,564.6038189951437
2002-01-01,564.6030687795659
2002-01-02,556.5371858570497
2002-01-03,564.3750401599175
2002-01-04,570.8095704682037
2002-01-07,569.2514195061244
2002-01-08,564.2872321715173
2002-01-09,563.891968975723
2002-01-10,558.353480577539
2002-01-11,559.6437861842703
2002-01-14,552.5583827394665
2002-01-15,553.8056942391718
2002-01-16,553.4553695211615
2002-01-17,557.5594192838756
2002-01-18,557.1459103761864
2002-01-21,557.4052794611636
2002-01-22,554.270792114971
2002-01-23,554.8844172199063
2002-01-24,560.6484786237768
2002-01-25,564.7787923576409
2002-01-28,571.1677339046189
2002-01-29,564.7958249053119
2002-01-30,559.6175694699189
2002-01-31,564.8343726879572
2002-02-01,564.1892856454325
2002-02-04,559.008549002312
2002-02-05,550.3972530556007
2002-02-06,546.680386155233
2002-02-07,549.3766493788532
2002-02-08,549.9011618191237
2002-02-11,552.9678617530841
2002-02-12,556.0476387018338
2002-02-13,560.8345154271127
2002-02-14,566.2515285558865
2002-02-15,562.6767959584799
2002-02-18,562.2403882613238
2002-02-19,551.0538846746961
2002-02-20,548.801009166147
2002-02-21,555.7571769137405
2002-02-22,552.0171501033636
2002-02-25,558.0857468874683
2002-02-26,560.7041822968037
2002-02-27,568.4339538373813
2002-02-28,569.6627440834535
2002-03-01,575.8266197021558
2002-03-04,590.1199750111568
2002-03-05,587.8558399896599
2002-03-06,588.3047011828926
2002-03-07,595.3195983598443
2002-03-08,597.638516659059
2002-03-11,599.1336459292469
2002-03-12,593.9935952569651
2002-03-13,590.5884881628058
2002-03-14,590.3773163238352
2002-03-15,594.8294402078893
2002-03-18,594.1297557234066
2002-03-19,598.4828290007458
2002-03-20,595.2179681419966
2002-03-21,594.429299400415
2002-03-22,593.5888419376399
2002-03-25,591.3884376492675
2002-03-26,591.5679208138029
2002-03-27,595.3357662623357
2002-03-28,600.3036081176289
2002-03-29,597.3504336527412
2002-04-01,594.5965384269081
2002-04-02,593.576162204698
2002-04-03,595.8803080913594
2002-04-04,593.4012694755261
2002-04-05,595.0989784988409
2002-04-08,592.1605907401572
2002-04-09,590.9827363306124
2002-04-10,595.9227943919756
2002-04-11,588.1029355981738
2002-04-12,589.563109477687
2002-04-15,592.8325122158346
2002-04-16,599.4072715384395
2002-04-17,600.2988271566301
2002-04-18,601.1114919622593
2002-04-19,603.2817333741249
2002-04-22,603.6632675721512
2002-04-23,602.1396793087632
2002-04-24,600.1610304324083
2002-04-25,595.1808146415256
2002-04-26,592.691880567901
2002-04-29,590.6669559814738
2002-04-30,592.7923458577376
2002-05-01,592.3490486230045
2002-05-02,593.9987981821115
2002-05-03,592.6380758784929
2002-05-06,589.5295979693312
2002-05-07,585.1491814604083
2002-05-08,593.0944709332291
2002-05-09,592.2816345376478
2002-05-10,589.7103863323865
2002-05-13,592.9042146484662
2002-05-14,597.4435439485743
2002-05-15,599.896173669067
2002-05-16,600.8005431466487
2002-05-17,599.0882638952714
2002-05-20,597.8921558803421
2002-05-21,600.3238672596307
2002-05-22,595.9628420164165
2002-05-23,598.5454386891748
2002-05-24,600.143958101471
2002-05-27,601.0317383474305
2002-05-28,595.8253419165989
2002-05-29,593.155711332392
2002-05-30,588.8771456026312
2002-05-31,591.615553313511
2002-06-03,589.8341514414482
2002-06-04,580.8864322725337
2002-06-05,578.6673021553955
2002-06-06,575.4736237780561
2002-06-07,570.1726146324064
2002-06-10,568.9811528634536
2002-06-11,572.7163332958376
2002-06-12,564.3868252078847
2002-06-13,558.181022597755
2002-06-14,544.6372734906447
2002-06-17,552.5958730013737
2002-06-18,551.5199085818299
2002-06-19,541.1664671658576
2002-06-20,534.017391816927
2002-06-21,532.0269247497409
2002-06-24,523.7381905694231
2002-06-25,532.0802451954211
2002-06-26,519.3465045115963
2002-06-27,524.3802256738198
2002-06-28,536.6384605152932
2002-07-01,538.6030494976796
2002-07-02,529.0700154308024
2002-07-03,523.9496045776353
2002-07-04,528.28700004173
2002-07-05,541.9671083462779
2002-07-08,538.5929774437516
2002-07-09,536.3404955653353
2002-07-10,527.0011678009787
2002-07-11,512.3563375147701
2002-07-12,510.9523315416292
2002-07-15,488.93865924495
2002-07-16,486.0582931744345
2002-07-17,495.778633178444
2002-07-18,502.6097836682817
2002-07-19,486.29468822761265
2002-07-22,471.2758568923555
2002-07-23,467.4480777434054
2002-07-24,461.1395483924585
2002-07-25,467.5910730065145
2002-07-26,467.12951883589045
2002-07-29,486.5176351692294
2002-07-30,486.0831373243628
2002-07-31,490.72646713185134
2002-08-01,476.5175174582488
2002-08-02,475.56922408723386
