Date,PACIFIC ex JAPAN IMI VALUE
1999-10-04,393.2224971977297
1999-10-05,398.2318155362026
1999-10-06,397.4457522788852
1999-10-07,397.9258854193722
1999-10-08,399.7818629706861
1999-10-11,398.2941411106995
1999-10-12,393.2175719536366
1999-10-13,386.97134706879166
1999-10-14,386.22668917326865
1999-10-15,376.8203502888566
1999-10-18,371.81119026342867
1999-10-19,371.68087769503836
1999-10-20,378.4606198768825
1999-10-21,377.30566266596895
1999-10-22,385.7173983386374
1999-10-25,388.1586798880705
1999-10-26,388.1400952832797
1999-10-27,387.0455286107096
1999-10-28,390.2000897454494
1999-10-29,393.6870044833761
1999-11-01,396.72059895470676
1999-11-02,396.71744377538016
1999-11-03,399.85616482286696
1999-11-04,402.5333009033229
1999-11-05,402.2420464368951
1999-11-08,403.65614340841046
1999-11-09,404.09802694927754
1999-11-10,407.92434141262527
1999-11-11,412.49104483823055
1999-11-12,418.45672103856276
1999-11-15,419.33904566267876
1999-11-16,418.18438123569405
1999-11-17,416.69954177065654
1999-11-18,419.52241448769286
1999-11-19,424.8543089307584
1999-11-22,424.6429546629581
1999-11-23,424.8831620322441
1999-11-24,425.6740828361261
1999-11-25,424.6435652557844
1999-11-26,431.0233771999883
1999-11-29,432.5332508444707
1999-11-30,428.77144412603604
1999-12-01,431.3110297891765
1999-12-02,437.08224806777207
1999-12-03,441.11361234836704
1999-12-06,437.93274186132186
1999-12-07,438.1138193033233
1999-12-08,439.5007275898929
1999-12-09,446.50061890153535
1999-12-10,446.1257210361475
1999-12-13,446.56861791885194
1999-12-14,448.14364403897736
1999-12-15,443.21603353132895
1999-12-16,438.154844936524
1999-12-17,446.38876400637673
1999-12-20,448.19754984994904
1999-12-21,445.5366749653425
1999-12-22,449.0643081477003
1999-12-23,446.0328696301957
1999-12-24,451.9135945254973
1999-12-27,454.1320533387514
1999-12-28,456.4088647368235
1999-12-29,457.64269527944106
1999-12-30,463.0273495203225
1999-12-31,463.0273495203225
2000-01-03,462.5788651460777
2000-01-04,448.87486061753043
2000-01-05,428.44181336914437
2000-01-06,417.43450014728376
2000-01-07,427.0145083979212
2000-01-10,433.42834033940113
2000-01-11,432.1819723923416
2000-01-12,432.218245050672
2000-01-13,433.99131470783664
2000-01-14,441.34432098236095
2000-01-17,442.3102156817326
2000-01-18,441.2708031676837
2000-01-19,432.7133019108088
2000-01-20,436.1555124256216
2000-01-21,431.88169522940814
2000-01-24,430.66635868372305
2000-01-25,426.2796457802365
2000-01-26,429.93752154230845
2000-01-27,438.3988953654686
2000-01-28,438.8369031114432
2000-01-31,431.7442212561434
2000-02-01,431.15215582593214
2000-02-02,434.88692753740435
2000-02-03,427.14257071246965
2000-02-04,427.711378934004
2000-02-07,430.3314794353559
2000-02-08,421.69243121184354
2000-02-09,421.2799681939751
2000-02-10,423.3769838971719
2000-02-11,428.14700355327267
2000-02-14,433.0805901724109
2000-02-15,430.05832489475415
2000-02-16,431.96050199851766
2000-02-17,433.6147814765644
2000-02-18,428.7648605066115
2000-02-21,423.59373745599527
2000-02-22,411.2513172024454
2000-02-23,410.64075271666366
2000-02-24,413.5741336130814
2000-02-25,424.9102757678622
2000-02-28,422.58673614063986
2000-02-29,427.4536723828156
2000-03-01,418.665323021381
2000-03-02,418.09769183900767
2000-03-03,420.29521835539845
2000-03-06,420.9537659760415
2000-03-07,426.44668485651505
2000-03-08,427.31933272950687
2000-03-09,420.4667192747623
2000-03-10,423.41385031236956
2000-03-13,418.3524908279583
2000-03-14,418.7691888549347
2000-03-15,414.59459205670163
2000-03-16,411.8456624335435
2000-03-17,421.43926856120385
2000-03-20,417.88322989879526
2000-03-21,416.81278923044715
2000-03-22,422.95474624958086
2000-03-23,418.9438549657215
2000-03-24,421.45713996384495
2000-03-27,428.27201236685033
2000-03-28,429.1668907497317
2000-03-29,431.9605745663568
2000-03-30,425.2672977190547
2000-03-31,422.5510649545183
2000-04-03,419.22084414872916
2000-04-04,421.52746790148046
2000-04-05,416.6555511851797
2000-04-06,420.662767705995
2000-04-07,421.05084530661816
2000-04-10,418.6838252733691
2000-04-11,415.1729640741959
2000-04-12,424.8948911200571
2000-04-13,424.27534276361365
2000-04-14,428.0839340115579
2000-04-17,403.45473371443796
2000-04-18,414.7439547152494
2000-04-19,424.9833895955341
2000-04-20,425.21527553444724
2000-04-21,425.19206523483143
2000-04-24,424.13688107601445
2000-04-25,431.3221039606784
2000-04-26,434.82578444521897
2000-04-27,441.19013723102563
2000-04-28,440.65448855271615
2000-05-01,438.96303920672534
2000-05-02,442.65435316269384
2000-05-03,449.838928290235
2000-05-04,445.59865616434877
2000-05-05,449.90697001625546
2000-05-08,442.5339610509972
2000-05-09,435.031375361377
2000-05-10,424.2964704233137
2000-05-11,423.2662891446708
2000-05-12,427.72130877325344
2000-05-15,418.53908506268266
2000-05-16,429.8891710609717
2000-05-17,431.45033793216385
2000-05-18,427.01835947632657
2000-05-19,430.0509659654964
2000-05-22,419.1922719872075
2000-05-23,418.3081419047686
2000-05-24,414.2101742771219
2000-05-25,411.11829248702236
2000-05-26,398.3641220254104
2000-05-29,401.36992776826906
2000-05-30,398.6515510346373
2000-05-31,401.77183347773035
2000-06-01,405.20400426604294
2000-06-02,408.6540287204641
2000-06-05,418.9107982344559
2000-06-06,417.31964024717803
2000-06-07,420.37443992774666
2000-06-08,420.80117241829913
2000-06-09,421.3570313012716
2000-06-12,422.8432824238699
2000-06-13,416.72388269549543
2000-06-14,421.9445181158501
2000-06-15,426.1781423259121
2000-06-16,428.2953719083448
2000-06-19,422.8475520255353
2000-06-20,424.1108681109899
2000-06-21,429.44476918019285
2000-06-22,430.3515322280806
2000-06-23,431.78662266467586
2000-06-26,433.26647151578806
2000-06-27,434.283632204011
2000-06-28,435.3187649430796
2000-06-29,430.9366310373094
2000-06-30,430.7368379096964
2000-07-03,433.6721772051313
2000-07-04,433.88728809557364
2000-07-05,428.7748677751193
2000-07-06,429.69532045441713
2000-07-07,436.4708065652598
2000-07-10,441.9196468965201
2000-07-11,444.87689257877236
2000-07-12,451.2295161530704
2000-07-13,449.2616473512613
2000-07-14,447.06587401273595
2000-07-17,449.773155092318
2000-07-18,447.34450062630435
2000-07-19,453.97865526595723
2000-07-20,454.91309526239223
2000-07-21,456.12560083386944
2000-07-24,454.3482644814547
2000-07-25,448.5891080874996
2000-07-26,450.83117689718506
2000-07-27,449.9522376685566
2000-07-28,452.19838552135144
2000-07-31,446.6821490599378
2000-08-01,448.1963916918407
2000-08-02,458.8982110970444
2000-08-03,464.35904648161676
2000-08-04,465.6047030476646
2000-08-07,469.8866395868592
2000-08-08,471.3629808595827
2000-08-09,470.8886875311994
2000-08-10,470.7541474512011
2000-08-11,473.70395915554013
2000-08-14,477.89080077168717
2000-08-15,477.2210739399362
2000-08-16,482.37739570656305
2000-08-17,484.75788017575667
2000-08-18,484.98248666300594
2000-08-21,488.9198095357944
2000-08-22,494.3588777224294
2000-08-23,491.09648182209474
2000-08-24,485.6233820329156
2000-08-25,482.3789134867474
2000-08-28,484.70944247406453
2000-08-29,486.72851724107187
2000-08-30,483.81631019676945
2000-08-31,485.45314486492157
2000-09-01,484.0336523296697
2000-09-04,488.296375280488
2000-09-05,491.6012937389264
2000-09-06,492.0049619024102
2000-09-07,489.67442150909875
2000-09-08,491.6818784473131
2000-09-11,491.87360871005643
2000-09-12,488.2722346608351
2000-09-13,484.26933475856913
2000-09-14,480.62030106525754
2000-09-15,472.56801077128654
2000-09-18,466.317808916902
2000-09-19,467.5604672030787
2000-09-20,470.0536594939777
2000-09-21,461.88555055698123
2000-09-22,442.13969872081844
2000-09-25,454.9470373042419
2000-09-26,452.7210694418984
2000-09-27,452.72487669601816
2000-09-28,454.0983256154446
2000-09-29,457.45970139366136
2000-10-02,459.7516885272828
2000-10-03,466.48064888500437
2000-10-04,467.5372342863118
2000-10-05,470.09635419377054
2000-10-06,468.2022828219077
2000-10-09,460.40556355622005
2000-10-10,459.28772792679183
2000-10-11,455.4483478053091
2000-10-12,459.7185628219577
2000-10-13,454.425922753995
2000-10-16,464.54217939379794
2000-10-17,455.88102409878235
2000-10-18,456.42954523924664
2000-10-19,461.53174469706323
2000-10-20,473.3638222723875
2000-10-23,475.51275709758175
2000-10-24,474.0496551034774
2000-10-25,477.23078801724967
2000-10-26,477.6137764339875
2000-10-27,470.14556907290114
2000-10-30,468.9531960539095
2000-10-31,468.4747583098689
2000-11-01,471.6433544681136
2000-11-02,470.5438622297314
2000-11-03,473.3058786862953
2000-11-06,473.9383249246188
2000-11-07,476.7381355850408
2000-11-08,477.976346981074
2000-11-09,477.5439455696382
2000-11-10,471.37749279937196
2000-11-13,464.9367806720489
2000-11-14,470.35225684491917
2000-11-15,469.19111002185025
2000-11-16,471.2892658721735
2000-11-17,473.0454730324967
2000-11-20,474.78821461866085
2000-11-21,471.77431214384654
2000-11-22,475.933045258468
2000-11-23,481.75298594511605
2000-11-24,484.69956509150427
2000-11-27,484.93157087152235
2000-11-28,480.1153821063735
2000-11-29,473.59661275138257
2000-11-30,467.5448943419528
2000-12-01,475.01481432628896
2000-12-04,470.350965084757
2000-12-05,473.36950459302255
2000-12-06,480.01906499750964
2000-12-07,477.6439262841092
2000-12-08,480.8751498847532
2000-12-11,490.8067332130457
2000-12-12,488.7767267125453
2000-12-13,490.3109394703532
2000-12-14,481.9964836292272
2000-12-15,471.88348057116883
2000-12-18,474.5521866910459
2000-12-19,481.01133665299176
2000-12-20,475.238917842831
2000-12-21,473.2780578474176
2000-12-22,470.34741357740256
2000-12-25,470.355476319766
2000-12-26,468.27703086075564
2000-12-27,470.0398123510508
2000-12-28,471.25467544354206
2000-12-29,466.3508376816614
2001-01-01,466.346777383901
2001-01-02,463.01197175679073
2001-01-03,460.0845231691084
2001-01-04,471.6119835846867
2001-01-05,476.10996624638227
2001-01-08,473.1322584751511
2001-01-09,474.35819589345186
2001-01-10,470.9762612023535
2001-01-11,459.1409424781506
2001-01-12,461.2399622117372
2001-01-15,460.90155908393496
2001-01-16,459.9743406018699
2001-01-17,463.42199963878585
2001-01-18,459.7195518671526
2001-01-19,470.3873455652494
2001-01-22,471.6635215873274
2001-01-23,466.9023472827675
2001-01-24,472.12027836485174
2001-01-25,474.936854506596
2001-01-26,472.5202985165466
2001-01-29,475.2203554259142
2001-01-30,473.27622599102824
2001-01-31,475.7991752899476
2001-02-01,475.55011624793065
2001-02-02,476.2981912199589
2001-02-05,468.16056413685556
2001-02-06,473.8646326912081
2001-02-07,471.20887017003616
2001-02-08,475.25729687319296
2001-02-09,470.96735203175945
2001-02-12,470.1089165584608
2001-02-13,475.37126028669
2001-02-14,474.79840355992735
2001-02-15,479.6077543367252
2001-02-16,474.2346312436751
2001-02-19,470.7090115632162
2001-02-20,477.4446403438918
2001-02-21,477.47876057889306
2001-02-22,479.4084302079616
2001-02-23,480.91019319164263
2001-02-26,485.2279366335703
2001-02-27,478.77103331815533
2001-02-28,477.80678827769987
2001-03-01,469.2013384678488
2001-03-02,467.7471359223256
2001-03-05,471.4513378508876
2001-03-06,472.01463471817897
2001-03-07,470.13083677412266
2001-03-08,465.58923111743735
2001-03-09,462.7456639582059
2001-03-12,454.7845637765913
2001-03-13,450.182214388872
2001-03-14,450.9023597784825
2001-03-15,451.4867717958193
2001-03-16,454.06736284883726
2001-03-19,455.07724495294843
2001-03-20,450.7455288574042
2001-03-21,447.60117390573197
2001-03-22,444.36309801752225
2001-03-23,442.3177475836481
2001-03-26,446.91262845633935
2001-03-27,442.78511950215216
2001-03-28,444.026975899121
2001-03-29,444.4681211035774
2001-03-30,444.1420239394832
2001-04-02,443.6588300445676
2001-04-03,442.6668059855341
2001-04-04,433.27888306185014
2001-04-05,440.06681307597574
2001-04-06,439.84953438035285
2001-04-09,430.57660420137864
2001-04-10,437.0655279877689
2001-04-11,445.7442688357394
2001-04-12,446.4396906674354
2001-04-13,446.43743109512565
2001-04-16,451.61980532323565
2001-04-17,446.39074839461716
2001-04-18,450.3589862461686
2001-04-19,455.8168140946885
2001-04-20,454.6555153328884
2001-04-23,451.62064139511455
2001-04-24,451.89155744162747
2001-04-25,449.43957279823553
2001-04-26,450.60657246751083
2001-04-27,454.58626593347026
2001-04-30,461.20571438288016
2001-05-01,461.76097679353535
2001-05-02,465.0002322851221
2001-05-03,465.1942543605161
2001-05-04,459.8315822410885
2001-05-07,463.89146340218934
2001-05-08,466.22157708799864
2001-05-09,468.1512675758383
2001-05-10,474.7976744215106
2001-05-11,480.77480304453655
2001-05-14,475.0441583111425
2001-05-15,474.5980187277112
2001-05-16,473.48771408068615
2001-05-17,482.7571239574033
2001-05-18,481.42686256276886
2001-05-21,490.1674033858854
2001-05-22,494.4537778701767
2001-05-23,497.0907625623029
2001-05-24,498.4928466519992
2001-05-25,497.0976119077277
2001-05-28,495.9780117497609
2001-05-29,496.4451952592676
2001-05-30,490.2803532515409
2001-05-31,489.28217330680616
2001-06-01,492.71264389379064
2001-06-04,495.8999377752351
2001-06-05,499.4914562196162
2001-06-06,503.7064594224017
2001-06-07,507.494797136485
2001-06-08,512.1716459893746
2001-06-11,513.1945903294031
2001-06-12,507.3041375594314
2001-06-13,507.685741186724
2001-06-14,499.48792267184075
2001-06-15,497.4347398235493
2001-06-18,494.07904113201846
2001-06-19,497.03252122361215
2001-06-20,498.29555903565137
2001-06-21,498.9351577832631
2001-06-22,499.27130568240307
2001-06-25,493.886627641248
2001-06-26,496.165057226603
2001-06-27,494.63409725319036
2001-06-28,498.068040115585
2001-06-29,504.10443332624703
2001-07-02,499.5887072128867
2001-07-03,502.5270199255734
2001-07-04,504.9782207362792
2001-07-05,503.8723447701066
2001-07-06,492.3983931925429
2001-07-09,484.27505534364855
2001-07-10,486.1127575315234
2001-07-11,481.4526559172285
2001-07-12,488.4900796957291
2001-07-13,489.75410670987657
2001-07-16,490.4166795766681
2001-07-17,487.3614171721069
2001-07-18,479.7301861150888
2001-07-19,480.90203980019027
2001-07-20,476.50932350143813
2001-07-23,478.3731523209045
2001-07-24,472.87780189234894
2001-07-25,468.4593219870151
2001-07-26,467.56679318729755
2001-07-27,468.9124302367062
2001-07-30,468.76848886081126
2001-07-31,473.816781079078
2001-08-01,481.1995466502231
2001-08-02,481.6566283927412
2001-08-03,477.61483479839563
2001-08-06,480.1427111063009
2001-08-07,480.8191366838526
2001-08-08,479.2034810068015
2001-08-09,470.07453057904286
2001-08-10,469.8722580810181
2001-08-13,467.7305166819336
2001-08-14,469.90174918099973
2001-08-15,468.4151988695334
2001-08-16,464.4519376395476
2001-08-17,467.44357311892367
2001-08-20,466.0213466763372
2001-08-21,469.4471961416062
2001-08-22,466.8434198046978
2001-08-23,470.3156551360144
2001-08-24,470.284992852364
2001-08-27,475.3876918971637
2001-08-28,473.3938716676761
2001-08-29,472.4879853302983
2001-08-30,471.30619682829314
2001-08-31,466.2676348700349
2001-09-03,464.6396105303307
2001-09-04,472.9066733993869
2001-09-05,470.21807399155
2001-09-06,462.8134731561022
2001-09-07,448.7329205909232
2001-09-10,448.5679321611794
2001-09-11,448.5117803716913
2001-09-12,426.73728449184796
2001-09-13,425.9691829060931
2001-09-14,416.26552156224034
2001-09-17,394.1589021458523
2001-09-18,391.49421852566013
2001-09-19,389.5988901095785
2001-09-20,383.0083363866824
2001-09-21,374.48806187768093
2001-09-24,379.4136065636386
2001-09-25,380.8908891081252
2001-09-26,383.19125452421935
2001-09-27,387.0856610328034
2001-09-28,399.48861369123443
2001-10-01,400.2517655376498
2001-10-02,404.478135629041
2001-10-03,405.34063433091086
2001-10-04,414.46582991135546
2001-10-05,417.8990924849679
2001-10-08,412.00360078566206
2001-10-09,415.6823867341911
2001-10-10,417.5296112080973
2001-10-11,426.2192977125285
2001-10-12,424.31254832559523
2001-10-15,428.57566012619907
2001-10-16,430.67932668268975
2001-10-17,437.1263637941049
2001-10-18,429.10900133354613
2001-10-19,428.4311272808318
2001-10-22,430.84554934716095
2001-10-23,437.6878692899758
2001-10-24,438.2348979463872
2001-10-25,436.85495703616175
2001-10-26,439.4914448582396
2001-10-29,431.02901436307724
2001-10-30,428.20240288920553
2001-10-31,430.5948391536252
2001-11-01,429.25087524119084
2001-11-02,428.6984921743925
2001-11-05,435.0294453786304
2001-11-06,439.83812771108273
2001-11-07,435.38102945124734
2001-11-08,444.407163463543
2001-11-09,447.33856249218155
2001-11-12,452.70530685906357
2001-11-13,458.7946131628997
2001-11-14,463.1974687134861
2001-11-15,469.0918687364352
2001-11-16,464.71161167666963
2001-11-19,469.12559323392605
2001-11-20,468.59379041900974
2001-11-21,471.78100682692065
2001-11-22,468.5860513744129
2001-11-23,471.5180418623888
2001-11-26,473.6666739779554
2001-11-27,475.5356232743834
2001-11-28,468.44964513584944
2001-11-29,467.1181383556226
2001-11-30,465.4734696133398
2001-12-03,466.21173010725516
2001-12-04,470.447727792917
2001-12-05,480.95392680956866
2001-12-06,479.62036939386275
2001-12-07,481.41915550355327
2001-12-10,481.7955420760052
2001-12-11,481.3714374853422
2001-12-12,479.485285202768
2001-12-13,473.3795829475632
2001-12-14,468.3520936778208
2001-12-17,466.8893243689916
2001-12-18,471.41941700863924
2001-12-19,475.04971460478566
2001-12-20,473.62933207022644
2001-12-21,476.7268561341075
2001-12-24,484.61313703047955
2001-12-25,484.5994477478481
2001-12-26,483.8696422190672
2001-12-27,483.6567269571258
2001-12-28,489.36031232043996
2001-12-31,485.83986300341576
2002-01-01,485.8360019340021
2002-01-02,480.87975255034286
2002-01-03,483.7232338758908
2002-01-04,493.45091737506704
2002-01-07,498.39071919149154
2002-01-08,499.3552609709264
2002-01-09,497.2672845705817
2002-01-10,495.3479966316384
2002-01-11,495.79249498808576
2002-01-14,493.3473220746132
2002-01-15,492.1775771207531
2002-01-16,496.0595287598637
2002-01-17,494.4882219411389
2002-01-18,492.1420558121983
2002-01-21,496.54066020487727
2002-01-22,498.82084194908134
2002-01-23,498.67452252505717
2002-01-24,502.72899483152355
2002-01-25,513.5245190368754
2002-01-28,516.9691618392234
2002-01-29,520.7037001307331
2002-01-30,511.3765263292607
2002-01-31,515.5379778918111
2002-02-01,515.3930699976
2002-02-04,515.0087695939811
2002-02-05,510.1155727248247
2002-02-06,510.3297885757857
2002-02-07,506.1873231853024
2002-02-08,510.23697878374793
2002-02-11,512.741581090569
2002-02-12,512.1473270025953
2002-02-13,515.6902145590846
2002-02-14,525.1533126927084
2002-02-15,522.7562626142652
2002-02-18,524.538321434129
2002-02-19,519.0509365008658
2002-02-20,517.7148997197517
2002-02-21,519.0082063645297
2002-02-22,511.2038264454409
2002-02-25,510.8551056860395
2002-02-26,514.6627759345005
2002-02-27,519.2877442127767
2002-02-28,518.8679656913075
2002-03-01,518.0943437437361
2002-03-04,523.5515953023038
2002-03-05,525.9200538611556
2002-03-06,520.9247695663531
2002-03-07,524.551726141879
2002-03-08,524.7774428944534
2002-03-11,523.5496270388562
2002-03-12,523.3342825555679
2002-03-13,521.8940254625799
2002-03-14,520.0768521397645
2002-03-15,517.0306212554505
2002-03-18,521.6569564470763
2002-03-19,523.084170429612
2002-03-20,525.9312841327793
2002-03-21,523.726704022421
2002-03-22,524.9430157753284
2002-03-25,524.982479253647
2002-03-26,518.9451828807368
2002-03-27,526.0358107937245
2002-03-28,529.8962552291395
2002-03-29,529.8962552291395
2002-04-01,525.1564983887538
2002-04-02,519.2837283873529
2002-04-03,516.91579375763
2002-04-04,515.9257446508535
2002-04-05,519.4053845597045
2002-04-08,517.0809326566156
2002-04-09,515.6472723167527
2002-04-10,513.8891479908415
2002-04-11,514.0251471424349
2002-04-12,516.9584302278363
2002-04-15,517.9524522131171
2002-04-16,518.6667090259454
2002-04-17,523.435569699437
2002-04-18,523.1923992564418
2002-04-19,526.5873940477039
2002-04-22,526.5622744157276
2002-04-23,529.2628505806233
2002-04-24,529.0534795219853
2002-04-25,526.2360155552874
2002-04-26,527.5183493434766
2002-04-29,520.7124818193173
2002-04-30,522.524831142348
2002-05-01,522.0442857916029
2002-05-02,528.6091703833041
2002-05-03,525.0738507480181
2002-05-06,521.0983782223109
2002-05-07,525.0947759420989
2002-05-08,528.1255200728496
2002-05-09,527.3178102627462
2002-05-10,525.6726539134471
2002-05-13,526.6718091099907
2002-05-14,533.6498411589641
2002-05-15,535.4013195752303
2002-05-16,534.9054103948256
2002-05-17,532.7524500709973
2002-05-20,531.9210910741201
2002-05-21,532.3978642218444
2002-05-22,529.3627806636658
2002-05-23,528.9360665417641
2002-05-24,529.5529565451573
2002-05-27,530.6667819081132
2002-05-28,527.1781180435788
2002-05-29,524.9334868591965
2002-05-30,523.0005348185425
2002-05-31,523.0751993223364
2002-06-03,524.1561810130894
2002-06-04,520.4530179385073
2002-06-05,522.9902271844262
2002-06-06,521.2440073202879
2002-06-07,522.0374572382408
2002-06-10,521.7112232384709
2002-06-11,521.7300391780973
2002-06-12,518.2849373757163
2002-06-13,515.854156718405
2002-06-14,504.9931496159885
2002-06-17,505.19891701948063
2002-06-18,504.30547987042945
2002-06-19,497.91683847003435
2002-06-20,497.57711226431854
2002-06-21,493.28874576397243
2002-06-24,488.7467194456551
2002-06-25,487.8453191203322
2002-06-26,467.7828909482289
2002-06-27,474.08541664322325
2002-06-28,472.3387759238801
2002-07-01,470.79246732483125
2002-07-02,470.63575633073293
2002-07-03,470.6115963822261
2002-07-04,472.2492492660317
2002-07-05,478.9044869474033
2002-07-08,477.4846378116822
2002-07-09,479.4774236963731
2002-07-10,479.31621285749054
2002-07-11,468.3001508235557
2002-07-12,469.15515649222016
2002-07-15,462.38877157173556
2002-07-16,455.982946495062
2002-07-17,449.91020987772924
2002-07-18,453.1347710587428
2002-07-19,445.7531129832521
2002-07-22,443.2363997444154
2002-07-23,449.21939096388695
2002-07-24,434.7361339451091
2002-07-25,432.56663932804616
2002-07-26,429.8152370737791
2002-07-29,441.46580752099226
