Date,WORLD ex EUROPE IMI VALUE
1999-07-22,700.4330154796517
1999-07-23,698.304782855491
1999-07-26,683.3359434439792
1999-07-27,688.8305293543817
1999-07-28,690.0757430708326
1999-07-29,678.631574239047
1999-07-30,677.2723184971993
1999-08-02,679.2373490815955
1999-08-03,677.5229287408503
1999-08-04,666.1648128456246
1999-08-05,664.4422553845021
1999-08-06,657.954813117226
1999-08-09,662.1454140824594
1999-08-10,653.9934054879814
1999-08-11,662.4595861734905
1999-08-12,663.7036879004643
1999-08-13,676.3140289010682
1999-08-16,679.9669553477158
1999-08-17,689.3166431233558
1999-08-18,686.6426987267183
1999-08-19,679.1210070956644
1999-08-20,683.4097118548227
1999-08-23,696.8425833657096
1999-08-24,698.1190656972278
1999-08-25,702.9954563792631
1999-08-26,697.317157955989
1999-08-27,689.0993004134825
1999-08-30,681.4568866786058
1999-08-31,669.4105603490569
1999-09-01,675.8663588897886
1999-09-02,663.5624722974511
1999-09-03,680.506425391423
1999-09-06,683.6297209574981
1999-09-07,677.4158689207298
1999-09-08,673.835181337082
1999-09-09,680.7777284421279
1999-09-10,685.9195144251969
1999-09-13,695.2584878342144
1999-09-14,687.8668304448152
1999-09-15,687.1449107567521
1999-09-16,681.756002863258
1999-09-17,683.3085689597536
1999-09-20,680.5906302862418
1999-09-21,671.6496983939355
1999-09-22,665.8281667949047
1999-09-23,662.8627703698344
1999-09-24,655.7316825374107
1999-09-27,655.6779518063412
1999-09-28,654.2380268997508
1999-09-29,644.6528053861939
1999-09-30,651.7480817300399
1999-10-01,648.2116933207021
1999-10-04,652.7171303304019
1999-10-05,650.0060821948584
1999-10-06,655.3766214943358
1999-10-07,652.0253902328483
1999-10-08,662.7335925328345
1999-10-11,662.274878097315
1999-10-12,649.9420909196523
1999-10-13,638.0851099094064
1999-10-14,638.3718204523852
1999-10-15,620.3975690270429
1999-10-18,622.17066159196
1999-10-19,627.6142850883612
1999-10-20,635.9936205799914
1999-10-21,632.0423939533217
1999-10-22,648.3231148015906
1999-10-25,647.9848670013426
1999-10-26,650.2454870515531
1999-10-27,660.6236195377112
1999-10-28,676.470670155156
1999-10-29,685.2450420268732
1999-11-01,682.5853034334
1999-11-02,682.494408289564
1999-11-03,682.2797230325691
1999-11-04,688.4245302500947
1999-11-05,689.7058149093447
1999-11-08,692.6808078013299
1999-11-09,687.0759098730966
1999-11-10,687.1910924363189
1999-11-11,685.9426444192027
1999-11-12,698.8850626031399
1999-11-15,698.6946743098325
1999-11-16,705.036928150816
1999-11-17,700.1499654859658
1999-11-18,708.5342023980285
1999-11-19,708.6849441436785
1999-11-22,704.2113342443549
1999-11-23,700.675921914146
1999-11-24,706.6389353488306
1999-11-25,704.7049973257068
1999-11-26,713.7597000335905
1999-11-29,713.3727457267414
1999-11-30,710.4302615019642
1999-12-01,712.2106214381638
1999-12-02,716.5343550935256
1999-12-03,725.7192135869234
1999-12-06,703.8928850300637
1999-12-07,700.7017321969887
1999-12-08,694.9265626808244
1999-12-09,699.880430161471
1999-12-10,703.504695338459
1999-12-13,701.8147954949504
1999-12-14,701.2200054817597
1999-12-15,702.8309203658324
1999-12-16,691.9522231842961
1999-12-17,698.8914510463065
1999-12-20,697.9592093726123
1999-12-21,700.4220986161522
1999-12-22,703.9296850311498
1999-12-23,705.7566830106251
1999-12-24,705.2002527095451
1999-12-27,701.9120150520429
1999-12-28,709.8769174499052
1999-12-29,713.040799346817
1999-12-30,716.5034416595049
1999-12-31,719.6274091301955
2000-01-03,701.4460328047033
2000-01-04,673.5892156494946
2000-01-05,671.3338448568927
2000-01-06,673.3867513639817
2000-01-07,689.2920331444648
2000-01-10,691.9365423947448
2000-01-11,688.6018958723897
2000-01-12,688.8435137968336
2000-01-13,695.9294311538276
2000-01-14,710.2979661903709
2000-01-17,717.556901967023
2000-01-18,709.6723587656131
2000-01-19,707.4694219649057
2000-01-20,704.4274272729984
2000-01-21,705.0102660992269
2000-01-24,697.4194514545414
2000-01-25,690.4380790333355
2000-01-26,699.2117170394876
2000-01-27,709.8099630007322
2000-01-28,704.538170307729
2000-01-31,713.9341389359414
2000-02-01,716.9945884823242
2000-02-02,717.8808838878665
2000-02-03,711.7469833865114
2000-02-04,713.2995830812077
2000-02-07,712.6134778919019
2000-02-08,704.7047100558377
2000-02-09,694.2728860216451
2000-02-10,692.4532214794676
2000-02-11,685.118545653872
2000-02-14,686.6261145694474
2000-02-15,686.885220513655
2000-02-16,684.2696648744961
2000-02-17,681.0767821929555
2000-02-18,667.7352181632564
2000-02-21,661.781390315416
2000-02-22,650.0994831981177
2000-02-23,650.5283320988673
2000-02-24,650.9203348472313
2000-02-25,659.4806428889244
2000-02-28,676.7027938299814
2000-02-29,685.5309318703521
2000-03-01,691.7537509314852
2000-03-02,692.9339460406259
2000-03-03,701.2296000971976
2000-03-06,696.4872594334524
2000-03-07,691.1623675046187
2000-03-08,690.8467220477064
2000-03-09,691.438446432817
2000-03-10,694.464312310347
2000-03-13,687.9328878981198
2000-03-14,684.5156619073421
2000-03-15,692.1324332569473
2000-03-16,718.1007941764158
2000-03-17,720.8397444346011
2000-03-20,714.8290269323716
2000-03-21,722.8816086868218
2000-03-22,730.211471999286
2000-03-23,730.7308505715142
2000-03-24,731.3391824728432
2000-03-27,731.4547044822683
2000-03-28,735.1800845613299
2000-03-29,752.7533876005533
2000-03-30,746.6811173623338
2000-03-31,754.592159019995
2000-04-03,763.788987380414
2000-04-04,758.7393269076789
2000-04-05,748.6346955899112
2000-04-06,757.5361580701154
2000-04-07,755.3060299874876
2000-04-10,755.0004737539642
2000-04-11,754.3175457310017
2000-04-12,760.8054198293243
2000-04-13,755.9297721259967
2000-04-14,727.6033239430845
2000-04-17,725.0893508109823
2000-04-18,744.763166378042
2000-04-19,752.1379589156057
2000-04-20,757.872519879909
2000-04-21,755.9333195099086
2000-04-24,762.7284157839978
2000-04-25,786.7521564037467
2000-04-26,781.6799742641341
2000-04-27,786.2234633738883
2000-04-28,778.4591076589205
2000-05-01,789.5345155513432
2000-05-02,785.9197782774231
2000-05-03,789.716517635679
2000-05-04,790.4351033138782
2000-05-05,795.152077671371
2000-05-08,795.9153551694935
2000-05-09,783.961637761756
2000-05-10,769.6366610224859
2000-05-11,782.7735024832283
2000-05-12,787.0909021257431
2000-05-15,789.0925247728911
2000-05-16,801.5059227426717
2000-05-17,806.4067336186874
2000-05-18,803.6965390921301
2000-05-19,798.8187410610494
2000-05-22,782.3033700105736
2000-05-23,776.8148668811727
2000-05-24,782.3606999737201
2000-05-25,774.8101729508434
2000-05-26,756.9383910046785
2000-05-29,756.4877214054528
2000-05-30,763.3675558046725
2000-05-31,766.8167183388225
2000-06-01,772.769724943018
2000-06-02,769.6925980247795
2000-06-05,768.8730685798153
2000-06-06,757.6105263711969
2000-06-07,762.0635892601082
2000-06-08,760.4422177419978
2000-06-09,759.3576267355792
2000-06-12,756.6179479654537
2000-06-13,754.4324791719117
2000-06-14,757.5220970969914
2000-06-15,756.9113687125877
2000-06-16,742.0212735833294
2000-06-19,749.0606150211253
2000-06-20,750.7353058143547
2000-06-21,759.5661752595748
2000-06-22,761.7239050853127
2000-06-23,762.3859308557458
2000-06-26,762.6126223645848
2000-06-27,759.2143426211196
2000-06-28,758.6003970005828
2000-06-29,753.6533696418495
2000-06-30,743.6481567888841
2000-07-03,759.1942516606304
2000-07-04,760.6630237620258
2000-07-05,750.6428812118005
2000-07-06,751.6747509146785
2000-07-07,762.1097358422991
2000-07-10,763.6418430274279
2000-07-11,769.0415956956876
2000-07-12,774.4458197921326
2000-07-13,778.5795210128116
2000-07-14,777.7509419041498
2000-07-17,774.9220670299426
2000-07-18,771.2986842543345
2000-07-19,776.0732317470919
2000-07-20,779.059038449877
2000-07-21,767.203159688962
2000-07-24,763.1930595381375
2000-07-25,759.2134282533154
2000-07-26,751.6696506804636
2000-07-27,754.3959181670268
2000-07-28,756.0436787816221
2000-07-31,758.459085100417
2000-08-01,767.8079465029383
2000-08-02,781.9022665823132
2000-08-03,794.217346954769
2000-08-04,796.651482054046
2000-08-07,802.8345968787313
2000-08-08,808.7991172158988
2000-08-09,810.857412510642
2000-08-10,801.0984024795271
2000-08-11,812.7578894365816
2000-08-14,818.007251892815
2000-08-15,807.1225384535137
2000-08-16,807.1877909829668
2000-08-17,805.6808799563411
2000-08-18,809.3196924454567
2000-08-21,814.5123413648089
2000-08-22,822.9866064487815
2000-08-23,828.0390411860151
2000-08-24,820.3260963176831
2000-08-25,818.9242317610223
2000-08-28,826.9870962787145
2000-08-29,827.5489321519407
2000-08-30,826.7179170874116
2000-08-31,834.4396691809432
2000-09-01,827.6968043863241
2000-09-04,827.6443248448894
2000-09-05,840.3021135778306
2000-09-06,846.8511871961067
2000-09-07,854.9849505113218
2000-09-08,862.0609184896418
2000-09-11,867.4376653266227
2000-09-12,865.5465203659948
2000-09-13,860.9676546280964
2000-09-14,861.219809669447
2000-09-15,854.2376788533412
2000-09-18,853.6052983561538
2000-09-19,855.6586791016433
2000-09-20,857.964298658147
2000-09-21,850.6415018587345
2000-09-22,824.6924554013221
2000-09-25,836.214114452355
2000-09-26,827.035132904659
2000-09-27,826.4930732472902
2000-09-28,837.493030073265
2000-09-29,839.0555720323446
2000-10-02,842.5497840909394
2000-10-03,848.2680652826045
2000-10-04,850.4777530646351
2000-10-05,855.8691297391977
2000-10-06,844.8615982248951
2000-10-09,842.5542113691446
2000-10-10,838.8228681587242
2000-10-11,824.8015811129663
2000-10-12,820.1845892985747
2000-10-13,832.6742643392071
2000-10-16,845.5786666677434
2000-10-17,833.066262478859
2000-10-18,830.8798805622602
2000-10-19,848.917237551656
2000-10-20,855.3819746342201
2000-10-23,857.4987995032445
2000-10-24,864.4988686416231
2000-10-25,867.9503516631686
2000-10-26,864.432790441772
2000-10-27,858.9565369868196
2000-10-30,873.7488235500504
2000-10-31,879.4022581918744
2000-11-01,869.941616839031
2000-11-02,868.3644931289582
2000-11-03,865.5121838700744
2000-11-06,873.8330634416127
2000-11-07,873.2300527528636
2000-11-08,876.6402838828536
2000-11-09,868.3923054932442
2000-11-10,856.5817598775558
2000-11-13,851.6096241464754
2000-11-14,858.0432355725105
2000-11-15,857.2102834706996
2000-11-16,857.6961991650401
2000-11-17,854.7554218093036
2000-11-20,847.9496952401814
2000-11-21,851.1718810215714
2000-11-22,845.4025160194541
2000-11-23,846.7841325565213
2000-11-24,852.3505450338733
2000-11-27,846.9267628994571
2000-11-28,840.8738055608469
2000-11-29,837.5349976395576
2000-11-30,824.7426689873103
2000-12-01,826.125592223437
2000-12-04,815.7196967173867
2000-12-05,829.3213037134101
2000-12-06,823.4746736527051
2000-12-07,817.434664092622
2000-12-08,828.1763591031959
2000-12-11,844.8996625142
2000-12-12,844.623096717549
2000-12-13,845.324468631005
2000-12-14,823.7936268164245
2000-12-15,805.3587171149837
2000-12-18,816.8074822043316
2000-12-19,815.8263483101023
2000-12-20,789.6125914905714
2000-12-21,786.1673835450849
2000-12-22,786.6777014085958
2000-12-25,790.5416713969133
2000-12-26,793.5512223360421
2000-12-27,800.0183992180099
2000-12-28,810.0365493664401
2000-12-29,796.7428304214385
2001-01-01,796.7498602862698
2001-01-02,779.970242604055
2001-01-03,793.6581069694162
2001-01-04,787.1008176771717
2001-01-05,772.2521880302854
2001-01-08,773.7906610925421
2001-01-09,778.2680711591564
2001-01-10,781.6583459300118
2001-01-11,770.0493978064736
2001-01-12,767.9691918706706
2001-01-15,772.7711361168109
2001-01-16,782.4213396196285
2001-01-17,789.8695559111576
2001-01-18,780.2298579228795
2001-01-19,784.2902118646396
2001-01-22,787.2498565692877
2001-01-23,789.5111940551025
2001-01-24,802.9061054178031
2001-01-25,809.084523088321
2001-01-26,805.3473188122224
2001-01-29,814.108198407392
2001-01-30,815.1822513268294
2001-01-31,810.6846930927603
2001-02-01,807.3776611486109
2001-02-02,806.8320204245827
2001-02-05,803.0457169872369
2001-02-06,808.8387515316465
2001-02-07,805.1284313403153
2001-02-08,816.0502559044652
2001-02-09,808.8077718845259
2001-02-12,810.3170979913359
2001-02-13,815.3858652057266
2001-02-14,813.2762268313727
2001-02-15,829.0202769488195
2001-02-16,814.8569521531746
2001-02-19,808.9089577042242
2001-02-20,814.117655366181
2001-02-21,799.2175917739718
2001-02-22,802.8296176920354
2001-02-23,800.1261919846168
2001-02-26,811.2550559588965
2001-02-27,802.9561183728198
2001-02-28,793.9277630910815
2001-03-01,781.4209427691467
2001-03-02,776.9303396511824
2001-03-05,784.2238755238537
2001-03-06,787.7466470331194
2001-03-07,794.7097981628094
2001-03-08,795.5336206405638
2001-03-09,787.3254626423962
2001-03-12,766.3073181192002
2001-03-13,776.0790788611693
2001-03-14,762.3251894168067
2001-03-15,773.8357771493493
2001-03-16,770.8513583729451
2001-03-19,780.197834710324
2001-03-20,764.3940535939774
2001-03-21,763.0717830814015
2001-03-22,761.8651772482399
2001-03-23,767.1325868994912
2001-03-26,779.6611690961411
2001-03-27,789.0640136982388
2001-03-28,789.9437499381737
2001-03-29,790.7439603775404
2001-03-30,794.55115265178
2001-04-02,788.6291588518825
2001-04-03,771.5372458471143
2001-04-04,759.1429831810417
2001-04-05,784.2511184818727
2001-04-06,770.2498396205126
2001-04-09,770.4162419076126
2001-04-10,792.1569486503543
2001-04-11,794.7874616975466
2001-04-12,794.6325750410616
2001-04-13,794.0437008827437
2001-04-16,802.2229636923989
2001-04-17,809.4998605773928
2001-04-18,836.4555124909442
2001-04-19,825.0015306723387
2001-04-20,806.7627397610062
2001-04-23,807.340578551715
2001-04-24,806.4960869353692
2001-04-25,813.70490063132
2001-04-26,816.4698625287771
2001-04-27,831.3299089564703
2001-04-30,834.1104646877576
2001-05-01,841.5820978033511
2001-05-02,840.4169391265063
2001-05-03,835.1289320396174
2001-05-04,840.2855637906674
2001-05-07,843.2812157361167
2001-05-08,842.6154331363432
2001-05-09,842.4019530330647
2001-05-10,844.172376197508
2001-05-11,847.4758405268409
2001-05-14,850.3911556187404
2001-05-15,848.4246006319719
2001-05-16,856.4930602075767
2001-05-17,864.0248171149603
2001-05-18,868.5240896050615
2001-05-21,878.2154303543473
2001-05-22,885.9379615880495
2001-05-23,887.0891819579948
2001-05-24,891.2373105341694
2001-05-25,885.7277443880126
2001-05-28,881.3485073300799
2001-05-29,888.5064429594287
2001-05-30,876.0024925157154
2001-05-31,891.3921707083128
2001-06-01,893.7429266788331
2001-06-04,896.4183485733007
2001-06-05,899.7985866378456
2001-06-06,894.2914116626393
2001-06-07,891.1985792986166
2001-06-08,889.2396751530893
2001-06-11,891.264965754234
2001-06-12,879.4674382028198
2001-06-13,873.4757873153902
2001-06-14,854.9596895667606
2001-06-15,848.2503785043743
2001-06-18,845.0642426185083
2001-06-19,849.9034233589673
2001-06-20,858.2193064208819
2001-06-21,866.0543219764754
2001-06-22,863.2358385634329
2001-06-25,851.4609626266966
2001-06-26,851.9927062899851
2001-06-27,850.6308264387866
2001-06-28,866.6888779081606
2001-06-29,876.036883271345
2001-07-02,878.5906863669165
2001-07-03,877.9375645454113
2001-07-04,877.6458300784507
2001-07-05,882.0822674105256
2001-07-06,860.4488249620258
2001-07-09,857.001036362002
2001-07-10,845.9880743944326
2001-07-11,839.783184466395
2001-07-12,860.1209457534
2001-07-13,862.4025096269773
2001-07-16,854.2623015111425
2001-07-17,862.2994311417322
2001-07-18,840.4067854447926
2001-07-19,843.6203632330426
2001-07-20,838.0478706044456
2001-07-23,830.8613677651291
2001-07-24,814.9779996890131
2001-07-25,821.0481208103394
2001-07-26,829.0949742540561
2001-07-27,833.2089152839045
2001-07-30,828.993612653758
2001-07-31,835.2664835280854
2001-08-01,835.6850226566596
2001-08-02,838.2463908295746
2001-08-03,830.5828778954293
2001-08-06,829.759877691833
2001-08-07,836.7856098499915
2001-08-08,829.5577680348463
2001-08-09,814.8771781503559
2001-08-10,814.7251049183686
2001-08-13,810.7269729890206
2001-08-14,816.2639912044289
2001-08-15,804.71191135478
2001-08-16,802.4302412120976
2001-08-17,792.0845897357269
2001-08-20,797.7422480065223
2001-08-21,795.9892181514924
2001-08-22,793.4500972173395
2001-08-23,798.2839448969917
2001-08-24,803.6502338869248
2001-08-27,804.3213193656469
2001-08-28,797.2954081911753
2001-08-29,790.3909569000679
2001-08-30,783.5838659941822
2001-08-31,785.1733337768959
2001-09-03,783.5465585038894
2001-09-04,803.1613686278831
2001-09-05,800.8978853072996
2001-09-06,788.4988969839425
2001-09-07,767.8868608547737
2001-09-10,768.557017941229
2001-09-11,763.3541196665913
2001-09-12,754.4172401836609
2001-09-13,754.1463576928564
2001-09-14,747.5243945082486
2001-09-17,716.7941545987446
2001-09-18,714.1142300184252
2001-09-19,701.8382294303384
2001-09-20,685.8321118177864
2001-09-21,679.2025417582696
2001-09-24,694.4597726581129
2001-09-25,694.9333822403166
2001-09-26,693.1822260323758
2001-09-27,700.3893993172893
2001-09-28,723.9430699171924
2001-10-01,719.7085006935295
2001-10-02,727.8397369858608
2001-10-03,730.1005481862826
2001-10-04,736.9021652104408
2001-10-05,729.89233807954
2001-10-08,725.0906316700606
2001-10-09,722.3710707682562
2001-10-10,736.7190485331348
2001-10-11,751.2468060886733
2001-10-12,744.0858780018228
2001-10-15,742.0509806113406
2001-10-16,746.1537077512901
2001-10-17,741.4409839805406
2001-10-18,736.2956118399859
2001-10-19,741.941323366557
2001-10-22,752.769124111288
2001-10-23,753.9097584789998
2001-10-24,749.741383432424
2001-10-25,753.583515856948
2001-10-26,759.3895679138733
2001-10-29,738.4230483179886
2001-10-30,725.2442953504249
2001-10-31,730.1936057321171
2001-11-01,735.2998664035746
2001-11-02,737.834326852077
2001-11-05,750.4325648407022
2001-11-06,757.9968238771612
2001-11-07,751.8542337812271
2001-11-08,760.3093293600679
2001-11-09,759.074339760203
2001-11-12,755.9247839549166
2001-11-13,773.4238643247797
2001-11-14,773.1917174008877
2001-11-15,776.1662940767627
2001-11-16,771.8721633747484
2001-11-19,783.9942790879733
2001-11-20,779.509246191886
2001-11-21,782.1092059335449
2001-11-22,778.8385342389721
2001-11-23,787.9181763317652
2001-11-26,789.5223464847651
2001-11-27,782.9849562281732
2001-11-28,767.7806078494859
2001-11-29,772.4155490331999
2001-11-30,765.0806082521983
2001-12-03,762.5818079236002
2001-12-04,768.0985340484209
2001-12-05,783.2403014361307
2001-12-06,780.1338429908291
2001-12-07,776.3323792190075
2001-12-10,768.0161092483963
2001-12-11,764.2504015494761
2001-12-12,760.4738328914285
2001-12-13,749.8289490638463
2001-12-14,744.8388669873627
2001-12-17,745.2507961393626
2001-12-18,753.4541394278243
2001-12-19,761.3811327014706
2001-12-20,762.1350778279841
2001-12-21,771.4490347402433
2001-12-24,780.1952852155063
2001-12-25,780.0980469665814
2001-12-26,781.082826436013
2001-12-27,779.9104737248912
2001-12-28,789.2829182916482
2001-12-31,777.6948717906087
2002-01-01,777.6907212871744
2002-01-02,766.1041199854566
2002-01-03,773.6077253676357
2002-01-04,786.3931318868586
2002-01-07,786.327741712903
2002-01-08,780.5075363590701
2002-01-09,778.8192694479233
2002-01-10,773.687420022577
2002-01-11,770.236481100099
2002-01-14,763.1297932983964
2002-01-15,769.365430459419
2002-01-16,768.2413828027455
2002-01-17,774.1674759954321
2002-01-18,770.2875328614714
2002-01-21,771.1876832884489
2002-01-22,766.3066292928883
2002-01-23,769.1298219967986
2002-01-24,777.0292224290031
2002-01-25,791.2475610798853
2002-01-28,796.538241901062
2002-01-29,778.8774232989704
2002-01-30,782.5501578415602
2002-01-31,793.2739244955109
2002-02-01,788.5122188260472
2002-02-04,769.7617704040558
2002-02-05,761.4338369430237
2002-02-06,755.8280761735665
2002-02-07,757.2411507544224
2002-02-08,764.1802362337255
2002-02-11,767.6780424458389
2002-02-12,770.0022262196866
2002-02-13,779.727374748021
2002-02-14,782.3449891373104
2002-02-15,775.7480562110807
2002-02-18,778.7512542864938
2002-02-19,761.8969007412289
2002-02-20,770.8190510187487
2002-02-21,768.9157122925374
2002-02-22,769.4341162245739
2002-02-25,783.2205895610969
2002-02-26,786.1847752042702
2002-02-27,795.5234201456481
2002-02-28,796.3840383517509
2002-03-01,809.3291167340205
2002-03-04,824.1891462255735
2002-03-05,819.856288826785
2002-03-06,825.606157864463
2002-03-07,823.9251490587616
2002-03-08,828.4476911443785
2002-03-11,833.383667531373
2002-03-12,833.3036361821178
2002-03-13,823.9489583170274
2002-03-14,819.1297522863532
2002-03-15,825.625831363261
2002-03-18,825.4928322993528
2002-03-19,829.8047430741766
2002-03-20,820.1864006512426
2002-03-21,821.9791954302432
2002-03-22,819.364803168845
2002-03-25,813.112762002801
2002-03-26,817.1340510175979
2002-03-27,827.6832816199887
2002-03-28,829.2523683585014
2002-03-29,826.6524120226552
2002-04-01,816.5198398378623
2002-04-02,814.9195418890893
2002-04-03,811.4479009537844
2002-04-04,811.292071976311
2002-04-05,815.3784032172543
2002-04-08,821.4169989581632
2002-04-09,817.3692259218457
2002-04-10,823.759484386477
2002-04-11,806.5574443833245
2002-04-12,812.1008792598808
2002-04-15,808.2397587996556
2002-04-16,820.6712165560069
2002-04-17,817.6237204030898
2002-04-18,814.8641495889757
2002-04-19,817.2871166587173
2002-04-22,810.3832551427081
2002-04-23,808.5248068984807
2002-04-24,802.4506455264893
2002-04-25,797.123128488645
2002-04-26,791.1117629177826
2002-04-29,782.2098836364177
2002-04-30,789.621495535967
2002-05-01,792.3448810218576
2002-05-02,798.3739115316647
2002-05-03,787.5253512146253
2002-05-06,773.7620263338964
2002-05-07,773.7662437475486
2002-05-08,790.4618206815758
2002-05-09,785.7072934883874
2002-05-10,775.0294318319334
2002-05-13,784.5373066501618
2002-05-14,801.0391166755278
2002-05-15,796.2845565618567
2002-05-16,797.675381973302
2002-05-17,791.8810053168091
2002-05-20,786.8005391913957
2002-05-21,787.2213951080313
2002-05-22,783.9082336835168
2002-05-23,794.5820142847627
2002-05-24,788.6036353496758
2002-05-27,790.5976440108495
2002-05-28,779.2158965713148
2002-05-29,773.4201066062329
2002-05-30,767.1865135013232
2002-05-31,771.7431999671935
2002-06-03,754.9302736905855
2002-06-04,746.8543637111429
2002-06-05,753.467763749039
2002-06-06,735.0083187890035
2002-06-07,736.8845873518936
2002-06-10,737.8744415160965
2002-06-11,729.4273113313865
2002-06-12,729.3451590440894
2002-06-13,723.0662905761754
2002-06-14,718.3724671220018
2002-06-17,734.6674085149983
2002-06-18,734.3581856501681
2002-06-19,718.1114788805484
2002-06-20,706.6459190664798
2002-06-21,696.9745559531893
2002-06-24,689.9172075477858
2002-06-25,687.6582917072365
2002-06-26,667.9849377759338
2002-06-27,681.0579103913896
2002-06-28,685.4116776108531
2002-07-01,675.9580773094456
2002-07-02,666.1619419336913
2002-07-03,669.2686223108972
2002-07-04,669.482637669243
2002-07-05,691.6883453045007
2002-07-08,678.8234781931592
2002-07-09,664.614200422093
2002-07-10,650.8907129586485
2002-07-11,648.2564954455926
2002-07-12,644.172352035678
2002-07-15,628.6324002039437
2002-07-16,616.5529395318985
2002-07-17,619.1798687858848
2002-07-18,607.4298603668122
2002-07-19,585.9871031679936
2002-07-22,573.3920900300247
2002-07-23,566.2848653907672
2002-07-24,587.8752154934987
2002-07-25,584.537971011524
2002-07-26,596.8145394981173
2002-07-29,629.3707198639574
2002-07-30,628.6081034689997
2002-07-31,638.6649607489031
2002-08-01,624.086076993738
2002-08-02,610.3290930508124
2002-08-05,593.811838883719
