Date,JAPAN IMI VALUE
1997-03-11,526.8755164643097
1997-03-12,523.0011473191718
1997-03-13,517.2625827549024
1997-03-14,515.74042503873
1997-03-17,516.3655466984204
1997-03-18,527.0279057900342
1997-03-19,527.4103984516535
1997-03-20,524.4857362367005
1997-03-21,532.179180287858
1997-03-24,523.6848781288265
1997-03-25,526.2326748524151
1997-03-26,528.9669578619795
1997-03-27,526.7397697971934
1997-03-28,525.0363934971725
1997-03-31,525.0607324846449
1997-04-01,524.3064368801406
1997-04-02,531.1027763398921
1997-04-03,530.7991176153578
1997-04-04,520.9173200283535
1997-04-07,508.72084839614155
1997-04-08,509.66011404913326
1997-04-09,501.52908427034043
1997-04-10,496.47198492189455
1997-04-11,501.23306591607025
1997-04-14,497.6295408992707
1997-04-15,501.6554460924976
1997-04-16,507.519984511156
1997-04-17,509.7594368443128
1997-04-18,516.7387109335546
1997-04-21,525.7345692847945
1997-04-22,523.9500797606569
1997-04-23,529.3319065414181
1997-04-24,529.2740744064548
1997-04-25,527.2426919514928
1997-04-28,525.594143296107
1997-04-29,524.8438625707803
1997-04-30,533.9833217724279
1997-05-01,541.2858303969457
1997-05-02,543.330028198254
1997-05-05,543.2135895003374
1997-05-06,563.9428898550392
1997-05-07,563.4633855396322
1997-05-08,565.9491339633648
1997-05-09,569.9131649064618
1997-05-12,589.3027451384969
1997-05-13,588.3333274528745
1997-05-14,592.5708258628039
1997-05-15,599.8222467032608
1997-05-16,608.2526969544999
1997-05-19,606.7693784858154
1997-05-20,618.3944805967928
1997-05-21,605.8390649311172
1997-05-22,596.9104280340111
1997-05-23,603.8935684410199
1997-05-26,599.8714759840177
1997-05-27,594.9391509368796
1997-05-28,608.5189457672583
1997-05-29,604.8568513493126
1997-05-30,595.1625455664511
1997-06-02,604.3077686407933
1997-06-03,608.4408552738848
1997-06-04,610.07066080111
1997-06-05,611.5034700080498
1997-06-06,611.7354243021801
1997-06-09,623.7763101109548
1997-06-10,628.4788311565893
1997-06-11,634.2087427753262
1997-06-12,625.7588627155665
1997-06-13,622.7626802633474
1997-06-16,634.5830756038442
1997-06-17,633.2960040801061
1997-06-18,632.3451999091717
1997-06-19,628.4414675996393
1997-06-20,624.0704402709368
1997-06-23,620.3459675212031
1997-06-24,623.6710111638556
1997-06-25,637.087105002073
1997-06-26,639.205152058091
1997-06-27,630.0154362789826
1997-06-30,632.8493938141986
1997-07-01,622.1791911785134
1997-07-02,624.8855271985132
1997-07-03,627.5241325260765
1997-07-04,622.0751578767754
1997-07-07,623.6391657776351
1997-07-08,623.4686662240198
1997-07-09,619.029814053826
1997-07-10,618.0294318524961
1997-07-11,615.1515726255185
1997-07-14,620.241955086581
1997-07-15,609.7843518159682
1997-07-16,612.8005669280406
1997-07-17,615.095841936858
1997-07-18,613.8008446439603
1997-07-21,612.0811166108215
1997-07-22,609.892627881543
1997-07-23,607.1967010140233
1997-07-24,609.0124754100973
1997-07-25,606.6923170043804
1997-07-28,606.1736591395345
1997-07-29,602.6285325287756
1997-07-30,595.3571567951535
1997-07-31,596.3827655422989
1997-08-01,587.772468918334
1997-08-04,581.226436236339
1997-08-05,573.6784133370384
1997-08-06,578.1784879783706
1997-08-07,575.4924758235366
1997-08-08,589.5492967195328
1997-08-11,575.4532146751517
1997-08-12,579.9079376417448
1997-08-13,581.6467226241645
1997-08-14,574.6099106252536
1997-08-15,580.4249629666874
1997-08-18,572.9737650037185
1997-08-19,569.2636685824044
1997-08-20,574.1331572662339
1997-08-21,575.5930928459153
1997-08-22,566.4402402303157
1997-08-25,561.0711886737887
1997-08-26,565.4645973296539
1997-08-27,555.167087910737
1997-08-28,555.1505693944639
1997-08-29,543.0963817705996
1997-09-01,531.3902026678751
1997-09-02,533.4573843388218
1997-09-03,546.0097897288721
1997-09-04,545.5950660856868
1997-09-05,543.4626822062078
1997-09-08,541.5423407042613
1997-09-09,550.9091027096933
1997-09-10,549.7352528930529
1997-09-11,537.8645433527139
1997-09-12,525.5033934253313
1997-09-15,527.8653459187194
1997-09-16,523.4143987487302
1997-09-17,518.7197806689863
1997-09-18,511.9994978622197
1997-09-19,513.6965784596833
1997-09-22,516.4963122806664
1997-09-23,519.1802790751497
1997-09-24,531.8250600372072
1997-09-25,526.5581650868014
1997-09-26,516.1660258389553
1997-09-29,512.7983544056428
1997-09-30,514.6003361312889
1997-10-01,512.6580779293698
1997-10-02,504.14965315606884
1997-10-03,502.1130151031222
1997-10-06,508.6073823381891
1997-10-07,502.5097871555253
1997-10-08,505.69222839836715
1997-10-09,499.71110068549234
1997-10-10,504.21945058445084
1997-10-13,494.71805602955527
1997-10-14,491.35468916052815
1997-10-15,496.0192527141688
1997-10-16,510.6672018856911
1997-10-17,507.89484947085765
1997-10-20,499.2647952179266
1997-10-21,502.11073146236106
1997-10-22,511.3899213464285
1997-10-23,497.3486095822798
1997-10-24,498.07001968714314
1997-10-27,491.70324464538766
1997-10-28,485.24974662562033
1997-10-29,495.71383100807236
1997-10-30,486.66685338444245
1997-10-31,486.76093813726925
1997-11-03,484.65422195801943
1997-11-04,481.71430838934214
1997-11-05,474.68256496693596
1997-11-06,471.3956856653953
1997-11-07,454.03669886080314
1997-11-10,447.8072349473925
1997-11-11,447.9673829437607
1997-11-12,436.5314443565126
1997-11-13,436.0236385079025
1997-11-14,424.6500524285603
1997-11-17,454.25510598199355
1997-11-18,460.99841796842344
1997-11-19,434.79472425377827
1997-11-20,440.6378563045783
1997-11-21,453.6388041546198
1997-11-24,450.31473539490344
1997-11-25,425.1021430380777
1997-11-26,423.0676223871117
1997-11-27,433.511885223184
1997-11-28,435.85178458014667
1997-12-01,439.44225945705006
1997-12-02,439.7393887106791
1997-12-03,432.88331309784644
1997-12-04,420.9107699155486
1997-12-05,418.96771335856397
1997-12-08,409.8334116014709
1997-12-09,420.184103664817
1997-12-10,421.1414287627706
1997-12-11,409.09344131578865
1997-12-12,402.7243604757782
1997-12-15,399.000097149986
1997-12-16,400.8889378393728
1997-12-17,421.5658407456092
1997-12-18,411.544888588166
1997-12-19,392.113280577743
1997-12-22,373.52654474329904
1997-12-23,374.76471533176385
1997-12-24,374.7652144555292
1997-12-25,375.51942583312143
1997-12-26,377.0804035642391
1997-12-29,378.6935060916607
1997-12-30,390.1844144580619
1997-12-31,389.3093258022347
1998-01-01,389.3093258022347
1998-01-02,382.5425663135128
1998-01-05,376.45596564635696
1998-01-06,374.2247606430415
1998-01-07,378.28343774064035
1998-01-08,375.8456060177327
1998-01-09,374.48554429959177
1998-01-12,362.4104810762182
1998-01-13,367.2774295433731
1998-01-14,376.0274424962094
1998-01-15,379.0763152572548
1998-01-16,401.33105478752435
1998-01-19,414.2203446071319
1998-01-20,415.88112808107115
1998-01-21,427.30849035559476
1998-01-22,427.25160071331567
1998-01-23,437.57187869566
1998-01-26,457.6529716363752
1998-01-27,464.5763357350546
1998-01-28,470.0639592672899
1998-01-29,464.5293272595719
1998-01-30,450.3682271943817
1998-02-02,446.44036301307256
1998-02-03,455.6758520227986
1998-02-04,461.20613598800907
1998-02-05,466.8765627419259
1998-02-06,468.8601075078709
1998-02-09,475.05165423526245
1998-02-10,483.92186759207294
1998-02-11,483.1720061141294
1998-02-12,483.9070935764878
1998-02-13,469.20905216579
1998-02-16,460.56343671091395
1998-02-17,457.5611121270878
1998-02-18,454.3469360034706
1998-02-19,454.9455843932511
1998-02-20,452.07708628815107
1998-02-23,447.64499503813306
1998-02-24,439.549578143547
1998-02-25,438.12641839385765
1998-02-26,443.9923589178921
1998-02-27,460.24303203791135
1998-03-02,474.62349869363254
1998-03-03,472.43251626145485
1998-03-04,466.7241860751328
1998-03-05,456.432026846954
1998-03-06,460.99670819105967
1998-03-09,458.25395203530167
1998-03-10,458.26626168920234
1998-03-11,449.02869236210597
1998-03-12,443.6256662569558
1998-03-13,458.1132226108986
1998-03-16,449.24143742467874
1998-03-17,452.23286760926123
1998-03-18,443.8277875003381
1998-03-19,441.5321663555848
1998-03-20,443.43039184688746
1998-03-23,441.14617012227217
1998-03-24,437.04563881512854
1998-03-25,440.9523170753613
1998-03-26,451.75425956472566
1998-03-27,445.0634708812323
1998-03-30,432.5800351341113
1998-03-31,429.27088228887305
1998-04-01,419.38652956525334
1998-04-02,401.9890665857851
1998-04-03,397.68105390787747
1998-04-06,403.65421197504
1998-04-07,412.2987504727112
1998-04-08,427.10515257315024
1998-04-09,439.2169489127426
1998-04-10,437.34410021551463
1998-04-13,435.80708123163333
1998-04-14,435.7547973164432
1998-04-15,436.17878415313936
1998-04-16,418.63844945919203
1998-04-17,418.0225860842773
1998-04-20,416.2602669447954
1998-04-21,420.9673818427242
1998-04-22,421.3872979873618
1998-04-23,424.3190955740763
1998-04-24,428.0125751435053
1998-04-27,415.6639581430791
1998-04-28,410.22274008492377
1998-04-29,411.18415079404207
1998-04-30,417.73375008912103
1998-05-01,412.5704748972023
1998-05-04,412.1275560063923
1998-05-05,416.6636494951524
1998-05-06,408.1336510259937
1998-05-07,404.0007663265908
1998-05-08,405.6111740362965
1998-05-11,410.4138250194762
1998-05-12,406.8295507325822
1998-05-13,407.0148983028846
1998-05-14,407.15047115670535
1998-05-15,406.4517975574416
1998-05-18,401.6696282622509
1998-05-19,405.55294004568424
1998-05-20,408.3584170517501
1998-05-21,412.7201978663666
1998-05-22,411.80688301858794
1998-05-25,406.1922910341114
1998-05-26,405.4333480153451
1998-05-27,402.27140405860786
1998-05-28,400.4366190204135
1998-05-29,399.63391198501574
1998-06-01,389.87245341862916
1998-06-02,398.3339693847372
1998-06-03,397.6904541467707
1998-06-04,398.34522563966993
1998-06-05,393.1522096472175
1998-06-08,389.250489589559
1998-06-09,392.1013465569796
1998-06-10,386.10615705651867
1998-06-11,376.0622766612735
1998-06-12,371.8324599545391
1998-06-15,363.2236502835155
1998-06-16,365.8263373841886
1998-06-17,382.125044597506
1998-06-18,399.0857380617246
1998-06-19,405.56437709278083
1998-06-22,393.2709173816835
1998-06-23,386.3136877837228
1998-06-24,383.8344665550987
1998-06-25,383.0968510574056
1998-06-26,379.5836118096145
1998-06-29,386.4612440785509
1998-06-30,403.6867896611545
1998-07-01,417.88265308180536
1998-07-02,411.3758312004826
1998-07-03,414.7272849327106
1998-07-06,409.98148902205526
1998-07-07,416.86576090723463
1998-07-08,413.57371881184105
1998-07-09,406.71678798647133
1998-07-10,400.712175809667
1998-07-13,405.0239904469629
1998-07-14,412.4165722356247
1998-07-15,412.6291016766541
1998-07-16,415.07882977184806
1998-07-17,414.13575563511216
1998-07-20,416.05322217987737
1998-07-21,412.2071810051253
1998-07-22,403.27685788225943
1998-07-23,400.00185843299005
1998-07-24,403.6924266799273
1998-07-27,391.8496584311788
1998-07-28,395.0507309524691
1998-07-29,392.4273454493131
1998-07-30,394.75208185440727
1998-07-31,394.346351037805
1998-08-03,386.1926807771226
1998-08-04,385.5009715737546
1998-08-05,388.14440415114177
1998-08-06,385.10413915075253
1998-08-07,380.2862336140027
1998-08-10,372.2696107719676
1998-08-11,364.6330273173553
1998-08-12,366.3828476302092
1998-08-13,369.6839949729847
1998-08-14,364.42174870374805
1998-08-17,358.5892460330298
1998-08-18,364.32006644739766
1998-08-19,371.16339960151345
1998-08-20,374.77288032588154
1998-08-21,365.5863637324717
1998-08-24,363.6018329347773
1998-08-25,362.3800876389245
1998-08-26,357.3629166202302
1998-08-27,353.6377462253826
1998-08-28,343.49804006651414
1998-08-31,356.0325454412554
1998-09-01,370.2795131617602
1998-09-02,369.03236064070273
1998-09-03,374.74587814599295
1998-09-04,368.7503151765129
1998-09-07,388.614806059463
1998-09-08,387.2484723304432
1998-09-09,369.627205490379
1998-09-10,375.78754270401294
1998-09-11,371.2284141380766
1998-09-14,371.4627970959067
1998-09-15,372.28789421732756
1998-09-16,366.47587774911153
1998-09-17,366.9813918456194
1998-09-18,367.8453694972989
1998-09-21,358.6281685679963
1998-09-22,355.78712985410283
1998-09-23,352.8978186999559
1998-09-24,362.05061080301704
1998-09-25,355.48276342935924
1998-09-28,355.77809962060223
1998-09-29,360.5768393688775
1998-09-30,349.1101672184865
1998-10-01,341.37630556686184
1998-10-02,346.30599795963053
1998-10-05,341.9696715112534
1998-10-06,349.08742032339495
1998-10-07,388.4739963827069
1998-10-08,389.0074206329743
1998-10-09,392.55689011578426
1998-10-12,400.4898971825875
1998-10-13,385.4526411536396
1998-10-14,380.0587715565891
1998-10-15,383.9178990147685
1998-10-16,395.8940066087915
1998-10-19,406.64258127454065
1998-10-20,403.29982825552986
1998-10-21,416.40187296423255
1998-10-22,420.04749887670465
1998-10-23,415.54756902889187
1998-10-26,407.39075514106395
1998-10-27,404.1260103029991
1998-10-28,400.68002583143533
1998-10-29,408.5144962640588
1998-10-30,409.3053934442277
1998-11-02,426.3554570937072
1998-11-03,424.85765633798917
1998-11-04,435.24879651748057
1998-11-05,431.775190606174
1998-11-06,421.36167585055296
1998-11-09,409.3622928191419
1998-11-10,403.09698049984803
1998-11-11,413.1448473701679
1998-11-12,401.34294027286586
1998-11-13,410.12335356567877
1998-11-16,421.5196830255392
1998-11-17,417.8998989171329
1998-11-18,419.01030590590744
1998-11-19,424.9299181217482
1998-11-20,429.19737570063336
1998-11-23,426.55578383378617
1998-11-24,437.03790217968475
1998-11-25,431.628176383053
1998-11-26,433.8738590214586
1998-11-27,430.4160848633378
1998-11-30,424.9492128358883
1998-12-01,428.3293959073261
1998-12-02,436.799827870259
1998-12-03,435.60815920888354
1998-12-04,433.5546636340303
1998-12-07,430.82500011255576
1998-12-08,433.1064352642839
1998-12-09,442.7459804816339
1998-12-10,444.71730054219455
1998-12-11,438.4604718188689
1998-12-14,437.9920440779595
1998-12-15,429.7257325392861
1998-12-16,433.05952257441874
1998-12-17,431.95664412249096
1998-12-18,436.92377554876435
1998-12-21,434.9169342514871
1998-12-22,424.6192394551564
1998-12-23,428.2774045483214
1998-12-24,424.11618143399323
1998-12-25,427.938830256144
1998-12-28,427.7051715401346
1998-12-29,432.02283004359583
1998-12-30,433.6762657660101
1998-12-31,441.03682068981635
1999-01-01,441.03682068981635
1999-01-04,432.89576719447615
1999-01-05,431.4244372597148
1999-01-06,432.41398744228275
1999-01-07,441.425040124505
1999-01-08,435.6881219056671
1999-01-11,444.94864555073246
1999-01-12,433.9618133604243
1999-01-13,428.01066758803313
1999-01-14,433.6986819234861
1999-01-15,431.74978843993927
1999-01-18,430.81174020474134
1999-01-19,432.74295511740803
1999-01-20,438.5715646455949
1999-01-21,444.68716193203545
1999-01-22,438.52114610729643
1999-01-25,440.5751934590642
1999-01-26,443.8008766542573
1999-01-27,440.3438892671984
1999-01-28,435.83031329934516
1999-01-29,440.52766080089407
1999-02-01,442.7591817469014
1999-02-02,450.6093092804548
1999-02-03,445.1955969289708
1999-02-04,443.11487722937323
1999-02-05,437.75372572575463
1999-02-08,437.22917209327437
1999-02-09,431.5310322560789
1999-02-10,430.7560208079134
1999-02-11,431.58393166548757
1999-02-12,434.14538131003235
1999-02-15,432.43219033525696
1999-02-16,425.3463359453968
1999-02-17,419.9212579194509
1999-02-18,416.8738679055858
1999-02-19,413.65564680373865
1999-02-22,418.7266718241146
1999-02-23,418.7332063740211
1999-02-24,416.7438025005184
1999-02-25,424.5138479824601
1999-02-26,427.9490658192069
1999-03-01,422.0868315194703
1999-03-02,413.1643507936498
1999-03-03,412.84128118649033
1999-03-04,406.9032364562636
1999-03-05,424.54932291322376
1999-03-08,425.32904248348126
1999-03-09,432.1135064781331
1999-03-10,446.80811826884303
1999-03-11,449.8560234116377
1999-03-12,453.66778575736015
1999-03-15,464.1976064406023
1999-03-16,475.93344746012843
1999-03-17,480.8571346069031
1999-03-18,473.86599249161964
1999-03-19,489.7242384127541
1999-03-22,486.3904705086723
1999-03-23,484.29903104636674
1999-03-24,474.76179751158503
1999-03-25,482.2430085363182
1999-03-26,478.24747605836416
1999-03-29,479.99561107647395
1999-03-30,475.9759121970194
1999-03-31,485.58069641032483
1999-04-01,492.3128441982337
1999-04-02,488.7274214594488
1999-04-05,485.1799683219598
1999-04-06,495.15042187629865
1999-04-07,496.1205277291342
1999-04-08,505.46011352261866
1999-04-09,504.0159432981295
1999-04-12,498.8636772141622
1999-04-13,502.8977738318494
1999-04-14,513.0714475707507
1999-04-15,511.84621702020144
1999-04-16,518.9491018351933
1999-04-19,516.561566213756
1999-04-20,514.1208064427644
1999-04-21,500.88859861465244
1999-04-22,500.786088622108
1999-04-23,508.98542835869137
1999-04-26,513.9743631354985
1999-04-27,511.53269675027525
1999-04-28,514.8650876048109
1999-04-29,515.0090019611364
1999-04-30,510.79414490734996
1999-05-03,507.574801012545
1999-05-04,504.1960057192752
1999-05-05,503.6961831609415
1999-05-06,521.4891912705482
1999-05-07,519.3868978001614
1999-05-10,521.4497304391128
1999-05-11,512.7728819552632
1999-05-12,514.6594125907532
1999-05-13,507.9108265180086
1999-05-14,504.04310153361433
1999-05-17,490.16854694778993
1999-05-18,488.94148576246613
1999-05-19,476.66593119402694
1999-05-20,477.2560928673125
1999-05-21,480.550959166105
1999-05-24,482.8998213881605
1999-05-25,484.3950560746844
1999-05-26,486.08806357424885
1999-05-27,485.9583592430617
1999-05-28,486.6952915987265
1999-05-31,485.22991944368994
1999-06-01,497.41076550479016
1999-06-02,501.5778359507183
1999-06-03,494.05291771990466
1999-06-04,492.37201352662083
1999-06-07,499.81404870584817
1999-06-08,507.84462810589395
1999-06-09,514.2273302113064
1999-06-10,523.503504929338
1999-06-11,530.868406314637
1999-06-14,521.8787445782525
1999-06-15,522.4959189815019
1999-06-16,522.1892648240423
1999-06-17,529.2866977335227
1999-06-18,523.3374403202924
1999-06-21,523.3134418706001
1999-06-22,527.0865051596676
1999-06-23,520.4173910236132
1999-06-24,520.0513561190102
1999-06-25,519.5996456106625
1999-06-28,524.02312541504
1999-06-29,527.6519488444396
1999-06-30,524.2127375061618
1999-07-01,532.0393503033824
1999-07-02,533.9961133047224
1999-07-05,536.8975379400594
1999-07-06,535.9892362271781
1999-07-07,536.4000038918596
1999-07-08,532.6552126798327
1999-07-09,533.2429335433554
1999-07-12,537.8041072246185
1999-07-13,541.811322730998
1999-07-14,549.7994396762642
1999-07-15,553.3501411129166
1999-07-16,549.9145867348931
1999-07-19,562.5837616385556
1999-07-20,561.908106930461
1999-07-21,563.2176346438895
1999-07-22,553.2472345315945
1999-07-23,550.3078427497246
1999-07-26,549.7063579410454
1999-07-27,548.7182559216219
1999-07-28,552.4624478447555
1999-07-29,562.363651318433
1999-07-30,570.0737705112306
1999-08-02,566.7609132030884
1999-08-03,568.285492879993
1999-08-04,565.9096486877031
1999-08-05,560.1005056832084
1999-08-06,551.3281868597322
1999-08-09,547.6295624489577
1999-08-10,550.8514985698698
1999-08-11,546.5227007401917
1999-08-12,550.9990553059685
1999-08-13,549.0610147373199
1999-08-16,562.7417288791997
1999-08-17,564.9124769871821
1999-08-18,575.3759414069488
1999-08-19,580.1461886239579
1999-08-20,593.1959165360101
1999-08-23,606.0750675064468
1999-08-24,600.1979516005423
1999-08-25,596.9329538198859
1999-08-26,588.3780649127335
1999-08-27,585.1960004869055
1999-08-30,594.5569157840647
1999-08-31,583.5779405659877
1999-09-01,601.8650388860599
1999-09-02,605.4987033243887
1999-09-03,599.0841664255992
1999-09-06,604.6484468881537
1999-09-07,595.2788061589009
1999-09-08,591.0658487552571
1999-09-09,607.190092010261
1999-09-10,605.5007782221684
1999-09-13,625.3218141118722
1999-09-14,625.7785481812407
1999-09-15,632.0480384370493
1999-09-16,621.3628137402047
1999-09-17,611.4049620081106
1999-09-20,615.0660348389051
1999-09-21,632.157087918847
1999-09-22,616.5534761925564
1999-09-23,615.4526328210088
1999-09-24,599.779097013821
1999-09-27,586.7598752946824
1999-09-28,600.5305941507318
1999-09-29,594.224808105063
1999-09-30,614.8303270770414
1999-10-01,621.7641638998161
1999-10-04,613.7656592654753
1999-10-05,608.057413633494
1999-10-06,605.5044610232858
1999-10-07,608.8665838668921
1999-10-08,611.7216629101538
1999-10-11,615.5705752601989
1999-10-12,619.1905273982582
1999-10-13,606.681769878231
1999-10-14,613.9737727997452
1999-10-15,613.9628342237432
1999-10-18,601.3885805619805
1999-10-19,602.5956655741619
1999-10-20,610.7607541357385
1999-10-21,608.9490164485471
1999-10-22,610.1502213449523
1999-10-25,617.9702805077089
1999-10-26,620.4221112257642
1999-10-27,617.4838138755125
1999-10-28,611.4528456109483
1999-10-29,628.1261462643928
1999-11-01,622.2008359596965
1999-11-02,627.8663808879211
1999-11-03,622.3998831351681
1999-11-04,631.6873264595052
1999-11-05,618.1892858448866
1999-11-08,611.7311397699137
1999-11-09,614.5971257327764
1999-11-10,622.9149773846178
1999-11-11,611.0686885922075
1999-11-12,607.0285865335134
1999-11-15,595.0876013890862
1999-11-16,590.391235918791
1999-11-17,607.7447915378335
1999-11-18,616.8763313608881
1999-11-19,620.4021427035459
1999-11-22,626.9829343064682
1999-11-23,630.8524576671435
1999-11-24,622.5510650980927
1999-11-25,613.1698015917237
1999-11-26,627.5837939539114
1999-11-29,628.5244837320043
1999-11-30,617.8822580161749
1999-12-01,621.8198509431769
1999-12-02,623.4441191664877
1999-12-03,621.055945204082
1999-12-06,614.2571202358797
1999-12-07,619.9762877993024
1999-12-08,610.4762338308931
1999-12-09,609.7370291634999
1999-12-10,615.0654783542607
1999-12-13,607.5546928659801
1999-12-14,602.4884690617985
1999-12-15,602.8394863992261
1999-12-16,603.9004975097928
1999-12-17,606.6424029692188
1999-12-20,607.8438041831591
1999-12-21,608.3362258886356
1999-12-22,617.6475837130133
1999-12-23,616.0935898524446
1999-12-24,611.5661177089844
1999-12-27,607.3260026706189
1999-12-28,611.8817690651873
1999-12-29,609.1562996367801
1999-12-30,610.3147882405241
1999-12-31,610.3300457015597
2000-01-03,615.8352901003859
2000-01-04,605.5817226443194
2000-01-05,595.0613453120407
2000-01-06,581.1709437870021
2000-01-07,586.1628450921634
2000-01-10,586.6946442767779
2000-01-11,597.765495119682
2000-01-12,590.489113828282
2000-01-13,594.4658013283668
2000-01-14,599.6959303915924
2000-01-17,615.6431267817633
2000-01-18,608.5213800044993
2000-01-19,600.6622325731772
2000-01-20,604.6869626787729
2000-01-21,606.5170476402419
2000-01-24,605.0603347109927
2000-01-25,595.1089574032948
2000-01-26,599.934093607471
2000-01-27,606.6155280332665
2000-01-28,606.5221168288621
2000-01-31,603.1785946232172
2000-02-01,593.2501252551949
2000-02-02,597.0373156579013
2000-02-03,600.681503504171
2000-02-04,607.5757069294891
2000-02-07,604.5607265210617
2000-02-08,594.7338891543002
2000-02-09,599.538545017073
2000-02-10,595.1363579479186
2000-02-11,592.9600605478537
2000-02-14,585.3667136947807
2000-02-15,571.8727468596429
2000-02-16,569.3076353116054
2000-02-17,571.5935706029906
2000-02-18,567.929909915028
2000-02-21,550.8711467984637
2000-02-22,548.755825843929
2000-02-23,556.2231570771085
2000-02-24,560.7919252441667
2000-02-25,567.0027285352277
2000-02-28,573.8726889682591
2000-02-29,569.7792234896243
2000-03-01,585.6046027540123
2000-03-02,581.5344372800101
2000-03-03,577.9312999621199
2000-03-06,574.9939285588017
2000-03-07,583.8243786117386
2000-03-08,581.8140070020382
2000-03-09,587.9704991938869
2000-03-10,595.1054143866946
2000-03-13,587.3783964626823
2000-03-14,586.8689945016514
2000-03-15,579.3498537870139
2000-03-16,591.8172696198222
2000-03-17,598.0363070559836
2000-03-20,595.3565264801915
2000-03-21,592.3175281289297
2000-03-22,588.8872732439232
2000-03-23,586.6581438072242
2000-03-24,592.790743049125
2000-03-27,605.3687295690643
2000-03-28,617.7979573605515
2000-03-29,633.5614243193294
2000-03-30,623.621515833655
2000-03-31,644.6116122937756
2000-04-03,644.3232075385072
2000-04-04,641.1525809106191
2000-04-05,642.5397482285128
2000-04-06,633.1839054189992
2000-04-07,633.2543574028974
2000-04-10,632.9871857019142
2000-04-11,628.4880075746095
2000-04-12,642.3999847722879
2000-04-13,638.2935739246964
2000-04-14,641.782227146803
2000-04-17,616.6706310590046
2000-04-18,630.0926062780051
2000-04-19,632.1682891812494
2000-04-20,630.0309432930295
2000-04-21,622.9442411492104
2000-04-24,636.237394357515
2000-04-25,637.6499369229392
2000-04-26,629.0135944065843
2000-04-27,623.8638843239926
2000-04-28,611.727499204128
2000-05-01,622.2233047929668
2000-05-02,624.8547313858452
2000-05-03,623.7864412605466
2000-05-04,629.6170303649208
2000-05-05,626.4285089644263
2000-05-08,624.5751970336516
2000-05-09,618.9323180471509
2000-05-10,619.6189052940006
2000-05-11,611.4518460400207
2000-05-12,621.1196851303866
2000-05-15,617.2237512862357
2000-05-16,616.4751093015864
2000-05-17,614.6760923191949
2000-05-18,614.2021731500852
2000-05-19,622.9862821059662
2000-05-22,609.4877879237378
2000-05-23,614.2450584987585
2000-05-24,611.5772474885318
2000-05-25,612.2510401466747
2000-05-26,609.2566199956066
2000-05-29,611.0495849350733
2000-05-30,614.0851116581732
2000-05-31,605.8404313057255
2000-06-01,607.4869194258106
2000-06-02,611.2810109716199
2000-06-05,624.1004154511967
2000-06-06,632.0465031169427
2000-06-07,632.5512025294519
2000-06-08,630.6999829054548
2000-06-09,628.3984385488596
2000-06-12,630.499709504408
2000-06-13,627.7993098825544
2000-06-14,619.1759164366118
2000-06-15,608.7707664737147
2000-06-16,611.0189609339462
2000-06-19,624.676328943381
