Date,UNITED KINGDOM IMI VALUE
2022-09-13,1002.2562203800829
2022-09-14,990.7647757861802
2022-09-15,984.9407285607188
2022-09-16,975.1576649063339
2022-09-19,972.9400405481131
2022-09-20,968.158775024454
2022-09-21,966.579075654401
2022-09-22,955.171829081969
2022-09-23,901.4841587428932
2022-09-26,886.9765902162225
2022-09-27,879.192344372836
2022-09-28,879.0457859903765
2022-09-29,887.3987739522029
2022-09-30,898.570252451684
2022-10-03,914.112591086291
2022-10-04,945.6268283508573
2022-10-05,927.9233967148999
2022-10-06,916.3687249579682
2022-10-07,913.2786513165138
2022-10-10,902.3502376845319
2022-10-11,894.585366914369
2022-10-12,883.1570905097789
2022-10-13,903.3028529086854
2022-10-14,904.3984883899374
2022-10-17,927.9335989438414
2022-10-18,917.6253547242495
