Date,NEW ZEALAND IMI VALUE
1997-06-18,612.4955385613881
1997-06-19,611.9623996515546
1997-06-20,614.5623100074282
1997-06-23,610.5214732283292
1997-06-24,607.8335499034645
1997-06-25,612.1446480732358
1997-06-26,615.0307011289594
1997-06-27,615.476532861351
1997-06-30,632.1029850631445
1997-07-01,630.5094822319228
1997-07-02,630.5690748346602
1997-07-03,634.5800519204721
1997-07-04,633.7098904513466
1997-07-07,627.1396708606101
1997-07-08,628.8567427430088
1997-07-09,628.3616639983227
1997-07-10,624.2526223275688
1997-07-11,624.2067879580029
1997-07-14,616.779671923153
1997-07-15,607.8906798744471
1997-07-16,606.5605723818388
1997-07-17,607.2856985796674
1997-07-18,600.2952466205618
1997-07-21,596.6677239362039
1997-07-22,588.3991846007003
1997-07-23,597.556783204246
1997-07-24,602.1834799862901
1997-07-25,605.1920916718971
1997-07-28,599.7012439986755
1997-07-29,609.9835604677108
1997-07-30,615.371758650893
1997-07-31,613.6122073943067
1997-08-01,610.5277442791923
1997-08-04,606.3813721929824
1997-08-05,605.5497942350974
1997-08-06,597.7712472530492
1997-08-07,597.7506705349028
1997-08-08,593.2291057208928
1997-08-11,593.0940669567982
1997-08-12,588.2862567447175
1997-08-13,580.8599620559859
1997-08-14,579.8226103158163
1997-08-15,588.5404090634133
1997-08-18,586.6183618713254
1997-08-19,589.7058064622336
1997-08-20,588.5939103212155
1997-08-21,589.7356178417103
1997-08-22,589.7486007905585
1997-08-25,589.2497093095731
1997-08-26,587.5764112158686
1997-08-27,581.5962100481867
1997-08-28,583.411709946792
1997-08-29,572.5769004929772
1997-09-01,566.0944538659253
1997-09-02,565.5434721406045
1997-09-03,571.7830890976693
1997-09-04,569.730881423413
1997-09-05,567.0571831492
1997-09-08,566.9493713769428
1997-09-09,569.1243897087113
1997-09-10,568.367476394308
1997-09-11,565.8940648070233
1997-09-12,566.4666372628187
1997-09-15,570.2224733644159
1997-09-16,573.0262622677445
1997-09-17,577.3329691747664
1997-09-18,573.5733804729648
1997-09-19,581.9958005114947
1997-09-22,583.1664871065065
1997-09-23,581.4990014387444
1997-09-24,579.9049896638044
1997-09-25,585.0928130773483
1997-09-26,584.2120450867718
1997-09-29,578.6621889849263
1997-09-30,584.456112724582
1997-10-01,590.6154851263503
1997-10-02,591.5100782923137
1997-10-03,593.879640179314
1997-10-06,590.0958475498867
1997-10-07,592.77271553455
1997-10-08,592.9779994395899
1997-10-09,598.6777632047391
1997-10-10,601.8226401824318
1997-10-13,600.9010299704015
1997-10-14,602.2968880423545
1997-10-15,597.6966239405535
1997-10-16,596.9195342109895
1997-10-17,588.9747605868913
1997-10-20,587.9681732158285
1997-10-21,590.288344864963
1997-10-22,585.5994793908629
1997-10-23,575.6319730457565
1997-10-24,546.4280083776472
1997-10-27,545.9903407698158
1997-10-28,483.58191215502876
1997-10-29,529.3626441928448
1997-10-30,517.4581039507598
1997-10-31,524.5258055551998
1997-11-03,535.6121134760788
1997-11-04,546.7103710682635
1997-11-05,546.2576324730494
1997-11-06,546.123299580675
1997-11-07,540.4315387958359
1997-11-10,532.5996382315614
1997-11-11,537.0895316330673
1997-11-12,532.5714525324727
1997-11-13,523.9261879443003
1997-11-14,529.6851416018445
1997-11-17,530.6341192893143
1997-11-18,528.6502719814442
1997-11-19,518.7476170048492
1997-11-20,513.1027098667092
1997-11-21,517.2993821810746
1997-11-24,509.9929631361937
1997-11-25,495.97810321753343
1997-11-26,501.75059889511937
1997-11-27,500.6197635797986
1997-11-28,505.9272552260303
1997-12-01,498.6587280585813
1997-12-02,501.7391329563994
1997-12-03,508.3010947525881
1997-12-04,508.2428538646631
1997-12-05,506.536519186325
1997-12-08,505.8882749791716
1997-12-09,506.7777696559511
1997-12-10,506.298241133806
1997-12-11,497.485475650323
1997-12-12,490.1365327751092
1997-12-15,486.5547942713891
1997-12-16,478.2626973655871
1997-12-17,475.4267690148721
1997-12-18,478.12470999996503
1997-12-19,473.3448079236898
1997-12-22,469.50614388355336
1997-12-23,464.7398274459744
1997-12-24,465.2023970132602
1997-12-25,465.2023970132602
1997-12-26,464.56546064904546
1997-12-29,469.0090439370423
1997-12-30,473.06789643712386
1997-12-31,478.2202240291688
1998-01-01,478.2202240291688
1998-01-02,475.2472620393554
1998-01-05,467.4495873925015
1998-01-06,465.6625474459445
1998-01-07,468.44077975128835
1998-01-08,461.17080132059505
1998-01-09,458.0805084803231
1998-01-12,447.3132240203609
1998-01-13,448.56826468622563
1998-01-14,454.10928536945977
1998-01-15,453.3570876253264
1998-01-16,461.4298116854561
1998-01-19,469.07956683626753
1998-01-20,467.1064849798114
1998-01-21,464.4532268154958
1998-01-22,463.5130362084165
1998-01-23,461.34258972606307
1998-01-26,466.4587814925676
1998-01-27,467.8518697997988
1998-01-28,466.6538713477337
1998-01-29,467.21697310981745
1998-01-30,463.7187738958409
1998-02-02,468.05650793432494
1998-02-03,466.33321723998336
1998-02-04,468.51529607476476
1998-02-05,469.0778517893232
1998-02-06,464.0532994365684
1998-02-09,467.4715887984399
1998-02-10,471.09810857870065
1998-02-11,472.9488008343572
1998-02-12,476.5383221630257
1998-02-13,475.58842089842267
1998-02-16,466.8650656365492
1998-02-17,467.2752083487702
1998-02-18,468.06576831684
1998-02-19,470.4676114163355
1998-02-20,461.9639357425281
1998-02-23,457.94761830814537
1998-02-24,458.06962330639743
1998-02-25,460.4599788173257
1998-02-26,462.3760250089736
1998-02-27,470.9656129434002
1998-03-02,469.81252304724245
1998-03-03,474.7322565519452
1998-03-04,472.0009261711852
1998-03-05,463.2608169592292
1998-03-06,460.3720825375043
1998-03-09,458.0437537022659
1998-03-10,458.92360326105376
1998-03-11,456.6367487208182
1998-03-12,460.1599755333523
1998-03-13,468.10791421484373
1998-03-16,465.63766197075347
1998-03-17,469.4470358299839
1998-03-18,460.5934494790357
1998-03-19,460.02263237585754
1998-03-20,460.83335762244894
1998-03-23,453.88480534731343
1998-03-24,454.06235640027916
1998-03-25,457.5456119787154
1998-03-26,456.9878294709179
1998-03-27,455.25595811258745
1998-03-30,442.15019658205966
1998-03-31,445.8791563222063
1998-04-01,450.9537308388198
1998-04-02,448.9658869432924
1998-04-03,450.7302422148577
1998-04-06,448.02487631318036
1998-04-07,443.1115002951482
1998-04-08,440.0402152143433
1998-04-09,446.8474607336607
1998-04-10,446.8474607336607
1998-04-13,445.2353115112068
1998-04-14,444.1133130435937
1998-04-15,448.013511921202
1998-04-16,450.866213287968
1998-04-17,453.1760199118306
1998-04-20,451.81863780454137
1998-04-21,452.6614520171645
1998-04-22,454.2298818361699
1998-04-23,454.3495177517042
1998-04-24,460.28124598684866
1998-04-27,447.1053784832185
1998-04-28,436.5865308850123
1998-04-29,439.92590036616116
1998-04-30,444.5155045062519
1998-05-01,442.40398782493844
1998-05-04,440.1733180312708
1998-05-05,441.42371859267223
1998-05-06,436.034129114059
1998-05-07,430.65376634032435
1998-05-08,433.4571282309864
1998-05-11,430.4940639487628
1998-05-12,427.5569279504212
1998-05-13,427.32882381145083
1998-05-14,427.947982970078
1998-05-15,427.9437777071179
1998-05-18,422.68998136598697
1998-05-19,418.310982681301
1998-05-20,422.19172091847776
1998-05-21,422.7555278053469
1998-05-22,424.8671506473257
1998-05-25,417.63617525974036
1998-05-26,422.28442064507163
1998-05-27,417.25203639669076
1998-05-28,411.75788953006577
1998-05-29,412.48339611278743
1998-06-01,406.5506004649524
1998-06-02,401.1404694559335
1998-06-03,396.64059308444723
1998-06-04,395.170412874079
1998-06-05,385.7164350824472
1998-06-08,375.0319994916122
1998-06-09,373.4530077330582
1998-06-10,361.3380211285402
1998-06-11,356.23940283085904
1998-06-12,353.45648669535973
1998-06-15,350.85016955679356
1998-06-16,344.4302322278908
1998-06-17,360.09075010264684
1998-06-18,366.8593043957566
1998-06-19,369.1107263651177
1998-06-22,350.0928746685471
1998-06-23,351.6993764220487
1998-06-24,359.33092154132703
1998-06-25,356.20531295193683
1998-06-26,351.3709422899899
1998-06-29,345.7301977378093
1998-06-30,358.30740270040644
1998-07-01,363.4975098007079
1998-07-02,369.43565876407774
1998-07-03,370.49209533738303
1998-07-06,381.86046592308765
1998-07-07,380.08156565978953
1998-07-08,382.9370060773012
1998-07-09,382.0284897627722
1998-07-10,379.0422882127695
1998-07-13,376.36084476325124
1998-07-14,389.9588718144838
1998-07-15,395.1096193248964
1998-07-16,406.19550416826786
1998-07-17,416.0062319329928
1998-07-20,413.4148697275461
1998-07-21,405.55001872940926
1998-07-22,394.80372999181117
1998-07-23,392.1147658959079
1998-07-24,387.7789575793617
1998-07-27,379.98467640556134
1998-07-28,378.73456378026475
1998-07-29,376.71123854516924
1998-07-30,376.021742017643
1998-07-31,377.6022305045545
1998-08-03,373.64482649650694
1998-08-04,374.93688059076925
1998-08-05,371.1896642830279
1998-08-06,363.9064464241466
1998-08-07,365.51952589919784
1998-08-10,356.6057176266227
1998-08-11,348.84033041967
1998-08-12,338.30554240318287
1998-08-13,331.30510096660623
1998-08-14,340.418074438258
1998-08-17,337.1868438501041
1998-08-18,333.29546509493485
1998-08-19,341.10200730280997
1998-08-20,342.4002986654057
1998-08-21,330.69870944357297
1998-08-24,321.11925997023303
1998-08-25,321.14818140526944
1998-08-26,319.81942803724803
1998-08-27,307.9072984120019
1998-08-28,301.91531581539607
1998-08-31,297.3250117833811
1998-09-01,289.4091462598133
1998-09-02,292.1412182338215
1998-09-03,282.52036597793045
1998-09-04,288.3536722439723
1998-09-07,288.5873185551867
1998-09-08,294.56311491588264
1998-09-09,293.60233112603237
1998-09-10,293.52562797795866
1998-09-11,290.4062682979826
1998-09-14,285.32243939783405
1998-09-15,293.84267891195435
1998-09-16,289.56168810960327
1998-09-17,290.5998342636924
1998-09-18,282.61729730389146
1998-09-21,278.7437952882739
1998-09-22,270.386045401606
1998-09-23,263.67812094560867
1998-09-24,268.4876156197869
1998-09-25,264.5489070003502
1998-09-28,262.5314906059948
1998-09-29,268.7673808506854
1998-09-30,271.616776129197
1998-10-01,269.98792593138
1998-10-02,263.95319487241613
1998-10-05,269.7529639793217
1998-10-06,269.53308632003933
1998-10-07,282.3537728423417
1998-10-08,291.70857853912855
1998-10-09,288.68510557541975
1998-10-12,303.917958973681
1998-10-13,311.0225379516394
1998-10-14,307.6500208534367
1998-10-15,308.87714351499216
1998-10-16,316.51021575844754
1998-10-19,313.92020019958454
1998-10-20,311.94986320292423
1998-10-21,320.4009224292847
1998-10-22,324.20082738058505
1998-10-23,325.1095831412736
1998-10-26,323.44187938050334
1998-10-27,328.02549857326215
1998-10-28,330.8603313765539
1998-10-29,331.52120268498544
1998-10-30,340.60749355315477
1998-11-02,357.6732625283492
1998-11-03,358.5246464292511
1998-11-04,364.2494411949443
1998-11-05,381.3860478207729
1998-11-06,379.39101039381774
1998-11-09,381.352588546779
1998-11-10,367.13628536049526
1998-11-11,363.3900564073465
1998-11-12,369.07775575592814
1998-11-13,368.1466590652487
1998-11-16,370.0946637460112
1998-11-17,367.05480599449726
1998-11-18,369.2564767456865
1998-11-19,368.5727225749225
1998-11-20,364.40531466653425
1998-11-23,363.9371294633638
1998-11-24,367.5710706910759
1998-11-25,364.66627312711057
1998-11-26,363.23540513977673
1998-11-27,367.4892554299558
1998-11-30,366.16783895956985
1998-12-01,355.6114793624506
1998-12-02,355.55825205227114
1998-12-03,346.02493819251293
1998-12-04,345.0500560290067
1998-12-07,345.15746642478484
1998-12-08,342.9790614152532
1998-12-09,341.42053663149517
1998-12-10,349.9011470541195
1998-12-11,351.31188809989214
1998-12-14,346.61429075863384
1998-12-15,351.81143464663364
1998-12-16,354.8246754099197
1998-12-17,365.95869740242733
1998-12-18,369.29303234593397
1998-12-21,377.9007904554271
1998-12-22,380.55970272028515
1998-12-23,386.0458253042987
1998-12-24,391.5616877257336
1998-12-25,391.5616877257336
1998-12-28,389.315635979697
1998-12-29,388.40015195123556
1998-12-30,390.773287139763
1998-12-31,386.0606543172439
1999-01-01,386.0606543172439
1999-01-04,387.96081087422425
1999-01-05,402.4115822914615
1999-01-06,409.13452275514095
1999-01-07,415.1100516722698
1999-01-08,413.5520505666559
1999-01-11,421.06732760470715
1999-01-12,412.6513043511114
1999-01-13,400.66710384296437
1999-01-14,400.74783338170465
1999-01-15,400.99176955858104
1999-01-18,406.159790759239
1999-01-19,410.78112743398515
1999-01-20,415.8464566108084
1999-01-21,416.68093248273
1999-01-22,408.98732577876
1999-01-25,403.2160560107238
1999-01-26,404.8039717491939
1999-01-27,404.3419457334248
1999-01-28,402.29288107889874
1999-01-29,407.28870595530975
1999-02-01,415.06017236299823
1999-02-02,417.503042375082
1999-02-03,423.12490560246056
1999-02-04,423.0066226210242
1999-02-05,420.5790898243924
1999-02-08,422.9423804826047
1999-02-09,416.6449642988184
1999-02-10,402.6761706669545
1999-02-11,409.69661693076415
1999-02-12,412.0928690434547
1999-02-15,406.9988645231427
1999-02-16,402.9640617530538
1999-02-17,407.21580761428214
1999-02-18,405.58704024611325
1999-02-19,417.7561263675938
1999-02-22,423.45504509216426
1999-02-23,415.38082886500627
1999-02-24,404.63963799993127
1999-02-25,398.0035871422309
1999-02-26,398.0496321658557
1999-03-01,393.5594889196837
1999-03-02,395.0271886615437
1999-03-03,395.61216308689524
1999-03-04,394.5940633704891
1999-03-05,397.5372330334508
1999-03-08,401.01867396713385
1999-03-09,399.95600460809015
1999-03-10,399.16136144899275
1999-03-11,395.849053001349
1999-03-12,400.55982446429863
1999-03-15,403.8864409780559
1999-03-16,405.6443312933427
1999-03-17,401.0486355397004
1999-03-18,399.9714223741108
1999-03-19,400.69375286144725
1999-03-22,399.8451267752367
1999-03-23,405.98467975433687
1999-03-24,399.8375263421398
1999-03-25,398.27864577407615
1999-03-26,397.98109678515164
1999-03-29,397.8521367358334
1999-03-30,398.2743707374526
1999-03-31,402.43225603244565
1999-04-01,405.4182224753276
1999-04-02,403.1151388870435
1999-04-05,402.4355404511565
1999-04-06,398.08853507761717
1999-04-07,393.66458172073703
1999-04-08,396.1497430595598
1999-04-09,407.20508341829145
1999-04-12,408.826266045471
1999-04-13,411.1331812616866
1999-04-14,411.3800921629603
1999-04-15,410.7521454298368
1999-04-16,424.8631598887201
1999-04-19,427.8090947496626
1999-04-20,425.0312958054366
1999-04-21,427.66415444171577
1999-04-22,434.26837183928194
1999-04-23,437.9221759004063
1999-04-26,437.6563358165085
1999-04-27,444.31546711750013
1999-04-28,449.46833588700855
1999-04-29,457.2370021651889
1999-04-30,456.34879250726203
1999-05-03,453.4245266483954
1999-05-04,453.4679069136892
1999-05-05,446.47130435331326
1999-05-06,455.8238172782012
1999-05-07,447.9866967401294
1999-05-10,449.1924927092887
1999-05-11,447.21453616863454
1999-05-12,445.10122559088205
1999-05-13,448.9543477232757
1999-05-14,455.1918390301911
1999-05-17,447.072604182559
1999-05-18,447.1167584271678
1999-05-19,435.88299531888117
1999-05-20,428.39629805980877
1999-05-21,430.1906124411488
1999-05-24,430.6306467974605
1999-05-25,416.0198749984823
1999-05-26,408.13455142394105
1999-05-27,416.7628845754816
1999-05-28,416.8561375464382
1999-05-31,405.3424023687688
1999-06-01,407.8127449822741
1999-06-02,412.6671746190849
1999-06-03,411.5951299953692
1999-06-04,418.0415904053402
1999-06-07,416.7878574256803
1999-06-08,416.23141671978175
1999-06-09,418.5402058049131
1999-06-10,420.12260956670883
1999-06-11,424.2087210664961
1999-06-14,422.13738984671596
1999-06-15,416.36871245916274
1999-06-16,418.54231871461275
1999-06-17,420.7568666010742
1999-06-18,411.98460704848844
1999-06-21,413.48859918585924
1999-06-22,413.3270758443593
1999-06-23,417.5246744453543
1999-06-24,424.41680066014436
1999-06-25,426.30038366761136
1999-06-28,422.00460023797183
1999-06-29,421.70770278697836
1999-06-30,420.97268334526615
1999-07-01,421.8282108068354
1999-07-02,425.9922216748415
1999-07-05,423.7591941476408
1999-07-06,427.4556627074781
1999-07-07,422.96997797138425
1999-07-08,426.0503208133395
1999-07-09,432.4759535110683
1999-07-12,428.14013160924503
1999-07-13,423.8704896903766
1999-07-14,424.6090497916873
1999-07-15,428.9411730057511
1999-07-16,426.68872847578785
1999-07-19,425.793414545966
1999-07-20,430.5942127749235
1999-07-21,429.7942680562237
1999-07-22,428.9706384803201
1999-07-23,433.00344132182636
1999-07-26,428.96637833184286
1999-07-27,422.06768015812327
1999-07-28,424.5536741300011
1999-07-29,432.10585550160755
1999-07-30,434.0381747694747
1999-08-02,425.49648596205753
1999-08-03,432.4578856540842
1999-08-04,434.6143458828809
1999-08-05,431.2479026137403
1999-08-06,428.9469731898609
1999-08-09,428.61738032678005
1999-08-10,421.4286661730407
1999-08-11,419.47806536811646
1999-08-12,424.37776118905697
1999-08-13,425.91551666980786
1999-08-16,427.37414073067026
1999-08-17,424.2143237664691
1999-08-18,431.8443839019238
1999-08-19,425.8892037461947
1999-08-20,426.62643365707
1999-08-23,420.2746880598534
1999-08-24,413.688104888104
1999-08-25,403.2273993535324
1999-08-26,405.3733961985535
1999-08-27,404.7823204103718
1999-08-30,404.5629773556419
1999-08-31,407.5083557332517
1999-09-01,403.25360826646516
1999-09-02,407.6466661654227
1999-09-03,404.5675256867674
1999-09-06,408.3544283095319
1999-09-07,415.80427756980043
1999-09-08,409.5639142804966
1999-09-09,415.37983815509045
1999-09-10,412.162219907691
1999-09-13,415.4124777911633
1999-09-14,412.5875053311084
1999-09-15,401.9234018817037
1999-09-16,399.817961410049
1999-09-17,402.46036649716837
1999-09-20,403.73562144260273
1999-09-21,403.2749113273276
1999-09-22,398.82246443424
1999-09-23,397.00717508846304
1999-09-24,391.4212113430217
1999-09-27,385.89506152895353
1999-09-28,380.6683839816014
1999-09-29,384.5554496955828
1999-09-30,387.0924718927024
1999-10-01,393.84538675273177
1999-10-04,393.79791417073716
1999-10-05,394.11523373403304
1999-10-06,392.3532844155836
1999-10-07,392.33426170397496
1999-10-08,394.2600404529863
1999-10-11,391.45660050434265
1999-10-12,393.94749263839293
1999-10-13,395.958103831025
1999-10-14,401.77391014145513
1999-10-15,398.9086175759976
1999-10-18,390.57519556901207
1999-10-19,395.59450430564135
1999-10-20,402.6824623036048
1999-10-21,402.7980444198767
1999-10-22,400.1043971757157
1999-10-25,399.75502882657605
1999-10-26,398.9574622726365
1999-10-27,389.8246696433922
1999-10-28,392.01385648884656
1999-10-29,388.9820493768681
1999-11-01,391.66620536801145
1999-11-02,394.2806030864477
1999-11-03,393.85677000578494
1999-11-04,394.3324325371039
1999-11-05,391.14860714011
1999-11-08,387.85000200651
1999-11-09,385.04257726110893
1999-11-10,388.6884838400549
1999-11-11,391.65372899428974
1999-11-12,394.6376590887659
1999-11-15,397.3528219037831
1999-11-16,393.32986674725686
1999-11-17,392.12419781265737
1999-11-18,391.3349963585028
1999-11-19,393.78110169684805
1999-11-22,397.2890657362081
1999-11-23,399.13461532944933
1999-11-24,397.6987566739297
1999-11-25,403.1441863786362
1999-11-26,404.93902786931267
1999-11-29,404.13908648065535
1999-11-30,397.4486560496151
1999-12-01,394.85992051499875
1999-12-02,393.21672043255757
1999-12-03,391.9782243665556
1999-12-06,400.72475895974986
1999-12-07,397.12916404664696
1999-12-08,394.861871264473
1999-12-09,395.2468163392667
1999-12-10,384.65260825744366
1999-12-13,384.0562036162243
1999-12-14,387.381622408861
1999-12-15,388.60661742139695
1999-12-16,407.76376850342626
1999-12-17,410.3492858694511
1999-12-20,414.67943391020003
1999-12-21,418.1795054113608
1999-12-22,416.8854216961734
1999-12-23,417.1717659678207
1999-12-24,416.8769760683866
1999-12-27,417.7670472517624
1999-12-28,417.92887837601256
1999-12-29,422.53888772691573
1999-12-30,421.292876484104
1999-12-31,421.292876484104
2000-01-03,423.1913199351828
2000-01-04,420.8081675178709
2000-01-05,411.20235449494595
2000-01-06,403.4310088059254
2000-01-07,409.29686331814594
2000-01-10,413.8109029158704
2000-01-11,413.7036318404912
2000-01-12,407.1319020372784
2000-01-13,408.4338521445888
2000-01-14,406.85259329310884
2000-01-17,408.8684918361596
2000-01-18,405.24485537660166
2000-01-19,401.04820015703416
2000-01-20,392.091687035029
2000-01-21,392.18723380598647
2000-01-24,386.1043088549316
2000-01-25,383.5017986060242
2000-01-26,382.82586250569847
2000-01-27,383.8788573511957
2000-01-28,370.26695480526587
2000-01-31,373.5522147504722
2000-02-01,368.1511758949424
2000-02-02,365.29614519510386
2000-02-03,367.037646355645
2000-02-04,368.4401908124653
2000-02-07,370.1525597850724
2000-02-08,364.87510667005716
2000-02-09,367.04992781309795
2000-02-10,365.58591657151067
2000-02-11,366.5424411258496
2000-02-14,361.1028792532012
2000-02-15,363.5956272059186
2000-02-16,374.943165820311
2000-02-17,379.8637046118408
2000-02-18,366.39714444649337
2000-02-21,368.84958569458615
2000-02-22,367.574946867446
2000-02-23,369.1385871745947
2000-02-24,366.01321208448553
2000-02-25,366.4248191001447
2000-02-28,359.4993247167205
2000-02-29,357.43334084853035
2000-03-01,355.53847836511375
2000-03-02,357.08388805765287
2000-03-03,355.01710132834944
2000-03-06,347.5040533609285
2000-03-07,356.11716200497483
2000-03-08,355.61259973212026
2000-03-09,358.8991971115976
2000-03-10,361.6743178472915
2000-03-13,360.819030448964
2000-03-14,355.24748211541475
2000-03-15,351.4275448192949
2000-03-16,351.956257708622
2000-03-17,355.6125794019799
2000-03-20,351.8193584807556
2000-03-21,363.0822940371051
2000-03-22,369.0309471760845
2000-03-23,371.8479392717388
2000-03-24,376.4720443903331
2000-03-27,379.3324705301726
2000-03-28,381.16102837255073
2000-03-29,384.0945247338859
2000-03-30,385.33961319970456
2000-03-31,383.7343202345463
2000-04-03,393.3484871872435
2000-04-04,406.1563824144695
2000-04-05,400.71505562777725
2000-04-06,404.33355580357716
2000-04-07,406.0117628860902
2000-04-10,407.9907708405424
2000-04-11,404.5077029355022
2000-04-12,401.74173332628914
2000-04-13,396.32054819851635
2000-04-14,392.89208885388257
2000-04-17,372.99722879076313
2000-04-18,377.59497256631437
2000-04-19,382.2471315790203
2000-04-20,380.501686245166
2000-04-21,380.501686245166
2000-04-24,380.1559851371299
2000-04-25,381.2699109296908
2000-04-26,376.402296029877
2000-04-27,373.6102062681163
2000-04-28,375.73898036127315
2000-05-01,372.27942530483597
2000-05-02,378.93130396434987
2000-05-03,381.6095585140055
2000-05-04,381.6689478341199
2000-05-05,383.3280953364055
2000-05-08,383.96575041262133
2000-05-09,372.52405508159245
2000-05-10,371.02897083494014
2000-05-11,368.8223341877816
2000-05-12,371.60946334158007
2000-05-15,361.96175117411275
2000-05-16,360.7791445305892
2000-05-17,348.33385477605526
2000-05-18,343.6993563798351
2000-05-19,344.1168115555268
2000-05-22,343.7871907255509
2000-05-23,346.2801808202746
2000-05-24,335.2949999455888
2000-05-25,337.6478216007597
2000-05-26,336.8252327506041
2000-05-29,340.8189796203908
2000-05-30,340.10332910410204
2000-05-31,341.2733395370844
2000-06-01,340.93338065289123
2000-06-02,352.82849573025925
2000-06-05,353.8126756346673
2000-06-06,363.1804355709607
2000-06-07,365.9246512023589
2000-06-08,364.19604218651835
2000-06-09,364.9863897389307
2000-06-12,366.3103264360619
2000-06-13,370.8752965135793
2000-06-14,368.7680912958798
2000-06-15,359.39976433601333
2000-06-16,368.5117116645546
2000-06-19,363.5249055883012
