Date,FRANCE IMI VALUE
1997-12-04,234.88113380082183
1997-12-05,233.36220453685885
1997-12-08,234.2487590407435
1997-12-09,235.6990316924491
1997-12-10,237.24625607915385
1997-12-11,232.5101007335767
1997-12-12,233.27597550206877
1997-12-15,233.96052677163624
1997-12-16,236.10025124421523
1997-12-17,236.57311037736983
1997-12-18,236.52467881305108
1997-12-19,233.0591622593035
1997-12-22,233.72689519532236
1997-12-23,233.615679485257
1997-12-24,234.0714611260728
1997-12-25,234.07146112607282
1997-12-26,234.10473902053099
1997-12-29,236.43603662963662
1997-12-30,237.596614405856
1997-12-31,238.42132944123964
1998-01-01,238.42132944123964
1998-01-02,240.07957070943397
1998-01-05,240.5407223141713
1998-01-06,237.689827711804
1998-01-07,236.03413421745017
1998-01-08,234.92130222222852
1998-01-09,233.02220418809404
1998-01-12,228.44139727434452
1998-01-13,231.12833597582306
1998-01-14,232.44972242471462
1998-01-15,232.27582255889158
1998-01-16,235.79707117421643
1998-01-19,235.1338174407657
1998-01-20,235.79612588620273
1998-01-21,237.56689558519557
1998-01-22,240.32361507060114
1998-01-23,241.44993117758278
1998-01-26,242.47851606808447
1998-01-27,244.52279374470825
1998-01-28,244.7409502250517
1998-01-29,244.91317690259316
1998-01-30,246.85423395042025
1998-02-02,248.25604673180055
1998-02-03,249.8212456409294
1998-02-04,250.37017792207038
1998-02-05,254.81220689462128
1998-02-06,255.7731067138991
1998-02-09,252.4936395214162
1998-02-10,254.46010654014694
1998-02-11,254.01863915876802
1998-02-12,251.90276645933173
1998-02-13,250.77864176919948
1998-02-16,253.40421370968662
1998-02-17,255.6465848585484
1998-02-18,256.5211553514869
1998-02-19,254.75351195310893
1998-02-20,256.5558783152975
1998-02-23,260.92650333713976
1998-02-24,260.37022628370113
1998-02-25,263.91701957733653
1998-02-26,265.72418161213426
1998-02-27,267.53761862408567
1998-03-02,270.37958253508674
1998-03-03,269.38036734371815
1998-03-04,266.36846424997617
1998-03-05,266.4240887412938
1998-03-06,271.12835311361886
1998-03-09,275.4484301704346
1998-03-10,274.9051892685205
1998-03-11,276.01672171732724
1998-03-12,277.2131598596236
1998-03-13,280.9706301270946
1998-03-16,284.69648248132233
1998-03-17,290.13625980702534
1998-03-18,288.47299573914984
1998-03-19,289.0843176314049
1998-03-20,288.876185092938
1998-03-23,288.92462412488976
1998-03-24,291.9635802922228
1998-03-25,298.292950637818
1998-03-26,296.85196064930113
1998-03-27,297.6239495994692
1998-03-30,294.2529085590122
1998-03-31,298.52410987754416
1998-04-01,300.4600305467185
1998-04-02,304.75986068044637
1998-04-03,306.0708441232799
1998-04-06,309.4641458260454
1998-04-07,307.29089565902996
1998-04-08,307.7835344855712
1998-04-09,309.26511844715935
1998-04-10,309.26220234380935
1998-04-13,308.36072107566946
1998-04-14,312.9107356864365
1998-04-15,315.4657007921419
1998-04-16,310.63909155865224
1998-04-17,310.69446342173944
1998-04-20,313.0663575392915
1998-04-21,313.1993563375528
1998-04-22,312.1719226568078
1998-04-23,309.7493472891374
1998-04-24,308.01269537612933
1998-04-27,301.8246585335903
1998-04-28,305.8636788088047
1998-04-29,303.2909133876115
1998-04-30,312.85873032727125
1998-05-01,315.91670852033496
1998-05-04,322.8780139902227
1998-05-05,322.5773651391863
1998-05-06,325.0028160022975
1998-05-07,323.61440528852904
1998-05-08,322.57999209989475
1998-05-11,328.3804562363262
1998-05-12,326.82481966624636
1998-05-13,327.8309368127612
1998-05-14,326.6466039677184
1998-05-15,324.8053016818926
1998-05-18,320.42974105496904
1998-05-19,324.6429992658326
1998-05-20,331.94012392814653
1998-05-21,334.3620167471693
1998-05-22,334.181985467379
1998-05-25,337.16268661807476
1998-05-26,337.56471503147935
1998-05-27,328.6406360395613
1998-05-28,329.76611621031606
1998-05-29,330.4972002658845
1998-06-01,330.934356085925
1998-06-02,334.9537345689442
1998-06-03,340.25063426623126
1998-06-04,340.1650048686652
1998-06-05,342.82242392089466
1998-06-08,343.74775921611337
1998-06-09,342.90776893584314
1998-06-10,341.06377403885836
1998-06-11,334.8128138871495
1998-06-12,328.28261546617694
1998-06-15,323.5601323461054
1998-06-16,327.1751789552544
1998-06-17,335.24486330980193
1998-06-18,332.95390771832274
1998-06-19,333.1837081161965
1998-06-22,329.62362990348475
1998-06-23,330.54385317116424
1998-06-24,334.97435117773324
1998-06-25,340.97205750909427
1998-06-26,338.50567538150915
1998-06-29,340.4046445557577
1998-06-30,340.3859690656692
1998-07-01,342.4144158687832
1998-07-02,341.3414021869673
1998-07-03,344.6032638425598
1998-07-06,346.46246576813286
1998-07-07,347.18209060646507
1998-07-08,345.87652741855504
1998-07-09,342.75098101003357
1998-07-10,341.21455680111535
1998-07-13,344.0738414722507
1998-07-14,344.6354666837018
1998-07-15,349.94698193439507
1998-07-16,353.35876381989124
1998-07-17,354.9629517531208
1998-07-20,355.8125819128998
1998-07-21,351.4543993217289
1998-07-22,345.0405733818451
1998-07-23,344.73710279657166
1998-07-24,345.5757730320679
1998-07-27,339.85697499608006
1998-07-28,340.234555741079
1998-07-29,342.2787168760899
1998-07-30,346.9039783630556
1998-07-31,346.08178075544515
1998-08-03,338.2162475717632
1998-08-04,334.9161758839905
1998-08-05,331.41469482243684
1998-08-06,330.7150923948052
1998-08-07,332.8965853459786
1998-08-10,324.9810220779701
1998-08-11,317.8885591076894
1998-08-12,324.90584624074745
1998-08-13,324.1093592662851
1998-08-14,324.6651914880896
1998-08-17,324.4653444338074
1998-08-18,332.1629874968325
1998-08-19,332.61057907569545
1998-08-20,329.37078765247423
1998-08-21,319.6165228146423
1998-08-24,319.61434808642315
1998-08-25,325.9676591087364
1998-08-26,315.91582334269617
1998-08-27,303.1245015618976
1998-08-28,306.4601791987896
1998-08-31,304.2483482039822
1998-09-01,305.96399714690256
1998-09-02,309.531634110492
1998-09-03,305.7699409004119
1998-09-04,306.80481460084974
1998-09-07,309.0018919932944
1998-09-08,315.5218087698191
1998-09-09,312.15486137015495
1998-09-10,307.2002683944552
1998-09-11,307.37743275979
1998-09-14,315.3063027181347
1998-09-15,317.38100322334293
1998-09-16,319.3434973467079
1998-09-17,309.9767803666193
1998-09-18,305.3128815407033
1998-09-21,296.87269660510117
1998-09-22,296.45071522335536
1998-09-23,302.16035194267783
1998-09-24,300.78814942902414
1998-09-25,295.03019493805635
1998-09-28,295.08953272527236
1998-09-29,295.02027805418993
1998-09-30,286.53126238219744
1998-10-01,279.82726299573847
1998-10-02,280.70648961489564
1998-10-05,278.8353717152916
1998-10-06,288.52377497373635
1998-10-07,290.00630976691735
1998-10-08,280.91455765185884
1998-10-09,286.06442682120996
1998-10-12,294.9593486505856
1998-10-13,298.61771178789144
1998-10-14,302.81968654261897
1998-10-15,306.3274767532457
1998-10-16,308.25201113164394
1998-10-19,309.0350849309143
1998-10-20,313.6304148887331
1998-10-21,308.5109104266872
1998-10-22,308.794908633186
1998-10-23,307.2232475607738
1998-10-26,309.85178076491763
1998-10-27,315.38469224644484
1998-10-28,312.5921064730823
1998-10-29,313.0119938718385
1998-10-30,313.52938171058025
1998-11-02,318.66381681186493
1998-11-03,318.4881298834378
1998-11-04,323.9915602865128
1998-11-05,319.5601586452953
1998-11-06,318.0183950812476
1998-11-09,312.97812504188255
1998-11-10,311.004286223998
1998-11-11,312.13456775365097
1998-11-12,310.6639365283825
1998-11-13,311.51024704974026
1998-11-16,320.41654272767516
1998-11-17,317.73714610506624
1998-11-18,318.19467228490373
1998-11-19,321.46477897466605
1998-11-20,327.2864288920609
1998-11-23,328.0814328524634
1998-11-24,328.2104796118661
1998-11-25,329.060092149699
1998-11-26,334.5107507649699
1998-11-27,335.6293824183328
1998-11-30,332.3018824873826
1998-12-01,323.06680664367883
1998-12-02,321.91646123465074
1998-12-03,324.3748579025881
1998-12-04,325.9114843661884
1998-12-07,327.454731807542
1998-12-08,328.07626045007146
1998-12-09,328.34341273552224
1998-12-10,327.8104953139942
1998-12-11,324.8667226672195
1998-12-14,322.80676674363525
1998-12-15,322.2314266242841
1998-12-16,322.7213455550283
1998-12-17,324.8713300702619
1998-12-18,322.1564830153109
1998-12-21,327.45560767410274
1998-12-22,329.4404967504475
1998-12-23,335.5560942953137
1998-12-24,334.5724958664858
1998-12-25,334.5724958664858
1998-12-28,333.8700255116177
1998-12-29,336.47939247471385
1998-12-30,340.35050778721825
1998-12-31,341.46547221607966
1999-01-01,341.46281322672036
1999-01-04,359.1008255833983
1999-01-05,361.5549427361721
1999-01-06,369.8395535357094
1999-01-07,361.8085843102609
1999-01-08,359.0837878810385
1999-01-11,353.49057925314315
1999-01-12,347.4899809568707
1999-01-13,340.89350101316717
1999-01-14,343.89248338522106
1999-01-15,342.548698436715
1999-01-18,350.4764970330084
1999-01-19,348.44675805183357
1999-01-20,354.3809861017025
1999-01-21,351.85763737680537
1999-01-22,343.2147682785464
1999-01-25,345.3890690622901
1999-01-26,346.5974481854268
1999-01-27,346.28909551515176
1999-01-28,349.6305900408873
1999-01-29,352.85868110524814
1999-02-01,357.49575609685326
1999-02-02,352.09909051425274
1999-02-03,348.1569339272606
1999-02-04,344.86478300953013
1999-02-05,344.2936304284154
1999-02-08,343.11797732283804
1999-02-09,336.15571174777364
1999-02-10,334.50577246277254
1999-02-11,339.809791896587
1999-02-12,338.32705802262944
1999-02-15,337.5183479838786
1999-02-16,334.9866615565706
1999-02-17,331.99680181357957
1999-02-18,334.506861178654
1999-02-19,335.89741055225164
1999-02-22,336.9778606124077
1999-02-23,338.20406994340567
1999-02-24,337.72163701024755
1999-02-25,337.092171078697
1999-02-26,333.47068770084144
1999-03-01,328.23703359123795
1999-03-02,327.5404914885045
1999-03-03,325.0285113491569
1999-03-04,328.6555047100661
1999-03-05,335.9249400940812
1999-03-08,336.1958837874726
1999-03-09,334.59245715999555
1999-03-10,337.5993543938999
1999-03-11,335.52778407017706
1999-03-12,337.68689952513324
1999-03-15,338.9461635992252
1999-03-16,339.407424355392
1999-03-17,340.41699535438624
1999-03-18,337.9735530630014
1999-03-19,339.7787797904729
1999-03-22,337.74035958753797
1999-03-23,329.68304598965904
1999-03-24,327.54969840589297
1999-03-25,332.519673474394
1999-03-26,326.434565428713
1999-03-29,327.983873467234
1999-03-30,328.91489542310865
1999-03-31,333.65014283143034
1999-04-01,336.4983907119512
1999-04-02,335.75141143097386
1999-04-05,333.7127810626931
1999-04-06,339.82668015287084
1999-04-07,341.4411882060751
1999-04-08,342.17600959704606
1999-04-09,341.81358507388535
1999-04-12,343.91377765618626
1999-04-13,343.23121881264643
1999-04-14,342.8617875819479
1999-04-15,340.12688007733266
1999-04-16,343.8536714750493
1999-04-19,342.94225265584583
1999-04-20,335.8597157607381
1999-04-21,335.68932964585116
1999-04-22,334.1004596574846
1999-04-23,334.6499205654016
1999-04-26,335.9719489242513
1999-04-27,344.7945292481208
1999-04-28,342.4860105833107
1999-04-29,341.2661391047372
1999-04-30,343.27360165758205
1999-05-03,345.1365054253773
1999-05-04,347.36185116665786
1999-05-05,344.3293086686809
1999-05-06,346.7320573588615
1999-05-07,344.6606299482403
1999-05-10,349.26472467286925
1999-05-11,347.3056094857026
1999-05-12,346.01779889590216
1999-05-13,347.89787688314726
1999-05-14,344.7238914606711
1999-05-17,338.1261287671833
1999-05-18,342.4649318865182
1999-05-19,345.5627668624798
1999-05-20,346.88124561068577
1999-05-21,343.14856072767043
1999-05-24,343.71746375011946
1999-05-25,342.14597704797893
1999-05-26,338.7787961618441
1999-05-27,333.94717644954005
1999-05-28,333.68391785046015
1999-05-31,334.9865482012913
1999-06-01,334.9395335032745
1999-06-02,330.4508635239604
1999-06-03,332.73461592361076
1999-06-04,330.220552448067
1999-06-07,333.4599395880209
1999-06-08,338.9721242453635
1999-06-09,341.1212286671515
1999-06-10,341.9342964792115
1999-06-11,343.20441355553226
1999-06-14,340.5285735600149
1999-06-15,342.2081871351716
1999-06-16,340.4584061461727
1999-06-17,342.8431923822763
1999-06-18,346.84862690317686
1999-06-21,345.21703216080965
1999-06-22,342.4946219704606
1999-06-23,340.6886853995982
1999-06-24,339.83181403029545
1999-06-25,343.1278431343857
1999-06-28,341.2777733985493
1999-06-29,341.96805300225753
1999-06-30,341.9095699845215
1999-07-01,343.0099820304871
1999-07-02,342.5873281725941
1999-07-05,345.6461127920168
1999-07-06,343.7287858493704
1999-07-07,341.5928573569415
1999-07-08,339.45803149242175
1999-07-09,341.9202330510124
1999-07-12,340.98534531570033
1999-07-13,339.4255737479732
1999-07-14,340.34253406607075
1999-07-15,345.07189205459997
1999-07-16,343.10811395132095
1999-07-19,339.20539458567885
1999-07-20,342.61966307142734
1999-07-21,343.2986475900319
1999-07-22,342.0727293597958
1999-07-23,339.38371571268533
1999-07-26,343.39075630452606
1999-07-27,344.154683907396
1999-07-28,345.0892491349741
1999-07-29,343.9048618184315
1999-07-30,348.3482801232024
1999-08-02,347.0333282090824
1999-08-03,344.53482172785544
1999-08-04,347.47497750967824
1999-08-05,344.4054775897501
1999-08-06,343.3018611997808
1999-08-09,343.7520938037332
1999-08-10,341.22005742514256
1999-08-11,339.8582989428205
1999-08-12,342.7716535516488
1999-08-13,347.2607988083203
1999-08-16,346.99653328567496
1999-08-17,346.72079419225275
1999-08-18,348.29083952201285
1999-08-19,349.228938638691
1999-08-20,352.7435529407077
1999-08-23,350.11833917362196
1999-08-24,352.0754356302893
1999-08-25,357.02655989952757
1999-08-26,357.6884636998628
1999-08-27,358.47818133721603
1999-08-30,358.06206701493625
1999-08-31,357.1662334287049
1999-09-01,361.71009764690547
1999-09-02,360.94930831088675
1999-09-03,364.67566289049415
1999-09-06,365.8093572358563
1999-09-07,367.8512780849132
1999-09-08,367.7377043178268
1999-09-09,368.8779456654686
1999-09-10,367.57346553848373
1999-09-13,361.2101267335531
1999-09-14,361.02452582882944
1999-09-15,358.30391235941806
1999-09-16,359.7054683794119
1999-09-17,359.8058769050688
1999-09-20,361.99641580024013
1999-09-21,360.975124998551
1999-09-22,357.85178941897186
1999-09-23,358.54877571546245
1999-09-24,356.48621086515084
1999-09-27,358.8375949441463
1999-09-28,356.64531473863883
1999-09-29,359.0334327021292
1999-09-30,366.3418223983032
1999-10-01,365.93224184721396
1999-10-04,369.9119976899199
1999-10-05,373.4384470363231
1999-10-06,376.2674487492446
1999-10-07,379.368507970843
1999-10-08,375.6502372038534
1999-10-11,374.268529430499
1999-10-12,372.1003289842002
1999-10-13,370.9601265756595
1999-10-14,370.86447325337946
1999-10-15,369.39668066605645
1999-10-18,365.24886839307106
1999-10-19,370.26576325052724
1999-10-20,368.3885465625566
1999-10-21,370.0198849007609
1999-10-22,371.60214571146105
1999-10-25,370.6014333937001
1999-10-26,370.83558888368617
1999-10-27,367.4506462331594
1999-10-28,370.09086906008446
1999-10-29,376.13193430170173
1999-11-01,375.48364973264256
1999-11-02,376.92408324938935
1999-11-03,378.6370198890877
1999-11-04,381.48870861606775
1999-11-05,379.4974630670554
1999-11-08,378.3796414296514
1999-11-09,379.21834132347334
1999-11-10,384.1075847954272
1999-11-11,387.9475297900176
1999-11-12,385.80175640017137
1999-11-15,386.14063656512786
1999-11-16,385.1325080419001
1999-11-17,387.4273692623894
1999-11-18,390.0925629070623
1999-11-19,393.1122599337913
1999-11-22,387.6229768131098
1999-11-23,387.12948425691604
1999-11-24,384.513367330685
1999-11-25,393.93048107646587
1999-11-26,394.341648828867
1999-11-29,391.39233597330207
1999-11-30,388.828545478259
1999-12-01,391.6560458783706
1999-12-02,390.9970118270517
1999-12-03,394.63701032344676
1999-12-06,404.4251656289256
1999-12-07,405.1156163155296
1999-12-08,404.55389951432215
1999-12-09,404.5156524012918
1999-12-10,402.7945852550843
1999-12-13,403.7073072874189
1999-12-14,401.87872053244183
1999-12-15,402.89559423933736
1999-12-16,409.37505689313156
1999-12-17,400.7566291181587
1999-12-20,400.3136722099386
1999-12-21,399.06701245451393
1999-12-22,401.3187011552188
1999-12-23,410.46005266405314
1999-12-24,416.6843426555876
1999-12-27,414.52709077022064
1999-12-28,413.8440298969422
1999-12-29,413.76367395595355
1999-12-30,417.24658290156884
1999-12-31,417.24658290156884
2000-01-03,422.3777688770417
2000-01-04,417.03725824185034
2000-01-05,410.12336447224004
2000-01-06,412.9763537389043
2000-01-07,415.24796969958686
2000-01-10,417.703375516587
2000-01-11,414.60925671592497
2000-01-12,412.00472997771544
2000-01-13,414.8539143833725
2000-01-14,415.6158500896745
2000-01-17,417.13668732709306
2000-01-18,410.2855160564612
2000-01-19,410.3228189258588
2000-01-20,410.3747899905924
2000-01-21,405.33529847549846
2000-01-24,402.6037582979487
2000-01-25,400.6677532108664
2000-01-26,401.35227722800687
2000-01-27,400.2117954505988
2000-01-28,400.83982122363216
2000-01-31,395.77379904049855
2000-02-01,397.37512187213764
2000-02-02,404.0225699918364
2000-02-03,416.929110804842
2000-02-04,419.19462835435496
2000-02-07,414.00350535492026
2000-02-08,422.71053428226327
2000-02-09,422.09033233025707
2000-02-10,416.4278416023984
2000-02-11,419.905954374376
2000-02-14,415.4814026702024
2000-02-15,409.7968084240405
2000-02-16,410.7225575372849
2000-02-17,418.74367902004525
2000-02-18,414.8475357893591
2000-02-21,408.2490074727643
2000-02-22,415.1349580913715
2000-02-23,418.69102851860333
2000-02-24,416.17713662366043
2000-02-25,410.77172142807973
2000-02-28,403.0136964840143
2000-02-29,405.29148007881247
2000-03-01,411.7634269890286
2000-03-02,423.17152836559535
2000-03-03,423.77263823835455
2000-03-06,426.40303828659364
2000-03-07,418.95009521509616
2000-03-08,415.07969156909184
2000-03-09,420.0883783866081
2000-03-10,419.7813024098277
2000-03-13,412.4644227162802
2000-03-14,412.7989562513722
2000-03-15,408.4540540358795
2000-03-16,419.9878650834655
2000-03-17,422.0325150391647
2000-03-20,423.04830999018424
2000-03-21,420.87411100731566
2000-03-22,415.04721189117197
2000-03-23,417.5311684369273
2000-03-24,420.2116465334313
2000-03-27,426.24632515417704
2000-03-28,429.1478937670908
2000-03-29,423.7957525905551
2000-03-30,418.71098657990245
2000-03-31,418.5740859763021
2000-04-03,415.56644242012135
2000-04-04,425.93913821656815
2000-04-05,420.1395292911533
2000-04-06,421.82864774020373
2000-04-07,423.155009888455
2000-04-10,425.91406360567765
2000-04-11,426.1960082810818
2000-04-12,422.6868407829248
2000-04-13,424.8585170624481
2000-04-14,415.739479867432
2000-04-17,410.35189483135554
2000-04-18,411.61490099521524
2000-04-19,405.6797689440268
2000-04-20,408.83829879954664
2000-04-21,408.83829879954664
2000-04-24,408.90272071902
2000-04-25,411.04617187064804
2000-04-26,412.01646755405085
2000-04-27,400.1757757655286
2000-04-28,406.5101834529457
2000-05-01,405.23860143309673
2000-05-02,412.55855866196396
2000-05-03,400.2326413028453
2000-05-04,402.3766263535931
2000-05-05,402.7306750889776
2000-05-08,402.62688405391
2000-05-09,401.5919465389385
2000-05-10,405.58091500807336
2000-05-11,407.74113916623327
2000-05-12,412.2159429017776
2000-05-15,414.4575625947192
2000-05-16,416.25707324804034
2000-05-17,405.3148679520318
2000-05-18,405.9701750388783
2000-05-19,396.1618256145286
2000-05-22,397.03035758403865
2000-05-23,400.15021014045027
2000-05-24,392.3956727741392
2000-05-25,397.8772282621376
2000-05-26,404.2348703834692
2000-05-29,409.4192918234051
2000-05-30,414.4415319694501
2000-05-31,419.5115671100054
2000-06-01,423.75700509122163
2000-06-02,430.42879195536904
2000-06-05,432.2047952489961
2000-06-06,437.8105753198318
2000-06-07,436.20230453712986
2000-06-08,432.5388971827671
2000-06-09,432.1230651120265
2000-06-12,433.4408615119966
2000-06-13,439.5820846604239
2000-06-14,442.504196557724
2000-06-15,436.80242724807033
