Date,SWEDEN IMI VALUE
1994-05-31,121.1101318267514
1994-06-30,112.8504754718336
1994-07-29,120.6825189889663
1994-08-31,117.4280882107341
1994-09-30,118.11515770991639
1994-10-31,125.72506999873976
1994-11-30,125.14523556494272
1994-12-30,123.8527455873236
1995-01-31,126.77538002544689
1995-02-28,130.107220879799
1995-03-31,118.44109985395485
1995-04-28,129.1827594848836
1995-05-31,129.88783951797598
1995-06-30,134.46722611272457
1995-07-31,147.0037466446822
1995-08-31,135.11482742278122
1995-09-29,153.48039970425896
1995-10-31,149.11992757067662
1995-11-30,153.41269115107528
1995-12-29,152.12921255493058
1996-01-31,143.30510612398436
1996-02-29,157.58385903810694
1996-03-29,163.06296376100678
1996-04-30,169.8796206676407
1996-05-31,176.54457063454203
1996-06-28,182.2122368215435
1996-07-31,178.12057370747738
1996-08-30,185.86105729914283
1996-09-30,195.12587293633618
1996-10-31,197.80665886352665
1996-11-29,207.57408573536534
1996-12-31,211.89269852505018
1997-01-01,211.89269852505018
1997-01-02,207.7988737981868
1997-01-03,209.39048550555214
1997-01-06,208.2579693760314
1997-01-07,209.15169921034936
1997-01-08,211.83776349373505
1997-01-09,212.93141146067683
1997-01-10,210.30769971844768
1997-01-13,212.72817578278725
1997-01-14,214.26866979755854
1997-01-15,213.3518338215149
1997-01-16,214.5826340489097
1997-01-17,212.65421037845624
1997-01-20,211.16805328940552
1997-01-21,211.4088751912712
1997-01-22,211.42349613241407
1997-01-23,208.9135516477123
1997-01-24,209.43709452454365
1997-01-27,207.64498000458778
1997-01-28,207.8606151661632
1997-01-29,205.41586566787404
1997-01-30,207.24322131292033
1997-01-31,209.36863972998196
1997-02-03,206.07751975625933
1997-02-04,206.72842997122356
1997-02-05,206.88664313992103
1997-02-06,208.55709058543258
1997-02-07,209.88523232843562
1997-02-10,212.9210724813248
1997-02-11,212.1883548863687
1997-02-12,213.15791919200817
1997-02-13,215.05277467543218
1997-02-14,216.5823783130443
1997-02-17,217.59473872054807
1997-02-18,218.97895166359137
1997-02-19,221.3862434942404
1997-02-20,220.44764389421823
1997-02-21,221.18937986518765
1997-02-24,222.89268532928327
1997-02-25,223.76076179804835
1997-02-26,221.42857516261122
1997-02-27,222.4404846979228
1997-02-28,220.93555948288522
1997-03-03,218.5734963046455
1997-03-04,220.3457528714469
1997-03-05,221.66183632207424
1997-03-06,224.1181551802869
1997-03-07,224.592269188604
1997-03-10,227.77729957658678
1997-03-11,226.28550981568108
1997-03-12,224.37337420025963
1997-03-13,225.72496136964457
1997-03-14,222.76316728998418
1997-03-17,220.5983146531186
1997-03-18,217.6017741737498
1997-03-19,219.11821884425808
1997-03-20,216.53665734092297
1997-03-21,220.57025447232226
1997-03-24,220.06400816909812
1997-03-25,222.512538928511
1997-03-26,224.8489850445024
1997-03-27,228.21653552912244
1997-03-28,228.54976659240413
1997-03-31,229.58274788997855
1997-04-01,217.5442457840237
1997-04-02,214.43727069581828
1997-04-03,216.01258683387138
1997-04-04,216.1189384595909
1997-04-07,217.65746983639337
1997-04-08,217.70031138572236
1997-04-09,216.23491447290905
1997-04-10,216.2621928322031
1997-04-11,215.5302764255521
1997-04-14,215.17501908306411
1997-04-15,216.8003535386895
1997-04-16,217.04235018379313
1997-04-17,216.69248556799445
1997-04-18,217.17090853221532
1997-04-21,218.23563009585476
1997-04-22,217.15145126186587
1997-04-23,219.3083579004431
1997-04-24,221.6900262775425
1997-04-25,215.63196848999033
1997-04-28,214.8386861112874
1997-04-29,215.62656944582457
1997-04-30,216.8589756666605
1997-05-01,217.55225388257102
1997-05-02,221.10530602483354
1997-05-05,222.89463896168985
1997-05-06,227.88442290327953
1997-05-07,231.16511186117538
1997-05-08,231.9521730283076
1997-05-09,233.42361557775976
1997-05-12,232.17661922508213
1997-05-13,232.7317777785298
1997-05-14,235.62576249331443
1997-05-15,238.18827630656688
1997-05-16,236.17338520369864
1997-05-19,234.4710324095452
1997-05-20,237.80548056652032
1997-05-21,239.65906037322162
1997-05-22,237.40775018832696
1997-05-23,239.61062375109574
1997-05-26,239.11398281249393
1997-05-27,236.8002412955063
1997-05-28,235.15127094191124
1997-05-29,232.73517429671074
1997-05-30,231.3694253898062
1997-06-02,230.48274836675634
1997-06-03,232.42201604028446
1997-06-04,232.99413006125127
1997-06-05,233.1132040795074
1997-06-06,235.08274756907952
1997-06-09,236.2742059844366
1997-06-10,235.30802328604435
1997-06-11,237.72797099634306
1997-06-12,238.4489629141829
1997-06-13,241.62206998856456
1997-06-16,242.2661372324306
1997-06-17,241.62030187221208
1997-06-18,242.43909832242738
1997-06-19,245.56096413082616
1997-06-20,244.60455443859317
1997-06-23,246.34369995390793
1997-06-24,247.26493424562764
1997-06-25,248.43263579131096
1997-06-26,246.40817220384946
1997-06-27,246.44886434823013
1997-06-30,246.10646794323407
1997-07-01,246.88509313181743
1997-07-02,245.7154638755345
1997-07-03,249.36652130198902
1997-07-04,251.7412918324845
1997-07-07,255.59363103021664
1997-07-08,253.0946645127092
1997-07-09,257.5759589621359
1997-07-10,257.35004781004795
1997-07-11,258.948148089595
1997-07-14,257.4145238331295
1997-07-15,254.201708614824
1997-07-16,256.03563002288723
1997-07-17,257.28917324231173
1997-07-18,255.0647799225617
1997-07-21,251.9670309113796
1997-07-22,254.9050452934766
1997-07-23,256.9352641344549
1997-07-24,252.24900236289855
1997-07-25,252.33536120190064
1997-07-28,252.2503046758555
1997-07-29,252.34999349312343
1997-07-30,252.68762447151624
1997-07-31,252.16014265095177
1997-08-01,249.87527042578975
1997-08-04,247.5179674210668
1997-08-05,247.04767240693275
1997-08-06,250.20687749837015
1997-08-07,255.40573483155305
1997-08-08,257.79989739516543
1997-08-11,257.797854117482
1997-08-12,259.4233792479854
1997-08-13,257.5632865279278
1997-08-14,253.36522722173845
1997-08-15,252.64494792167972
1997-08-18,249.38289765541245
1997-08-19,251.5765404502676
1997-08-20,251.99281645884935
1997-08-21,252.78459279948652
1997-08-22,248.80663262858874
1997-08-25,248.02067266951693
1997-08-26,248.47871052567342
1997-08-27,247.8413367429974
1997-08-28,246.85520592215332
1997-08-29,245.57093082181467
1997-09-01,246.9605145418599
1997-09-02,249.37244606054637
1997-09-03,250.05162299970434
1997-09-04,251.3073990826482
1997-09-05,253.59536715908305
1997-09-08,256.7307853720962
1997-09-09,257.8281066007011
1997-09-10,255.82808935966682
1997-09-11,252.122938249662
1997-09-12,255.11427988646795
1997-09-15,259.21473022832845
1997-09-16,260.3105039414716
1997-09-17,264.05922916830855
1997-09-18,267.6798068767625
1997-09-19,266.98495841729175
1997-09-22,266.9883870005439
1997-09-23,265.8801709170196
1997-09-24,269.8521018807776
1997-09-25,268.67580779608403
1997-09-26,268.5601763243693
1997-09-29,269.611707457829
1997-09-30,270.5049639970578
1997-10-01,271.73717968068297
1997-10-02,275.75847958747806
1997-10-03,279.1928482968373
1997-10-06,278.48824270220445
1997-10-07,279.6829220647362
1997-10-08,279.8960482506721
1997-10-09,276.86223496546125
1997-10-10,275.4249457305931
1997-10-13,276.0957603952359
1997-10-14,276.04117117352564
1997-10-15,274.7550041447297
1997-10-16,273.87735125074704
1997-10-17,266.9873833111798
1997-10-20,266.4419362106011
1997-10-21,266.3782082408136
1997-10-22,264.4882789555544
1997-10-23,259.9320751485001
1997-10-24,256.8457668728875
1997-10-27,247.3584496804316
1997-10-28,236.9212098097961
1997-10-29,250.81579304730568
1997-10-30,244.89889388422793
1997-10-31,245.1901892961342
1997-11-03,248.41618274950935
1997-11-04,249.76149687274705
1997-11-05,251.11095749815027
1997-11-06,250.85189672897212
1997-11-07,247.92891608958408
1997-11-10,249.0173526670325
1997-11-11,248.0451433407259
1997-11-12,246.3201312924724
1997-11-13,245.91150572459657
1997-11-14,243.59209864311492
1997-11-17,247.07461918201133
1997-11-18,248.76012677077165
1997-11-19,250.02159238036768
1997-11-20,253.6240074907151
1997-11-21,255.2778523446252
1997-11-24,253.711728987386
1997-11-25,250.75071821375843
1997-11-26,249.933284781926
1997-11-27,247.91390883690778
1997-11-28,251.05785552268765
1997-12-01,253.6167832457958
1997-12-02,253.56739741066556
1997-12-03,253.73111085616958
1997-12-04,256.35279369907676
1997-12-05,253.1747263626718
1997-12-08,252.2770054105428
1997-12-09,250.19921798723232
1997-12-10,249.153779105925
1997-12-11,243.12382201305007
1997-12-12,244.0431686657057
1997-12-15,245.0905085499976
1997-12-16,249.53152956214345
1997-12-17,250.86576252424908
1997-12-18,250.00643125029652
1997-12-19,242.65254460186398
1997-12-22,242.05492717941468
1997-12-23,240.90605597918997
1997-12-24,240.9712009375402
1997-12-25,240.97120093754026
1997-12-26,241.16373939903474
1997-12-29,243.97677934382065
1997-12-30,244.5862694024107
1997-12-31,243.58444779129255
1998-01-01,243.5844477912926
1998-01-02,244.20895611668143
1998-01-05,247.80668974469268
1998-01-06,246.26864502129305
1998-01-07,246.5220233708962
1998-01-08,246.26177205050308
1998-01-09,244.0807490154642
1998-01-12,233.04298754502244
1998-01-13,233.75615322746478
1998-01-14,238.76159135302922
1998-01-15,238.53849886373092
1998-01-16,239.50192295859313
1998-01-19,239.88473916753375
1998-01-20,238.36265061612522
1998-01-21,240.77074749808583
1998-01-22,240.62330581671966
1998-01-23,242.86479288481002
1998-01-26,243.03390652708035
1998-01-27,245.568059385365
1998-01-28,244.48037523203567
1998-01-29,242.89315210486055
1998-01-30,242.9779707536393
1998-02-02,247.23848435276028
1998-02-03,248.55907883902984
1998-02-04,246.76226918335487
1998-02-05,249.16850712068654
1998-02-06,250.83663621870232
1998-02-09,247.85737271987784
1998-02-10,247.84771891866222
1998-02-11,247.21726052175035
1998-02-12,248.13085700653156
1998-02-13,247.95186819523968
1998-02-16,249.30968935177256
1998-02-17,253.02508951141087
1998-02-18,257.43782490623454
1998-02-19,257.08678648417765
1998-02-20,257.8361742037521
1998-02-23,259.7772268424747
1998-02-24,258.406323175061
1998-02-25,261.435776593635
1998-02-26,263.5689181473979
1998-02-27,266.2106093798585
1998-03-02,271.0152089668971
1998-03-03,269.5303526117982
1998-03-04,267.0629998817144
1998-03-05,264.33453767361647
1998-03-06,267.20910784506697
1998-03-09,272.5695146021004
1998-03-10,274.3894652814698
1998-03-11,276.2842452574009
1998-03-12,279.72487853735436
1998-03-13,283.6912472684463
1998-03-16,284.4662485708981
1998-03-17,286.64207002193865
1998-03-18,283.55797094769997
1998-03-19,281.698898186009
1998-03-20,282.75114073307583
1998-03-23,284.60230714407186
1998-03-24,286.2331946463104
1998-03-25,292.98237067861163
1998-03-26,290.52547262882604
1998-03-27,291.59641612053326
1998-03-30,288.48690443528636
1998-03-31,284.6353692605294
1998-04-01,283.56855083667784
1998-04-02,280.641428648308
1998-04-03,287.3447051629822
1998-04-06,290.8597529970983
1998-04-07,288.4260396649401
1998-04-08,289.27517082746
1998-04-09,293.9066532953817
1998-04-10,294.2055636362861
1998-04-13,293.96228863073503
1998-04-14,304.35594801122846
1998-04-15,309.3975906605587
1998-04-16,307.15985572773496
1998-04-17,303.1766247015967
1998-04-20,303.8066959460525
1998-04-21,307.15284512339394
1998-04-22,301.05844139699775
1998-04-23,300.79355198200045
1998-04-24,299.9400675675568
1998-04-27,292.48298674561255
1998-04-28,294.05795239865085
1998-04-29,292.73852044625204
1998-04-30,295.66925954754856
1998-05-01,297.6849065604925
1998-05-04,305.18540297627936
1998-05-05,307.5914399223091
1998-05-06,309.8761323297263
1998-05-07,309.80984666818347
1998-05-08,311.4335559361138
1998-05-11,313.9772557912761
1998-05-12,311.1453493098428
1998-05-13,307.4396593152092
1998-05-14,306.1744478947369
1998-05-15,306.8156216981289
1998-05-18,301.6396308602325
1998-05-19,304.2301023994848
1998-05-20,308.06354177763546
1998-05-21,309.86262610751254
1998-05-22,309.2057608759987
1998-05-25,308.85570925838584
1998-05-26,305.8882732146256
1998-05-27,297.8780652691954
1998-05-28,297.34339130866624
1998-05-29,296.71513555159595
1998-06-01,297.09832178178607
1998-06-02,298.19193516717166
1998-06-03,300.9807243510051
1998-06-04,301.96096817549864
1998-06-05,303.8810592061748
1998-06-08,303.8971591184348
1998-06-09,303.5444890413355
1998-06-10,297.1677765006669
1998-06-11,294.1236018481243
1998-06-12,291.40974429402416
1998-06-15,282.4396743735702
1998-06-16,283.3960398811976
1998-06-17,290.40118073752103
1998-06-18,289.5385155619465
1998-06-19,290.02382679928945
1998-06-22,284.9242397077062
1998-06-23,286.8959796398093
1998-06-24,288.81934145210573
1998-06-25,294.33491180714043
1998-06-26,292.8471441887477
1998-06-29,291.570376487053
1998-06-30,290.7216691690478
1998-07-01,292.60263458707647
1998-07-02,290.38016210902606
1998-07-03,291.8989408963919
1998-07-06,293.1313037780582
1998-07-07,293.608929116641
1998-07-08,294.3484454062107
1998-07-09,292.4959833362863
1998-07-10,290.091535857007
1998-07-13,292.08616890732077
1998-07-14,294.5886274344752
1998-07-15,296.7038291513472
1998-07-16,300.00809896361096
1998-07-17,303.4879516428256
1998-07-20,304.6672638576545
1998-07-21,298.6213262511108
1998-07-22,295.07084276673623
1998-07-23,294.8077463146194
1998-07-24,293.0020106114256
1998-07-27,292.34258488165705
1998-07-28,292.96802265734584
1998-07-29,289.4468326992686
1998-07-30,290.15083795829696
1998-07-31,288.34661474997716
1998-08-03,287.0570104378844
1998-08-04,286.6103584448892
1998-08-05,283.2548918085797
1998-08-06,277.1040754822383
1998-08-07,279.22187795915914
1998-08-10,270.45962779239096
1998-08-11,261.30666272122824
1998-08-12,265.4518159218755
1998-08-13,262.02642183634106
1998-08-14,261.56275567778266
1998-08-17,262.2623314375807
1998-08-18,268.50378580894943
1998-08-19,269.7919391436363
1998-08-20,267.98437537974377
1998-08-21,259.1452050385762
1998-08-24,256.4803283470464
1998-08-25,255.76190593321652
1998-08-26,247.52645867335647
1998-08-27,236.81701093355892
1998-08-28,237.71383144843966
1998-08-31,237.57119756140318
1998-09-01,234.32558200535811
1998-09-02,234.1626329300812
1998-09-03,230.35640139451883
1998-09-04,235.24787154347845
1998-09-07,239.87672450867947
1998-09-08,243.71013242271744
1998-09-09,238.96387121250135
1998-09-10,233.22761036907278
1998-09-11,229.9452828010419
1998-09-14,231.25949571378789
1998-09-15,231.9527859902467
1998-09-16,229.88674234680514
1998-09-17,223.9504639969877
1998-09-18,219.726000284882
1998-09-21,213.17090934969463
1998-09-22,217.21135177544042
1998-09-23,223.99147150195407
1998-09-24,219.52804278776833
1998-09-25,220.8198911234668
1998-09-28,224.2140592980991
1998-09-29,223.44017382908697
1998-09-30,217.70880960268482
1998-10-01,209.44504582615363
1998-10-02,203.7380182848349
1998-10-05,192.10761955606014
1998-10-06,197.85735886353396
1998-10-07,199.97492571245922
1998-10-08,186.06903392092832
1998-10-09,190.22543713052147
1998-10-12,204.09784392065544
1998-10-13,206.33643399684414
1998-10-14,211.9729682422765
1998-10-15,216.31240501694066
1998-10-16,226.4729112388812
1998-10-19,225.26495287541476
1998-10-20,230.80655377568505
1998-10-21,223.07921990835288
1998-10-22,219.00753528580324
1998-10-23,221.32842559939476
1998-10-26,223.59824038572017
1998-10-27,222.9702875047072
1998-10-28,216.8900066128313
1998-10-29,219.4204222297514
1998-10-30,223.811003354439
1998-11-02,233.45071096892426
1998-11-03,228.59686469499673
1998-11-04,231.33238873250556
1998-11-05,227.59492505198216
1998-11-06,227.7282778705015
1998-11-09,222.1893811605752
1998-11-10,221.04367604832703
1998-11-11,222.3445555206661
1998-11-12,216.54328596621173
1998-11-13,214.67760354388528
1998-11-16,218.66384019562346
1998-11-17,217.88621801373552
1998-11-18,222.3411484084593
1998-11-19,222.18616559519754
1998-11-20,223.12001218738095
1998-11-23,224.97006991481723
1998-11-24,223.86801152588825
1998-11-25,222.1226598946074
1998-11-26,226.51373228194296
1998-11-27,229.72425818757108
1998-11-30,228.63133028457216
1998-12-01,223.07208040053317
1998-12-02,220.9331832121601
1998-12-03,218.4803711149226
1998-12-04,215.3638901107664
1998-12-07,213.95356635868035
1998-12-08,214.73234947658645
1998-12-09,221.92287291092273
1998-12-10,219.3560214804358
1998-12-11,216.66911533274902
1998-12-14,212.18055130780056
1998-12-15,209.0943116942891
1998-12-16,213.32048955558693
1998-12-17,211.99698671969892
1998-12-18,214.67052471429946
1998-12-21,216.3511972866617
1998-12-22,217.8300532648453
1998-12-23,224.84144404500074
1998-12-24,224.5368073509349
1998-12-25,224.5368073509349
1998-12-28,224.59572749532774
1998-12-29,224.58321480987144
1998-12-30,223.50731893877855
1998-12-31,223.6865483267603
1999-01-01,223.6865483267603
1999-01-04,231.38886735563779
1999-01-05,234.70346974430407
1999-01-06,236.22198674911965
1999-01-07,237.38578679914318
1999-01-08,238.51635015603108
1999-01-11,237.95360456040697
1999-01-12,233.93132019153987
1999-01-13,230.43548157790227
1999-01-14,232.04043997843192
1999-01-15,232.89462698347887
1999-01-18,238.01906610330235
