Date,ISRAEL IMI VALUE
2002-05-31,281.9676817627978
2002-06-03,285.744218304201
2002-06-04,284.5849497959747
2002-06-05,281.5189761802211
2002-06-06,278.6173114011858
2002-06-07,277.1107968833685
2002-06-10,272.63195880339174
2002-06-11,270.1513382172701
2002-06-12,267.96937735077853
2002-06-13,271.7427371140835
2002-06-14,270.95125720925273
2002-06-17,273.2967765274332
2002-06-18,274.30132694276426
2002-06-19,271.13636899898046
2002-06-20,264.8691869690079
2002-06-21,265.6088995070919
2002-06-24,261.56405416430914
2002-06-25,269.9799817450774
2002-06-26,266.54397580511113
2002-06-27,276.0758774030652
2002-06-28,280.1916418241412
2002-07-01,281.29986694715217
2002-07-02,276.88147849102796
2002-07-03,275.19207428249615
2002-07-04,275.2024694805733
2002-07-05,275.04769966774995
2002-07-08,278.32773500082345
2002-07-09,281.72055914453205
2002-07-10,282.00585466933677
2002-07-11,268.5451739444794
2002-07-12,269.81680664459674
2002-07-15,280.33439594049986
2002-07-16,280.20397226180575
2002-07-17,287.94728443825255
2002-07-18,287.5472410670813
2002-07-19,287.23856596756264
2002-07-22,282.71752357730804
2002-07-23,274.9264526444908
2002-07-24,265.6842976544161
2002-07-25,266.0230409905246
2002-07-26,265.5935583287322
2002-07-29,279.703475581528
2002-07-30,281.6611780567468
2002-07-31,283.4220942723214
2002-08-01,282.9117218067567
2002-08-02,282.58459612542157
2002-08-05,277.0655520900569
2002-08-06,279.3261922062302
2002-08-07,281.97094192853024
2002-08-08,281.53448745204946
2002-08-09,282.56009766059174
2002-08-12,281.2391553113266
2002-08-13,282.60846430418025
2002-08-14,284.038414332903
2002-08-15,285.75612178813157
2002-08-16,285.35445937334106
2002-08-19,292.000588407092
2002-08-20,292.04785652098064
2002-08-21,293.11717733024074
2002-08-22,288.4428909504705
2002-08-23,288.15990879006534
2002-08-26,291.1232722193185
2002-08-27,291.6787877215637
2002-08-28,287.75657500570304
2002-08-29,285.213400884364
2002-08-30,285.23589123779175
2002-09-02,283.96471311457606
2002-09-03,281.1349198840191
2002-09-04,280.21613937872115
2002-09-05,279.7579006284248
2002-09-06,280.2963277763558
2002-09-09,282.5953101245282
2002-09-10,284.7839461833644
2002-09-11,285.4010643461582
2002-09-12,284.7317681234057
2002-09-13,284.47187840667874
2002-09-16,284.23010202133213
2002-09-17,289.7023672602058
2002-09-18,281.0124046512286
2002-09-19,279.4996013390377
2002-09-20,277.41856848376693
2002-09-23,273.42837922766915
2002-09-24,271.1401584459125
2002-09-25,272.1054828047139
2002-09-26,275.34652138752676
2002-09-27,274.84359130901703
2002-09-30,268.6780291446004
2002-10-01,271.99654369367295
2002-10-02,272.930401861511
2002-10-03,270.8634970306107
2002-10-04,270.483012443539
2002-10-07,264.7710053960257
2002-10-08,263.9619181126083
2002-10-09,263.62652449283934
2002-10-10,264.96620709702484
2002-10-11,265.8398348236099
2002-10-14,264.17422417443584
2002-10-15,268.57529450972226
2002-10-16,263.47755253849584
2002-10-17,269.33604165602287
2002-10-18,269.53732239017944
2002-10-21,272.38617873116806
2002-10-22,271.5842410308019
2002-10-23,272.2958454761562
2002-10-24,274.0201344572262
2002-10-25,273.1999630997997
2002-10-28,268.0194453763091
2002-10-29,268.9073259790788
2002-10-30,280.93260328504965
2002-10-31,277.6188490877473
2002-11-01,279.68565672836434
2002-11-04,284.6208850602714
2002-11-05,283.8399445276221
2002-11-06,291.2951187112074
2002-11-07,288.760303838878
2002-11-08,289.41655024485067
2002-11-11,286.7676464020526
2002-11-12,282.9552574775579
2002-11-13,279.3344809617656
2002-11-14,284.6381616556081
2002-11-15,285.1223825119949
2002-11-18,290.58949793698656
2002-11-19,287.9750475846223
2002-11-20,291.5316091196137
2002-11-21,295.11218381767355
2002-11-22,295.2675563278735
2002-11-25,295.07950308933505
2002-11-26,300.5477249037245
2002-11-27,304.7250112291674
2002-11-28,307.0513035502008
2002-11-29,307.7244706439915
2002-12-02,314.0169881946185
2002-12-03,307.09364654297883
2002-12-04,304.56106481373115
2002-12-05,305.8120333140814
2002-12-06,303.58278847270884
2002-12-09,301.9864367522155
2002-12-10,305.9178532853736
2002-12-11,306.4028785091704
2002-12-12,306.5545235451848
2002-12-13,306.904420212186
2002-12-16,307.24457429410876
2002-12-17,303.99668877395806
2002-12-18,303.27116611572615
2002-12-19,299.1904280352336
2002-12-20,299.4205906451034
2002-12-23,286.88684365025256
2002-12-24,284.36440906107725
2002-12-25,281.63448502916094
2002-12-26,284.6735638697873
2002-12-27,282.78014297741646
2002-12-30,282.4901369520235
2002-12-31,282.6975140104246
2003-01-01,284.55971930725633
2003-01-02,283.8107913580602
2003-01-03,283.1694955465765
2003-01-06,286.65081388641556
2003-01-07,283.5572046101574
2003-01-08,284.4085279745575
2003-01-09,283.06300032208776
2003-01-10,283.5633813039707
2003-01-13,276.9826823303549
2003-01-14,276.2552087351425
2003-01-15,277.40519442807704
2003-01-16,279.23656335054244
2003-01-17,277.11244629228906
2003-01-20,275.0983494748243
2003-01-21,275.08552246760615
2003-01-22,272.84092398541213
2003-01-23,274.1495381342828
2003-01-24,273.2107367741051
2003-01-27,273.07033876209016
2003-01-28,273.02175789828885
2003-01-29,275.678437487165
2003-01-30,277.3245206199762
2003-01-31,276.23132842626745
2003-02-03,273.98516908463046
2003-02-04,268.5024508268088
2003-02-05,264.7683547815536
2003-02-06,263.3999391761315
2003-02-07,263.3098104982927
2003-02-10,262.35669985899045
2003-02-11,266.5766924078445
2003-02-12,264.679757604903
2003-02-13,254.86034615569844
2003-02-14,256.5130677214504
2003-02-17,272.2592334158818
2003-02-18,275.3641089961054
2003-02-19,271.97540664965965
2003-02-20,270.21382387161606
2003-02-21,270.6516661966661
2003-02-24,269.62437786223376
2003-02-25,267.8643413578475
2003-02-26,269.23374202637194
2003-02-27,276.75731423419074
2003-02-28,277.642136311853
2003-03-03,278.96813215703514
2003-03-04,277.26451788153014
2003-03-05,272.811690462569
2003-03-06,276.49866480373237
2003-03-07,276.368769136191
2003-03-10,272.23280224658964
2003-03-11,272.50434760996376
2003-03-12,273.03395427471474
2003-03-13,277.25949671666353
2003-03-14,275.7905639959148
2003-03-17,284.6780338651997
2003-03-18,284.8359035298864
2003-03-19,297.5612901742644
2003-03-20,295.9214819210099
2003-03-21,296.8575996853075
2003-03-24,299.5327126127888
2003-03-25,302.528604761561
2003-03-26,313.6194692572296
2003-03-27,310.98376998797266
2003-03-28,310.6757577169551
2003-03-31,305.91117271878306
2003-04-01,310.5016094065717
2003-04-02,319.9786871020989
2003-04-03,323.47173005774965
2003-04-04,322.6029586623998
2003-04-07,329.1340709296385
2003-04-08,328.5780460571003
2003-04-09,333.262321035783
2003-04-10,330.57851271107626
2003-04-11,330.33893890739034
2003-04-14,338.25091264546916
2003-04-15,344.563132804935
2003-04-16,345.0274020371532
2003-04-17,345.2297273310278
2003-04-18,345.2297273310278
2003-04-21,346.51502781262695
2003-04-22,344.7817124382389
2003-04-23,344.8229484231187
2003-04-24,348.0459574580853
2003-04-25,347.4425342937993
2003-04-28,346.87170866056556
2003-04-29,354.36103426855976
2003-04-30,353.5164100940651
2003-05-01,354.5694075370758
2003-05-02,358.4791857019798
2003-05-05,361.25529607527733
2003-05-06,363.39508865223763
2003-05-07,363.69593932873283
2003-05-08,361.9546366837204
2003-05-09,363.41174160113303
2003-05-12,374.24781489029436
2003-05-13,370.08205037186195
2003-05-14,369.99183952747177
2003-05-15,368.6718468540088
2003-05-16,369.07192776678545
2003-05-19,358.9411312764545
2003-05-20,351.66535652465484
2003-05-21,343.76406702586263
2003-05-22,351.85152672337057
2003-05-23,356.23788345525816
2003-05-26,374.6787872862786
2003-05-27,375.6873926409458
2003-05-28,390.5636024770048
2003-05-29,390.4222804889001
2003-05-30,391.1779570504302
2003-06-02,393.88513296175876
2003-06-03,391.3071249185882
2003-06-04,382.4816464480894
2003-06-05,379.1407818165957
2003-06-06,379.9250831704915
2003-06-09,382.3643019861952
2003-06-10,378.5825683410635
2003-06-11,385.7540890677216
2003-06-12,389.8907335746656
2003-06-13,391.36436374909863
2003-06-16,411.3126503968876
2003-06-17,414.4540168385434
2003-06-18,411.4291550395435
2003-06-19,420.58160175624164
2003-06-20,420.88064408018647
2003-06-23,412.42547449173765
2003-06-24,407.3030211434984
2003-06-25,412.22418550733323
2003-06-26,418.0058636059759
2003-06-27,415.95981262958713
2003-06-30,425.8053783338272
2003-07-01,425.20974730213163
2003-07-02,430.43396258023114
2003-07-03,426.7772759836247
2003-07-04,427.2692884109905
2003-07-07,430.1274200532589
2003-07-08,415.3169112383881
2003-07-09,421.80687695341084
2003-07-10,417.38567315907295
2003-07-11,416.8804932014829
2003-07-14,413.5103545656517
2003-07-15,412.19839806531184
2003-07-16,409.4316180955739
2003-07-17,409.13647863775157
2003-07-18,408.7927520950417
2003-07-21,404.441271682467
2003-07-22,405.9193037334361
2003-07-23,401.5684152054647
2003-07-24,400.10645106048867
2003-07-25,401.45601574707365
2003-07-28,413.1589384012631
2003-07-29,416.38609531042374
2003-07-30,409.8440588088458
2003-07-31,402.4657207931929
2003-08-01,401.63886107438094
2003-08-04,392.3093545235815
2003-08-05,396.1075851932286
2003-08-06,391.12796040518384
2003-08-07,390.8482085939576
2003-08-08,391.0124269796477
2003-08-11,384.45723472471775
2003-08-12,385.7561032402066
2003-08-13,394.1275306532467
2003-08-14,393.260611113601
2003-08-15,393.8007823181582
2003-08-18,400.5910565888848
2003-08-19,403.472713186956
2003-08-20,396.40637726314657
2003-08-21,392.91165334946515
2003-08-22,390.8673278094885
2003-08-25,397.90825232334686
2003-08-26,398.74734082198876
2003-08-27,401.51870642460926
2003-08-28,405.3921502461966
2003-08-29,406.5475516358849
2003-09-01,402.83102635168
2003-09-02,407.32797711542963
2003-09-03,416.8758970449629
2003-09-04,416.01483582986674
2003-09-05,416.6576199339231
2003-09-08,412.7484021436335
2003-09-09,414.94000134913705
2003-09-10,410.170826858831
2003-09-11,403.2414877431962
2003-09-12,400.9597619305567
2003-09-15,407.5549535873407
2003-09-16,406.42019623994287
2003-09-17,408.74230747444375
2003-09-18,412.6356051670089
2003-09-19,412.13673000479145
2003-09-22,415.7687869228451
2003-09-23,416.5531318742365
2003-09-24,419.51276372040377
2003-09-25,413.17553391235714
2003-09-26,412.8158709141779
2003-09-29,410.3403131523564
2003-09-30,408.342776507634
2003-10-01,414.05131015713397
2003-10-02,418.1610380573715
2003-10-03,418.63072947097714
2003-10-06,418.58244430373685
2003-10-07,410.3260555794758
2003-10-08,408.5893726052036
2003-10-09,411.3541753837693
2003-10-10,411.07963434161667
2003-10-13,415.1946381176366
2003-10-14,414.6515554258019
2003-10-15,422.00908002385
2003-10-16,421.46594640769047
2003-10-17,422.05230470628914
2003-10-20,419.6879917232329
2003-10-21,422.5278720284185
2003-10-22,418.71773140887274
2003-10-23,414.2870713456752
2003-10-24,413.5437061298898
2003-10-27,416.14636118735984
2003-10-28,426.58287402849163
2003-10-29,432.87043774224117
2003-10-30,427.69030663921774
2003-10-31,428.6923607309113
2003-11-03,438.3908625002701
2003-11-04,439.52186777870753
2003-11-05,442.6342407024718
2003-11-06,439.21586645399316
2003-11-07,440.0797824621775
2003-11-10,437.9480326454465
2003-11-11,429.9587231122192
2003-11-12,437.0429366814298
2003-11-13,439.3254118023743
2003-11-14,438.1507969026109
2003-11-17,439.11810161593763
2003-11-18,447.1096728598059
2003-11-19,446.9657310255716
2003-11-20,442.75153824382033
2003-11-21,442.28430094162127
2003-11-24,442.3800680199876
2003-11-25,447.4885530941975
2003-11-26,450.12519706638665
2003-11-27,456.5743303047615
2003-11-28,457.63692716754815
2003-12-01,462.0557817882512
2003-12-02,459.5468537140331
2003-12-03,460.43189413447544
2003-12-04,451.45479867356096
2003-12-05,450.60947433298185
2003-12-08,442.66597476251775
2003-12-09,453.43025139113155
2003-12-10,448.57087106392396
2003-12-11,458.021529760426
2003-12-12,457.53062439467965
2003-12-15,462.28330125471
2003-12-16,462.9007783230386
2003-12-17,457.0986432566665
2003-12-18,457.2216525069747
2003-12-19,456.41666201125383
2003-12-22,455.8252666706759
2003-12-23,454.568337052432
2003-12-24,455.47415949810704
2003-12-25,456.8756753811765
2003-12-26,456.6680009468148
2003-12-29,466.260357261605
2003-12-30,466.6247229949621
2003-12-31,467.27529014988795
2004-01-01,467.27529014988795
2004-01-02,467.83260602531493
