Date,BELGIUM IMI VALUE
1997-08-13,263.6091973859334
1997-08-14,262.5406996373651
1997-08-15,266.492098020293
1997-08-18,260.53196935567627
1997-08-19,261.2827217274058
1997-08-20,260.9118584592937
1997-08-21,262.70725735522814
1997-08-22,260.8976266311146
1997-08-25,260.1275304580763
1997-08-26,260.62585503967654
1997-08-27,259.38645259134677
1997-08-28,259.4126239033859
1997-08-29,259.65308041257845
1997-09-01,260.4128300417222
1997-09-02,265.1273470090679
1997-09-03,268.32641695730325
1997-09-04,268.6074599156577
1997-09-05,270.86853338052055
1997-09-08,269.76495423541377
1997-09-09,267.3988190551557
1997-09-10,264.3463179531965
1997-09-11,261.55466942055784
1997-09-12,264.1971435737078
1997-09-15,267.1346564512822
1997-09-16,268.782693498058
1997-09-17,269.13309758393405
1997-09-18,269.4888579010458
1997-09-19,270.28817855870597
1997-09-22,268.99223547103236
1997-09-23,267.6025144456227
1997-09-24,269.0291439751788
1997-09-25,270.7657046267989
1997-09-26,274.05950708984875
1997-09-29,274.67933878665536
1997-09-30,274.9422824834008
1997-10-01,276.9047342921411
1997-10-02,279.4357509104199
1997-10-03,283.08351248297953
1997-10-06,283.97196964823695
1997-10-07,284.5258625197043
1997-10-08,283.7392880161383
1997-10-09,282.29534453678673
1997-10-10,277.8675844915827
1997-10-13,280.425535949734
1997-10-14,280.9063351290633
1997-10-15,277.66308125693286
1997-10-16,278.77153229479336
1997-10-17,271.59772575403906
1997-10-20,270.44767542350456
1997-10-21,270.4486161125443
1997-10-22,270.703167497547
1997-10-23,265.7941769396434
1997-10-24,264.589156067928
1997-10-27,260.88014546804226
1997-10-28,262.3225975931308
1997-10-29,270.0121238829555
1997-10-30,269.9535111544738
1997-10-31,274.1499364181593
1997-11-03,276.10341936034365
1997-11-04,277.13797214501085
1997-11-05,277.82873644106377
1997-11-06,273.9310271770309
1997-11-07,270.551344975179
1997-11-10,269.7287346092407
1997-11-11,269.93127669470687
1997-11-12,269.2288311927607
1997-11-13,271.99349262482303
1997-11-14,272.6653118341236
1997-11-17,277.7893572272374
1997-11-18,280.46389150394276
1997-11-19,278.462183763765
1997-11-20,281.2206625395322
1997-11-21,281.77094515563834
1997-11-24,278.3246946676177
1997-11-25,277.80108217218645
1997-11-26,276.938632778728
1997-11-27,277.1362998714024
1997-11-28,276.64754805961314
1997-12-01,279.77431844154955
1997-12-02,280.26958305785183
1997-12-03,282.4068583171863
1997-12-04,284.022410016433
1997-12-05,284.1282320826648
1997-12-08,284.38093750740995
1997-12-09,281.8356887672141
1997-12-10,282.32540869653405
1997-12-11,280.191125643652
1997-12-12,280.54631218437
1997-12-15,280.32665471031726
1997-12-16,285.2182978821339
1997-12-17,289.0241279604188
1997-12-18,288.7730305024643
1997-12-19,292.79862929385143
1997-12-22,283.9472008093918
1997-12-23,283.4602986840116
1997-12-24,282.45176389599476
1997-12-25,282.4517638959947
1997-12-26,282.5597789932262
1997-12-29,285.0391713115319
1997-12-30,285.569713920456
1997-12-31,284.71418402260787
1998-01-01,284.71418402260787
1998-01-02,290.7226828673446
1998-01-05,293.87209608879175
1998-01-06,291.908003055959
1998-01-07,290.99383076623866
1998-01-08,287.3176678867965
1998-01-09,283.4470351181865
1998-01-12,279.39461172383164
1998-01-13,282.3949420907146
1998-01-14,282.5340082619453
1998-01-15,280.9223936375496
1998-01-16,284.4469641687194
1998-01-19,285.32674953393894
1998-01-20,284.506190141978
1998-01-21,288.25786584354717
1998-01-22,291.85296744257903
1998-01-23,293.7083321823893
1998-01-26,293.13640796872227
1998-01-27,294.0454332683348
1998-01-28,294.6557178731614
1998-01-29,292.8624483777735
1998-01-30,293.81937088692104
1998-02-02,296.9437050250259
1998-02-03,296.860165684546
1998-02-04,297.1222193228982
1998-02-05,300.70262048074085
1998-02-06,302.276513778655
1998-02-09,300.4927237316686
1998-02-10,300.9118922047579
1998-02-11,300.9837013623271
1998-02-12,302.5911838420455
1998-02-13,301.69263142320096
1998-02-16,301.57129604863843
1998-02-17,304.6084195394602
1998-02-18,306.2701396399382
1998-02-19,305.115305635016
1998-02-20,304.3637172274362
1998-02-23,309.85315409910453
1998-02-24,310.8889828933192
1998-02-25,311.17812998351735
1998-02-26,312.8217886922833
1998-02-27,309.75403484713814
1998-03-02,314.17066016243524
1998-03-03,313.1001815412762
1998-03-04,310.25595155866114
1998-03-05,305.8703894851862
1998-03-06,309.38207447026696
1998-03-09,312.3830034248855
1998-03-10,313.0779975528442
1998-03-11,317.6559481587889
1998-03-12,318.6181589594975
1998-03-13,327.5121879837995
1998-03-16,330.2578002932464
1998-03-17,335.0500601860309
1998-03-18,332.21300687924986
1998-03-19,332.6294178440865
1998-03-20,334.86805346212554
1998-03-23,338.0550960633119
1998-03-24,340.8708468462938
1998-03-25,344.9657736829645
1998-03-26,340.96288177298993
1998-03-27,339.41019572508003
1998-03-30,334.69135760738425
1998-03-31,333.9720181781557
1998-04-01,336.1577421778579
1998-04-02,338.7475155522913
1998-04-03,339.93527516533374
1998-04-06,341.7254690716828
1998-04-07,344.8786957214403
1998-04-08,350.5997725258451
1998-04-09,351.6519890516723
1998-04-10,351.6519890516723
1998-04-13,350.69796338783556
1998-04-14,357.688989382778
1998-04-15,360.1971287299069
1998-04-16,357.29616582348405
1998-04-17,358.8719303595428
1998-04-20,363.47998406057025
1998-04-21,367.2290664093124
1998-04-22,366.5223602631969
1998-04-23,361.77705021984764
1998-04-24,361.14862310523716
1998-04-27,352.09492581953776
1998-04-28,353.0450201460416
1998-04-29,352.7539919317079
1998-04-30,359.600481415079
1998-05-01,362.6953353554109
1998-05-04,365.87203838761394
1998-05-05,365.653259625672
1998-05-06,365.25454230598734
1998-05-07,361.43410082455404
1998-05-08,363.53421568510953
1998-05-11,368.64457361687977
1998-05-12,367.9771935801743
1998-05-13,373.2026826131648
1998-05-14,372.96096193514194
1998-05-15,373.77226499275446
1998-05-18,375.0761665365361
1998-05-19,381.688462674101
1998-05-20,390.9366358704754
1998-05-21,393.8915776147102
1998-05-22,394.43104865800024
1998-05-25,395.3138189764496
1998-05-26,397.5793904266211
1998-05-27,392.53994510364606
1998-05-28,397.7339009403452
1998-05-29,400.1385997418352
1998-06-01,400.4001246773291
1998-06-02,400.9558603667937
1998-06-03,405.1557224569585
1998-06-04,406.51712977662004
1998-06-05,411.3398404354551
1998-06-08,413.2952714994928
1998-06-09,413.6464614294224
1998-06-10,410.5332965260773
1998-06-11,413.57630247516994
1998-06-12,408.8528251710565
1998-06-15,398.74750274297134
1998-06-16,407.08512316202064
1998-06-17,415.6548561294237
1998-06-18,414.4301016246218
1998-06-19,417.42628361079164
1998-06-22,413.3134157024431
1998-06-23,410.34176899245483
1998-06-24,410.11180630352965
1998-06-25,417.33908865066485
1998-06-26,412.88905991018373
1998-06-29,410.2919069159408
1998-06-30,422.7546779328179
1998-07-01,424.98864027651643
1998-07-02,428.51829985528894
1998-07-03,429.9734500480248
1998-07-06,431.91791471346886
1998-07-07,432.38343566037906
1998-07-08,431.68493155770255
1998-07-09,431.89702303901663
1998-07-10,432.33686067106265
1998-07-13,438.98752885728527
1998-07-14,447.93123794226506
1998-07-15,448.3141881995448
1998-07-16,445.57707346909905
1998-07-17,448.02386716760446
1998-07-20,454.6984655939629
1998-07-21,452.47801730837125
1998-07-22,449.54550590097375
1998-07-23,442.98690048274875
1998-07-24,447.9523238320332
1998-07-27,446.1436933786515
1998-07-28,450.41194061020065
1998-07-29,446.70724031595404
1998-07-30,442.7347632741603
1998-07-31,432.59250708782815
1998-08-03,430.92539449583757
1998-08-04,429.47487735913074
1998-08-05,426.34651551866483
1998-08-06,426.7605847948506
1998-08-07,431.4297506364863
1998-08-10,428.89874299952015
1998-08-11,416.0895566485836
1998-08-12,419.0650811836279
1998-08-13,411.3006018966184
1998-08-14,410.3254479405513
1998-08-17,404.86688365035786
1998-08-18,410.2731740329603
1998-08-19,412.67126697471593
1998-08-20,412.9319052654993
1998-08-21,403.248065272841
1998-08-24,401.73310314846225
1998-08-25,404.014812678921
1998-08-26,398.2363112245435
1998-08-27,390.6305973360975
1998-08-28,388.2206976749597
1998-08-31,388.72805256643596
1998-09-01,383.9300679633996
1998-09-02,398.26253482388495
1998-09-03,402.079507185861
1998-09-04,406.09884118685244
1998-09-07,408.877442371193
1998-09-08,410.6833309424741
1998-09-09,406.3831515299169
1998-09-10,403.3711741441584
1998-09-11,398.4957666332781
1998-09-14,402.658908488398
1998-09-15,405.839291668469
1998-09-16,404.61224311742546
1998-09-17,397.09610909213967
1998-09-18,386.83997598194793
1998-09-21,378.9391200937694
1998-09-22,378.6624050609847
1998-09-23,383.24209000205065
1998-09-24,386.6922876420016
1998-09-25,382.6015652429552
1998-09-28,383.52989078870326
1998-09-29,384.88701621051763
1998-09-30,379.29596335756986
1998-10-01,365.8628245943862
1998-10-02,356.8042088632462
1998-10-05,357.96841683608795
1998-10-06,366.2453963417607
1998-10-07,378.3313060775974
1998-10-08,372.87125933244215
1998-10-09,373.0073239339591
1998-10-12,381.50647315541045
1998-10-13,390.68191096446725
1998-10-14,396.29595644884563
1998-10-15,409.6002562721788
1998-10-16,411.675841561552
1998-10-19,405.9134133457457
1998-10-20,410.0275010887144
1998-10-21,402.783385601592
1998-10-22,408.0782170202558
1998-10-23,404.89670532588036
1998-10-26,404.5640858601373
1998-10-27,409.18534219536417
1998-10-28,403.34131770130574
1998-10-29,400.35142599990314
1998-10-30,400.23451743690197
1998-11-02,409.1752820007887
1998-11-03,411.98139228609966
1998-11-04,415.46808300131977
1998-11-05,412.8270162848566
1998-11-06,412.09020742986536
1998-11-09,405.0094485975526
1998-11-10,398.46323885208045
1998-11-11,399.9594901822586
1998-11-12,395.8320684854115
1998-11-13,397.50805380616436
1998-11-16,407.26858556683084
1998-11-17,404.2884642971181
1998-11-18,402.4485621309095
1998-11-19,401.88777870808093
1998-11-20,406.3835415846536
1998-11-23,402.9470157533452
1998-11-24,400.27080236376844
1998-11-25,399.7789073517183
1998-11-26,406.1839832158019
1998-11-27,409.3236911099016
1998-11-30,410.78737318379285
1998-12-01,408.9793686734831
1998-12-02,411.13363513668423
1998-12-03,413.5797645336206
1998-12-04,411.53786235386616
1998-12-07,412.6557638996975
1998-12-08,416.85073239259845
1998-12-09,417.59259952898367
1998-12-10,418.5823056255225
1998-12-11,419.49583868532414
1998-12-14,422.6697142896605
1998-12-15,429.3611436383381
1998-12-16,433.09838268408396
1998-12-17,438.84867969605034
1998-12-18,441.741562554113
1998-12-21,448.06380750970953
1998-12-22,446.0712537353466
1998-12-23,444.3352299477638
1998-12-24,446.2141618045384
1998-12-25,446.2141618045384
1998-12-28,447.4451742854862
1998-12-29,449.47794253936667
1998-12-30,446.7041823430214
1998-12-31,448.4758504969852
1999-01-01,448.4729746893585
1999-01-04,463.8878958206378
1999-01-05,473.7152557600236
1999-01-06,474.08945378132483
1999-01-07,466.29703963119374
1999-01-08,458.9206525019765
1999-01-11,454.7321038595628
1999-01-12,453.066042454853
1999-01-13,446.91278360517947
1999-01-14,454.93399139155423
1999-01-15,445.57600600910155
1999-01-18,455.1246831018732
1999-01-19,453.3933693312562
1999-01-20,454.349546719834
1999-01-21,447.13000134763485
1999-01-22,439.97595429813407
1999-01-25,435.7377116996159
1999-01-26,435.20411936844664
1999-01-27,428.6423641864107
1999-01-28,431.5650107557047
1999-01-29,431.16323636373903
1999-02-01,434.8339502605065
1999-02-02,439.56900126770853
1999-02-03,437.7208417187745
1999-02-04,437.00065239886504
1999-02-05,439.1303834579568
1999-02-08,436.6501160504732
1999-02-09,434.77018455256695
1999-02-10,428.4561632427908
1999-02-11,429.0165158842572
1999-02-12,432.6612897302444
1999-02-15,433.5560043064663
1999-02-16,433.4046585376012
1999-02-17,434.28664838919286
1999-02-18,433.69433395175014
1999-02-19,433.1983784136484
1999-02-22,434.8498338466065
1999-02-23,431.11959940150103
1999-02-24,426.0580153772141
1999-02-25,430.6133369934659
1999-02-26,421.92420145488074
1999-03-01,413.7485314722573
1999-03-02,413.17085084369575
1999-03-03,410.03144479193617
1999-03-04,404.7481773614421
1999-03-05,410.85181755139286
1999-03-08,408.4308469615968
1999-03-09,406.4303480201704
1999-03-10,405.38890463730684
1999-03-11,404.1137829353962
1999-03-12,408.4872028899961
1999-03-15,412.0149890993812
1999-03-16,411.84275805394066
1999-03-17,415.2448258140733
1999-03-18,412.0128902613997
1999-03-19,409.9214576058276
1999-03-22,405.1624232676726
1999-03-23,394.9200219066139
1999-03-24,390.588207189068
1999-03-25,396.2005638138305
1999-03-26,391.16953094127285
1999-03-29,392.60688871729656
1999-03-30,395.0772005154832
1999-03-31,397.44577714539247
1999-04-01,397.62852694305155
1999-04-02,396.7458479389591
1999-04-05,394.33686964531387
1999-04-06,399.79087997854435
1999-04-07,405.87122441010547
1999-04-08,407.695216269305
1999-04-09,406.92742323534225
1999-04-12,409.30813604327
1999-04-13,407.2132426752426
1999-04-14,408.4367576893485
1999-04-15,405.9445640513892
1999-04-16,400.69033932754985
1999-04-19,399.8777445065899
1999-04-20,393.81207033660866
1999-04-21,394.960451949218
1999-04-22,394.22084738409933
1999-04-23,392.2892390814718
1999-04-26,391.1114149673965
1999-04-27,395.72657284162636
1999-04-28,393.3042319711416
1999-04-29,392.5298754142569
1999-04-30,394.16495863722514
1999-05-03,398.5080356352303
1999-05-04,398.9297353305985
1999-05-05,397.92952693511427
1999-05-06,399.87600187440887
1999-05-07,396.9229496736683
1999-05-10,400.363186619463
1999-05-11,400.34075223445166
1999-05-12,397.48810407954744
1999-05-13,395.77503402170805
1999-05-14,393.59403738299665
1999-05-17,386.2070200964249
1999-05-18,383.7365670537948
1999-05-19,386.89888106591116
1999-05-20,389.4869691473169
1999-05-21,388.975268412023
1999-05-24,389.6201518333802
1999-05-25,387.12914408752874
1999-05-26,380.39346669045705
1999-05-27,376.74897102698213
1999-05-28,377.5224361510662
1999-05-31,376.21358766544944
1999-06-01,377.8064771144109
1999-06-02,370.3378730823282
1999-06-03,371.22978061104385
1999-06-04,374.60491778439865
1999-06-07,378.4788675282806
1999-06-08,386.2135185867604
1999-06-09,384.53526030125255
1999-06-10,380.4195147998227
1999-06-11,385.97547933299796
1999-06-14,381.0186351966943
1999-06-15,383.4085287263843
1999-06-16,381.11206737512464
1999-06-17,381.2469701427521
1999-06-18,387.16160395768947
1999-06-21,386.0118505531866
1999-06-22,383.35912006370046
1999-06-23,376.66439299833036
1999-06-24,375.0117735154245
1999-06-25,380.4630489735988
1999-06-28,378.7675389761813
1999-06-29,378.1197225717692
1999-06-30,375.7397788511752
1999-07-01,375.35657769120917
1999-07-02,376.5923902929724
1999-07-05,378.98472978564433
1999-07-06,376.7238265631058
1999-07-07,373.4279778381863
1999-07-08,369.055451176764
1999-07-09,373.0429611836066
1999-07-12,370.0610368642757
1999-07-13,370.47641921213904
1999-07-14,376.4496685131508
1999-07-15,379.4095395442805
1999-07-16,371.1916443050496
1999-07-19,371.3885565798197
1999-07-20,377.1169384871273
1999-07-21,380.403156221203
1999-07-22,379.08338837903494
1999-07-23,373.24477959810844
1999-07-26,376.39097510043587
1999-07-27,377.9520316050929
1999-07-28,382.1883471650836
1999-07-29,379.2203540198953
1999-07-30,381.8997990772944
1999-08-02,376.57129531752327
1999-08-03,371.1732783047945
1999-08-04,374.2885470794985
1999-08-05,368.04158878794414
1999-08-06,367.47236607312544
1999-08-09,367.4997675809889
1999-08-10,363.9561975365564
1999-08-11,363.53949506542216
1999-08-12,370.1721506133438
1999-08-13,376.81690989633125
1999-08-16,378.2580515267907
1999-08-17,379.92955434763655
1999-08-18,384.5901881622469
1999-08-19,385.3794460036522
1999-08-20,389.4836645280855
1999-08-23,394.5458450862441
1999-08-24,390.74726696762633
1999-08-25,395.05338624779876
1999-08-26,396.93334392027094
1999-08-27,398.96208439842786
1999-08-30,398.3053463509793
1999-08-31,398.5459762042613
1999-09-01,397.3942908489818
1999-09-02,394.1771980222783
1999-09-03,395.63770908687
1999-09-06,397.39336991018223
1999-09-07,397.70766603181994
1999-09-08,399.7342997750058
1999-09-09,400.5007981454488
1999-09-10,398.8052823394621
1999-09-13,393.90686427108307
1999-09-14,395.8374548698975
1999-09-15,393.84168224399616
1999-09-16,396.5698975051355
1999-09-17,400.1873576993738
1999-09-20,397.8957167064323
1999-09-21,397.3492388829527
1999-09-22,396.25088881881805
1999-09-23,391.6445461126875
1999-09-24,390.84607722517165
1999-09-27,393.4799498542437
1999-09-28,391.6200695772081
1999-09-29,390.76735706665767
1999-09-30,390.05350481869556
1999-10-01,386.60847031587696
1999-10-04,383.5948432883025
1999-10-05,384.5148593633597
1999-10-06,385.6088197243125
1999-10-07,389.51871505435446
1999-10-08,384.820135205208
1999-10-11,383.5187033873278
1999-10-12,383.9100412239654
1999-10-13,382.4823214926962
1999-10-14,384.5858074131109
1999-10-15,384.7367668919649
1999-10-18,377.4042773507378
1999-10-19,380.82372907575643
1999-10-20,383.8741777008212
1999-10-21,384.8723872803003
1999-10-22,383.6268832901715
1999-10-25,379.32986912007965
1999-10-26,376.2400448530286
1999-10-27,375.6568744427539
1999-10-28,379.57679234052415
1999-10-29,387.4916911840399
1999-11-01,386.8320615838207
1999-11-02,388.84358627129575
1999-11-03,393.19142619525417
1999-11-04,396.19636434493634
1999-11-05,401.5404161298534
1999-11-08,400.02253952550694
1999-11-09,403.55325619061875
1999-11-10,406.82746676799565
1999-11-11,405.74011071453896
1999-11-12,411.54790560656295
1999-11-15,411.15148728302546
1999-11-16,414.80874085321324
1999-11-17,417.76151595503535
1999-11-18,415.01153402642353
1999-11-19,406.58123332152513
1999-11-22,401.9713383088363
1999-11-23,398.7783586927502
1999-11-24,390.80780803783654
1999-11-25,396.000828504622
1999-11-26,389.7827427352072
1999-11-29,384.29890626611353
1999-11-30,381.01033107192
1999-12-01,382.09302386909616
1999-12-02,385.54016563645786
1999-12-03,393.31032113380263
1999-12-06,398.85019823582917
1999-12-07,394.09979204391834
1999-12-08,390.5518373524909
1999-12-09,383.67472385954096
1999-12-10,382.851273114709
1999-12-13,387.83589463427234
1999-12-14,383.63460321538463
1999-12-15,383.8712394962531
1999-12-16,389.1528644392991
1999-12-17,388.4762671936418
1999-12-20,388.37852287551397
1999-12-21,384.4842023558459
1999-12-22,388.159443650754
1999-12-23,398.9210411417286
1999-12-24,408.12623803386333
1999-12-27,403.43034120605074
1999-12-28,401.22369619037397
1999-12-29,402.20434989466054
1999-12-30,405.0172388306544
1999-12-31,405.0172388306544
2000-01-03,405.8209862794315
2000-01-04,395.31786924672787
2000-01-05,385.47147616918454
2000-01-06,386.59926391510584
2000-01-07,392.6884998650847
2000-01-10,399.44577943597693
2000-01-11,394.4725318508786
2000-01-12,388.99969359017734
2000-01-13,391.9222254670692
2000-01-14,385.78799340503707
2000-01-17,377.62076017199007
2000-01-18,367.2895251539605
2000-01-19,367.34316366420103
2000-01-20,368.1218006572741
2000-01-21,362.1980245167664
2000-01-24,360.45351175835776
2000-01-25,353.1646877505287
2000-01-26,353.65873682641796
2000-01-27,349.02607201094935
2000-01-28,345.9979012791889
2000-01-31,337.3567944462931
2000-02-01,332.70489441988406
2000-02-02,333.89141860615865
2000-02-03,348.33509139515155
2000-02-04,350.26738781971005
2000-02-07,347.35646059418605
2000-02-08,352.920640044131
2000-02-09,345.5537594437376
2000-02-10,336.30430703093896
2000-02-11,338.74633937516177
2000-02-14,343.3724014495666
2000-02-15,344.0246087394562
2000-02-16,344.5793798301606
2000-02-17,344.9653731595464
2000-02-18,344.0155082750565
2000-02-21,341.7253628322713
2000-02-22,344.09040114467433
2000-02-23,345.46193260543924
2000-02-24,347.82369681452104
2000-02-25,341.8694845382869
2000-02-28,333.72280297107335
2000-02-29,333.17949824861637
2000-03-01,335.6367065685434
2000-03-02,337.0761051277057
2000-03-03,332.32288309764226
2000-03-06,330.89590326288624
2000-03-07,326.8044309641459
2000-03-08,325.2359771388259
2000-03-09,325.22966725279485
2000-03-10,318.3876240122707
2000-03-13,311.5978006089093
2000-03-14,315.8122111421543
2000-03-15,331.0081657797973
2000-03-16,353.59931374424934
2000-03-17,343.2149847243207
2000-03-20,344.7246858134098
2000-03-21,339.783951838753
2000-03-22,345.1211058595097
2000-03-23,348.81951150038054
2000-03-24,350.54763323957815
2000-03-27,340.1865380992495
2000-03-28,343.15035891533495
2000-03-29,335.18041319694595
2000-03-30,329.7726030903902
2000-03-31,328.6927662657476
2000-04-03,334.0869998667888
2000-04-04,342.08805814393276
2000-04-05,344.20037395438413
2000-04-06,342.5775133818421
2000-04-07,340.95842797141415
2000-04-10,343.38800129791065
2000-04-11,350.0196963797357
2000-04-12,355.1983076983331
2000-04-13,357.01241732305203
2000-04-14,352.84383440523226
2000-04-17,346.78238067362724
2000-04-18,349.5159166732306
2000-04-19,340.7169510349077
2000-04-20,334.7666059892732
2000-04-21,334.7666059892732
2000-04-24,334.82006503897156
2000-04-25,330.0026198135611
2000-04-26,332.2596874088202
2000-04-27,322.9564918908115
2000-04-28,322.48696231908747
2000-05-01,321.47835851418586
2000-05-02,323.80858112339445
2000-05-03,318.7753952754911
2000-05-04,320.9639276994654
2000-05-05,319.88542181220095
2000-05-08,319.0931506360927
2000-05-09,323.5954639308989
2000-05-10,325.3480213187136
2000-05-11,323.8650991293077
2000-05-12,326.71046897776574
2000-05-15,332.4018575409301
2000-05-16,331.1988690934384
2000-05-17,326.03670974834523
2000-05-18,327.9752971701904
2000-05-19,324.7820726222583
2000-05-22,327.76664875873234
2000-05-23,329.94007260064546
2000-05-24,328.152942645685
2000-05-25,330.1442372319517
2000-05-26,333.2374293999286
2000-05-29,336.3089215955595
2000-05-30,340.07704967470926
2000-05-31,335.6246744527767
2000-06-01,336.9456032718751
2000-06-02,345.24384494182306
2000-06-05,344.81264476290164
2000-06-06,351.70566099643025
2000-06-07,351.17392348184677
2000-06-08,345.9086362168553
2000-06-09,347.68815918807223
2000-06-12,348.74846360334635
2000-06-13,356.0189943241008
2000-06-14,351.97394199222435
2000-06-15,351.74025499126543
