Date,USA IMI VALUE
1994-05-31,211.3002549109658
1994-06-30,207.225497074371
1994-07-29,213.72525083218846
1994-08-31,221.23341085478575
1994-09-30,215.25407967693596
1994-10-31,217.96018171345594
1994-11-30,209.24356609576517
1994-12-30,212.48724863925915
1995-01-31,218.31911675861554
1995-02-28,227.35753342695455
1995-03-31,232.29736484899328
1995-04-28,239.59169334380152
1995-05-31,248.8772802928336
1995-06-30,252.57884433369875
1995-07-31,260.99177527543685
1995-08-31,265.21450690768415
1995-09-29,275.62741073774777
1995-10-31,272.2232357665552
1995-11-30,285.404215735409
1995-12-29,293.59050988954687
1996-01-31,302.26965108964373
1996-02-29,305.08199395881655
1996-03-29,309.5091082232805
1996-04-30,311.59243260461074
1996-05-31,317.0449338460423
1996-06-28,317.76266113295986
1996-07-31,306.0935986325223
1996-08-30,313.434095526384
1996-09-30,326.16198618509713
1996-10-31,337.79094812123066
1996-11-29,360.6766791815326
1996-12-31,360.5782924960393
1997-01-01,360.5782924960393
1997-01-02,358.8321427387747
1997-01-03,362.2464679917068
1997-01-06,362.2404354856894
1997-01-07,363.37135656949374
1997-01-08,362.20312912002845
1997-01-09,365.3227503284289
1997-01-10,366.6010515484081
1997-01-13,366.5729597760149
1997-01-14,370.8194336795212
1997-01-15,371.08323624959326
1997-01-16,371.15396343013407
1997-01-17,373.34902649644664
1997-01-20,373.8029149657687
1997-01-21,375.6236340777701
1997-01-22,376.274121120547
1997-01-23,372.8908181688417
1997-01-24,369.89234122586686
1997-01-27,368.3988794234086
1997-01-28,367.57239723792884
1997-01-29,370.7038016161576
1997-01-30,374.46255222203945
1997-01-31,375.01117107240697
1997-02-03,375.69994280641447
1997-02-04,377.10131051301846
1997-02-05,373.7573428004037
1997-02-06,374.1939120910894
1997-02-07,377.10086397674047
1997-02-10,376.4891239943618
1997-02-11,378.47926301967055
1997-02-12,382.8473511309242
1997-02-13,386.7619876514238
1997-02-14,386.2929387526946
1997-02-17,386.2929387526946
1997-02-18,389.69698986159233
1997-02-19,388.07220576570177
1997-02-20,384.5926582403841
1997-02-21,384.8679482476946
1997-02-24,388.1922726715385
1997-02-25,389.7453110085846
1997-02-26,386.81336710326053
1997-02-27,383.1806473700018
1997-02-28,381.77505507865914
1997-03-03,383.3256588744922
1997-03-04,381.8675938816546
1997-03-05,385.3181609057833
1997-03-06,385.28212202264467
1997-03-07,388.8408006373344
1997-03-10,392.3521717776479
1997-03-11,391.696197773933
1997-03-12,388.36520776487987
1997-03-13,380.4909795813031
1997-03-14,382.70824698136454
1997-03-17,382.68682065701745
1997-03-18,379.7837543422292
1997-03-19,378.720420759456
1997-03-20,376.97662052265815
1997-03-21,377.8663441050118
1997-03-24,381.60234415186204
1997-03-25,381.16872826142674
1997-03-26,380.52415797756083
1997-03-27,373.11703121533714
1997-03-28,373.11703121533714
1997-03-31,366.47377090990824
1997-04-01,367.48874573499575
1997-04-02,363.1169013355616
1997-04-03,361.42020787630264
1997-04-04,362.97296736007985
1997-04-07,366.218417349251
1997-04-08,368.06061529253446
1997-04-09,365.9606498169951
1997-04-10,365.5201930218737
1997-04-11,357.57182431824765
1997-04-14,358.4268515903701
1997-04-15,363.0963001100378
1997-04-16,366.2868073795976
1997-04-17,365.81247129499906
1997-04-18,367.7602589094134
1997-04-21,364.4027728043382
1997-04-22,368.8142182843759
1997-04-23,367.52439586282685
1997-04-24,366.4887364145053
1997-04-25,364.6593912644214
1997-04-28,367.94416443839725
1997-04-29,376.1938659398653
1997-04-30,378.64510150632077
1997-05-01,378.0297950996231
1997-05-02,384.1999594925417
1997-05-05,391.19818097269507
1997-05-06,391.6261040378513
1997-05-07,386.2671725416688
1997-05-08,388.50187797388605
1997-05-09,390.2345506206643
1997-05-12,395.29604582383695
1997-05-13,393.65904858843726
1997-05-14,395.7062143068141
1997-05-15,396.2404871693277
1997-05-16,393.0791549591547
1997-05-19,394.150913873201
1997-05-20,396.87349791695095
1997-05-21,395.9857925116389
1997-05-22,395.75807315615316
1997-05-23,400.19799055631194
1997-05-26,400.19799055631194
1997-05-27,399.5886631661079
1997-05-28,399.1130840903615
1997-05-29,398.630176192795
1997-05-30,402.30567616016606
1997-06-02,401.5839558172956
1997-06-03,403.45135175051763
1997-06-04,401.91825387871404
1997-06-05,403.7297451730843
1997-06-06,408.61300602837275
1997-06-09,409.11335401491846
1997-06-10,411.4061875852645
1997-06-11,413.1302138284836
1997-06-12,419.3158900378304
1997-06-13,423.0588107706353
1997-06-16,423.15591640820395
1997-06-17,422.8396984630844
1997-06-18,422.60677568651136
1997-06-19,425.3925193741644
1997-06-20,424.92133026968025
1997-06-23,417.14599012158897
1997-06-24,423.22127555693015
1997-06-25,419.75062944729893
1997-06-26,418.1542472626952
1997-06-27,419.24976575554376
1997-06-30,418.75637782777466
1997-07-01,422.29936199700654
1997-07-02,426.7680120230758
1997-07-03,431.905565930539
1997-07-04,431.905565930539
1997-07-07,429.8215548729141
1997-07-08,431.8387316740863
1997-07-09,426.7216580911414
1997-07-10,429.496367742452
1997-07-11,429.95632561791723
1997-07-14,429.02480520271763
1997-07-15,430.7907036741745
1997-07-16,434.22289408697657
1997-07-17,431.4488583536557
1997-07-18,425.9616252327269
1997-07-21,425.267722929207
1997-07-22,433.89565610477297
1997-07-23,434.59035990841386
1997-07-24,436.39717441630853
1997-07-25,436.3971242847804
1997-07-28,437.54280657902405
1997-07-29,441.25003636332866
1997-07-30,446.17938466603204
1997-07-31,447.26050339056366
1997-08-01,444.41931479156665
1997-08-04,445.2474917785143
1997-08-05,445.40915562910004
1997-08-06,449.29687624042197
1997-08-07,446.2739905987569
1997-08-08,438.53372939273675
1997-08-11,442.9997451375647
1997-08-12,439.53354807568263
1997-08-13,437.72909751832555
1997-08-14,438.4502582115712
1997-08-15,430.903831834578
1997-08-18,434.0900190832222
1997-08-19,438.27477587070274
1997-08-20,443.26895125111287
1997-08-21,438.5483941643985
1997-08-22,437.91769070420565
1997-08-25,438.0371956238359
1997-08-26,436.6308853915502
1997-08-27,437.7800216700717
1997-08-28,434.7481264000214
1997-08-29,433.34105361299265
1997-09-01,433.34105361299265
1997-09-02,443.07122750731816
1997-09-03,444.1532426197003
1997-09-04,445.1929381727247
1997-09-05,444.45607749011987
1997-09-08,446.91081282870556
1997-09-09,448.8705706451246
1997-09-10,444.57818386537895
1997-09-11,441.211935074169
1997-09-12,446.89121996124123
1997-09-15,446.29721397986526
1997-09-16,455.78135699281705
1997-09-17,455.34128937881724
1997-09-18,458.10992210030264
1997-09-19,458.25101348667135
1997-09-22,459.0092899006665
1997-09-23,457.55939544426633
1997-09-24,456.1128190643284
1997-09-25,453.6222520005125
1997-09-26,456.66879136807097
1997-09-29,459.50008968451704
1997-09-30,458.4526375917561
1997-10-01,462.8365603727773
1997-10-02,464.4095346092923
1997-10-03,466.76904846271685
1997-10-06,471.3477036705664
1997-10-07,474.02769039766815
1997-10-08,470.1071828295317
1997-10-09,468.6923204102229
1997-10-10,467.37862784264615
1997-10-13,468.23165605414187
1997-10-14,469.2743265379144
1997-10-15,468.13966972866956
1997-10-16,464.2501162495457
1997-10-17,459.8305775517801
1997-10-20,463.78857609950074
1997-10-21,470.6402532216911
1997-10-22,469.6978138320022
1997-10-23,462.4652423386472
1997-10-24,460.5498266708313
1997-10-27,433.71483084167784
1997-10-28,446.3986554823998
1997-10-29,448.2844053701693
1997-10-30,442.3877445784471
1997-10-31,446.67284661307417
1997-11-03,456.12410586705647
1997-11-04,456.85309653373236
1997-11-05,457.79725412861296
1997-11-06,456.4514206868092
1997-11-07,451.4475529938044
1997-11-10,450.8154777307764
1997-11-11,451.3226756517508
1997-11-12,443.76561296251276
1997-11-13,445.79717164859034
1997-11-14,449.1228083388504
1997-11-17,457.2744980810989
1997-11-18,456.29988284809843
1997-11-19,458.2368349375942
1997-11-20,464.117391947581
1997-11-21,465.81958190741227
1997-11-24,459.78030796258076
1997-11-25,460.9776845367753
1997-11-26,462.28588677848325
1997-11-27,462.28588677848325
1997-11-28,464.20250019104355
1997-12-01,472.81004145740326
1997-12-02,472.59994605237284
1997-12-03,475.7058427403761
1997-12-04,475.1196687412825
1997-12-05,479.13145807223077
1997-12-08,478.9229828429686
1997-12-09,477.23311924504026
1997-12-10,475.15054600412014
1997-12-11,469.4436605643153
1997-12-12,469.92724438872887
1997-12-15,474.05435005277735
1997-12-16,475.29665012049094
1997-12-17,475.72693490817704
1997-12-18,472.3323783322256
1997-12-19,468.06736158826936
1997-12-22,470.6928017559559
1997-12-23,466.91854509081753
1997-12-24,464.93514572958526
1997-12-25,464.93514572958526
1997-12-26,465.5866907252982
1997-12-29,471.97510200312837
1997-12-30,478.85323203569
1997-12-31,479.6691447468146
1998-01-01,479.6691447468146
1998-01-02,479.82428407527686
1998-01-05,479.12297688841136
1998-01-06,474.0272489957229
1998-01-07,472.94754111674064
1998-01-08,467.83247149781323
1998-01-09,455.8419180451794
1998-01-12,458.5720996871927
1998-01-13,464.80882343183714
1998-01-14,468.7399703592801
1998-01-15,465.68068112402926
1998-01-16,470.52995396114204
1998-01-19,470.52995396114204
1998-01-20,475.0974400362593
1998-01-21,471.9396685308181
1998-01-22,468.4946036974252
1998-01-23,465.3776965926789
1998-01-26,465.22375144890106
1998-01-27,469.2017448792705
1998-01-28,471.98695716812483
1998-01-29,475.69812284405424
1998-01-30,473.2537223402085
1998-02-02,481.8209463568753
1998-02-03,484.40949883342347
1998-02-04,484.5929864415411
1998-02-05,484.26831617098253
1998-02-06,488.5357575056218
1998-02-09,488.7265400482851
1998-02-10,490.700944919641
1998-02-11,491.32102559975823
1998-02-12,493.06404309762803
1998-02-13,492.21605656589855
1998-02-16,492.21605656589855
1998-02-17,494.72576665191986
1998-02-18,497.88859189130227
1998-02-19,495.47074305187795
1998-02-20,497.3463564084588
1998-02-23,497.0147353674319
1998-02-24,494.4536851718756
1998-02-25,499.62297938182917
1998-02-26,502.72485808037914
1998-02-27,503.84761592724817
1998-03-02,504.90005392655286
1998-03-03,508.0346998004829
1998-03-04,505.98963451310203
1998-03-05,502.2260316784488
1998-03-06,510.4215119291236
1998-03-09,509.2139684209856
1998-03-10,514.3877351429851
1998-03-11,517.2979418831768
1998-03-12,516.9066457011579
1998-03-13,516.4845330166918
1998-03-16,521.7753328875385
1998-03-17,523.2728818190324
1998-03-18,525.9873177288333
1998-03-19,528.468171690366
1998-03-20,533.4304683204477
1998-03-23,530.7965169525608
1998-03-24,535.1349122057303
1998-03-25,532.2701223517888
1998-03-26,531.2331622494037
1998-03-27,529.2470528408211
1998-03-30,527.3184798475554
1998-03-31,530.2270025640445
1998-04-01,531.3965882008295
1998-04-02,536.3200111954511
1998-04-03,537.456118587436
1998-04-06,540.0179846213852
1998-04-07,535.5724543752854
1998-04-08,531.4707316951102
1998-04-09,536.5088624533058
1998-04-10,536.5088624533058
1998-04-13,537.6833511766844
1998-04-14,541.1279882296061
1998-04-15,542.419876380567
1998-04-16,539.3236255095475
1998-04-17,544.1088427120184
1998-04-20,541.6271716759517
1998-04-21,541.0124112369339
1998-04-22,541.9076296635386
1998-04-23,536.1790099565648
1998-04-24,529.7866820646898
1998-04-27,519.4129965616274
1998-04-28,519.5703076575124
1998-04-29,523.1379766225963
1998-04-30,530.1487446803716
1998-05-01,536.0091574672672
1998-05-04,536.810601515207
1998-05-05,533.138003822533
1998-05-06,528.8406068001168
1998-05-07,524.6522537125903
1998-05-08,528.2803841323143
1998-05-11,527.9767459381568
1998-05-12,530.9677104673467
1998-05-13,531.104517461778
1998-05-14,530.3485592525545
1998-05-15,528.1373210471302
1998-05-18,525.6698599216211
1998-05-19,527.1454330120836
1998-05-20,531.7937388979121
1998-05-21,530.9965661924051
1998-05-22,529.6415896556774
1998-05-25,529.6415896556774
1998-05-26,522.6715307407054
1998-05-27,518.6629465110613
1998-05-28,522.0922492317019
1998-05-29,521.6114562508874
1998-06-01,523.1484452255222
1998-06-02,523.1665693480581
1998-06-03,519.552202673223
1998-06-04,521.7453764031874
1998-06-05,529.111098648633
1998-06-08,529.7528682982264
1998-06-09,528.8693916265703
1998-06-10,525.9487889190073
1998-06-11,518.3156471917929
1998-06-12,518.2851903861914
1998-06-15,508.64566145561037
1998-06-16,510.9370733122927
1998-06-17,519.982239565225
1998-06-18,518.1806795725016
1998-06-19,515.3556850701952
1998-06-22,516.0556273448356
1998-06-23,520.466309195903
1998-06-24,523.5487714384612
1998-06-25,522.8182556543388
1998-06-26,524.0499167932832
1998-06-29,525.2472116025332
1998-06-30,525.6627695254831
1998-07-01,532.5736400813227
1998-07-02,532.9407843358482
1998-07-03,532.9407843358482
1998-07-06,536.4165036849041
1998-07-07,535.3181071236395
1998-07-08,539.3984871433494
1998-07-09,534.9620149581663
1998-07-10,535.6467996291809
1998-07-13,533.8912552726046
1998-07-14,539.1219840325921
1998-07-15,537.0136686095747
1998-07-16,539.375566366159
1998-07-17,539.5896973567279
1998-07-20,537.9874737348224
1998-07-21,531.2403238355803
1998-07-22,531.9428040737489
1998-07-23,522.0813011880427
1998-07-24,520.3469880194172
1998-07-27,520.9828534537435
1998-07-28,513.8704384822272
1998-07-29,514.0559992529658
1998-07-30,519.3339903024955
1998-07-31,511.51081987325614
1998-08-03,507.3579531059895
1998-08-04,489.83977857379807
1998-08-05,491.08424822254767
1998-08-06,493.89756551331857
1998-08-07,495.9884736944947
1998-08-10,491.99555057162485
1998-08-11,484.79977380553174
1998-08-12,492.0506703651036
1998-08-13,488.6719751079406
1998-08-14,484.26988508220626
1998-08-17,490.60535967232596
1998-08-18,497.71409947309695
1998-08-19,494.92523176573854
1998-08-20,491.9235570755952
1998-08-21,485.90520078144607
1998-08-24,488.0397401275568
1998-08-25,487.42397317501946
1998-08-26,481.51626439721156
1998-08-27,463.9596182660955
1998-08-28,460.0500969442802
1998-08-31,438.0395259720019
1998-09-01,448.2363578181742
1998-09-02,448.13549695126085
1998-09-03,442.9587557511947
1998-09-04,441.09139975277003
1998-09-07,441.09139975277003
1998-09-08,458.5718163157453
1998-09-09,452.67370367011324
1998-09-10,442.0335523397318
1998-09-11,453.8561703312484
1998-09-14,463.6753750139167
1998-09-15,468.6225640137142
1998-09-16,472.8524651116049
1998-09-17,462.68558498154783
1998-09-18,465.30862550360655
1998-09-21,464.45245779458753
1998-09-22,467.0466415217297
1998-09-23,481.0685703399504
1998-09-24,471.2568002063285
1998-09-25,470.7228469178607
1998-09-28,472.9539419974094
1998-09-29,474.1129010199142
1998-09-30,462.67706630344884
1998-10-01,453.35682883111707
1998-10-02,463.3789933190873
1998-10-05,457.99016410836964
1998-10-06,455.34365366139895
1998-10-07,448.6976952301507
1998-10-08,443.4273099242965
1998-10-09,451.40081011751164
1998-10-12,453.76605697703855
1998-10-13,453.79756790602585
1998-10-14,458.19990152021927
1998-10-15,473.90721376399244
1998-10-16,478.02130615198166
1998-10-19,481.5512159170832
1998-10-20,487.65474915867867
1998-10-21,485.54371971518185
1998-10-22,486.7181203731019
1998-10-23,482.7950167299089
1998-10-26,484.03552125482844
1998-10-27,481.2221861348843
1998-10-28,481.19342041937006
1998-10-29,487.97710482246436
1998-10-30,495.4140915147319
1998-11-02,500.895101006023
1998-11-03,501.8224827844158
1998-11-04,505.61509369214315
1998-11-05,513.03729809222
1998-11-06,514.9211516234498
1998-11-09,509.0978158388225
1998-11-10,505.64407599500083
1998-11-11,501.6114004974168
1998-11-12,501.40336364411786
1998-11-13,505.2475648426235
1998-11-16,508.1439459251224
1998-11-17,510.51670197212275
1998-11-18,510.29132818297836
1998-11-19,512.0268168697208
1998-11-20,517.2708423360473
1998-11-23,525.3834990765326
1998-11-24,524.171128782914
1998-11-25,526.2754668200879
1998-11-26,526.2754668200879
1998-11-27,527.903428350502
1998-11-30,517.5132416750137
1998-12-01,517.7958835414772
1998-12-02,516.3593452793483
1998-12-03,510.3584982017771
1998-12-04,518.6458067836248
1998-12-07,521.1297039118044
1998-12-08,517.1450992421616
1998-12-09,517.025549558026
1998-12-10,510.393582864026
1998-12-11,507.8019166046913
1998-12-14,499.64236744370976
1998-12-15,504.7070931012377
1998-12-16,505.0637806453397
1998-12-17,513.1553373786315
1998-12-18,513.3233910756045
1998-12-21,518.3182729523918
1998-12-22,516.1061364859484
1998-12-23,523.454228725419
1998-12-24,523.8872325514094
1998-12-25,523.8872325514094
1998-12-28,523.492795490721
1998-12-29,529.8090088052252
1998-12-30,528.1209604897082
1998-12-31,529.7415842710456
1999-01-01,529.7415842710456
1999-01-04,528.9440665331147
1999-01-05,533.0436274196327
1999-01-06,544.1606763153768
1999-01-07,544.5534299522731
1999-01-08,549.5694696414225
1999-01-11,543.9410429915675
1999-01-12,535.143455091028
1999-01-13,530.9357245255387
1999-01-14,520.661977299991
1999-01-15,530.750660609242
1999-01-18,530.750660609242
1999-01-19,531.9800599138705
1999-01-20,531.7213679424632
1999-01-21,525.1406080975837
1999-01-22,523.114875425189
1999-01-25,524.107524881126
1999-01-26,526.1881304642158
1999-01-27,518.8051337318967
1999-01-28,524.8946375360022
1999-01-29,528.3803398322516
1999-02-01,525.8101201334806
1999-02-02,521.6339436188388
1999-02-03,526.2548725685938
1999-02-04,520.1267157006541
1999-02-05,518.7078764762949
1999-02-08,519.0112067738163
1999-02-09,512.9601180412822
1999-02-10,512.604815847515
1999-02-11,518.9192129838733
1999-02-12,511.4138504900439
1999-02-15,511.4138504900439
1999-02-16,514.5594422292925
1999-02-17,510.6302889981763
1999-02-18,515.5579900571987
1999-02-19,515.7121885065595
1999-02-22,527.0844549714909
1999-02-23,524.2739507853341
1999-02-24,519.1466513099938
1999-02-25,516.6599107856808
1999-02-26,515.901454233808
1999-03-01,516.2649826276023
1999-03-02,515.2267260650253
1999-03-03,514.4528165716551
1999-03-04,520.9139771592543
1999-03-05,530.510061986781
1999-03-08,529.7837553147967
1999-03-09,528.4596754763762
1999-03-10,533.8726987241565
1999-03-11,537.820799481362
1999-03-12,537.064916015464
1999-03-15,539.5695611384205
1999-03-16,537.0928425234342
1999-03-17,535.0214535169556
1999-03-18,541.8158169976945
1999-03-19,535.2214487440973
1999-03-22,534.2524052031567
1999-03-23,522.0504079747731
1999-03-24,523.8045892462401
1999-03-25,529.7635952022173
1999-03-26,527.8753986887426
1999-03-29,534.5278552884645
1999-03-30,528.0483638552472
1999-03-31,524.8096311155232
1999-04-01,525.8876086109857
1999-04-02,525.8876086109857
1999-04-05,532.8633454230896
1999-04-06,530.8014505358639
1999-04-07,536.0910690771394
1999-04-08,542.4380542376184
1999-04-09,544.0283107736421
1999-04-12,551.5694169239033
1999-04-13,551.0521389523004
1999-04-14,549.9946805552948
1999-04-15,554.0566894188473
1999-04-16,559.4549510905784
1999-04-19,560.9913182994273
1999-04-20,562.4744998155969
1999-04-21,569.3148974058146
1999-04-22,570.8692885665853
1999-04-23,569.5840428754019
1999-04-26,566.0971101629058
1999-04-27,571.951881676729
1999-04-28,576.2113325166575
1999-04-29,579.219689599679
1999-04-30,573.8272454108782
1999-05-03,584.9064109854335
1999-05-04,578.4935096138104
1999-05-05,582.1182599440095
1999-05-06,578.5478082806993
1999-05-07,584.3018298983366
1999-05-10,583.064173855951
1999-05-11,586.7049650035498
1999-05-12,587.4755392875285
1999-05-13,591.6110251143663
1999-05-14,580.1789386991338
1999-05-17,577.9548548994383
1999-05-18,574.2691276658475
1999-05-19,578.7641789265731
1999-05-20,579.344992085402
1999-05-21,579.4029109827153
1999-05-24,571.1451952465334
1999-05-25,563.9150382044547
1999-05-26,570.6488356494884
1999-05-27,560.1133965730857
1999-05-28,566.8588065744124
1999-05-31,566.8588065744124
1999-06-01,564.9565061069094
1999-06-02,564.3469072616415
1999-06-03,566.2037559246022
1999-06-04,571.6804147387345
1999-06-07,576.8906119805283
1999-06-08,572.5052869167155
1999-06-09,570.7915702041641
1999-06-10,567.0376567307867
1999-06-11,564.3738350852606
1999-06-14,566.4238683246203
1999-06-15,568.9128443112274
1999-06-16,575.4190011786734
1999-06-17,577.9258549624495
1999-06-18,579.1865094455183
1999-06-21,578.0818374498165
1999-06-22,573.9454350746795
1999-06-23,570.8634661754645
1999-06-24,563.1043445360032
1999-06-25,563.8025294570464
1999-06-28,568.8726086294686
1999-06-29,575.1366552909932
1999-06-30,581.8873827107142
1999-07-01,584.2793505761844
1999-07-02,586.5137511185205
1999-07-05,586.5137511185205
1999-07-06,586.5003012498217
1999-07-07,586.1670094772837
1999-07-08,584.1867177734143
1999-07-09,586.4327605105143
1999-07-12,585.731049906336
1999-07-13,582.8780325549142
1999-07-14,582.875637685731
