Date,AUSTRALIA IMI VALUE
1998-10-09,215.05998272707498
1998-10-12,218.83405061109298
1998-10-13,218.95881399521434
1998-10-14,217.32809751727856
1998-10-15,217.61047345700223
1998-10-16,221.69381083617333
1998-10-19,222.50607678834018
1998-10-20,220.79077562826333
1998-10-21,221.13755416360135
1998-10-22,222.4385335926813
1998-10-23,220.70172869779617
1998-10-26,221.09585094977942
1998-10-27,220.86219920414075
1998-10-28,225.26511295765314
1998-10-29,228.14577829044694
1998-10-30,229.9239941020121
1998-11-02,233.46578055151159
1998-11-03,233.22227986574705
1998-11-04,234.88773537272976
1998-11-05,235.49440368009718
1998-11-06,238.13558982858373
1998-11-09,237.29335826529245
1998-11-10,233.29976846649876
1998-11-11,238.98412738981372
1998-11-12,238.49725442821284
1998-11-13,240.62331802537082
1998-11-16,240.770524700144
1998-11-17,238.24716262337193
1998-11-18,241.95257253663365
1998-11-19,243.55940309244158
1998-11-20,244.52240182827254
1998-11-23,246.9443727550133
1998-11-24,249.27826125915047
1998-11-25,247.8957878947847
1998-11-26,249.4776574134505
1998-11-27,247.93157688728732
1998-11-30,244.52022830701122
1998-12-01,241.64860714784356
1998-12-02,245.39586280797545
1998-12-03,238.2685977035434
1998-12-04,236.79614443886106
1998-12-07,240.0186803735773
1998-12-08,239.30673660651757
1998-12-09,238.2985671085956
1998-12-10,240.4830803305206
1998-12-11,237.61178834955803
1998-12-14,233.79210267875658
1998-12-15,236.86311975668764
1998-12-16,236.36593506411853
1998-12-17,240.81145926340233
1998-12-18,241.00718474660437
1998-12-21,240.01514163741868
1998-12-22,239.38478015456238
1998-12-23,237.35839382598274
1998-12-24,237.38045059148754
1998-12-25,237.38045059148754
1998-12-28,236.0768038546326
1998-12-29,238.68301232730576
1998-12-30,240.83636669790243
1998-12-31,243.5845154777909
1999-01-01,243.5845154777909
1999-01-04,246.37583240171216
1999-01-05,247.1528996620635
1999-01-06,253.53843812059975
1999-01-07,258.88543858234385
1999-01-08,256.1438314396917
1999-01-11,259.62064958518704
1999-01-12,260.94250915401733
1999-01-13,255.0879428307503
1999-01-14,253.1946585068468
1999-01-15,253.58797981122947
1999-01-18,255.54987782835414
1999-01-19,259.95407449278156
1999-01-20,261.61837930657055
1999-01-21,259.49515665024666
1999-01-22,256.09518239780317
1999-01-25,253.06073837612814
1999-01-26,252.499938955904
1999-01-27,253.0765242812253
1999-01-28,253.86951746535442
1999-01-29,254.98324481351744
1999-02-01,258.61177273754885
1999-02-02,259.9937041143583
1999-02-03,262.2687235455541
1999-02-04,264.63845753078243
1999-02-05,266.4791724931257
1999-02-08,265.2962791488359
1999-02-09,263.3451758710736
1999-02-10,259.37525306189065
1999-02-11,261.3737441072933
1999-02-12,261.9637391204832
1999-02-15,261.28916630369577
1999-02-16,256.05804556999857
1999-02-17,255.8666545084799
1999-02-18,256.36886855698634
1999-02-19,260.90783052281074
1999-02-22,261.32885143418855
1999-02-23,261.92374940641184
1999-02-24,260.68714357105483
1999-02-25,256.3801364454451
1999-02-26,252.41943764516705
1999-03-01,252.69878223597166
1999-03-02,251.87447526749156
1999-03-03,253.16878444904455
1999-03-04,252.45772569146476
1999-03-05,255.80096237117957
1999-03-08,259.6201605031853
1999-03-09,261.4965945053344
1999-03-10,262.18801055075835
1999-03-11,263.2094087776187
1999-03-12,264.6709869308604
1999-03-15,265.9898437454453
1999-03-16,262.5805779749996
1999-03-17,262.8255144035247
1999-03-18,264.6977108272341
1999-03-19,266.2804271908947
1999-03-22,268.66373443942933
1999-03-23,272.2879886770882
1999-03-24,271.2540314864557
1999-03-25,271.1010410809622
1999-03-26,271.8229397265197
1999-03-29,269.4799285704852
1999-03-30,268.9466334753426
1999-03-31,267.27595114547955
1999-04-01,270.39671670963446
1999-04-02,269.03932476756705
1999-04-05,268.3606287965334
1999-04-06,269.21736759836324
1999-04-07,267.32036199893605
1999-04-08,266.91982588488935
1999-04-09,269.4118110972172
1999-04-12,270.8683235799015
1999-04-13,275.44907077918253
1999-04-14,279.0346420886885
1999-04-15,280.1936856079442
1999-04-16,287.22709479690224
1999-04-19,290.30463353331277
1999-04-20,285.56119919574707
1999-04-21,283.40721048660225
1999-04-22,290.1880302535872
1999-04-23,290.4310091989338
1999-04-26,288.8545658983933
1999-04-27,290.7627296067717
1999-04-28,290.2049439990319
1999-04-29,293.3542506693111
1999-04-30,294.80110963897783
1999-05-03,293.1292429339541
1999-05-04,294.69340786003363
1999-05-05,290.05293693034025
1999-05-06,293.48545737981306
1999-05-07,287.3080609715678
1999-05-10,287.53795825946196
1999-05-11,287.33413012153375
1999-05-12,286.7139771906049
1999-05-13,288.72308852192936
1999-05-14,290.04654031503406
1999-05-17,283.5445899312504
1999-05-18,287.8973014065298
1999-05-19,282.8749813723005
1999-05-20,279.1645243793002
1999-05-21,279.344600256967
1999-05-24,278.31386963108935
1999-05-25,273.34630552838723
1999-05-26,269.53486316595024
1999-05-27,268.1152349315566
1999-05-28,268.89043697752237
1999-05-31,268.35398121499634
1999-06-01,267.21048331073456
1999-06-02,267.19189286265834
1999-06-03,269.60912002269055
1999-06-04,271.64542511596846
1999-06-07,274.5825970683441
1999-06-08,275.6787430023907
1999-06-09,277.511526095321
1999-06-10,277.6920670391082
1999-06-11,276.3593589748341
1999-06-14,275.6740160090138
1999-06-15,271.83809696773596
1999-06-16,271.6481553616108
1999-06-17,275.517383050163
1999-06-18,275.0258615123227
1999-06-21,273.3857715818379
1999-06-22,275.0382086197554
1999-06-23,275.10266975467823
1999-06-24,273.2771079144407
1999-06-25,274.7476799444439
1999-06-28,276.61063509699557
1999-06-29,275.6709344628473
1999-06-30,275.5793242920393
1999-07-01,281.163866570622
1999-07-02,284.2330394261556
1999-07-05,286.9783312303739
1999-07-06,285.6769741463408
1999-07-07,283.1965382661138
1999-07-08,285.6641469612775
1999-07-09,282.7326935516839
1999-07-12,282.61623797433714
1999-07-13,282.5725783174742
1999-07-14,281.9059871365766
1999-07-15,284.1786202887875
1999-07-16,281.87074634429166
1999-07-19,280.74953554298787
1999-07-20,283.4109071819053
1999-07-21,281.5224412776525
1999-07-22,279.8097106405732
1999-07-23,279.3475993140365
1999-07-26,276.89639212110177
1999-07-27,275.7656723274585
1999-07-28,276.8318365274194
1999-07-29,277.1010636091049
1999-07-30,275.3976883000391
1999-08-02,272.2120216385645
1999-08-03,278.06630683554766
1999-08-04,277.2244454375699
1999-08-05,278.317219244544
1999-08-06,277.14952506363545
1999-08-09,274.43716195954136
1999-08-10,272.6748005929871
1999-08-11,269.1365112944907
1999-08-12,270.4124099443664
1999-08-13,272.99671279593383
1999-08-16,277.89507721866846
1999-08-17,273.61596856875565
1999-08-18,276.0758187227085
1999-08-19,271.32135624154637
1999-08-20,271.64356314532205
1999-08-23,274.50355837844273
1999-08-24,274.73884675288645
1999-08-25,272.06686292895614
1999-08-26,273.1695071634471
1999-08-27,270.9367017523015
1999-08-30,268.31678860557963
1999-08-31,267.22182226406585
1999-09-01,272.04100560107014
1999-09-02,273.70358779602947
1999-09-03,271.04914303529193
1999-09-06,273.5924517459489
1999-09-07,274.9165838706148
1999-09-08,275.5308589591299
1999-09-09,277.3148061058506
1999-09-10,275.93946033706726
1999-09-13,276.6888330558164
1999-09-14,276.15126045468116
1999-09-15,270.0479359614061
1999-09-16,266.27564699762104
1999-09-17,267.44417797715744
1999-09-20,264.0654378963848
1999-09-21,265.518419102844
1999-09-22,268.0742005988623
1999-09-23,269.7669029101063
1999-09-24,268.2316156893028
1999-09-27,270.60595846294626
1999-09-28,272.4416954657081
1999-09-29,270.02588115186074
1999-09-30,268.0560078013764
1999-10-01,272.61315605427444
1999-10-04,272.64800843193933
1999-10-05,275.92860831013155
1999-10-06,272.81491943552834
1999-10-07,274.1876015200403
1999-10-08,271.37065366405994
1999-10-11,272.2897007222062
1999-10-12,273.37749054486113
1999-10-13,270.76182289815324
1999-10-14,268.7367106032254
1999-10-15,264.7327187259138
1999-10-18,258.2043055727471
1999-10-19,258.2411952762957
1999-10-20,261.72875855251294
1999-10-21,261.1862397759814
1999-10-22,262.17824264617843
1999-10-25,262.934394006758
1999-10-26,260.97543788940885
1999-10-27,258.2189542228335
1999-10-28,261.6682963387519
1999-10-29,260.7600757697372
1999-11-01,262.6930354146013
1999-11-02,264.1912311930786
1999-11-03,267.6653279751193
1999-11-04,264.81587908707195
1999-11-05,263.8967429295611
1999-11-08,263.17624603169503
1999-11-09,263.5852483901097
1999-11-10,266.8898465830809
1999-11-11,271.6150087979994
1999-11-12,272.6465212610302
1999-11-15,272.63968940244604
1999-11-16,269.3715005199819
1999-11-17,270.9349021835116
1999-11-18,272.10403230297317
1999-11-19,273.1135819534214
1999-11-22,271.8011946921488
1999-11-23,270.97209299396826
1999-11-24,267.38746861655284
1999-11-25,268.6436891647573
1999-11-26,268.4855858850273
1999-11-29,268.4480264127737
1999-11-30,265.3948025954801
1999-12-01,266.3690659519513
1999-12-02,267.80565744414264
1999-12-03,267.8375434860202
1999-12-06,268.2657541476567
1999-12-07,268.55218229077707
1999-12-08,269.9995856781874
1999-12-09,272.4468542787738
1999-12-10,269.4170786319687
1999-12-13,268.0886465138254
1999-12-14,269.15074305261726
1999-12-15,270.2201402401813
1999-12-16,273.9273026614133
1999-12-17,274.78918991735185
1999-12-20,275.6686759141526
1999-12-21,274.2474335649363
1999-12-22,276.6004614527341
1999-12-23,274.6575597418594
1999-12-24,276.3152721248146
1999-12-27,276.07965445090974
1999-12-28,276.37953149042505
1999-12-29,279.3569675309487
1999-12-30,282.4802856642628
1999-12-31,282.4802856642628
2000-01-03,284.91936813389384
2000-01-04,280.3094915780331
2000-01-05,275.079146291358
2000-01-06,272.65853482962564
2000-01-07,275.5593372248469
2000-01-10,280.40662215567124
2000-01-11,280.1938775795183
2000-01-12,278.55191699324166
2000-01-13,280.7990813523366
2000-01-14,283.3700725937517
2000-01-17,283.5583315737267
2000-01-18,284.22681388498023
2000-01-19,280.6568704207949
2000-01-20,283.715915556523
2000-01-21,279.72995467658956
2000-01-24,276.9954593161299
2000-01-25,274.68320047391273
2000-01-26,273.0879136608287
2000-01-27,273.8727039562361
2000-01-28,270.27414405476827
2000-01-31,267.0766318471459
2000-02-01,263.957623417481
2000-02-02,265.925415262275
2000-02-03,264.58449718103503
2000-02-04,262.1001440775619
2000-02-07,264.70261663619726
2000-02-08,263.6511416155067
2000-02-09,264.9774478687383
2000-02-10,263.0934871310782
2000-02-11,259.9780544963537
2000-02-14,257.3381405598499
2000-02-15,259.2956139443643
2000-02-16,258.0046495801639
2000-02-17,257.5487050325653
2000-02-18,255.28619883951777
2000-02-21,255.14121437273212
2000-02-22,253.83878329971859
2000-02-23,251.49172316296406
2000-02-24,247.7539872007911
2000-02-25,251.92673058060964
2000-02-28,247.7749996109543
2000-02-29,249.5667993824742
2000-03-01,249.77477640082301
2000-03-02,251.06113514043213
2000-03-03,248.7673205208589
2000-03-06,244.27352077651412
2000-03-07,246.6391940521482
2000-03-08,247.1794102704575
2000-03-09,248.28146763576905
2000-03-10,249.24886548030253
2000-03-13,251.6478314562685
2000-03-14,251.67003148823792
2000-03-15,252.85071638705747
2000-03-16,254.06543420447662
2000-03-17,253.1927681903425
2000-03-20,252.5040765181499
2000-03-21,253.14104599795968
2000-03-22,253.00793825823277
2000-03-23,251.24934853586106
2000-03-24,252.04987044561267
2000-03-27,253.42454508052305
2000-03-28,254.9085121441789
2000-03-29,253.40039345574436
2000-03-30,251.25794795610014
2000-03-31,247.15922801215703
2000-04-03,251.95455505128342
2000-04-04,253.51603326475507
2000-04-05,257.6111309155795
2000-04-06,254.71588812976879
2000-04-07,252.49492546031658
2000-04-10,252.5439514882777
2000-04-11,251.41508910224871
2000-04-12,253.4721784015244
2000-04-13,252.2344596507762
2000-04-14,253.2257212838874
2000-04-17,243.12741928661768
2000-04-18,249.88268198058597
2000-04-19,253.8602328661713
2000-04-20,252.70441124774692
2000-04-21,252.70441124774692
2000-04-24,253.172106801499
2000-04-25,253.61854346644412
2000-04-26,253.59952461056176
2000-04-27,251.57066022024358
2000-04-28,250.06579936266547
2000-05-01,246.20698787602223
2000-05-02,251.75726126023912
2000-05-03,252.94122767531314
2000-05-04,251.00494112312848
2000-05-05,256.7929582609185
2000-05-08,254.25686078822753
2000-05-09,251.92963252459168
2000-05-10,249.21155677912787
2000-05-11,246.3479685423681
2000-05-12,247.63830525607617
2000-05-15,245.61211290128554
2000-05-16,249.62468915812843
2000-05-17,245.4247280838329
2000-05-18,244.6163426155323
2000-05-19,246.1174151255775
2000-05-22,246.659756643438
2000-05-23,249.43361874910093
2000-05-24,247.1536650791644
2000-05-25,245.95381368730463
2000-05-26,244.4571368410176
2000-05-29,248.06503818969784
2000-05-30,251.03156819854502
2000-05-31,248.67998635386803
2000-06-01,250.26590134313307
2000-06-02,254.926810436645
2000-06-05,256.5273355458847
2000-06-06,261.40089907721506
2000-06-07,259.7082398835754
2000-06-08,259.7671139579728
2000-06-09,257.1786726518584
2000-06-12,259.5945269637034
2000-06-13,261.85230616565974
2000-06-14,264.46126121387823
2000-06-15,263.74864712338655
2000-06-16,267.9797018243775
2000-06-19,263.91381363271836
2000-06-20,264.9419552391155
2000-06-21,265.45805504269646
2000-06-22,264.52889852106694
2000-06-23,264.30866086192987
2000-06-26,266.19814585468384
2000-06-27,270.24342305143944
2000-06-28,272.0475340939082
2000-06-29,274.20660090124306
2000-06-30,276.6549518188599
2000-07-03,273.99021172243147
2000-07-04,272.5975920910462
2000-07-05,268.94033978129187
2000-07-06,268.9738727106959
2000-07-07,269.718746878357
2000-07-10,271.1754920511857
2000-07-11,270.8786408034117
2000-07-12,271.4952678196903
2000-07-13,268.3547485297891
2000-07-14,267.99402407040293
2000-07-17,267.34937920076123
2000-07-18,266.56226495571013
2000-07-19,263.42368374111277
2000-07-20,265.0098312413594
2000-07-21,269.9058853058275
2000-07-24,269.22399267133085
2000-07-25,268.2272045506279
2000-07-26,271.91971226616334
2000-07-27,269.13859879809235
2000-07-28,268.3519959358614
2000-07-31,264.46295190787976
2000-08-01,265.3328691545157
2000-08-02,266.5427373331806
2000-08-03,267.339475567971
2000-08-04,267.6830618417679
2000-08-07,270.1373363131231
2000-08-08,269.6382987360263
2000-08-09,266.99759455765866
2000-08-10,270.24575445434414
2000-08-11,269.926199028001
2000-08-14,270.64949270580763
2000-08-15,271.6764918276518
2000-08-16,274.3278736780532
2000-08-17,277.50997647556215
2000-08-18,276.0242382342316
2000-08-21,275.6363070706068
2000-08-22,275.7639992280231
2000-08-23,271.46445814216105
2000-08-24,273.0749494827107
2000-08-25,274.25690009716817
2000-08-28,272.62778723692605
2000-08-29,273.2097470497883
2000-08-30,270.63908204459847
2000-08-31,269.31970100469323
2000-09-01,269.66331847071035
2000-09-04,268.9926780666333
2000-09-05,266.67868110876026
2000-09-06,263.37644066848526
2000-09-07,259.7943077563657
2000-09-08,259.86267981678077
2000-09-11,260.15436447399355
2000-09-12,262.6720218269209
2000-09-13,260.8326507676989
2000-09-14,257.7217079977648
2000-09-15,254.0931413430371
2000-09-18,250.07270888445535
2000-09-19,248.17555926081496
2000-09-20,248.81748459290344
2000-09-21,248.5592518135186
2000-09-22,249.08580303423764
2000-09-25,250.09204755302002
2000-09-26,251.55259611017487
2000-09-27,251.38892507053805
2000-09-28,252.2567177172927
2000-09-29,249.90081304672046
2000-10-02,253.01250234968415
2000-10-03,254.40355086452615
2000-10-04,253.5063318117566
2000-10-05,252.7450355167967
2000-10-06,252.5563815800001
2000-10-09,250.73821694629606
2000-10-10,250.54428420902616
2000-10-11,253.45852591003978
2000-10-12,250.67906408715433
2000-10-13,248.55488733068455
2000-10-16,247.70244600672953
2000-10-17,244.77491353612714
2000-10-18,245.5452344500261
2000-10-19,244.8714919997794
2000-10-20,249.2518530028892
2000-10-23,250.75272914442527
2000-10-24,250.87214138946925
2000-10-25,247.54753558497765
2000-10-26,247.35101517123374
2000-10-27,250.05092799503495
2000-10-30,249.8718961961283
2000-10-31,246.32883077479255
2000-11-01,250.5585367256044
2000-11-02,250.3766418943046
2000-11-03,253.20534430946708
2000-11-06,255.6965643361393
2000-11-07,257.35314440649296
2000-11-08,257.117634846992
2000-11-09,258.68347073203233
2000-11-10,258.3196086123874
2000-11-13,255.69114338850702
2000-11-14,254.4910166355047
2000-11-15,256.39243889469765
2000-11-16,254.99859169473532
2000-11-17,256.5767079572328
2000-11-20,255.42225905401685
2000-11-21,252.3089238153441
2000-11-22,257.13507996878764
2000-11-23,260.13113052112686
2000-11-24,259.02215903051734
2000-11-27,261.62805554222524
2000-11-28,260.58025092899965
2000-11-29,260.57003403921624
2000-11-30,263.112109590494
2000-12-01,269.5505619687786
2000-12-04,274.1632558422742
2000-12-05,272.68528332303475
2000-12-06,272.3163241040184
2000-12-07,274.4418000409423
2000-12-08,274.7903205839723
2000-12-11,273.5931647157894
2000-12-12,272.95566968829434
2000-12-13,270.6315484746679
2000-12-14,269.552191797951
2000-12-15,268.8657184565884
2000-12-18,266.8473347735824
2000-12-19,269.32615956805626
2000-12-20,272.6931783000285
2000-12-21,274.7651927964537
2000-12-22,276.14997749501157
2000-12-25,276.14997749501157
2000-12-26,277.5440457127814
