Date,HONG KONG IMI VALUE
1997-03-20,484.9257670837106
1997-03-21,485.5517271050773
1997-03-24,491.2170375585408
1997-03-25,491.0489943485584
1997-03-26,488.49414296330826
1997-03-27,479.68386373252184
1997-03-28,479.6652936475955
1997-03-31,479.68386373252173
1997-04-01,463.08953072184653
1997-04-02,465.98065187847544
1997-04-03,465.3382045783384
1997-04-04,469.7288228630847
1997-04-07,473.2590356434433
1997-04-08,477.1643492807226
1997-04-09,477.9075078579528
1997-04-10,476.448446222116
1997-04-11,480.63551528431816
1997-04-14,474.3175417520695
1997-04-15,474.0233723612869
1997-04-16,480.85552449338144
1997-04-17,478.3824730020212
1997-04-18,479.12423099609174
1997-04-21,480.42906918370113
1997-04-22,478.22170949172613
1997-04-23,481.6551164249858
1997-04-24,480.8466940771986
1997-04-25,477.8225977923514
1997-04-28,476.24309338529775
1997-04-29,476.55526494772226
1997-04-30,483.79674914045
1997-05-01,488.68923807246523
1997-05-02,489.6370195838261
1997-05-05,498.33140285015304
1997-05-06,505.18481787049467
1997-05-07,506.7832234991511
1997-05-08,511.4033467507666
1997-05-09,514.1840456496233
1997-05-12,517.5938737509713
1997-05-13,518.9323237381559
1997-05-14,526.7160171015964
1997-05-15,523.9094080296916
1997-05-16,524.1000502700733
1997-05-19,526.2733846806677
1997-05-20,529.8732000441664
1997-05-21,530.6734624381936
1997-05-22,531.6576030908311
1997-05-23,533.8255897068975
1997-05-26,542.5529616946427
1997-05-27,542.9980456521057
1997-05-28,543.8060800136191
1997-05-29,537.5828718818875
1997-05-30,546.4555927528226
1997-06-02,560.8076936672543
1997-06-03,555.6200139700043
1997-06-04,556.935703111161
1997-06-05,559.199770474764
1997-06-06,562.1124285666355
1997-06-09,562.1124285666355
1997-06-10,551.8050042167547
1997-06-11,549.1468206850974
1997-06-12,528.1153896531624
1997-06-13,535.7835002975598
1997-06-16,547.8976084622022
1997-06-17,547.0268899557162
1997-06-18,546.1267425352916
1997-06-19,559.4056761608917
1997-06-20,579.9826110959727
1997-06-23,578.1165058394512
1997-06-24,574.2472212455895
1997-06-25,578.1956263455246
1997-06-26,582.2548594130784
1997-06-27,582.5331471986724
1997-06-30,582.623377314537
1997-07-01,582.758774910453
1997-07-02,582.6459392111673
1997-07-03,578.6468916885829
1997-07-04,566.9593067104686
1997-07-07,566.7616693449827
1997-07-08,562.61912620617
1997-07-09,556.0567834453892
1997-07-10,561.1484540115279
1997-07-11,577.1340402801887
1997-07-14,583.9207264082014
1997-07-15,589.493968983685
1997-07-16,579.9499766034739
1997-07-17,582.0293828001244
1997-07-18,588.4693063863443
1997-07-21,588.5716525992284
1997-07-22,586.6196521169061
1997-07-23,594.2665180604226
1997-07-24,593.5721564721016
1997-07-25,592.638998369936
1997-07-28,592.9840930354087
1997-07-29,589.9461347000693
1997-07-30,598.0801667229499
1997-07-31,609.1778523426194
1997-08-01,607.5879765232869
1997-08-04,605.9400770577993
1997-08-05,604.5286271282853
1997-08-06,610.3370922689054
1997-08-07,613.3270154315112
1997-08-08,609.9702631504863
1997-08-11,605.6164723200922
1997-08-12,601.2941640750488
1997-08-13,602.6502580064225
1997-08-14,600.7021605580753
1997-08-15,589.3090641073611
1997-08-18,589.8990583260451
1997-08-19,569.663563728823
1997-08-20,585.4007198785914
1997-08-21,578.4326387658263
1997-08-22,572.8643790343787
1997-08-25,582.2894648817905
1997-08-26,580.7505517545911
1997-08-27,580.7085348282756
1997-08-28,560.1453813097595
1997-08-29,540.4018962805847
1997-09-01,518.4104572354104
1997-09-02,518.1594542278708
1997-09-03,553.4007156671245
1997-09-04,537.3673334969716
1997-09-05,549.2937038678328
1997-09-08,558.4611239477166
1997-09-09,568.4016391003058
1997-09-10,560.611559075109
1997-09-11,544.6320034485241
1997-09-12,551.9575471685736
1997-09-15,555.8347843467358
1997-09-16,551.7461155503605
1997-09-17,551.7033713178278
1997-09-18,549.8943965379624
1997-09-19,545.8070790147043
1997-09-22,535.4274299923823
1997-09-23,532.5074605698137
1997-09-24,534.2449414735222
1997-09-25,547.5332903575209
1997-09-26,547.3996403865438
1997-09-29,547.8735729093836
1997-09-30,549.1025400281844
1997-10-01,549.1877019125671
1997-10-02,549.1735064307729
1997-10-03,549.75076538419
1997-10-06,541.2825552802685
1997-10-07,540.8093055985688
1997-10-08,540.1139979251299
1997-10-09,523.2117123003273
1997-10-10,523.1981859770084
1997-10-13,513.8821590289117
1997-10-14,507.09237707520487
1997-10-15,491.5835660332029
1997-10-16,501.0652091060253
1997-10-17,502.13041961558054
1997-10-20,484.1930754589438
1997-10-21,460.01667684208047
1997-10-22,436.3588912098015
1997-10-23,399.14048082028995
1997-10-24,419.5402016543073
1997-10-27,402.9877807654745
1997-10-28,352.16208777042914
1997-10-29,400.16858094913
1997-10-30,391.51599531405884
1997-10-31,405.0862101267881
1997-11-03,424.9195975198045
1997-11-04,409.13880774645725
1997-11-05,404.93432798272244
1997-11-06,394.6650569060639
1997-11-07,382.1907600606278
1997-11-10,380.13447368189264
1997-11-11,380.72149501101575
1997-11-12,367.6344687976578
1997-11-13,372.31093019660364
1997-11-14,382.14663340988636
1997-11-17,394.11687095709397
1997-11-18,389.0642136718533
1997-11-19,386.0325731305133
1997-11-20,383.0381215619181
1997-11-21,399.0585637353742
1997-11-24,398.89165851843825
1997-11-25,392.8495644974503
1997-11-26,399.8592096207222
1997-11-27,397.43429005185686
1997-11-28,395.40176706673714
1997-12-01,402.4750977004029
1997-12-02,416.1449476258315
1997-12-03,416.5794687710583
1997-12-04,425.93318021435545
1997-12-05,431.1775313026204
1997-12-08,437.7670539621328
1997-12-09,429.52516219030457
1997-12-10,414.1497886706713
1997-12-11,393.98343074212124
1997-12-12,397.83156636403186
1997-12-15,392.5109208306196
1997-12-16,387.876326116977
1997-12-17,396.8478288752967
1997-12-18,399.9014783353432
1997-12-19,388.70185270505425
1997-12-22,380.07940629364487
1997-12-23,386.81985512833256
1997-12-24,385.4688704466874
1997-12-25,385.4688704466874
1997-12-26,385.49374261538316
1997-12-29,390.3081964163714
1997-12-30,399.01182793842145
1997-12-31,400.1051851696414
1998-01-01,400.0877197938869
1998-01-02,398.0097280314617
1998-01-05,385.7559609963554
1998-01-06,378.09147264274
1998-01-07,354.7148657942198
1998-01-08,342.87672356307854
1998-01-09,327.8806934054274
1998-01-12,294.9457042413626
1998-01-13,311.4356858621235
1998-01-14,328.2453537483184
1998-01-15,307.4650798846864
1998-01-16,314.7693461864498
1998-01-19,333.97808732178436
1998-01-20,334.00099037756115
1998-01-21,326.09054981445723
1998-01-22,311.5898456601994
1998-01-23,310.2625675728062
1998-01-26,311.7797373613487
1998-01-27,320.69305703662053
1998-01-28,320.7552349705125
1998-01-29,320.7884063949442
1998-01-30,320.67233641524456
1998-02-02,371.0734165648974
1998-02-03,368.9687352929052
1998-02-04,360.64937621514196
1998-02-05,365.23343798981557
1998-02-06,366.6939923662227
1998-02-09,383.75081410323736
1998-02-10,387.8301573235769
1998-02-11,389.46428747757915
1998-02-12,382.34834289452647
1998-02-13,366.1154957722656
1998-02-16,358.6353553564557
1998-02-17,359.47653958989036
1998-02-18,375.4186497872465
1998-02-19,374.0150035746296
1998-02-20,374.96102429735987
1998-02-23,375.560781484894
1998-02-24,376.69546671126204
1998-02-25,379.540026915494
1998-02-26,391.382655338217
1998-02-27,399.76492185005714
1998-03-02,395.3117223680612
1998-03-03,397.06196366303357
1998-03-04,392.41449041213735
1998-03-05,373.36304764390724
1998-03-06,377.72428311783773
1998-03-09,377.42437075926455
1998-03-10,376.73000151974594
1998-03-11,379.0001511563393
1998-03-12,371.32897133555275
1998-03-13,373.85859827385826
1998-03-16,375.3342832155351
1998-03-17,377.1402331348606
1998-03-18,374.18537762746496
1998-03-19,383.0653442011895
1998-03-20,386.1885546560295
1998-03-23,386.67727460600264
1998-03-24,388.41695913281626
1998-03-25,395.06897467704346
1998-03-26,390.7388688300068
1998-03-27,389.9738995785129
1998-03-30,383.87814707623875
1998-03-31,386.58551109754205
1998-04-01,381.0915655873263
1998-04-02,375.20817257015227
1998-04-03,370.8779217138425
1998-04-06,370.889887833792
1998-04-07,369.83197413603574
1998-04-08,375.9589213775017
1998-04-09,376.4988707490733
1998-04-10,376.4988707490733
1998-04-13,376.54746065302237
1998-04-14,376.8489080814589
1998-04-15,375.4626807830601
1998-04-16,372.48239955027015
1998-04-17,368.2444273882905
1998-04-20,373.7766299512849
1998-04-21,368.8392438883968
1998-04-22,368.80356313371163
1998-04-23,368.20705067814475
1998-04-24,367.2023680609568
1998-04-27,357.7378334926049
1998-04-28,359.8731437990518
1998-04-29,353.1166747535054
1998-04-30,346.63574556016
1998-05-01,352.2813763275188
1998-05-04,347.782069187022
1998-05-05,338.473512489874
1998-05-06,336.5487188448434
1998-05-07,331.41086854872464
1998-05-08,334.1837661042591
1998-05-11,335.4149659672023
1998-05-12,328.9550685343759
1998-05-13,316.3798010038168
1998-05-14,322.13805397052676
1998-05-15,320.2686156028061
1998-05-18,317.82422808450724
1998-05-19,317.1804762521971
1998-05-20,318.60486825842145
1998-05-21,321.7604115187097
1998-05-22,318.83138571024557
1998-05-25,317.91454785405665
1998-05-26,315.1325315288465
1998-05-27,298.0116728080403
1998-05-28,291.86102839967305
1998-05-29,293.9896716603567
1998-06-01,283.09323477699894
1998-06-02,281.9004017306636
1998-06-03,287.3841316187943
1998-06-04,279.74180700264253
1998-06-05,279.3961438858269
1998-06-08,277.37523044268
1998-06-09,269.6289426056263
1998-06-10,255.98559855563767
1998-06-11,255.60691144748745
1998-06-12,256.8915303992605
1998-06-15,244.7716507152287
1998-06-16,248.23992504906218
1998-06-17,262.19312212270563
1998-06-18,276.5924496882934
1998-06-19,280.43098071173057
1998-06-22,268.6342326590168
1998-06-23,270.3042636125798
1998-06-24,271.26286732339554
1998-06-25,280.83150757156574
1998-06-26,278.3310249951317
1998-06-29,273.9493173058196
1998-06-30,274.2144454492122
1998-07-01,274.28159827087126
1998-07-02,284.81841566765297
1998-07-03,278.4364110042844
1998-07-06,273.65249549738485
1998-07-07,270.6846425938644
1998-07-08,276.62368392811686
1998-07-09,271.3233834148172
1998-07-10,265.61586912854307
1998-07-13,262.52316558919864
1998-07-14,264.7137707862413
1998-07-15,271.95497734717554
1998-07-16,276.13722288673165
1998-07-17,275.77609353299863
1998-07-20,272.0653393148994
1998-07-21,272.21325258172516
1998-07-22,267.0199026305783
1998-07-23,262.0059437415888
1998-07-24,262.80612333021577
1998-07-27,254.6008769814926
1998-07-28,253.39642093354573
1998-07-29,249.89979324800464
1998-07-30,253.21851367658013
1998-07-31,250.95459713608344
1998-08-03,239.92351708125642
1998-08-04,242.85576473902134
1998-08-05,242.97727237352888
1998-08-06,235.76293240415302
1998-08-07,229.6047157358949
1998-08-10,229.43853960376177
1998-08-11,220.87333464656203
1998-08-12,222.74044134100671
1998-08-13,216.2376594557607
1998-08-14,233.25214900887482
1998-08-17,233.26117870688145
1998-08-18,233.85997100571777
1998-08-19,244.09452440855372
1998-08-20,247.59613316567038
1998-08-21,242.9900768506879
1998-08-24,249.6152089206981
1998-08-25,254.68940934540112
1998-08-26,253.746188879156
1998-08-27,254.54408385931086
1998-08-28,249.1668870159425
1998-08-31,231.90859779976935
1998-09-01,226.96546017899882
1998-09-02,234.54777229866062
1998-09-03,235.76353565531332
1998-09-04,242.93073044389897
1998-09-07,265.58768967039305
1998-09-08,269.56617141926785
1998-09-09,261.0283578367462
1998-09-10,259.47564964646386
1998-09-11,250.3257548091989
1998-09-14,253.52757123045117
1998-09-15,257.0244861427832
1998-09-16,260.57634394121635
1998-09-17,253.67178881840164
1998-09-18,248.67384087005073
1998-09-21,240.14071874959257
1998-09-22,246.20249110649377
1998-09-23,250.7926836781645
1998-09-24,260.34339440428926
1998-09-25,256.80412805390927
1998-09-28,264.264866802345
1998-09-29,262.89050908090746
1998-09-30,264.41578869131473
1998-10-01,264.42018048429946
1998-10-02,264.4048244786188
1998-10-05,257.5115954385856
1998-10-06,257.5265511018576
1998-10-07,261.5189295394235
1998-10-08,269.85281134324055
1998-10-09,288.0236883422029
1998-10-12,301.54814395219597
1998-10-13,303.5415646608634
1998-10-14,296.9882871399658
1998-10-15,301.5193927122528
1998-10-16,332.3481092380473
1998-10-19,328.0962677427541
1998-10-20,330.9438878374767
1998-10-21,330.9741419460373
1998-10-22,329.5200455912382
1998-10-23,334.75914401509385
1998-10-26,333.1981173702792
1998-10-27,339.8372499244056
1998-10-28,339.87452961240143
1998-10-29,344.1327366600736
1998-10-30,355.1716234509518
1998-11-02,355.21477154854415
1998-11-03,357.86139798404326
1998-11-04,360.791663232719
1998-11-05,352.95247506615954
1998-11-06,350.5983246752746
1998-11-09,339.85625185042664
1998-11-10,334.6714656388676
1998-11-11,351.11283927118404
1998-11-12,343.50026458214467
1998-11-13,345.66737821091084
1998-11-16,355.54449171057394
1998-11-17,351.4591167879118
1998-11-18,356.6073274959235
1998-11-19,360.6779758647081
1998-11-20,355.8536330897463
1998-11-23,362.08802098817966
1998-11-24,376.2442884579959
1998-11-25,372.4183501849531
1998-11-26,371.62962537655727
1998-11-27,370.47587244818544
1998-11-30,358.5695776437672
1998-12-01,344.40115465138837
1998-12-02,348.14015371770796
1998-12-03,350.1703313446523
1998-12-04,349.01275633350224
1998-12-07,359.4459971995067
1998-12-08,354.7594789270384
1998-12-09,353.3140211067898
1998-12-10,353.60218707029327
1998-12-11,343.0266481399053
1998-12-14,336.2530840993373
1998-12-15,340.71268586724403
1998-12-16,341.5819009998201
1998-12-17,344.4877137267823
1998-12-18,347.95625319942553
1998-12-21,352.01747326405564
1998-12-22,350.77474266320013
1998-12-23,346.98461297111857
1998-12-24,350.2122023829612
1998-12-25,350.2122023829612
1998-12-28,346.967601466259
1998-12-29,348.6964194086475
1998-12-30,344.32711891857394
1998-12-31,342.43103243402675
1999-01-01,342.4119421778348
1999-01-04,335.21747970141786
1999-01-05,337.58933522320433
1999-01-06,346.1461589081558
1999-01-07,356.6170712928316
1999-01-08,357.93182712786165
1999-01-11,359.0102923468741
1999-01-12,359.03716555424575
1999-01-13,346.1506163451219
1999-01-14,340.45312047300763
1999-01-15,341.46897811999605
1999-01-18,346.04677496215663
1999-01-19,340.37485417820875
1999-01-20,337.9817744309164
1999-01-21,327.2131408314911
1999-01-22,315.83932613526395
1999-01-25,308.06208111561057
1999-01-26,309.1633145270725
1999-01-27,316.3992153853981
1999-01-28,305.51834654833925
1999-01-29,308.39877747747545
1999-02-01,310.0681877356808
1999-02-02,309.30565141531866
1999-02-03,308.08546753059477
1999-02-04,308.3955470229578
1999-02-05,301.0942294774502
1999-02-08,299.60551324199423
1999-02-09,302.6850762984078
1999-02-10,296.70007397407267
1999-02-11,298.55551229014566
1999-02-12,306.9199889550387
1999-02-15,306.0406207939953
1999-02-16,306.06036917244245
1999-02-17,306.0919718797411
1999-02-18,306.07616971033804
1999-02-19,297.0084507098343
1999-02-22,296.9214986600565
1999-02-23,300.4491705621047
1999-02-24,305.3457179306607
1999-02-25,304.18345750879735
1999-02-26,309.065208169239
1999-03-01,312.5421525534919
1999-03-02,310.5158879781397
1999-03-03,310.8916725627091
1999-03-04,311.2744389981741
1999-03-05,320.07648784320946
1999-03-08,326.07589717493425
1999-03-09,331.84682477824316
1999-03-10,337.7599738131365
1999-03-11,336.03418323229107
1999-03-12,340.42391535349304
1999-03-15,339.36688969835643
1999-03-16,342.24572746567856
1999-03-17,343.6219170740803
1999-03-18,335.7210933641524
1999-03-19,348.5456447335402
1999-03-22,353.6286147561687
1999-03-23,353.18949895332145
1999-03-24,344.76280877570224
1999-03-25,348.70387965217975
1999-03-26,348.27978027784957
1999-03-29,343.8157822654991
1999-03-30,350.45680472055454
1999-03-31,351.20035616619356
1999-04-01,351.9956236295167
1999-04-02,351.97064410072784
1999-04-05,351.9683734102765
1999-04-06,351.9797271555236
1999-04-07,366.5294331240245
1999-04-08,369.26748941398296
1999-04-09,376.01314000147426
1999-04-12,372.5910247907431
1999-04-13,379.3822849800176
1999-04-14,379.0336245569082
1999-04-15,387.77711389171805
1999-04-16,408.0821946563145
1999-04-19,416.95535255015824
1999-04-20,402.0980909438856
1999-04-21,409.7568200068887
1999-04-22,428.0176393325343
1999-04-23,427.9826174703936
1999-04-26,435.0929211987806
1999-04-27,444.9230980881818
1999-04-28,435.6737259679639
1999-04-29,435.90277521008977
1999-04-30,439.8912788172694
1999-05-03,442.9827295184466
1999-05-04,449.489759185203
1999-05-05,455.8155690697265
1999-05-06,455.17255325634875
1999-05-07,434.603566352896
1999-05-10,436.00199493094016
1999-05-11,429.35794318542906
1999-05-12,433.0819610490094
1999-05-13,435.5038089364453
1999-05-14,430.30286424609864
1999-05-17,421.80829118944257
1999-05-18,423.90634268214524
1999-05-19,416.55588594736093
1999-05-20,417.73545163230455
1999-05-21,412.0822093499016
1999-05-24,416.24095297729014
1999-05-25,414.063642620971
1999-05-26,415.4406804935125
1999-05-27,411.26006246638264
1999-05-28,404.1672748661754
1999-05-31,405.1284762243728
1999-06-01,412.53771579288195
1999-06-02,413.32534814049313
1999-06-03,412.4597642395643
1999-06-04,413.1230854030188
1999-06-07,424.5799287829999
1999-06-08,426.42609241742764
1999-06-09,427.3307020030947
1999-06-10,423.75600561579574
1999-06-11,427.50449477567173
1999-06-14,427.48689083655256
1999-06-15,424.23339259258705
1999-06-16,434.3175318086494
1999-06-17,438.5191929135602
1999-06-18,438.5135402176205
1999-06-21,453.5162863202854
1999-06-22,459.0068961168205
1999-06-23,460.0756207105454
1999-06-24,451.4027959391823
1999-06-25,448.28903397544514
1999-06-28,452.0746298239838
1999-06-29,450.38669832396795
1999-06-30,444.20752846037504
1999-07-01,444.4816639588301
1999-07-02,458.47525364374815
1999-07-05,467.76832476936556
1999-07-06,466.2306235276148
1999-07-07,456.41394213810713
1999-07-08,451.2964547663047
1999-07-09,451.49426209749333
1999-07-12,448.5463486909374
1999-07-13,446.4756961928607
1999-07-14,435.3281692139785
1999-07-15,442.2234141165461
1999-07-16,433.9432750731637
1999-07-19,431.95247973256903
1999-07-20,432.7178374281641
1999-07-21,431.73304992983327
1999-07-22,431.11553532507446
1999-07-23,423.6470866349758
1999-07-26,417.7288364380422
1999-07-27,421.66397465543304
1999-07-28,423.96655539072486
1999-07-29,424.2997457074298
1999-07-30,424.21479884268365
1999-08-02,429.96430772636313
1999-08-03,430.7189451411541
1999-08-04,431.15966452594995
1999-08-05,421.46724856278087
1999-08-06,420.26452533229275
1999-08-09,414.85788215187983
1999-08-10,401.4301677355458
1999-08-11,393.63391103261563
1999-08-12,402.01397097538995
1999-08-13,395.6075916527066
1999-08-16,404.4668260057666
1999-08-17,400.45555909835633
1999-08-18,408.78372175260483
1999-08-19,424.1755821700526
1999-08-20,426.6450768041735
1999-08-23,427.36084636376586
1999-08-24,428.9440582747346
1999-08-25,423.1224801362032
1999-08-26,425.52556025205473
1999-08-27,421.5609381849206
1999-08-30,430.34777017173553
1999-08-31,423.1186745397438
1999-09-01,424.5666440210384
1999-09-02,419.5290262630384
1999-09-03,414.2398390328296
1999-09-06,418.4890120759527
1999-09-07,417.8222686754687
1999-09-08,414.7139244468337
1999-09-09,435.23103899170866
1999-09-10,434.6034969235657
1999-09-13,434.74699476818375
1999-09-14,435.2443970556712
1999-09-15,423.8262977362825
1999-09-16,424.1674665846113
1999-09-17,427.11363190118726
1999-09-20,426.6561414545141
1999-09-21,425.24296011586546
1999-09-22,417.10114925243954
1999-09-23,419.9519817428194
1999-09-24,413.95029649714843
1999-09-27,406.1581859836559
1999-09-28,406.31860680224514
1999-09-29,406.17891524378416
1999-09-30,403.41649656482
1999-10-01,403.5280189394367
1999-10-04,406.4182479201741
1999-10-05,409.65193004405404
1999-10-06,413.29459142965334
1999-10-07,413.3668428013322
1999-10-08,413.5207295406948
1999-10-11,407.5402515216382
1999-10-12,399.38119820884
1999-10-13,391.9176897358055
1999-10-14,393.1972560351177
1999-10-15,387.8895344170785
1999-10-18,387.892030617233
1999-10-19,380.76358521559575
1999-10-20,388.5043098146827
1999-10-21,389.7633406389639
1999-10-22,401.4912126796184
1999-10-25,406.0793874021976
1999-10-26,399.7525479983138
1999-10-27,399.7102761579699
1999-10-28,398.33303106538284
1999-10-29,406.2802955721987
1999-11-01,407.4572933657321
1999-11-02,406.2088375611744
1999-11-03,403.82629062649494
1999-11-04,413.34562723303156
1999-11-05,411.94786846142136
1999-11-08,413.2635097837839
1999-11-09,416.6793819782499
1999-11-10,423.1673674626092
1999-11-11,422.190780051787
1999-11-12,423.8617194914714
1999-11-15,422.065458379327
1999-11-16,426.14827190727476
1999-11-17,429.4033141823158
1999-11-18,429.5072814492238
1999-11-19,438.4993583237225
1999-11-22,448.2060449976002
1999-11-23,445.33234192992
1999-11-24,446.4866933861354
1999-11-25,437.52005516835874
1999-11-26,444.34533164793925
1999-11-29,445.3785038517168
1999-11-30,440.16344555355215
1999-12-01,447.87801670644376
1999-12-02,456.59289434155284
1999-12-03,467.4849230299606
1999-12-06,481.8490449817206
1999-12-07,477.7784974175056
1999-12-08,477.4070667813114
1999-12-09,483.55427856278095
1999-12-10,487.67488488120733
1999-12-13,486.9418436324652
1999-12-14,482.5339757240934
1999-12-15,465.87998881144057
1999-12-16,459.82148030594163
1999-12-17,466.78090327436377
1999-12-20,470.2657357868412
1999-12-21,467.3524669349785
1999-12-22,467.32645511608996
1999-12-23,468.6346343873134
1999-12-24,479.62738582550867
1999-12-27,479.5008554209863
1999-12-28,477.59215268773346
1999-12-29,468.76901906944977
1999-12-30,473.08906605186894
1999-12-31,473.08906605186894
2000-01-03,476.3420479966836
2000-01-04,470.3360233862604
2000-01-05,438.1593638818121
2000-01-06,417.34115144705817
2000-01-07,428.30366599783144
2000-01-10,433.32849444822307
2000-01-11,434.3536504659162
2000-01-12,436.22844420272054
2000-01-13,437.7091457184294
2000-01-14,434.912245932265
2000-01-17,435.8508541675416
2000-01-18,435.3214798042684
2000-01-19,421.92537474952024
2000-01-20,421.89691834800726
2000-01-21,418.5458793043956
2000-01-24,418.49677355695593
2000-01-25,416.9634067150825
2000-01-26,423.57108180241136
2000-01-27,427.8087605294922
2000-01-28,427.73191398415815
2000-01-31,416.1745400236149
2000-02-01,414.87859022450664
2000-02-02,417.78696441621594
2000-02-03,414.4069228560052
2000-02-04,414.4175753056641
2000-02-07,414.3962709539667
2000-02-08,403.55038210259687
2000-02-09,402.5383539159742
2000-02-10,403.8779709271075
2000-02-11,423.1303566967724
2000-02-14,438.15800378140204
2000-02-15,429.8752288897759
2000-02-16,439.07500314465074
2000-02-17,446.1409000998996
2000-02-18,441.14141922613544
2000-02-21,436.4874572730346
2000-02-22,427.9829011494879
2000-02-23,428.424692444801
2000-02-24,435.8110189884697
2000-02-25,435.5198953672997
2000-02-28,426.9118433711343
2000-02-29,430.6282181242448
2000-03-01,413.0672660439772
2000-03-02,408.99911831577054
2000-03-03,417.25505366637645
2000-03-06,426.40355691026025
2000-03-07,434.0618613828598
2000-03-08,434.2784873331623
2000-03-09,425.5632302991119
2000-03-10,423.48653875642896
2000-03-13,414.33089927667197
2000-03-14,410.5674823691428
2000-03-15,408.67117870382117
2000-03-16,402.93643868800797
2000-03-17,416.6649416107389
2000-03-20,412.7299095115001
2000-03-21,404.54898969328985
2000-03-22,407.5995784865057
2000-03-23,411.9190305546453
2000-03-24,418.89538819596584
2000-03-27,426.6435709103251
2000-03-28,424.2498744335
2000-03-29,418.500002937858
2000-03-30,416.0989727835417
2000-03-31,415.410282661376
2000-04-03,402.99505779454694
2000-04-04,403.01575990563816
2000-04-05,394.96997063610416
2000-04-06,397.88614773607793
2000-04-07,400.5870578590775
2000-04-10,396.7587913537669
2000-04-11,394.03522526297684
2000-04-12,411.3344603691495
2000-04-13,402.82274709105866
2000-04-14,405.70993512205
2000-04-17,376.60577914160245
2000-04-18,385.1155392476239
2000-04-19,388.5048284059717
2000-04-20,388.1222638048422
2000-04-21,388.1222638048422
2000-04-24,388.1172806592107
2000-04-25,389.11212966340037
2000-04-26,390.06434933597495
2000-04-27,393.7781322787557
2000-04-28,392.8185081648146
2000-05-01,392.81352330979337
2000-05-02,392.8480928575301
2000-05-03,391.72231778645073
2000-05-04,387.07550473662667
2000-05-05,387.4175521311412
2000-05-08,379.78371517547436
2000-05-09,376.5069599583958
2000-05-10,369.7867702062897
2000-05-11,369.79151733095694
2000-05-12,381.26839596879887
2000-05-15,376.69478691027564
2000-05-16,382.0066577832108
2000-05-17,379.90167197216357
2000-05-18,373.30781061096974
2000-05-19,378.8697377331215
2000-05-22,371.10050909896586
2000-05-23,372.995894856557
2000-05-24,368.5541070382057
2000-05-25,363.47254025575853
2000-05-26,357.3056226087939
2000-05-29,359.65642898797296
2000-05-30,356.6319107193255
2000-05-31,365.2657872629872
2000-06-01,369.39050149670476
2000-06-02,374.04446102877006
2000-06-05,388.74051927289196
2000-06-06,388.7230606796548
2000-06-07,394.2520195824023
2000-06-08,390.03633608068526
2000-06-09,394.4128173984479
2000-06-12,397.05505393009634
2000-06-13,388.03586773340953
2000-06-14,392.23360758558584
2000-06-15,397.0759456085569
