Date,CANADA IMI QUALITY
1999-03-29,1094.3070360406296
1999-03-30,1084.048423597375
1999-03-31,1089.3929426739141
1999-04-01,1100.342313394012
1999-04-02,1105.3381922289443
1999-04-05,1125.3655151449445
1999-04-06,1116.8821363286847
1999-04-07,1117.1169361941404
1999-04-08,1128.3120962437508
1999-04-09,1115.762530392145
1999-04-12,1111.7996853273487
1999-04-13,1104.2018459449175
1999-04-14,1111.5313648752265
1999-04-15,1121.6486248043261
1999-04-16,1133.6550984997516
1999-04-19,1128.1378747311712
1999-04-20,1120.8450283138664
1999-04-21,1136.0816006505197
1999-04-22,1141.0437616744964
1999-04-23,1146.9892306325723
1999-04-26,1146.0136053352055
1999-04-27,1155.1385757892335
1999-04-28,1165.7682234776396
1999-04-29,1176.7137814543844
1999-04-30,1180.978648903561
1999-05-03,1187.4921617580028
1999-05-04,1191.0035033717127
1999-05-05,1191.3139897966298
1999-05-06,1188.7420333417385
1999-05-07,1178.305827158046
1999-05-10,1182.7685207790328
1999-05-11,1190.2720991630772
1999-05-12,1194.8600857327467
1999-05-13,1200.3094911927733
1999-05-14,1172.155713614967
1999-05-17,1170.4338392467482
1999-05-18,1172.6594559004177
1999-05-19,1185.0327316507783
1999-05-20,1177.4616053483833
1999-05-21,1184.6341702160084
1999-05-24,1187.570679458248
1999-05-25,1158.7607592999966
1999-05-26,1154.7955954890265
1999-05-27,1147.3835075424734
1999-05-28,1162.4630572172614
1999-05-31,1159.958246583825
1999-06-01,1156.558641487149
1999-06-02,1155.7630361983586
1999-06-03,1162.4246620488052
1999-06-04,1173.028489121424
1999-06-07,1179.7323936349007
1999-06-08,1163.4645263353996
1999-06-09,1160.553611022156
1999-06-10,1169.8024368915942
1999-06-11,1178.1196434494277
1999-06-14,1180.2309662117
1999-06-15,1180.117180066978
1999-06-16,1183.4419872293038
1999-06-17,1178.7699987047683
1999-06-18,1178.136230206991
1999-06-21,1172.263863440051
1999-06-22,1172.5666957872752
1999-06-23,1174.863337133622
1999-06-24,1175.0099983953185
1999-06-25,1188.1985052764219
1999-06-28,1184.6054926721686
1999-06-29,1180.6444124852717
1999-06-30,1182.5572330447708
1999-07-01,1191.5205474959832
1999-07-02,1205.8130484799028
1999-07-05,1221.020451326457
1999-07-06,1212.3687729179976
1999-07-07,1201.2020136715048
1999-07-08,1193.6141965346158
1999-07-09,1195.349145633143
1999-07-12,1184.1556286342595
1999-07-13,1174.130617910795
1999-07-14,1193.5214631569477
1999-07-15,1199.4934570362184
1999-07-16,1193.8427143626225
1999-07-19,1183.250155066953
1999-07-20,1171.990344250007
1999-07-21,1161.4280695774937
1999-07-22,1149.4092275793394
1999-07-23,1147.2642359811634
1999-07-26,1133.6895706262765
1999-07-27,1133.7551325687043
1999-07-28,1144.986164399354
1999-07-29,1132.0449950098093
1999-07-30,1132.998581090322
1999-08-02,1128.1419233677416
1999-08-03,1131.244656995196
1999-08-04,1126.0792800682925
1999-08-05,1105.0430040120189
1999-08-06,1095.9683136537149
1999-08-09,1093.2447121919583
1999-08-10,1081.5529408565685
1999-08-11,1101.4753579371734
1999-08-12,1105.959119761215
1999-08-13,1123.7305182240307
1999-08-16,1121.1887882237304
1999-08-17,1124.56464457858
1999-08-18,1120.851052303191
1999-08-19,1130.5669461038754
1999-08-20,1124.0915943868217
1999-08-23,1128.1699350086794
1999-08-24,1122.4142017766324
1999-08-25,1122.7189320359355
1999-08-26,1117.7501682221525
1999-08-27,1115.8319701886714
1999-08-30,1108.6585230921
1999-08-31,1102.6777328447445
1999-09-01,1108.1354595024716
1999-09-02,1089.8873210110432
1999-09-03,1094.8638978723511
1999-09-06,1095.2679473532305
1999-09-07,1098.6548201819144
1999-09-08,1102.4577084802968
1999-09-09,1116.0160388241704
1999-09-10,1126.616434956779
1999-09-13,1122.5189329951709
1999-09-14,1128.0146679146515
1999-09-15,1124.1551289571214
1999-09-16,1118.732931293177
1999-09-17,1120.4170895873583
1999-09-20,1119.8141187940262
1999-09-21,1108.5088268547067
1999-09-22,1109.2300258650787
1999-09-23,1102.563845347614
1999-09-24,1088.3505027763376
1999-09-27,1110.4129532160375
1999-09-28,1109.5628513916658
1999-09-29,1105.7713949190884
1999-09-30,1106.3108898723524
1999-10-01,1108.8026500385326
1999-10-04,1110.4947024638982
1999-10-05,1096.776306689851
1999-10-06,1096.901659977629
1999-10-07,1105.5515831842708
1999-10-08,1113.8762255082922
1999-10-11,1114.5538572974074
1999-10-12,1121.4070958712389
1999-10-13,1105.9012323744505
1999-10-14,1090.4911867268436
1999-10-15,1078.5144780467858
1999-10-18,1074.3499425394589
1999-10-19,1069.213543482553
1999-10-20,1083.4428862873508
1999-10-21,1086.4844538112723
1999-10-22,1100.54101174747
1999-10-25,1099.7483019497079
1999-10-26,1096.0151173196568
1999-10-27,1091.5981674216955
1999-10-28,1091.371652695884
1999-10-29,1101.9255256762224
1999-11-01,1110.2961888520929
1999-11-02,1111.3805814191974
1999-11-03,1106.8818854288015
1999-11-04,1109.766202149357
1999-11-05,1118.1071702299541
1999-11-08,1118.9435702922906
1999-11-09,1116.3793456900587
1999-11-10,1134.265761110169
1999-11-11,1147.9266597975493
1999-11-12,1144.4232289702736
1999-11-15,1150.0381812136147
1999-11-16,1148.7849758197772
1999-11-17,1143.3216479369712
1999-11-18,1153.4757678073058
1999-11-19,1162.5130820604513
1999-11-22,1159.5252454299402
1999-11-23,1166.5328983767063
1999-11-24,1168.9875788916213
1999-11-25,1173.1099450563456
1999-11-26,1183.6747931014702
1999-11-29,1163.9038861197741
1999-11-30,1150.3265532728506
1999-12-01,1164.6181924134517
1999-12-02,1175.9753533056623
1999-12-03,1189.6969226755373
1999-12-06,1198.0392011229574
1999-12-07,1208.695946869089
1999-12-08,1202.1116005109877
1999-12-09,1205.271642929021
1999-12-10,1219.1264103220865
1999-12-13,1232.9946988660686
1999-12-14,1218.477525768952
1999-12-15,1218.0382181379323
1999-12-16,1226.0744973751948
1999-12-17,1229.3411303037838
1999-12-20,1228.2644073488173
1999-12-21,1243.0027054088246
1999-12-22,1240.9140183835561
1999-12-23,1254.9866580920573
1999-12-24,1265.210135165249
1999-12-27,1275.3262826274463
1999-12-28,1284.278404355339
1999-12-29,1296.7299845149712
1999-12-30,1286.6219993210054
1999-12-31,1287.4462719908433
2000-01-03,1294.5473750156814
2000-01-04,1256.0138643442328
2000-01-05,1246.7253876058658
2000-01-06,1235.1309551509055
2000-01-07,1275.71133175298
2000-01-10,1310.375305329685
2000-01-11,1287.0382469675906
2000-01-12,1281.8495080802004
2000-01-13,1281.9597925905443
2000-01-14,1258.3699531815034
2000-01-17,1275.8101861721823
2000-01-18,1289.7862701007753
2000-01-19,1290.2944855374174
2000-01-20,1300.6401584441924
2000-01-21,1293.4109182544453
2000-01-24,1273.0333185015008
2000-01-25,1269.4346086907165
2000-01-26,1277.4890239877457
2000-01-27,1281.2043218636536
2000-01-28,1254.9043022516792
2000-01-31,1262.7078588305176
2000-02-01,1274.2080818019338
2000-02-02,1303.7307602372841
2000-02-03,1321.1233689926687
2000-02-04,1360.1435071924773
2000-02-07,1369.4309505637482
2000-02-08,1383.9874931476459
2000-02-09,1382.3586409119378
2000-02-10,1376.2274964498558
2000-02-11,1359.3917352639494
2000-02-14,1367.940342112671
2000-02-15,1377.7333871370909
2000-02-16,1394.8791951239543
2000-02-17,1399.2926025876025
2000-02-18,1381.4913107798757
2000-02-21,1365.129292232573
2000-02-22,1346.0623233021984
2000-02-23,1365.6877444123716
2000-02-24,1365.144983919544
2000-02-25,1364.661946597787
2000-02-28,1368.1042803272233
2000-02-29,1358.2106139785321
2000-03-01,1383.5245818683181
2000-03-02,1395.4814393264646
2000-03-03,1386.937526790085
2000-03-06,1409.865032989278
2000-03-07,1387.5049540408243
2000-03-08,1354.895774294344
2000-03-09,1378.7477737708234
2000-03-10,1379.0704733500725
2000-03-13,1371.107703363852
2000-03-14,1363.8962512865878
2000-03-15,1341.832905701418
2000-03-16,1361.1970830444363
2000-03-17,1365.2297160788958
2000-03-20,1376.3366966877672
2000-03-21,1390.5862923479185
2000-03-22,1413.4315094350147
2000-03-23,1426.982374059433
2000-03-24,1443.127181651354
2000-03-27,1455.9589354389025
2000-03-28,1428.2946226044946
2000-03-29,1385.2652109453727
2000-03-30,1342.6161017449663
2000-03-31,1357.8378291790564
2000-04-03,1356.732342780783
2000-04-04,1326.1398310027544
2000-04-05,1339.148139432934
2000-04-06,1390.133919157923
2000-04-07,1398.3526914124138
2000-04-10,1396.2194672028245
2000-04-11,1366.4570326914034
2000-04-12,1325.907798154335
2000-04-13,1312.6885418870802
2000-04-14,1244.5716143845339
2000-04-17,1278.6232559224968
2000-04-18,1325.967333383513
2000-04-19,1328.2270653928429
2000-04-20,1322.6113225815918
2000-04-21,1322.6113225815918
2000-04-24,1303.160213649672
2000-04-25,1340.8229799505755
2000-04-26,1373.3721423149675
2000-04-27,1363.64793165948
2000-04-28,1363.8321646057054
2000-05-01,1391.781086543953
2000-05-02,1388.6070023957918
2000-05-03,1358.850605889192
2000-05-04,1377.4286824968792
2000-05-05,1404.1042970076858
2000-05-08,1379.3336593613606
2000-05-09,1360.4320717337914
2000-05-10,1340.6824751942577
2000-05-11,1355.1306009476093
2000-05-12,1366.4524633802603
2000-05-15,1380.353028841128
2000-05-16,1419.9130040527305
2000-05-17,1401.5557187882437
2000-05-18,1391.5332821893546
2000-05-19,1364.5222395158655
2000-05-22,1360.8774388760894
2000-05-23,1327.1539058470523
2000-05-24,1317.316026998389
2000-05-25,1299.5719246380588
2000-05-26,1308.1456535587008
2000-05-29,1314.3025526287784
2000-05-30,1348.3406114423578
2000-05-31,1342.5882194172443
2000-06-01,1378.79887627781
2000-06-02,1407.4493607400884
2000-06-05,1411.548888615739
2000-06-06,1405.657515901899
2000-06-07,1397.5311216940786
2000-06-08,1410.1604751505763
2000-06-09,1417.6439082639038
2000-06-12,1428.8695292561376
2000-06-13,1432.5069270785887
2000-06-14,1448.5539414527268
2000-06-15,1461.5617660679463
2000-06-16,1458.674678392578
2000-06-19,1466.7722681583575
2000-06-20,1475.187879281123
2000-06-21,1473.705706678011
2000-06-22,1458.2647312608349
2000-06-23,1443.2965770628928
2000-06-26,1452.299612444762
2000-06-27,1446.2460896677926
2000-06-28,1455.0464277212352
2000-06-29,1442.895212846801
2000-06-30,1448.9105364711181
2000-07-03,1451.457468656113
2000-07-04,1453.641572544372
2000-07-05,1448.1142199744777
2000-07-06,1447.05679781973
2000-07-07,1461.9183945617347
2000-07-10,1456.0034665619157
2000-07-11,1469.2034308888117
2000-07-12,1501.702519017817
2000-07-13,1507.0927810078858
2000-07-14,1507.4931692321052
2000-07-17,1518.96757490975
2000-07-18,1518.5500241454
2000-07-19,1507.5446078191412
2000-07-20,1509.452938737128
2000-07-21,1522.3134156179817
2000-07-24,1523.8377011996238
2000-07-25,1535.7073249982507
2000-07-26,1542.5195645559388
2000-07-27,1512.51138520268
2000-07-28,1464.7035831800872
2000-07-31,1463.0322244243835
2000-08-01,1452.0790048816855
2000-08-02,1466.2867689351726
2000-08-03,1468.3445160206834
2000-08-04,1486.7398958409692
2000-08-07,1482.1067553955315
2000-08-08,1514.23216179297
2000-08-09,1516.1808488922159
2000-08-10,1514.0298424160069
2000-08-11,1513.0231622628005
2000-08-14,1536.4980338895277
2000-08-15,1537.0634376792148
2000-08-16,1549.257182939319
2000-08-17,1550.9983897049804
2000-08-18,1558.5050746841785
2000-08-21,1545.5909537095042
2000-08-22,1558.3239016422856
2000-08-23,1544.8010500408247
2000-08-24,1558.4998260996003
2000-08-25,1568.218018787058
2000-08-28,1560.9090189629342
2000-08-29,1552.5885153352863
2000-08-30,1565.0727615166245
2000-08-31,1586.649245263521
2000-09-01,1606.4651653676676
2000-09-04,1605.811289036876
2000-09-05,1598.2994487859105
2000-09-06,1568.8937299855354
2000-09-07,1556.7717451096332
2000-09-08,1528.6973264367546
2000-09-11,1508.920345937296
2000-09-12,1490.8101449233745
2000-09-13,1511.3856307220476
2000-09-14,1551.0918425585262
2000-09-15,1557.6208363410713
2000-09-18,1524.008121730104
2000-09-19,1524.3960424615507
2000-09-20,1521.203846374418
2000-09-21,1491.7407007944532
2000-09-22,1486.6187882736003
2000-09-25,1495.3938783166702
2000-09-26,1484.1168403966883
2000-09-27,1453.8336238445922
2000-09-28,1460.8856663433855
2000-09-29,1461.0785957869057
2000-10-02,1466.8391392673757
2000-10-03,1474.4275429785173
2000-10-04,1491.152902540043
2000-10-05,1517.8969320324811
2000-10-06,1483.3137205040218
2000-10-09,1480.1566843180465
2000-10-10,1480.2703357253163
2000-10-11,1448.8360248988643
2000-10-12,1428.8728593464627
2000-10-13,1452.513257002254
2000-10-16,1481.1883096085094
2000-10-17,1440.315863478671
2000-10-18,1420.455619111322
2000-10-19,1455.4586997392241
2000-10-20,1485.0210134322163
2000-10-23,1495.3440431395056
2000-10-24,1476.5081732919593
2000-10-25,1372.5922159599031
2000-10-26,1355.806101802917
2000-10-27,1336.1612611458545
2000-10-30,1323.393922628732
2000-10-31,1382.0605537829904
2000-11-01,1376.1054059363048
2000-11-02,1367.010807425612
2000-11-03,1385.2837466830642
2000-11-06,1387.6118374385785
2000-11-07,1377.0014769192087
2000-11-08,1369.330784162396
2000-11-09,1357.4262226323403
2000-11-10,1328.4190748197173
2000-11-13,1322.6724844183143
2000-11-14,1338.5543324989244
2000-11-15,1325.3473584290266
2000-11-16,1295.50120565712
2000-11-17,1290.1771007561383
2000-11-20,1293.4363976849977
2000-11-21,1304.2182921903207
2000-11-22,1281.1086963741002
2000-11-23,1292.0346363696797
2000-11-24,1311.7344395302637
2000-11-27,1327.0274719170884
2000-11-28,1300.150133251986
2000-11-29,1284.527492952841
2000-11-30,1292.7087171597568
2000-12-01,1322.9224784521778
2000-12-04,1316.3862483729458
2000-12-05,1355.8190198469736
2000-12-06,1358.1474117022044
2000-12-07,1353.344528917815
2000-12-08,1412.1319940316944
2000-12-11,1416.6997198109577
2000-12-12,1377.9346672959593
2000-12-13,1345.052641881105
2000-12-14,1348.1075587343976
2000-12-15,1339.9434036063499
2000-12-18,1337.7926191063582
2000-12-19,1319.328418166836
2000-12-20,1281.977968841919
2000-12-21,1281.5494329638339
2000-12-22,1306.959530636616
2000-12-25,1307.174504391847
2000-12-26,1310.371375081417
2000-12-27,1324.0675368967316
2000-12-28,1334.2976391427828
2000-12-29,1343.4362645905892
2001-01-01,1343.2969925975435
2001-01-02,1317.7430117109757
2001-01-03,1339.105555567684
2001-01-04,1322.4024744614683
2001-01-05,1299.8616851084332
2001-01-08,1303.5212296297661
2001-01-09,1289.8186941753054
2001-01-10,1287.025415486178
2001-01-11,1318.4702424432567
2001-01-12,1304.8219432311578
2001-01-15,1305.6518806523693
2001-01-16,1308.0155694543591
2001-01-17,1319.9301100100195
2001-01-18,1310.5803337727032
2001-01-19,1346.344684835163
2001-01-22,1345.9152375953877
2001-01-23,1368.8249508084814
2001-01-24,1365.3641026222483
2001-01-25,1354.0921868796759
2001-01-26,1359.5199701776755
2001-01-29,1379.709807546711
2001-01-30,1384.8234329938537
2001-01-31,1374.0486753511248
2001-02-01,1390.5566081604718
2001-02-02,1384.692633475071
2001-02-05,1387.1474714347726
2001-02-06,1382.2991624261185
2001-02-07,1361.130223312997
2001-02-08,1361.3433131502322
2001-02-09,1350.0412730127953
2001-02-12,1347.486660950329
2001-02-13,1339.2097488608408
2001-02-14,1336.1504907411302
2001-02-15,1345.8672467548365
2001-02-16,1278.20153846208
2001-02-19,1278.897347386867
2001-02-20,1253.4755678151428
2001-02-21,1227.1991329744096
2001-02-22,1238.8402144518197
2001-02-23,1224.9846884969168
2001-02-26,1242.911681373791
2001-02-27,1239.4615739212315
2001-02-28,1240.6121379281253
2001-03-01,1234.4616336385686
2001-03-02,1225.9151431794903
2001-03-05,1241.5619122938376
2001-03-06,1264.794534203517
2001-03-07,1273.2719010562514
2001-03-08,1263.4521468170701
2001-03-09,1253.2122933106623
2001-03-12,1231.432423748361
2001-03-13,1228.1670768342142
2001-03-14,1207.04067058678
2001-03-15,1195.3268588427559
2001-03-16,1169.4964303144448
2001-03-19,1190.425190678796
2001-03-20,1177.9083569238162
2001-03-21,1157.1834079124187
2001-03-22,1152.5889142733265
2001-03-23,1151.0658235523008
2001-03-26,1166.5887676544903
2001-03-27,1167.0300369766146
2001-03-28,1132.9750567223007
2001-03-29,1123.6622683470323
2001-03-30,1145.6133294367273
2001-04-02,1146.0891668641998
2001-04-03,1121.0522681455373
2001-04-04,1132.074006067491
2001-04-05,1144.0457252941537
2001-04-06,1142.105724006405
2001-04-09,1156.0072437928043
2001-04-10,1196.0717256030089
2001-04-11,1190.3611848724115
2001-04-12,1206.6136887178563
2001-04-13,1206.6136887178563
2001-04-16,1198.5655080420377
2001-04-17,1213.6877694564373
2001-04-18,1248.5164244916405
2001-04-19,1265.7483202580802
2001-04-20,1259.7869801137876
2001-04-23,1238.2402492633328
2001-04-24,1230.802570305885
2001-04-25,1243.6470596162196
2001-04-26,1257.5582152272189
2001-04-27,1256.7010480841661
2001-04-30,1259.996760378628
2001-05-01,1258.4423480004464
2001-05-02,1263.5916111121535
2001-05-03,1255.8563103122153
2001-05-04,1263.1900645517585
2001-05-07,1266.6119029826866
2001-05-08,1267.2019495585575
2001-05-09,1267.8385088457367
2001-05-10,1278.4077618796498
2001-05-11,1260.03863980086
2001-05-14,1252.318562708467
2001-05-15,1261.4034108466205
2001-05-16,1288.9709955337826
2001-05-17,1298.3666666590184
2001-05-18,1307.0104423542473
2001-05-21,1308.7168336883485
2001-05-22,1316.2203260384208
2001-05-23,1302.2498729321892
2001-05-24,1297.1366519838266
2001-05-25,1291.088375947513
2001-05-28,1290.6710342416006
2001-05-29,1292.3376606520073
2001-05-30,1266.0920020121437
2001-05-31,1266.4871901541203
2001-06-01,1287.618480912234
2001-06-04,1299.5898906321256
2001-06-05,1297.4449243026554
2001-06-06,1292.9523401242357
2001-06-07,1298.1220087576319
2001-06-08,1285.7793819769804
2001-06-11,1284.116166208356
2001-06-12,1284.918236527123
2001-06-13,1279.8167655937275
2001-06-14,1264.0559547880146
2001-06-15,1252.9786254542284
2001-06-18,1241.222052803244
2001-06-19,1240.731630360266
2001-06-20,1235.8232648423448
2001-06-21,1227.0680167032513
2001-06-22,1233.4017901208806
2001-06-25,1231.2471950763493
2001-06-26,1229.5333845672324
2001-06-27,1212.6716423550927
2001-06-28,1216.0619005755705
2001-06-29,1239.958439505351
2001-07-02,1241.8742181424566
2001-07-03,1244.472135177647
2001-07-04,1242.3013704344223
2001-07-05,1235.3910439992421
2001-07-06,1219.236077885437
2001-07-09,1206.8146764430708
2001-07-10,1197.6611889910594
2001-07-11,1193.2205471391687
2001-07-12,1203.3687663480607
2001-07-13,1209.3563795117138
2001-07-16,1194.9184761049721
2001-07-17,1198.470364426842
2001-07-18,1188.379314126801
2001-07-19,1196.9953194064005
2001-07-20,1203.4569396038264
2001-07-23,1202.6322374777437
2001-07-24,1204.605808305446
2001-07-25,1217.3050639178425
2001-07-26,1214.8964983589974
2001-07-27,1223.7235444044932
2001-07-30,1228.2291810453744
2001-07-31,1240.589059361255
2001-08-01,1240.2146501409084
2001-08-02,1246.134664960262
2001-08-03,1242.309554896152
2001-08-06,1249.0433011304722
2001-08-07,1251.0706846321323
2001-08-08,1239.4865991165702
2001-08-09,1238.3349415683326
2001-08-10,1230.0642793671059
2001-08-13,1230.0500552117983
2001-08-14,1218.4756238828259
2001-08-15,1221.5908589666815
2001-08-16,1222.0292399101454
2001-08-17,1208.176890461836
2001-08-20,1203.4299031091193
2001-08-21,1195.896426979019
2001-08-22,1206.9736967083466
2001-08-23,1209.0332200746723
2001-08-24,1224.5362196449548
2001-08-27,1218.997818053379
2001-08-28,1205.6794799083436
2001-08-29,1201.5963539164497
2001-08-30,1189.935237773779
2001-08-31,1177.21555503037
2001-09-03,1176.0774889485542
2001-09-04,1200.6657273271044
2001-09-05,1197.8035358650277
2001-09-06,1196.6188494842313
2001-09-07,1189.575475639677
2001-09-10,1184.0997242350527
2001-09-11,1155.1411031342247
2001-09-12,1165.2314192276224
2001-09-13,1159.7555629947933
2001-09-14,1133.2268022812145
2001-09-17,1133.523163600584
2001-09-18,1111.9918652164442
2001-09-19,1088.5604243337928
2001-09-20,1063.5111825154518
2001-09-21,1067.7709018158732
2001-09-24,1081.8318140933122
2001-09-25,1080.9698890922632
2001-09-26,1076.6780639077624
2001-09-27,1079.9271009891236
2001-09-28,1103.7859491330169
2001-10-01,1097.3845343960545
2001-10-02,1106.9093118458036
2001-10-03,1122.2320633320182
2001-10-04,1134.2119042395038
2001-10-05,1137.4768957329516
2001-10-08,1139.1798294898088
2001-10-09,1151.0394658930331
2001-10-10,1173.3175173386594
2001-10-11,1195.5533291992074
2001-10-12,1184.2876855228374
2001-10-15,1175.3220764186617
2001-10-16,1188.5615234216737
2001-10-17,1171.4080315812464
2001-10-18,1154.300832671431
2001-10-19,1152.4570711268284
2001-10-22,1156.1088857846203
2001-10-23,1158.3590425383024
2001-10-24,1154.2121341241962
2001-10-25,1164.0268604885405
2001-10-26,1175.6841068003278
2001-10-29,1166.783216033454
2001-10-30,1152.556571998737
2001-10-31,1156.0579644790141
2001-11-01,1165.3092537324412
2001-11-02,1175.1261877181043
2001-11-05,1173.043500572906
2001-11-06,1168.7359589331077
2001-11-07,1177.5370574167762
2001-11-08,1174.2288537784402
2001-11-09,1177.2429189848112
2001-11-12,1180.0935328901162
2001-11-13,1192.8554935060474
2001-11-14,1188.5966324071774
2001-11-15,1159.116207711757
2001-11-16,1171.4644477320535
2001-11-19,1185.2375072962082
2001-11-20,1182.3262927500755
2001-11-21,1170.8736019444991
2001-11-22,1186.0571173786843
2001-11-23,1187.477241304392
2001-11-26,1186.8788866225916
2001-11-27,1192.8308287922039
2001-11-28,1190.0379365233377
2001-11-29,1203.7696403627795
2001-11-30,1212.4445683828633
2001-12-03,1205.8935077001781
2001-12-04,1214.1286283200177
2001-12-05,1239.329742217534
2001-12-06,1228.4528358752937
2001-12-07,1235.571376096484
2001-12-10,1227.6209099657515
2001-12-11,1222.998358841022
2001-12-12,1231.3405038736332
2001-12-13,1214.6321149685018
2001-12-14,1220.0899958276982
2001-12-17,1231.4350023392276
2001-12-18,1231.419745255397
2001-12-19,1225.6318239425134
2001-12-20,1226.465767308159
2001-12-21,1223.8136628258378
2001-12-24,1224.6031848226019
2001-12-25,1224.6031848226019
2001-12-26,1224.2968042409589
2001-12-27,1241.8487146588934
2001-12-28,1243.4506690488547
2001-12-31,1245.407144190899
2002-01-01,1245.4071441908989
2002-01-02,1232.6474084096255
2002-01-03,1240.6760750832364
2002-01-04,1247.8249696468718
2002-01-07,1248.808875828807
2002-01-08,1239.9794831659246
2002-01-09,1241.2134067553588
2002-01-10,1232.1684434433496
2002-01-11,1229.7117019419222
2002-01-14,1219.3898628661282
2002-01-15,1233.247937352165
2002-01-16,1224.1378565061066
2002-01-17,1216.6944029625438
2002-01-18,1208.139075122992
2002-01-21,1204.151719919288
2002-01-22,1208.5886185925174
2002-01-23,1213.1243337622293
2002-01-24,1228.9211764675256
2002-01-25,1231.4472372084015
2002-01-28,1224.006828901861
2002-01-29,1237.2248541470522
2002-01-30,1234.2746205956619
2002-01-31,1244.0205426657863
2002-02-01,1255.835133289294
2002-02-04,1251.375910198721
2002-02-05,1245.5635316634543
2002-02-06,1236.2537945409429
2002-02-07,1233.9658036147207
2002-02-08,1245.5651128568625
2002-02-11,1255.9812631386612
2002-02-12,1250.7269299857323
2002-02-13,1258.7900247430925
2002-02-14,1264.8235769046134
2002-02-15,1264.122570225916
2002-02-18,1266.2453894720616
2002-02-19,1260.4725363753537
2002-02-20,1248.8673057675032
2002-02-21,1253.293268300404
2002-02-22,1248.8482988684777
2002-02-25,1257.0429803841837
2002-02-26,1262.334742166504
2002-02-27,1270.8172511289454
2002-02-28,1275.5272867801502
2002-03-01,1298.929847352039
2002-03-04,1328.2813485985534
2002-03-05,1330.889140917659
2002-03-06,1347.0384176354357
2002-03-07,1358.4383468147967
2002-03-08,1343.7249693269994
2002-03-11,1345.0006452380976
2002-03-12,1337.4593655105757
2002-03-13,1336.8039163864937
2002-03-14,1326.9648512861327
2002-03-15,1335.8335193882665
2002-03-18,1353.150888402352
2002-03-19,1359.655908647856
2002-03-20,1360.8842584036615
2002-03-21,1351.6378188321366
2002-03-22,1357.4048542777336
2002-03-25,1329.6633322436228
2002-03-26,1328.6634275026524
2002-03-27,1345.9331067399385
2002-03-28,1341.8200603640862
2002-03-29,1341.8200603640862
2002-04-01,1345.8296865638179
2002-04-02,1348.2790818621006
2002-04-03,1341.9178857369675
2002-04-04,1331.8464156344069
2002-04-05,1335.4302897362882
2002-04-08,1331.776510569447
2002-04-09,1322.440066009023
2002-04-10,1331.9355338378139
2002-04-11,1326.4671794970443
2002-04-12,1325.9161653970134
2002-04-15,1330.498180312237
2002-04-16,1354.262161673352
2002-04-17,1371.2391970301799
2002-04-18,1362.4204677093524
2002-04-19,1377.8884460631598
