Date,NIHONKABU IMI HIGH DIVIDEND YIELD
2009-06-15,865.846507843571
2009-06-16,853.3204293600464
2009-06-17,868.827411410686
2009-06-18,857.0632989092826
2009-06-19,859.0112261361803
2009-06-22,865.5633454346098
2009-06-23,853.9891709892395
2009-06-24,856.3955596841479
2009-06-25,860.3877605984516
2009-06-26,874.7801268798355
2009-06-29,864.5943212765831
2009-06-30,874.7779314895616
2009-07-01,871.3940030301646
2009-07-02,873.5241807171193
2009-07-03,864.5899792081184
2009-07-06,872.1757927929289
2009-07-07,874.8657477857602
2009-07-08,868.1544804813434
2009-07-09,865.3268398041319
2009-07-10,874.2386943254097
2009-07-13,854.1616754044649
2009-07-14,859.8400480732818
2009-07-15,849.2641851484915
2009-07-16,856.1750189089258
2009-07-17,859.664264146043
2009-07-20,855.4364071092589
2009-07-21,882.1046032502359
2009-07-22,885.2416279960345
2009-07-23,873.8714369958938
2009-07-24,883.5149090415782
2009-07-27,886.7927327733918
2009-07-28,898.3489594944944
2009-07-29,891.9572563314459
2009-07-30,887.6902117996038
2009-07-31,904.1774873687534
2009-08-03,900.6412025929534
2009-08-04,905.8431490489712
2009-08-05,903.2387405824891
2009-08-06,903.4821254475388
2009-08-07,888.2782518690244
2009-08-10,896.2983604015361
2009-08-11,914.932755624421
2009-08-12,899.2035400358633
2009-08-13,911.809284012052
2009-08-14,925.2389774158663
2009-08-17,906.3615954344165
2009-08-18,904.6208491581658
2009-08-19,908.875944459713
2009-08-20,914.8666896505066
2009-08-21,903.8230374580756
2009-08-24,922.38451588553
2009-08-25,925.6893392320748
2009-08-26,935.259858628024
2009-08-27,932.1619168287523
2009-08-28,939.7528869072479
2009-08-31,949.3095620803961
2009-09-01,947.4783182239225
2009-09-02,937.6307786219402
2009-09-03,932.3788347526877
2009-09-04,921.8076116843438
2009-09-07,925.7786142589731
2009-09-08,937.8986864442118
2009-09-09,940.0845009400747
2009-09-10,957.0907058325513
2009-09-11,964.0075653402896
2009-09-14,952.2421981070556
2009-09-15,943.2650124913501
2009-09-16,943.3911246675203
2009-09-17,953.3288487651928
2009-09-18,948.9130832856514
2009-09-21,939.4995692052443
2009-09-22,950.7350130632037
2009-09-23,948.2381437396265
2009-09-24,964.0465467220129
2009-09-25,957.9988171101303
2009-09-28,947.7537582930574
2009-09-29,936.667948468744
2009-09-30,952.0009480976225
2009-10-01,943.3200092166924
2009-10-02,927.3193678059876
2009-10-05,917.8038856071693
2009-10-06,923.7016538184321
2009-10-07,925.9475239747566
2009-10-08,933.8364785197099
2009-10-09,931.2640970004702
2009-10-12,928.2022646391986
2009-10-13,929.1678383089437
2009-10-14,932.7607018859053
2009-10-15,934.1331402319001
2009-10-16,929.0097483577515
2009-10-19,931.6456861514077
2009-10-20,935.2660040245619
2009-10-21,929.5988025640312
2009-10-22,920.5589122991046
2009-10-23,910.6493349458092
2009-10-26,917.4410841675191
2009-10-27,899.9251081109105
2009-10-28,906.3369530884398
2009-10-29,893.2154635209304
2009-10-30,912.0016505891977
2009-11-02,901.7865102598939
2009-11-03,903.4336544918406
2009-11-04,902.9453939494102
2009-11-05,899.6523926074366
2009-11-06,907.2363888688221
2009-11-09,903.6687913521827
2009-11-10,902.6439394062388
2009-11-11,904.0348834973432
2009-11-12,887.7810367664135
2009-11-13,897.950816369658
2009-11-16,898.7032008142903
2009-11-17,893.4226706707921
2009-11-18,894.871172274188
2009-11-19,889.4650789994581
2009-11-20,888.2638290896917
2009-11-23,888.2139098006578
2009-11-24,887.1296545714276
2009-11-25,899.9237955918928
2009-11-26,904.9457156429412
2009-11-27,888.7383597144676
2009-11-30,917.8835562408616
2009-12-01,925.4423123611921
2009-12-02,921.253383925385
2009-12-03,929.1711659771485
2009-12-04,909.4781951522764
2009-12-07,913.4444928275514
2009-12-08,929.4297527733436
2009-12-09,928.5061090438413
2009-12-10,915.4017274922078
2009-12-11,908.7515582451471
2009-12-14,912.599528919507
2009-12-15,899.2652634824069
2009-12-16,912.1470597617664
2009-12-17,904.4627551683291
2009-12-18,897.1731873422473
2009-12-21,892.7458927800927
2009-12-22,888.0623382183642
2009-12-23,891.5592202720542
2009-12-24,895.071353280518
2009-12-25,893.1055377549384
2009-12-28,899.5087667411572
2009-12-29,900.3202332296358
2009-12-30,884.8866418336656
2009-12-31,880.9419836204323
2010-01-01,880.9419836204323
2010-01-04,895.4433360453427
2010-01-05,909.0091908701331
2010-01-06,911.0736688353506
2010-01-07,907.1289097549488
2010-01-08,913.6732402128208
2010-01-11,923.8108090697456
2010-01-12,942.1331921243966
2010-01-13,937.578218640746
2010-01-14,946.8620451632274
2010-01-15,956.0331202049763
2010-01-18,950.5795659189922
2010-01-19,944.8477892865649
2010-01-20,945.1486405675612
2010-01-21,949.5124780068502
2010-01-22,949.9821950387678
2010-01-25,945.4604262068303
2010-01-26,937.1793833677602
2010-01-27,939.8104290323313
2010-01-28,936.8572509216938
2010-01-29,914.5243766086395
2010-02-01,919.9022719134989
2010-02-02,929.6611630207149
2010-02-03,928.108967150634
2010-02-04,939.2581029864422
2010-02-05,932.8013950206978
2010-02-08,929.131780415992
2010-02-09,918.2070539345606
2010-02-10,911.8465019242904
2010-02-11,912.4558892055938
2010-02-12,924.1901321646823
2010-02-15,917.0928572122349
2010-02-16,915.6488781797069
2010-02-17,922.0141938499303
2010-02-18,921.3025722096047
2010-02-19,897.7681327406855
2010-02-22,924.1625331531461
2010-02-23,930.0878841001788
2010-02-24,926.9307587623499
2010-02-25,936.9950026407179
2010-02-26,942.133325978485
2010-03-01,942.6472957056446
2010-03-02,949.3226445473055
2010-03-03,955.0376365287009
2010-03-04,944.7440815155314
2010-03-05,936.9417865387671
2010-03-08,949.2762112424223
2010-03-09,950.6426275285842
2010-03-10,939.629233617018
2010-03-11,948.9869104708429
2010-03-12,952.2075004817103
2010-03-15,954.0272094978861
2010-03-16,953.4032084391088
2010-03-17,958.5752534433176
2010-03-18,958.1592591776317
2010-03-19,966.5460654425021
2010-03-22,971.6452977531058
2010-03-23,966.7290537887582
2010-03-24,957.6631691931057
2010-03-25,950.5459015552044
2010-03-26,964.2289431568857
2010-03-29,964.0570700705599
2010-03-30,971.0288750931438
2010-03-31,969.5468070919719
2010-04-01,971.630407379631
2010-04-02,972.1389051306719
2010-04-05,971.3962801623429
2010-04-06,976.8008913639884
2010-04-07,984.8999312046659
2010-04-08,982.053171034272
2010-04-09,985.4827477591356
2010-04-12,995.0476567730284
2010-04-13,991.9361137678388
2010-04-14,988.266745303655
2010-04-15,997.960947537065
2010-04-16,1001.6231985244902
2010-04-19,986.1692180584655
2010-04-20,978.1360149244601
2010-04-21,987.9361142771963
2010-04-22,982.4197204063374
2010-04-23,973.0556141446795
2010-04-26,987.9325473884544
2010-04-27,987.8207979978556
2010-04-28,962.3635885077655
2010-04-29,960.780333652183
2010-04-30,976.0326456741661
2010-05-03,970.8689981994328
2010-05-04,970.8176376218423
2010-05-05,972.257790938579
2010-05-06,961.9549648876985
2010-05-07,962.814852292579
2010-05-10,946.5653421046113
2010-05-11,945.7523718097212
2010-05-12,945.8187356280588
2010-05-13,954.6330762843479
2010-05-14,951.318474984912
2010-05-17,937.7583770645257
2010-05-18,934.1087842602128
2010-05-19,942.5212824838017
2010-05-20,956.2588764149789
2010-05-21,929.1563300098671
2010-05-24,922.9956373830676
2010-05-25,918.6687697616162
2010-05-26,905.8261385696915
2010-05-27,903.9489970144514
2010-05-28,908.0902716806534
2010-05-31,913.1752492441015
2010-06-01,914.0388707877531
2010-06-02,897.9420078717698
2010-06-03,908.2234584944324
2010-06-04,911.2768972982691
2010-06-07,893.611742489509
2010-06-08,900.8892817695098
2010-06-09,891.3093572431391
2010-06-10,899.211589751957
2010-06-11,899.4058045140293
2010-06-14,906.977300426687
2010-06-15,913.494493802535
2010-06-16,923.7175271646267
2010-06-17,933.915887185971
2010-06-18,935.8133731156521
2010-06-21,943.4455141487052
2010-06-22,941.2275129914407
2010-06-23,935.6595536964012
2010-06-24,945.2479766426154
2010-06-25,941.448054845349
2010-06-28,939.5648370675289
2010-06-29,944.6678715210783
2010-06-30,936.8573287498484
2010-07-01,943.284361067886
2010-07-02,939.7056089203152
2010-07-05,945.57646540348
2010-07-06,953.1408874943183
2010-07-07,953.3781693264557
2010-07-08,951.9042794565468
2010-07-09,950.3215556830135
2010-07-12,939.7409301986185
2010-07-13,944.4562583765354
2010-07-14,949.7924618174058
2010-07-15,947.4083057936006
2010-07-16,945.0221432775859
2010-07-19,942.1873494240854
2010-07-20,935.1877184819052
2010-07-21,934.4212653766
2010-07-22,933.2113165570192
2010-07-23,937.584013646776
2010-07-26,940.650187184595
2010-07-27,936.3112309083339
2010-07-28,953.2439433259422
2010-07-29,950.0679756820136
2010-07-30,940.8686603248681
2010-08-02,941.735540485516
2010-08-03,957.6961705900878
2010-08-04,944.2033209580809
2010-08-05,960.1586172646316
2010-08-06,974.153139334675
2010-08-09,967.0518439591247
2010-08-10,964.1022201109026
2010-08-11,952.9657105645063
2010-08-12,938.371747252847
2010-08-13,941.4034729364776
2010-08-16,954.6259887255401
2010-08-17,952.5774089281284
2010-08-18,960.9589528501581
2010-08-19,966.9846960456956
2010-08-20,945.6370269200902
2010-08-23,952.9048273733634
2010-08-24,964.8053542720648
2010-08-25,949.5787614625837
2010-08-26,952.2724750593256
2010-08-27,954.0805164644718
2010-08-30,968.0076980479997
2010-08-31,955.172932033693
2010-09-01,957.3602862386274
2010-09-02,966.9857542046118
2010-09-03,968.7189411955684
2010-09-06,983.3480430875541
2010-09-07,986.0720361231593
2010-09-08,973.2215764925932
2010-09-09,977.9664000132253
2010-09-10,977.9418746694316
2010-09-13,984.1557187557669
2010-09-14,989.6846581125814
2010-09-15,968.386804002756
2010-09-16,959.5284360147643
2010-09-17,965.1801660115423
2010-09-20,966.3620192760453
2010-09-21,970.1214215515906
2010-09-22,980.7326967613568
2010-09-23,982.8850847903149
2010-09-24,975.092242474519
2010-09-27,985.1794912319891
2010-09-28,987.9963709500136
2010-09-29,990.8567550808806
2010-09-30,970.1455269762107
2010-10-01,973.6986799764757
2010-10-04,961.5584613816081
2010-10-05,977.957077614743
2010-10-06,986.4037801996158
2010-10-07,995.5764511202833
2010-10-08,989.7565215553645
2010-10-11,987.0432079111367
2010-10-12,972.8061172886072
2010-10-13,971.0942232842044
2010-10-14,988.0684406282728
2010-10-15,976.8943287627749
2010-10-18,988.7620788314404
2010-10-19,985.0878014929461
2010-10-20,984.6497290475103
2010-10-21,979.5876693520843
2010-10-22,977.9987267803735
2010-10-25,987.3116115293365
2010-10-26,977.3231864955845
2010-10-27,971.9457014434992
2010-10-28,976.5989646267803
2010-10-29,984.4398432447472
2010-11-01,978.0922928927173
2010-11-02,976.4007019871707
2010-11-03,969.1445611604631
2010-11-04,990.4961262198645
2010-11-05,995.3803954446305
2010-11-08,1001.300754168351
2010-11-09,1007.4018514612889
2010-11-10,992.9628095495219
2010-11-11,995.6939628231378
2010-11-12,993.6053068341869
2010-11-15,988.4015753476997
2010-11-16,978.7158582927603
2010-11-17,985.0209379615836
2010-11-18,995.4681906187174
2010-11-19,998.8665950581087
2010-11-22,998.0028138286359
2010-11-23,1004.1982266676148
2010-11-24,991.1400148820384
2010-11-25,986.2891254806395
2010-11-26,981.085524188509
2010-11-29,982.8385205559524
2010-11-30,980.5566841234761
2010-12-01,980.2878829958701
2010-12-02,991.589980387037
2010-12-03,1008.3168020879979
2010-12-06,1008.7789668799144
2010-12-07,1003.2032820002761
2010-12-08,998.728819719427
2010-12-09,1004.9476627762402
2010-12-10,1005.0951866331834
2010-12-13,1013.3699695627449
2010-12-14,1020.5953350150345
2010-12-15,1017.7895934139415
2010-12-16,1013.773322655966
2010-12-17,1015.4594218756688
2010-12-20,1017.5360073681898
2010-12-21,1026.432295988469
2010-12-22,1027.9561587001158
2010-12-23,1033.0306518079005
2010-12-24,1030.8459068150335
2010-12-27,1033.2930985955034
2010-12-28,1040.5142435585308
2010-12-29,1046.5964842129563
2010-12-30,1042.0589346587162
2010-12-31,1050.2818274295878
2011-01-03,1042.6967086563038
2011-01-04,1050.8323776555799
2011-01-05,1035.62010633989
2011-01-06,1045.501995884263
2011-01-07,1045.323948812169
2011-01-10,1048.5463570199431
2011-01-11,1040.1530462890837
2011-01-12,1043.7535196703413
2011-01-13,1056.834172932452
2011-01-14,1053.473110985291
2011-01-17,1054.5084484153658
2011-01-18,1053.901434094098
2011-01-19,1065.2527666850453
2011-01-20,1047.6020541381529
2011-01-21,1041.0666160809963
2011-01-24,1051.0825313737757
2011-01-25,1062.4954588648723
2011-01-26,1056.6873201854721
2011-01-27,1052.631009378068
2011-01-28,1051.5954773220917
2011-01-31,1049.5409793523186
2011-02-01,1060.2465345294404
2011-02-02,1069.6526097101405
2011-02-03,1068.5869482697226
2011-02-04,1072.3302734883364
2011-02-07,1071.797660391958
2011-02-08,1081.7018890471027
2011-02-09,1078.891473036158
2011-02-10,1072.2686371004186
2011-02-11,1069.6969411246396
2011-02-14,1078.227583243706
2011-02-15,1076.3508721015553
2011-02-16,1078.140186405615
2011-02-17,1095.4931738328598
2011-02-18,1096.0467762101723
2011-02-21,1098.9738528864739
2011-02-22,1090.649740888568
2011-02-23,1084.5942441295385
2011-02-24,1085.2226930850502
2011-02-25,1089.9424846698432
2011-02-28,1093.7936705770387
2011-03-01,1103.4348510758534
2011-03-02,1090.840155815714
2011-03-03,1087.6845044053691
2011-03-04,1094.0431654021022
2011-03-07,1088.6001139179325
2011-03-08,1077.559500240038
2011-03-09,1085.9012927548683
2011-03-10,1069.3089703995327
2011-03-11,1070.3465842117469
2011-03-14,1016.0851004823334
2011-03-15,929.8465386227091
2011-03-16,995.950184924379
2011-03-17,1012.7291896763153
2011-03-18,997.4264019772023
2011-03-21,997.5493513025609
2011-03-22,1036.4906512686275
2011-03-23,1035.0283062149842
2011-03-24,1035.5764034830788
2011-03-25,1042.707581980832
2011-03-28,1035.365196836375
2011-03-29,1030.1976602634206
2011-03-30,1034.3341545516294
2011-03-31,1036.5627978625664
2011-04-01,1008.6579563145222
2011-04-04,1016.1952787337575
2011-04-05,998.1163839938333
2011-04-06,981.9179968380946
2011-04-07,988.1109404534868
2011-04-08,1001.8753241396427
2011-04-11,1009.7478987090842
2011-04-12,1010.2933362221258
2011-04-13,1005.9059352086284
2011-04-14,1015.825576501932
2011-04-15,1009.5920780324716
2011-04-18,1017.0380129187431
2011-04-19,1007.7763962887706
2011-04-20,1014.4840156918182
2011-04-21,1024.3847952926797
2011-04-22,1018.5138907544947
2011-04-25,1011.6096104466576
2011-04-26,1010.4209022418288
2011-04-27,1003.7010070848718
2011-04-28,1033.1495990097267
2011-04-29,1037.2241352641402
2011-05-02,1048.1228616355822
2011-05-03,1051.1049034240068
2011-05-04,1053.5158439377185
2011-05-05,1062.4071066866297
2011-05-06,1052.8755768015317
2011-05-09,1046.7068308465625
2011-05-10,1047.4159246520494
2011-05-11,1043.4918847059803
2011-05-12,1036.599368041688
2011-05-13,1024.912190166747
2011-05-16,1011.7712643863224
2011-05-17,1000.4387786216269
2011-05-18,1010.7318831658408
2011-05-19,1002.0956682165668
2011-05-20,1001.6346803923292
2011-05-23,996.7552982081593
2011-05-24,993.5985548267233
2011-05-25,995.4919422107156
2011-05-26,1009.9615622228683
2011-05-27,1010.1520438799562
2011-05-30,1012.7740298016176
2011-05-31,1023.6293401789502
2011-06-01,1028.9643017012943
2011-06-02,1016.744029106229
2011-06-03,1011.7453415216626
2011-06-06,1007.7953667964763
2011-06-07,1012.4461236890875
2011-06-08,1020.145120140591
2011-06-09,1016.1637361171009
2011-06-10,1022.1944709308568
2011-06-13,1015.3419504155236
2011-06-14,1021.5945842698087
2011-06-15,1019.67308036618
2011-06-16,1003.4164240910429
2011-06-17,1003.9418093866941
2011-06-20,1004.991266268071
2011-06-21,1016.6228487649804
2011-06-22,1031.225333756641
2011-06-23,1018.3831376013172
2011-06-24,1023.5758236765114
2011-06-27,1008.6753427543168
2011-06-28,1016.9643614526618
2011-06-29,1030.7231767191806
2011-06-30,1037.2010803113487
2011-07-01,1039.2718235267935
2011-07-04,1049.4692960325506
2011-07-05,1047.8819719927326
2011-07-06,1057.7381761999557
2011-07-07,1050.7644084558901
2011-07-08,1062.7558211203961
2011-07-11,1062.531751592175
2011-07-12,1064.165639860887
2011-07-13,1076.4856162777082
2011-07-14,1071.9690305785812
2011-07-15,1076.1909902176712
2011-07-18,1075.442832416218
2011-07-19,1077.2703475201238
2011-07-20,1084.708556586032
2011-07-21,1088.7421437255696
2011-07-22,1097.4393014294374
2011-07-25,1090.2679633409355
2011-07-26,1102.2006996732123
2011-07-27,1099.2197250032693
2011-07-28,1088.1055759746955
2011-07-29,1091.833653694371
2011-08-01,1108.8558722361456
2011-08-02,1093.6985824995086
2011-08-03,1080.8822217857326
2011-08-04,1051.646089466105
2011-08-05,1033.6273019227438
2011-08-08,1027.403966966525
2011-08-09,1015.0950071824034
2011-08-10,1043.5087712170516
2011-08-11,1039.5882376963918
2011-08-12,1040.5523942031052
2011-08-15,1046.8420357090477
2011-08-16,1046.739118787694
2011-08-17,1047.8064060165873
2011-08-18,1045.9358069938978
2011-08-19,1037.1677677614434
2011-08-22,1023.3999281084301
2011-08-23,1033.5389062070678
2011-08-24,1023.0700747117637
2011-08-25,1014.1003571890718
2011-08-26,1022.6415561437241
2011-08-29,1025.2292022015777
2011-08-30,1036.4493010719755
2011-08-31,1049.8793901731215
2011-09-01,1050.935000992737
2011-09-02,1047.4805380991145
2011-09-05,1037.3645393274746
2011-09-06,1022.6395936635464
2011-09-07,1030.232912954626
2011-09-08,1038.6969071348778
2011-09-09,1038.6161456666316
2011-09-12,1037.6934631416589
2011-09-13,1044.6654157356322
2011-09-14,1040.7048493037428
2011-09-15,1049.9765170512014
2011-09-16,1059.6193838563627
2011-09-19,1066.137558195902
2011-09-20,1059.0166467989322
2011-09-21,1062.9939757375264
2011-09-22,1053.0785351405598
2011-09-23,1053.7689878911106
2011-09-26,1030.9029716750351
2011-09-27,1047.3192853409203
2011-09-28,1060.6148835087213
2011-09-29,1059.2197660764139
2011-09-30,1056.6257716949028
2011-10-03,1053.206192083406
2011-10-04,1040.8227497519017
2011-10-05,1026.638223303593
2011-10-06,1039.3531820990368
2011-10-07,1043.5679868347656
2011-10-10,1043.976002468873
2011-10-11,1055.955780373811
2011-10-12,1045.9448023967268
2011-10-13,1051.1249896616862
2011-10-14,1036.664290707694
2011-10-17,1059.535287015742
2011-10-18,1043.9942206788699
2011-10-19,1043.0560142363577
2011-10-20,1039.3007974616887
2011-10-21,1042.5791348067849
2011-10-24,1054.756098341746
2011-10-25,1051.0514922535247
2011-10-26,1041.6892837685953
2011-10-27,1058.663929579647
2011-10-28,1074.6771911910353
2011-10-31,1035.8014066521753
2011-11-01,1024.1917554181916
2011-11-02,1010.5711924432015
2011-11-03,1011.4135510929685
2011-11-04,1024.1246851478218
2011-11-07,1026.0727098394198
2011-11-08,1019.671002816807
2011-11-09,1033.5498939366275
2011-11-10,1017.9752349828159
2011-11-11,1019.3263044158408
2011-11-14,1026.5888379066275
2011-11-15,1020.2867093561589
2011-11-16,1015.295366331829
2011-11-17,1015.5833499258752
2011-11-18,1006.7962184760873
2011-11-21,1007.9712632876358
2011-11-22,1004.9038136513708
2011-11-23,999.520979412387
2011-11-24,986.2279605078439
2011-11-25,976.4769406978886
2011-11-28,973.9976761466304
2011-11-29,992.9503812804719
2011-11-30,998.6432267996064
2011-12-01,1004.6643861546536
2011-12-02,1012.6306840610031
2011-12-05,1017.7264567462953
2011-12-06,1009.4941257376917
2011-12-07,1021.5507796082339
2011-12-08,1019.9765976752666
2011-12-09,1013.2295607580915
