Date,USA IMI HIGH DIVIDEND YIELD
1999-08-06,1006.5726528510294
1999-08-09,1009.4919714011205
1999-08-10,995.7350949166421
1999-08-11,1003.5137010299112
1999-08-12,998.6061984921032
1999-08-13,1016.4001526916787
1999-08-16,1015.5084130993729
1999-08-17,1027.616100868852
1999-08-18,1022.1126688314693
1999-08-19,1014.0040452067627
1999-08-20,1019.3664171196118
1999-08-23,1031.230334610835
1999-08-24,1027.2164672635777
1999-08-25,1030.8914944676253
1999-08-26,1018.54389521339
1999-08-27,1006.2279124069304
1999-08-30,987.7990723095864
1999-08-31,981.940524773988
1999-09-01,993.0005639189658
1999-09-02,978.7755023910674
1999-09-03,1003.7035643856491
1999-09-06,1003.7035643856491
1999-09-07,991.233846415701
1999-09-08,986.581841158317
1999-09-09,983.7798088856064
1999-09-10,982.8552274463646
1999-09-13,981.8021242253451
1999-09-14,970.1429820084173
1999-09-15,965.0574131986043
1999-09-16,963.9064536422164
1999-09-17,969.6970842454929
1999-09-20,964.2966172764014
1999-09-21,946.4250112647275
1999-09-22,943.8577526382114
1999-09-23,932.2092596736358
1999-09-24,930.6048631296136
1999-09-27,932.7368839072016
1999-09-28,932.3661987244844
1999-09-29,927.7534387793328
1999-09-30,938.9791298642288
1999-10-01,934.9223450260439
1999-10-04,950.2079167896228
1999-10-05,947.6403409247488
1999-10-06,962.9427758564948
1999-10-07,954.9285392228702
1999-10-08,966.6166251124214
1999-10-11,964.5925504192066
1999-10-12,950.8267042552857
1999-10-13,937.5391990028381
1999-10-14,936.8096647349547
1999-10-15,907.00064644372
1999-10-18,917.8385981646579
1999-10-19,925.3044744627043
1999-10-20,932.984039875823
1999-10-21,929.6808296283475
1999-10-22,949.5895860563587
1999-10-25,943.4533253173746
1999-10-26,936.8296261539009
1999-10-27,956.5198609657388
1999-10-28,990.510758869934
1999-10-29,992.5297484391954
1999-11-01,989.7808784663441
1999-11-02,985.7339929089832
1999-11-03,983.4821638647014
1999-11-04,987.4138601862378
1999-11-05,992.2359870743768
1999-11-08,993.6837688482086
1999-11-09,984.8426091331761
1999-11-10,981.8431027420849
1999-11-11,978.831160893128
1999-11-12,992.1101673803626
1999-11-15,993.6933450365896
1999-11-16,1007.0664795208803
1999-11-17,1000.171793058996
1999-11-18,999.805436558816
1999-11-19,992.8363620256149
1999-11-22,990.9191322404741
1999-11-23,977.1657221520334
1999-11-24,980.4114045215235
1999-11-25,980.4114045215235
1999-11-26,983.6764972608669
1999-11-29,978.168696040425
1999-11-30,979.4695626815364
1999-12-01,978.7668268265008
1999-12-02,979.3209205881723
1999-12-03,995.1343579082148
1999-12-06,980.1373894045419
1999-12-07,966.091168560684
1999-12-08,959.7252931305412
1999-12-09,959.3199577856418
1999-12-10,959.096968320922
1999-12-13,948.7515597587537
1999-12-14,946.1601236162817
1999-12-15,946.388502508117
1999-12-16,937.4831340394793
1999-12-17,931.4899719342036
1999-12-20,927.0292997752938
1999-12-21,928.4138381721998
1999-12-22,929.1090983719668
1999-12-23,942.673260456148
1999-12-24,942.673260456148
1999-12-27,932.0411339557481
1999-12-28,937.6981376390418
1999-12-29,937.3137278262832
1999-12-30,939.0903410713464
1999-12-31,942.5189185580373
2000-01-03,921.8329238828771
2000-01-04,896.8377679631632
2000-01-05,906.3604561994923
2000-01-06,924.5737827852025
2000-01-07,943.1758272886847
2000-01-10,933.3251813149594
2000-01-11,925.9929014367672
2000-01-12,928.8121822309125
2000-01-13,938.6788724275947
2000-01-14,942.9078342768933
2000-01-17,942.9078342768933
2000-01-18,928.4966232133767
2000-01-19,926.1898116048327
2000-01-20,912.8614675658853
2000-01-21,913.2477363869085
2000-01-24,896.424342817579
2000-01-25,889.114372388016
2000-01-26,900.3930348742632
2000-01-27,901.7388674915911
2000-01-28,885.6825542036686
2000-01-31,911.4434741954707
2000-02-01,912.5272573794433
2000-02-02,906.2661388842724
2000-02-03,904.975674112311
2000-02-04,895.4129508244583
2000-02-07,889.9082658536488
2000-02-08,889.6801034558995
2000-02-09,872.4548148369477
2000-02-10,860.3841693450266
2000-02-11,847.176191144655
2000-02-14,849.4311307616232
2000-02-15,861.2612370143514
2000-02-16,857.0759968817464
2000-02-17,850.8086084265018
2000-02-18,827.0651089774956
2000-02-21,827.0651089774956
2000-02-22,833.3472074346903
2000-02-23,822.5205429939521
2000-02-24,805.9726777553067
2000-02-25,797.5681995459527
2000-02-28,814.5467156623881
2000-02-29,822.1236935915398
2000-03-01,827.2094356279447
2000-03-02,832.3818826009482
2000-03-03,836.8035803983066
2000-03-06,822.4842810912518
2000-03-07,807.5526090981589
2000-03-08,812.7177689174424
2000-03-09,822.0842803414555
2000-03-10,817.3067383750996
2000-03-13,815.6091384000571
2000-03-14,809.198461775323
2000-03-15,846.2703062875302
2000-03-16,899.050212966451
2000-03-17,884.0744517419752
2000-03-20,877.0721256763688
2000-03-21,897.3074524754745
2000-03-22,890.1763167692748
2000-03-23,903.5459705904905
2000-03-24,903.3580805743758
2000-03-27,895.0558146772413
2000-03-28,893.3533643318567
2000-03-29,903.6548769822971
2000-03-30,907.9257041109961
2000-03-31,914.5954501091849
2000-04-03,942.5703841349597
2000-04-04,941.7851903010601
2000-04-05,933.5637905682814
2000-04-06,937.6445782316617
2000-04-07,925.0771027294716
2000-04-10,930.2486687328396
2000-04-11,941.0133597950165
2000-04-12,951.3609828841808
2000-04-13,944.5728599396954
2000-04-14,899.2903868359315
2000-04-17,899.5281573897095
2000-04-18,910.1917133421726
2000-04-19,909.3453327418864
2000-04-20,918.9030061290849
2000-04-21,918.9030061290849
2000-04-24,931.7000048936029
2000-04-25,953.9204614726611
2000-04-26,939.5096461018454
2000-04-27,927.8966890421783
2000-04-28,917.8327295375459
2000-05-01,925.053386070827
2000-05-02,915.6357470043521
2000-05-03,901.2186547019201
2000-05-04,897.9405230626719
2000-05-05,906.486322376245
2000-05-08,914.3170147307721
2000-05-09,912.8295805702547
2000-05-10,911.6651146365075
2000-05-11,924.4076907323191
2000-05-12,929.5350322528024
2000-05-15,947.5146813200421
2000-05-16,947.0618061902114
2000-05-17,936.9465557526502
2000-05-18,941.0888351857426
2000-05-19,931.7336079556964
2000-05-22,934.3679312823281
2000-05-23,934.4465951060413
2000-05-24,948.9850040976511
2000-05-25,933.0226481400368
2000-05-26,934.7005885026299
2000-05-29,934.7011172865233
2000-05-30,946.7419640721816
2000-05-31,944.7997244115645
2000-06-01,953.6291919269768
2000-06-02,953.6718167090103
2000-06-05,943.4202597502917
2000-06-06,943.8219009969832
2000-06-07,948.0368920735629
2000-06-08,938.6652342409301
2000-06-09,932.7378162518418
2000-06-12,932.9730050029782
2000-06-13,940.7647980828408
2000-06-14,949.0041205831698
2000-06-15,937.2060844253397
2000-06-16,915.5165775252725
2000-06-19,924.0455222019485
2000-06-20,913.0250479589685
2000-06-21,912.2252312263121
2000-06-22,910.5146903806599
2000-06-23,911.019040876037
2000-06-26,914.9325672101254
2000-06-27,915.8339809486781
2000-06-28,910.3921011455839
2000-06-29,909.0376145554134
2000-06-30,892.8505333853207
2000-07-03,913.8087757835071
2000-07-04,913.8087757835071
2000-07-05,914.9898338321125
2000-07-06,912.667449718269
2000-07-07,919.3036708106504
2000-07-10,920.222338539694
2000-07-11,924.2799838849654
2000-07-12,920.8605563069183
2000-07-13,915.6803544246518
2000-07-14,914.0683747860747
2000-07-17,908.5307896589717
2000-07-18,906.3118776770493
2000-07-19,906.3147452506701
2000-07-20,906.7594008256349
2000-07-21,903.1695346769062
2000-07-24,904.7282979063436
2000-07-25,909.6998078377318
2000-07-26,896.6899096623748
2000-07-27,905.8112356052546
2000-07-28,900.4947464598528
2000-07-31,901.054289118503
2000-08-01,913.8662656429448
2000-08-02,918.1645588698764
2000-08-03,926.6341550310799
2000-08-04,933.5616054758783
2000-08-07,937.494250948763
2000-08-08,934.4603338134634
2000-08-09,928.2406062850595
2000-08-10,934.0525098515061
2000-08-11,943.2392529103585
2000-08-14,948.9687175871992
2000-08-15,944.0950479789117
2000-08-16,940.8998483605307
2000-08-17,940.5831503400863
2000-08-18,936.356560138409
2000-08-21,940.1301012240905
2000-08-22,943.2140680694753
2000-08-23,941.369724889574
2000-08-24,938.7473995778138
2000-08-25,938.6449057266485
2000-08-28,939.772925291543
2000-08-29,933.3178760538117
2000-08-30,933.8676298802948
2000-08-31,939.0225989745724
2000-09-01,939.7244030399726
2000-09-04,939.7244030399726
2000-09-05,943.9225155900015
2000-09-06,947.1368454670334
2000-09-07,949.5083623027887
2000-09-08,958.8472102440876
2000-09-11,966.471995463273
2000-09-12,966.6105606595761
2000-09-13,965.3217613210059
2000-09-14,960.4534110168296
2000-09-15,957.314082908415
2000-09-18,945.5323355141195
2000-09-19,945.6092612222251
2000-09-20,936.7235552560273
2000-09-21,941.1126901866475
2000-09-22,957.6117800786462
2000-09-25,956.3556719481704
2000-09-26,951.8270231426374
2000-09-27,956.4976987636875
2000-09-28,978.5661655564674
2000-09-29,978.209227453106
2000-10-02,982.5313692298041
2000-10-03,982.2753351210613
2000-10-04,982.6255130093103
2000-10-05,988.8939592457241
2000-10-06,976.420528328187
2000-10-09,973.1706165216606
2000-10-10,968.9143931463929
2000-10-11,959.8947812865248
2000-10-12,943.1282054439108
2000-10-13,951.7246509011158
2000-10-16,953.3861652771211
2000-10-17,946.9118511872061
2000-10-18,945.3267826989712
2000-10-19,956.5944529229536
2000-10-20,960.6936086240207
2000-10-23,967.9015844762367
2000-10-24,978.2063815269416
2000-10-25,978.4939433944613
2000-10-26,976.072504568637
2000-10-27,993.005349631381
2000-10-30,1023.185777392903
2000-10-31,1029.5993166324997
2000-11-01,1024.2382729910998
2000-11-02,1020.1064033687176
2000-11-03,1014.7011112133716
2000-11-06,1022.1402304079884
2000-11-07,1017.6492877911712
2000-11-08,1024.0855954110489
2000-11-09,1026.1060958182409
2000-11-10,1021.525435901959
2000-11-13,1015.2408130717542
2000-11-14,1018.3355207993434
2000-11-15,1016.2686990626013
2000-11-16,1013.0979528000074
2000-11-17,1003.6027109821803
2000-11-20,1000.0979468736411
2000-11-21,1009.5329162486507
2000-11-22,1001.8935392281016
2000-11-23,1001.8935392281016
2000-11-24,1002.4404145539436
2000-11-27,1006.5988993884916
2000-11-28,1012.7323444648518
2000-11-29,1023.1013209590413
2000-11-30,1015.2937656044628
2000-12-01,1012.5156605720272
2000-12-04,1024.5576760979516
2000-12-05,1033.901133502907
2000-12-06,1022.6594359244067
2000-12-07,1027.3031630564776
2000-12-08,1032.0728403083594
2000-12-11,1028.988781517215
2000-12-12,1031.9463045447146
2000-12-13,1039.804650365174
2000-12-14,1028.7091432589882
2000-12-15,1016.6258605924472
2000-12-18,1036.9747168183346
2000-12-19,1031.2230462252344
2000-12-20,1018.0341544856016
2000-12-21,1024.4209232206351
2000-12-22,1032.3120935998377
2000-12-25,1032.3120935998377
2000-12-26,1050.4906659475573
2000-12-27,1063.416250028522
2000-12-28,1070.327909300799
2000-12-29,1066.0796403963302
2001-01-01,1066.0796403963302
2001-01-02,1058.6112259740637
2001-01-03,1059.3336941085222
2001-01-04,1045.7948549579435
2001-01-05,1034.3346483837092
2001-01-08,1036.03437868687
2001-01-09,1036.8333999664053
2001-01-10,1040.6928223054542
2001-01-11,1036.8009850409665
2001-01-12,1032.6266733492841
2001-01-15,1032.6266733492841
2001-01-16,1044.1025446498734
2001-01-17,1036.5037287353719
2001-01-18,1034.9179150462744
2001-01-19,1023.6562263098139
2001-01-22,1030.5539217374264
2001-01-23,1034.8313430448081
2001-01-24,1033.9913035871875
2001-01-25,1043.1867682547813
2001-01-26,1040.330154308117
2001-01-29,1041.4655111971158
2001-01-30,1053.9346953478685
2001-01-31,1056.0636735081644
2001-02-01,1064.6409507291373
2001-02-02,1058.6125087678604
2001-02-05,1066.7510715790459
2001-02-06,1064.434654614316
2001-02-07,1064.3287116379065
2001-02-08,1066.1435961334234
2001-02-09,1064.3621629036782
2001-02-12,1074.0539844411896
2001-02-13,1068.9626475919579
2001-02-14,1057.273742537263
2001-02-15,1058.1504181324058
2001-02-16,1061.0865013412556
2001-02-19,1061.0865013412556
2001-02-20,1056.5925837723305
2001-02-21,1044.6661097118986
2001-02-22,1043.545587357966
2001-02-23,1039.1776063847726
2001-02-26,1054.748213585709
2001-02-27,1057.1179758102207
2001-02-28,1049.248615815914
2001-03-01,1044.3635469605679
2001-03-02,1054.851698724006
2001-03-05,1055.8939080117887
2001-03-06,1054.0170886588166
2001-03-07,1058.0775993849184
2001-03-08,1071.3475958557544
2001-03-09,1062.7040055992115
2001-03-12,1036.0506241822873
2001-03-13,1040.381777784779
2001-03-14,1012.3313779699895
2001-03-15,1021.1620420665673
2001-03-16,1005.9206393002725
2001-03-19,1017.3960009764421
2001-03-20,998.7056385117487
2001-03-21,978.5336840939482
2001-03-22,963.6930715291256
2001-03-23,976.6371211154768
2001-03-26,991.7610114253215
2001-03-27,1013.4758049464459
2001-03-28,1003.7514470585337
2001-03-29,1006.4256427851186
2001-03-30,1022.2280547371568
2001-04-02,1014.6876627515854
2001-04-03,990.9188001112876
2001-04-04,995.7343918956735
2001-04-05,1019.3108541002439
2001-04-06,1004.8039226557855
2001-04-09,1014.5545845263322
2001-04-10,1028.3709256282266
2001-04-11,1014.6359076551321
2001-04-12,1021.9687120955501
2001-04-13,1021.9687120955501
2001-04-16,1028.1374164082438
2001-04-17,1033.650859994739
2001-04-18,1045.0452125043412
2001-04-19,1044.4010906085048
2001-04-20,1031.4538239985616
2001-04-23,1032.0136642140048
2001-04-24,1027.5123492450564
2001-04-25,1042.3898271891771
2001-04-26,1049.207283422079
2001-04-27,1061.8678316697333
2001-04-30,1054.353978617164
2001-05-01,1063.6081872972331
2001-05-02,1056.502401824957
2001-05-03,1052.20153530023
2001-05-04,1064.6189942386484
2001-05-07,1066.1228794855003
2001-05-08,1061.5373807207104
2001-05-09,1062.8913124575524
2001-05-10,1064.7259171229098
2001-05-11,1058.792633795598
2001-05-14,1066.508243829815
2001-05-15,1070.1635568045542
2001-05-16,1093.6973387764087
2001-05-17,1090.3876055993533
2001-05-18,1092.100309092656
2001-05-21,1092.4644495620723
2001-05-22,1088.2791474409096
2001-05-23,1080.211052610285
2001-05-24,1079.4971493478968
2001-05-25,1073.651649044443
2001-05-28,1073.651649044443
2001-05-29,1079.474385960804
2001-05-30,1074.9624283392816
2001-05-31,1080.6339326332834
2001-06-01,1080.8216168895267
2001-06-04,1088.4483278127202
2001-06-05,1096.1965303932236
2001-06-06,1082.7659431775185
2001-06-07,1080.2687995996312
2001-06-08,1074.3095411570775
2001-06-11,1071.7449021206694
2001-06-12,1071.9118972202923
2001-06-13,1068.4981256289961
2001-06-14,1055.5788094759657
2001-06-15,1052.0311487899514
2001-06-18,1050.3604965901252
2001-06-19,1051.7330851665304
2001-06-20,1058.72416895829
2001-06-21,1068.027998969402
2001-06-22,1057.5276882145622
2001-06-25,1048.3956666284962
2001-06-26,1049.3125358309649
2001-06-27,1045.106922131153
2001-06-28,1052.0397233821955
2001-06-29,1053.1646336327892
2001-07-02,1061.289323925554
2001-07-03,1061.0956158053452
2001-07-04,1061.0956158053452
2001-07-05,1058.516271289529
2001-07-06,1044.6095290618111
2001-07-09,1048.6170727057715
2001-07-10,1041.8861791696913
2001-07-11,1043.3507450644777
2001-07-12,1051.5814638091188
2001-07-13,1055.8271864348715
2001-07-16,1051.7914843628616
2001-07-17,1061.8780804198077
2001-07-18,1067.2278170488116
2001-07-19,1069.5932278663079
2001-07-20,1063.3868835954015
2001-07-23,1050.9475226529066
2001-07-24,1034.8466573012015
2001-07-25,1053.795803799757
2001-07-26,1060.8793760174317
2001-07-27,1060.8991995524545
2001-07-30,1064.584334816529
2001-07-31,1070.906155988944
2001-08-01,1071.4947535880399
2001-08-02,1071.6717490497813
2001-08-03,1067.1283752629377
2001-08-06,1058.0236874071584
2001-08-07,1065.0090096645931
2001-08-08,1055.5150066478486
2001-08-09,1057.0764575446613
2001-08-10,1067.3807573882582
2001-08-13,1067.5316116972992
2001-08-14,1067.8939137359114
2001-08-15,1065.5635706217047
2001-08-16,1070.6413525626099
2001-08-17,1059.1456082184757
2001-08-20,1068.2674642280092
2001-08-21,1063.1598746513762
2001-08-22,1067.3964188462878
2001-08-23,1065.2233454520992
2001-08-24,1069.987553155915
2001-08-27,1062.087693931945
2001-08-28,1052.6858455128086
2001-08-29,1045.0313108394537
2001-08-30,1039.9675013616663
2001-08-31,1039.9356308180093
2001-09-03,1039.9356308180093
2001-09-04,1048.3007187114724
2001-09-05,1050.8120040417782
2001-09-06,1035.8756537500312
2001-09-07,1020.9136794807083
2001-09-10,1027.4889125810435
2001-09-11,1027.4978344654826
2001-09-12,1027.555128786216
2001-09-13,1027.5569058152128
2001-09-14,1027.5569058152128
2001-09-17,996.4493323565467
2001-09-18,998.389835252641
2001-09-19,985.8110618367261
2001-09-20,960.0138356085835
2001-09-21,935.4405318670059
2001-09-24,956.7110679549448
2001-09-25,967.8608799153379
2001-09-26,965.9900506980061
2001-09-27,986.6428589210013
2001-09-28,1004.699170438249
2001-10-01,1002.6378960699582
2001-10-02,1015.1150171410021
2001-10-03,1018.4825891157809
2001-10-04,1013.4657834039197
2001-10-05,1012.6673444861273
2001-10-08,1003.9575927279046
2001-10-09,1003.772316928721
2001-10-10,1021.1087598382428
2001-10-11,1019.9184221974647
2001-10-12,1010.9577873921357
2001-10-15,1010.9972787871338
2001-10-16,1015.7993817445129
2001-10-17,1004.2875356349408
2001-10-18,991.2291126553581
2001-10-19,992.785396540179
2001-10-22,1004.9761612658436
2001-10-23,996.9532974845009
2001-10-24,995.0766928048722
2001-10-25,1003.4266429639324
2001-10-26,1009.4142264934491
2001-10-29,995.3036237070932
2001-10-30,982.9432760535393
2001-10-31,980.3137098576686
2001-11-01,997.813593628643
2001-11-02,998.7433678177724
2001-11-05,1006.769406734552
2001-11-06,1016.3881078648259
2001-11-07,1013.280029954092
2001-11-08,1014.6034201862801
2001-11-09,1017.5711796685883
2001-11-12,1013.7450124974986
2001-11-13,1023.1126007750746
2001-11-14,1020.0773748409118
2001-11-15,1019.1130636370474
2001-11-16,1019.8509130189054
2001-11-19,1026.0448125553291
2001-11-20,1025.4499542899669
2001-11-21,1021.086361619711
2001-11-22,1021.086361619711
2001-11-23,1031.2530822190893
2001-11-26,1031.3835291139594
2001-11-27,1023.1818839076387
2001-11-28,1011.7720066374767
2001-11-29,1022.4260540841478
2001-11-30,1020.2206476524956
2001-12-03,1019.409707604065
2001-12-04,1026.5632486064299
2001-12-05,1037.7201723612975
2001-12-06,1034.618417018224
2001-12-07,1033.5592422330521
2001-12-10,1026.5412385284876
2001-12-11,1016.7264641603294
2001-12-12,1014.5123339679964
2001-12-13,1006.1719197573198
2001-12-14,1009.1878033618306
2001-12-17,1017.8598976046433
2001-12-18,1025.7205618960318
2001-12-19,1034.2154653241978
2001-12-20,1033.191265177534
2001-12-21,1032.0521333944923
2001-12-24,1035.2646785635493
2001-12-25,1035.2646785635493
2001-12-26,1039.9586440154621
2001-12-27,1045.7443223567961
2001-12-28,1046.5444095347316
2001-12-31,1039.2676518594094
2002-01-01,1039.259140218096
2002-01-02,1041.999611854763
2002-01-03,1045.0303980344042
2002-01-04,1050.357518677584
2002-01-07,1045.953070346139
2002-01-08,1042.2199771430815
2002-01-09,1036.3288209625011
2002-01-10,1038.9965749922974
2002-01-11,1031.4286822480744
2002-01-14,1028.6084574660074
2002-01-15,1037.1414976166259
2002-01-16,1024.8666663580054
2002-01-17,1030.1769551871314
2002-01-18,1025.0241686405955
2002-01-21,1025.0241686405955
2002-01-22,1025.6131061496644
2002-01-23,1034.417946881964
2002-01-24,1034.5773221095958
2002-01-25,1036.7562438582506
2002-01-28,1038.4622612768485
2002-01-29,1015.8246268239268
2002-01-30,1024.5103955658262
2002-01-31,1037.8509235289828
2002-02-01,1034.4828640596538
2002-02-04,1016.6501382533614
2002-02-05,1011.8923190507749
2002-02-06,1004.809495728858
2002-02-07,1005.571818847263
2002-02-08,1017.7006356298136
2002-02-11,1029.0207606636454
2002-02-12,1030.0533015411204
2002-02-13,1039.3573137066455
2002-02-14,1039.4941032057172
2002-02-15,1039.2179379587842
2002-02-18,1039.2183694201397
2002-02-19,1026.8554140900887
2002-02-20,1040.3803766570115
2002-02-21,1030.8555101102625
2002-02-22,1044.0006653884009
2002-02-25,1056.724378162971
2002-02-26,1058.0139638749156
2002-02-27,1061.8666691243882
2002-02-28,1061.6873599220082
2002-03-01,1079.6916956063214
2002-03-04,1093.6751029881495
2002-03-05,1084.1666262918163
2002-03-06,1101.4495680623681
2002-03-07,1096.688637100693
2002-03-08,1092.9855470135092
2002-03-11,1099.5510770404096
2002-03-12,1103.854104798322
2002-03-13,1099.1552166593033
2002-03-14,1098.7641066844612
2002-03-15,1107.1489283566466
2002-03-18,1104.5348623951377
2002-03-19,1108.3443750834085
2002-03-20,1094.2524034870835
2002-03-21,1093.1681614275608
2002-03-22,1089.729873029083
2002-03-25,1078.7730414026105
2002-03-26,1087.7574179977662
2002-03-27,1093.9298572274868
2002-03-28,1092.9196179455225
2002-03-29,1092.9196179455225
2002-04-01,1089.4633761495913
2002-04-02,1090.828648399372
2002-04-03,1082.7894209484493
2002-04-04,1080.053370763345
2002-04-05,1080.188078557461
2002-04-08,1083.7712635550447
2002-04-09,1079.2427499224348
2002-04-10,1094.2919204945813
2002-04-11,1076.1518566396899
2002-04-12,1079.369032165049
2002-04-15,1073.284105403733
2002-04-16,1092.023851119069
2002-04-17,1091.1275531672734
2002-04-18,1089.5634461392665
2002-04-19,1090.2033685590382
2002-04-22,1077.428570659855
2002-04-23,1076.1163913860942
2002-04-24,1071.137208301098
2002-04-25,1071.1273724072576
2002-04-26,1063.592872604751
2002-04-29,1054.390276986061
2002-04-30,1066.2873131431877
2002-05-01,1076.5860112115085
2002-05-02,1083.1321617330975
2002-05-03,1077.835539785919
2002-05-06,1062.1955501414275
2002-05-07,1059.285589690481
2002-05-08,1075.9392938284948
2002-05-09,1067.4741584449816
2002-05-10,1055.7391971689156
2002-05-13,1072.136262877038
2002-05-14,1088.2330800464945
2002-05-15,1080.160311122035
2002-05-16,1085.984789574374
2002-05-17,1089.3027644674332
2002-05-20,1079.0641560090476
2002-05-21,1075.8762670927727
2002-05-22,1082.3262601105878
2002-05-23,1093.2697332759435
2002-05-24,1081.8332921022934
2002-05-27,1081.8332921022934
2002-05-28,1075.6831886180544
2002-05-29,1074.2507021788897
2002-05-30,1068.6936830986872
2002-05-31,1074.9773768665623
2002-06-03,1051.4133721107148
2002-06-04,1047.8035502155712
2002-06-05,1052.832972458725
2002-06-06,1030.4824991985488
2002-06-07,1039.2736788903585
2002-06-10,1040.3003452830167
2002-06-11,1022.7826583232182
2002-06-12,1032.6425355811723
2002-06-13,1022.081913332766
2002-06-14,1021.238273580177
2002-06-17,1045.9902444331406
2002-06-18,1049.6746576183398
2002-06-19,1035.58223882995
