Date,AUSTRALIA IMI HIGH DIVIDEND YIELD
2011-06-28,1356.0404844536051
2011-06-29,1383.6248989967607
2011-06-30,1409.3872924499874
2011-07-01,1403.3947080920457
2011-07-04,1404.9014973147773
2011-07-05,1397.9363617128906
2011-07-06,1401.2531449479804
2011-07-07,1427.2614235927715
2011-07-08,1435.9769685102196
2011-07-11,1412.268214896502
2011-07-12,1381.6684730498328
2011-07-13,1406.2991399511325
2011-07-14,1381.8001962919982
2011-07-15,1367.2893804440941
2011-07-18,1353.852068512027
2011-07-19,1373.10598458533
2011-07-20,1397.2935939771928
2011-07-21,1410.0420236297716
2011-07-22,1425.755562811388
2011-07-25,1403.7199267020335
2011-07-26,1424.4451588093318
2011-07-27,1426.000246069012
2011-07-28,1398.3862697430839
2011-07-29,1386.8476321502749
2011-08-01,1404.2559150159466
2011-08-02,1372.5467267056597
2011-08-03,1326.7258213900714
2011-08-04,1298.2589969580895
2011-08-05,1239.5912718676311
2011-08-08,1183.3897801667226
2011-08-09,1165.860034952463
2011-08-10,1189.5368178682038
2011-08-11,1189.0377357411708
2011-08-12,1212.978805348687
2011-08-15,1266.5776503837862
2011-08-16,1276.526289752328
2011-08-17,1307.6452420862101
2011-08-18,1274.2459886078518
2011-08-19,1233.5507457515137
2011-08-22,1229.2636261283083
2011-08-23,1262.3324280170668
2011-08-24,1277.2773595300037
2011-08-25,1276.1986131472813
2011-08-26,1283.347308069941
2011-08-29,1308.6173574224401
2011-08-30,1307.4657314071821
2011-08-31,1318.0606579175324
2011-09-01,1330.2290507347016
2011-09-02,1298.9712670072304
2011-09-05,1261.460110641544
2011-09-06,1231.9248714070318
2011-09-07,1268.0601044126965
2011-09-08,1277.1582256560405
2011-09-09,1261.3077502587519
2011-09-12,1209.9160782065567
2011-09-13,1222.1873800027595
2011-09-14,1192.6704000448954
2011-09-15,1222.667046571441
2011-09-16,1241.8990797244446
2011-09-19,1209.6345839295623
2011-09-20,1216.1743985479386
2011-09-21,1218.7712840201364
2011-09-22,1152.7952687808727
2011-09-23,1145.0432213019328
2011-09-26,1139.5008845896643
2011-09-27,1186.3107925566658
2011-09-28,1192.2827750814931
2011-09-29,1181.2806251366542
2011-09-30,1165.8099404869242
2011-10-03,1134.9876057180404
2011-10-04,1107.735615215728
2011-10-05,1142.0213911701308
2011-10-06,1175.7039377178614
2011-10-07,1207.5915837661432
2011-10-10,1235.931169439245
2011-10-11,1242.5002611253112
2011-10-12,1262.6465303735392
2011-10-13,1266.3935033918358
2011-10-14,1278.4961439745919
2011-10-17,1287.2036012783246
2011-10-18,1261.6177744675572
2011-10-19,1285.5309063705092
2011-10-20,1263.356464603892
2011-10-21,1283.8976423460724
2011-10-24,1326.3558509866887
2011-10-25,1317.5845522756647
2011-10-26,1307.4259230654563
2011-10-27,1378.841549621892
2011-10-28,1382.6408443322973
2011-10-31,1354.0818912399627
2011-11-01,1294.793364801569
2011-11-02,1285.1766967907938
2011-11-03,1280.4572444646249
2011-11-04,1302.6047580386792
2011-11-07,1303.6390409858682
2011-11-08,1303.043907152316
2011-11-09,1293.1415492415506
2011-11-10,1259.1760577080877
2011-11-11,1297.8280918625398
2011-11-14,1306.831999025565
2011-11-15,1305.8542763855928
2011-11-16,1289.0557635271184
2011-11-17,1281.1816293501238
2011-11-18,1263.2134898435097
2011-11-21,1231.210407985741
2011-11-22,1225.6595111930837
2011-11-23,1195.2555124913947
2011-11-24,1192.3145717834066
2011-11-25,1173.8509221432944
2011-11-28,1205.8892966904066
2011-11-29,1232.0397407773369
2011-11-30,1270.5193398818194
2011-12-01,1285.815906676684
2011-12-02,1316.5580113875233
2011-12-05,1328.7720960182191
2011-12-06,1305.1541046271184
2011-12-07,1318.6926314912548
2011-12-08,1299.0721105471437
2011-12-09,1280.8480955274285
2011-12-12,1284.6298530165334
2011-12-13,1276.832566094627
2011-12-14,1250.4089411335874
2011-12-15,1251.4482501516886
2011-12-16,1263.4262767160928
2011-12-19,1217.0761837329694
2011-12-20,1239.5272421695208
2011-12-21,1252.403897765357
2011-12-22,1243.5931964020083
2011-12-23,1255.1607207731274
2011-12-26,1255.1607207731274
2011-12-27,1255.7789351851713
2011-12-28,1238.2628324285881
2011-12-29,1235.9552707781424
2011-12-30,1249.6503795869044
2012-01-02,1249.6503795869041
2012-01-03,1271.5198601134687
2012-01-04,1294.7003866913542
2012-01-05,1272.9361385021618
2012-01-06,1262.650759524946
2012-01-09,1258.592472237004
2012-01-10,1279.3525802852093
2012-01-11,1276.582853612886
2012-01-12,1254.7747789187652
2012-01-13,1247.4148036628426
2012-01-16,1244.889581101627
2012-01-17,1270.1709858883733
2012-01-18,1267.6725332934197
2012-01-19,1265.4746540444316
2012-01-20,1280.2818406255055
2012-01-23,1290.9974190284463
2012-01-24,1274.7181032683877
2012-01-25,1280.4417696927117
2012-01-26,1301.4656811420116
2012-01-27,1301.1187401486925
2012-01-30,1292.678008351631
2012-01-31,1300.7369674328506
2012-02-01,1309.4883354943363
2012-02-02,1316.9605894774754
2012-02-03,1322.2488534442818
2012-02-06,1327.9875588269088
2012-02-07,1338.1621767450404
2012-02-08,1344.7176122129997
2012-02-09,1340.8118298758784
2012-02-10,1320.1483942246696
2012-02-13,1337.473558738697
2012-02-14,1316.1637317302443
2012-02-15,1316.202926896214
2012-02-16,1305.409456964737
2012-02-17,1312.7555499744963
2012-02-20,1339.8328479961372
2012-02-21,1350.363492364106
2012-02-22,1350.0567639304988
2012-02-23,1355.9756524329084
2012-02-24,1370.7536786417481
2012-02-27,1370.2237096653203
2012-02-28,1379.4296354640148
2012-02-29,1390.6621941587023
2012-03-01,1384.9774332802592
2012-03-02,1389.033575643628
2012-03-05,1377.09102015343
2012-03-06,1348.5669045758054
2012-03-07,1333.3872723234997
2012-03-08,1343.0898277721344
2012-03-09,1351.367735574464
2012-03-12,1330.8426473023808
2012-03-13,1361.3810167947527
2012-03-14,1360.9912572973806
2012-03-15,1372.660818365465
2012-03-16,1377.3882975622384
2012-03-19,1393.7461647085902
2012-03-20,1370.7867510906688
2012-03-21,1359.8746677865306
2012-03-22,1357.9963971383552
2012-03-23,1380.4764064771123
2012-03-26,1384.3847365829363
2012-03-27,1389.952850402054
2012-03-28,1398.617945101873
2012-03-29,1397.8777428300943
2012-03-30,1409.9491713203756
2012-04-02,1410.5852228657202
2012-04-03,1402.8316644022566
2012-04-04,1389.4139263445788
2012-04-05,1387.8254618104145
2012-04-06,1387.8254618104147
2012-04-09,1388.2293103370578
2012-04-10,1368.184474278771
2012-04-11,1360.9992035209475
2012-04-12,1393.5461271909273
2012-04-13,1392.8368314271381
2012-04-16,1384.4911867403125
2012-04-17,1390.5406871388989
2012-04-18,1402.6676523757012
2012-04-19,1405.8107512692998
2012-04-20,1408.8088061408146
2012-04-23,1398.073152521822
2012-04-24,1406.1847412803247
2012-04-25,1409.5956585201259
2012-04-26,1421.3845497811483
2012-04-27,1426.6315522875664
2012-04-30,1431.501883778654
2012-05-01,1430.5781717312348
2012-05-02,1428.2177536377492
2012-05-03,1418.834427938272
2012-05-04,1401.5472523100352
2012-05-07,1374.3551701145336
2012-05-08,1371.6673450326305
2012-05-09,1351.5591598208925
2012-05-10,1368.8211393216943
2012-05-11,1357.3304796980783
2012-05-14,1357.5070021279669
2012-05-15,1358.689222851826
2012-05-16,1336.7813230571467
2012-05-17,1325.1993293037467
2012-05-18,1290.5516290305238
2012-05-21,1288.5119500158864
2012-05-22,1314.0105008936982
2012-05-23,1271.0910496305808
2012-05-24,1276.964154808772
2012-05-25,1272.4912044039138
2012-05-28,1287.780790190067
2012-05-29,1294.6870366541077
2012-05-30,1274.0689929078203
2012-05-31,1266.1071830712913
2012-06-01,1253.268699287873
2012-06-04,1237.6429036357988
2012-06-05,1248.1812139887106
2012-06-06,1268.043434284224
2012-06-07,1298.2920881850478
2012-06-08,1277.2225175401024
2012-06-11,1284.3358017753012
2012-06-12,1295.9883134362942
2012-06-13,1301.5268955427537
2012-06-14,1293.7178414928085
2012-06-15,1304.3742516236664
2012-06-18,1320.2426268591328
2012-06-19,1320.3605183078787
2012-06-20,1312.0365204154991
2012-06-21,1297.4517835988372
2012-06-22,1276.827355392395
2012-06-25,1263.880803848271
2012-06-26,1262.4954567805407
2012-06-27,1277.7193810530734
2012-06-28,1273.153746796996
2012-06-29,1320.36384312098
2012-07-02,1324.753344965857
2012-07-03,1330.2570997230343
2012-07-04,1345.3592527186509
2012-07-05,1348.3386348881982
2012-07-06,1338.942500134653
2012-07-09,1332.836710865032
2012-07-10,1323.0887932749706
2012-07-11,1319.4486985676356
2012-07-12,1302.6952479448603
2012-07-13,1316.375017750202
2012-07-16,1323.6111215400538
2012-07-17,1336.9870604874845
2012-07-18,1342.9061365407688
2012-07-19,1371.5516596300179
2012-07-20,1369.5318997639056
2012-07-23,1329.1996466821258
2012-07-24,1321.8483989621186
2012-07-25,1314.4473035772253
2012-07-26,1351.0152193525994
2012-07-27,1377.173439041241
2012-07-30,1397.8196836735187
2012-07-31,1405.8552243060524
2012-08-01,1399.510622854663
2012-08-02,1394.7617315628722
2012-08-03,1396.9771696579458
2012-08-06,1416.0622680639724
2012-08-07,1425.5301928352687
2012-08-08,1435.6594680360663
2012-08-09,1425.0320480390046
2012-08-10,1413.7004419115615
2012-08-13,1412.6630033935721
2012-08-14,1417.160779974851
2012-08-15,1419.2867880425554
2012-08-16,1429.7411712948847
2012-08-17,1419.5336150507032
2012-08-20,1424.3570520506644
2012-08-21,1440.0676026660442
2012-08-22,1433.5573699268648
2012-08-23,1427.0710226163494
2012-08-24,1414.9198600137306
2012-08-27,1413.7428121623213
2012-08-28,1420.1869551716381
2012-08-29,1422.8442428516591
2012-08-30,1411.4603531584912
2012-08-31,1410.5800784593425
2012-09-03,1396.533493632684
2012-09-04,1391.8010243146969
2012-09-05,1371.0272822332786
2012-09-06,1402.4982498950244
2012-09-07,1421.135548924436
2012-09-10,1410.6522628512657
2012-09-11,1413.51182016396
2012-09-12,1421.240134142572
2012-09-13,1417.594767770696
2012-09-14,1441.3457434402942
2012-09-17,1420.7453280404347
2012-09-18,1410.0120161244968
2012-09-19,1418.528878094099
2012-09-20,1406.4105735055014
2012-09-21,1420.9933611440304
2012-09-24,1409.3687513526925
2012-09-25,1414.3506358068223
2012-09-26,1404.1750046259915
2012-09-27,1413.6026763780983
2012-09-28,1407.1993322549529
2012-10-01,1401.2591174461763
2012-10-02,1411.5024410077872
2012-10-03,1408.6793202035628
2012-10-04,1410.3898904070031
2012-10-05,1422.2861565736664
2012-10-08,1417.7584797327052
2012-10-09,1421.99779421581
2012-10-10,1420.4013030604199
2012-10-11,1425.3173036501394
2012-10-12,1419.4242539531483
2012-10-15,1415.4044545394836
2012-10-16,1427.0972563977807
2012-10-17,1458.906024576003
2012-10-18,1462.0075146133872
2012-10-19,1465.7394201029588
2012-10-22,1451.9740350584607
2012-10-23,1446.0865777285717
2012-10-24,1440.4767506349183
2012-10-25,1448.232674413295
2012-10-26,1440.2588388632857
2012-10-29,1438.0721401033575
2012-10-30,1442.2402715438716
2012-10-31,1456.8689612036221
2012-11-01,1441.4516299540667
2012-11-02,1435.1903372654565
2012-11-05,1428.0044889595672
2012-11-06,1437.0172138555808
2012-11-07,1435.9175885367547
2012-11-08,1426.2181873926038
2012-11-09,1424.4230929101
2012-11-12,1435.916291602189
2012-11-13,1420.2601328239728
2012-11-14,1414.7190430496355
2012-11-15,1408.656333848582
2012-11-16,1411.1260187218516
2012-11-19,1430.6803258443506
2012-11-20,1435.7817861817537
2012-11-21,1418.7148097906727
2012-11-22,1434.7968985854695
2012-11-23,1445.3407044753192
2012-11-26,1453.0888268797294
2012-11-27,1464.671642095736
2012-11-28,1457.001816707171
2012-11-29,1446.2579964299764
2012-11-30,1449.8264703176292
2012-12-03,1457.7582973221351
2012-12-04,1460.492789349191
2012-12-05,1469.5134085285542
2012-12-06,1474.3352279296137
2012-12-07,1475.177322614915
2012-12-10,1479.536622811375
2012-12-11,1496.272753214896
2012-12-12,1511.109950183115
2012-12-13,1503.2440712256414
2012-12-14,1494.5836913299534
2012-12-17,1501.7427169382734
2012-12-18,1523.3253929938894
2012-12-19,1532.9475769483715
2012-12-20,1528.3717870479327
2012-12-21,1526.2216052283668
2012-12-24,1519.5264716471117
2012-12-25,1519.5264716471117
2012-12-26,1516.890311800392
2012-12-27,1533.0777268353845
2012-12-28,1551.3372826957984
2012-12-31,1547.0672435115027
2013-01-01,1547.0672435115032
2013-01-02,1595.7043739613637
2013-01-03,1624.5411834692763
2013-01-04,1602.9705211305957
2013-01-07,1607.5317341680782
2013-01-08,1603.6050561126956
2013-01-09,1604.1200254518
2013-01-10,1619.8746101297236
2013-01-11,1616.649041784946
2013-01-14,1631.577712650948
2013-01-15,1630.2346619569096
2013-01-16,1637.9684122980045
2013-01-17,1643.3547709926336
2013-01-18,1641.0591910996789
2013-01-21,1651.4884710108759
2013-01-22,1657.7576993644088
2013-01-23,1653.9625224133847
2013-01-24,1647.0795592864015
2013-01-25,1655.1483625185588
2013-01-28,1650.232943709527
2013-01-29,1687.3524822096947
2013-01-30,1683.3550631434357
2013-01-31,1676.4223529117203
2013-02-01,1677.9825069807446
2013-02-04,1688.7125578511143
2013-02-05,1671.2514313321672
2013-02-06,1670.9250829549146
2013-02-07,1671.3062001427309
2013-02-08,1679.6592182616412
2013-02-11,1692.0100522340913
2013-02-12,1713.3068051453722
2013-02-13,1732.1853773757937
2013-02-14,1763.5126992323842
2013-02-15,1758.4691832379467
2013-02-18,1774.6551060628678
2013-02-19,1769.936629643232
2013-02-20,1748.4378101745108
2013-02-21,1703.3630849723318
2013-02-22,1727.8521650216962
2013-02-25,1749.6712840723944
2013-02-26,1720.393317582664
2013-02-27,1708.9308609439754
2013-02-28,1729.144812916535
2013-03-01,1716.7002383054555
2013-03-04,1687.9933216693082
2013-03-05,1712.5881240893132
2013-03-06,1744.1432027814847
2013-03-07,1742.5401598237468
2013-03-08,1745.7843620917415
2013-03-11,1759.6798242570794
2013-03-12,1744.833243095642
2013-03-13,1737.9607981364902
2013-03-14,1726.6937192978537
2013-03-15,1756.147381911647
2013-03-18,1724.3821246391406
2013-03-19,1723.9632277849341
2013-03-20,1722.2439611843386
2013-03-21,1729.478571729165
2013-03-22,1724.5579274098138
2013-03-25,1739.7965187591285
2013-03-26,1750.2586051269134
2013-03-27,1755.9638959074437
2013-03-28,1744.6138652082393
2013-03-29,1744.6138652082398
2013-04-01,1742.7731139236698
2013-04-02,1747.552946752514
2013-04-03,1743.8538959120356
2013-04-04,1702.6975503565154
2013-04-05,1700.5856122826774
2013-04-08,1707.7218959030793
2013-04-09,1752.9869599893243
2013-04-10,1773.4731089309764
2013-04-11,1780.688745065256
2013-04-12,1757.9788062164284
2013-04-15,1719.5059535959158
2013-04-16,1702.4215756875121
2013-04-17,1712.0054221170278
2013-04-18,1674.2950346994107
2013-04-19,1677.480503243287
2013-04-22,1684.5239111364158
2013-04-23,1690.9894556059105
2013-04-24,1707.7676625349652
2013-04-25,1716.9245937013725
2013-04-26,1711.9500383855177
2013-04-29,1728.0990557756415
2013-04-30,1744.7580785761872
2013-05-01,1719.1925345993347
2013-05-02,1702.446655935583
2013-05-03,1726.2393074656268
2013-05-06,1726.9591232546688
2013-05-07,1728.9325649359437
2013-05-08,1754.4469202559178
2013-05-09,1761.4409912986441
2013-05-10,1728.4795138732168
2013-05-13,1720.457284215003
2013-05-14,1715.0715367086173
2013-05-15,1677.7223621354653
2013-05-16,1645.545925118529
2013-05-17,1614.8785728332653
2013-05-20,1636.508042461114
2013-05-21,1630.5565975118752
2013-05-22,1613.1267416061007
2013-05-23,1578.351609075877
2013-05-24,1547.401329170363
2013-05-27,1521.9423848816339
2013-05-28,1524.4508228067298
2013-05-29,1535.569831137544
2013-05-30,1525.2072246019748
2013-05-31,1505.8784061875795
2013-06-03,1520.1570282391651
2013-06-04,1508.9935714473277
2013-06-05,1475.8026607999566
2013-06-06,1441.9066582384803
2013-06-07,1423.077119275896
2013-06-10,1416.999761409004
2013-06-11,1403.8657023931707
2013-06-12,1401.0888761819795
2013-06-13,1381.4132500221917
2013-06-14,1418.589751726486
2013-06-17,1415.2085115282764
2013-06-18,1386.953847682845
2013-06-19,1429.4727531671103
2013-06-20,1346.1062001006087
2013-06-21,1347.0607470787431
2013-06-24,1333.4195647530582
2013-06-25,1324.322138039644
2013-06-26,1360.3670919256408
2013-06-27,1369.2068711810318
2013-06-28,1344.9175937831428
2013-07-01,1327.7871749790847
2013-07-02,1362.4378390556467
2013-07-03,1327.6149784640866
2013-07-04,1368.4776953271362
2013-07-05,1379.0990564490717
2013-07-08,1377.0067834433044
2013-07-09,1401.7961377441932
2013-07-10,1417.0366158354889
2013-07-11,1442.8131072619256
2013-07-12,1441.4631147342795
2013-07-15,1448.456703551272
2013-07-16,1468.7175056378578
2013-07-17,1484.875673022282
2013-07-18,1477.118083543332
2013-07-19,1484.9147275394448
2013-07-22,1520.3533309410539
2013-07-23,1524.3472388779087
2013-07-24,1523.288811354854
2013-07-25,1482.027250773517
2013-07-26,1486.3126172137202
2013-07-29,1475.5808565838408
2013-07-30,1461.097473810178
2013-07-31,1452.613476941197
2013-08-01,1452.701375112515
2013-08-02,1451.973561614918
2013-08-05,1468.3496590257114
2013-08-06,1468.1340328160072
2013-08-07,1449.0749402775039
2013-08-08,1473.4248336781654
2013-08-09,1488.6362618863038
2013-08-12,1521.1867560477106
2013-08-13,1559.8802998817755
2013-08-14,1560.5345577300757
2013-08-15,1547.6968697617237
2013-08-16,1555.0459871128091
2013-08-19,1566.2898369628856
2013-08-20,1539.796745415734
2013-08-21,1539.1019064479124
2013-08-22,1536.6844824417533
2013-08-23,1561.7855124984076
2013-08-26,1572.8794504991358
2013-08-27,1547.7058383688936
2013-08-28,1523.229241374638
2013-08-29,1516.8218542347745
2013-08-30,1534.3780251216483
2013-09-02,1577.537386105003
2013-09-03,1615.4898758013778
2013-09-04,1647.9046387737064
2013-09-05,1638.6601389865493
2013-09-06,1642.2077059790645
2013-09-09,1662.3861197328768
2013-09-10,1675.4833029000042
2013-09-11,1676.2672967872122
2013-09-12,1657.1150790285994
2013-09-13,1629.3314951758668
2013-09-16,1655.9446459154958
2013-09-17,1651.0344613632437
2013-09-18,1626.1335734014929
2013-09-19,1678.0993861703203
2013-09-20,1660.0460522780727
2013-09-23,1657.184398161854
2013-09-24,1649.6252831399036
2013-09-25,1646.8264219838277
2013-09-26,1649.239790011457
2013-09-27,1646.6989224844056
2013-09-30,1632.780581301196
2013-10-01,1634.6814153781452
2013-10-02,1627.4602842092856
2013-10-03,1619.0978559751813
2013-10-04,1620.9029880359267
2013-10-07,1584.9389588518875
2013-10-08,1586.5695681172708
2013-10-09,1595.7171436185376
2013-10-10,1601.8038021901555
