Date,SINGAPORE IMI HIGH DIVIDEND YIELD
2013-10-10,1771.96665782676
2013-10-11,1772.3254485766806
2013-10-14,1774.981196276032
2013-10-15,1777.1946568772048
2013-10-16,1792.3325035249766
2013-10-17,1793.7362908757366
2013-10-18,1801.2205559361148
2013-10-21,1792.9983533421412
2013-10-22,1798.2530895977588
2013-10-23,1793.1104564381449
2013-10-24,1807.7423817393833
2013-10-25,1807.012303795412
2013-10-28,1803.9181078953245
2013-10-29,1812.7397160538262
2013-10-30,1820.436360792887
2013-10-31,1808.0809567031133
2013-11-01,1801.9273736754228
2013-11-04,1804.2207923379194
2013-11-05,1794.8874433425144
2013-11-06,1807.3624504723668
2013-11-07,1801.7776521024398
2013-11-08,1787.7967554432225
2013-11-11,1792.7665432701624
2013-11-12,1780.9676261319228
2013-11-13,1770.7685937263668
2013-11-14,1774.1212845828027
2013-11-15,1780.4577754710408
2013-11-18,1785.4114829147707
2013-11-19,1782.2500020555178
2013-11-20,1786.3806615277697
2013-11-21,1769.220936606788
2013-11-22,1769.3197637925332
2013-11-25,1768.8513558055818
2013-11-26,1762.2941760662363
2013-11-27,1765.0630981756974
2013-11-28,1768.5086114728854
2013-11-29,1770.3716291156013
2013-12-02,1772.2363306232287
2013-12-03,1771.3952541559718
2013-12-04,1759.05768455204
2013-12-05,1745.8653293120647
2013-12-06,1751.1054345640202
2013-12-09,1759.1104269797934
2013-12-10,1745.8559286511595
2013-12-11,1731.562246620636
2013-12-12,1722.687149301383
2013-12-13,1732.4065670442558
2013-12-16,1731.657772053552
2013-12-17,1728.3209452007823
2013-12-18,1731.8883606998927
2013-12-19,1729.058622500609
2013-12-20,1740.9873618139932
2013-12-23,1749.6099696849076
2013-12-24,1749.7818705726575
2013-12-25,1749.7818705726575
2013-12-26,1751.0495321775275
2013-12-27,1761.155335251581
2013-12-30,1765.920240549932
2013-12-31,1775.7091601089066
2014-01-01,1775.7091601089066
2014-01-02,1775.0667454199663
2014-01-03,1761.086378276256
2014-01-06,1750.264197244773
2014-01-07,1746.5642981301378
2014-01-08,1760.8644376690538
2014-01-09,1758.639290216169
2014-01-10,1774.0193860445213
2014-01-13,1772.6979895546176
2014-01-14,1759.997777363024
2014-01-15,1747.4249684527974
2014-01-16,1743.3425450684458
2014-01-17,1748.5022502475185
2014-01-20,1738.092663212071
2014-01-21,1746.2747617382508
2014-01-22,1763.0613262929794
2014-01-23,1748.6874493493083
2014-01-24,1738.4666086400457
2014-01-27,1729.8730474572365
2014-01-28,1738.281454406302
2014-01-29,1735.3436085797398
2014-01-30,1729.1459770630063
2014-01-31,1724.5464649975904
2014-02-03,1715.1679485492277
2014-02-04,1713.4321865386937
2014-02-05,1707.8530209482312
2014-02-06,1715.8280089841082
2014-02-07,1724.468622669019
2014-02-10,1720.3541081084413
2014-02-11,1732.1227559218903
2014-02-12,1727.3801436998838
2014-02-13,1729.2900818543867
2014-02-14,1738.7838875057932
2014-02-17,1741.4196784882706
2014-02-18,1740.362367980584
2014-02-19,1743.2142832475458
2014-02-20,1731.6900663135991
2014-02-21,1732.285119135706
2014-02-24,1748.7408345532233
2014-02-25,1755.0023444066394
2014-02-26,1750.5491135242617
2014-02-27,1754.3279089841435
2014-02-28,1749.8548977219305
2014-03-03,1728.2181776091936
2014-03-04,1736.0310879163344
2014-03-05,1736.5803917174924
2014-03-06,1747.312353318466
2014-03-07,1746.9734361398876
2014-03-10,1736.9325899024195
2014-03-11,1737.5225706653966
2014-03-12,1734.980927778347
2014-03-13,1738.095817951837
2014-03-14,1728.7944359957905
2014-03-17,1734.885497667077
2014-03-18,1732.8087256492392
2014-03-19,1730.2772993582926
2014-03-20,1709.3241308508543
2014-03-21,1713.4385542823497
2014-03-24,1733.2908752104852
2014-03-25,1729.0364317005328
2014-03-26,1740.8051714588457
2014-03-27,1750.3823218925509
2014-03-28,1761.4481146976384
2014-03-31,1767.7482809494786
2014-04-01,1765.2454468932997
2014-04-02,1764.8049868671867
2014-04-03,1774.5576728029596
2014-04-04,1777.6331231169536
2014-04-07,1771.7598601452037
2014-04-08,1784.492492876448
2014-04-09,1794.8529336683787
2014-04-10,1795.1903408870617
2014-04-11,1788.8346271357598
2014-04-14,1784.4144156826821
2014-04-15,1789.8798563055511
2014-04-16,1797.454237333116
2014-04-17,1800.1958970752003
2014-04-18,1800.1958970752007
2014-04-21,1797.7710211325327
2014-04-22,1802.0372013300566
2014-04-23,1796.629667538746
2014-04-24,1811.6604633460581
2014-04-25,1812.2869952297974
2014-04-28,1810.7529800815769
2014-04-29,1822.0567482895378
2014-04-30,1824.439767837132
2014-05-01,1828.664188234535
2014-05-02,1832.7994378496896
2014-05-05,1836.866564529651
2014-05-06,1838.0524955403198
2014-05-07,1836.1450408044504
2014-05-08,1843.6349335852033
2014-05-09,1841.3082201434247
2014-05-12,1836.178446307092
2014-05-13,1834.78506862198
2014-05-14,1850.162701597728
2014-05-15,1852.0059146510998
2014-05-16,1854.3397889049993
2014-05-19,1859.5674417724995
2014-05-20,1862.6595143663217
2014-05-21,1871.4502798548108
2014-05-22,1869.1674419888718
2014-05-23,1862.2369160489543
2014-05-26,1855.1066193567679
2014-05-27,1859.1728501621449
2014-05-28,1861.7900110568655
2014-05-29,1889.3012724718512
2014-05-30,1863.5786742081991
2014-06-02,1864.648272689765
2014-06-03,1861.0567009975448
2014-06-04,1867.0923267984926
2014-06-05,1862.3739683594229
2014-06-06,1872.8225913980232
2014-06-09,1885.8705288858541
2014-06-10,1885.66433473624
2014-06-11,1889.5024860880665
2014-06-12,1897.987379897793
2014-06-13,1894.3805548131104
2014-06-16,1896.7365709180604
2014-06-17,1891.9882322929127
2014-06-18,1917.557201943137
2014-06-19,1924.1214288733365
2014-06-20,1915.9060156105681
2014-06-23,1913.8834306596254
2014-06-24,1918.105324768198
2014-06-25,1911.0384155229317
2014-06-26,1913.7782436268037
2014-06-27,1912.4561469437836
2014-06-30,1910.4035508234867
2014-07-01,1912.8263004034172
2014-07-02,1920.9145666245383
2014-07-03,1927.657656585881
2014-07-04,1927.228474959489
2014-07-07,1926.7325872112622
2014-07-08,1923.8537183948972
2014-07-09,1926.189644865471
2014-07-10,1924.5630917748329
2014-07-11,1931.3126949980087
2014-07-14,1936.9090114845235
2014-07-15,1932.940835611077
2014-07-16,1940.346012346537
2014-07-17,1946.8853409161482
2014-07-18,1943.9812194535327
2014-07-21,1956.2057541504976
2014-07-22,1960.3051172170171
2014-07-23,1981.9910631656555
2014-07-24,1983.9168447947136
2014-07-25,1983.066798636871
2014-07-28,1981.7092994189913
2014-07-29,1982.5561650399104
2014-07-30,1970.1346555026214
2014-07-31,1975.8491498796323
2014-08-01,1962.4125304332622
2014-08-04,1945.5613632470652
2014-08-05,1952.8368292390012
2014-08-06,1964.987785039354
2014-08-07,1960.0007579445758
2014-08-08,1951.2397774808708
2014-08-11,1962.011428286622
2014-08-12,1966.973407043116
2014-08-13,1973.790355619106
2014-08-14,1975.9045070728066
2014-08-15,1984.0457256801428
2014-08-18,1998.9676623239852
2014-08-19,2000.8199754658133
2014-08-20,2000.579977225174
2014-08-21,1994.3680034937743
2014-08-22,2008.4723775828854
2014-08-25,2006.810549872294
2014-08-26,2004.745863837501
2014-08-27,2015.15736556601
2014-08-28,2008.5329735007765
2014-08-29,2006.6347993412035
2014-09-01,2003.1680010043237
2014-09-02,2011.4382497317715
2014-09-03,2017.472115857153
2014-09-04,2013.392651922103
2014-09-05,2010.8409017888132
2014-09-08,2012.0953693615122
2014-09-09,1997.7534783071637
2014-09-10,1996.2619239476599
2014-09-11,2001.9890842313691
2014-09-12,1991.1389462950137
2014-09-15,1972.825967347178
2014-09-16,1949.4416094087799
2014-09-17,1966.7290092660032
2014-09-18,1959.18832699339
2014-09-19,1970.9098303647534
2014-09-22,1956.3690808719002
2014-09-23,1958.1647088434554
2014-09-24,1967.0001615368672
2014-09-25,1964.9353884514464
2014-09-26,1947.277207421294
2014-09-29,1948.1521261939286
2014-09-30,1943.2411723630416
2014-10-01,1953.6004637867277
2014-10-02,1947.9344806360962
2014-10-03,1936.4213427938737
2014-10-06,1942.5578893027273
2014-10-07,1931.9231959461963
2014-10-08,1926.8646380036628
2014-10-09,1945.0718193188256
2014-10-10,1926.851964228588
2014-10-13,1911.1067573896833
2014-10-14,1899.609752306023
2014-10-15,1895.4106410234128
2014-10-16,1875.425602470552
2014-10-17,1885.2753021021015
2014-10-20,1903.2314286958365
2014-10-21,1902.2377285549226
2014-10-22,1901.3404113355875
2014-10-23,1915.0333357299505
2014-10-24,1922.8942358511204
2014-10-27,1919.9806595988732
2014-10-28,1928.4573704486586
2014-10-29,1944.0473179036435
2014-10-30,1939.6254667640849
2014-10-31,1941.8070905551901
2014-11-03,1932.1357981853616
2014-11-04,1935.567782029217
2014-11-05,1943.204266321499
2014-11-06,1936.6572903180597
2014-11-07,1927.4249955918997
2014-11-10,1944.4206624103954
2014-11-11,1939.0593176707002
2014-11-12,1939.6543074602428
2014-11-13,1945.416918956045
2014-11-14,1929.1108038093844
2014-11-17,1922.155401451234
2014-11-18,1932.8889779185579
2014-11-19,1926.5197718506906
2014-11-20,1927.1983194091504
2014-11-21,1943.898620471452
2014-11-24,1927.6047312047274
2014-11-25,1938.3570345500623
2014-11-26,1945.2630876712124
2014-11-27,1944.5403107033537
2014-11-28,1931.9570404623357
2014-12-01,1907.830833525177
2014-12-02,1907.085585846531
2014-12-03,1900.550261149705
2014-12-04,1901.159208309706
2014-12-05,1886.3860642794093
2014-12-08,1888.4206785651459
2014-12-09,1895.0044605079456
2014-12-10,1903.16253848311
2014-12-11,1897.9283749182146
2014-12-12,1903.2255836208744
2014-12-15,1895.438399276269
2014-12-16,1891.9924762313392
2014-12-17,1892.8378768542161
2014-12-18,1882.0431556694348
2014-12-19,1878.7951733885998
2014-12-22,1898.6481782992546
2014-12-23,1895.1542557508833
2014-12-24,1901.3557875924612
2014-12-25,1901.3557875924612
2014-12-26,1906.16713827437
2014-12-29,1913.4452983962467
2014-12-30,1917.6849921582611
2014-12-31,1913.0828329279384
2015-01-01,1913.0828329279384
2015-01-02,1914.623548397804
2015-01-05,1904.0865253170568
2015-01-06,1893.0691429098422
2015-01-07,1889.9406994033
2015-01-08,1905.1719582404032
2015-01-09,1911.2943888089792
2015-01-12,1906.0957919668997
2015-01-13,1897.4291197606829
2015-01-14,1904.6002974913852
2015-01-15,1912.4628418448576
2015-01-16,1910.5108207846558
2015-01-19,1899.9784155224215
2015-01-20,1912.8124044255962
2015-01-21,1923.9235336342647
2015-01-22,1925.8687741141493
2015-01-23,1920.8061062165648
2015-01-26,1912.8208835987064
2015-01-27,1922.425185962631
2015-01-28,1914.3789716690183
2015-01-29,1922.9109038434851
2015-01-30,1915.940962149174
2015-02-02,1940.1754392705798
2015-02-03,1947.7570209035289
2015-02-04,1959.7478078505892
2015-02-05,1957.6106974722557
2015-02-06,1963.6558026777816
2015-02-09,1948.9598656915066
2015-02-10,1947.0573445170337
2015-02-11,1940.9620048135148
2015-02-12,1935.1641240850374
2015-02-13,1950.3414761059887
2015-02-16,1948.7382808552527
2015-02-17,1950.7249022028468
2015-02-18,1953.5944685480215
2015-02-19,1955.3921666381896
2015-02-20,1954.456950929927
2015-02-23,1951.7238104095638
2015-02-24,1968.6860391649664
2015-02-25,1989.7102986998602
2015-02-26,1970.8868979176361
2015-02-27,1961.8254426813373
2015-03-02,1953.3342062697536
2015-03-03,1956.9024531246762
2015-03-04,1956.2752256748763
2015-03-05,1945.2665540187845
2015-03-06,1941.5591140693057
2015-03-09,1930.618355508008
2015-03-10,1918.1113851500372
2015-03-11,1917.0410037981253
2015-03-12,1930.34870895557
2015-03-13,1918.8318031411056
2015-03-16,1919.7032626697462
2015-03-17,1914.6877011556294
2015-03-18,1906.2930452336473
2015-03-19,1914.192775838065
2015-03-20,1930.9972324173625
2015-03-23,1953.4502467985444
2015-03-24,1962.782137860093
2015-03-25,1964.1000820633167
2015-03-26,1971.6842937043407
2015-03-27,1979.7923273355223
2015-03-30,1968.116845853554
2015-03-31,1975.0313521921328
2015-04-01,1987.951939039202
2015-04-02,1999.7938843226148
2015-04-03,1999.7938843226143
2015-04-06,2016.935136406701
2015-04-07,2007.0746210805435
2015-04-08,2008.3234384177517
2015-04-09,2010.0501290495913
2015-04-10,2006.5318147987366
2015-04-13,2006.961959043639
2015-04-14,2044.3703068272441
2015-04-15,2048.71840648319
2015-04-16,2057.3754477925654
2015-04-17,2070.339875248237
2015-04-20,2052.8666788567957
2015-04-21,2049.657332508204
2015-04-22,2051.390181872575
2015-04-23,2053.8534002421525
2015-04-24,2081.3332833935665
2015-04-27,2100.580089281349
2015-04-28,2111.080840129941
2015-04-29,2107.3257489408134
2015-04-30,2099.7833565139745
2015-05-01,2093.7765234091803
2015-05-04,2078.5076350716545
2015-05-05,2069.089990185666
2015-05-06,2079.246523069481
2015-05-07,2063.7647755144408
2015-05-08,2075.6434864826865
2015-05-11,2076.0439040443885
2015-05-12,2074.4616139619443
2015-05-13,2094.998690720733
2015-05-14,2100.6702094355483
2015-05-15,2113.447451264948
2015-05-18,2099.5499464192326
2015-05-19,2090.817129136901
2015-05-20,2082.8352288761816
2015-05-21,2073.398064842913
2015-05-22,2085.2233246625574
2015-05-25,2074.603893306308
2015-05-26,2047.3652147147318
2015-05-27,2025.7912059149924
2015-05-28,2014.7472342797223
2015-05-29,2017.2607298365856
2015-06-01,2010.404875121219
2015-06-02,2007.5800167017358
2015-06-03,2014.8150016253808
2015-06-04,2007.9889833243942
2015-06-05,1984.904968731153
2015-06-08,1978.92869937351
2015-06-09,1987.1855252907728
2015-06-10,2010.7556177804122
2015-06-11,2009.4536078764072
2015-06-12,2016.7934406724082
2015-06-15,2001.586839856532
2015-06-16,2004.7830865628146
2015-06-17,2004.058259627557
2015-06-18,2027.1506085305614
2015-06-19,2034.4869851657509
2015-06-22,2032.2749183095411
2015-06-23,2028.0006018137096
2015-06-24,2026.387542985274
2015-06-25,2017.6647868308842
2015-06-26,2002.271371528431
2015-06-29,1987.527962471891
2015-06-30,2006.019406723865
2015-07-01,1998.1294033407273
2015-07-02,2001.8887167028408
2015-07-03,2006.6070159183291
2015-07-06,2002.4551728492256
2015-07-07,1992.910499994433
2015-07-08,1984.09710719314
2015-07-09,1974.8287696741986
2015-07-10,1977.6689162144835
2015-07-13,1981.4891696633183
2015-07-14,1981.434518536655
2015-07-15,1973.4214631050697
2015-07-16,1983.0061670292407
2015-07-17,1981.8449439324916
2015-07-20,1975.3261830199554
2015-07-21,1995.2666306932379
2015-07-22,1990.29568189249
2015-07-23,1984.1600823858955
2015-07-24,1990.9472982886239
2015-07-27,1986.4457354047795
2015-07-28,1972.9444141974166
2015-07-29,1978.6964049646685
2015-07-30,1956.4353612732543
2015-07-31,1947.382068524897
2015-08-03,1927.3645613304975
2015-08-04,1937.0102861429743
2015-08-05,1921.5098392550738
2015-08-06,1926.6329518111138
2015-08-07,1926.563415847213
2015-08-10,1927.606982625982
2015-08-11,1873.4668552865678
2015-08-12,1856.7025765849876
2015-08-13,1878.0042593746207
2015-08-14,1874.1343036622236
2015-08-17,1846.3741343567124
2015-08-18,1840.5135545224844
2015-08-19,1827.3209227670366
2015-08-20,1810.5611892316667
2015-08-21,1782.5389490173707
2015-08-24,1704.3394243920409
2015-08-25,1749.479982916553
2015-08-26,1727.029092340937
2015-08-27,1771.0194855666514
2015-08-28,1772.2981383679196
2015-08-31,1766.2561264825993
2015-09-01,1736.9061692155356
2015-09-02,1727.3834365802047
2015-09-03,1737.0235542790313
2015-09-04,1733.1874464470764
2015-09-07,1709.7828291316735
2015-09-08,1747.6081045235776
2015-09-09,1789.3178116798688
2015-09-10,1766.9725404176115
2015-09-11,1767.0349555550345
2015-09-14,1775.1987409945975
2015-09-15,1779.2984874810147
2015-09-16,1806.6096483685808
2015-09-17,1801.1367817039945
2015-09-18,1817.710502209623
2015-09-21,1801.1178483499446
2015-09-22,1775.6747716922432
2015-09-23,1763.228449109352
2015-09-24,1762.0538701691269
2015-09-25,1750.7964997220665
2015-09-28,1729.509088939796
2015-09-29,1734.934393145659
2015-09-30,1742.3834193563973
2015-10-01,1739.4696012354316
2015-10-02,1731.5791692765138
2015-10-05,1758.3736989477475
2015-10-06,1776.9251824395692
2015-10-07,1819.802850994479
2015-10-08,1814.8393932544568
2015-10-09,1850.168553846409
2015-10-12,1859.0390070709088
2015-10-13,1829.3835028434364
2015-10-14,1863.6220969982728
2015-10-15,1883.390388960709
2015-10-16,1878.676449650524
2015-10-19,1873.827388666567
2015-10-20,1861.3155782077154
2015-10-21,1872.8348453626245
2015-10-22,1872.3809406351952
2015-10-23,1882.6647145703946
2015-10-26,1898.2969193210456
2015-10-27,1877.321262756981
2015-10-28,1889.590713896885
2015-10-29,1855.0694955963193
2015-10-30,1857.5529832661578
2015-11-02,1856.1498284215252
2015-11-03,1866.436077699648
2015-11-04,1869.230922139624
2015-11-05,1864.7110426495833
2015-11-06,1838.4013942072488
2015-11-09,1826.0083968381762
2015-11-10,1828.5118886288221
2015-11-11,1820.2446208666267
2015-11-12,1811.5384039903079
2015-11-13,1790.5131281976621
2015-11-16,1792.9313979410608
2015-11-17,1798.0557229542567
2015-11-18,1778.648974922703
2015-11-19,1802.9158889389125
2015-11-20,1806.5265200170993
2015-11-23,1797.7363957368357
2015-11-24,1814.750554684868
2015-11-25,1811.8399738418436
2015-11-26,1823.757769499203
2015-11-27,1797.2916159880674
2015-11-30,1794.6085050072995
2015-12-01,1797.6529953155757
2015-12-02,1790.6788163242431
2015-12-03,1799.6287755871208
2015-12-04,1796.657907944986
2015-12-07,1801.524241123953
2015-12-08,1771.7593030563567
2015-12-09,1780.330042617424
2015-12-10,1775.379674263917
2015-12-11,1754.9909124171093
2015-12-14,1741.9006895711489
2015-12-15,1747.4760927190941
2015-12-16,1747.7329511739802
2015-12-17,1750.3690161886882
2015-12-18,1752.9881450098867
2015-12-21,1758.9885085191352
2015-12-22,1776.2762437735628
2015-12-23,1777.2383293257249
2015-12-24,1781.1272144655509
2015-12-25,1781.1272144655509
2015-12-28,1773.227705459084
2015-12-29,1764.1559277358278
2015-12-30,1765.5021085422622
2015-12-31,1763.6130021465929
2016-01-01,1763.6130021465929
2016-01-04,1729.0717702900392
2016-01-05,1730.075645222501
2016-01-06,1699.7528669401256
2016-01-07,1650.3390445703715
2016-01-08,1651.9564744682923
2016-01-11,1636.3240482680321
2016-01-12,1614.8190388390306
2016-01-13,1622.0820177272496
2016-01-14,1575.0728291143014
2016-01-15,1567.5508041462767
2016-01-18,1542.7786747116995
2016-01-19,1578.880030447669
2016-01-20,1543.013549946263
2016-01-21,1537.632496708339
2016-01-22,1572.722513711656
2016-01-25,1557.8384191092448
2016-01-26,1540.6125652675294
2016-01-27,1537.9416285082827
2016-01-28,1549.8006519229482
2016-01-29,1581.5334508940393
2016-02-01,1585.2728093934718
2016-02-02,1560.7195702279782
2016-02-03,1553.6895119173494
2016-02-04,1603.039487555427
2016-02-05,1630.7772461035822
2016-02-08,1629.3281815522191
2016-02-09,1641.757337868766
2016-02-10,1627.7173650765753
2016-02-11,1604.1566646470008
2016-02-12,1603.4187872950274
2016-02-15,1633.135414131725
2016-02-16,1667.031607373037
2016-02-17,1638.8305320332288
2016-02-18,1664.364292263365
2016-02-19,1658.495585195084
2016-02-22,1663.696919451474
2016-02-23,1662.4218059518005
2016-02-24,1628.4950714126724
2016-02-25,1626.3700442456109
2016-02-26,1647.1798472337052
2016-02-29,1649.8585348420881
2016-03-01,1659.825515745143
2016-03-02,1683.9584103573643
2016-03-03,1727.27891205116
2016-03-04,1771.9465961971896
2016-03-07,1776.1180390107588
2016-03-08,1729.4203544231507
2016-03-09,1764.3116073359797
2016-03-10,1757.9659089073332
2016-03-11,1773.1022700606952
2016-03-14,1773.882443559832
2016-03-15,1767.7008867419902
2016-03-16,1768.6729999518864
2016-03-17,1816.9188049297684
2016-03-18,1822.5964689067296
2016-03-21,1815.4561113655377
2016-03-22,1808.4153741200691
2016-03-23,1804.4856254007436
2016-03-24,1789.6772081222255
2016-03-25,1789.677208122226
2016-03-28,1780.694818541315
2016-03-29,1771.2227475659906
2016-03-30,1820.786291325457
2016-03-31,1814.5402115405236
2016-04-01,1799.4944101401695
2016-04-04,1796.9462290586516
2016-04-05,1768.5192306324366
2016-04-06,1782.189962484339
2016-04-07,1782.157346902631
2016-04-08,1793.7932669093618
2016-04-11,1795.2759454744075
2016-04-12,1789.2789253149688
2016-04-13,1836.3381695889277
2016-04-14,1828.7290502228225
2016-04-15,1844.3517242087858
2016-04-18,1845.2609828858003
2016-04-19,1884.6987079319179
2016-04-20,1878.380862673566
2016-04-21,1881.545330052066
2016-04-22,1869.0776486145735
2016-04-25,1842.924673214764
2016-04-26,1838.2736538392107
2016-04-27,1830.4085376306969
2016-04-28,1837.9864746971284
2016-04-29,1838.2081845336272
2016-05-02,1840.3305105567379
2016-05-03,1818.613987978217
2016-05-04,1781.2288065305895
2016-05-05,1799.21779058762
2016-05-06,1783.003365953238
2016-05-09,1793.8190154395418
2016-05-10,1782.567988635416
2016-05-11,1782.0637053897394
2016-05-12,1785.7203970194994
2016-05-13,1777.8734564341648
2016-05-16,1782.7291392481654
2016-05-17,1817.8501012942581
2016-05-18,1798.120477153622
2016-05-19,1771.1100002693468
2016-05-20,1788.1602474766519
2016-05-23,1790.1252430264833
2016-05-24,1778.221162012326
2016-05-25,1786.4212852759974
2016-05-26,1801.1138689991565
2016-05-27,1816.999636412383
2016-05-30,1807.5394972532085
2016-05-31,1807.6615760115208
2016-06-01,1798.835436950284
2016-06-02,1804.3417292599604
2016-06-03,1836.2003969788911
2016-06-06,1856.4806285336833
2016-06-07,1864.510862734981
2016-06-08,1882.9906955098368
2016-06-09,1870.3208260716228
2016-06-10,1850.6606273145376
2016-06-13,1850.4251406585358
2016-06-14,1838.6298482408538
2016-06-15,1837.833007550217
2016-06-16,1828.2540437534824
2016-06-17,1832.7403257711005
2016-06-20,1853.9092701068384
2016-06-21,1856.5330272998294
2016-06-22,1860.085264802925
2016-06-23,1865.5478633569467
2016-06-24,1832.1296457975689
2016-06-27,1818.7147513145856
2016-06-28,1862.0323531745125
2016-06-29,1890.4557967686956
2016-06-30,1912.4047894585428
2016-07-01,1916.9042670168985
2016-07-04,1941.4748165555031
2016-07-05,1926.7951500276433
2016-07-06,1923.446184676831
2016-07-07,1948.855279023801
2016-07-08,1942.5750008533848
2016-07-11,1969.1273881816762
2016-07-12,1984.8408223642086
2016-07-13,1993.249235093495
2016-07-14,1993.582565596036
2016-07-15,1993.9392030138088
2016-07-18,1970.057911746231
2016-07-19,1955.6236803404572
2016-07-20,1960.9526590129474
2016-07-21,1962.2560693969742
2016-07-22,1959.7851448548386
2016-07-25,1954.2968269753135
2016-07-26,1954.8598309412691
2016-07-27,1960.521546188347
2016-07-28,1967.4821318898196
2016-07-29,1965.065412102784
2016-08-01,1983.811250884212
2016-08-02,1981.2487823314555
2016-08-03,1988.7346522788978
2016-08-04,1994.1256023181065
2016-08-05,1979.3588260248869
2016-08-08,1992.6873724583456
2016-08-09,1997.5022373038823
2016-08-10,2029.5363481147715
2016-08-11,2016.6638615243137
2016-08-12,2027.5881548359564
2016-08-15,2040.0190500665915
2016-08-16,2021.897323661038
2016-08-17,2006.3951839240112
2016-08-18,2005.48886407115
2016-08-19,2006.2547120964487
2016-08-22,1995.4905635509247
2016-08-23,2000.067549520146
2016-08-24,1997.9194935749515
2016-08-25,2009.3517001936243
2016-08-26,1993.3275001125164
2016-08-29,1950.5405191524694
2016-08-30,1950.3634746670532
2016-08-31,1952.053898360499
2016-09-01,1947.3507857346124
2016-09-02,1922.1885159422177
2016-09-05,1936.3997313892457
2016-09-06,1967.3423727307936
2016-09-07,1968.3281248762473
2016-09-08,1975.395889912114
2016-09-09,1941.5848777869724
2016-09-12,1940.2994856136618
2016-09-13,1902.8383703706677
2016-09-14,1900.614950881915
2016-09-15,1893.3945996384882
2016-09-16,1898.7735204690205
2016-09-19,1917.2943376561407
2016-09-20,1908.92532956595
2016-09-21,1916.8323025634704
2016-09-22,1926.5293105751755
2016-09-23,1920.328873740862
2016-09-26,1911.642016018194
2016-09-27,1913.109451526672
2016-09-28,1913.3791923722188
2016-09-29,1916.2127931537293
2016-09-30,1910.4077784594858
2016-10-03,1924.4564514150352
2016-10-04,1921.095764351259
2016-10-05,1924.464734718136
2016-10-06,1920.4976654576576
2016-10-07,1905.9130789521191
2016-10-10,1895.710101144689
2016-10-11,1884.4049092720447
2016-10-12,1855.6069067336439
2016-10-13,1844.2434842935415
2016-10-14,1861.9512291178698
2016-10-17,1864.0137850148567
2016-10-18,1871.3161151879717
2016-10-19,1858.763033950142
2016-10-20,1845.7883690097092
2016-10-21,1841.343282130616
2016-10-24,1848.6227011888493
2016-10-25,1852.78791120195
2016-10-26,1838.0826898939886
2016-10-27,1830.0239598509315
2016-10-28,1834.4587988320388
2016-10-31,1837.8457524981795
2016-11-01,1850.6228114808353
2016-11-02,1858.9273727458244
2016-11-03,1846.7290920159262
2016-11-04,1838.6209385261313
2016-11-07,1839.7708721734652
2016-11-08,1850.8554623046705
2016-11-09,1819.8461323957556
2016-11-10,1819.5526066438142
2016-11-11,1799.069404644325
2016-11-14,1774.5199336960368
2016-11-15,1775.3908573351948
2016-11-16,1777.2384280052827
2016-11-17,1781.428327888404
2016-11-18,1770.655215659472
2016-11-21,1755.3165969384156
2016-11-22,1750.7416425290035
2016-11-23,1747.7327836238053
2016-11-24,1766.3799312497763
2016-11-25,1765.255707898657
2016-11-28,1766.2497082402738
2016-11-29,1778.5186223477194
2016-11-30,1782.6073603330624
2016-12-01,1792.8335077182223
2016-12-02,1799.8562673554825
2016-12-05,1810.0895166703522
2016-12-06,1808.3426207606442
2016-12-07,1805.5880004523979
2016-12-08,1806.9378887009118
2016-12-09,1804.975714508925
2016-12-12,1804.420919361022
2016-12-13,1809.3265723352386
2016-12-14,1805.6703423174522
2016-12-15,1754.5846014455228
2016-12-16,1750.8393297795558
2016-12-19,1747.646925907104
2016-12-20,1748.2574685880666
2016-12-21,1747.7079262647092
2016-12-22,1733.626786081657
2016-12-23,1729.8892456634055
2016-12-26,1729.8892456634055
2016-12-27,1743.57937463432
2016-12-28,1746.1302700610609
2016-12-29,1744.6200460413681
2016-12-30,1745.9858376689508
2017-01-02,1745.9858376689508
2017-01-03,1745.371606533854
2017-01-04,1768.5159160333167
2017-01-05,1790.470285482441
2017-01-06,1784.1462657037093
2017-01-09,1792.1494671289545
2017-01-10,1801.2473675799865
2017-01-11,1802.6285793975246
2017-01-12,1817.725993618847
2017-01-13,1825.6824384586214
2017-01-16,1811.783904529226
2017-01-17,1829.7417931416785
2017-01-18,1834.8815178960049
2017-01-19,1824.3320638163777
2017-01-20,1828.7995380342315
2017-01-23,1840.6933879939356
2017-01-24,1856.2559105192825
2017-01-25,1830.407681035224
2017-01-26,1824.5529464536842
2017-01-27,1837.0375300635028
2017-01-30,1841.9421479334117
2017-01-31,1842.7622153907491
2017-02-01,1850.270064618361
2017-02-02,1852.2242497805344
2017-02-03,1858.6246151750465
2017-02-06,1837.50046374769
2017-02-07,1826.3522114909572
2017-02-08,1823.3464040694787
2017-02-09,1828.4164557755898
2017-02-10,1837.7200828402795
2017-02-13,1837.6244324245172
2017-02-14,1836.0117811599239
2017-02-15,1824.4095125544384
2017-02-16,1841.9558227464179
2017-02-17,1851.0097554631272
2017-02-20,1853.1667445149487
2017-02-21,1849.0330204889249
2017-02-22,1869.8095983913252
2017-02-23,1886.6258385483513
2017-02-24,1887.7929730618018
2017-02-27,1908.5004180422588
2017-02-28,1911.0336733400866
2017-03-01,1911.685685929373
2017-03-02,1910.6899904718657
