Date,JAPAN IMI HIGH DIVIDEND YIELD
2010-11-01,1085.293278244167
2010-11-02,1082.5496836379698
2010-11-03,1074.5046945874735
2010-11-04,1097.8244434335788
2010-11-05,1101.888817088984
2010-11-08,1109.0335077746681
2010-11-09,1115.6455454436425
2010-11-10,1098.9980929009394
2010-11-11,1101.9777392536523
2010-11-12,1100.8511396223535
2010-11-15,1095.1194668147184
2010-11-16,1084.0998824718909
2010-11-17,1091.8119954419935
2010-11-18,1103.7062089590856
2010-11-19,1106.8501122987732
2010-11-22,1104.4733794409153
2010-11-23,1111.3297414275598
2010-11-24,1096.639144001234
2010-11-25,1090.527433020007
2010-11-26,1085.5795997231755
2010-11-29,1086.607176438002
2010-11-30,1084.3994047432743
2010-12-01,1083.496290900822
2010-12-02,1094.614876193602
2010-12-03,1113.677018564761
2010-12-06,1114.2997731264911
2010-12-07,1108.2331521221954
2010-12-08,1102.9458029329367
2010-12-09,1110.8565980625708
2010-12-10,1111.5650043325418
2010-12-13,1120.3871134081935
2010-12-14,1128.5759119851
2010-12-15,1124.4725033983298
2010-12-16,1120.98224943242
2010-12-17,1123.197444851789
2010-12-20,1125.4594230475573
2010-12-21,1135.0647128697908
2010-12-22,1136.0488392699622
2010-12-23,1141.6569305841597
2010-12-24,1139.2725053049016
2010-12-27,1142.2075131308052
2010-12-28,1150.2134163155033
2010-12-29,1156.9644246181615
2010-12-30,1152.4207040944548
2010-12-31,1161.5144621934674
2011-01-03,1153.1260230883304
2011-01-04,1160.7534897806784
2011-01-05,1142.6250614763067
2011-01-06,1152.969254533039
2011-01-07,1153.2478572077584
2011-01-10,1156.8029612163177
2011-01-11,1147.121407646658
2011-01-12,1151.7382697104897
2011-01-13,1165.687737870281
2011-01-14,1160.4609448847277
2011-01-17,1162.7043954625976
2011-01-18,1162.1824511779548
2011-01-19,1175.43010983605
2011-01-20,1155.9629023342761
2011-01-21,1149.7942727264374
2011-01-24,1161.473976934565
2011-01-25,1173.4221460934186
2011-01-26,1167.4355906421424
2011-01-27,1162.6536906127226
2011-01-28,1161.3496210828896
2011-01-31,1159.5470907316685
2011-02-01,1172.0958458825971
2011-02-02,1182.3376032549795
2011-02-03,1182.0264388206513
2011-02-04,1185.8686467342336
2011-02-07,1185.7926015538872
2011-02-08,1196.6053758141838
2011-02-09,1193.7764640329451
2011-02-10,1185.8509935130278
2011-02-11,1183.0068851223032
2011-02-14,1193.3016614688997
2011-02-15,1191.0177237863957
2011-02-16,1193.8152489873037
2011-02-17,1213.320955145437
2011-02-18,1214.0658492135485
2011-02-21,1219.3323983070406
2011-02-22,1210.1072748810561
2011-02-23,1204.090608541464
2011-02-24,1205.026906805381
2011-02-25,1210.1811062177849
2011-02-28,1214.3870023911802
2011-03-01,1225.0749232458777
2011-03-02,1210.741111200942
2011-03-03,1206.430681979853
2011-03-04,1213.7838791810289
2011-03-07,1208.554464898641
2011-03-08,1196.2653002942611
2011-03-09,1206.278128027257
2011-03-10,1188.0147156623418
2011-03-11,1190.1679008878052
2011-03-14,1129.3192354866783
2011-03-15,1032.5348880697798
2011-03-16,1104.1424163439517
2011-03-17,1122.1168734912749
2011-03-18,1105.6650709656135
2011-03-21,1105.8013624997861
2011-03-22,1149.30723029659
2011-03-23,1147.0123504492265
2011-03-24,1146.42451856588
2011-03-25,1154.875680173836
2011-03-28,1146.5119923062334
2011-03-29,1140.380903919129
2011-03-30,1143.1529439515095
2011-03-31,1146.042632770055
2011-04-01,1113.9784582849986
2011-04-04,1122.0765546459863
2011-04-05,1102.9721539470431
2011-04-06,1085.3996995174584
2011-04-07,1092.8998039542082
2011-04-08,1108.192032828964
2011-04-11,1117.7468172035722
2011-04-12,1119.078091186085
2011-04-13,1114.0845732429682
2011-04-14,1125.5380303266425
2011-04-15,1119.3584228483007
2011-04-18,1128.131059423983
2011-04-19,1118.1301909311617
2011-04-20,1124.984500891745
2011-04-21,1134.4091595249117
2011-04-22,1128.1208618687956
2011-04-25,1120.7887604188365
2011-04-26,1119.7701573102654
2011-04-27,1112.4931809787502
2011-04-28,1144.8202081149757
2011-04-29,1149.3351510111656
2011-05-02,1160.8554377135415
2011-05-03,1164.1582179049578
2011-05-04,1166.8284710859448
2011-05-05,1176.6760482050113
2011-05-06,1164.5864445298048
2011-05-09,1156.7634845236757
2011-05-10,1159.1902234004458
2011-05-11,1155.1177193836472
2011-05-12,1148.0280187146607
2011-05-13,1135.3536507830695
2011-05-16,1120.1437581197267
2011-05-17,1106.3652321825352
2011-05-18,1116.3891964694578
2011-05-19,1106.2611217645585
2011-05-20,1106.19633477929
2011-05-23,1100.5503514174623
2011-05-24,1096.6057293188128
2011-05-25,1099.4475953933018
2011-05-26,1115.6432736863728
2011-05-27,1115.7472880361065
2011-05-30,1118.9103710310865
2011-05-31,1130.8407601745105
2011-06-01,1137.1356292730993
2011-06-02,1123.46585490225
2011-06-03,1117.7090620435915
2011-06-06,1113.3394623331667
2011-06-07,1118.287671303526
2011-06-08,1126.8738318778135
2011-06-09,1122.3684624254922
2011-06-10,1129.0795233242907
2011-06-13,1121.5266939817545
2011-06-14,1128.4529973174092
2011-06-15,1126.3351377527256
2011-06-16,1108.439881148414
2011-06-17,1109.2762197634463
2011-06-20,1110.3788914545366
2011-06-21,1123.2137585766343
2011-06-22,1139.1831431638336
2011-06-23,1125.0911807112589
2011-06-24,1131.1766625168837
2011-06-27,1114.6985258702823
2011-06-28,1123.7990488405342
2011-06-29,1138.946403279491
2011-06-30,1146.0259435661894
2011-07-01,1148.5914681899949
2011-07-04,1159.9597938695067
2011-07-05,1158.369267318957
2011-07-06,1169.4982021800215
2011-07-07,1161.1512402844403
2011-07-08,1174.4130320676043
2011-07-11,1174.3475848871242
2011-07-12,1175.798503751118
2011-07-13,1189.0943204502921
2011-07-14,1184.3553785854501
2011-07-15,1188.9345706327852
2011-07-18,1188.1080345601722
2011-07-19,1189.8927515593402
2011-07-20,1197.9322877663662
2011-07-21,1202.378426486305
2011-07-22,1211.980098770481
2011-07-25,1204.1513606238707
2011-07-26,1217.4830493168715
2011-07-27,1213.4420770884321
2011-07-28,1201.835604059557
2011-07-29,1205.831508872673
2011-08-01,1224.6865425804565
2011-08-02,1207.6265390493943
2011-08-03,1193.6009775883658
2011-08-04,1161.1176448626068
2011-08-05,1141.5377733531
2011-08-08,1134.456680282874
2011-08-09,1120.668740001702
2011-08-10,1152.6411929164058
2011-08-11,1147.8675941526803
2011-08-12,1149.5438801370044
2011-08-15,1156.4931952894365
2011-08-16,1156.248938821709
2011-08-17,1157.3216271387837
2011-08-18,1155.6753599063322
2011-08-19,1145.7784006850864
2011-08-22,1130.4789564071082
2011-08-23,1141.267003962757
2011-08-24,1129.7426753495924
2011-08-25,1119.8742807512876
2011-08-26,1129.7407734620933
2011-08-29,1133.3889347141514
2011-08-30,1145.2193785314648
2011-08-31,1160.3177908129621
2011-09-01,1162.0625493450464
2011-09-02,1158.183625385853
2011-09-05,1146.6508453871843
2011-09-06,1129.7655994732577
2011-09-07,1138.4900869051971
2011-09-08,1147.995977779069
2011-09-09,1147.8955177511107
2011-09-12,1147.000989976977
2011-09-13,1155.2678729939835
2011-09-14,1150.7219863873058
2011-09-15,1160.9038945557131
2011-09-16,1171.8278388958336
2011-09-19,1179.036255678518
2011-09-20,1171.5822802030596
2011-09-21,1175.9137729786312
2011-09-22,1164.7327969186017
2011-09-23,1165.4964559776888
2011-09-26,1139.097856130088
2011-09-27,1157.0287070011536
2011-09-28,1171.1990833400941
2011-09-29,1169.3810785273279
2011-09-30,1165.8443940966258
2011-10-03,1161.3517394858322
2011-10-04,1147.1514910052174
2011-10-05,1130.9000895350478
2011-10-06,1145.2433810333516
2011-10-07,1150.0392162166802
2011-10-10,1150.488860117195
2011-10-11,1164.914795426056
2011-10-12,1153.733892286077
2011-10-13,1159.716762392666
2011-10-14,1143.3959133720734
2011-10-17,1168.4041488019525
2011-10-18,1151.1073517502666
2011-10-19,1149.3684331454297
2011-10-20,1145.5173764378442
2011-10-21,1149.1757701968727
2011-10-24,1162.7706680132528
2011-10-25,1159.01766683947
2011-10-26,1148.5278356450456
2011-10-27,1167.3133563815259
2011-10-28,1184.4692537025142
2011-10-31,1141.5286421743751
2011-11-01,1128.9950855266097
2011-11-02,1113.5641136151241
2011-11-03,1114.4923217118799
2011-11-04,1129.36136919856
2011-11-07,1131.5458218215945
2011-11-08,1124.3281520086348
2011-11-09,1139.4933341746253
2011-11-10,1121.8416282905544
2011-11-11,1123.541349291713
2011-11-14,1131.8934701218473
2011-11-15,1125.0371267227479
2011-11-16,1119.5321727499995
2011-11-17,1120.3902892533138
2011-11-18,1110.54196927691
2011-11-21,1112.4131276447292
2011-11-22,1109.452105963012
2011-11-23,1103.5092518297474
2011-11-24,1088.4213551746118
2011-11-25,1078.044085840389
2011-11-28,1075.372567582328
2011-11-29,1096.3179918012595
2011-11-30,1103.1975220086897
2011-12-01,1111.3286894832036
2011-12-02,1119.7588944944846
2011-12-05,1125.2954711472005
2011-12-06,1115.4020523532918
2011-12-07,1129.7886955705524
2011-12-08,1127.5642280042446
2011-12-09,1120.4059286404824
2011-12-12,1126.2308628231528
2011-12-13,1125.4969422403326
2011-12-14,1121.780010119714
2011-12-15,1111.2784769515902
2011-12-16,1113.5272652726533
2011-12-19,1102.4689807895354
2011-12-20,1107.384100022446
2011-12-21,1113.4356212027653
2011-12-22,1112.4661090793225
2011-12-23,1112.323667836162
2011-12-26,1117.5359326241885
2011-12-27,1118.5109110013184
2011-12-28,1117.7188345422646
2011-12-29,1124.5190076162444
2011-12-30,1145.9252534109235
2012-01-02,1145.9252534109235
2012-01-03,1148.7620716278352
2012-01-04,1164.5739208850598
2012-01-05,1149.761067078939
2012-01-06,1139.291682177546
2012-01-09,1143.2202741850551
2012-01-10,1149.6958489113335
2012-01-11,1147.0580911448176
2012-01-12,1140.7529555761496
2012-01-13,1145.4487322018476
2012-01-16,1133.9419402347341
2012-01-17,1140.9806270104077
2012-01-18,1142.8296882579127
2012-01-19,1138.8993677265776
2012-01-20,1149.4247808423613
2012-01-23,1151.8201646597652
2012-01-24,1148.069370621406
2012-01-25,1146.4995894688614
2012-01-26,1158.4666252020302
2012-01-27,1174.6477812874246
2012-01-30,1176.8203282830634
2012-01-31,1172.2043861605575
2012-02-01,1175.6179611222522
2012-02-02,1180.749206617402
2012-02-03,1172.1757245890265
2012-02-06,1179.330042050991
2012-02-07,1176.343835870015
2012-02-08,1181.8659507379625
2012-02-09,1176.5934056389365
2012-02-10,1167.139025431969
2012-02-13,1174.608945522979
2012-02-14,1164.275124104341
2012-02-15,1177.410223084593
2012-02-16,1165.3058595824439
2012-02-17,1169.125531640361
2012-02-20,1176.194096249086
2012-02-21,1174.9199757944784
2012-02-22,1177.470462917448
2012-02-23,1182.3368035850795
2012-02-24,1176.7155874381356
2012-02-27,1183.6631047570395
2012-02-28,1188.2569136991506
2012-02-29,1183.0155712117055
2012-03-01,1180.0885592273114
2012-03-02,1180.4262621789603
2012-03-05,1183.542703997315
2012-03-06,1190.2604885795486
2012-03-07,1181.5244386844904
2012-03-08,1186.5621225161728
2012-03-09,1182.551121231216
2012-03-12,1182.726320995707
2012-03-13,1175.5788334498036
2012-03-14,1167.4299983219132
2012-03-15,1178.6081912517236
2012-03-16,1180.0156418072204
2012-03-19,1184.9592407226692
2012-03-20,1180.3540179635072
2012-03-21,1172.7063027845995
2012-03-22,1192.4044295362987
2012-03-23,1188.6945099336958
2012-03-26,1182.7656326272727
2012-03-27,1198.9843474276972
2012-03-28,1198.4285673973875
2012-03-29,1200.0531013616496
2012-03-30,1200.1692129039477
2012-04-02,1200.8259620763006
2012-04-03,1191.6953686033742
2012-04-04,1171.9294450535626
2012-04-05,1169.6817892189192
2012-04-06,1164.5693291585228
2012-04-09,1168.651220571834
2012-04-10,1174.6984739081158
2012-04-11,1163.512988471412
2012-04-12,1172.7777291347304
2012-04-13,1179.0185950914877
2012-04-16,1176.0738107963962
2012-04-17,1173.7270550807698
2012-04-18,1181.3976937649365
2012-04-19,1167.5320056239398
2012-04-20,1167.963644439927
2012-04-23,1177.5562278746283
2012-04-24,1166.7759802336711
2012-04-25,1171.4450302130158
2012-04-26,1183.1284782371827
2012-04-27,1175.5949999362726
2012-04-30,1184.502695783995
2012-05-01,1170.4995529483008
2012-05-02,1176.3868805520376
2012-05-03,1173.4598169029898
2012-05-04,1180.8049584709859
2012-05-07,1161.9117737204272
2012-05-08,1169.5354016792626
2012-05-09,1160.0282599024874
2012-05-10,1149.0513152719282
2012-05-11,1142.9277798052758
2012-05-14,1138.9718428931185
2012-05-15,1132.3668262069662
2012-05-16,1119.2759771856977
2012-05-17,1132.7662698046522
2012-05-18,1113.7955996017245
2012-05-21,1111.7218016511315
2012-05-22,1110.651389561869
2012-05-23,1110.862892336431
2012-05-24,1105.1316164554266
2012-05-25,1106.3730463366958
2012-05-28,1107.1548805452637
2012-05-29,1112.003184750751
2012-05-30,1114.4280448629754
2012-05-31,1118.4344187391052
2012-06-01,1117.7969901941735
2012-06-04,1100.5183714010084
2012-06-05,1106.0727578691376
2012-06-06,1104.7495635439943
2012-06-07,1110.8441498084821
2012-06-08,1096.1949265923445
2012-06-11,1108.719963331605
2012-06-12,1100.5166306789135
2012-06-13,1105.6688074502024
2012-06-14,1105.665836779224
2012-06-15,1115.7780306933823
2012-06-18,1123.8432341561177
2012-06-19,1122.8958002706197
2012-06-20,1137.3577511978378
2012-06-21,1131.793878409974
2012-06-22,1121.8709518103642
2012-06-25,1132.1360740315024
2012-06-26,1128.8456294586674
2012-06-27,1134.7334349952932
2012-06-28,1158.6585267639753
2012-06-29,1168.3112714424374
2012-07-02,1176.217593132441
2012-07-03,1183.5402818030257
2012-07-04,1192.1850237908648
2012-07-05,1185.168893203547
2012-07-06,1184.4220861987728
2012-07-09,1180.8447591475385
2012-07-10,1181.569664030994
2012-07-11,1174.7637608942402
2012-07-12,1168.973977742895
2012-07-13,1172.3350507969067
2012-07-16,1179.3327327104764
2012-07-17,1182.3636513996423
2012-07-18,1184.0708405540668
2012-07-19,1193.6755744515694
2012-07-20,1176.4068402722507
2012-07-23,1163.7074395165112
2012-07-24,1161.3375941961353
2012-07-25,1153.5675448209672
2012-07-26,1156.20980417542
2012-07-27,1157.7084792794103
2012-07-30,1179.093655551298
2012-07-31,1182.2880017414689
2012-08-01,1175.441757032318
2012-08-02,1180.8087089846226
2012-08-03,1161.6439863021687
2012-08-06,1182.2102312520315
2012-08-07,1184.2200588544683
2012-08-08,1191.4819785043687
2012-08-09,1197.5741430301075
2012-08-10,1195.9975418943773
2012-08-13,1195.804875950528
2012-08-14,1199.676215911471
2012-08-15,1197.2947066500928
2012-08-16,1199.018793149113
2012-08-17,1199.5001046140346
2012-08-20,1200.8258998338483
2012-08-21,1203.758216290479
2012-08-22,1205.8623601655706
2012-08-23,1221.2680718941137
2012-08-24,1208.997589084891
2012-08-27,1205.4022763496243
2012-08-28,1196.9596996165342
2012-08-29,1194.377536220601
2012-08-30,1188.874079473046
2012-08-31,1178.0314841120248
2012-09-03,1175.6616782551116
2012-09-04,1171.847540931443
2012-09-05,1164.0408019045014
2012-09-06,1150.1377302132798
2012-09-07,1178.9960875997167
2012-09-10,1181.0706205615818
2012-09-11,1185.2186799032613
2012-09-12,1196.3574883018969
2012-09-13,1205.7076139468318
2012-09-14,1209.0718064580324
2012-09-17,1201.5548974284757
2012-09-18,1205.2646445155217
2012-09-19,1214.7159051174938
2012-09-20,1210.47559835851
2012-09-21,1218.0037813798724
2012-09-24,1226.956911278683
2012-09-25,1232.6385589260506
2012-09-26,1226.4856495484892
2012-09-27,1236.3267551894598
2012-09-28,1220.5617490095544
2012-10-01,1209.6711339076048
2012-10-02,1205.5927646345365
2012-10-03,1186.4216077237977
2012-10-04,1197.204032042985
2012-10-05,1198.4428367878036
2012-10-08,1206.6460982729818
2012-10-09,1201.7068406646833
2012-10-10,1182.437480697785
2012-10-11,1178.2608348884473
2012-10-12,1190.0816471361013
2012-10-15,1184.4122302007404
2012-10-16,1194.602617737656
2012-10-17,1203.556834109613
2012-10-18,1214.0482454718988
2012-10-19,1212.1827722692603
2012-10-22,1203.965539080874
2012-10-23,1199.6046987830318
2012-10-24,1193.014720792334
2012-10-25,1203.9081009851043
2012-10-26,1200.4601029791256
2012-10-29,1193.997636810992
2012-10-30,1190.0021073453547
2012-10-31,1195.1652217466853
2012-11-01,1192.4021629510748
2012-11-02,1195.0076902197764
2012-11-05,1194.6352584943827
2012-11-06,1189.4886409593053
2012-11-07,1198.2061391604418
2012-11-08,1185.0269525747858
2012-11-09,1189.0841084969072
2012-11-12,1178.9846650121342
2012-11-13,1175.4247879829613
2012-11-14,1164.4737309929335
2012-11-15,1159.8705301959799
2012-11-16,1166.0273777000173
2012-11-19,1179.0584242843693
2012-11-20,1171.5089782582622
2012-11-21,1166.457827566026
2012-11-22,1169.3578022595716
2012-11-23,1171.8421729697247
2012-11-26,1177.6792814632993
2012-11-27,1185.5011952022135
2012-11-28,1186.1537072081824
2012-11-29,1187.7402615933152
2012-11-30,1184.452391772882
2012-12-03,1186.5728207222498
2012-12-04,1195.427445491689
2012-12-05,1188.0055919782717
2012-12-06,1195.9294574621188
2012-12-07,1197.7819450184454
2012-12-10,1200.4428085314871
2012-12-11,1197.3094073597592
2012-12-12,1193.1390443016328
2012-12-13,1184.0084119119695
2012-12-14,1186.0669450770208
2012-12-17,1183.9513194105937
2012-12-18,1191.71137975952
2012-12-19,1215.8311716393387
2012-12-20,1213.4641667046396
2012-12-21,1212.340893518611
2012-12-24,1202.69020535156
2012-12-25,1205.931072341671
2012-12-26,1200.461353292707
2012-12-27,1197.45344599275
2012-12-28,1200.4953867513793
2012-12-31,1195.3582411653279
2013-01-01,1195.3582411653279
2013-01-02,1185.6906082638523
2013-01-03,1190.1963418051582
2013-01-04,1206.3157010728535
2013-01-07,1207.3556867984807
2013-01-08,1213.6877537241312
2013-01-09,1210.7294670915255
2013-01-10,1218.5059313392778
2013-01-11,1220.0529929414217
2013-01-14,1217.7290824786749
2013-01-15,1237.5257104772563
2013-01-16,1221.4698733242412
2013-01-17,1214.463063008592
2013-01-18,1225.3977009263608
2013-01-21,1223.308344607849
2013-01-22,1237.0315387611008
2013-01-23,1226.3563811000363
2013-01-24,1215.0925526988117
2013-01-25,1228.279328565978
2013-01-28,1229.993454512622
2013-01-29,1234.4407962694197
2013-01-30,1242.9820819401014
2013-01-31,1249.7330971265299
2013-02-01,1225.924573432795
2013-02-04,1233.0243591252963
2013-02-05,1210.078571196818
2013-02-06,1238.3530921987049
2013-02-07,1243.5476114535265
2013-02-08,1241.6231494198908
2013-02-11,1232.387057277678
2013-02-12,1253.2060102009686
2013-02-13,1239.9512617686562
2013-02-14,1244.7238570573375
2013-02-15,1224.1549767794452
2013-02-18,1244.9501192006153
2013-02-19,1253.8936441105905
2013-02-20,1264.228835838819
2013-02-21,1264.4685010422095
2013-02-22,1256.6355736690714
2013-02-25,1269.0586086801725
2013-02-26,1282.5444714062578
2013-02-27,1266.1354361122828
2013-02-28,1278.1964632150127
2013-03-01,1271.8382730674991
2013-03-04,1278.091649176675
2013-03-05,1276.1473442784354
2013-03-06,1287.3486356153594
2013-03-07,1279.875085043031
2013-03-08,1268.8376140764249
2013-03-11,1294.1484183581629
2013-03-12,1296.233021626898
2013-03-13,1284.960785244294
2013-03-14,1288.9888938269446
2013-03-15,1317.7595606109187
2013-03-18,1301.9697185139194
2013-03-19,1322.6795893394544
2013-03-20,1313.608282800349
2013-03-21,1332.5441204593803
2013-03-22,1322.7586494579548
2013-03-25,1332.935971092011
2013-03-26,1331.8113217166313
2013-03-27,1334.9176587581496
2013-03-28,1320.230600869956
2013-03-29,1317.3260872349547
2013-04-01,1284.1159317487816
2013-04-02,1263.0332907455847
2013-04-03,1288.8967726021283
2013-04-04,1267.8973040073954
2013-04-05,1269.1902016647614
2013-04-08,1282.3065431818072
2013-04-09,1290.3052505505
2013-04-10,1306.8681865046863
2013-04-11,1325.9437330587666
2013-04-12,1337.0080916390275
2013-04-15,1331.1645546048262
2013-04-16,1320.9713994762815
2013-04-17,1337.4903186058166
2013-04-18,1314.0687366527427
2013-04-19,1305.3937990170298
2013-04-22,1324.0156111866563
2013-04-23,1322.525532060847
2013-04-24,1349.0424516145717
2013-04-25,1357.9111618800257
2013-04-26,1359.9706669455948
2013-04-29,1353.4583265129459
2013-04-30,1371.1921240464003
2013-05-01,1367.3374210144211
2013-05-02,1354.6437561762107
2013-05-03,1342.0475134464546
2013-05-06,1337.0474371200507
2013-05-07,1376.499308015563
2013-05-08,1387.235266227884
2013-05-09,1370.6983588038133
2013-05-10,1345.282099308632
2013-05-13,1350.9508452339378
2013-05-14,1351.6874297366287
2013-05-15,1364.74611185375
2013-05-16,1362.9161745790052
2013-05-17,1353.6627063762758
2013-05-20,1372.1042770960007
2013-05-21,1386.296183032626
2013-05-22,1378.3199048004649
2013-05-23,1331.1963299079987
2013-05-24,1332.3719087777197
2013-05-27,1300.6839486096012
2013-05-28,1287.4353891245282
2013-05-29,1319.1135373069474
2013-05-30,1279.3808999316177
2013-05-31,1273.9106035065086
2013-06-03,1264.524936487908
2013-06-04,1270.8855274474909
2013-06-05,1250.3810983552878
2013-06-06,1246.7283495655045
2013-06-07,1239.6604861504802
2013-06-10,1269.0697983569942
2013-06-11,1285.1075666960203
2013-06-12,1292.6249249485904
2013-06-13,1257.6864473555745
2013-06-14,1270.9194174393178
2013-06-17,1299.897019969969
2013-06-18,1281.1617885434248
2013-06-19,1322.624214298161
2013-06-20,1263.9079157097847
2013-06-21,1284.7787429219404
2013-06-24,1269.6314831837706
2013-06-25,1259.9089370848656
2013-06-26,1251.4363037093187
2013-06-27,1264.9321241164828
2013-06-28,1288.1023334468762
2013-07-01,1298.1829574783328
2013-07-02,1308.6564630855914
2013-07-03,1317.1026020702175
2013-07-04,1303.9578609412035
2013-07-05,1309.1298615383328
2013-07-08,1292.4493373116134
2013-07-09,1316.376988815955
2013-07-10,1328.7267657237683
2013-07-11,1341.7605064648865
2013-07-12,1343.1411625548787
2013-07-15,1337.0894626985626
2013-07-16,1349.221734394646
2013-07-17,1343.0251488981492
2013-07-18,1343.1498934128283
2013-07-19,1333.8841204316832
2013-07-22,1352.101553649306
2013-07-23,1360.3655487396836
2013-07-24,1351.0532140687678
2013-07-25,1341.6913299998928
2013-07-26,1327.6215932265852
2013-07-29,1295.2755923394116
2013-07-30,1306.0777659665875
2013-07-31,1295.3452143205163
2013-08-01,1310.2714397741875
2013-08-02,1347.9445469266545
2013-08-05,1341.5462312070397
2013-08-06,1369.4667260278457
2013-08-07,1342.8229247145814
2013-08-08,1337.3487923213002
2013-08-09,1337.4329904588171
2013-08-12,1333.9479923512868
2013-08-13,1333.9026326255628
2013-08-14,1344.6967032516025
2013-08-15,1330.4133777844097
2013-08-16,1320.6322495811792
2013-08-19,1320.4753367528242
2013-08-20,1307.1880781875268
2013-08-21,1300.1467054813697
2013-08-22,1287.2494633883052
2013-08-23,1308.9991461053723
2013-08-26,1306.8539239002546
2013-08-27,1321.7581719858424
2013-08-28,1296.0971979696615
2013-08-29,1286.2871164897167
2013-08-30,1276.625818462133
2013-09-02,1270.8843165534956
2013-09-03,1296.5748345231689
2013-09-04,1305.6234439476461
2013-09-05,1297.2516688508492
2013-09-06,1303.7679153560546
2013-09-09,1318.7269869490442
2013-09-10,1325.0177452961054
2013-09-11,1325.143771209656
2013-09-12,1331.096304438123
2013-09-13,1329.1899418664693
2013-09-16,1336.5227540773938
2013-09-17,1318.6731493670602
2013-09-18,1331.0532445347321
2013-09-19,1343.4370350687425
2013-09-20,1347.388668909881
2013-09-23,1360.0850715856616
2013-09-24,1360.083288480142
2013-09-25,1360.669065610527
2013-09-26,1369.9789234060047
2013-09-27,1377.325462031629
2013-09-30,1357.1746936029265
2013-10-01,1355.5551213075075
2013-10-02,1348.4996205428781
2013-10-03,1343.7233359863826
2013-10-04,1339.2958480983807
2013-10-07,1325.3038988503072
2013-10-08,1324.1782924409454
2013-10-09,1337.8418188304634
2013-10-10,1345.8427669083749
2013-10-11,1356.8601119403754
2013-10-14,1359.4876757305071
