Date,EM EUROPE & MIDDLE EAST SMALL VALUE
2007-12-05,939.978857076417
2007-12-06,944.6065890546325
2007-12-07,950.3563782100997
2007-12-10,952.0554725819779
2007-12-11,947.8376158744873
2007-12-12,954.1684882159919
2007-12-13,943.8777456766787
2007-12-14,942.9322039430277
2007-12-17,923.2834794022386
2007-12-18,930.4540573756037
2007-12-19,931.0604768297235
2007-12-20,931.8948789084432
2007-12-21,935.5630334283036
2007-12-24,942.4875066678547
2007-12-25,944.8179154664093
2007-12-26,940.9003564172568
2007-12-27,944.417474904467
2007-12-28,942.1731715093297
2007-12-31,945.5627048105525
2008-01-01,947.0644006182876
2008-01-02,939.6353322595361
2008-01-03,931.2056344313332
2008-01-04,922.2999015861743
2008-01-07,913.3634072166781
2008-01-08,919.8066129675617
2008-01-09,909.1426650455719
2008-01-10,897.7909942426899
2008-01-11,894.4613544824763
2008-01-14,892.1283487259487
2008-01-15,880.3099302985098
2008-01-16,857.6846572436676
2008-01-17,853.0312264027508
2008-01-18,851.7923894983942
2008-01-21,815.9886583697555
2008-01-22,803.313816694744
2008-01-23,795.6144421162135
2008-01-24,817.1236543630191
2008-01-25,824.6030441850007
2008-01-28,817.2812793534795
2008-01-29,834.5608201761579
2008-01-30,835.201878936343
2008-01-31,821.9364939382089
2008-02-01,836.029162135143
2008-02-04,848.6617044779067
2008-02-05,837.3763704788523
2008-02-06,827.7846123234731
2008-02-07,815.6105478631882
2008-02-08,817.7142805610811
2008-02-11,818.2213080564944
2008-02-12,831.7113187823431
2008-02-13,842.052757267536
2008-02-14,843.3843706739657
2008-02-15,835.1926267280571
2008-02-18,842.1515304173732
2008-02-19,838.5486894758659
2008-02-20,830.7777408894748
2008-02-21,834.8229380265641
2008-02-22,830.8973761810034
2008-02-25,834.111253824676
2008-02-26,831.4804145989209
2008-02-27,828.7381818746568
2008-02-28,822.6479092320211
2008-02-29,805.7007477859877
2008-03-03,788.1161103126879
2008-03-04,784.1283479743536
2008-03-05,791.7736659397011
2008-03-06,779.2675950407958
2008-03-07,768.2229442168466
2008-03-10,758.1867168958073
2008-03-11,772.2194793277451
2008-03-12,779.515111516533
2008-03-13,765.8340091723862
2008-03-14,765.2304177142394
2008-03-17,730.1939518168958
2008-03-18,737.6957308150216
2008-03-19,750.9021427702897
2008-03-20,754.0199979320586
2008-03-21,757.701943300136
2008-03-24,764.2649634328793
2008-03-25,764.1881950124814
2008-03-26,756.0668686716184
2008-03-27,756.993073838516
2008-03-28,753.7335320996514
2008-03-31,745.3677615572287
2008-04-01,763.5769606518304
2008-04-02,770.6926392959525
2008-04-03,763.7008747664108
2008-04-04,764.1014192706217
2008-04-07,770.8031769426286
2008-04-08,773.4523126490964
2008-04-09,775.9934463200813
2008-04-10,776.1440802907579
2008-04-11,773.9778230436511
2008-04-14,772.0438363108792
2008-04-15,775.3868069770931
2008-04-16,772.52780830901
2008-04-17,770.0360310838478
2008-04-18,781.1217894366973
2008-04-21,779.5771836174223
2008-04-22,771.5174444978312
2008-04-23,772.6442636441022
2008-04-24,779.4607849148973
2008-04-25,779.5345088272732
2008-04-28,783.237876389348
2008-04-29,775.3932252658379
2008-04-30,783.2161437753574
2008-05-01,782.0700604991315
2008-05-02,789.5005738334415
2008-05-05,795.1186667213285
2008-05-06,793.4270281906279
2008-05-07,802.0086708134309
2008-05-08,796.3477044922206
2008-05-09,793.8583791896971
2008-05-12,799.5594581784351
2008-05-13,805.0115062961669
2008-05-14,808.8830924772891
2008-05-15,807.4992091408049
2008-05-16,807.4263237556509
2008-05-19,807.4302671076741
2008-05-20,794.9801235745691
2008-05-21,790.3520746395172
2008-05-22,788.1601563126923
2008-05-23,785.072030640046
2008-05-26,782.6755189319083
2008-05-27,784.883573690754
2008-05-28,789.5632746652816
2008-05-29,796.0732749174223
2008-05-30,800.4912955725433
2008-06-02,792.1380178773097
2008-06-03,798.3448905502673
2008-06-04,781.8664637220821
2008-06-05,779.8919106416103
2008-06-06,770.4843618414615
2008-06-09,769.2533242578331
2008-06-10,757.6842921072819
2008-06-11,747.1052912345953
2008-06-12,756.326322515903
2008-06-13,755.3340732831318
2008-06-16,756.8559546526996
2008-06-17,763.3860684245681
2008-06-18,756.870818229713
2008-06-19,760.3052336496061
2008-06-20,753.3351245414701
2008-06-23,744.9234711288829
2008-06-24,728.8004507285443
2008-06-25,734.7227787004934
2008-06-26,719.2133786431153
2008-06-27,715.8196616751908
2008-06-30,711.2383282903339
2008-07-01,698.2538553687233
2008-07-02,691.830738063062
2008-07-03,686.0020557567746
2008-07-04,686.909525444636
2008-07-07,692.8346749681214
2008-07-08,686.7687912786988
2008-07-09,694.9508199032008
2008-07-10,679.4919516123426
2008-07-11,669.7230233808456
2008-07-14,674.3918453872081
2008-07-15,662.4834481302667
2008-07-16,666.893257313481
2008-07-17,677.8039683054866
2008-07-18,679.1647330172619
2008-07-21,689.8681025630876
2008-07-22,684.2007338806579
2008-07-23,695.9398237734204
2008-07-24,692.1140251046993
2008-07-25,688.4507839137596
2008-07-28,682.3998772670037
2008-07-29,691.6033539524742
2008-07-30,707.594017976871
2008-07-31,712.6853593810955
2008-08-01,711.9551215559718
2008-08-04,704.2948733242548
2008-08-05,711.2956766284213
2008-08-06,705.8775254862995
2008-08-07,703.3540833375544
2008-08-08,705.3891729021898
2008-08-11,709.5123347673459
2008-08-12,712.3525299067798
2008-08-13,704.8586586335385
2008-08-14,711.3471404469833
2008-08-15,720.4551675538238
2008-08-18,720.5023243927266
2008-08-19,704.4098405269331
2008-08-20,703.6908239179276
2008-08-21,694.6312865829051
2008-08-22,702.9487175163442
2008-08-25,702.7265326280493
2008-08-26,692.6730149933163
2008-08-27,686.8734061618394
2008-08-28,687.5805428131989
2008-08-29,694.9237648219411
2008-09-01,690.986141126406
2008-09-02,708.1284911152927
2008-09-03,697.3956852102303
2008-09-04,692.3282549111821
2008-09-05,680.8408717174293
2008-09-08,689.2276540292154
2008-09-09,682.1943171628432
2008-09-10,673.188949237311
2008-09-11,659.3121880508588
2008-09-12,657.899149943953
2008-09-15,626.8651227732064
2008-09-16,598.1320298291307
2008-09-17,581.9982611437987
2008-09-18,575.4312772895227
2008-09-19,603.8295522903575
2008-09-22,611.148855433535
2008-09-23,597.2157465972726
2008-09-24,597.5753138487327
2008-09-25,613.5727506683436
2008-09-26,610.319442257173
2008-09-29,597.2808506655304
2008-09-30,605.1384496520734
2008-10-01,605.6551031994372
2008-10-02,590.7645466995765
2008-10-03,584.7076169685731
2008-10-06,533.2541561205334
2008-10-07,530.3115859226815
2008-10-08,507.88906235244485
2008-10-09,509.88899767359584
2008-10-10,482.5638913305443
2008-10-13,487.037036676363
2008-10-14,502.4946398227571
2008-10-15,479.4274716265459
2008-10-16,453.7935011674985
2008-10-17,445.4432027664487
2008-10-20,448.5653068664655
2008-10-21,442.6300712361644
2008-10-22,431.2213952045294
2008-10-23,421.9144908229353
2008-10-24,414.10063146661605
2008-10-27,406.2678883977183
2008-10-28,414.1243095597014
2008-10-29,418.60690971974645
2008-10-30,423.4973852115125
2008-10-31,435.97222287123515
2008-11-03,439.4798905584738
2008-11-04,456.1313440612045
2008-11-05,444.64382752247553
2008-11-06,431.82352540558816
2008-11-07,429.79409537878587
2008-11-10,425.6153552827567
2008-11-11,410.5811522152811
2008-11-12,393.47205636565235
2008-11-13,378.8236823252664
2008-11-14,382.0385379296378
2008-11-17,373.8062923236734
2008-11-18,370.8811060918803
2008-11-19,366.9598962207956
2008-11-20,354.43174072676106
2008-11-21,361.1089378107447
2008-11-24,375.70262244427977
2008-11-25,384.438335109208
2008-11-26,379.35568567155684
2008-11-27,392.31018416187965
2008-11-28,396.5276307096353
2008-12-01,380.68767991829014
2008-12-02,384.0186686548411
2008-12-03,381.11981294196664
2008-12-04,387.73570127715095
2008-12-05,381.0456133918986
2008-12-08,391.1936697745924
2008-12-09,393.2769355191197
2008-12-10,391.1275289692546
2008-12-11,387.1472691375492
2008-12-12,376.3455711938258
2008-12-15,368.109699211003
2008-12-16,370.2880945782222
2008-12-17,361.85993964387615
2008-12-18,362.4120600999496
2008-12-19,367.92239613782704
2008-12-22,355.5440736998215
2008-12-23,354.9318694705415
2008-12-24,349.114244631264
2008-12-25,348.4356395978707
2008-12-26,348.8437734383429
2008-12-29,341.6518319261248
2008-12-30,345.88013970736745
2008-12-31,349.5077782364057
2009-01-01,357.8001775498153
2009-01-02,359.4751819393212
2009-01-05,370.005769267625
2009-01-06,389.4716039293475
2009-01-07,375.5634332355809
2009-01-08,363.9566070083227
2009-01-09,369.28757812136394
2009-01-12,368.33343034094474
2009-01-13,369.9569935748789
2009-01-14,356.7281733020849
2009-01-15,359.566667853695
2009-01-16,359.33302981975044
2009-01-19,355.54240174187026
2009-01-20,353.472501248506
2009-01-21,351.722831563417
2009-01-22,342.37474933389115
2009-01-23,339.70385928228535
2009-01-26,347.7219346520425
2009-01-27,344.45548763032775
2009-01-28,351.9956297549565
2009-01-29,347.0004351160141
2009-01-30,346.8908157507442
2009-02-02,341.13038821543574
2009-02-03,341.6505642260828
2009-02-04,351.8826992633894
2009-02-05,354.34414896486936
2009-02-06,362.282164450595
2009-02-09,365.1296973760924
2009-02-10,364.67064667272865
2009-02-11,360.89469785391503
2009-02-12,358.6277141463877
2009-02-13,360.8448036854729
2009-02-16,356.5511365193768
2009-02-17,344.3499814115253
2009-02-18,342.5807316300824
2009-02-19,343.30300034655664
2009-02-20,336.6395438601235
2009-02-23,334.02269350406283
2009-02-24,330.6650045330317
2009-02-25,330.8138000755231
2009-02-26,334.1298325258519
2009-02-27,331.17804335898484
2009-03-02,322.18771886026923
2009-03-03,325.8048132456054
2009-03-04,332.5983318545324
2009-03-05,322.11801649057566
2009-03-06,320.0745113708532
2009-03-09,319.8389485126229
2009-03-10,325.90052651506176
2009-03-11,329.28635412306545
2009-03-12,332.00513778544286
2009-03-13,333.4270079895745
2009-03-16,340.8280919441124
2009-03-17,338.80159209607365
2009-03-18,335.3193903639614
2009-03-19,334.0572708544506
2009-03-20,340.62562848647707
2009-03-23,354.10003846238
2009-03-24,355.2859883380838
2009-03-25,365.1604080573933
2009-03-26,369.24323587269043
2009-03-27,368.42285729816433
2009-03-30,355.54023646390766
2009-03-31,364.4347601234079
2009-04-01,375.21870176024333
2009-04-02,390.59121214199723
2009-04-03,392.6907817524461
2009-04-06,397.5826893547871
2009-04-07,399.0787285244757
2009-04-08,409.2496986424398
2009-04-09,426.36059594192045
2009-04-10,428.48156378717994
2009-04-13,429.05955581681087
2009-04-14,433.45734538021134
2009-04-15,433.77548837757666
2009-04-16,440.7127584301937
2009-04-17,443.6664868038757
2009-04-20,426.1810171489351
2009-04-21,426.3342941602607
2009-04-22,433.445527352533
2009-04-23,434.85498939290227
2009-04-24,438.2957648938765
2009-04-27,439.72564465308454
2009-04-28,440.11262302903447
2009-04-29,452.6379058707135
2009-04-30,463.3451979126657
2009-05-01,464.66113171074284
2009-05-04,480.76459212613827
2009-05-05,483.1026350869249
2009-05-06,490.12237752238394
2009-05-07,484.73798561296934
2009-05-08,489.87431653775
2009-05-11,484.49867894610907
2009-05-12,494.491782782601
2009-05-13,483.82020285305856
2009-05-14,484.63436473344507
2009-05-15,487.262823544317
2009-05-18,499.5608421627814
2009-05-19,508.56493683840534
2009-05-20,520.6512327589779
2009-05-21,507.8147645294857
2009-05-22,506.9086784114595
2009-05-25,515.2693842553558
2009-05-26,509.95105279327737
2009-05-27,518.2213716640445
2009-05-28,517.1923609803067
2009-05-29,517.6580096777984
2009-06-01,545.2962896485013
2009-06-02,543.6864514806127
2009-06-03,536.2994029790883
2009-06-04,534.8558858904311
2009-06-05,542.7742541849044
2009-06-08,539.9895700824322
2009-06-09,548.1882583485506
2009-06-10,556.7288962122675
2009-06-11,561.2358047882298
2009-06-12,567.0872363593364
2009-06-15,557.2780772964763
2009-06-16,563.0698033489019
2009-06-17,553.5433980010749
2009-06-18,550.6349913032078
2009-06-19,552.5380850850322
2009-06-22,542.6864953483108
2009-06-23,535.0254560487942
2009-06-24,548.9806936122673
2009-06-25,545.3258637443407
2009-06-26,543.2778385525772
2009-06-29,552.574543132336
2009-06-30,554.7010528235279
2009-07-01,569.9381910753319
2009-07-02,561.6725519607461
2009-07-03,561.4956605411638
2009-07-06,547.4459162286965
2009-07-07,553.47021941109
2009-07-08,544.8771724317958
2009-07-09,544.3810506140569
2009-07-10,538.5345409559887
2009-07-13,541.8842606382694
2009-07-14,554.9722553380693
2009-07-15,571.2373629948363
2009-07-16,572.5775272943633
2009-07-17,573.7627715519034
2009-07-20,586.9703348006396
2009-07-21,592.8683986568067
2009-07-22,594.0261053690617
2009-07-23,607.2356196095443
2009-07-24,613.4657137578973
2009-07-27,623.4291543524621
2009-07-28,624.4389677732026
2009-07-29,626.2901065776364
2009-07-30,640.1764691269938
2009-07-31,637.8026524542845
2009-08-03,654.4263446595669
2009-08-04,649.3191335845947
2009-08-05,649.0478431379582
2009-08-06,653.886279735502
2009-08-07,668.078603407989
2009-08-10,666.5663875142588
2009-08-11,651.5660937695375
2009-08-12,655.2497628352828
2009-08-13,678.4441596179955
2009-08-14,680.1887432133336
2009-08-17,654.5390753168664
2009-08-18,666.1024045621423
2009-08-19,671.9167846404877
2009-08-20,692.3570550075132
2009-08-21,702.6531222469366
2009-08-24,719.4004237646126
2009-08-25,726.7846767277343
2009-08-26,722.1626078670556
2009-08-27,720.3295293905447
2009-08-28,727.4499410860736
2009-08-31,718.3649625339176
2009-09-01,715.8794808477944
2009-09-02,694.3972763931495
2009-09-03,701.3739464592792
2009-09-04,711.3604356221053
2009-09-07,715.6050971735135
2009-09-08,705.7798759918583
2009-09-09,700.8844280529685
2009-09-10,695.7929149234261
2009-09-11,703.6343386259085
2009-09-14,696.063792310221
2009-09-15,702.2376973312031
2009-09-16,716.8673972894379
2009-09-17,722.6984604242999
2009-09-18,730.6681644315074
2009-09-21,723.7077764288933
2009-09-22,735.0989643010249
2009-09-23,737.2207869993555
2009-09-24,737.7518803183066
2009-09-25,733.3268256680002
2009-09-28,737.95831333179
2009-09-29,742.2645717936981
2009-09-30,732.9806100358845
2009-10-01,735.6338271257026
2009-10-02,725.1645811874198
2009-10-05,733.8000086780141
2009-10-06,750.2740685264772
2009-10-07,745.2376418107782
2009-10-08,746.9893790591842
2009-10-09,746.4662626190036
2009-10-12,759.8925227684216
2009-10-13,756.1062162161082
2009-10-14,770.234808856795
2009-10-15,768.2504816188239
2009-10-16,759.7558182419953
2009-10-19,770.135654344496
2009-10-20,778.6838466952113
2009-10-21,776.2816157404338
2009-10-22,771.5528670131044
2009-10-23,775.6814025497576
2009-10-26,776.944712868468
2009-10-27,768.9572987860291
2009-10-28,744.933515517316
2009-10-29,747.2034251914594
2009-10-30,735.182835675834
2009-11-02,725.0455200194501
2009-11-03,708.0352428725316
2009-11-04,722.3010597252542
2009-11-05,731.1521143290461
2009-11-06,730.0384458459441
2009-11-09,746.2405556456298
2009-11-10,750.8749722324451
2009-11-11,761.9439305129044
2009-11-12,764.6304397841293
2009-11-13,763.898102889211
2009-11-16,772.0463093457357
2009-11-17,769.4890806838614
2009-11-18,758.2488358184264
2009-11-19,751.6698581066485
2009-11-20,744.6343066314292
2009-11-23,747.821643695315
2009-11-24,746.5165059757009
2009-11-25,747.3802532096166
2009-11-26,730.7209865140501
2009-11-27,729.0443458073146
2009-11-30,729.1666126915634
2009-12-01,744.8029798346396
2009-12-02,753.1133934959387
2009-12-03,760.1367996786021
2009-12-04,771.9340005808733
2009-12-07,769.6368715986607
2009-12-08,756.513976747034
2009-12-09,753.864272209422
2009-12-10,763.4476980337329
2009-12-11,767.9812507684261
2009-12-14,772.4388869601327
2009-12-15,775.6884968688997
2009-12-16,778.6321089245187
2009-12-17,777.2360636260186
2009-12-18,780.6893716596002
2009-12-21,790.0259406447566
2009-12-22,793.57226131597
2009-12-23,794.4819956619667
2009-12-24,796.9289221006725
2009-12-25,798.124588446466
2009-12-28,800.6181505731876
2009-12-29,802.1560298413494
2009-12-30,804.0010835856102
2009-12-31,806.9351921714322
2010-01-01,806.9351921714322
2010-01-04,828.7190324941387
2010-01-05,839.3050272714927
2010-01-06,847.4540023830258
2010-01-07,852.0672768353577
2010-01-08,856.8945603387867
2010-01-11,861.6061126976707
2010-01-12,849.9925829685016
2010-01-13,860.9119958582529
2010-01-14,867.4464296489995
2010-01-15,873.0863403023055
2010-01-18,890.5287172040714
2010-01-19,897.4289825327216
2010-01-20,892.6107616009605
2010-01-21,886.4809214798728
2010-01-22,865.758956393448
2010-01-25,863.4776157276011
2010-01-26,859.7690715476937
2010-01-27,858.1950650381448
2010-01-28,872.6438624698714
2010-01-29,880.8889209297284
2010-02-01,887.271212753788
2010-02-02,892.686034826943
2010-02-03,899.1898350604826
2010-02-04,877.4182566150714
2010-02-05,858.5061569945253
2010-02-08,840.7591831006362
2010-02-09,846.9892892185131
2010-02-10,849.8086503702926
2010-02-11,862.5669268240864
2010-02-12,859.9589332222463
2010-02-15,874.4286312624009
2010-02-16,880.2255940607266
2010-02-17,891.0873307081922
2010-02-18,884.4022686802264
2010-02-19,887.9877538904285
2010-02-22,888.0467592890827
2010-02-23,875.5478700127993
2010-02-24,861.2573055103088
2010-02-25,850.4014719758101
2010-02-26,864.1424731049069
2010-03-01,889.3458831176084
2010-03-02,898.6683408687037
2010-03-03,901.9047862982002
2010-03-04,904.2365447651648
2010-03-05,917.1701133489471
2010-03-08,924.3249288007589
2010-03-09,923.4615540613004
2010-03-10,926.8353841321434
2010-03-11,926.1305480349904
2010-03-12,928.4991802085455
2010-03-15,935.5823906379745
2010-03-16,944.8343206295308
2010-03-17,959.7548657666242
2010-03-18,949.7484882222049
2010-03-19,948.4075149148109
2010-03-22,950.1834819707784
2010-03-23,959.161515892089
2010-03-24,971.2427909340238
2010-03-25,985.6256938792646
2010-03-26,985.6284283094444
2010-03-29,995.6969437985393
2010-03-30,1007.0410988422167
2010-03-31,1008.4521151645705
2010-04-01,1027.917185254827
2010-04-02,1035.1061285484682
2010-04-05,1050.4552111710734
2010-04-06,1052.0799514313146
2010-04-07,1040.1055744313705
2010-04-08,1030.4561922368125
2010-04-09,1042.4859132953766
2010-04-12,1038.5618382302748
2010-04-13,1035.660353397931
2010-04-14,1044.8972043132685
2010-04-15,1041.6110412009584
2010-04-16,1031.5554325373075
2010-04-19,1012.2954502861514
2010-04-20,1026.7164371615106
2010-04-21,1035.7110496463197
2010-04-22,1035.027728818799
2010-04-23,1039.2380370642115
2010-04-26,1062.8688001529288
2010-04-27,1048.6256579997587
2010-04-28,1033.4301438168104
2010-04-29,1046.9207013857533
2010-04-30,1040.135759999414
2010-05-03,1044.0666520822767
2010-05-04,1014.4516339398343
2010-05-05,984.4435192423655
2010-05-06,970.8167399863376
2010-05-07,928.8300260729108
2010-05-10,978.141365637808
2010-05-11,982.1770778193242
2010-05-12,1012.0476614106234
2010-05-13,1016.1332477768073
2010-05-14,997.5889617116616
2010-05-17,987.2849415635773
2010-05-18,997.5203578476227
2010-05-19,966.2916356356612
2010-05-20,923.7717305417034
2010-05-21,917.7417659661361
2010-05-24,934.5528296495171
2010-05-25,894.1153530653216
2010-05-26,929.157416148018
2010-05-27,950.8226790110149
2010-05-28,954.4148453004341
2010-05-31,954.6734334244564
2010-06-01,950.2403748251587
2010-06-02,960.0927523396172
2010-06-03,966.5291178559263
2010-06-04,948.3816873699368
2010-06-07,939.3156931630491
2010-06-08,928.9741369563008
2010-06-09,940.8360909925435
2010-06-10,948.5607032405095
2010-06-11,945.2254740401953
2010-06-14,946.2049881954997
2010-06-15,955.3464327178127
2010-06-16,955.1836725235983
2010-06-17,953.3395980622151
2010-06-18,958.313723913377
2010-06-21,976.3333512001908
2010-06-22,971.6236403435884
2010-06-23,954.729121716414
2010-06-24,952.1243951474105
2010-06-25,949.6944823317208
2010-06-28,956.0308766652118
2010-06-29,934.9330637476887
2010-06-30,932.5435272622243
2010-07-01,907.570764723027
2010-07-02,918.576673745513
2010-07-05,925.49852516541
2010-07-06,940.5068943686248
2010-07-07,940.077175669567
2010-07-08,950.336922903789
2010-07-09,955.9424286626213
2010-07-12,961.7078113786345
2010-07-13,969.1520876582453
2010-07-14,967.4575531032723
2010-07-15,953.2690098864244
2010-07-16,946.5350216035242
2010-07-19,945.789176665324
2010-07-20,948.1073257371554
2010-07-21,966.0162083545741
2010-07-22,975.5562833468668
2010-07-23,977.1121027584929
2010-07-26,988.9806243089828
2010-07-27,992.8843531843293
2010-07-28,991.0061231382487
2010-07-29,1003.476311713263
2010-07-30,1008.68699276534
2010-08-02,1026.5146518491622
2010-08-03,1016.8109439323645
2010-08-04,1022.737768449871
2010-08-05,1017.2483472019752
2010-08-06,1010.3763997106529
2010-08-09,1015.8174819691989
2010-08-10,1008.9893688211116
2010-08-11,996.4634409460962
2010-08-12,1000.9485565106228
2010-08-13,1008.1583712401464
2010-08-16,1009.6833422374291
2010-08-17,1021.7112119350811
2010-08-18,1026.8110154730978
2010-08-19,1023.7037039232981
2010-08-20,1023.7594464932793
2010-08-23,1023.7799217580116
2010-08-24,1008.6186700931117
2010-08-25,1014.4335407896579
2010-08-26,1029.5555013791727
2010-08-27,1033.6398495300393
2010-08-30,1036.7480885582481
2010-08-31,1037.3238964887694
2010-09-01,1050.2562575524528
2010-09-02,1057.2010848081377
2010-09-03,1064.795084617403
2010-09-06,1065.5961842814618
2010-09-07,1060.819600084094
2010-09-08,1068.47275450878
2010-09-09,1075.7327935497112
2010-09-10,1076.6881251488542
2010-09-13,1086.2634420474867
2010-09-14,1083.2527768776017
2010-09-15,1082.4045567647865
2010-09-16,1072.8233882052948
2010-09-17,1074.8345515435042
2010-09-20,1083.7589202540182
2010-09-21,1080.8262439884004
2010-09-22,1066.7909098246455
2010-09-23,1067.7117683910515
2010-09-24,1075.1612949269172
2010-09-27,1076.1027530115375
2010-09-28,1072.6399513144274
2010-09-29,1075.3109971542099
2010-09-30,1084.424216847802
2010-10-01,1082.895269579428
2010-10-04,1085.0677538857458
2010-10-05,1095.3202686725756
2010-10-06,1101.5747757671782
2010-10-07,1091.0049959153673
2010-10-08,1096.6045806091684
2010-10-11,1113.1700335052094
2010-10-12,1112.5737051111294
2010-10-13,1126.240027610514
2010-10-14,1117.0230054133053
2010-10-15,1125.2751514210222
2010-10-18,1133.5336097229997
2010-10-19,1123.5620438866467
2010-10-20,1121.2527080071538
2010-10-21,1119.8489191800622
2010-10-22,1124.4678373299291
2010-10-25,1143.068132629027
2010-10-26,1143.1480474582047
2010-10-27,1124.142612856321
2010-10-28,1118.720860071772
2010-10-29,1119.8650042645734
2010-11-01,1122.711041262381
2010-11-02,1116.5267538820647
2010-11-03,1120.9216315287724
2010-11-04,1134.161191972714
2010-11-05,1143.7474172592697
2010-11-08,1147.1731146367213
2010-11-09,1159.0318551107132
2010-11-10,1154.5329900302095
2010-11-11,1161.836715534121
2010-11-12,1160.1311776614411
2010-11-15,1162.4359282310468
2010-11-16,1144.7113353255697
2010-11-17,1151.6776345888834
2010-11-18,1152.469896277126
2010-11-19,1145.0365015116977
2010-11-22,1143.7131353742227
2010-11-23,1123.4603616034876
2010-11-24,1134.91547337183
2010-11-25,1140.095890661828
2010-11-26,1131.740892752947
2010-11-29,1113.393608610206
2010-11-30,1132.1037439937063
2010-12-01,1150.0012714701338
2010-12-02,1161.3126795292542
2010-12-03,1156.2725121620913
2010-12-06,1169.2307158664366
2010-12-07,1170.660896962653
2010-12-08,1170.9705682553388
2010-12-09,1163.3777200225752
2010-12-10,1163.8561170322275
2010-12-13,1171.6280680185766
2010-12-14,1171.820192105713
2010-12-15,1181.450424393316
2010-12-16,1184.1824632850378
