Date,BRIC SMALL VALUE
1998-12-31,75.42045697230684
1999-01-01,75.42045697230684
1999-01-04,76.23803559745942
1999-01-05,76.25939377130551
1999-01-06,77.31051713195197
1999-01-07,77.85985259547475
1999-01-08,79.83746365837027
1999-01-11,81.04825757520203
1999-01-12,79.41082344933508
1999-01-13,74.7129788742556
1999-01-14,73.18777542506132
1999-01-15,72.20701178417121
1999-01-18,71.08003427105923
1999-01-19,70.34916374773383
1999-01-20,70.23982948442566
1999-01-21,68.9090118081041
1999-01-22,67.96046831793248
1999-01-25,67.12690189522681
1999-01-26,67.45442801927172
1999-01-27,68.47290011128021
1999-01-28,68.09661559631273
1999-01-29,67.36108171179944
1999-02-01,68.02972878505663
1999-02-02,68.48383881069789
1999-02-03,68.01216965763804
1999-02-04,67.66608769030854
1999-02-05,67.09375547243023
1999-02-08,65.90750332581977
1999-02-09,66.0252396034046
1999-02-10,66.9104045167869
1999-02-11,67.09839577576581
1999-02-12,67.01636726647035
1999-02-15,66.99699342483473
1999-02-16,67.95403648437404
1999-02-17,67.90068656421732
1999-02-18,67.69724618608586
1999-02-19,68.06436651884285
1999-02-22,68.18420607782976
1999-02-23,67.80607349562847
1999-02-24,67.92512323614208
1999-02-25,67.19143727176953
1999-02-26,67.08392664011308
1999-03-01,68.23479092539685
1999-03-02,67.97281891643605
1999-03-03,69.02740687499598
1999-03-04,70.1623455550789
1999-03-05,70.34256835442314
1999-03-08,70.94440664994514
1999-03-09,71.94191355152593
1999-03-10,72.53753450176502
1999-03-11,73.02014637785271
1999-03-12,71.75490437082625
1999-03-15,73.42591134200603
1999-03-16,74.11184982758745
1999-03-17,73.94887505136049
1999-03-18,75.57409902698585
1999-03-19,76.09150294822167
1999-03-22,77.96318597857116
1999-03-23,78.86392978666301
1999-03-24,77.54261320406323
1999-03-25,79.11352909587073
1999-03-26,78.69296109863643
1999-03-29,78.88274564943221
1999-03-30,79.15294153749119
1999-03-31,80.2349723979019
1999-04-01,80.24271749314457
1999-04-02,80.57483891630706
1999-04-05,79.40017359262194
1999-04-06,79.44958658732895
1999-04-07,79.1195150533781
1999-04-08,78.61219142811089
1999-04-09,77.73718286197312
1999-04-12,77.57215801433667
1999-04-13,77.6802816533696
1999-04-14,77.68401772810076
1999-04-15,78.22060272148916
1999-04-16,80.52335201166882
1999-04-19,79.99218820510269
1999-04-20,78.68971801920243
1999-04-21,79.4148347233442
1999-04-22,79.66927001471007
1999-04-23,78.57157772406372
1999-04-26,76.40659684119578
1999-04-27,76.04121207966064
1999-04-28,77.88625546229233
1999-04-29,79.41018312146844
1999-04-30,79.89401286281236
1999-05-03,80.42373073036224
1999-05-04,80.75327910998939
1999-05-05,81.5205340864548
1999-05-06,82.1352916205996
1999-05-07,83.90864185400496
1999-05-10,85.65313228087797
1999-05-11,87.31587056658219
1999-05-12,85.37165265395572
1999-05-13,87.58840748160166
1999-05-14,88.57197166787442
1999-05-17,88.43148298613173
1999-05-18,90.21793431068399
1999-05-19,92.79263068408538
1999-05-20,92.01535918185397
1999-05-21,90.34081482751661
1999-05-24,89.93781051508745
1999-05-25,89.53917617086195
1999-05-26,90.39770308995092
1999-05-27,88.80473923777274
1999-05-28,87.79973672096409
1999-05-31,90.06520855605187
1999-06-01,88.89052931674306
1999-06-02,89.56076237383549
1999-06-03,90.36131955377274
1999-06-04,92.91181789670104
1999-06-07,94.66915870325526
1999-06-08,94.47491238806691
1999-06-09,94.86059072267749
1999-06-10,95.38420423489204
1999-06-11,95.96165644398334
1999-06-14,96.71042680288005
1999-06-15,97.00823311510496
1999-06-16,100.82478165351742
1999-06-17,101.47961155723573
1999-06-18,102.20198959644166
1999-06-21,105.97387294740655
1999-06-22,106.21535389967629
1999-06-23,105.25768088664682
1999-06-24,103.54703707312143
1999-06-25,101.47816193499321
1999-06-28,103.53349888153943
1999-06-29,104.82949432055992
1999-06-30,106.52228613456208
1999-07-01,106.23655959328522
1999-07-02,107.95563876637694
1999-07-05,111.35317832288531
1999-07-06,112.87955703109276
1999-07-07,113.43172464579845
1999-07-08,113.87551841940657
1999-07-09,115.85822801770107
1999-07-12,119.23774399562593
1999-07-13,118.8786280173069
1999-07-14,119.22085041348255
1999-07-15,117.17418444228578
1999-07-16,117.14978796036199
1999-07-19,118.84547423520587
1999-07-20,113.2438606379277
1999-07-21,113.98551917098148
1999-07-22,114.98942561367242
1999-07-23,113.1279784156889
1999-07-26,111.1271996652032
1999-07-27,110.87539814886271
1999-07-28,111.30792274765408
1999-07-29,108.68602617435458
1999-07-30,107.50923066183728
1999-08-02,106.05638305950994
1999-08-03,106.44876251797385
1999-08-04,105.46900875355611
1999-08-05,103.22979339245448
1999-08-06,103.28295000720361
1999-08-09,105.11769578762862
1999-08-10,104.87094469188882
1999-08-11,105.69589878518964
1999-08-12,107.41954866764989
1999-08-13,108.9088164157078
1999-08-16,111.53479584820627
1999-08-17,114.51443830819589
1999-08-18,115.26113781642603
1999-08-19,112.8914343790012
1999-08-20,115.17496024012577
1999-08-23,119.41645652165651
1999-08-24,121.1522493648398
1999-08-25,119.7486002520656
1999-08-26,121.18051770797811
1999-08-27,121.18072413771667
1999-08-30,121.96170328246781
1999-08-31,121.12107410839435
1999-09-01,119.87247355628053
1999-09-02,117.08404736604245
1999-09-03,118.64646645416992
1999-09-06,121.70881610799627
1999-09-07,121.07299763692384
1999-09-08,121.5690235502738
1999-09-09,121.80625233404648
1999-09-10,122.48071561224806
1999-09-13,122.98556733380202
1999-09-14,123.77973270859522
1999-09-15,121.96776543549888
1999-09-16,120.40430897553648
1999-09-17,121.21021655329
1999-09-20,121.07926921734031
1999-09-21,118.11625433912207
1999-09-22,118.88981276334454
1999-09-23,120.62498095796083
1999-09-24,119.98889822328556
1999-09-27,119.06501996771523
1999-09-28,118.67558206698777
1999-09-29,118.06642807467139
1999-09-30,116.24854791331572
1999-10-01,113.83533693293789
1999-10-04,113.2971416382954
1999-10-05,114.26020819919664
1999-10-06,114.31283580907672
1999-10-07,117.6063897272075
1999-10-08,119.51806584789342
1999-10-11,120.94705104613934
1999-10-12,121.01842359456826
1999-10-13,119.95303313544277
1999-10-14,120.69680946465894
1999-10-15,115.71320656881322
1999-10-18,117.85753185958518
1999-10-19,118.45042983421799
1999-10-20,121.5610053541146
1999-10-21,119.39289191702379
1999-10-22,121.19984847679382
1999-10-25,120.70825657347609
1999-10-26,121.31403379067069
1999-10-27,120.23360650271782
1999-10-28,118.36489243298807
1999-10-29,115.9621225510219
1999-11-01,112.91756901763307
1999-11-02,116.36840488467772
1999-11-03,115.79796270074738
1999-11-04,117.54607713227787
1999-11-05,119.54102788115514
1999-11-08,121.38440194131375
1999-11-09,120.9844570298194
1999-11-10,121.9461497334338
1999-11-11,122.34525805055452
1999-11-12,123.31734917020945
1999-11-15,124.69627147028169
1999-11-16,124.64799973885195
1999-11-17,122.10790582067881
1999-11-18,122.78641518703792
1999-11-19,124.57504794005014
1999-11-22,125.61788256145269
1999-11-23,126.54121777210592
1999-11-24,126.40014884891036
1999-11-25,127.39399146230744
1999-11-26,129.76001190589557
1999-11-29,131.56751877021324
1999-11-30,131.93010009363658
1999-12-01,132.71627221842488
1999-12-02,136.00205442627464
1999-12-03,137.18534239767527
1999-12-06,136.4264603999744
1999-12-07,137.0291084149381
1999-12-08,135.3416030587054
